year,bula_h,hhtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Lower Saxony,Single-person household,Just Right,0.65973,270,371,0.61146,0.70801
2018,Lower Saxony,Single-person household,A Bit Too Large,0.17962,65,371,0.14051,0.21874
2018,Lower Saxony,Couple without children,Just Right,0.60335,289,405,0.55565,0.65106
2018,Lower Saxony,Couple without children,A Bit Too Large,0.26652,116,405,0.22340,0.30963
2018,Lower Saxony,Single parent,Just Right,0.62239,116,116,0.53378,0.71099
2018,Lower Saxony,Couple with children,Much Too Small,0.02358,53,690,0.01225,0.03492
2018,Lower Saxony,Couple with children,A Bit Too Small,0.11133,114,690,0.08784,0.13481
2018,Lower Saxony,Couple with children,Just Right,0.74539,474,690,0.71286,0.77792
2018,Lower Saxony,Couple with children,A Bit Too Large,0.10262,49,690,0.07996,0.12528
2018,Lower Saxony,Other Combinations,Just Right,0.71248,34,34,0.55806,0.86691
2018,Bremen,Single-person household,Just Right,0.65967,31,31,0.49011,0.82922
2018,Bremen,Couple without children,Just Right,0.81732,32,32,0.68130,0.95334
2018,Bremen,Couple with children,Just Right,0.60591,40,40,0.45254,0.75927
2018,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.07054,80,829,0.05310,0.08798
2018,North Rhine-Westphalia,Single-person household,Just Right,0.73805,634,829,0.70810,0.76800
2018,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.15791,115,829,0.13307,0.18275
2018,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.07716,76,900,0.05972,0.09461
2018,North Rhine-Westphalia,Couple without children,Just Right,0.68116,654,900,0.65070,0.71162
2018,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.20570,170,900,0.17928,0.23213
2018,North Rhine-Westphalia,Single parent,A Bit Too Small,0.17491,73,333,0.13405,0.21578
2018,North Rhine-Westphalia,Single parent,Just Right,0.70660,260,333,0.65762,0.75557
2018,North Rhine-Westphalia,Couple with children,Much Too Small,0.03891,101,1432,0.02889,0.04893
2018,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.15173,281,1432,0.13314,0.17032
2018,North Rhine-Westphalia,Couple with children,Just Right,0.73285,979,1432,0.70992,0.75577
2018,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.06724,71,1432,0.05426,0.08021
2018,North Rhine-Westphalia,Other Combinations,Just Right,0.86296,85,85,0.78942,0.93650
2018,Hesse,Single-person household,A Bit Too Small,0.07600,45,278,0.04479,0.10721
2018,Hesse,Single-person household,Just Right,0.69652,193,278,0.64238,0.75067
2018,Hesse,Single-person household,A Bit Too Large,0.16532,40,278,0.12157,0.20906
2018,Hesse,Couple without children,Just Right,0.68250,186,237,0.62311,0.74189
2018,Hesse,Couple without children,A Bit Too Large,0.22190,51,237,0.16889,0.27492
2018,Hesse,Single parent,Just Right,0.57005,69,69,0.45238,0.68772
2018,Hesse,Couple with children,Much Too Small,0.03029,38,468,0.01474,0.04583
2018,Hesse,Couple with children,A Bit Too Small,0.19308,115,468,0.15728,0.22889
2018,Hesse,Couple with children,Just Right,0.66614,272,468,0.62337,0.70891
2018,Hesse,Couple with children,A Bit Too Large,0.10555,43,468,0.07768,0.13342
2018,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.65566,176,225,0.59343,0.71788
2018,"Rhineland-Palatinate, Saarland",Single-person household,A Bit Too Large,0.21192,49,225,0.15840,0.26544
2018,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.73191,194,240,0.67575,0.78807
2018,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.14967,46,240,0.10444,0.19490
2018,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.68635,63,63,0.57086,0.80184
2018,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.17047,78,347,0.13085,0.21009
2018,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.70278,269,347,0.65463,0.75094
2018,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.07099,39,384,0.04527,0.09670
2018,Baden-Wuerttemberg,Single-person household,Just Right,0.71831,283,384,0.67326,0.76336
2018,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.16945,62,384,0.13188,0.20702
2018,Baden-Wuerttemberg,Couple without children,A Bit Too Small,0.06351,42,466,0.04134,0.08567
2018,Baden-Wuerttemberg,Couple without children,Just Right,0.75088,337,466,0.71157,0.79019
2018,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.16065,87,466,0.12727,0.19402
2018,Baden-Wuerttemberg,Single parent,A Bit Too Small,0.18897,38,135,0.12268,0.25525
2018,Baden-Wuerttemberg,Single parent,Just Right,0.66029,97,135,0.58009,0.74048
2018,Baden-Wuerttemberg,Couple with children,Much Too Small,0.03980,60,794,0.02620,0.05341
2018,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.15996,168,794,0.13445,0.18547
2018,Baden-Wuerttemberg,Couple with children,Just Right,0.70257,513,794,0.67076,0.73439
2018,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.09210,53,794,0.07197,0.11223
2018,Bavaria,Single-person household,A Bit Too Small,0.08300,63,627,0.06139,0.10461
2018,Bavaria,Single-person household,Just Right,0.71009,456,627,0.67455,0.74564
2018,Bavaria,Single-person household,A Bit Too Large,0.15793,108,627,0.12936,0.18650
2018,Bavaria,Couple without children,A Bit Too Small,0.10475,63,651,0.08121,0.12829
2018,Bavaria,Couple without children,Just Right,0.64390,468,651,0.60708,0.68071
2018,Bavaria,Couple without children,A Bit Too Large,0.20362,120,651,0.17266,0.23458
2018,Bavaria,Single parent,A Bit Too Small,0.15777,51,215,0.10893,0.20661
2018,Bavaria,Single parent,Just Right,0.60761,164,215,0.54219,0.67303
2018,Bavaria,Couple with children,Much Too Small,0.02290,45,978,0.01352,0.03228
2018,Bavaria,Couple with children,A Bit Too Small,0.22460,216,978,0.19843,0.25077
2018,Bavaria,Couple with children,Just Right,0.66806,653,978,0.63853,0.69758
2018,Bavaria,Couple with children,A Bit Too Large,0.07910,64,978,0.06218,0.09603
2018,Bavaria,Other Combinations,Just Right,0.62882,39,39,0.47521,0.78243
2018,Berlin,Single-person household,A Bit Too Small,0.18422,60,272,0.13806,0.23037
2018,Berlin,Single-person household,Just Right,0.71689,212,272,0.66325,0.77052
2018,Berlin,Couple without children,Just Right,0.75988,139,139,0.68861,0.83115
2018,Berlin,Single parent,Just Right,0.66697,46,46,0.52927,0.80467
2018,Berlin,Couple with children,A Bit Too Small,0.38198,69,167,0.30807,0.45590
2018,Berlin,Couple with children,Just Right,0.49487,98,167,0.41881,0.57093
2018,Brandenburg,Single-person household,Just Right,0.76073,139,139,0.68954,0.83191
2018,Brandenburg,Couple without children,Just Right,0.74735,185,185,0.68456,0.81014
2018,Brandenburg,Single parent,Just Right,0.78719,48,48,0.67018,0.90421
2018,Brandenburg,Couple with children,A Bit Too Small,0.17656,49,186,0.12162,0.23151
2018,Brandenburg,Couple with children,Just Right,0.70898,137,186,0.64353,0.77444
2018,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.72800,99,99,0.63990,0.81610
2018,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.76959,91,91,0.68259,0.85659
2018,Mecklenburg-Western Pomerania,Couple with children,A Bit Too Small,0.20728,32,111,0.13153,0.28303
2018,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.70115,79,111,0.61560,0.78669
2018,Saxony,Single-person household,Just Right,0.76875,235,267,0.71808,0.81942
2018,Saxony,Single-person household,A Bit Too Large,0.13008,32,267,0.08965,0.17050
2018,Saxony,Couple without children,A Bit Too Small,0.10610,31,279,0.06990,0.14231
2018,Saxony,Couple without children,Just Right,0.78209,248,279,0.73357,0.83062
2018,Saxony,Single parent,Just Right,0.62539,72,72,0.51281,0.73798
2018,Saxony,Couple with children,A Bit Too Small,0.18650,72,300,0.14235,0.23065
2018,Saxony,Couple with children,Just Right,0.70474,228,300,0.65303,0.75644
2018,Saxony-Anhalt,Single-person household,Just Right,0.76829,140,140,0.69815,0.83843
2018,Saxony-Anhalt,Couple without children,Just Right,0.77662,142,142,0.70787,0.84537
2018,Saxony-Anhalt,Single parent,Just Right,0.76539,51,51,0.64794,0.88285
2018,Saxony-Anhalt,Couple with children,A Bit Too Small,0.22122,44,156,0.15588,0.28657
2018,Saxony-Anhalt,Couple with children,Just Right,0.69387,112,156,0.62131,0.76643
2018,Thuringa,Single-person household,Just Right,0.79294,147,147,0.72721,0.85867
2018,Thuringa,Couple without children,Just Right,0.79449,154,154,0.73046,0.85851
2018,Thuringa,Single parent,Just Right,0.84508,44,44,0.73693,0.95323
2018,Thuringa,Couple with children,A Bit Too Small,0.20792,43,167,0.14619,0.26966
2018,Thuringa,Couple with children,Just Right,0.66864,124,167,0.59704,0.74025
2019,Schleswig-Holstein,Single-person household,Just Right,0.64794,102,102,0.55479,0.74109
2019,Schleswig-Holstein,Couple without children,Just Right,0.71466,140,172,0.64698,0.78235
2019,Schleswig-Holstein,Couple without children,A Bit Too Large,0.14126,32,172,0.08905,0.19346
2019,Schleswig-Holstein,Single parent,Just Right,0.64793,43,43,0.50349,0.79238
2019,Schleswig-Holstein,Couple with children,A Bit Too Small,0.18683,50,249,0.13832,0.23534
2019,Schleswig-Holstein,Couple with children,Just Right,0.70883,199,249,0.65229,0.76537
2019,Hamburg,Single-person household,Just Right,0.79695,79,79,0.70767,0.88622
2019,Hamburg,Couple without children,Just Right,0.72551,83,83,0.62892,0.82210
2019,Hamburg,Single parent,Just Right,0.69098,37,37,0.54003,0.84193
2019,Hamburg,Couple with children,A Bit Too Small,0.19420,31,106,0.11854,0.26987
2019,Hamburg,Couple with children,Just Right,0.76402,75,106,0.68280,0.84524
2019,Lower Saxony,Single-person household,A Bit Too Small,0.06699,32,373,0.04158,0.09239
2019,Lower Saxony,Single-person household,Just Right,0.70376,283,373,0.65736,0.75016
2019,Lower Saxony,Single-person household,A Bit Too Large,0.16171,58,373,0.12429,0.19912
2019,Lower Saxony,Couple without children,A Bit Too Small,0.05847,32,463,0.03707,0.07986
2019,Lower Saxony,Couple without children,Just Right,0.63665,315,463,0.59279,0.68050
2019,Lower Saxony,Couple without children,A Bit Too Large,0.26060,116,463,0.22057,0.30063
2019,Lower Saxony,Single parent,Just Right,0.66421,118,118,0.57863,0.74978
2019,Lower Saxony,Couple with children,A Bit Too Small,0.17920,119,623,0.14906,0.20934
2019,Lower Saxony,Couple with children,Just Right,0.73152,463,623,0.69669,0.76635
2019,Lower Saxony,Couple with children,A Bit Too Large,0.05072,41,623,0.03348,0.06797
2019,Lower Saxony,Other Combinations,Just Right,0.81590,32,32,0.67947,0.95233
2019,Bremen,Couple without children,Just Right,0.65796,32,32,0.49096,0.82496
2019,Bremen,Couple with children,Just Right,0.62410,33,33,0.45628,0.79192
2019,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.07570,91,889,0.05830,0.09310
2019,North Rhine-Westphalia,Single-person household,Just Right,0.72209,644,889,0.69263,0.75156
2019,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.15386,118,889,0.13013,0.17760
2019,North Rhine-Westphalia,Single-person household,Much Too Large,0.04572,36,889,0.03198,0.05946
2019,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.06535,74,1018,0.05016,0.08054
2019,North Rhine-Westphalia,Couple without children,Just Right,0.73878,724,1018,0.71178,0.76578
2019,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.16271,186,1018,0.14003,0.18540
2019,North Rhine-Westphalia,Couple without children,Much Too Large,0.02668,34,1018,0.01678,0.03659
2019,North Rhine-Westphalia,Single parent,A Bit Too Small,0.13044,53,279,0.09085,0.17003
2019,North Rhine-Westphalia,Single parent,Just Right,0.74119,226,279,0.68970,0.79267
2019,North Rhine-Westphalia,Couple with children,Much Too Small,0.03542,106,1461,0.02594,0.04490
2019,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.17052,259,1461,0.15123,0.18981
2019,North Rhine-Westphalia,Couple with children,Just Right,0.69747,1006,1461,0.67391,0.72103
2019,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.08011,90,1461,0.06619,0.09404
2019,North Rhine-Westphalia,Other Combinations,Just Right,0.73234,74,74,0.63077,0.83390
2019,Hesse,Single-person household,A Bit Too Small,0.09401,41,296,0.06070,0.12731
2019,Hesse,Single-person household,Just Right,0.68639,211,296,0.63344,0.73933
2019,Hesse,Single-person household,A Bit Too Large,0.17818,44,296,0.13451,0.22185
2019,Hesse,Couple without children,Just Right,0.71045,237,300,0.65904,0.76186
2019,Hesse,Couple without children,A Bit Too Large,0.18345,63,300,0.13958,0.22732
2019,Hesse,Single parent,Just Right,0.55134,67,67,0.43135,0.67133
2019,Hesse,Couple with children,Much Too Small,0.03365,33,468,0.01729,0.05000
2019,Hesse,Couple with children,A Bit Too Small,0.14800,89,468,0.11579,0.18021
2019,Hesse,Couple with children,Just Right,0.68843,307,468,0.64642,0.73043
2019,Hesse,Couple with children,A Bit Too Large,0.12618,39,468,0.09606,0.15629
2019,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.69971,172,218,0.63872,0.76070
2019,"Rhineland-Palatinate, Saarland",Single-person household,A Bit Too Large,0.18469,46,218,0.13306,0.23632
2019,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.72008,220,272,0.66663,0.77353
2019,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.18750,52,272,0.14103,0.23397
2019,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.70046,55,55,0.57828,0.82263
2019,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.20488,70,324,0.16086,0.24890
2019,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.65057,254,324,0.59857,0.70256
2019,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.10926,48,402,0.07873,0.13980
2019,Baden-Wuerttemberg,Single-person household,Just Right,0.69926,292,402,0.65437,0.74414
2019,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.13732,62,402,0.10363,0.17101
2019,Baden-Wuerttemberg,Couple without children,Just Right,0.73401,363,475,0.69423,0.77379
2019,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.19196,112,475,0.15650,0.22741
2019,Baden-Wuerttemberg,Single parent,Just Right,0.69209,83,83,0.59217,0.79201
2019,Baden-Wuerttemberg,Couple with children,Much Too Small,0.04478,66,807,0.03050,0.05906
2019,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.16188,152,807,0.13645,0.18730
2019,Baden-Wuerttemberg,Couple with children,Just Right,0.68237,530,807,0.65023,0.71451
2019,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.10017,59,807,0.07944,0.12090
2019,Bavaria,Single-person household,A Bit Too Small,0.06983,60,664,0.05043,0.08923
2019,Bavaria,Single-person household,Just Right,0.71257,498,664,0.67812,0.74702
2019,Bavaria,Single-person household,A Bit Too Large,0.15671,106,664,0.12904,0.18439
2019,Bavaria,Couple without children,A Bit Too Small,0.09067,57,736,0.06992,0.11143
2019,Bavaria,Couple without children,Just Right,0.70026,532,736,0.66713,0.73338
2019,Bavaria,Couple without children,A Bit Too Large,0.18882,147,736,0.16053,0.21712
2019,Bavaria,Single parent,A Bit Too Small,0.16172,59,209,0.11168,0.21175
2019,Bavaria,Single parent,Just Right,0.65548,150,209,0.59090,0.72007
2019,Bavaria,Couple with children,Much Too Small,0.02861,47,999,0.01827,0.03896
2019,Bavaria,Couple with children,A Bit Too Small,0.18259,182,999,0.15862,0.20656
2019,Bavaria,Couple with children,Just Right,0.67699,680,999,0.64797,0.70600
2019,Bavaria,Couple with children,A Bit Too Large,0.10801,90,999,0.08875,0.12727
2019,Bavaria,Other Combinations,Just Right,0.71668,42,42,0.57875,0.85461
2019,Berlin,Single-person household,A Bit Too Small,0.18878,63,323,0.14604,0.23153
2019,Berlin,Single-person household,Just Right,0.66253,220,323,0.61089,0.71418
2019,Berlin,Single-person household,A Bit Too Large,0.14393,40,323,0.10559,0.18227
2019,Berlin,Couple without children,Just Right,0.77246,156,156,0.70645,0.83846
2019,Berlin,Single parent,Just Right,0.62371,50,50,0.48807,0.75936
2019,Berlin,Couple with children,A Bit Too Small,0.35183,67,171,0.28004,0.42361
2019,Berlin,Couple with children,Just Right,0.52370,104,171,0.44862,0.59878
2019,Brandenburg,Single-person household,Just Right,0.81110,148,148,0.74782,0.87438
2019,Brandenburg,Couple without children,Just Right,0.81387,215,251,0.76562,0.86212
2019,Brandenburg,Couple without children,A Bit Too Large,0.12117,36,251,0.08072,0.16162
2019,Brandenburg,Single parent,Just Right,0.75415,48,48,0.63104,0.87725
2019,Brandenburg,Couple with children,A Bit Too Small,0.18263,57,217,0.13110,0.23415
2019,Brandenburg,Couple with children,Just Right,0.69427,160,217,0.63283,0.75571
2019,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.73157,89,89,0.63898,0.82416
2019,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.80997,109,109,0.73598,0.88396
2019,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.73060,88,88,0.63737,0.82382
2019,Saxony,Single-person household,Just Right,0.75146,212,251,0.69789,0.80503
2019,Saxony,Single-person household,A Bit Too Large,0.13192,39,251,0.08997,0.17387
2019,Saxony,Couple without children,A Bit Too Small,0.11577,36,362,0.08277,0.14878
2019,Saxony,Couple without children,Just Right,0.75298,280,362,0.70849,0.79747
2019,Saxony,Couple without children,A Bit Too Large,0.11833,46,362,0.08501,0.15165
2019,Saxony,Single parent,Just Right,0.58669,64,64,0.46509,0.70828
2019,Saxony,Couple with children,A Bit Too Small,0.20655,64,293,0.16011,0.25298
2019,Saxony,Couple with children,Just Right,0.72224,229,293,0.67087,0.77362
2019,Saxony-Anhalt,Single-person household,Just Right,0.70700,124,124,0.62656,0.78743
2019,Saxony-Anhalt,Couple without children,Just Right,0.74356,143,177,0.67905,0.80807
2019,Saxony-Anhalt,Couple without children,A Bit Too Large,0.14826,34,177,0.09576,0.20076
2019,Saxony-Anhalt,Single parent,Just Right,0.72835,43,43,0.59383,0.86288
2019,Saxony-Anhalt,Couple with children,A Bit Too Small,0.27398,48,158,0.20422,0.34375
2019,Saxony-Anhalt,Couple with children,Just Right,0.64321,110,158,0.56828,0.71815
2019,Thuringa,Single-person household,Just Right,0.81501,149,149,0.75245,0.87757
2019,Thuringa,Couple without children,Just Right,0.77997,149,149,0.71322,0.84671
2019,Thuringa,Single parent,Just Right,0.48729,35,35,0.31927,0.65530
2019,Thuringa,Couple with children,Just Right,0.73778,135,135,0.66331,0.81225
2020,Schleswig-Holstein,Single-person household,Just Right,0.61869,106,106,0.52578,0.71159
2020,Schleswig-Holstein,Couple without children,Just Right,0.66421,128,161,0.59103,0.73739
2020,Schleswig-Holstein,Couple without children,A Bit Too Large,0.21438,33,161,0.15079,0.27797
2020,Schleswig-Holstein,Single parent,Just Right,0.77105,39,39,0.63745,0.90464
2020,Schleswig-Holstein,Couple with children,Much Too Small,0.01344,33,259,-0.00061,0.02748
2020,Schleswig-Holstein,Couple with children,A Bit Too Small,0.20373,41,259,0.15458,0.25287
2020,Schleswig-Holstein,Couple with children,Just Right,0.68916,185,259,0.63268,0.74563
2020,Hamburg,Single-person household,Just Right,0.78079,99,99,0.69888,0.86270
2020,Hamburg,Couple without children,Just Right,0.72153,82,82,0.62391,0.81914
2020,Hamburg,Single parent,Just Right,0.65549,35,35,0.49575,0.81522
2020,Hamburg,Couple with children,Just Right,0.77070,86,86,0.68134,0.86007
2020,Lower Saxony,Single-person household,A Bit Too Small,0.08553,47,433,0.05916,0.11190
2020,Lower Saxony,Single-person household,Just Right,0.64632,321,433,0.60124,0.69141
2020,Lower Saxony,Single-person household,A Bit Too Large,0.19576,65,433,0.15834,0.23318
2020,Lower Saxony,Couple without children,A Bit Too Small,0.05912,37,469,0.03775,0.08049
2020,Lower Saxony,Couple without children,Just Right,0.62168,327,469,0.57774,0.66561
2020,Lower Saxony,Couple without children,A Bit Too Large,0.26091,105,469,0.22113,0.30070
2020,Lower Saxony,Single parent,Just Right,0.72318,108,108,0.63840,0.80796
2020,Lower Saxony,Couple with children,Much Too Small,0.02324,43,634,0.01151,0.03498
2020,Lower Saxony,Couple with children,A Bit Too Small,0.14496,126,634,0.11753,0.17239
2020,Lower Saxony,Couple with children,Just Right,0.72453,413,634,0.68972,0.75933
2020,Lower Saxony,Couple with children,A Bit Too Large,0.10139,52,634,0.07787,0.12490
2020,Lower Saxony,Other Combinations,Just Right,0.82684,37,37,0.70323,0.95044
2020,Bremen,Single-person household,Just Right,0.59936,44,44,0.45289,0.74583
2020,Bremen,Couple without children,Just Right,0.59212,34,34,0.42444,0.75980
2020,Bremen,Couple with children,Just Right,0.52075,53,53,0.38496,0.65653
2020,North Rhine-Westphalia,Single-person household,Much Too Small,0.01418,47,1160,0.00737,0.02098
2020,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.07055,147,1160,0.05581,0.08529
2020,North Rhine-Westphalia,Single-person household,Just Right,0.71482,807,1160,0.68883,0.74082
2020,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.14692,126,1160,0.12654,0.16731
2020,North Rhine-Westphalia,Single-person household,Much Too Large,0.05322,33,1160,0.04030,0.06615
2020,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.07611,98,1055,0.06010,0.09212
2020,North Rhine-Westphalia,Couple without children,Just Right,0.70454,754,1055,0.67700,0.73209
2020,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.17800,170,1055,0.15491,0.20109
2020,North Rhine-Westphalia,Couple without children,Much Too Large,0.03393,33,1055,0.02300,0.04486
2020,North Rhine-Westphalia,Single parent,A Bit Too Small,0.22606,81,298,0.17849,0.27363
2020,North Rhine-Westphalia,Single parent,Just Right,0.64092,217,298,0.58636,0.69548
2020,North Rhine-Westphalia,Couple with children,Much Too Small,0.02121,125,1578,0.01409,0.02832
2020,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.15897,315,1578,0.14093,0.17702
2020,North Rhine-Westphalia,Couple with children,Just Right,0.73118,1059,1578,0.70930,0.75306
2020,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.07120,79,1578,0.05851,0.08390
2020,North Rhine-Westphalia,Other Combinations,Just Right,0.68841,99,99,0.59671,0.78011
2020,Hesse,Single-person household,A Bit Too Small,0.11355,66,375,0.08139,0.14570
2020,Hesse,Single-person household,Just Right,0.66862,259,375,0.62091,0.71633
2020,Hesse,Single-person household,A Bit Too Large,0.16634,50,375,0.12860,0.20409
2020,Hesse,Couple without children,A Bit Too Small,0.09966,33,303,0.06588,0.13345
2020,Hesse,Couple without children,Just Right,0.69019,214,303,0.63804,0.74235
2020,Hesse,Couple without children,A Bit Too Large,0.16030,56,303,0.11892,0.20168
2020,Hesse,Single parent,Just Right,0.52764,65,65,0.40533,0.64995
2020,Hesse,Couple with children,A Bit Too Small,0.17332,105,440,0.13791,0.20873
2020,Hesse,Couple with children,Just Right,0.65532,303,440,0.61086,0.69978
2020,Hesse,Couple with children,A Bit Too Large,0.11742,32,440,0.08730,0.14753
2020,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.68796,190,239,0.62909,0.74682
2020,"Rhineland-Palatinate, Saarland",Single-person household,A Bit Too Large,0.18315,49,239,0.13401,0.23229
2020,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.69173,210,258,0.63527,0.74818
2020,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.16864,48,258,0.12286,0.21442
2020,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.65380,51,51,0.52192,0.78567
2020,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.23274,69,310,0.18562,0.27986
2020,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.61992,241,310,0.56579,0.67404
2020,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.10091,62,454,0.07317,0.12865
2020,Baden-Wuerttemberg,Single-person household,Just Right,0.76290,353,454,0.72374,0.80207
2020,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.09562,39,454,0.06854,0.12270
2020,Baden-Wuerttemberg,Couple without children,A Bit Too Small,0.05767,44,507,0.03736,0.07798
2020,Baden-Wuerttemberg,Couple without children,Just Right,0.70702,350,507,0.66736,0.74668
2020,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.21550,113,507,0.17967,0.25133
2020,Baden-Wuerttemberg,Single parent,Just Right,0.74508,95,95,0.65698,0.83319
2020,Baden-Wuerttemberg,Couple with children,Much Too Small,0.02261,47,783,0.01219,0.03303
2020,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.24877,171,783,0.21847,0.27907
2020,Baden-Wuerttemberg,Couple with children,Just Right,0.63087,518,783,0.59705,0.66470
2020,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.08294,47,783,0.06361,0.10227
2020,Baden-Wuerttemberg,Other Combinations,Just Right,0.59047,31,31,0.41450,0.76644
2020,Bavaria,Single-person household,A Bit Too Small,0.08943,83,738,0.06883,0.11003
2020,Bavaria,Single-person household,Just Right,0.71880,558,738,0.68634,0.75126
2020,Bavaria,Single-person household,A Bit Too Large,0.13729,97,738,0.11244,0.16214
2020,Bavaria,Couple without children,A Bit Too Small,0.08978,82,742,0.06920,0.11037
2020,Bavaria,Couple without children,Just Right,0.62425,509,742,0.58938,0.65912
2020,Bavaria,Couple without children,A Bit Too Large,0.23196,151,742,0.20157,0.26235
2020,Bavaria,Single parent,A Bit Too Small,0.15537,51,205,0.10566,0.20508
2020,Bavaria,Single parent,Just Right,0.67708,154,205,0.61291,0.74124
2020,Bavaria,Couple with children,Much Too Small,0.02868,58,990,0.01828,0.03908
2020,Bavaria,Couple with children,A Bit Too Small,0.18875,214,990,0.16436,0.21314
2020,Bavaria,Couple with children,Just Right,0.66373,633,990,0.63429,0.69318
2020,Bavaria,Couple with children,A Bit Too Large,0.11575,85,990,0.09581,0.13569
2020,Bavaria,Other Combinations,Just Right,0.68211,63,63,0.56620,0.79802
2020,Berlin,Single-person household,A Bit Too Small,0.14916,70,408,0.11455,0.18377
2020,Berlin,Single-person household,Just Right,0.73580,304,408,0.69296,0.77863
2020,Berlin,Single-person household,A Bit Too Large,0.09877,34,408,0.06979,0.12776
2020,Berlin,Couple without children,A Bit Too Small,0.12001,48,217,0.07667,0.16335
2020,Berlin,Couple without children,Just Right,0.75154,169,217,0.69391,0.80917
2020,Berlin,Single parent,Just Right,0.61763,51,51,0.48293,0.75233
2020,Berlin,Couple with children,A Bit Too Small,0.25841,73,202,0.19789,0.31893
2020,Berlin,Couple with children,Just Right,0.57224,129,202,0.50384,0.64063
2020,Brandenburg,Single-person household,Just Right,0.78097,147,147,0.71388,0.84806
2020,Brandenburg,Couple without children,Just Right,0.85933,207,207,0.81185,0.90681
2020,Brandenburg,Single parent,Just Right,0.81145,42,42,0.69172,0.93118
2020,Brandenburg,Couple with children,A Bit Too Small,0.23266,53,196,0.17335,0.29196
2020,Brandenburg,Couple with children,Just Right,0.69307,143,196,0.62834,0.75781
2020,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.77830,97,97,0.69521,0.86140
2020,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.82573,89,89,0.74647,0.90499
2020,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.69935,74,74,0.59416,0.80454
2020,Saxony,Single-person household,A Bit Too Small,0.10517,39,313,0.07113,0.13921
2020,Saxony,Single-person household,Just Right,0.72972,240,313,0.68044,0.77900
2020,Saxony,Single-person household,A Bit Too Large,0.14121,34,313,0.10257,0.17985
2020,Saxony,Couple without children,Just Right,0.71562,261,307,0.66508,0.76617
2020,Saxony,Couple without children,A Bit Too Large,0.12416,46,307,0.08721,0.16111
