year,bula_h,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Baden-Wuerttemberg,Primary Level,"Dropout, No School Degree",0.77316,90,90,0.68616,0.86017
1998,Baden-Wuerttemberg,Lower Secondary Level,Secondary School Degree,0.72683,274,448,0.68553,0.76814
1998,Baden-Wuerttemberg,Lower Secondary Level,Intermediate School Degree,0.15929,65,448,0.12537,0.19322
1998,Baden-Wuerttemberg,Lower Secondary Level,Other Degree,0.11387,109,448,0.08443,0.14332
1998,Baden-Wuerttemberg,Upper Secondary Level,Secondary School Degree,0.61121,449,767,0.57668,0.64573
1998,Baden-Wuerttemberg,Upper Secondary Level,Intermediate School Degree,0.24340,180,767,0.21301,0.27379
1998,Baden-Wuerttemberg,Upper Secondary Level,Upper Secondary Degree,0.07793,59,767,0.05895,0.09691
1998,Baden-Wuerttemberg,Upper Secondary Level,Other Degree,0.04611,79,767,0.03126,0.06096
1998,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.52143,34,34,0.35099,0.69187
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,Secondary School Degree,0.35737,37,74,0.24743,0.46730
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,Intermediate School Degree,0.35549,37,74,0.24568,0.46529
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,Upper Secondary Degree,0.65642,91,91,0.55830,0.75454
1998,Bavaria,Primary Level,"Dropout, No School Degree",0.73606,40,40,0.59773,0.87440
1998,Bavaria,Lower Secondary Level,Secondary School Degree,0.70059,249,387,0.65490,0.74628
1998,Bavaria,Lower Secondary Level,Intermediate School Degree,0.21461,77,387,0.17365,0.25557
1998,Bavaria,Lower Secondary Level,Other Degree,0.08480,61,387,0.05700,0.11259
1998,Bavaria,Upper Secondary Level,Secondary School Degree,0.60359,538,883,0.57130,0.63587
1998,Bavaria,Upper Secondary Level,Intermediate School Degree,0.28160,250,883,0.25191,0.31128
1998,Bavaria,Upper Secondary Level,Upper Secondary Degree,0.05779,43,883,0.04239,0.07319
1998,Bavaria,Upper Secondary Level,Other Degree,0.03993,52,883,0.02701,0.05285
1998,Bavaria,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.53376,35,35,0.36607,0.70144
1998,Bavaria,First Stage of Tertiary Education,Secondary School Degree,0.32808,40,92,0.23161,0.42455
1998,Bavaria,First Stage of Tertiary Education,Intermediate School Degree,0.37693,52,92,0.27736,0.47650
1998,Bavaria,Second Stage of Tertiary Education,Intermediate School Degree,0.13846,31,179,0.08772,0.18920
1998,Bavaria,Second Stage of Tertiary Education,Technical School Degree,0.19216,34,179,0.13428,0.25004
1998,Bavaria,Second Stage of Tertiary Education,Upper Secondary Degree,0.60111,114,179,0.52917,0.67305
1998,Berlin,Upper Secondary Level,Secondary School Degree,0.38629,77,190,0.31687,0.45571
1998,Berlin,Upper Secondary Level,Intermediate School Degree,0.48230,113,190,0.41106,0.55354
1998,Berlin,Second Stage of Tertiary Education,Intermediate School Degree,0.23879,41,137,0.16713,0.31044
1998,Berlin,Second Stage of Tertiary Education,Upper Secondary Degree,0.58203,96,137,0.49913,0.66492
1998,Brandenburg,Lower Secondary Level,Secondary School Degree,0.64897,31,31,0.47818,0.81977
1998,Brandenburg,Upper Secondary Level,Secondary School Degree,0.45528,135,299,0.39874,0.51182
1998,Brandenburg,Upper Secondary Level,Intermediate School Degree,0.49317,164,299,0.43641,0.54994
1998,Brandenburg,Second Stage of Tertiary Education,Intermediate School Degree,0.42670,69,131,0.34168,0.51172
1998,Brandenburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.39567,62,131,0.31161,0.47973
1998,Mecklenburg-Western Pomerania,Upper Secondary Level,Secondary School Degree,0.41237,78,209,0.34547,0.47927
1998,Mecklenburg-Western Pomerania,Upper Secondary Level,Intermediate School Degree,0.54852,131,209,0.48089,0.61615
1998,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Intermediate School Degree,0.36730,42,84,0.26359,0.47101
1998,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Upper Secondary Degree,0.45161,42,84,0.34455,0.55868
1998,Saxony,Lower Secondary Level,Secondary School Degree,0.69768,72,118,0.61447,0.78090
1998,Saxony,Lower Secondary Level,Intermediate School Degree,0.29538,46,118,0.21271,0.37804
1998,Saxony,Upper Secondary Level,Secondary School Degree,0.47753,275,620,0.43818,0.51688
1998,Saxony,Upper Secondary Level,Intermediate School Degree,0.48012,345,620,0.44076,0.51948
1998,Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.50680,36,36,0.34117,0.67244
1998,Saxony,Second Stage of Tertiary Education,Secondary School Degree,0.19311,31,241,0.14317,0.24305
1998,Saxony,Second Stage of Tertiary Education,Intermediate School Degree,0.38083,102,241,0.31940,0.44227
1998,Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.40740,108,241,0.34524,0.46956
1998,Saxony-Anhalt,Lower Secondary Level,Secondary School Degree,0.70447,53,53,0.58045,0.82849
1998,Saxony-Anhalt,Upper Secondary Level,Secondary School Degree,0.54866,172,335,0.49529,0.60203
1998,Saxony-Anhalt,Upper Secondary Level,Intermediate School Degree,0.42763,163,335,0.37457,0.48069
1998,Saxony-Anhalt,First Stage of Tertiary Education,Intermediate School Degree,0.55617,33,33,0.38403,0.72832
1998,Saxony-Anhalt,Second Stage of Tertiary Education,Intermediate School Degree,0.43363,70,129,0.34778,0.51948
1998,Saxony-Anhalt,Second Stage of Tertiary Education,Upper Secondary Degree,0.35305,59,129,0.27025,0.43584
1998,Thuringa,Lower Secondary Level,Secondary School Degree,0.67257,35,69,0.56103,0.78411
1998,Thuringa,Lower Secondary Level,Intermediate School Degree,0.31684,34,69,0.20626,0.42743
1998,Thuringa,Upper Secondary Level,Secondary School Degree,0.51693,199,420,0.46908,0.56478
1998,Thuringa,Upper Secondary Level,Intermediate School Degree,0.45348,221,420,0.40582,0.50115
1998,Thuringa,Second Stage of Tertiary Education,Intermediate School Degree,0.45059,66,115,0.35925,0.54192
1998,Thuringa,Second Stage of Tertiary Education,Upper Secondary Degree,0.35744,49,115,0.26947,0.44542
1999,Schleswig-Holstein,Upper Secondary Level,Secondary School Degree,0.56343,98,169,0.48843,0.63843
1999,Schleswig-Holstein,Upper Secondary Level,Intermediate School Degree,0.36799,71,169,0.29506,0.44092
1999,Hamburg,Upper Secondary Level,Secondary School Degree,0.58003,40,40,0.42513,0.73494
1999,Lower Saxony,Lower Secondary Level,Secondary School Degree,0.70015,146,240,0.64206,0.75824
1999,Lower Saxony,Lower Secondary Level,Intermediate School Degree,0.22691,63,240,0.17381,0.28001
1999,Lower Saxony,Lower Secondary Level,Other Degree,0.07294,31,240,0.03997,0.10591
1999,Lower Saxony,Upper Secondary Level,Secondary School Degree,0.55729,297,548,0.51567,0.59892
1999,Lower Saxony,Upper Secondary Level,Intermediate School Degree,0.36402,218,548,0.32370,0.40435
1999,Lower Saxony,Upper Secondary Level,Other Degree,0.02779,33,548,0.01401,0.04156
1999,Lower Saxony,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.71800,42,42,0.58026,0.85574
1999,Lower Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.62316,80,80,0.51630,0.73002
1999,North Rhine-Westphalia,Primary Level,"Dropout, No School Degree",0.78585,91,91,0.70110,0.87060
1999,North Rhine-Westphalia,Lower Secondary Level,Secondary School Degree,0.72382,317,500,0.68459,0.76305
1999,North Rhine-Westphalia,Lower Secondary Level,Intermediate School Degree,0.17676,91,500,0.14329,0.21023
1999,North Rhine-Westphalia,Lower Secondary Level,Other Degree,0.09942,92,500,0.07317,0.12568
1999,North Rhine-Westphalia,Upper Secondary Level,Secondary School Degree,0.59854,714,1262,0.57149,0.62560
1999,North Rhine-Westphalia,Upper Secondary Level,Intermediate School Degree,0.27761,380,1262,0.25290,0.30233
1999,North Rhine-Westphalia,Upper Secondary Level,Upper Secondary Degree,0.05067,77,1262,0.03857,0.06278
1999,North Rhine-Westphalia,Upper Secondary Level,Other Degree,0.04776,91,1262,0.03599,0.05953
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Technical School Degree,0.32513,44,105,0.23510,0.41516
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.49708,61,105,0.40098,0.59317
1999,North Rhine-Westphalia,First Stage of Tertiary Education,Secondary School Degree,0.37932,53,133,0.29654,0.46209
1999,North Rhine-Westphalia,First Stage of Tertiary Education,Intermediate School Degree,0.24512,46,133,0.17174,0.31850
1999,North Rhine-Westphalia,First Stage of Tertiary Education,Upper Secondary Degree,0.22017,34,133,0.14948,0.29086
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,Technical School Degree,0.12827,34,240,0.08587,0.17066
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,Upper Secondary Degree,0.68157,206,240,0.62251,0.74063
1999,Hesse,Primary Level,"Dropout, No School Degree",0.62872,34,34,0.46387,0.79357
1999,Hesse,Lower Secondary Level,Secondary School Degree,0.79023,129,191,0.73233,0.84812
1999,Hesse,Lower Secondary Level,Intermediate School Degree,0.11358,31,191,0.06846,0.15870
1999,Hesse,Lower Secondary Level,Other Degree,0.09619,31,191,0.05427,0.13812
1999,Hesse,Upper Secondary Level,Secondary School Degree,0.54143,208,370,0.49059,0.59228
1999,Hesse,Upper Secondary Level,Intermediate School Degree,0.28361,122,370,0.23762,0.32960
1999,Hesse,Upper Secondary Level,Other Degree,0.07804,40,370,0.05067,0.10541
1999,Hesse,Second Stage of Tertiary Education,Upper Secondary Degree,0.69486,76,76,0.59065,0.79907
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Secondary School Degree,0.77140,149,149,0.70375,0.83906
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Secondary School Degree,0.67305,250,368,0.62506,0.72105
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Intermediate School Degree,0.23144,85,368,0.18829,0.27459
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Other Degree,0.07262,33,368,0.04607,0.09917
1999,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Upper Secondary Degree,0.71530,42,42,0.57717,0.85343
1999,Baden-Wuerttemberg,Primary Level,"Dropout, No School Degree",0.78880,94,94,0.70584,0.87175
1999,Baden-Wuerttemberg,Lower Secondary Level,Secondary School Degree,0.71924,269,430,0.67672,0.76177
1999,Baden-Wuerttemberg,Lower Secondary Level,Intermediate School Degree,0.15788,59,430,0.12337,0.19238
1999,Baden-Wuerttemberg,Lower Secondary Level,Other Degree,0.12288,102,430,0.09181,0.15395
1999,Baden-Wuerttemberg,Upper Secondary Level,Secondary School Degree,0.63231,443,746,0.59769,0.66694
1999,Baden-Wuerttemberg,Upper Secondary Level,Intermediate School Degree,0.23884,181,746,0.20822,0.26946
1999,Baden-Wuerttemberg,Upper Secondary Level,Upper Secondary Degree,0.07195,52,746,0.05339,0.09050
1999,Baden-Wuerttemberg,Upper Secondary Level,Other Degree,0.04209,70,746,0.02767,0.05651
1999,Baden-Wuerttemberg,First Stage of Tertiary Education,Secondary School Degree,0.33783,35,73,0.22858,0.44708
1999,Baden-Wuerttemberg,First Stage of Tertiary Education,Intermediate School Degree,0.36390,38,73,0.25277,0.47503
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,Upper Secondary Degree,0.64775,99,99,0.55317,0.74232
1999,Bavaria,Primary Level,"Dropout, No School Degree",0.83232,37,37,0.71028,0.95436
1999,Bavaria,Lower Secondary Level,Secondary School Degree,0.68041,237,375,0.63315,0.72767
1999,Bavaria,Lower Secondary Level,Intermediate School Degree,0.23654,77,375,0.19347,0.27961
1999,Bavaria,Lower Secondary Level,Other Degree,0.08305,61,375,0.05508,0.11102
1999,Bavaria,Upper Secondary Level,Secondary School Degree,0.61305,548,889,0.58102,0.64509
1999,Bavaria,Upper Secondary Level,Intermediate School Degree,0.26992,248,889,0.24072,0.29912
1999,Bavaria,Upper Secondary Level,Upper Secondary Degree,0.05827,43,889,0.04286,0.07367
1999,Bavaria,Upper Secondary Level,Other Degree,0.04358,50,889,0.03015,0.05701
1999,Bavaria,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.53579,31,31,0.35733,0.71426
1999,Bavaria,First Stage of Tertiary Education,Secondary School Degree,0.33788,39,94,0.24175,0.43401
1999,Bavaria,First Stage of Tertiary Education,Intermediate School Degree,0.40360,55,94,0.30389,0.50332
1999,Bavaria,Second Stage of Tertiary Education,Intermediate School Degree,0.14079,31,188,0.09094,0.19064
1999,Bavaria,Second Stage of Tertiary Education,Technical School Degree,0.19410,34,188,0.13742,0.25079
1999,Bavaria,Second Stage of Tertiary Education,Upper Secondary Degree,0.60323,123,188,0.53311,0.67335
1999,Berlin,Upper Secondary Level,Secondary School Degree,0.36688,75,185,0.29724,0.43652
1999,Berlin,Upper Secondary Level,Intermediate School Degree,0.49125,110,185,0.41901,0.56349
1999,Berlin,Second Stage of Tertiary Education,Intermediate School Degree,0.23322,38,129,0.15996,0.30648
1999,Berlin,Second Stage of Tertiary Education,Upper Secondary Degree,0.58053,91,129,0.49504,0.66602
1999,Brandenburg,Lower Secondary Level,Secondary School Degree,0.71756,33,33,0.56157,0.87354
1999,Brandenburg,Upper Secondary Level,Secondary School Degree,0.43556,127,293,0.37869,0.49243
1999,Brandenburg,Upper Secondary Level,Intermediate School Degree,0.51171,166,293,0.45437,0.56904
1999,Brandenburg,Second Stage of Tertiary Education,Intermediate School Degree,0.42498,67,126,0.33831,0.51164
1999,Brandenburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.38042,59,126,0.29531,0.46553
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Secondary School Degree,0.42835,78,205,0.36044,0.49625
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Intermediate School Degree,0.51727,127,205,0.44870,0.58584
1999,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Intermediate School Degree,0.35729,41,85,0.25481,0.45977
1999,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Upper Secondary Degree,0.45554,44,85,0.34904,0.56205
1999,Saxony,Lower Secondary Level,Secondary School Degree,0.67155,68,117,0.58609,0.75702
1999,Saxony,Lower Secondary Level,Intermediate School Degree,0.32142,49,117,0.23643,0.40641
1999,Saxony,Upper Secondary Level,Secondary School Degree,0.45600,260,602,0.41618,0.49582
1999,Saxony,Upper Secondary Level,Intermediate School Degree,0.49698,342,602,0.45700,0.53695
1999,Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.48428,37,37,0.32103,0.64753
1999,Saxony,Second Stage of Tertiary Education,Intermediate School Degree,0.37851,99,208,0.31244,0.44459
1999,Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.41729,109,208,0.35012,0.48447
1999,Saxony-Anhalt,Lower Secondary Level,Secondary School Degree,0.64526,47,47,0.50699,0.78352
1999,Saxony-Anhalt,Upper Secondary Level,Secondary School Degree,0.54384,171,336,0.49050,0.59717
1999,Saxony-Anhalt,Upper Secondary Level,Intermediate School Degree,0.42114,165,336,0.36826,0.47401
1999,Saxony-Anhalt,First Stage of Tertiary Education,Intermediate School Degree,0.59315,35,35,0.42803,0.75828
1999,Saxony-Anhalt,Second Stage of Tertiary Education,Intermediate School Degree,0.44280,70,127,0.35607,0.52953
1999,Saxony-Anhalt,Second Stage of Tertiary Education,Upper Secondary Degree,0.33565,57,127,0.25320,0.41810
1999,Thuringa,Lower Secondary Level,Secondary School Degree,0.70064,40,40,0.55691,0.84438
1999,Thuringa,Upper Secondary Level,Secondary School Degree,0.52293,199,416,0.47487,0.57099
1999,Thuringa,Upper Secondary Level,Intermediate School Degree,0.45000,217,416,0.40214,0.49787
1999,Thuringa,Second Stage of Tertiary Education,Intermediate School Degree,0.45867,66,116,0.36760,0.54974
1999,Thuringa,Second Stage of Tertiary Education,Upper Secondary Degree,0.34680,50,116,0.25981,0.43379
2000,Schleswig-Holstein,Lower Secondary Level,Secondary School Degree,0.77468,75,75,0.67949,0.86987
2000,Schleswig-Holstein,Upper Secondary Level,Secondary School Degree,0.59956,231,359,0.54881,0.65032
2000,Schleswig-Holstein,Upper Secondary Level,Intermediate School Degree,0.33127,128,359,0.28251,0.38003
2000,Schleswig-Holstein,Second Stage of Tertiary Education,Upper Secondary Degree,0.63429,65,65,0.51629,0.75229
2000,Hamburg,Upper Secondary Level,Secondary School Degree,0.51849,77,136,0.43420,0.60278
2000,Hamburg,Upper Secondary Level,Intermediate School Degree,0.36640,59,136,0.28512,0.44768
2000,Hamburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.66121,45,45,0.52135,0.80106
2000,Lower Saxony,Lower Secondary Level,Secondary School Degree,0.74118,223,299,0.69145,0.79091
2000,Lower Saxony,Lower Secondary Level,Intermediate School Degree,0.19782,76,299,0.15259,0.24305
2000,Lower Saxony,Upper Secondary Level,Secondary School Degree,0.55528,619,1128,0.52627,0.58430
2000,Lower Saxony,Upper Secondary Level,Intermediate School Degree,0.36214,425,1128,0.33407,0.39020
2000,Lower Saxony,Upper Secondary Level,Upper Secondary Degree,0.03374,38,1128,0.02320,0.04428
2000,Lower Saxony,Upper Secondary Level,Other Degree,0.03619,46,1128,0.02529,0.04709
2000,Lower Saxony,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.66160,74,74,0.55305,0.77014
2000,Lower Saxony,First Stage of Tertiary Education,Secondary School Degree,0.33478,44,99,0.24134,0.42821
2000,Lower Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.44150,55,99,0.34318,0.53981
2000,Lower Saxony,Second Stage of Tertiary Education,Technical School Degree,0.21111,48,200,0.15441,0.26781
2000,Lower Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.64559,152,200,0.57912,0.71205
2000,Bremen,Upper Secondary Level,Secondary School Degree,0.61350,46,46,0.47123,0.75578
2000,North Rhine-Westphalia,Primary Level,"Dropout, No School Degree",0.84118,124,124,0.77659,0.90578
2000,North Rhine-Westphalia,Lower Secondary Level,Secondary School Degree,0.71846,524,796,0.68720,0.74973
2000,North Rhine-Westphalia,Lower Secondary Level,Intermediate School Degree,0.16300,150,796,0.13733,0.18868
2000,North Rhine-Westphalia,Lower Secondary Level,Other Degree,0.11853,122,796,0.09606,0.14100
2000,North Rhine-Westphalia,Upper Secondary Level,Secondary School Degree,0.60622,1532,2586,0.58739,0.62506
2000,North Rhine-Westphalia,Upper Secondary Level,Intermediate School Degree,0.28098,764,2586,0.26365,0.29831
