"pgpsbil","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Noch kein Abschluss","1986","(noch) kein Abschluss","Sachsen","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","Thueringen","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Hamburg","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Niedersachsen","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Bremen","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Hessen","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Bayern","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Saarland","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Berlin","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Brandenburg","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Sachsen","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","Thueringen","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Hamburg","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Niedersachsen","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Bremen","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Hessen","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Bayern","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Saarland","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Berlin","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Brandenburg","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Sachsen","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","Thueringen","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Hamburg","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Niedersachsen","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Bremen","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Hessen","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Bayern","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Saarland","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Berlin","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Brandenburg","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Sachsen","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","Thueringen","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Hamburg","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Niedersachsen","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Bremen","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Hessen","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Bayern","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Saarland","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Berlin","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Brandenburg","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Sachsen","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","Thueringen","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Hamburg","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Niedersachsen","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Bremen","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Nordrhein-Westfalen","50","0.0736930519516627","0.0458806194587849","0.10150548444454"
"Keine Schule besucht","1986","(noch) kein Abschluss","Hessen","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Baden-Wuerttemberg","52","0.114710537231605","0.0766288435477493","0.152792230915461"
"Keine Schule besucht","1986","(noch) kein Abschluss","Bayern","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Saarland","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Berlin","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Brandenburg","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Sachsen","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","Thueringen","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Hamburg","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Niedersachsen","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Bremen","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Hessen","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Bayern","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Saarland","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Berlin","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Brandenburg","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Sachsen","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","Thueringen","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Schleswig-Holstein","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Hamburg","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Niedersachsen","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Bremen","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Hessen","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Bayern","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Saarland","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Berlin","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Brandenburg","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Sachsen","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1986","Realschulabschluss","Thueringen","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Hamburg","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Niedersachsen","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Bremen","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Hessen","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Bayern","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Saarland","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Berlin","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Brandenburg","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Sachsen","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","Thueringen","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Schleswig-Holstein","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Hamburg","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Niedersachsen","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Bremen","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Hessen","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Bayern","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Saarland","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Berlin","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Brandenburg","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Sachsen","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1986","AkademikerInnen","Thueringen","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Hamburg","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Niedersachsen","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Bremen","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Hessen","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Bayern","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Saarland","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Berlin","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Brandenburg","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Sachsen","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","Thueringen","","","",""
"Hauptschulabschluss","1987","Hauptschulabschluss","Schleswig-Holstein","182","0.983615784169888","0.965797890613663","1.00143367772611"
"Hauptschulabschluss","1987","Hauptschulabschluss","Hamburg","93","0.948788387075646","0.909183979828026","0.988392794323267"
"Hauptschulabschluss","1987","Hauptschulabschluss","Niedersachsen","576","0.969996596010205","0.95665405214978","0.983339139870631"
"Hauptschulabschluss","1987","Hauptschulabschluss","Bremen","60","0.975348511524783","0.93849362136871","1.01220340168086"
"Hauptschulabschluss","1987","Hauptschulabschluss","Nordrhein-Westfalen","1302","0.96053990586378","0.950810043699278","0.970269768028282"
"Hauptschulabschluss","1987","Hauptschulabschluss","Hessen","444","0.941211225138879","0.922034478709165","0.960387971568592"
"Hauptschulabschluss","1987","Hauptschulabschluss","Rheinland-Pfalz,Saarland","482","0.968193117846935","0.9531821054081","0.98320413028577"
"Hauptschulabschluss","1987","Hauptschulabschluss","Baden-Wuerttemberg","915","0.943067084375599","0.929806822801086","0.956327345950112"
"Hauptschulabschluss","1987","Hauptschulabschluss","Bayern","897","0.956700266891479","0.944383664993691","0.969016868789266"
"Hauptschulabschluss","1987","Hauptschulabschluss","Saarland","","","",""
"Hauptschulabschluss","1987","Hauptschulabschluss","Berlin","140","0.937901916935363","0.902146085978362","0.973657747892364"
"Hauptschulabschluss","1987","Hauptschulabschluss","Brandenburg","","","",""
"Hauptschulabschluss","1987","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","1987","Hauptschulabschluss","Sachsen","","","",""
"Hauptschulabschluss","1987","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","1987","Hauptschulabschluss","Thueringen","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Schleswig-Holstein","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Hamburg","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Niedersachsen","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Bremen","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Hessen","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Bayern","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Saarland","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Berlin","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Brandenburg","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Sachsen","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","Thueringen","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Hamburg","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Niedersachsen","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Bremen","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Hessen","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Bayern","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Saarland","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Berlin","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Brandenburg","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Sachsen","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","Thueringen","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","Schleswig-Holstein","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","Hamburg","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","Niedersachsen","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","Bremen","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","Hessen","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","Bayern","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","Saarland","","","",""
