year,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Lower Saxony,Secondary School Degree,0.29532,632,2571,0.27768,0.31296
2015,Lower Saxony,Intermediate School Degree,0.30805,723,2571,0.29020,0.32590
2015,Lower Saxony,Technical School Degree,0.06531,158,2571,0.05576,0.07487
2015,Lower Saxony,Upper Secondary Degree,0.20779,515,2571,0.19211,0.22348
2015,Lower Saxony,Other Degree,0.08190,376,2571,0.07130,0.09251
2015,Lower Saxony,"Dropout, No School Degree",0.01910,78,2571,0.01381,0.02439
2015,Lower Saxony,No School Degree Yet,0.02252,89,2571,0.01678,0.02825
2015,Bremen,Secondary School Degree,0.34053,43,159,0.26663,0.41442
2015,Bremen,Intermediate School Degree,0.20149,41,159,0.13895,0.26404
2015,Bremen,Upper Secondary Degree,0.26223,40,159,0.19365,0.33082
2015,Bremen,Other Degree,0.09465,35,159,0.04901,0.14030
2015,North Rhine-Westphalia,Secondary School Degree,0.30790,1350,5484,0.29569,0.32012
2015,North Rhine-Westphalia,Intermediate School Degree,0.22137,1098,5484,0.21038,0.23236
2015,North Rhine-Westphalia,Technical School Degree,0.09246,465,5484,0.08479,0.10013
2015,North Rhine-Westphalia,Upper Secondary Degree,0.22810,1221,5484,0.21699,0.23921
2015,North Rhine-Westphalia,Other Degree,0.10378,963,5484,0.09571,0.11186
2015,North Rhine-Westphalia,"Dropout, No School Degree",0.02356,196,5484,0.01954,0.02757
2015,North Rhine-Westphalia,No School Degree Yet,0.02282,191,5484,0.01887,0.02677
2015,Hesse,Secondary School Degree,0.26136,362,1855,0.24136,0.28136
2015,Hesse,Intermediate School Degree,0.23860,421,1855,0.21920,0.25800
2015,Hesse,Technical School Degree,0.05913,109,1855,0.04839,0.06987
2015,Hesse,Upper Secondary Degree,0.28378,493,1855,0.26326,0.30430
2015,Hesse,Other Degree,0.11130,365,1855,0.09698,0.12562
2015,Hesse,"Dropout, No School Degree",0.02787,50,1855,0.02038,0.03536
2015,Hesse,No School Degree Yet,0.01796,55,1855,0.01191,0.02400
2015,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.39273,512,1552,0.36842,0.41703
2015,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.22590,330,1552,0.20509,0.24671
2015,"Rhineland-Palatinate, Saarland",Technical School Degree,0.05944,90,1552,0.04767,0.07121
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.17475,266,1552,0.15585,0.19365
2015,"Rhineland-Palatinate, Saarland",Other Degree,0.11750,300,1552,0.10148,0.13353
2015,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.01843,54,1552,0.01174,0.02512
2015,Baden-Wuerttemberg,Secondary School Degree,0.29380,752,3157,0.27791,0.30969
2015,Baden-Wuerttemberg,Intermediate School Degree,0.25011,784,3157,0.23500,0.26522
2015,Baden-Wuerttemberg,Technical School Degree,0.06484,175,3157,0.05625,0.07343
2015,Baden-Wuerttemberg,Upper Secondary Degree,0.22042,725,3157,0.20596,0.23488
2015,Baden-Wuerttemberg,Other Degree,0.13678,594,3157,0.12479,0.14877
2015,Baden-Wuerttemberg,"Dropout, No School Degree",0.01293,42,3157,0.00899,0.01688
2015,Baden-Wuerttemberg,No School Degree Yet,0.02111,85,3157,0.01610,0.02613
2015,Bavaria,Secondary School Degree,0.36402,1279,4333,0.34969,0.37835
2015,Bavaria,Intermediate School Degree,0.23423,1032,4333,0.22161,0.24684
2015,Bavaria,Technical School Degree,0.06115,251,4333,0.05401,0.06828
2015,Bavaria,Upper Secondary Degree,0.19625,777,4333,0.18442,0.20807
2015,Bavaria,Other Degree,0.11231,803,4333,0.10291,0.12171
2015,Bavaria,"Dropout, No School Degree",0.01706,84,4333,0.01320,0.02092
2015,Bavaria,No School Degree Yet,0.01499,107,4333,0.01137,0.01861
2015,Berlin,Secondary School Degree,0.18242,150,928,0.15756,0.20729
2015,Berlin,Intermediate School Degree,0.34553,268,928,0.31492,0.37615
2015,Berlin,Technical School Degree,0.04107,47,928,0.02830,0.05385
2015,Berlin,Upper Secondary Degree,0.30406,325,928,0.27445,0.33368
2015,Berlin,Other Degree,0.09196,138,928,0.07336,0.11057
2015,Brandenburg,Secondary School Degree,0.28476,219,969,0.25633,0.31319
2015,Brandenburg,Intermediate School Degree,0.44769,409,969,0.41637,0.47902
2015,Brandenburg,Technical School Degree,0.04892,49,969,0.03533,0.06251
2015,Brandenburg,Upper Secondary Degree,0.14965,195,969,0.12718,0.17212
2015,Brandenburg,Other Degree,0.05457,97,969,0.04026,0.06888
2015,Mecklenburg-Western Pomerania,Secondary School Degree,0.22845,107,483,0.19097,0.26593
2015,Mecklenburg-Western Pomerania,Intermediate School Degree,0.49544,267,483,0.45081,0.54008
2015,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.18905,109,483,0.15410,0.22401
2015,Saxony,Secondary School Degree,0.19808,286,1515,0.17800,0.21815
2015,Saxony,Intermediate School Degree,0.52781,744,1515,0.50267,0.55296
2015,Saxony,Technical School Degree,0.04309,43,1515,0.03286,0.05332
2015,Saxony,Upper Secondary Degree,0.17914,340,1515,0.15983,0.19846
2015,Saxony,Other Degree,0.02906,71,1515,0.02060,0.03752
2015,Saxony,No School Degree Yet,0.01518,31,1515,0.00902,0.02133
2015,Saxony-Anhalt,Secondary School Degree,0.30806,206,819,0.27642,0.33970
2015,Saxony-Anhalt,Intermediate School Degree,0.41490,389,819,0.38113,0.44866
2015,Saxony-Anhalt,Upper Secondary Degree,0.18237,174,819,0.15591,0.20883
2015,Saxony-Anhalt,Other Degree,0.03650,50,819,0.02365,0.04935
2015,Thuringa,Secondary School Degree,0.29699,243,923,0.26749,0.32648
2015,Thuringa,Intermediate School Degree,0.42193,415,923,0.39005,0.45381
2015,Thuringa,Upper Secondary Degree,0.17667,180,923,0.15205,0.20129
2015,Thuringa,Other Degree,0.05658,85,923,0.04167,0.07149
2016,Schleswig-Holstein,Secondary School Degree,0.29933,222,959,0.27033,0.32833
2016,Schleswig-Holstein,Intermediate School Degree,0.31026,232,959,0.28097,0.33956
2016,Schleswig-Holstein,Technical School Degree,0.06303,40,959,0.04764,0.07842
2016,Schleswig-Holstein,Upper Secondary Degree,0.19801,169,959,0.17278,0.22325
2016,Schleswig-Holstein,Other Degree,0.08274,197,959,0.06529,0.10018
2016,Schleswig-Holstein,"Dropout, No School Degree",0.03071,62,959,0.01978,0.04163
2016,Schleswig-Holstein,No School Degree Yet,0.01567,37,959,0.00781,0.02354
2016,Hamburg,Secondary School Degree,0.17857,60,381,0.14006,0.21707
2016,Hamburg,Intermediate School Degree,0.20630,86,381,0.16561,0.24698
2016,Hamburg,Upper Secondary Degree,0.38415,141,381,0.33525,0.43306
2016,Hamburg,Other Degree,0.10940,94,381,0.07802,0.14078
2016,Lower Saxony,Secondary School Degree,0.28030,587,2676,0.26328,0.29732
2016,Lower Saxony,Intermediate School Degree,0.30538,664,2676,0.28792,0.32283
2016,Lower Saxony,Technical School Degree,0.06762,151,2676,0.05810,0.07713
2016,Lower Saxony,Upper Secondary Degree,0.22147,509,2676,0.20573,0.23720
2016,Lower Saxony,Other Degree,0.08477,466,2676,0.07421,0.09532
2016,Lower Saxony,"Dropout, No School Degree",0.02124,170,2676,0.01578,0.02671
2016,Lower Saxony,No School Degree Yet,0.01887,94,2676,0.01371,0.02402
2016,Lower Saxony,No School Attended,0.00037,35,2676,-0.00036,0.00109
2016,Bremen,Secondary School Degree,0.34285,42,184,0.27408,0.41162
2016,Bremen,Intermediate School Degree,0.16875,34,184,0.11449,0.22302
2016,Bremen,Upper Secondary Degree,0.26421,39,184,0.20033,0.32809
2016,Bremen,Other Degree,0.11701,69,184,0.07044,0.16359
2016,North Rhine-Westphalia,Secondary School Degree,0.29857,1228,5592,0.28657,0.31056
2016,North Rhine-Westphalia,Intermediate School Degree,0.22120,1035,5592,0.21032,0.23208
2016,North Rhine-Westphalia,Technical School Degree,0.09907,451,5592,0.09124,0.10691
2016,North Rhine-Westphalia,Upper Secondary Degree,0.22589,1145,5592,0.21492,0.23685
2016,North Rhine-Westphalia,Other Degree,0.10499,1122,5592,0.09695,0.11302
2016,North Rhine-Westphalia,"Dropout, No School Degree",0.02389,326,5592,0.01988,0.02789
2016,North Rhine-Westphalia,No School Degree Yet,0.02605,234,5592,0.02187,0.03022
2016,North Rhine-Westphalia,No School Attended,0.00035,51,5592,-0.00014,0.00084
2016,Hesse,Secondary School Degree,0.26664,326,1832,0.24639,0.28690
2016,Hesse,Intermediate School Degree,0.23613,380,1832,0.21667,0.25558
2016,Hesse,Technical School Degree,0.05212,94,1832,0.04194,0.06230
2016,Hesse,Upper Secondary Degree,0.27522,448,1832,0.25477,0.29568
2016,Hesse,Other Degree,0.12108,400,1832,0.10613,0.13602
2016,Hesse,"Dropout, No School Degree",0.01926,75,1832,0.01297,0.02556
2016,Hesse,No School Degree Yet,0.02916,78,1832,0.02145,0.03686
2016,Hesse,No School Attended,0.00039,31,1832,-0.00051,0.00130
2016,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.38588,472,1676,0.36256,0.40919
2016,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.22019,292,1676,0.20035,0.24004
2016,"Rhineland-Palatinate, Saarland",Technical School Degree,0.05252,85,1676,0.04184,0.06320
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.18289,259,1676,0.16437,0.20140
2016,"Rhineland-Palatinate, Saarland",Other Degree,0.12465,440,1676,0.10884,0.14047
2016,"Rhineland-Palatinate, Saarland","Dropout, No School Degree",0.01222,78,1676,0.00696,0.01748
2016,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.02133,50,1676,0.01441,0.02824
2016,Baden-Wuerttemberg,Secondary School Degree,0.29191,693,3103,0.27591,0.30791
2016,Baden-Wuerttemberg,Intermediate School Degree,0.24399,697,3103,0.22888,0.25911
2016,Baden-Wuerttemberg,Technical School Degree,0.06515,153,3103,0.05647,0.07384
2016,Baden-Wuerttemberg,Upper Secondary Degree,0.22410,675,3103,0.20942,0.23877
2016,Baden-Wuerttemberg,Other Degree,0.14703,670,3103,0.13457,0.15950
2016,Baden-Wuerttemberg,"Dropout, No School Degree",0.01036,120,3103,0.00680,0.01393
2016,Baden-Wuerttemberg,No School Degree Yet,0.01728,95,3103,0.01270,0.02187
2016,Bavaria,Secondary School Degree,0.36183,1176,4150,0.34721,0.37645
2016,Bavaria,Intermediate School Degree,0.23917,954,4150,0.22619,0.25215
2016,Bavaria,Technical School Degree,0.06001,229,4150,0.05278,0.06724
2016,Bavaria,Upper Secondary Degree,0.18733,696,4150,0.17545,0.19920
2016,Bavaria,Other Degree,0.11790,808,4150,0.10809,0.12771
2016,Bavaria,"Dropout, No School Degree",0.01744,162,4150,0.01345,0.02142
2016,Bavaria,No School Degree Yet,0.01613,125,4150,0.01229,0.01996
2016,Berlin,Secondary School Degree,0.17869,141,950,0.15432,0.20306
2016,Berlin,Intermediate School Degree,0.32113,252,950,0.29142,0.35084
2016,Berlin,Technical School Degree,0.04190,44,950,0.02916,0.05465
2016,Berlin,Upper Secondary Degree,0.32754,310,950,0.29768,0.35740
2016,Berlin,Other Degree,0.09488,171,950,0.07624,0.11353
2016,Berlin,"Dropout, No School Degree",0.02013,32,950,0.01119,0.02906
2016,Brandenburg,Secondary School Degree,0.25943,199,990,0.23211,0.28674
2016,Brandenburg,Intermediate School Degree,0.44161,382,990,0.41066,0.47256
2016,Brandenburg,Technical School Degree,0.05180,48,990,0.03799,0.06562
2016,Brandenburg,Upper Secondary Degree,0.17571,189,990,0.15199,0.19943
2016,Brandenburg,Other Degree,0.04959,134,990,0.03606,0.06312
2016,Brandenburg,"Dropout, No School Degree",0.00599,38,990,0.00118,0.01080
2016,Mecklenburg-Western Pomerania,Secondary School Degree,0.19700,92,510,0.16245,0.23155
2016,Mecklenburg-Western Pomerania,Intermediate School Degree,0.49678,251,510,0.45334,0.54022
2016,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.22018,113,510,0.18418,0.25617
2016,Mecklenburg-Western Pomerania,Other Degree,0.02479,54,510,0.01129,0.03830
2016,Saxony,Secondary School Degree,0.18609,265,1579,0.16689,0.20529
2016,Saxony,Intermediate School Degree,0.51642,699,1579,0.49176,0.54107
2016,Saxony,Technical School Degree,0.04634,47,1579,0.03596,0.05671
2016,Saxony,Upper Secondary Degree,0.19574,330,1579,0.17616,0.21531
2016,Saxony,Other Degree,0.03483,122,1579,0.02578,0.04387
2016,Saxony,"Dropout, No School Degree",0.00747,38,1579,0.00322,0.01171
2016,Saxony,No School Degree Yet,0.01221,47,1579,0.00679,0.01763
2016,Saxony,No School Attended,0.00092,31,1579,-0.00058,0.00241
2016,Saxony-Anhalt,Secondary School Degree,0.28509,180,846,0.25465,0.31553
2016,Saxony-Anhalt,Intermediate School Degree,0.42247,370,846,0.38917,0.45578
2016,Saxony-Anhalt,Upper Secondary Degree,0.17974,165,846,0.15385,0.20563
2016,Saxony-Anhalt,Other Degree,0.04706,99,846,0.03278,0.06134
2016,Saxony-Anhalt,"Dropout, No School Degree",0.01863,32,846,0.00951,0.02775
2016,Thuringa,Secondary School Degree,0.25948,217,901,0.23084,0.28811
2016,Thuringa,Intermediate School Degree,0.44914,393,901,0.41664,0.48164
2016,Thuringa,Upper Secondary Degree,0.19275,176,901,0.16698,0.21852
2016,Thuringa,Other Degree,0.06238,115,901,0.04658,0.07818
2017,Schleswig-Holstein,Secondary School Degree,0.27284,237,1132,0.24688,0.29880
2017,Schleswig-Holstein,Intermediate School Degree,0.31005,279,1132,0.28309,0.33700
2017,Schleswig-Holstein,Technical School Degree,0.06839,53,1132,0.05368,0.08310
2017,Schleswig-Holstein,Upper Secondary Degree,0.21189,220,1132,0.18807,0.23570
2017,Schleswig-Holstein,Other Degree,0.08691,220,1132,0.07049,0.10333
2017,Schleswig-Holstein,"Dropout, No School Degree",0.03829,82,1132,0.02710,0.04947
2017,Schleswig-Holstein,No School Degree Yet,0.01054,41,1132,0.00459,0.01650
2017,Hamburg,Secondary School Degree,0.19770,72,429,0.15997,0.23544
2017,Hamburg,Intermediate School Degree,0.20340,88,429,0.16526,0.24153
2017,Hamburg,Upper Secondary Degree,0.38894,166,429,0.34275,0.43513
2017,Hamburg,Other Degree,0.09261,103,429,0.06515,0.12008
2017,Lower Saxony,Secondary School Degree,0.26723,624,3168,0.25181,0.28264
2017,Lower Saxony,Intermediate School Degree,0.31692,809,3168,0.30071,0.33312
2017,Lower Saxony,Technical School Degree,0.06416,185,3168,0.05562,0.07269
2017,Lower Saxony,Upper Secondary Degree,0.21815,610,3168,0.20377,0.23254
2017,Lower Saxony,Other Degree,0.09339,546,3168,0.08326,0.10353
2017,Lower Saxony,"Dropout, No School Degree",0.01978,211,3168,0.01493,0.02463
2017,Lower Saxony,No School Degree Yet,0.01938,116,3168,0.01458,0.02418
2017,Lower Saxony,No School Attended,0.00099,67,3168,-0.00010,0.00209
2017,Bremen,Secondary School Degree,0.29492,42,209,0.23294,0.35689
2017,Bremen,Intermediate School Degree,0.22408,52,209,0.16742,0.28075
2017,Bremen,Upper Secondary Degree,0.25717,57,209,0.19777,0.31657
2017,Bremen,Other Degree,0.09839,58,209,0.05791,0.13886
2017,North Rhine-Westphalia,Secondary School Degree,0.29162,1293,6346,0.28044,0.30281
2017,North Rhine-Westphalia,Intermediate School Degree,0.22731,1196,6346,0.21700,0.23763
2017,North Rhine-Westphalia,Technical School Degree,0.09818,532,6346,0.09086,0.10550
2017,North Rhine-Westphalia,Upper Secondary Degree,0.22043,1309,6346,0.21023,0.23063
2017,North Rhine-Westphalia,Other Degree,0.10501,1274,6346,0.09747,0.11255
2017,North Rhine-Westphalia,"Dropout, No School Degree",0.02744,395,6346,0.02342,0.03146
2017,North Rhine-Westphalia,No School Degree Yet,0.02928,270,6346,0.02513,0.03343
2017,North Rhine-Westphalia,No School Attended,0.00072,77,6346,0.00006,0.00138
2017,Hesse,Secondary School Degree,0.25819,360,2133,0.23961,0.27677
2017,Hesse,Intermediate School Degree,0.24973,445,2133,0.23135,0.26810
2017,Hesse,Technical School Degree,0.06273,116,2133,0.05244,0.07303
2017,Hesse,Upper Secondary Degree,0.26143,485,2133,0.24278,0.28008
2017,Hesse,Other Degree,0.10996,474,2133,0.09668,0.12324
2017,Hesse,"Dropout, No School Degree",0.02692,122,2133,0.02005,0.03379
2017,Hesse,No School Degree Yet,0.03043,90,2133,0.02314,0.03772
2017,Hesse,No School Attended,0.00060,41,2133,-0.00044,0.00165
2017,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.38192,480,1734,0.35904,0.40479
2017,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.20900,315,1734,0.18985,0.22814
2017,"Rhineland-Palatinate, Saarland",Technical School Degree,0.06367,101,1734,0.05218,0.07517
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.17461,272,1734,0.15674,0.19249
2017,"Rhineland-Palatinate, Saarland",Other Degree,0.13348,416,1734,0.11747,0.14950
2017,"Rhineland-Palatinate, Saarland","Dropout, No School Degree",0.01186,86,1734,0.00676,0.01695
2017,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.02490,64,1734,0.01756,0.03223
2017,Baden-Wuerttemberg,Secondary School Degree,0.27418,686,3414,0.25921,0.28915
2017,Baden-Wuerttemberg,Intermediate School Degree,0.24430,753,3414,0.22989,0.25872
2017,Baden-Wuerttemberg,Technical School Degree,0.06938,185,3414,0.06086,0.07791
2017,Baden-Wuerttemberg,Upper Secondary Degree,0.23667,806,3414,0.22241,0.25093
2017,Baden-Wuerttemberg,Other Degree,0.14245,690,3414,0.13072,0.15417
2017,Baden-Wuerttemberg,"Dropout, No School Degree",0.01545,163,3414,0.01131,0.01959
2017,Baden-Wuerttemberg,No School Degree Yet,0.01726,95,3414,0.01289,0.02163
2017,Baden-Wuerttemberg,No School Attended,0.00031,36,3414,-0.00028,0.00090
2017,Bavaria,Secondary School Degree,0.35074,1221,4574,0.33691,0.36457
2017,Bavaria,Intermediate School Degree,0.24315,1066,4574,0.23072,0.25559
2017,Bavaria,Technical School Degree,0.05857,264,4574,0.05176,0.06537
2017,Bavaria,Upper Secondary Degree,0.18775,817,4574,0.17643,0.19907
2017,Bavaria,Other Degree,0.12169,839,4574,0.11221,0.13116
2017,Bavaria,"Dropout, No School Degree",0.02024,195,4574,0.01616,0.02433
2017,Bavaria,No School Degree Yet,0.01766,139,4574,0.01385,0.02148
2017,Bavaria,No School Attended,0.00019,33,4574,-0.00021,0.00059
2017,Berlin,Secondary School Degree,0.18592,147,1024,0.16208,0.20976
2017,Berlin,Intermediate School Degree,0.31306,278,1024,0.28464,0.34147
2017,Berlin,Technical School Degree,0.04574,50,1024,0.03294,0.05854
2017,Berlin,Upper Secondary Degree,0.32978,351,1024,0.30097,0.35859
2017,Berlin,Other Degree,0.08919,167,1024,0.07173,0.10666
2017,Berlin,"Dropout, No School Degree",0.02206,31,1024,0.01306,0.03106
2017,Brandenburg,Secondary School Degree,0.24679,197,1128,0.22161,0.27196
2017,Brandenburg,Intermediate School Degree,0.44300,443,1128,0.41400,0.47200
2017,Brandenburg,Technical School Degree,0.05504,53,1128,0.04172,0.06835
2017,Brandenburg,Upper Secondary Degree,0.17994,212,1128,0.15751,0.20237
2017,Brandenburg,Other Degree,0.05081,143,1128,0.03799,0.06363
2017,Brandenburg,"Dropout, No School Degree",0.00608,45,1128,0.00154,0.01062
2017,Brandenburg,No School Degree Yet,0.01727,35,1128,0.00966,0.02488
2017,Mecklenburg-Western Pomerania,Secondary School Degree,0.19187,101,549,0.15890,0.22484
2017,Mecklenburg-Western Pomerania,Intermediate School Degree,0.51260,284,549,0.47075,0.55445
2017,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.21603,122,549,0.18157,0.25048
2017,Mecklenburg-Western Pomerania,Other Degree,0.02125,42,549,0.00918,0.03333
2017,Saxony,Secondary School Degree,0.19238,281,1758,0.17395,0.21081
2017,Saxony,Intermediate School Degree,0.50306,803,1758,0.47968,0.52644
2017,Saxony,Technical School Degree,0.04385,52,1758,0.03428,0.05343
2017,Saxony,Upper Secondary Degree,0.20431,386,1758,0.18545,0.22316
2017,Saxony,Other Degree,0.02859,129,1758,0.02079,0.03638
2017,Saxony,"Dropout, No School Degree",0.00929,50,1758,0.00481,0.01378
2017,Saxony,No School Degree Yet,0.01766,57,1758,0.01150,0.02381
2017,Saxony-Anhalt,Secondary School Degree,0.25492,184,983,0.22767,0.28218
2017,Saxony-Anhalt,Intermediate School Degree,0.45005,421,983,0.41894,0.48117
2017,Saxony-Anhalt,Technical School Degree,0.02966,33,983,0.01905,0.04027
2017,Saxony-Anhalt,Upper Secondary Degree,0.18749,196,983,0.16308,0.21190
2017,Saxony-Anhalt,Other Degree,0.04636,112,983,0.03321,0.05951
2017,Saxony-Anhalt,"Dropout, No School Degree",0.02111,37,983,0.01212,0.03010
2017,Thuringa,Secondary School Degree,0.23127,208,1016,0.20533,0.25721
2017,Thuringa,Intermediate School Degree,0.44296,442,1016,0.41240,0.47352
2017,Thuringa,Upper Secondary Degree,0.22233,207,1016,0.19675,0.24791
2017,Thuringa,Other Degree,0.05471,126,1016,0.04071,0.06870
2017,Thuringa,"Dropout, No School Degree",0.01942,33,1016,0.01093,0.02791
2018,Schleswig-Holstein,Secondary School Degree,0.28178,230,1023,0.25420,0.30936
2018,Schleswig-Holstein,Intermediate School Degree,0.32082,278,1023,0.29220,0.34944
2018,Schleswig-Holstein,Technical School Degree,0.07486,54,1023,0.05873,0.09099
2018,Schleswig-Holstein,Upper Secondary Degree,0.19946,212,1023,0.17497,0.22396
2018,Schleswig-Holstein,Other Degree,0.07975,175,1023,0.06314,0.09636
2018,Schleswig-Holstein,"Dropout, No School Degree",0.02982,74,1023,0.01939,0.04025
2018,Hamburg,Secondary School Degree,0.19122,81,474,0.15578,0.22667
2018,Hamburg,Intermediate School Degree,0.23232,98,474,0.19426,0.27038
2018,Hamburg,Technical School Degree,0.07246,32,474,0.04910,0.09583
2018,Hamburg,Upper Secondary Degree,0.37882,158,474,0.33511,0.42254
2018,Hamburg,Other Degree,0.08308,105,474,0.05821,0.10796
2018,Lower Saxony,Secondary School Degree,0.27181,595,2996,0.25587,0.28774
2018,Lower Saxony,Intermediate School Degree,0.30279,740,2996,0.28633,0.31924
2018,Lower Saxony,Technical School Degree,0.05980,169,2996,0.05131,0.06829
2018,Lower Saxony,Upper Secondary Degree,0.22967,583,2996,0.21461,0.24474
2018,Lower Saxony,Other Degree,0.09480,517,2996,0.08431,0.10529
2018,Lower Saxony,"Dropout, No School Degree",0.02032,220,2996,0.01527,0.02538
2018,Lower Saxony,No School Degree Yet,0.01995,114,2996,0.01494,0.02496
2018,Lower Saxony,No School Attended,0.00085,58,2996,-0.00019,0.00190
2018,Bremen,Secondary School Degree,0.23754,36,209,0.17970,0.29538
2018,Bremen,Intermediate School Degree,0.21456,56,209,0.15877,0.27035
2018,Bremen,Upper Secondary Degree,0.27201,55,209,0.21154,0.33249
2018,Bremen,Other Degree,0.10750,62,209,0.06540,0.14959
2018,North Rhine-Westphalia,Secondary School Degree,0.28251,1248,6017,0.27113,0.29388
2018,North Rhine-Westphalia,Intermediate School Degree,0.21977,1137,6017,0.20930,0.23023
2018,North Rhine-Westphalia,Technical School Degree,0.10111,524,6017,0.09350,0.10873
2018,North Rhine-Westphalia,Upper Secondary Degree,0.22918,1299,6017,0.21856,0.23981
2018,North Rhine-Westphalia,Other Degree,0.11371,1151,6017,0.10569,0.12173
2018,North Rhine-Westphalia,"Dropout, No School Degree",0.02989,392,6017,0.02559,0.03420
2018,North Rhine-Westphalia,No School Degree Yet,0.02331,213,6017,0.01950,0.02713
2018,North Rhine-Westphalia,No School Attended,0.00051,53,6017,-0.00006,0.00108
2018,Hesse,Secondary School Degree,0.26348,347,2041,0.24437,0.28260
2018,Hesse,Intermediate School Degree,0.22976,419,2041,0.21150,0.24801
2018,Hesse,Technical School Degree,0.07487,126,2041,0.06345,0.08630
2018,Hesse,Upper Secondary Degree,0.28102,472,2041,0.26151,0.30052
2018,Hesse,Other Degree,0.10271,424,2041,0.08953,0.11588
2018,Hesse,"Dropout, No School Degree",0.02745,135,2041,0.02036,0.03454
2018,Hesse,No School Degree Yet,0.01982,69,2041,0.01377,0.02587
2018,Hesse,No School Attended,0.00089,49,2041,-0.00040,0.00218
2018,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.36399,456,1661,0.34084,0.38713
2018,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.21562,297,1661,0.19584,0.23541
2018,"Rhineland-Palatinate, Saarland",Technical School Degree,0.06735,100,1661,0.05529,0.07940
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.18733,284,1661,0.16856,0.20610
2018,"Rhineland-Palatinate, Saarland",Other Degree,0.13422,384,1661,0.11782,0.15062
2018,"Rhineland-Palatinate, Saarland","Dropout, No School Degree",0.01279,82,1661,0.00738,0.01820
2018,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.01801,58,1661,0.01162,0.02441
2018,Baden-Wuerttemberg,Secondary School Degree,0.27369,631,3065,0.25790,0.28947
2018,Baden-Wuerttemberg,Intermediate School Degree,0.24952,695,3065,0.23420,0.26484
2018,Baden-Wuerttemberg,Technical School Degree,0.06626,176,3065,0.05745,0.07507
2018,Baden-Wuerttemberg,Upper Secondary Degree,0.24211,750,3065,0.22694,0.25728
2018,Baden-Wuerttemberg,Other Degree,0.13675,582,3065,0.12458,0.14891
2018,Baden-Wuerttemberg,"Dropout, No School Degree",0.01473,140,3065,0.01046,0.01899
2018,Baden-Wuerttemberg,No School Degree Yet,0.01662,91,3065,0.01210,0.02115
2018,Bavaria,Secondary School Degree,0.34826,1145,4211,0.33387,0.36265
2018,Bavaria,Intermediate School Degree,0.25012,1030,4211,0.23704,0.26320
2018,Bavaria,Technical School Degree,0.06433,252,4211,0.05692,0.07174
2018,Bavaria,Upper Secondary Degree,0.18658,783,4211,0.17482,0.19835
2018,Bavaria,Other Degree,0.12213,748,4211,0.11224,0.13202
2018,Bavaria,"Dropout, No School Degree",0.01771,163,4211,0.01373,0.02170
2018,Bavaria,No School Degree Yet,0.01063,90,4211,0.00753,0.01373
2018,Berlin,Secondary School Degree,0.16342,139,1064,0.14119,0.18565
2018,Berlin,Intermediate School Degree,0.31428,275,1064,0.28637,0.34218
2018,Berlin,Technical School Degree,0.04869,50,1064,0.03575,0.06163
2018,Berlin,Upper Secondary Degree,0.32234,362,1064,0.29424,0.35044
2018,Berlin,Other Degree,0.10877,193,1064,0.09005,0.12749
2018,Berlin,"Dropout, No School Degree",0.02848,45,1064,0.01848,0.03848
2018,Brandenburg,Secondary School Degree,0.21093,191,1063,0.18640,0.23547
2018,Brandenburg,Intermediate School Degree,0.46158,447,1063,0.43160,0.49157
2018,Brandenburg,Technical School Degree,0.06313,52,1063,0.04850,0.07776
2018,Brandenburg,Upper Secondary Degree,0.19664,202,1063,0.17273,0.22054
2018,Brandenburg,Other Degree,0.04129,128,1063,0.02932,0.05325
2018,Brandenburg,"Dropout, No School Degree",0.00636,43,1063,0.00158,0.01114
2018,Mecklenburg-Western Pomerania,Secondary School Degree,0.19218,105,575,0.15994,0.22441
2018,Mecklenburg-Western Pomerania,Intermediate School Degree,0.50319,289,575,0.46229,0.54409
2018,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.22634,135,575,0.19211,0.26057
2018,Mecklenburg-Western Pomerania,Other Degree,0.02318,46,575,0.01087,0.03549
2018,Saxony,Secondary School Degree,0.17780,271,1696,0.15959,0.19600
2018,Saxony,Intermediate School Degree,0.49784,788,1696,0.47403,0.52164
