"pgpsbil","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Ohne Abschluss verlassen","2007","16-34 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2007","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2007","16-34 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2007","35-65 Jahre alt","(noch) kein Abschluss","113","0.99263420429553","0.97700619634489","1.00826221224617"
"Ohne Abschluss verlassen","2007","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2007","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2007","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2007","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2007","66 und älter","(noch) kein Abschluss","66","0.994682820863963","0.977269017171284","1.01209662455664"
"Ohne Abschluss verlassen","2007","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2007","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2007","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2007","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","2007","16-34 Jahre alt","(noch) kein Abschluss","629","0.913320754554691","0.891919793545261","0.934721715564121"
"Noch kein Abschluss","2007","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2007","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2007","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2007","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2007","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2007","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2007","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2007","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2007","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2007","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2007","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","2007","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2007","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","2007","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2007","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2007","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2007","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2007","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2007","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2007","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2007","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2007","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2007","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2007","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","2007","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","2007","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","2007","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2008","16-34 Jahre alt","Hauptschulabschluss","684","0.895199730060758","0.873337040401904","0.917062419719612"
"Hauptschulabschluss","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2008","35-65 Jahre alt","Hauptschulabschluss","3103","0.879848010290569","0.869031427073702","0.890664593507437"
"Hauptschulabschluss","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2008","35-65 Jahre alt","AkademikerInnen","45","0.0171878462361675","0.01236512700955","0.022010565462785"
"Hauptschulabschluss","2008","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2008","66 und älter","Hauptschulabschluss","2513","0.937379660124698","0.928182928959944","0.946576391289452"
"Hauptschulabschluss","2008","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","2008","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2008","66 und älter","AkademikerInnen","130","0.143031408817905","0.119873518446634","0.166189299189176"
"Realschulabschluss","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2008","16-34 Jahre alt","Realschulabschluss","1296","0.995155536963545","0.991385512326621","0.998925561600469"
"Realschulabschluss","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Realschulabschluss","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2008","35-65 Jahre alt","Realschulabschluss","3296","0.995527563508104","0.993252325639791","0.997802801376417"
"Realschulabschluss","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2008","35-65 Jahre alt","AkademikerInnen","456","0.139394260240676","0.126542265054021","0.152246255427332"
"Realschulabschluss","2008","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","2008","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","2008","66 und älter","Realschulabschluss","556","0.990431358904334","0.982375645923509","0.998487071885159"
"Realschulabschluss","2008","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","2008","66 und älter","AkademikerInnen","130","0.157645589538498","0.133541586544537","0.181749592532459"
"Fachhochschulreife","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2008","16-34 Jahre alt","(Fach-)Abitur","208","0.22805768539355","0.20227059191583","0.253844778871271"
"Fachhochschulreife","2008","16-34 Jahre alt","AkademikerInnen","48","0.111387448576094","0.084189203596272","0.138585693555916"
"Fachhochschulreife","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2008","35-65 Jahre alt","(Fach-)Abitur","287","0.277993237028834","0.250071804692296","0.305914669365373"
"Fachhochschulreife","2008","35-65 Jahre alt","AkademikerInnen","310","0.124592439699185","0.112337900625832","0.136846978772539"
"Fachhochschulreife","2008","66 und älter","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2008","66 und älter","Hauptschulabschluss","","","",""
"Fachhochschulreife","2008","66 und älter","Realschulabschluss","","","",""
"Fachhochschulreife","2008","66 und älter","(Fach-)Abitur","74","0.398335921552595","0.327981175986688","0.468690667118501"
"Fachhochschulreife","2008","66 und älter","AkademikerInnen","92","0.133373409132782","0.110885376417513","0.155861441848052"
"Abitur","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Abitur","2008","16-34 Jahre alt","(Fach-)Abitur","779","0.707142282328407","0.679173770786527","0.735110793870288"
"Abitur","2008","16-34 Jahre alt","AkademikerInnen","411","0.797012324197291","0.762239986758415","0.831784661636167"
"Abitur","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Abitur","2008","35-65 Jahre alt","(Fach-)Abitur","527","0.500609192690845","0.469447601395788","0.531770783985902"
"Abitur","2008","35-65 Jahre alt","AkademikerInnen","1852","0.640304039305398","0.622496377852327","0.658111700758469"
"Abitur","2008","66 und älter","(noch) kein Abschluss","","","",""
"Abitur","2008","66 und älter","Hauptschulabschluss","","","",""
"Abitur","2008","66 und älter","Realschulabschluss","","","",""
"Abitur","2008","66 und älter","(Fach-)Abitur","70","0.376382861430027","0.306757805056003","0.446007917804051"
"Abitur","2008","66 und älter","AkademikerInnen","496","0.520449238347164","0.487404119795598","0.55349435689873"
"Anderer Abschluss","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2008","16-34 Jahre alt","Hauptschulabschluss","70","0.104800269939242","0.0829375802803879","0.126662959598096"
"Anderer Abschluss","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Anderer Abschluss","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Anderer Abschluss","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2008","35-65 Jahre alt","Hauptschulabschluss","368","0.12015198970943","0.109335406492563","0.130968572926298"
"Anderer Abschluss","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2008","35-65 Jahre alt","(Fach-)Abitur","131","0.167859717118782","0.144566929773242","0.191152504464322"
"Anderer Abschluss","2008","35-65 Jahre alt","AkademikerInnen","127","0.078521414518573","0.068540216535823","0.088502612501323"
"Anderer Abschluss","2008","66 und älter","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2008","66 und älter","Hauptschulabschluss","153","0.0626203398753015","0.0534236087105476","0.0718170710400555"
"Anderer Abschluss","2008","66 und älter","Realschulabschluss","","","",""
"Anderer Abschluss","2008","66 und älter","(Fach-)Abitur","","","",""
"Anderer Abschluss","2008","66 und älter","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2008","16-34 Jahre alt","(noch) kein Abschluss","33","0.0969478788917682","0.0730928517554237","0.120802906028113"
"Ohne Abschluss verlassen","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2008","35-65 Jahre alt","(noch) kein Abschluss","99","0.99096303273735","0.97250746177843","1.00941860369627"
"Ohne Abschluss verlassen","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2008","66 und älter","(noch) kein Abschluss","56","1","1","1"
"Ohne Abschluss verlassen","2008","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2008","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2008","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2008","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","2008","16-34 Jahre alt","(noch) kein Abschluss","558","0.903052121108232","0.879197093971887","0.926907148244576"
"Noch kein Abschluss","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2008","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2008","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2008","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","2008","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2008","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2008","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2008","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","2008","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","2008","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","2008","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2009","16-34 Jahre alt","Hauptschulabschluss","597","0.900034031073077","0.877080382582568","0.922987679563585"
"Hauptschulabschluss","2009","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2009","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","2009","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2009","35-65 Jahre alt","Hauptschulabschluss","2798","0.88483996360256","0.873604772360589","0.896075154844531"
"Hauptschulabschluss","2009","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2009","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2009","35-65 Jahre alt","AkademikerInnen","38","0.0205562602815303","0.0151136597907565","0.0259988607723041"
"Hauptschulabschluss","2009","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2009","66 und älter","Hauptschulabschluss","2394","0.943162364006845","0.934131513896631","0.95219321411706"
"Hauptschulabschluss","2009","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","2009","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2009","66 und älter","AkademikerInnen","121","0.137169918413433","0.114542568796032","0.159797268030835"
"Realschulabschluss","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2009","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2009","16-34 Jahre alt","Realschulabschluss","1140","0.99814808835187","0.99565669271167","1.00063948399207"
"Realschulabschluss","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2009","16-34 Jahre alt","AkademikerInnen","","","",""
