year,bula_h,regtyp,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Lower Saxony,Urban regions,Other Degree,0.07385,177,1154,0.05875,0.08894
2019,Lower Saxony,Urban regions,"Dropout, No School Degree",0.01796,84,1154,0.01030,0.02563
2019,Lower Saxony,Urban regions,No School Degree Yet,0.01665,33,1154,0.00927,0.02404
2019,Lower Saxony,Rural regions,Secondary School Degree,0.25190,366,1641,0.23089,0.27291
2019,Lower Saxony,Rural regions,Intermediate School Degree,0.27106,461,1641,0.24954,0.29257
2019,Lower Saxony,Rural regions,Technical School Degree,0.04398,108,1641,0.03405,0.05390
2019,Lower Saxony,Rural regions,Upper Secondary Degree,0.15671,280,1641,0.13911,0.17430
2019,Lower Saxony,Rural regions,Other Degree,0.07474,240,1641,0.06201,0.08746
2019,Lower Saxony,Rural regions,"Dropout, No School Degree",0.01396,93,1641,0.00828,0.01964
2019,Lower Saxony,Rural regions,No School Degree Yet,0.01511,51,1641,0.00921,0.02102
2019,Lower Saxony,Rural regions,No School Attended,0.00130,42,1641,-0.00044,0.00304
2019,Bremen,Urban regions,Secondary School Degree,0.19590,36,193,0.13976,0.25204
2019,Bremen,Urban regions,Intermediate School Degree,0.16052,49,193,0.10859,0.21244
2019,Bremen,Urban regions,Upper Secondary Degree,0.20117,52,193,0.14446,0.25787
2019,Bremen,Urban regions,Other Degree,0.09931,56,193,0.05700,0.14161
2019,North Rhine-Westphalia,Urban regions,Secondary School Degree,0.21978,1131,5789,0.20911,0.23045
2019,North Rhine-Westphalia,Urban regions,Intermediate School Degree,0.17591,1104,5789,0.16610,0.18571
2019,North Rhine-Westphalia,Urban regions,Technical School Degree,0.07887,531,5789,0.07193,0.08582
2019,North Rhine-Westphalia,Urban regions,Upper Secondary Degree,0.19018,1366,5789,0.18007,0.20029
2019,North Rhine-Westphalia,Urban regions,Other Degree,0.10164,1051,5789,0.09385,0.10942
2019,North Rhine-Westphalia,Urban regions,"Dropout, No School Degree",0.02770,349,5789,0.02347,0.03193
2019,North Rhine-Westphalia,Urban regions,No School Degree Yet,0.01848,180,5789,0.01501,0.02195
2019,North Rhine-Westphalia,Urban regions,No School Attended,0.00067,77,5789,0.00000,0.00133
2019,Hesse,Urban regions,Secondary School Degree,0.19196,243,1527,0.17220,0.21172
2019,Hesse,Urban regions,Intermediate School Degree,0.17591,316,1527,0.15681,0.19502
2019,Hesse,Urban regions,Technical School Degree,0.06690,94,1527,0.05436,0.07943
2019,Hesse,Urban regions,Upper Secondary Degree,0.24937,457,1527,0.22766,0.27108
2019,Hesse,Urban regions,Other Degree,0.08712,254,1527,0.07297,0.10127
2019,Hesse,Urban regions,"Dropout, No School Degree",0.02416,90,1527,0.01646,0.03186
2019,Hesse,Urban regions,No School Degree Yet,0.01597,41,1527,0.00968,0.02226
2019,Hesse,Urban regions,No School Attended,0.00101,32,1527,-0.00058,0.00260
2019,Hesse,Rural regions,Secondary School Degree,0.21667,67,343,0.17301,0.26033
2019,Hesse,Rural regions,Intermediate School Degree,0.27382,109,343,0.22656,0.32108
2019,Hesse,Rural regions,Technical School Degree,0.06918,35,343,0.04229,0.09607
2019,Hesse,Rural regions,Upper Secondary Degree,0.18613,77,343,0.14488,0.22738
2019,Hesse,Rural regions,Other Degree,0.07204,55,343,0.04464,0.09944
2019,"Rhineland-Palatinate, Saarland",Urban regions,Secondary School Degree,0.28669,307,1187,0.26096,0.31243
2019,"Rhineland-Palatinate, Saarland",Urban regions,Intermediate School Degree,0.16137,216,1187,0.14043,0.18231
2019,"Rhineland-Palatinate, Saarland",Urban regions,Technical School Degree,0.05596,85,1187,0.04288,0.06904
2019,"Rhineland-Palatinate, Saarland",Urban regions,Upper Secondary Degree,0.16410,239,1187,0.14302,0.18518
2019,"Rhineland-Palatinate, Saarland",Urban regions,Other Degree,0.11652,237,1187,0.09826,0.13478
2019,"Rhineland-Palatinate, Saarland",Urban regions,"Dropout, No School Degree",0.01214,63,1187,0.00591,0.01838
2019,"Rhineland-Palatinate, Saarland",Urban regions,No School Degree Yet,0.01120,40,1187,0.00521,0.01719
2019,"Rhineland-Palatinate, Saarland",Rural regions,Secondary School Degree,0.34975,116,335,0.29860,0.40089
2019,"Rhineland-Palatinate, Saarland",Rural regions,Intermediate School Degree,0.18572,74,335,0.14402,0.22743
2019,"Rhineland-Palatinate, Saarland",Rural regions,Upper Secondary Degree,0.12623,58,335,0.09061,0.16184
2019,"Rhineland-Palatinate, Saarland",Rural regions,Other Degree,0.11676,87,335,0.08232,0.15120
2019,Baden-Wuerttemberg,Urban regions,Secondary School Degree,0.20814,522,2728,0.19291,0.22338
2019,Baden-Wuerttemberg,Urban regions,Intermediate School Degree,0.19389,614,2728,0.17905,0.20873
2019,Baden-Wuerttemberg,Urban regions,Technical School Degree,0.05135,157,2728,0.04306,0.05963
2019,Baden-Wuerttemberg,Urban regions,Upper Secondary Degree,0.20440,759,2728,0.18927,0.21954
2019,Baden-Wuerttemberg,Urban regions,Other Degree,0.10557,470,2728,0.09404,0.11711
2019,Baden-Wuerttemberg,Urban regions,"Dropout, No School Degree",0.01076,107,2728,0.00689,0.01464
2019,Baden-Wuerttemberg,Urban regions,No School Degree Yet,0.01193,68,2728,0.00786,0.01601
2019,Baden-Wuerttemberg,Urban regions,No School Attended,0.00038,31,2728,-0.00035,0.00111
2019,Baden-Wuerttemberg,Rural regions,Secondary School Degree,0.27449,72,277,0.22184,0.32714
2019,Baden-Wuerttemberg,Rural regions,Intermediate School Degree,0.24126,80,277,0.19079,0.29174
2019,Baden-Wuerttemberg,Rural regions,Upper Secondary Degree,0.19034,66,277,0.14402,0.23665
2019,Baden-Wuerttemberg,Rural regions,Other Degree,0.09187,59,277,0.05779,0.12594
2019,Bavaria,Urban regions,Secondary School Degree,0.20918,355,1829,0.19054,0.22783
2019,Bavaria,Urban regions,Intermediate School Degree,0.20028,459,1829,0.18193,0.21862
2019,Bavaria,Urban regions,Technical School Degree,0.05714,135,1829,0.04650,0.06778
2019,Bavaria,Urban regions,Upper Secondary Degree,0.19499,506,1829,0.17682,0.21315
2019,Bavaria,Urban regions,Other Degree,0.10027,280,1829,0.08650,0.11404
2019,Bavaria,Urban regions,"Dropout, No School Degree",0.01957,60,1829,0.01322,0.02592
2019,Bavaria,Urban regions,No School Degree Yet,0.00967,34,1829,0.00518,0.01415
2019,Bavaria,Rural regions,Secondary School Degree,0.31533,701,2272,0.29622,0.33444
2019,Bavaria,Rural regions,Intermediate School Degree,0.21654,591,2272,0.19960,0.23348
2019,Bavaria,Rural regions,Technical School Degree,0.04942,132,2272,0.04050,0.05833
2019,Bavaria,Rural regions,Upper Secondary Degree,0.12374,334,2272,0.11020,0.13729
2019,Bavaria,Rural regions,Other Degree,0.08480,369,2272,0.07334,0.09626
2019,Bavaria,Rural regions,"Dropout, No School Degree",0.01844,113,2272,0.01291,0.02397
2019,Bavaria,Rural regions,No School Degree Yet,0.00354,32,2272,0.00110,0.00598
2019,Berlin,Urban regions,Secondary School Degree,0.13463,118,963,0.11306,0.15620
2019,Berlin,Urban regions,Intermediate School Degree,0.25917,245,963,0.23148,0.28686
2019,Berlin,Urban regions,Technical School Degree,0.03909,46,963,0.02684,0.05133
2019,Berlin,Urban regions,Upper Secondary Degree,0.25998,385,963,0.23226,0.28770
2019,Berlin,Urban regions,Other Degree,0.09588,169,963,0.07728,0.11449
2019,Brandenburg,Urban regions,Intermediate School Degree,0.31493,34,67,0.20287,0.42699
2019,Brandenburg,Urban regions,Upper Secondary Degree,0.35743,33,67,0.24181,0.47305
2019,Brandenburg,Rural regions,Secondary School Degree,0.16953,166,993,0.14618,0.19288
2019,Brandenburg,Rural regions,Intermediate School Degree,0.37386,454,993,0.34375,0.40397
2019,Brandenburg,Rural regions,Technical School Degree,0.05251,48,993,0.03863,0.06639
2019,Brandenburg,Rural regions,Upper Secondary Degree,0.15015,218,993,0.12792,0.17238
2019,Brandenburg,Rural regions,Other Degree,0.03396,107,993,0.02269,0.04523
2019,Mecklenburg-Western Pomerania,Urban regions,Intermediate School Degree,0.33887,41,73,0.22954,0.44820
2019,Mecklenburg-Western Pomerania,Urban regions,Upper Secondary Degree,0.28410,32,73,0.17993,0.38827
2019,Mecklenburg-Western Pomerania,Rural regions,Secondary School Degree,0.15925,79,481,0.12651,0.19198
2019,Mecklenburg-Western Pomerania,Rural regions,Intermediate School Degree,0.42783,245,481,0.38356,0.47209
2019,Mecklenburg-Western Pomerania,Rural regions,Upper Secondary Degree,0.16186,125,481,0.12891,0.19481
2019,Mecklenburg-Western Pomerania,Rural regions,Other Degree,0.01398,32,481,0.00348,0.02449
2019,Saxony,Urban regions,Secondary School Degree,0.15244,127,863,0.12844,0.17643
2019,Saxony,Urban regions,Intermediate School Degree,0.38133,384,863,0.34890,0.41375
2019,Saxony,Urban regions,Technical School Degree,0.04520,31,863,0.03133,0.05907
2019,Saxony,Urban regions,Upper Secondary Degree,0.21003,247,863,0.18284,0.23722
2019,Saxony,Urban regions,Other Degree,0.03166,74,863,0.01997,0.04334
2019,Saxony,Rural regions,Secondary School Degree,0.12550,105,677,0.10052,0.15047
2019,Saxony,Rural regions,Intermediate School Degree,0.46349,393,677,0.42590,0.50108
2019,Saxony,Rural regions,Upper Secondary Degree,0.15075,179,677,0.12378,0.17773
2019,Saxony-Anhalt,Urban regions,Intermediate School Degree,0.28373,72,171,0.21597,0.35150
2019,Saxony-Anhalt,Urban regions,Upper Secondary Degree,0.20375,59,171,0.14320,0.26429
2019,Saxony-Anhalt,Urban regions,Other Degree,0.08997,40,171,0.04695,0.13298
2019,Saxony-Anhalt,Rural regions,Secondary School Degree,0.22963,134,655,0.19740,0.26187
2019,Saxony-Anhalt,Rural regions,Intermediate School Degree,0.40044,334,655,0.36288,0.43799
2019,Saxony-Anhalt,Rural regions,Upper Secondary Degree,0.13729,141,655,0.11092,0.16367
2019,Saxony-Anhalt,Rural regions,Other Degree,0.02802,46,655,0.01538,0.04067
2019,Thuringa,Urban regions,Secondary School Degree,0.17156,49,291,0.12817,0.21495
2019,Thuringa,Urban regions,Intermediate School Degree,0.28958,109,291,0.23738,0.34178
2019,Thuringa,Urban regions,Upper Secondary Degree,0.30865,100,291,0.25548,0.36182
2019,Thuringa,Urban regions,Other Degree,0.03313,33,291,0.01253,0.05374
2019,Thuringa,Rural regions,Secondary School Degree,0.20058,123,628,0.16924,0.23192
2019,Thuringa,Rural regions,Intermediate School Degree,0.42129,323,628,0.38264,0.45994
2019,Thuringa,Rural regions,Upper Secondary Degree,0.12978,122,628,0.10348,0.15609
2019,Thuringa,Rural regions,Other Degree,0.07731,60,628,0.05640,0.09821
2020,Schleswig-Holstein,Urban regions,Secondary School Degree,0.14603,50,371,0.11005,0.18201
2020,Schleswig-Holstein,Urban regions,Intermediate School Degree,0.25751,102,371,0.21295,0.30206
2020,Schleswig-Holstein,Urban regions,Upper Secondary Degree,0.21725,101,371,0.17523,0.25927
2020,Schleswig-Holstein,Urban regions,Other Degree,0.03697,81,371,0.01775,0.05620
2020,Schleswig-Holstein,Urban regions,"Dropout, No School Degree",0.01216,37,371,0.00099,0.02333
2020,Schleswig-Holstein,Rural regions,Secondary School Degree,0.23005,143,586,0.19594,0.26415
2020,Schleswig-Holstein,Rural regions,Intermediate School Degree,0.28619,185,586,0.24957,0.32282
2020,Schleswig-Holstein,Rural regions,Technical School Degree,0.05045,39,586,0.03272,0.06819
2020,Schleswig-Holstein,Rural regions,Upper Secondary Degree,0.13309,128,586,0.10556,0.16061
2020,Schleswig-Holstein,Rural regions,Other Degree,0.05609,91,586,0.03744,0.07473
2020,Hamburg,Urban regions,Secondary School Degree,0.15544,84,565,0.12554,0.18535
2020,Hamburg,Urban regions,Intermediate School Degree,0.18374,104,565,0.15178,0.21571
2020,Hamburg,Urban regions,Technical School Degree,0.06705,41,565,0.04641,0.08770
2020,Hamburg,Urban regions,Upper Secondary Degree,0.28027,180,565,0.24320,0.31733
2020,Hamburg,Urban regions,Other Degree,0.05713,125,565,0.03798,0.07629
2020,Hamburg,Urban regions,"Dropout, No School Degree",0.01911,31,565,0.00781,0.03041
2020,Lower Saxony,Urban regions,Secondary School Degree,0.16784,175,1169,0.14640,0.18927
2020,Lower Saxony,Urban regions,Intermediate School Degree,0.23399,265,1169,0.20971,0.25827
2020,Lower Saxony,Urban regions,Technical School Degree,0.05165,68,1169,0.03896,0.06434
2020,Lower Saxony,Urban regions,Upper Secondary Degree,0.24534,301,1169,0.22067,0.27002
2020,Lower Saxony,Urban regions,Other Degree,0.06644,231,1169,0.05216,0.08073
2020,Lower Saxony,Urban regions,"Dropout, No School Degree",0.02052,84,1169,0.01239,0.02865
2020,Lower Saxony,Urban regions,No School Degree Yet,0.02257,45,1169,0.01405,0.03109
2020,Lower Saxony,Rural regions,Secondary School Degree,0.23703,338,1603,0.21621,0.25786
2020,Lower Saxony,Rural regions,Intermediate School Degree,0.27422,435,1603,0.25237,0.29606
2020,Lower Saxony,Rural regions,Technical School Degree,0.04742,101,1603,0.03702,0.05783
2020,Lower Saxony,Rural regions,Upper Secondary Degree,0.14171,264,1603,0.12463,0.15878
2020,Lower Saxony,Rural regions,Other Degree,0.08285,277,1603,0.06935,0.09634
2020,Lower Saxony,Rural regions,"Dropout, No School Degree",0.01793,105,1603,0.01143,0.02442
2020,Lower Saxony,Rural regions,No School Degree Yet,0.01711,41,1603,0.01076,0.02347
2020,Lower Saxony,Rural regions,No School Attended,0.00172,42,1603,-0.00031,0.00375
2020,Bremen,Urban regions,Secondary School Degree,0.21511,34,246,0.16366,0.26656
2020,Bremen,Urban regions,Intermediate School Degree,0.13815,44,246,0.09495,0.18136
2020,Bremen,Urban regions,Upper Secondary Degree,0.22716,51,246,0.17469,0.27963
2020,Bremen,Urban regions,Other Degree,0.10666,71,246,0.06800,0.14531
2020,Bremen,Urban regions,No School Attended,0.00709,46,246,-0.00342,0.01759
2020,North Rhine-Westphalia,Urban regions,Secondary School Degree,0.22110,1049,6101,0.21069,0.23152
2020,North Rhine-Westphalia,Urban regions,Intermediate School Degree,0.18072,1048,6101,0.17106,0.19037
2020,North Rhine-Westphalia,Urban regions,Technical School Degree,0.07570,499,6101,0.06907,0.08234
2020,North Rhine-Westphalia,Urban regions,Upper Secondary Degree,0.20363,1344,6101,0.19353,0.21374
2020,North Rhine-Westphalia,Urban regions,Other Degree,0.08507,1460,6101,0.07807,0.09207
2020,North Rhine-Westphalia,Urban regions,"Dropout, No School Degree",0.02388,412,6101,0.02005,0.02771
2020,North Rhine-Westphalia,Urban regions,No School Degree Yet,0.01563,197,6101,0.01252,0.01875
2020,North Rhine-Westphalia,Urban regions,No School Attended,0.00069,92,6101,0.00003,0.00135
2020,Hesse,Urban regions,Secondary School Degree,0.18795,223,1655,0.16912,0.20678
2020,Hesse,Urban regions,Intermediate School Degree,0.17754,306,1655,0.15912,0.19596
2020,Hesse,Urban regions,Technical School Degree,0.06467,88,1655,0.05282,0.07653
2020,Hesse,Urban regions,Upper Secondary Degree,0.25546,452,1655,0.23444,0.27648
2020,Hesse,Urban regions,Other Degree,0.08718,399,1655,0.07359,0.10078
2020,Hesse,Urban regions,"Dropout, No School Degree",0.02285,103,1655,0.01565,0.03006
2020,Hesse,Urban regions,No School Degree Yet,0.00903,50,1655,0.00447,0.01359
2020,Hesse,Urban regions,No School Attended,0.00329,34,1655,0.00053,0.00605
2020,Hesse,Rural regions,Secondary School Degree,0.18401,56,331,0.14220,0.22581
2020,Hesse,Rural regions,Intermediate School Degree,0.26018,103,331,0.21285,0.30752
2020,Hesse,Rural regions,Technical School Degree,0.07668,33,331,0.04797,0.10539
2020,Hesse,Rural regions,Upper Secondary Degree,0.22321,79,331,0.17828,0.26813
2020,Hesse,Rural regions,Other Degree,0.06770,60,331,0.04059,0.09481
2020,"Rhineland-Palatinate, Saarland",Urban regions,Secondary School Degree,0.27192,263,1084,0.24542,0.29842
2020,"Rhineland-Palatinate, Saarland",Urban regions,Intermediate School Degree,0.17156,197,1084,0.14911,0.19402
2020,"Rhineland-Palatinate, Saarland",Urban regions,Technical School Degree,0.06516,84,1084,0.05046,0.07986
2020,"Rhineland-Palatinate, Saarland",Urban regions,Upper Secondary Degree,0.17925,228,1084,0.15640,0.20209
2020,"Rhineland-Palatinate, Saarland",Urban regions,Other Degree,0.09819,246,1084,0.08047,0.11592
2020,"Rhineland-Palatinate, Saarland",Urban regions,"Dropout, No School Degree",0.01358,66,1084,0.00669,0.02048
2020,"Rhineland-Palatinate, Saarland",Rural regions,Secondary School Degree,0.36646,109,324,0.31391,0.41901
2020,"Rhineland-Palatinate, Saarland",Rural regions,Intermediate School Degree,0.17042,65,324,0.12942,0.21143
2020,"Rhineland-Palatinate, Saarland",Rural regions,Upper Secondary Degree,0.13821,55,324,0.10057,0.17585
2020,"Rhineland-Palatinate, Saarland",Rural regions,Other Degree,0.10823,95,324,0.07435,0.14211
2020,Baden-Wuerttemberg,Urban regions,Secondary School Degree,0.21592,483,2720,0.20046,0.23139
2020,Baden-Wuerttemberg,Urban regions,Intermediate School Degree,0.19591,573,2720,0.18099,0.21082
2020,Baden-Wuerttemberg,Urban regions,Technical School Degree,0.05232,159,2720,0.04395,0.06069
2020,Baden-Wuerttemberg,Urban regions,Upper Secondary Degree,0.21114,725,2720,0.19580,0.22648
2020,Baden-Wuerttemberg,Urban regions,Other Degree,0.09372,547,2720,0.08276,0.10467
2020,Baden-Wuerttemberg,Urban regions,"Dropout, No School Degree",0.00919,104,2720,0.00560,0.01277
2020,Baden-Wuerttemberg,Urban regions,No School Degree Yet,0.01539,95,2720,0.01076,0.02001
2020,Baden-Wuerttemberg,Urban regions,No School Attended,0.00061,34,2720,-0.00032,0.00155
2020,Baden-Wuerttemberg,Rural regions,Secondary School Degree,0.26932,77,308,0.21969,0.31894
2020,Baden-Wuerttemberg,Rural regions,Intermediate School Degree,0.24721,81,308,0.19895,0.29547
2020,Baden-Wuerttemberg,Rural regions,Upper Secondary Degree,0.15856,66,308,0.11770,0.19942
2020,Baden-Wuerttemberg,Rural regions,Other Degree,0.08120,84,308,0.05064,0.11175
2020,Bavaria,Urban regions,Secondary School Degree,0.19079,329,2046,0.17376,0.20782
2020,Bavaria,Urban regions,Intermediate School Degree,0.19421,449,2046,0.17706,0.21136
2020,Bavaria,Urban regions,Technical School Degree,0.05774,141,2046,0.04763,0.06785
2020,Bavaria,Urban regions,Upper Secondary Degree,0.20690,532,2046,0.18935,0.22446
2020,Bavaria,Urban regions,Other Degree,0.10761,480,2046,0.09418,0.12104
2020,Bavaria,Urban regions,"Dropout, No School Degree",0.01503,62,2046,0.00976,0.02031
2020,Bavaria,Urban regions,No School Degree Yet,0.01613,53,2046,0.01067,0.02159
2020,Bavaria,Rural regions,Secondary School Degree,0.30784,635,2204,0.28856,0.32711
2020,Bavaria,Rural regions,Intermediate School Degree,0.21483,545,2204,0.19768,0.23198
2020,Bavaria,Rural regions,Technical School Degree,0.05059,123,2204,0.04144,0.05974
2020,Bavaria,Rural regions,Upper Secondary Degree,0.13443,329,2204,0.12019,0.14868
2020,Bavaria,Rural regions,Other Degree,0.07177,436,2204,0.06099,0.08255
2020,Bavaria,Rural regions,"Dropout, No School Degree",0.01252,97,2204,0.00787,0.01716
2020,Bavaria,Rural regions,No School Degree Yet,0.00782,39,2204,0.00414,0.01150
2020,Berlin,Urban regions,Secondary School Degree,0.12581,114,1221,0.10720,0.14442
2020,Berlin,Urban regions,Intermediate School Degree,0.24910,251,1221,0.22483,0.27337
2020,Berlin,Urban regions,Technical School Degree,0.04518,53,1221,0.03353,0.05684
2020,Berlin,Urban regions,Upper Secondary Degree,0.28157,407,1221,0.25633,0.30681
2020,Berlin,Urban regions,Other Degree,0.08754,353,1221,0.07168,0.10340
2020,Berlin,Urban regions,"Dropout, No School Degree",0.01804,43,1221,0.01057,0.02551
