year,bula_h,quintil_oecd,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Berlin,3rd Quintile,Secondary School Degree,0.53223,34,34,0.36199,0.70247
1986,Berlin,4th Quintile,Secondary School Degree,0.45062,37,37,0.28808,0.61315
1987,Schleswig-Holstein,1st Quintile,Secondary School Degree,0.61493,43,43,0.46776,0.76210
1987,Schleswig-Holstein,2nd Quintile,Secondary School Degree,0.51510,48,48,0.37222,0.65798
1987,Schleswig-Holstein,3rd Quintile,Secondary School Degree,0.51240,36,36,0.34681,0.67800
1987,Lower Saxony,1st Quintile,Secondary School Degree,0.50895,128,164,0.43221,0.58570
1987,Lower Saxony,1st Quintile,Intermediate School Degree,0.12631,36,164,0.07531,0.17731
1987,Lower Saxony,2nd Quintile,Secondary School Degree,0.50640,114,151,0.42639,0.58641
1987,Lower Saxony,2nd Quintile,Intermediate School Degree,0.19533,37,151,0.13188,0.25877
1987,Lower Saxony,3rd Quintile,Secondary School Degree,0.58745,138,185,0.51631,0.65858
1987,Lower Saxony,3rd Quintile,Intermediate School Degree,0.18409,47,185,0.12809,0.24009
1987,Lower Saxony,4th Quintile,Secondary School Degree,0.49637,121,181,0.42332,0.56941
1987,Lower Saxony,4th Quintile,Intermediate School Degree,0.22372,60,181,0.16284,0.28460
1987,Lower Saxony,5th Quintile,Secondary School Degree,0.33415,73,183,0.26562,0.40268
1987,Lower Saxony,5th Quintile,Intermediate School Degree,0.26193,63,183,0.19805,0.32581
1987,Lower Saxony,5th Quintile,Upper Secondary Degree,0.21431,47,183,0.15470,0.27393
1987,North Rhine-Westphalia,1st Quintile,Secondary School Degree,0.50277,293,547,0.46083,0.54471
1987,North Rhine-Westphalia,1st Quintile,Intermediate School Degree,0.09215,54,547,0.06789,0.11641
1987,North Rhine-Westphalia,1st Quintile,Upper Secondary Degree,0.05163,33,547,0.03307,0.07019
1987,North Rhine-Westphalia,1st Quintile,Other Degree,0.03425,98,547,0.01899,0.04950
1987,North Rhine-Westphalia,1st Quintile,"Dropout, No School Degree",0.03323,69,547,0.01820,0.04827
1987,North Rhine-Westphalia,2nd Quintile,Secondary School Degree,0.53445,299,538,0.49226,0.57664
1987,North Rhine-Westphalia,2nd Quintile,Intermediate School Degree,0.10461,66,538,0.07872,0.13049
1987,North Rhine-Westphalia,2nd Quintile,Upper Secondary Degree,0.04817,37,538,0.03006,0.06628
1987,North Rhine-Westphalia,2nd Quintile,Other Degree,0.03117,84,538,0.01648,0.04587
1987,North Rhine-Westphalia,2nd Quintile,"Dropout, No School Degree",0.02468,52,538,0.01156,0.03781
1987,North Rhine-Westphalia,3rd Quintile,Secondary School Degree,0.48293,264,499,0.43904,0.52682
1987,North Rhine-Westphalia,3rd Quintile,Intermediate School Degree,0.16393,104,499,0.13141,0.19644
1987,North Rhine-Westphalia,3rd Quintile,Upper Secondary Degree,0.08352,51,499,0.05922,0.10782
1987,North Rhine-Westphalia,3rd Quintile,Other Degree,0.02107,43,499,0.00846,0.03369
1987,North Rhine-Westphalia,3rd Quintile,"Dropout, No School Degree",0.01559,37,499,0.00471,0.02647
1987,North Rhine-Westphalia,4th Quintile,Secondary School Degree,0.50320,258,443,0.45658,0.54981
1987,North Rhine-Westphalia,4th Quintile,Intermediate School Degree,0.18136,101,443,0.14544,0.21728
1987,North Rhine-Westphalia,4th Quintile,Upper Secondary Degree,0.10197,52,443,0.07375,0.13018
1987,North Rhine-Westphalia,4th Quintile,Other Degree,0.01455,32,443,0.00338,0.02571
1987,North Rhine-Westphalia,5th Quintile,Secondary School Degree,0.32376,194,523,0.28362,0.36390
1987,North Rhine-Westphalia,5th Quintile,Intermediate School Degree,0.25226,147,523,0.21500,0.28952
1987,North Rhine-Westphalia,5th Quintile,Technical School Degree,0.05622,33,523,0.03646,0.07598
1987,North Rhine-Westphalia,5th Quintile,Upper Secondary Degree,0.19611,116,523,0.16205,0.23017
1987,North Rhine-Westphalia,5th Quintile,Other Degree,0.01722,33,523,0.00606,0.02838
1987,Hesse,1st Quintile,Secondary School Degree,0.49995,92,146,0.41857,0.58134
1987,Hesse,1st Quintile,Other Degree,0.06177,54,146,0.02259,0.10096
1987,Hesse,2nd Quintile,Secondary School Degree,0.49620,85,118,0.40560,0.58680
1987,Hesse,2nd Quintile,Other Degree,0.04101,33,118,0.00507,0.07694
1987,Hesse,3rd Quintile,Secondary School Degree,0.46317,86,121,0.37395,0.55239
1987,Hesse,3rd Quintile,Other Degree,0.04303,35,121,0.00672,0.07933
1987,Hesse,4th Quintile,Secondary School Degree,0.39229,96,194,0.32340,0.46117
1987,Hesse,4th Quintile,Intermediate School Degree,0.18200,50,194,0.12757,0.23644
1987,Hesse,4th Quintile,Upper Secondary Degree,0.21946,48,194,0.16106,0.27785
1987,Hesse,5th Quintile,Secondary School Degree,0.40553,90,178,0.33320,0.47787
1987,Hesse,5th Quintile,Intermediate School Degree,0.25729,50,178,0.19289,0.32169
1987,Hesse,5th Quintile,Upper Secondary Degree,0.17747,38,178,0.12118,0.23376
1987,"Rhineland-Palatinate, Saarland",1st Quintile,Secondary School Degree,0.66685,116,116,0.58070,0.75299
1987,"Rhineland-Palatinate, Saarland",2nd Quintile,Secondary School Degree,0.59547,102,102,0.49975,0.69119
1987,"Rhineland-Palatinate, Saarland",3rd Quintile,Secondary School Degree,0.63222,116,116,0.54409,0.72036
1987,"Rhineland-Palatinate, Saarland",4th Quintile,Secondary School Degree,0.50697,78,113,0.41438,0.59956
1987,"Rhineland-Palatinate, Saarland",4th Quintile,Intermediate School Degree,0.26573,35,113,0.18392,0.34754
1987,"Rhineland-Palatinate, Saarland",5th Quintile,Secondary School Degree,0.48996,69,69,0.37115,0.60878
1987,Baden-Wuerttemberg,1st Quintile,Secondary School Degree,0.49502,137,235,0.43096,0.55908
1987,Baden-Wuerttemberg,1st Quintile,Other Degree,0.05249,57,235,0.02392,0.08107
1987,Baden-Wuerttemberg,1st Quintile,"Dropout, No School Degree",0.03045,41,235,0.00843,0.05246
1987,Baden-Wuerttemberg,2nd Quintile,Secondary School Degree,0.52736,217,377,0.47690,0.57782
1987,Baden-Wuerttemberg,2nd Quintile,Intermediate School Degree,0.10856,44,377,0.07711,0.14000
1987,Baden-Wuerttemberg,2nd Quintile,Other Degree,0.04586,81,377,0.02471,0.06700
1987,Baden-Wuerttemberg,2nd Quintile,"Dropout, No School Degree",0.01815,35,377,0.00466,0.03164
1987,Baden-Wuerttemberg,3rd Quintile,Secondary School Degree,0.49907,198,364,0.44764,0.55051
1987,Baden-Wuerttemberg,3rd Quintile,Intermediate School Degree,0.14788,55,364,0.11136,0.18439
1987,Baden-Wuerttemberg,3rd Quintile,Other Degree,0.02668,58,364,0.01010,0.04326
1987,Baden-Wuerttemberg,3rd Quintile,"Dropout, No School Degree",0.02605,53,364,0.00966,0.04244
1987,Baden-Wuerttemberg,4th Quintile,Secondary School Degree,0.46558,204,420,0.41782,0.51334
1987,Baden-Wuerttemberg,4th Quintile,Intermediate School Degree,0.18605,77,420,0.14878,0.22331
1987,Baden-Wuerttemberg,4th Quintile,Upper Secondary Degree,0.10224,37,420,0.07323,0.13125
1987,Baden-Wuerttemberg,4th Quintile,Other Degree,0.03175,64,420,0.01496,0.04853
1987,Baden-Wuerttemberg,4th Quintile,"Dropout, No School Degree",0.01937,38,420,0.00617,0.03257
1987,Baden-Wuerttemberg,5th Quintile,Secondary School Degree,0.41666,156,336,0.36386,0.46945
1987,Baden-Wuerttemberg,5th Quintile,Intermediate School Degree,0.25643,92,336,0.20967,0.30319
1987,Baden-Wuerttemberg,5th Quintile,Upper Secondary Degree,0.13849,51,336,0.10150,0.17548
1987,Baden-Wuerttemberg,5th Quintile,Other Degree,0.01587,37,336,0.00249,0.02925
1987,Bavaria,1st Quintile,Secondary School Degree,0.58562,177,220,0.52038,0.65087
1987,Bavaria,1st Quintile,Other Degree,0.03642,43,220,0.01161,0.06123
1987,Bavaria,2nd Quintile,Secondary School Degree,0.57835,218,296,0.52200,0.63471
1987,Bavaria,2nd Quintile,Intermediate School Degree,0.11165,43,296,0.07571,0.14759
1987,Bavaria,2nd Quintile,Other Degree,0.02581,35,296,0.00771,0.04390
1987,Bavaria,3rd Quintile,Secondary School Degree,0.51759,198,309,0.46179,0.57340
1987,Bavaria,3rd Quintile,Intermediate School Degree,0.16945,67,309,0.12755,0.21134
1987,Bavaria,3rd Quintile,Other Degree,0.03053,44,309,0.01132,0.04974
1987,Bavaria,4th Quintile,Secondary School Degree,0.43042,155,315,0.37565,0.48519
1987,Bavaria,4th Quintile,Intermediate School Degree,0.23646,83,315,0.18946,0.28346
1987,Bavaria,4th Quintile,Upper Secondary Degree,0.11123,42,315,0.07645,0.14601
1987,Bavaria,4th Quintile,Other Degree,0.02267,35,315,0.00621,0.03914
1987,Bavaria,5th Quintile,Secondary School Degree,0.38477,150,321,0.33146,0.43808
1987,Bavaria,5th Quintile,Intermediate School Degree,0.27318,111,321,0.22435,0.32200
1987,Bavaria,5th Quintile,Upper Secondary Degree,0.14830,60,321,0.10936,0.18724
1987,Berlin,3rd Quintile,Secondary School Degree,0.47322,38,38,0.31234,0.63410
1987,Berlin,4th Quintile,Secondary School Degree,0.44130,38,38,0.28131,0.60130
1988,Schleswig-Holstein,1st Quintile,Secondary School Degree,0.50372,35,35,0.33566,0.67179
1988,Schleswig-Holstein,2nd Quintile,Secondary School Degree,0.47327,44,44,0.32403,0.62250
1988,Schleswig-Holstein,3rd Quintile,Secondary School Degree,0.51334,40,40,0.35647,0.67021
1988,Schleswig-Holstein,4th Quintile,Secondary School Degree,0.62197,40,40,0.46979,0.77416
1988,Lower Saxony,1st Quintile,Secondary School Degree,0.54091,117,117,0.45023,0.63160
1988,Lower Saxony,2nd Quintile,Secondary School Degree,0.53063,119,158,0.45257,0.60870
1988,Lower Saxony,2nd Quintile,Intermediate School Degree,0.17375,39,158,0.11448,0.23302
1988,Lower Saxony,3rd Quintile,Secondary School Degree,0.55343,103,140,0.47078,0.63608
1988,Lower Saxony,3rd Quintile,Intermediate School Degree,0.17862,37,140,0.11494,0.24230
1988,Lower Saxony,4th Quintile,Secondary School Degree,0.46169,116,186,0.38985,0.53353
1988,Lower Saxony,4th Quintile,Intermediate School Degree,0.25642,70,186,0.19350,0.31934
1988,Lower Saxony,5th Quintile,Secondary School Degree,0.36744,83,190,0.29871,0.43618
1988,Lower Saxony,5th Quintile,Intermediate School Degree,0.27080,66,190,0.20744,0.33415
1988,Lower Saxony,5th Quintile,Upper Secondary Degree,0.18185,41,190,0.12686,0.23684
1988,North Rhine-Westphalia,1st Quintile,Secondary School Degree,0.47533,295,528,0.43269,0.51797
1988,North Rhine-Westphalia,1st Quintile,Intermediate School Degree,0.09771,65,528,0.07236,0.12307
1988,North Rhine-Westphalia,1st Quintile,Other Degree,0.03759,106,528,0.02135,0.05383
1988,North Rhine-Westphalia,1st Quintile,"Dropout, No School Degree",0.03287,62,528,0.01765,0.04810
1988,North Rhine-Westphalia,2nd Quintile,Secondary School Degree,0.52923,280,495,0.48521,0.57325
1988,North Rhine-Westphalia,2nd Quintile,Intermediate School Degree,0.11725,71,495,0.08888,0.14562
1988,North Rhine-Westphalia,2nd Quintile,Upper Secondary Degree,0.05889,36,495,0.03813,0.07965
1988,North Rhine-Westphalia,2nd Quintile,Other Degree,0.02095,61,495,0.00832,0.03357
1988,North Rhine-Westphalia,2nd Quintile,"Dropout, No School Degree",0.01934,47,495,0.00719,0.03148
1988,North Rhine-Westphalia,3rd Quintile,Secondary School Degree,0.47515,235,419,0.42728,0.52303
1988,North Rhine-Westphalia,3rd Quintile,Intermediate School Degree,0.16500,87,419,0.12942,0.20059
1988,North Rhine-Westphalia,3rd Quintile,Upper Secondary Degree,0.09114,55,419,0.06355,0.11873
1988,North Rhine-Westphalia,3rd Quintile,Other Degree,0.02267,42,419,0.00840,0.03694
1988,North Rhine-Westphalia,4th Quintile,Secondary School Degree,0.48480,242,409,0.43630,0.53329
1988,North Rhine-Westphalia,4th Quintile,Intermediate School Degree,0.19752,110,409,0.15889,0.23615
1988,North Rhine-Westphalia,4th Quintile,Upper Secondary Degree,0.11186,57,409,0.08128,0.14245
1988,North Rhine-Westphalia,5th Quintile,Secondary School Degree,0.34358,184,459,0.30009,0.38707
1988,North Rhine-Westphalia,5th Quintile,Intermediate School Degree,0.24715,133,459,0.20765,0.28666
1988,North Rhine-Westphalia,5th Quintile,Technical School Degree,0.05577,32,459,0.03475,0.07678
1988,North Rhine-Westphalia,5th Quintile,Upper Secondary Degree,0.20372,110,459,0.16683,0.24061
1988,Hesse,1st Quintile,Secondary School Degree,0.45813,74,114,0.36626,0.54999
1988,Hesse,1st Quintile,Other Degree,0.05195,40,114,0.01103,0.09286
1988,Hesse,2nd Quintile,Secondary School Degree,0.56118,105,147,0.48068,0.64167
1988,Hesse,2nd Quintile,Other Degree,0.03868,42,147,0.00740,0.06996
1988,Hesse,3rd Quintile,Secondary School Degree,0.51014,79,79,0.39920,0.62108
1988,Hesse,4th Quintile,Secondary School Degree,0.40459,102,217,0.33914,0.47005
1988,Hesse,4th Quintile,Intermediate School Degree,0.17477,44,217,0.12413,0.22542
1988,Hesse,4th Quintile,Upper Secondary Degree,0.15850,34,217,0.10979,0.20720
1988,Hesse,4th Quintile,Other Degree,0.02842,37,217,0.00626,0.05058
1988,Hesse,5th Quintile,Secondary School Degree,0.36869,74,157,0.29298,0.44440
1988,Hesse,5th Quintile,Intermediate School Degree,0.25401,44,157,0.18570,0.32232
1988,Hesse,5th Quintile,Upper Secondary Degree,0.20964,39,157,0.14576,0.27351
1988,"Rhineland-Palatinate, Saarland",1st Quintile,Secondary School Degree,0.65395,118,118,0.56776,0.74015
1988,"Rhineland-Palatinate, Saarland",2nd Quintile,Secondary School Degree,0.62569,81,81,0.51964,0.73174
1988,"Rhineland-Palatinate, Saarland",3rd Quintile,Secondary School Degree,0.63203,123,123,0.54646,0.71761
1988,"Rhineland-Palatinate, Saarland",4th Quintile,Secondary School Degree,0.53332,85,85,0.42663,0.64001
1988,"Rhineland-Palatinate, Saarland",5th Quintile,Secondary School Degree,0.46270,59,59,0.33438,0.59103
1988,Baden-Wuerttemberg,1st Quintile,Secondary School Degree,0.51647,147,241,0.45325,0.57970
1988,Baden-Wuerttemberg,1st Quintile,Other Degree,0.05248,60,241,0.02426,0.08069
1988,Baden-Wuerttemberg,1st Quintile,"Dropout, No School Degree",0.02971,34,241,0.00823,0.05119
1988,Baden-Wuerttemberg,2nd Quintile,Secondary School Degree,0.50084,203,372,0.44996,0.55172
1988,Baden-Wuerttemberg,2nd Quintile,Intermediate School Degree,0.11389,53,372,0.08156,0.14622
1988,Baden-Wuerttemberg,2nd Quintile,Other Degree,0.03286,74,372,0.01472,0.05100
1988,Baden-Wuerttemberg,2nd Quintile,"Dropout, No School Degree",0.01918,42,372,0.00523,0.03314
1988,Baden-Wuerttemberg,3rd Quintile,Secondary School Degree,0.52263,207,355,0.47059,0.57466
1988,Baden-Wuerttemberg,3rd Quintile,Intermediate School Degree,0.13929,50,355,0.10322,0.17536
1988,Baden-Wuerttemberg,3rd Quintile,Other Degree,0.02561,57,355,0.00916,0.04207
1988,Baden-Wuerttemberg,3rd Quintile,"Dropout, No School Degree",0.01632,41,355,0.00312,0.02952
1988,Baden-Wuerttemberg,4th Quintile,Secondary School Degree,0.49098,191,358,0.43912,0.54284
1988,Baden-Wuerttemberg,4th Quintile,Intermediate School Degree,0.21802,74,358,0.17518,0.26085
1988,Baden-Wuerttemberg,4th Quintile,Other Degree,0.02826,54,358,0.01107,0.04545
1988,Baden-Wuerttemberg,4th Quintile,"Dropout, No School Degree",0.02273,39,358,0.00727,0.03819
1988,Baden-Wuerttemberg,5th Quintile,Secondary School Degree,0.37741,132,278,0.32032,0.43449
1988,Baden-Wuerttemberg,5th Quintile,Intermediate School Degree,0.25247,88,278,0.20131,0.30363
1988,Baden-Wuerttemberg,5th Quintile,Upper Secondary Degree,0.16814,58,278,0.12410,0.21218
1988,Bavaria,1st Quintile,Secondary School Degree,0.59331,168,203,0.52557,0.66106
1988,Bavaria,1st Quintile,Other Degree,0.03138,35,203,0.00733,0.05542
1988,Bavaria,2nd Quintile,Secondary School Degree,0.54582,188,277,0.48708,0.60456
1988,Bavaria,2nd Quintile,Intermediate School Degree,0.13849,49,277,0.09773,0.17924
1988,Bavaria,2nd Quintile,Other Degree,0.02502,40,277,0.00659,0.04345
1988,Bavaria,3rd Quintile,Secondary School Degree,0.49829,191,319,0.44333,0.55324
1988,Bavaria,3rd Quintile,Intermediate School Degree,0.17572,70,319,0.13389,0.21755
1988,Bavaria,3rd Quintile,Other Degree,0.04063,58,319,0.01893,0.06233
1988,Bavaria,4th Quintile,Secondary School Degree,0.47550,170,246,0.41297,0.53804
1988,Bavaria,4th Quintile,Intermediate School Degree,0.21147,76,246,0.16033,0.26260
1988,Bavaria,5th Quintile,Secondary School Degree,0.39703,139,298,0.34139,0.45268
1988,Bavaria,5th Quintile,Intermediate School Degree,0.26697,101,298,0.21666,0.31728
1988,Bavaria,5th Quintile,Upper Secondary Degree,0.16938,58,298,0.12672,0.21204
1988,Berlin,3rd Quintile,Secondary School Degree,0.51333,36,36,0.34774,0.67892
1988,Berlin,5th Quintile,Intermediate School Degree,0.36671,33,33,0.19974,0.53368
1989,Schleswig-Holstein,1st Quintile,Secondary School Degree,0.48998,31,31,0.31109,0.66886
1989,Schleswig-Holstein,2nd Quintile,Secondary School Degree,0.40773,44,44,0.26085,0.55462
1989,Schleswig-Holstein,3rd Quintile,Secondary School Degree,0.57241,45,45,0.42623,0.71859
1989,Lower Saxony,1st Quintile,Secondary School Degree,0.53922,114,114,0.44731,0.63112
1989,Lower Saxony,2nd Quintile,Secondary School Degree,0.54877,105,105,0.45313,0.64441
1989,Lower Saxony,3rd Quintile,Secondary School Degree,0.59513,118,154,0.51735,0.67291
1989,Lower Saxony,3rd Quintile,Intermediate School Degree,0.15728,36,154,0.09960,0.21497
1989,Lower Saxony,4th Quintile,Secondary School Degree,0.49516,122,192,0.42426,0.56607
1989,Lower Saxony,4th Quintile,Intermediate School Degree,0.27286,70,192,0.20969,0.33603
1989,Lower Saxony,5th Quintile,Secondary School Degree,0.28104,59,164,0.21204,0.35005
1989,Lower Saxony,5th Quintile,Intermediate School Degree,0.31528,65,164,0.24395,0.38661
1989,Lower Saxony,5th Quintile,Upper Secondary Degree,0.20904,40,164,0.14661,0.27146
1989,North Rhine-Westphalia,1st Quintile,Secondary School Degree,0.48889,276,498,0.44494,0.53284
1989,North Rhine-Westphalia,1st Quintile,Intermediate School Degree,0.09352,65,498,0.06792,0.11912
1989,North Rhine-Westphalia,1st Quintile,Other Degree,0.04003,100,498,0.02279,0.05726
1989,North Rhine-Westphalia,1st Quintile,"Dropout, No School Degree",0.02778,57,498,0.01333,0.04223
1989,North Rhine-Westphalia,2nd Quintile,Secondary School Degree,0.49952,253,438,0.45264,0.54640
1989,North Rhine-Westphalia,2nd Quintile,Intermediate School Degree,0.12759,66,438,0.09631,0.15888
1989,North Rhine-Westphalia,2nd Quintile,Other Degree,0.03208,71,438,0.01556,0.04860
1989,North Rhine-Westphalia,2nd Quintile,"Dropout, No School Degree",0.02996,48,438,0.01398,0.04594
1989,North Rhine-Westphalia,3rd Quintile,Secondary School Degree,0.47151,244,468,0.42624,0.51679
1989,North Rhine-Westphalia,3rd Quintile,Intermediate School Degree,0.16209,94,468,0.12866,0.19551
1989,North Rhine-Westphalia,3rd Quintile,Upper Secondary Degree,0.10361,64,468,0.07597,0.13125
1989,North Rhine-Westphalia,3rd Quintile,Other Degree,0.01503,35,468,0.00400,0.02607
1989,North Rhine-Westphalia,3rd Quintile,"Dropout, No School Degree",0.01899,31,468,0.00661,0.03137
1989,North Rhine-Westphalia,4th Quintile,Secondary School Degree,0.47454,231,419,0.42667,0.52241
1989,North Rhine-Westphalia,4th Quintile,Intermediate School Degree,0.19354,101,419,0.15567,0.23142
1989,North Rhine-Westphalia,4th Quintile,Upper Secondary Degree,0.11154,51,419,0.08136,0.14171
1989,North Rhine-Westphalia,4th Quintile,Other Degree,0.01997,36,419,0.00656,0.03338
1989,North Rhine-Westphalia,5th Quintile,Secondary School Degree,0.33311,171,458,0.28990,0.37633
1989,North Rhine-Westphalia,5th Quintile,Intermediate School Degree,0.23872,128,458,0.19963,0.27780
1989,North Rhine-Westphalia,5th Quintile,Technical School Degree,0.06505,36,458,0.04244,0.08766
1989,North Rhine-Westphalia,5th Quintile,Upper Secondary Degree,0.21136,123,458,0.17393,0.24880
1989,Hesse,1st Quintile,Secondary School Degree,0.47740,90,142,0.39496,0.55985
1989,Hesse,1st Quintile,Other Degree,0.05782,52,142,0.01929,0.09635
1989,Hesse,2nd Quintile,Secondary School Degree,0.48554,84,117,0.39459,0.57650
1989,Hesse,2nd Quintile,Intermediate School Degree,0.17578,33,117,0.10651,0.24505
1989,Hesse,3rd Quintile,Secondary School Degree,0.52955,96,96,0.42918,0.62992
1989,Hesse,4th Quintile,Secondary School Degree,0.43394,80,113,0.34215,0.52573
1989,Hesse,4th Quintile,Intermediate School Degree,0.16303,33,113,0.09461,0.23144
1989,Hesse,5th Quintile,Secondary School Degree,0.33537,81,175,0.26522,0.40552
1989,Hesse,5th Quintile,Intermediate School Degree,0.26941,52,175,0.20349,0.33533
