"pgpsbil","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Noch kein Abschluss","1984","66 und älter","Bremen","","","",""
"Noch kein Abschluss","1984","66 und älter","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1984","66 und älter","Hessen","","","",""
"Noch kein Abschluss","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1984","66 und älter","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1984","66 und älter","Bayern","","","",""
"Noch kein Abschluss","1984","66 und älter","Saarland","","","",""
"Noch kein Abschluss","1984","66 und älter","Berlin","","","",""
"Noch kein Abschluss","1984","66 und älter","Brandenburg","","","",""
"Noch kein Abschluss","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1984","66 und älter","Sachsen","","","",""
"Noch kein Abschluss","1984","66 und älter","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1984","66 und älter","Thueringen","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Hamburg","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Niedersachsen","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Bremen","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Hessen","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Bayern","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Saarland","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Berlin","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Brandenburg","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Sachsen","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1984","16-34 Jahre alt","Thueringen","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Hamburg","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Niedersachsen","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Bremen","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Nordrhein-Westfalen","54","0.00765472522924997","0.00348212007742055","0.0118273303810794"
"Keine Schule besucht","1984","35-65 Jahre alt","Hessen","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Baden-Wuerttemberg","46","0.00711773798833821","0.00233335848594327","0.0119021174907331"
"Keine Schule besucht","1984","35-65 Jahre alt","Bayern","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Saarland","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Berlin","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Brandenburg","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Sachsen","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1984","35-65 Jahre alt","Thueringen","","","",""
"Keine Schule besucht","1984","66 und älter","Schleswig-Holstein","","","",""
"Keine Schule besucht","1984","66 und älter","Hamburg","","","",""
"Keine Schule besucht","1984","66 und älter","Niedersachsen","","","",""
"Keine Schule besucht","1984","66 und älter","Bremen","","","",""
"Keine Schule besucht","1984","66 und älter","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","1984","66 und älter","Hessen","","","",""
"Keine Schule besucht","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1984","66 und älter","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","1984","66 und älter","Bayern","","","",""
"Keine Schule besucht","1984","66 und älter","Saarland","","","",""
"Keine Schule besucht","1984","66 und älter","Berlin","","","",""
"Keine Schule besucht","1984","66 und älter","Brandenburg","","","",""
"Keine Schule besucht","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","1984","66 und älter","Sachsen","","","",""
"Keine Schule besucht","1984","66 und älter","Sachsen-Anhalt","","","",""
"Keine Schule besucht","1984","66 und älter","Thueringen","","","",""
"Hauptschulabschluss","1985","16-34 Jahre alt","Schleswig-Holstein","56","0.445230417340957","0.358794356882173","0.53166647779974"
"Hauptschulabschluss","1985","16-34 Jahre alt","Hamburg","","","",""
"Hauptschulabschluss","1985","16-34 Jahre alt","Niedersachsen","155","0.415758214475604","0.366781458348975","0.464734970602234"
"Hauptschulabschluss","1985","16-34 Jahre alt","Bremen","","","",""
"Hauptschulabschluss","1985","16-34 Jahre alt","Nordrhein-Westfalen","400","0.359590957696539","0.331734314969487","0.387447600423592"
"Hauptschulabschluss","1985","16-34 Jahre alt","Hessen","146","0.298556716490482","0.255942360325221","0.341171072655742"
"Hauptschulabschluss","1985","16-34 Jahre alt","Rheinland-Pfalz,Saarland","144","0.517661931305804","0.460051907612774","0.575271954998834"
"Hauptschulabschluss","1985","16-34 Jahre alt","Baden-Wuerttemberg","347","0.454422686981426","0.419389843857067","0.489455530105784"
"Hauptschulabschluss","1985","16-34 Jahre alt","Bayern","323","0.500836829168034","0.463770557947668","0.537903100388399"
"Hauptschulabschluss","1985","16-34 Jahre alt","Saarland","","","",""
"Hauptschulabschluss","1985","16-34 Jahre alt","Berlin","32","0.269639238615268","0.190239745407607","0.34903873182293"
"Hauptschulabschluss","1985","16-34 Jahre alt","Brandenburg","","","",""
"Hauptschulabschluss","1985","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","1985","16-34 Jahre alt","Sachsen","","","",""
"Hauptschulabschluss","1985","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","1985","16-34 Jahre alt","Thueringen","","","",""
"Hauptschulabschluss","1985","35-65 Jahre alt","Schleswig-Holstein","114","0.657430042270893","0.58922899730054","0.725631087241247"
"Hauptschulabschluss","1985","35-65 Jahre alt","Hamburg","67","0.616957869202232","0.538104057870277","0.695811680534186"
"Hauptschulabschluss","1985","35-65 Jahre alt","Niedersachsen","355","0.685967216321069","0.648194930359898","0.723739502282241"
"Hauptschulabschluss","1985","35-65 Jahre alt","Bremen","33","0.751035364384094","0.638779332147284","0.863291396620903"
"Hauptschulabschluss","1985","35-65 Jahre alt","Nordrhein-Westfalen","813","0.675413317855151","0.652028290145446","0.698798345564857"
"Hauptschulabschluss","1985","35-65 Jahre alt","Hessen","285","0.667653598109631","0.62941650212747","0.705890694091793"
"Hauptschulabschluss","1985","35-65 Jahre alt","Rheinland-Pfalz,Saarland","267","0.803313617547197","0.763348048265467","0.843279186828928"
"Hauptschulabschluss","1985","35-65 Jahre alt","Baden-Wuerttemberg","475","0.665237202830292","0.636908522280875","0.693565883379709"
"Hauptschulabschluss","1985","35-65 Jahre alt","Bayern","531","0.651129146916827","0.621410055318961","0.680848238514692"
"Hauptschulabschluss","1985","35-65 Jahre alt","Saarland","","","",""
"Hauptschulabschluss","1985","35-65 Jahre alt","Berlin","85","0.52716673955167","0.4581462441226","0.596187234980741"
"Hauptschulabschluss","1985","35-65 Jahre alt","Brandenburg","","","",""
"Hauptschulabschluss","1985","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","1985","35-65 Jahre alt","Sachsen","","","",""
"Hauptschulabschluss","1985","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","1985","35-65 Jahre alt","Thueringen","","","",""
"Hauptschulabschluss","1985","66 und älter","Schleswig-Holstein","30","0.786356243893917","0.657717864636263","0.91499462315157"
"Hauptschulabschluss","1985","66 und älter","Hamburg","33","0.738755899021204","0.608949685989972","0.868562112052436"
"Hauptschulabschluss","1985","66 und älter","Niedersachsen","92","0.708093432623054","0.62870997069392","0.787476894552188"
"Hauptschulabschluss","1985","66 und älter","Bremen","","","",""
"Hauptschulabschluss","1985","66 und älter","Nordrhein-Westfalen","200","0.803107711394309","0.754011376557452","0.852204046231167"
"Hauptschulabschluss","1985","66 und älter","Hessen","67","0.702407366899169","0.61095012682375","0.793864606974587"
"Hauptschulabschluss","1985","66 und älter","Rheinland-Pfalz,Saarland","79","0.809847729550946","0.732153727034754","0.887541732067138"
"Hauptschulabschluss","1985","66 und älter","Baden-Wuerttemberg","134","0.749932467608478","0.687189901253185","0.812675033963771"
"Hauptschulabschluss","1985","66 und älter","Bayern","147","0.715899761227898","0.65446349319767","0.777336029258125"
"Hauptschulabschluss","1985","66 und älter","Saarland","","","",""
"Hauptschulabschluss","1985","66 und älter","Berlin","","","",""
"Hauptschulabschluss","1985","66 und älter","Brandenburg","","","",""
"Hauptschulabschluss","1985","66 und älter","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","1985","66 und älter","Sachsen","","","",""
"Hauptschulabschluss","1985","66 und älter","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","1985","66 und älter","Thueringen","","","",""
"Realschulabschluss","1985","16-34 Jahre alt","Schleswig-Holstein","39","0.315593400633758","0.234764386573076","0.396422414694439"
"Realschulabschluss","1985","16-34 Jahre alt","Hamburg","","","",""
"Realschulabschluss","1985","16-34 Jahre alt","Niedersachsen","114","0.320162921032396","0.273801020481815","0.366524821582977"
"Realschulabschluss","1985","16-34 Jahre alt","Bremen","","","",""
"Realschulabschluss","1985","16-34 Jahre alt","Nordrhein-Westfalen","263","0.270995804690228","0.245194482442191","0.296797126938265"
"Realschulabschluss","1985","16-34 Jahre alt","Hessen","105","0.323371730410893","0.279813289908555","0.366930170913231"
"Realschulabschluss","1985","16-34 Jahre alt","Rheinland-Pfalz,Saarland","67","0.26746326225339","0.216430868111986","0.318495656394795"
"Realschulabschluss","1985","16-34 Jahre alt","Baden-Wuerttemberg","151","0.262585389228146","0.231624859823234","0.293545918633059"
"Realschulabschluss","1985","16-34 Jahre alt","Bayern","180","0.286887983634433","0.253357133891126","0.32041883337774"
"Realschulabschluss","1985","16-34 Jahre alt","Saarland","","","",""
"Realschulabschluss","1985","16-34 Jahre alt","Berlin","","","",""
"Realschulabschluss","1985","16-34 Jahre alt","Brandenburg","","","",""
"Realschulabschluss","1985","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Realschulabschluss","1985","16-34 Jahre alt","Sachsen","","","",""
"Realschulabschluss","1985","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Realschulabschluss","1985","16-34 Jahre alt","Thueringen","","","",""
"Realschulabschluss","1985","35-65 Jahre alt","Schleswig-Holstein","34","0.184995062270373","0.129192799833922","0.240797324706823"
"Realschulabschluss","1985","35-65 Jahre alt","Hamburg","","","",""
"Realschulabschluss","1985","35-65 Jahre alt","Niedersachsen","90","0.172484721012572","0.14173809820024","0.203231343824903"
"Realschulabschluss","1985","35-65 Jahre alt","Bremen","","","",""
"Realschulabschluss","1985","35-65 Jahre alt","Nordrhein-Westfalen","186","0.15019838273036","0.132354920108906","0.168041845351814"
"Realschulabschluss","1985","35-65 Jahre alt","Hessen","63","0.151677019253896","0.122559503284288","0.180794535223504"
"Realschulabschluss","1985","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Realschulabschluss","1985","35-65 Jahre alt","Baden-Wuerttemberg","103","0.143880771467599","0.122812059141041","0.164949483794157"
"Realschulabschluss","1985","35-65 Jahre alt","Bayern","153","0.181143298218539","0.157128181147045","0.205158415290033"
"Realschulabschluss","1985","35-65 Jahre alt","Saarland","","","",""
"Realschulabschluss","1985","35-65 Jahre alt","Berlin","43","0.238714141026799","0.179780534793946","0.297647747259652"
"Realschulabschluss","1985","35-65 Jahre alt","Brandenburg","","","",""
"Realschulabschluss","1985","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Realschulabschluss","1985","35-65 Jahre alt","Sachsen","","","",""
"Realschulabschluss","1985","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Realschulabschluss","1985","35-65 Jahre alt","Thueringen","","","",""
"Realschulabschluss","1985","66 und älter","Schleswig-Holstein","","","",""
"Realschulabschluss","1985","66 und älter","Hamburg","","","",""
"Realschulabschluss","1985","66 und älter","Niedersachsen","","","",""
"Realschulabschluss","1985","66 und älter","Bremen","","","",""
"Realschulabschluss","1985","66 und älter","Nordrhein-Westfalen","","","",""
"Realschulabschluss","1985","66 und älter","Hessen","","","",""
"Realschulabschluss","1985","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Realschulabschluss","1985","66 und älter","Baden-Wuerttemberg","30","0.168414810466356","0.114193993175146","0.222635627757566"
"Realschulabschluss","1985","66 und älter","Bayern","33","0.165592517213557","0.114955004253194","0.216230030173919"
"Realschulabschluss","1985","66 und älter","Saarland","","","",""
"Realschulabschluss","1985","66 und älter","Berlin","","","",""
"Realschulabschluss","1985","66 und älter","Brandenburg","","","",""
"Realschulabschluss","1985","66 und älter","Mecklenburg-Vorpommern","","","",""
"Realschulabschluss","1985","66 und älter","Sachsen","","","",""
"Realschulabschluss","1985","66 und älter","Sachsen-Anhalt","","","",""
"Realschulabschluss","1985","66 und älter","Thueringen","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Hamburg","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Niedersachsen","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Bremen","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Nordrhein-Westfalen","54","0.0585601574152549","0.0449302448419514","0.0721900699885583"
"Fachhochschulreife","1985","16-34 Jahre alt","Hessen","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Bayern","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Saarland","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Berlin","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Brandenburg","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Sachsen","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Fachhochschulreife","1985","16-34 Jahre alt","Thueringen","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Hamburg","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Niedersachsen","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Bremen","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Nordrhein-Westfalen","33","0.0248437764221338","0.0170699715538104","0.0326175812904573"
"Fachhochschulreife","1985","35-65 Jahre alt","Hessen","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Bayern","31","0.0378926787114448","0.0259868663896649","0.0497984910332246"
"Fachhochschulreife","1985","35-65 Jahre alt","Saarland","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Berlin","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Brandenburg","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Sachsen","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Fachhochschulreife","1985","35-65 Jahre alt","Thueringen","","","",""
"Fachhochschulreife","1985","66 und älter","Schleswig-Holstein","","","",""
"Fachhochschulreife","1985","66 und älter","Hamburg","","","",""
"Fachhochschulreife","1985","66 und älter","Niedersachsen","","","",""
"Fachhochschulreife","1985","66 und älter","Bremen","","","",""
"Fachhochschulreife","1985","66 und älter","Nordrhein-Westfalen","","","",""
"Fachhochschulreife","1985","66 und älter","Hessen","","","",""
"Fachhochschulreife","1985","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","1985","66 und älter","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","1985","66 und älter","Bayern","","","",""
"Fachhochschulreife","1985","66 und älter","Saarland","","","",""
"Fachhochschulreife","1985","66 und älter","Berlin","","","",""
"Fachhochschulreife","1985","66 und älter","Brandenburg","","","",""
