"plj0046","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","2008","35-65 Jahre alt","Mecklenburg-Vorpommern","65","0.228928755134577","0.180065055238527","0.277792455030627"
"Keine Sorgen","2008","35-65 Jahre alt","Sachsen","229","0.267014903754713","0.235868166217069","0.298161641292358"
"Keine Sorgen","2008","35-65 Jahre alt","Sachsen-Anhalt","99","0.247732526635095","0.2063480365704","0.28911701669979"
"Keine Sorgen","2008","35-65 Jahre alt","Thueringen","103","0.211205210598337","0.173110636101092","0.249299785095582"
"Keine Sorgen","2008","66 und älter","Schleswig-Holstein","51","0.347172355757847","0.268869832847189","0.425474878668506"
"Keine Sorgen","2008","66 und älter","Hamburg","","","",""
"Keine Sorgen","2008","66 und älter","Niedersachsen","85","0.176505579445497","0.140259321594906","0.212751837296088"
"Keine Sorgen","2008","66 und älter","Bremen","","","",""
"Keine Sorgen","2008","66 und älter","Nordrhein-Westfalen","201","0.207112339231387","0.180578328360744","0.233646350102029"
"Keine Sorgen","2008","66 und älter","Hessen","65","0.239009732277063","0.186969936680045","0.29104952787408"
"Keine Sorgen","2008","66 und älter","Rheinland-Pfalz,Saarland","58","0.287307055136191","0.224278134339341","0.350335975933042"
"Keine Sorgen","2008","66 und älter","Baden-Wuerttemberg","114","0.256343765707446","0.217325043376277","0.295362488038616"
"Keine Sorgen","2008","66 und älter","Bayern","115","0.193601221014555","0.161277516979941","0.22592492504917"
"Keine Sorgen","2008","66 und älter","Saarland","","","",""
"Keine Sorgen","2008","66 und älter","Berlin","","","",""
"Keine Sorgen","2008","66 und älter","Brandenburg","53","0.226757028238966","0.172404589338069","0.281109467139863"
"Keine Sorgen","2008","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2008","66 und älter","Sachsen","84","0.278843935502745","0.229634545531477","0.328053325474014"
"Keine Sorgen","2008","66 und älter","Sachsen-Anhalt","42","0.190862605964977","0.134687910433271","0.247037301496682"
"Keine Sorgen","2008","66 und älter","Thueringen","46","0.218893550542499","0.164003777009884","0.273783324075114"
"Grosse Sorgen","2009","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Grosse Sorgen","2009","16-34 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","2009","16-34 Jahre alt","Niedersachsen","56","0.17637084032411","0.134741511956025","0.218000168692195"
"Grosse Sorgen","2009","16-34 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2009","16-34 Jahre alt","Nordrhein-Westfalen","158","0.19007259320701","0.161726580244839","0.218418606169181"
"Grosse Sorgen","2009","16-34 Jahre alt","Hessen","42","0.160810092616721","0.116242968073863","0.205377217159579"
"Grosse Sorgen","2009","16-34 Jahre alt","Rheinland-Pfalz,Saarland","35","0.237406278109383","0.173065521638917","0.301747034579848"
"Grosse Sorgen","2009","16-34 Jahre alt","Baden-Wuerttemberg","89","0.172586409965203","0.140860472619138","0.204312347311267"
"Grosse Sorgen","2009","16-34 Jahre alt","Bayern","110","0.181422502828458","0.150005869042144","0.212839136614772"
"Grosse Sorgen","2009","16-34 Jahre alt","Saarland","","","",""
"Grosse Sorgen","2009","16-34 Jahre alt","Berlin","31","0.170209295910118","0.114368784496689","0.226049807323548"
"Grosse Sorgen","2009","16-34 Jahre alt","Brandenburg","35","0.273839468775371","0.203863304391907","0.343815633158834"
"Grosse Sorgen","2009","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","2009","16-34 Jahre alt","Sachsen","69","0.215589403702549","0.170532791573954","0.260646015831144"
"Grosse Sorgen","2009","16-34 Jahre alt","Sachsen-Anhalt","41","0.257878562880946","0.194839850183434","0.320917275578459"
"Grosse Sorgen","2009","16-34 Jahre alt","Thueringen","45","0.175829860120571","0.122123689195878","0.229536031045263"
"Grosse Sorgen","2009","35-65 Jahre alt","Schleswig-Holstein","31","0.15054913043291","0.107081128734472","0.194017132131348"
"Grosse Sorgen","2009","35-65 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","2009","35-65 Jahre alt","Niedersachsen","192","0.254582147876318","0.225994427090932","0.283169868661705"
"Grosse Sorgen","2009","35-65 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2009","35-65 Jahre alt","Nordrhein-Westfalen","492","0.273807478182513","0.254414626849061","0.293200329515966"
"Grosse Sorgen","2009","35-65 Jahre alt","Hessen","139","0.204479948030128","0.174665871834181","0.234294024226075"
"Grosse Sorgen","2009","35-65 Jahre alt","Rheinland-Pfalz,Saarland","86","0.162069386604979","0.128929134402572","0.195209638807386"
"Grosse Sorgen","2009","35-65 Jahre alt","Baden-Wuerttemberg","200","0.195524424924148","0.172213868651627","0.218834981196668"
"Grosse Sorgen","2009","35-65 Jahre alt","Bayern","286","0.18989504964251","0.169865361740319","0.2099247375447"
"Grosse Sorgen","2009","35-65 Jahre alt","Saarland","","","",""
"Grosse Sorgen","2009","35-65 Jahre alt","Berlin","107","0.300326969795474","0.253170692535554","0.347483247055395"
"Grosse Sorgen","2009","35-65 Jahre alt","Brandenburg","91","0.228782008090053","0.188417381808701","0.269146634371406"
"Grosse Sorgen","2009","35-65 Jahre alt","Mecklenburg-Vorpommern","65","0.329050893983179","0.273313957528887","0.384787830437471"
"Grosse Sorgen","2009","35-65 Jahre alt","Sachsen","179","0.299957286354372","0.266578481250182","0.333336091458563"
"Grosse Sorgen","2009","35-65 Jahre alt","Sachsen-Anhalt","95","0.253508066519191","0.211088535815586","0.295927597222796"
"Grosse Sorgen","2009","35-65 Jahre alt","Thueringen","108","0.262825054041742","0.22067872591072","0.304971382172764"
"Grosse Sorgen","2009","66 und älter","Schleswig-Holstein","","","",""
"Grosse Sorgen","2009","66 und älter","Hamburg","","","",""
"Grosse Sorgen","2009","66 und älter","Niedersachsen","89","0.22930234052144","0.189146075946814","0.269458605096067"
"Grosse Sorgen","2009","66 und älter","Bremen","","","",""
"Grosse Sorgen","2009","66 und älter","Nordrhein-Westfalen","214","0.270047172193929","0.24021735955215","0.299876984835708"
"Grosse Sorgen","2009","66 und älter","Hessen","58","0.223639312037053","0.172193069297877","0.275085554776229"
"Grosse Sorgen","2009","66 und älter","Rheinland-Pfalz,Saarland","37","0.199052034450778","0.141823483516774","0.256280585384782"
"Grosse Sorgen","2009","66 und älter","Baden-Wuerttemberg","90","0.198197891283593","0.161283798810605","0.235111983756581"
"Grosse Sorgen","2009","66 und älter","Bayern","130","0.246406198639891","0.210716034055752","0.282096363224029"
"Grosse Sorgen","2009","66 und älter","Saarland","","","",""
"Grosse Sorgen","2009","66 und älter","Berlin","52","0.32893577280661","0.252726246759003","0.405145298854218"
"Grosse Sorgen","2009","66 und älter","Brandenburg","68","0.262833436329497","0.204402483962956","0.321264388696039"
"Grosse Sorgen","2009","66 und älter","Mecklenburg-Vorpommern","34","0.304549759874943","0.21931804215475","0.389781477595136"
"Grosse Sorgen","2009","66 und älter","Sachsen","71","0.246974172632302","0.200016529442267","0.293931815822338"
"Grosse Sorgen","2009","66 und älter","Sachsen-Anhalt","34","0.174494493309028","0.119049454879378","0.229939531738678"
"Grosse Sorgen","2009","66 und älter","Thueringen","53","0.222451757698561","0.165932296071215","0.278971219325906"
"Einige Sorgen","2009","16-34 Jahre alt","Schleswig-Holstein","47","0.455037052329586","0.361978001871502","0.54809610278767"
"Einige Sorgen","2009","16-34 Jahre alt","Hamburg","","","",""
"Einige Sorgen","2009","16-34 Jahre alt","Niedersachsen","132","0.464909481430585","0.410431879160546","0.519387083700623"
"Einige Sorgen","2009","16-34 Jahre alt","Bremen","","","",""
"Einige Sorgen","2009","16-34 Jahre alt","Nordrhein-Westfalen","265","0.331710633554177","0.297695580225732","0.365725686882622"
"Einige Sorgen","2009","16-34 Jahre alt","Hessen","96","0.395890324847549","0.336560484857905","0.455220164837194"
"Einige Sorgen","2009","16-34 Jahre alt","Rheinland-Pfalz,Saarland","61","0.402431478607566","0.328277701333578","0.476585255881553"
"Einige Sorgen","2009","16-34 Jahre alt","Baden-Wuerttemberg","220","0.385471000679304","0.344609257823792","0.426332743534817"
"Einige Sorgen","2009","16-34 Jahre alt","Bayern","222","0.412896463830126","0.37275787482544","0.453035052834811"
"Einige Sorgen","2009","16-34 Jahre alt","Saarland","","","",""
"Einige Sorgen","2009","16-34 Jahre alt","Berlin","61","0.288497584545687","0.221179345490229","0.355815823601145"
"Einige Sorgen","2009","16-34 Jahre alt","Brandenburg","64","0.377513650355385","0.301443015999543","0.453584284711227"
"Einige Sorgen","2009","16-34 Jahre alt","Mecklenburg-Vorpommern","47","0.449545714427844","0.347340052695278","0.551751376160409"
"Einige Sorgen","2009","16-34 Jahre alt","Sachsen","120","0.358062807204418","0.305533826054555","0.410591788354282"
"Einige Sorgen","2009","16-34 Jahre alt","Sachsen-Anhalt","80","0.464025115964323","0.392162141292042","0.535888090636604"
"Einige Sorgen","2009","16-34 Jahre alt","Thueringen","85","0.50205595059207","0.431515899587143","0.572596001596997"
"Einige Sorgen","2009","35-65 Jahre alt","Schleswig-Holstein","85","0.33459225797879","0.277238314276171","0.39194620168141"
"Einige Sorgen","2009","35-65 Jahre alt","Hamburg","51","0.402977045698541","0.315581142539231","0.490372948857851"
"Einige Sorgen","2009","35-65 Jahre alt","Niedersachsen","390","0.424814921137176","0.392375779743009","0.457254062531344"
"Einige Sorgen","2009","35-65 Jahre alt","Bremen","","","",""
"Einige Sorgen","2009","35-65 Jahre alt","Nordrhein-Westfalen","839","0.391904169737579","0.370673236523489","0.413135102951669"
"Einige Sorgen","2009","35-65 Jahre alt","Hessen","276","0.425215394415709","0.388670435153027","0.461760353678391"
"Einige Sorgen","2009","35-65 Jahre alt","Rheinland-Pfalz,Saarland","218","0.510406358015496","0.465451440134254","0.555361275896737"
"Einige Sorgen","2009","35-65 Jahre alt","Baden-Wuerttemberg","470","0.439327087950561","0.410156547500978","0.468497628400144"
"Einige Sorgen","2009","35-65 Jahre alt","Bayern","669","0.470528127579699","0.445038648531285","0.496017606628113"
"Einige Sorgen","2009","35-65 Jahre alt","Saarland","56","0.51673509274763","0.429131948811949","0.604338236683311"
"Einige Sorgen","2009","35-65 Jahre alt","Berlin","143","0.424998845635407","0.37414509231996","0.475852598950854"
"Einige Sorgen","2009","35-65 Jahre alt","Brandenburg","181","0.41301775680637","0.36570281946331","0.460332694149429"
"Einige Sorgen","2009","35-65 Jahre alt","Mecklenburg-Vorpommern","147","0.521342963559107","0.462085815003175","0.580600112115039"
"Einige Sorgen","2009","35-65 Jahre alt","Sachsen","307","0.420715441830451","0.384755497553544","0.456675386107357"
"Einige Sorgen","2009","35-65 Jahre alt","Sachsen-Anhalt","210","0.500752028376479","0.451996157121777","0.549507899631181"
"Einige Sorgen","2009","35-65 Jahre alt","Thueringen","189","0.451874556545274","0.404221583109957","0.499527529980591"
"Einige Sorgen","2009","66 und älter","Schleswig-Holstein","57","0.367097241651833","0.286676587263203","0.447517896040463"
"Einige Sorgen","2009","66 und älter","Hamburg","43","0.560490542286774","0.443381129721665","0.677599954851883"
"Einige Sorgen","2009","66 und älter","Niedersachsen","226","0.565362342917728","0.518010797507553","0.612713888327903"
"Einige Sorgen","2009","66 und älter","Bremen","","","",""
"Einige Sorgen","2009","66 und älter","Nordrhein-Westfalen","404","0.464586401431547","0.43107741771141","0.498095385151684"
"Einige Sorgen","2009","66 und älter","Hessen","120","0.480068356939653","0.418384362999786","0.54175235087952"
"Einige Sorgen","2009","66 und älter","Rheinland-Pfalz,Saarland","79","0.435692479551329","0.364624292188664","0.506760666913994"
"Einige Sorgen","2009","66 und älter","Baden-Wuerttemberg","219","0.481461129776366","0.435193169091278","0.527729090461453"
"Einige Sorgen","2009","66 und älter","Bayern","275","0.485106802535863","0.443713379976785","0.526500225094942"
"Einige Sorgen","2009","66 und älter","Saarland","","","",""
"Einige Sorgen","2009","66 und älter","Berlin","65","0.42906280550784","0.348779311422037","0.509346299593644"
"Einige Sorgen","2009","66 und älter","Brandenburg","98","0.464681346445152","0.398474385648089","0.530888307242215"
"Einige Sorgen","2009","66 und älter","Mecklenburg-Vorpommern","53","0.485707142588122","0.39314538956283","0.578268895613415"
"Einige Sorgen","2009","66 und älter","Sachsen","157","0.464134681861947","0.409831481974181","0.518437881749713"
"Einige Sorgen","2009","66 und älter","Sachsen-Anhalt","105","0.588856224828632","0.516975353436132","0.660737096221131"
"Einige Sorgen","2009","66 und älter","Thueringen","114","0.593789306594638","0.527045912868232","0.660532700321045"
"Keine Sorgen","2009","16-34 Jahre alt","Schleswig-Holstein","47","0.354686892512234","0.265282354905963","0.444091430118505"
"Keine Sorgen","2009","16-34 Jahre alt","Hamburg","48","0.627257941065181","0.52063225726079","0.733883624869572"
"Keine Sorgen","2009","16-34 Jahre alt","Niedersachsen","134","0.358719678245305","0.306332897329092","0.411106459161519"
"Keine Sorgen","2009","16-34 Jahre alt","Bremen","","","",""
"Keine Sorgen","2009","16-34 Jahre alt","Nordrhein-Westfalen","313","0.478216773238813","0.442128455046698","0.514305091430928"
"Keine Sorgen","2009","16-34 Jahre alt","Hessen","123","0.44329958253573","0.383031514204188","0.503567650867272"
"Keine Sorgen","2009","16-34 Jahre alt","Rheinland-Pfalz,Saarland","72","0.360162243283052","0.28757213009774","0.432752356468364"
"Keine Sorgen","2009","16-34 Jahre alt","Baden-Wuerttemberg","236","0.441942589355493","0.400248719383279","0.483636459327707"
"Keine Sorgen","2009","16-34 Jahre alt","Bayern","246","0.405681033341416","0.365650966174818","0.445711100508015"
"Keine Sorgen","2009","16-34 Jahre alt","Saarland","","","",""
"Keine Sorgen","2009","16-34 Jahre alt","Berlin","82","0.541293119544194","0.467254664550931","0.615331574537458"
"Keine Sorgen","2009","16-34 Jahre alt","Brandenburg","57","0.348646880869245","0.2738666274582","0.423427134280289"
"Keine Sorgen","2009","16-34 Jahre alt","Mecklenburg-Vorpommern","31","0.345836264282481","0.248111216163456","0.443561312401505"
"Keine Sorgen","2009","16-34 Jahre alt","Sachsen","131","0.426347789093033","0.37216274322571","0.480532834960355"
"Keine Sorgen","2009","16-34 Jahre alt","Sachsen-Anhalt","64","0.278096321154731","0.213530976123345","0.342661666186117"
"Keine Sorgen","2009","16-34 Jahre alt","Thueringen","63","0.322114189287359","0.25618881011638","0.388039568458338"
"Keine Sorgen","2009","35-65 Jahre alt","Schleswig-Holstein","144","0.5148586115883","0.454109550364837","0.575607672811763"
"Keine Sorgen","2009","35-65 Jahre alt","Hamburg","55","0.411807975002497","0.324115495847587","0.499500454157408"
"Keine Sorgen","2009","35-65 Jahre alt","Niedersachsen","310","0.320602930986505","0.289975452568369","0.351230409404642"
"Keine Sorgen","2009","35-65 Jahre alt","Bremen","","","",""
"Keine Sorgen","2009","35-65 Jahre alt","Nordrhein-Westfalen","700","0.334288352079907","0.313772156552768","0.354804547607047"
"Keine Sorgen","2009","35-65 Jahre alt","Hessen","288","0.370304657554163","0.334609010708732","0.406000304399594"
"Keine Sorgen","2009","35-65 Jahre alt","Rheinland-Pfalz,Saarland","171","0.327524255379525","0.285319505344673","0.369729005414378"
"Keine Sorgen","2009","35-65 Jahre alt","Baden-Wuerttemberg","442","0.365148487125291","0.336849784225744","0.393447190024839"
"Keine Sorgen","2009","35-65 Jahre alt","Bayern","518","0.339576822777791","0.315392892005125","0.363760753550456"
"Keine Sorgen","2009","35-65 Jahre alt","Saarland","52","0.355125331366719","0.271233134105739","0.439017528627699"
"Keine Sorgen","2009","35-65 Jahre alt","Berlin","113","0.274674184569119","0.228757526877947","0.320590842260291"
"Keine Sorgen","2009","35-65 Jahre alt","Brandenburg","144","0.358200235103577","0.312125363269418","0.404275106937736"
"Keine Sorgen","2009","35-65 Jahre alt","Mecklenburg-Vorpommern","61","0.149606142457714","0.107295313196527","0.1919169717189"
"Keine Sorgen","2009","35-65 Jahre alt","Sachsen","238","0.279327271815177","0.246645580656187","0.312008962974167"
"Keine Sorgen","2009","35-65 Jahre alt","Sachsen-Anhalt","99","0.24573990510433","0.203758611446015","0.287721198762645"
"Keine Sorgen","2009","35-65 Jahre alt","Thueringen","122","0.285300389412983","0.24206354057054","0.328537238255427"
"Keine Sorgen","2009","66 und älter","Schleswig-Holstein","64","0.477051609160924","0.393717912802392","0.560385305519457"
"Keine Sorgen","2009","66 und älter","Hamburg","","","",""
"Keine Sorgen","2009","66 und älter","Niedersachsen","106","0.205335316560831","0.16674922190019","0.243921411221473"
"Keine Sorgen","2009","66 und älter","Bremen","","","",""
"Keine Sorgen","2009","66 und älter","Nordrhein-Westfalen","233","0.265366426374524","0.235701608588036","0.295031244161012"
"Keine Sorgen","2009","66 und älter","Hessen","74","0.296292331023294","0.239915044652657","0.352669617393931"
"Keine Sorgen","2009","66 und älter","Rheinland-Pfalz,Saarland","71","0.365255485997893","0.296243402426943","0.434267569568843"
"Keine Sorgen","2009","66 und älter","Baden-Wuerttemberg","139","0.320340978940041","0.27713330608499","0.363548651795093"
"Keine Sorgen","2009","66 und älter","Bayern","155","0.268486998824246","0.231781871720115","0.305192125928377"
"Keine Sorgen","2009","66 und älter","Saarland","","","",""
"Keine Sorgen","2009","66 und älter","Berlin","","","",""
"Keine Sorgen","2009","66 und älter","Brandenburg","52","0.272485217225351","0.213381849410856","0.331588585039846"
"Keine Sorgen","2009","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2009","66 und älter","Sachsen","96","0.288891145505751","0.239538465116651","0.33824382589485"
"Keine Sorgen","2009","66 und älter","Sachsen-Anhalt","41","0.23664928186234","0.174558590850901","0.29873997287378"
"Keine Sorgen","2009","66 und älter","Thueringen","41","0.183758935706801","0.131126935278372","0.23639093613523"
"Grosse Sorgen","2010","16-34 Jahre alt","Schleswig-Holstein","45","0.23313734340955","0.174683270238115","0.291591416580984"
"Grosse Sorgen","2010","16-34 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","2010","16-34 Jahre alt","Niedersachsen","118","0.206333362150763","0.17359681804934","0.239069906252185"
"Grosse Sorgen","2010","16-34 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2010","16-34 Jahre alt","Nordrhein-Westfalen","274","0.176574666005155","0.15614334988759","0.19700598212272"
"Grosse Sorgen","2010","16-34 Jahre alt","Hessen","82","0.189075087539126","0.152611977818296","0.225538197259955"
"Grosse Sorgen","2010","16-34 Jahre alt","Rheinland-Pfalz,Saarland","57","0.254594006069692","0.203928842541473","0.30525916959791"
"Grosse Sorgen","2010","16-34 Jahre alt","Baden-Wuerttemberg","149","0.190719414200665","0.164056225960465","0.217382602440866"
"Grosse Sorgen","2010","16-34 Jahre alt","Bayern","196","0.235595561956044","0.208481259776324","0.262709864135763"
"Grosse Sorgen","2010","16-34 Jahre alt","Saarland","","","",""
"Grosse Sorgen","2010","16-34 Jahre alt","Berlin","53","0.208788961221746","0.160128006028478","0.257449916415015"
"Grosse Sorgen","2010","16-34 Jahre alt","Brandenburg","54","0.204160570863528","0.15240360698134","0.255917534745717"
"Grosse Sorgen","2010","16-34 Jahre alt","Mecklenburg-Vorpommern","43","0.255922455201189","0.188724837033001","0.323120073369377"
"Grosse Sorgen","2010","16-34 Jahre alt","Sachsen","111","0.190770668645947","0.156262252353842","0.225279084938051"
"Grosse Sorgen","2010","16-34 Jahre alt","Sachsen-Anhalt","67","0.335576634510786","0.278180886198772","0.3929723828228"
"Grosse Sorgen","2010","16-34 Jahre alt","Thueringen","68","0.247380247630545","0.195526805769638","0.299233689491451"
"Grosse Sorgen","2010","35-65 Jahre alt","Schleswig-Holstein","69","0.181221504447413","0.143282268740732","0.219160740154093"
"Grosse Sorgen","2010","35-65 Jahre alt","Hamburg","30","0.242276290355533","0.181984508088652","0.302568072622415"
"Grosse Sorgen","2010","35-65 Jahre alt","Niedersachsen","251","0.215710724020529","0.192262316172922","0.239159131868137"
"Grosse Sorgen","2010","35-65 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2010","35-65 Jahre alt","Nordrhein-Westfalen","610","0.234808371033763","0.219166509361332","0.250450232706195"
"Grosse Sorgen","2010","35-65 Jahre alt","Hessen","174","0.212374705123533","0.186910947850854","0.237838462396211"
"Grosse Sorgen","2010","35-65 Jahre alt","Rheinland-Pfalz,Saarland","124","0.195262137652521","0.164332869157611","0.226191406147431"
"Grosse Sorgen","2010","35-65 Jahre alt","Baden-Wuerttemberg","269","0.161828554681378","0.143910830809501","0.179746278553255"
"Grosse Sorgen","2010","35-65 Jahre alt","Bayern","447","0.230253576722604","0.212187328566771","0.248319824878437"
"Grosse Sorgen","2010","35-65 Jahre alt","Saarland","","","",""
"Grosse Sorgen","2010","35-65 Jahre alt","Berlin","120","0.260911832781209","0.222109257332326","0.299714408230091"
"Grosse Sorgen","2010","35-65 Jahre alt","Brandenburg","135","0.227419324688793","0.191076117984503","0.263762531393082"
"Grosse Sorgen","2010","35-65 Jahre alt","Mecklenburg-Vorpommern","73","0.292990825120235","0.243045794382069","0.342935855858401"
"Grosse Sorgen","2010","35-65 Jahre alt","Sachsen","220","0.308912694449136","0.278174909770439","0.339650479127833"
"Grosse Sorgen","2010","35-65 Jahre alt","Sachsen-Anhalt","127","0.301819713164363","0.260881195075429","0.342758231253298"
"Grosse Sorgen","2010","35-65 Jahre alt","Thueringen","124","0.254643177224143","0.216225353953518","0.293061000494768"
"Grosse Sorgen","2010","66 und älter","Schleswig-Holstein","","","",""
"Grosse Sorgen","2010","66 und älter","Hamburg","","","",""
"Grosse Sorgen","2010","66 und älter","Niedersachsen","104","0.273592804929118","0.23049356764286","0.316692042215375"
"Grosse Sorgen","2010","66 und älter","Bremen","","","",""
"Grosse Sorgen","2010","66 und älter","Nordrhein-Westfalen","226","0.308497840974891","0.27684634262701","0.340149339322772"
"Grosse Sorgen","2010","66 und älter","Hessen","56","0.263481648270504","0.206918040432318","0.32004525610869"
"Grosse Sorgen","2010","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","2010","66 und älter","Baden-Wuerttemberg","91","0.221626951834957","0.182506007970705","0.26074789569921"
"Grosse Sorgen","2010","66 und älter","Bayern","102","0.19442329055929","0.16134871028059","0.227497870837989"
"Grosse Sorgen","2010","66 und älter","Saarland","","","",""
"Grosse Sorgen","2010","66 und älter","Berlin","52","0.270540202101876","0.202132158568509","0.338948245635244"
"Grosse Sorgen","2010","66 und älter","Brandenburg","56","0.215775158413733","0.160270698256292","0.271279618571174"
"Grosse Sorgen","2010","66 und älter","Mecklenburg-Vorpommern","30","0.195620501238909","0.120808048472306","0.270432954005513"
"Grosse Sorgen","2010","66 und älter","Sachsen","56","0.189371085683673","0.1454001151913","0.233342056176047"
"Grosse Sorgen","2010","66 und älter","Sachsen-Anhalt","50","0.298114157703213","0.228318137309282","0.367910178097144"
"Grosse Sorgen","2010","66 und älter","Thueringen","39","0.19662466450194","0.140406621792787","0.252842707211092"
"Einige Sorgen","2010","16-34 Jahre alt","Schleswig-Holstein","88","0.396992466544257","0.329352627728549","0.464632305359965"
"Einige Sorgen","2010","16-34 Jahre alt","Hamburg","36","0.169145100618904","0.103946460956791","0.234343740281016"
"Einige Sorgen","2010","16-34 Jahre alt","Niedersachsen","217","0.390990117563713","0.351514939227995","0.430465295899432"
"Einige Sorgen","2010","16-34 Jahre alt","Bremen","","","",""
"Einige Sorgen","2010","16-34 Jahre alt","Nordrhein-Westfalen","529","0.390881097273579","0.364735810649243","0.417026383897915"
"Einige Sorgen","2010","16-34 Jahre alt","Hessen","156","0.360089621266624","0.315389252397499","0.40478999013575"
"Einige Sorgen","2010","16-34 Jahre alt","Rheinland-Pfalz,Saarland","114","0.355944574113719","0.300259124419125","0.411630023808314"
"Einige Sorgen","2010","16-34 Jahre alt","Baden-Wuerttemberg","340","0.389019942472318","0.355932399688817","0.42210748525582"
"Einige Sorgen","2010","16-34 Jahre alt","Bayern","374","0.350514587207247","0.32002924824285","0.380999926171644"
"Einige Sorgen","2010","16-34 Jahre alt","Saarland","","","",""
"Einige Sorgen","2010","16-34 Jahre alt","Berlin","91","0.315106159627223","0.259487467711148","0.370724851543298"
"Einige Sorgen","2010","16-34 Jahre alt","Brandenburg","105","0.490184343390458","0.425995960779336","0.55437272600158"
"Einige Sorgen","2010","16-34 Jahre alt","Mecklenburg-Vorpommern","62","0.330159399381066","0.257742796067583","0.40257600269455"
"Einige Sorgen","2010","16-34 Jahre alt","Sachsen","173","0.417128100429227","0.373821439198109","0.460434761660345"
"Einige Sorgen","2010","16-34 Jahre alt","Sachsen-Anhalt","89","0.276727077787334","0.222347184788334","0.331106970786334"
"Einige Sorgen","2010","16-34 Jahre alt","Thueringen","105","0.352054775395151","0.294658786983909","0.409450763806393"
"Einige Sorgen","2010","35-65 Jahre alt","Schleswig-Holstein","168","0.460835465628463","0.411740822895362","0.509930108361564"
"Einige Sorgen","2010","35-65 Jahre alt","Hamburg","64","0.307376446699123","0.242448578017655","0.372304315380591"
"Einige Sorgen","2010","35-65 Jahre alt","Niedersachsen","506","0.416457280405891","0.388353748083519","0.444560812728263"
"Einige Sorgen","2010","35-65 Jahre alt","Bremen","34","0.521055080385244","0.419525820688237","0.62258434008225"
"Einige Sorgen","2010","35-65 Jahre alt","Nordrhein-Westfalen","1115","0.409704880536917","0.391557384387915","0.427852376685918"
"Einige Sorgen","2010","35-65 Jahre alt","Hessen","382","0.388382238301863","0.358037668246303","0.418726808357423"
"Einige Sorgen","2010","35-65 Jahre alt","Rheinland-Pfalz,Saarland","277","0.490927327652072","0.451921283549323","0.529933371754822"
"Einige Sorgen","2010","35-65 Jahre alt","Baden-Wuerttemberg","645","0.432754637086808","0.408650301040387","0.45685897313323"
"Einige Sorgen","2010","35-65 Jahre alt","Bayern","851","0.417345050304169","0.396183655362733","0.438506445245606"
"Einige Sorgen","2010","35-65 Jahre alt","Saarland","67","0.554865388146493","0.471340070380294","0.638390705912693"
"Einige Sorgen","2010","35-65 Jahre alt","Berlin","186","0.381438255944043","0.338517319175833","0.424359192712253"
"Einige Sorgen","2010","35-65 Jahre alt","Brandenburg","214","0.477443584884882","0.434135870495816","0.520751299273948"
"Einige Sorgen","2010","35-65 Jahre alt","Mecklenburg-Vorpommern","147","0.460410018255628","0.405713828835961","0.515106207675296"
"Einige Sorgen","2010","35-65 Jahre alt","Sachsen","343","0.400501186850735","0.367903686703323","0.433098686998147"
"Einige Sorgen","2010","35-65 Jahre alt","Sachsen-Anhalt","213","0.392448988475378","0.348902062129959","0.435995914820797"
"Einige Sorgen","2010","35-65 Jahre alt","Thueringen","223","0.479852656230277","0.435796991274825","0.523908321185729"
"Einige Sorgen","2010","66 und älter","Schleswig-Holstein","58","0.445626563224358","0.361471077020222","0.529782049428494"
"Einige Sorgen","2010","66 und älter","Hamburg","40","0.577711922501335","0.457637228669967","0.697786616332704"
"Einige Sorgen","2010","66 und älter","Niedersachsen","197","0.476456489927851","0.42817116105463","0.524741818801071"
"Einige Sorgen","2010","66 und älter","Bremen","","","",""
"Einige Sorgen","2010","66 und älter","Nordrhein-Westfalen","374","0.440616199482272","0.406594452384963","0.474637946579581"
"Einige Sorgen","2010","66 und älter","Hessen","107","0.39184418927832","0.329163427449967","0.454524951106672"
"Einige Sorgen","2010","66 und älter","Rheinland-Pfalz,Saarland","85","0.436728943135995","0.364473010847899","0.508984875424092"
"Einige Sorgen","2010","66 und älter","Baden-Wuerttemberg","197","0.44452192089708","0.397717788785722","0.491326053008437"
"Einige Sorgen","2010","66 und älter","Bayern","283","0.538855926173137","0.497195722011032","0.580516130335242"
"Einige Sorgen","2010","66 und älter","Saarland","","","",""
"Einige Sorgen","2010","66 und älter","Berlin","55","0.347526482105582","0.274199133721618","0.420853830489545"
"Einige Sorgen","2010","66 und älter","Brandenburg","103","0.461837729240724","0.394569779420919","0.529105679060529"
