"hgowner","year","bula_h","quintil","n","percent","lower_confidence","upper_confidence"
"Hauptmieter","1985","Mecklenburg-Vorpommern","3","","","",""
"Hauptmieter","1985","Mecklenburg-Vorpommern","4","","","",""
"Hauptmieter","1985","Mecklenburg-Vorpommern","5","","","",""
"Hauptmieter","1985","Sachsen","1","","","",""
"Hauptmieter","1985","Sachsen","2","","","",""
"Hauptmieter","1985","Sachsen","3","","","",""
"Hauptmieter","1985","Sachsen","4","","","",""
"Hauptmieter","1985","Sachsen","5","","","",""
"Hauptmieter","1985","Sachsen-Anhalt","1","","","",""
"Hauptmieter","1985","Sachsen-Anhalt","2","","","",""
"Hauptmieter","1985","Sachsen-Anhalt","3","","","",""
"Hauptmieter","1985","Sachsen-Anhalt","4","","","",""
"Hauptmieter","1985","Sachsen-Anhalt","5","","","",""
"Hauptmieter","1985","Thüringen","1","","","",""
"Hauptmieter","1985","Thüringen","2","","","",""
"Hauptmieter","1985","Thüringen","3","","","",""
"Hauptmieter","1985","Thüringen","4","","","",""
"Hauptmieter","1985","Thüringen","5","","","",""
"Untermieter","1985","Schleswig-Holstein","1","","","",""
"Untermieter","1985","Schleswig-Holstein","2","","","",""
"Untermieter","1985","Schleswig-Holstein","3","","","",""
"Untermieter","1985","Schleswig-Holstein","4","","","",""
"Untermieter","1985","Schleswig-Holstein","5","","","",""
"Untermieter","1985","Hamburg","1","","","",""
"Untermieter","1985","Hamburg","2","","","",""
"Untermieter","1985","Hamburg","3","","","",""
"Untermieter","1985","Hamburg","4","","","",""
"Untermieter","1985","Hamburg","5","","","",""
"Untermieter","1985","Niedersachsen","1","","","",""
"Untermieter","1985","Niedersachsen","2","","","",""
"Untermieter","1985","Niedersachsen","3","","","",""
"Untermieter","1985","Niedersachsen","4","","","",""
"Untermieter","1985","Niedersachsen","5","","","",""
"Untermieter","1985","Bremen","1","","","",""
"Untermieter","1985","Bremen","2","","","",""
"Untermieter","1985","Bremen","3","","","",""
"Untermieter","1985","Bremen","4","","","",""
"Untermieter","1985","Bremen","5","","","",""
"Untermieter","1985","Nordrhein-Westfalen","1","54","0.0178442885081532","0.012808637549809","0.0228799394664974"
"Untermieter","1985","Nordrhein-Westfalen","2","","","",""
"Untermieter","1985","Nordrhein-Westfalen","3","","","",""
"Untermieter","1985","Nordrhein-Westfalen","4","","","",""
"Untermieter","1985","Nordrhein-Westfalen","5","","","",""
"Untermieter","1985","Hessen","1","","","",""
"Untermieter","1985","Hessen","2","","","",""
"Untermieter","1985","Hessen","3","","","",""
"Untermieter","1985","Hessen","4","","","",""
"Untermieter","1985","Hessen","5","","","",""
"Untermieter","1985","Rheinland-Pfalz,Saarland","1","","","",""
"Untermieter","1985","Rheinland-Pfalz,Saarland","2","","","",""
"Untermieter","1985","Rheinland-Pfalz,Saarland","3","","","",""
"Untermieter","1985","Rheinland-Pfalz,Saarland","4","","","",""
"Untermieter","1985","Rheinland-Pfalz,Saarland","5","","","",""
"Untermieter","1985","Baden-Württemberg","1","","","",""
"Untermieter","1985","Baden-Württemberg","2","","","",""
"Untermieter","1985","Baden-Württemberg","3","","","",""
"Untermieter","1985","Baden-Württemberg","4","","","",""
"Untermieter","1985","Baden-Württemberg","5","","","",""
"Untermieter","1985","Bayern","1","","","",""
"Untermieter","1985","Bayern","2","","","",""
"Untermieter","1985","Bayern","3","","","",""
"Untermieter","1985","Bayern","4","","","",""
"Untermieter","1985","Bayern","5","","","",""
"Untermieter","1985","Saarland","1","","","",""
"Untermieter","1985","Saarland","2","","","",""
"Untermieter","1985","Saarland","3","","","",""
"Untermieter","1985","Saarland","4","","","",""
"Untermieter","1985","Saarland","5","","","",""
"Untermieter","1985","Berlin","1","","","",""
"Untermieter","1985","Berlin","2","","","",""
"Untermieter","1985","Berlin","3","","","",""
"Untermieter","1985","Berlin","4","","","",""
"Untermieter","1985","Berlin","5","","","",""
"Untermieter","1985","Brandenburg","1","","","",""
"Untermieter","1985","Brandenburg","2","","","",""
"Untermieter","1985","Brandenburg","3","","","",""
"Untermieter","1985","Brandenburg","4","","","",""
"Untermieter","1985","Brandenburg","5","","","",""
"Untermieter","1985","Mecklenburg-Vorpommern","1","","","",""
"Untermieter","1985","Mecklenburg-Vorpommern","2","","","",""
"Untermieter","1985","Mecklenburg-Vorpommern","3","","","",""
"Untermieter","1985","Mecklenburg-Vorpommern","4","","","",""
"Untermieter","1985","Mecklenburg-Vorpommern","5","","","",""
"Untermieter","1985","Sachsen","1","","","",""
"Untermieter","1985","Sachsen","2","","","",""
"Untermieter","1985","Sachsen","3","","","",""
"Untermieter","1985","Sachsen","4","","","",""
"Untermieter","1985","Sachsen","5","","","",""
"Untermieter","1985","Sachsen-Anhalt","1","","","",""
"Untermieter","1985","Sachsen-Anhalt","2","","","",""
"Untermieter","1985","Sachsen-Anhalt","3","","","",""
"Untermieter","1985","Sachsen-Anhalt","4","","","",""
"Untermieter","1985","Sachsen-Anhalt","5","","","",""
"Untermieter","1985","Thüringen","1","","","",""
"Untermieter","1985","Thüringen","2","","","",""
"Untermieter","1985","Thüringen","3","","","",""
"Untermieter","1985","Thüringen","4","","","",""
"Untermieter","1985","Thüringen","5","","","",""
"Mieter","1985","Schleswig-Holstein","1","","","",""
"Mieter","1985","Schleswig-Holstein","2","","","",""
"Mieter","1985","Schleswig-Holstein","3","","","",""
"Mieter","1985","Schleswig-Holstein","4","","","",""
"Mieter","1985","Schleswig-Holstein","5","","","",""
"Mieter","1985","Hamburg","1","","","",""
"Mieter","1985","Hamburg","2","","","",""
"Mieter","1985","Hamburg","3","","","",""
"Mieter","1985","Hamburg","4","","","",""
"Mieter","1985","Hamburg","5","","","",""
"Mieter","1985","Niedersachsen","1","","","",""
"Mieter","1985","Niedersachsen","2","","","",""
"Mieter","1985","Niedersachsen","3","","","",""
"Mieter","1985","Niedersachsen","4","","","",""
"Mieter","1985","Niedersachsen","5","","","",""
"Mieter","1985","Bremen","1","","","",""
"Mieter","1985","Bremen","2","","","",""
"Mieter","1985","Bremen","3","","","",""
"Mieter","1985","Bremen","4","","","",""
"Mieter","1985","Bremen","5","","","",""
"Mieter","1985","Nordrhein-Westfalen","1","","","",""
"Mieter","1985","Nordrhein-Westfalen","2","","","",""
"Mieter","1985","Nordrhein-Westfalen","3","","","",""
"Mieter","1985","Nordrhein-Westfalen","4","","","",""
"Mieter","1985","Nordrhein-Westfalen","5","","","",""
"Mieter","1985","Hessen","1","","","",""
"Mieter","1985","Hessen","2","","","",""
"Mieter","1985","Hessen","3","","","",""
"Mieter","1985","Hessen","4","","","",""
"Mieter","1985","Hessen","5","","","",""
"Mieter","1985","Rheinland-Pfalz,Saarland","1","","","",""
"Mieter","1985","Rheinland-Pfalz,Saarland","2","","","",""
"Mieter","1985","Rheinland-Pfalz,Saarland","3","","","",""
"Mieter","1985","Rheinland-Pfalz,Saarland","4","","","",""
"Mieter","1985","Rheinland-Pfalz,Saarland","5","","","",""
"Mieter","1985","Baden-Württemberg","1","","","",""
"Mieter","1985","Baden-Württemberg","2","","","",""
"Mieter","1985","Baden-Württemberg","3","","","",""
"Mieter","1985","Baden-Württemberg","4","","","",""
"Mieter","1985","Baden-Württemberg","5","","","",""
"Mieter","1985","Bayern","1","","","",""
"Mieter","1985","Bayern","2","","","",""
"Mieter","1985","Bayern","3","","","",""
"Mieter","1985","Bayern","4","","","",""
"Mieter","1985","Bayern","5","","","",""
"Mieter","1985","Saarland","1","","","",""
"Mieter","1985","Saarland","2","","","",""
"Mieter","1985","Saarland","3","","","",""
"Mieter","1985","Saarland","4","","","",""
"Mieter","1985","Saarland","5","","","",""
"Mieter","1985","Berlin","1","","","",""
"Mieter","1985","Berlin","2","","","",""
"Mieter","1985","Berlin","3","","","",""
"Mieter","1985","Berlin","4","","","",""
"Mieter","1985","Berlin","5","","","",""
"Mieter","1985","Brandenburg","1","","","",""
"Mieter","1985","Brandenburg","2","","","",""
"Mieter","1985","Brandenburg","3","","","",""
"Mieter","1985","Brandenburg","4","","","",""
"Mieter","1985","Brandenburg","5","","","",""
"Mieter","1985","Mecklenburg-Vorpommern","1","","","",""
"Mieter","1985","Mecklenburg-Vorpommern","2","","","",""
"Mieter","1985","Mecklenburg-Vorpommern","3","","","",""
"Mieter","1985","Mecklenburg-Vorpommern","4","","","",""
"Mieter","1985","Mecklenburg-Vorpommern","5","","","",""
"Mieter","1985","Sachsen","1","","","",""
"Mieter","1985","Sachsen","2","","","",""
"Mieter","1985","Sachsen","3","","","",""
"Mieter","1985","Sachsen","4","","","",""
"Mieter","1985","Sachsen","5","","","",""
"Mieter","1985","Sachsen-Anhalt","1","","","",""
"Mieter","1985","Sachsen-Anhalt","2","","","",""
"Mieter","1985","Sachsen-Anhalt","3","","","",""
"Mieter","1985","Sachsen-Anhalt","4","","","",""
"Mieter","1985","Sachsen-Anhalt","5","","","",""
"Mieter","1985","Thüringen","1","","","",""
"Mieter","1985","Thüringen","2","","","",""
"Mieter","1985","Thüringen","3","","","",""
"Mieter","1985","Thüringen","4","","","",""
"Mieter","1985","Thüringen","5","","","",""
"Eigentuemer","1986","Schleswig-Holstein","1","163","0.503490784206616","0.449132488688216","0.557849079725016"
"Eigentuemer","1986","Schleswig-Holstein","2","78","0.839306344625556","0.768383018175932","0.910229671075181"
"Eigentuemer","1986","Schleswig-Holstein","3","","","",""
"Eigentuemer","1986","Schleswig-Holstein","4","","","",""
"Eigentuemer","1986","Schleswig-Holstein","5","","","",""
"Eigentuemer","1986","Hamburg","1","43","0.173277862616432","0.125981051309743","0.220574673923122"
"Eigentuemer","1986","Hamburg","2","","","",""
"Eigentuemer","1986","Hamburg","3","","","",""
"Eigentuemer","1986","Hamburg","4","","","",""
"Eigentuemer","1986","Hamburg","5","","","",""
"Eigentuemer","1986","Niedersachsen","1","487","0.512159123228865","0.480556149681865","0.543762096775865"
"Eigentuemer","1986","Niedersachsen","2","254","0.674253183524819","0.631096249587506","0.717410117462132"
"Eigentuemer","1986","Niedersachsen","3","","","",""
"Eigentuemer","1986","Niedersachsen","4","","","",""
"Eigentuemer","1986","Niedersachsen","5","","","",""
"Eigentuemer","1986","Bremen","1","","","",""
"Eigentuemer","1986","Bremen","2","","","",""
"Eigentuemer","1986","Bremen","3","","","",""
"Eigentuemer","1986","Bremen","4","","","",""
"Eigentuemer","1986","Bremen","5","","","",""
"Eigentuemer","1986","Nordrhein-Westfalen","1","795","0.338506711105888","0.320075129509605","0.356938292702171"
"Eigentuemer","1986","Nordrhein-Westfalen","2","462","0.535359512144861","0.507950977172395","0.562768047117327"
"Eigentuemer","1986","Nordrhein-Westfalen","3","","","",""
"Eigentuemer","1986","Nordrhein-Westfalen","4","","","",""
"Eigentuemer","1986","Nordrhein-Westfalen","5","","","",""
"Eigentuemer","1986","Hessen","1","261","0.383619161755376","0.352566606003166","0.414671717507586"
"Eigentuemer","1986","Hessen","2","175","0.63106314935614","0.585562389859226","0.676563908853054"
"Eigentuemer","1986","Hessen","3","","","",""
"Eigentuemer","1986","Hessen","4","","","",""
"Eigentuemer","1986","Hessen","5","","","",""
"Eigentuemer","1986","Rheinland-Pfalz,Saarland","1","372","0.560963332753374","0.523934401327881","0.597992264178866"
"Eigentuemer","1986","Rheinland-Pfalz,Saarland","2","148","0.690995021104755","0.635672636494015","0.746317405715495"
"Eigentuemer","1986","Rheinland-Pfalz,Saarland","3","","","",""
"Eigentuemer","1986","Rheinland-Pfalz,Saarland","4","","","",""
"Eigentuemer","1986","Rheinland-Pfalz,Saarland","5","","","",""
"Eigentuemer","1986","Baden-Württemberg","1","618","0.478179894984655","0.45413560882645","0.50222418114286"
"Eigentuemer","1986","Baden-Württemberg","2","436","0.702295304514629","0.674289320451109","0.730301288578149"
"Eigentuemer","1986","Baden-Württemberg","3","","","",""
"Eigentuemer","1986","Baden-Württemberg","4","","","",""
"Eigentuemer","1986","Baden-Württemberg","5","","","",""
"Eigentuemer","1986","Bayern","1","684","0.469268163131867","0.444479568789637","0.494056757474096"
"Eigentuemer","1986","Bayern","2","438","0.733562202625427","0.701943466017352","0.765180939233503"
"Eigentuemer","1986","Bayern","3","","","",""
"Eigentuemer","1986","Bayern","4","","","",""
"Eigentuemer","1986","Bayern","5","","","",""
"Eigentuemer","1986","Saarland","1","","","",""
"Eigentuemer","1986","Saarland","2","","","",""
"Eigentuemer","1986","Saarland","3","","","",""
"Eigentuemer","1986","Saarland","4","","","",""
"Eigentuemer","1986","Saarland","5","","","",""
"Eigentuemer","1986","Berlin","1","31","0.0956538700566518","0.0652719332732892","0.126035806840014"
"Eigentuemer","1986","Berlin","2","","","",""
"Eigentuemer","1986","Berlin","3","","","",""
"Eigentuemer","1986","Berlin","4","","","",""
"Eigentuemer","1986","Berlin","5","","","",""
"Eigentuemer","1986","Brandenburg","1","","","",""
"Eigentuemer","1986","Brandenburg","2","","","",""
"Eigentuemer","1986","Brandenburg","3","","","",""
"Eigentuemer","1986","Brandenburg","4","","","",""
"Eigentuemer","1986","Brandenburg","5","","","",""
"Eigentuemer","1986","Mecklenburg-Vorpommern","1","","","",""
"Eigentuemer","1986","Mecklenburg-Vorpommern","2","","","",""
"Eigentuemer","1986","Mecklenburg-Vorpommern","3","","","",""
"Eigentuemer","1986","Mecklenburg-Vorpommern","4","","","",""
"Eigentuemer","1986","Mecklenburg-Vorpommern","5","","","",""
"Eigentuemer","1986","Sachsen","1","","","",""
"Eigentuemer","1986","Sachsen","2","","","",""
"Eigentuemer","1986","Sachsen","3","","","",""
"Eigentuemer","1986","Sachsen","4","","","",""
"Eigentuemer","1986","Sachsen","5","","","",""
"Eigentuemer","1986","Sachsen-Anhalt","1","","","",""
"Eigentuemer","1986","Sachsen-Anhalt","2","","","",""
"Eigentuemer","1986","Sachsen-Anhalt","3","","","",""
"Eigentuemer","1986","Sachsen-Anhalt","4","","","",""
"Eigentuemer","1986","Sachsen-Anhalt","5","","","",""
"Eigentuemer","1986","Thüringen","1","","","",""
"Eigentuemer","1986","Thüringen","2","","","",""
"Eigentuemer","1986","Thüringen","3","","","",""
"Eigentuemer","1986","Thüringen","4","","","",""
"Eigentuemer","1986","Thüringen","5","","","",""
"Hauptmieter","1986","Schleswig-Holstein","1","156","0.472313940091077","0.418037718971714","0.526590161210439"
"Hauptmieter","1986","Schleswig-Holstein","2","","","",""
"Hauptmieter","1986","Schleswig-Holstein","3","","","",""
"Hauptmieter","1986","Schleswig-Holstein","4","","","",""
"Hauptmieter","1986","Schleswig-Holstein","5","","","",""
"Hauptmieter","1986","Hamburg","1","198","0.800773897413392","0.750861479258689","0.850686315568095"
"Hauptmieter","1986","Hamburg","2","58","0.834304449634227","0.749013222317156","0.919595676951299"
"Hauptmieter","1986","Hamburg","3","","","",""
"Hauptmieter","1986","Hamburg","4","","","",""
"Hauptmieter","1986","Hamburg","5","","","",""
"Hauptmieter","1986","Niedersachsen","1","460","0.477289102872933","0.445709407692678","0.508868798053188"
"Hauptmieter","1986","Niedersachsen","2","193","0.320524096123695","0.277549048947506","0.363499143299884"
"Hauptmieter","1986","Niedersachsen","3","","","",""
"Hauptmieter","1986","Niedersachsen","4","","","",""
"Hauptmieter","1986","Niedersachsen","5","","","",""
"Hauptmieter","1986","Bremen","1","85","0.756882041626186","0.677080878363659","0.836683204888714"
"Hauptmieter","1986","Bremen","2","","","",""
"Hauptmieter","1986","Bremen","3","","","",""
"Hauptmieter","1986","Bremen","4","","","",""
"Hauptmieter","1986","Bremen","5","","","",""
"Hauptmieter","1986","Nordrhein-Westfalen","1","1691","0.643252425246072","0.624593463635002","0.661911386857142"
"Hauptmieter","1986","Nordrhein-Westfalen","2","810","0.464640487855139","0.437231952882673","0.492049022827605"
"Hauptmieter","1986","Nordrhein-Westfalen","3","","","",""
"Hauptmieter","1986","Nordrhein-Westfalen","4","","","",""
"Hauptmieter","1986","Nordrhein-Westfalen","5","","","",""
"Hauptmieter","1986","Hessen","1","632","0.58288387417543","0.551396086381239","0.614371661969622"
"Hauptmieter","1986","Hessen","2","252","0.365468853275846","0.32005818686607","0.410879519685622"
"Hauptmieter","1986","Hessen","3","","","",""
"Hauptmieter","1986","Hessen","4","","","",""
"Hauptmieter","1986","Hessen","5","","","",""
"Hauptmieter","1986","Rheinland-Pfalz,Saarland","1","299","0.410347019647157","0.373644368452973","0.447049670841341"
"Hauptmieter","1986","Rheinland-Pfalz,Saarland","2","113","0.285679239865917","0.231595505525519","0.339762974206316"
"Hauptmieter","1986","Rheinland-Pfalz,Saarland","3","","","",""
"Hauptmieter","1986","Rheinland-Pfalz,Saarland","4","","","",""
"Hauptmieter","1986","Rheinland-Pfalz,Saarland","5","","","",""
"Hauptmieter","1986","Baden-Württemberg","1","1007","0.505058613716795","0.480992630788425","0.529124596645164"
"Hauptmieter","1986","Baden-Württemberg","2","579","0.286106821285532","0.258426008697215","0.313787633873849"
"Hauptmieter","1986","Baden-Württemberg","3","","","",""
"Hauptmieter","1986","Baden-Württemberg","4","","","",""
"Hauptmieter","1986","Baden-Württemberg","5","","","",""
"Hauptmieter","1986","Bayern","1","853","0.513483039650113","0.488656520724786","0.53830955857544"
"Hauptmieter","1986","Bayern","2","309","0.265180912420312","0.233609830343472","0.296751994497152"
"Hauptmieter","1986","Bayern","3","","","",""
"Hauptmieter","1986","Bayern","4","","","",""
"Hauptmieter","1986","Bayern","5","","","",""
"Hauptmieter","1986","Saarland","1","","","",""
"Hauptmieter","1986","Saarland","2","","","",""
