"hgowner","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Eigentuemer","1996","Paar mit Kind(ern)","2","1180","0.398087293741406","0.382282630063943","0.413891957418869"
"Eigentuemer","1996","Paar mit Kind(ern)","3","1727","0.536866702913713","0.521448656013906","0.552284749813521"
"Eigentuemer","1996","Paar mit Kind(ern)","4","1091","0.69634992692826","0.675124780755091","0.71757507310143"
"Eigentuemer","1996","Paar mit Kind(ern)","5","491","0.819392242980452","0.789841274381053","0.848943211579851"
"Eigentuemer","1996","Sonstige","1","","","",""
"Eigentuemer","1996","Sonstige","2","146","0.449327184733202","0.403520679802793","0.49513368966361"
"Eigentuemer","1996","Sonstige","3","198","0.631028277477539","0.581458342224865","0.680598212730212"
"Eigentuemer","1996","Sonstige","4","159","0.735052139006836","0.677643871051386","0.792460406962286"
"Eigentuemer","1996","Sonstige","5","44","0.639072659978444","0.521408793952004","0.756736526004883"
"Hauptmieter","1996","1-Pers.-HH","1","","","",""
"Hauptmieter","1996","1-Pers.-HH","2","355","0.726081747167969","0.685806252467679","0.766357241868259"
"Hauptmieter","1996","1-Pers.-HH","3","378","0.732169085376821","0.69300000357781","0.771338167175833"
"Hauptmieter","1996","1-Pers.-HH","4","230","0.729001116066185","0.678536403178439","0.779465828953931"
"Hauptmieter","1996","1-Pers.-HH","5","91","0.549352362134233","0.475209544385672","0.623495179882794"
"Hauptmieter","1996","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","1996","(Ehe-)Paar ohne Kind(er)","2","486","0.552762555711236","0.517869486147245","0.587655625275227"
"Hauptmieter","1996","(Ehe-)Paar ohne Kind(er)","3","790","0.558662257547994","0.531024840694371","0.586299674401617"
"Hauptmieter","1996","(Ehe-)Paar ohne Kind(er)","4","676","0.544048564504463","0.514827628592081","0.573269500416846"
"Hauptmieter","1996","(Ehe-)Paar ohne Kind(er)","5","240","0.365647132804316","0.325250207676932","0.406044057931701"
"Hauptmieter","1996","Alleinerziehende","1","","","",""
"Hauptmieter","1996","Alleinerziehende","2","398","0.719018233197105","0.680236049288802","0.757800417105409"
"Hauptmieter","1996","Alleinerziehende","3","210","0.768153562970757","0.717343539939187","0.818963586002327"
"Hauptmieter","1996","Alleinerziehende","4","42","0.294867518291931","0.214931610347119","0.374803426236744"
"Hauptmieter","1996","Alleinerziehende","5","","","",""
"Hauptmieter","1996","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","1996","Paar mit Kind(ern)","2","2391","0.579751590655814","0.563814708602064","0.595688472709563"
"Hauptmieter","1996","Paar mit Kind(ern)","3","2216","0.444003939891976","0.428641068540291","0.459366811243661"
"Hauptmieter","1996","Paar mit Kind(ern)","4","693","0.29700171697568","0.275910247449266","0.318093186502094"
"Hauptmieter","1996","Paar mit Kind(ern)","5","156","0.179028324819091","0.149578510732264","0.208478138905918"
"Hauptmieter","1996","Sonstige","1","","","",""
"Hauptmieter","1996","Sonstige","2","267","0.427415029720349","0.381859210913933","0.472970848526766"
"Hauptmieter","1996","Sonstige","3","155","0.346859429116198","0.297962961891455","0.395755896340942"
"Hauptmieter","1996","Sonstige","4","62","0.222870205781939","0.168731490056144","0.277008921507734"
"Hauptmieter","1996","Sonstige","5","","","",""
"Untermieter","1996","1-Pers.-HH","1","","","",""
"Untermieter","1996","1-Pers.-HH","2","35","0.0649649052151295","0.0427066561468075","0.0872231542834515"
"Untermieter","1996","1-Pers.-HH","3","","","",""
"Untermieter","1996","1-Pers.-HH","4","","","",""
"Untermieter","1996","1-Pers.-HH","5","","","",""
"Untermieter","1996","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Untermieter","1996","(Ehe-)Paar ohne Kind(er)","2","44","0.0474449120594561","0.0325258794500118","0.0623639446689004"
"Untermieter","1996","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Untermieter","1996","(Ehe-)Paar ohne Kind(er)","4","32","0.0211026221778853","0.0126701913367979","0.0295350530189726"
"Untermieter","1996","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Untermieter","1996","Alleinerziehende","1","","","",""
"Untermieter","1996","Alleinerziehende","2","","","",""
"Untermieter","1996","Alleinerziehende","3","","","",""
"Untermieter","1996","Alleinerziehende","4","","","",""
"Untermieter","1996","Alleinerziehende","5","","","",""
"Untermieter","1996","Paar mit Kind(ern)","1","","","",""
"Untermieter","1996","Paar mit Kind(ern)","2","114","0.0221611156027803","0.017408214188313","0.0269140170172477"
"Untermieter","1996","Paar mit Kind(ern)","3","75","0.0191293571943105","0.0148939108795071","0.0233648035091139"
"Untermieter","1996","Paar mit Kind(ern)","4","","","",""
"Untermieter","1996","Paar mit Kind(ern)","5","","","",""
"Untermieter","1996","Sonstige","1","","","",""
"Untermieter","1996","Sonstige","2","40","0.123257785546449","0.0929857148144609","0.153529856278437"
"Untermieter","1996","Sonstige","3","","","",""
"Untermieter","1996","Sonstige","4","","","",""
"Untermieter","1996","Sonstige","5","","","",""
"Mieter","1996","1-Pers.-HH","1","","","",""
"Mieter","1996","1-Pers.-HH","2","","","",""
"Mieter","1996","1-Pers.-HH","3","","","",""
"Mieter","1996","1-Pers.-HH","4","","","",""
"Mieter","1996","1-Pers.-HH","5","","","",""
"Mieter","1996","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","1996","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","1996","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","1996","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","1996","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","1996","Alleinerziehende","1","","","",""
"Mieter","1996","Alleinerziehende","2","","","",""
"Mieter","1996","Alleinerziehende","3","","","",""
"Mieter","1996","Alleinerziehende","4","","","",""
"Mieter","1996","Alleinerziehende","5","","","",""
"Mieter","1996","Paar mit Kind(ern)","1","","","",""
"Mieter","1996","Paar mit Kind(ern)","2","","","",""
"Mieter","1996","Paar mit Kind(ern)","3","","","",""
"Mieter","1996","Paar mit Kind(ern)","4","","","",""
"Mieter","1996","Paar mit Kind(ern)","5","","","",""
"Mieter","1996","Sonstige","1","","","",""
"Mieter","1996","Sonstige","2","","","",""
"Mieter","1996","Sonstige","3","","","",""
"Mieter","1996","Sonstige","4","","","",""
"Mieter","1996","Sonstige","5","","","",""
"Eigentuemer","1997","1-Pers.-HH","1","","","",""
"Eigentuemer","1997","1-Pers.-HH","2","71","0.20832246651053","0.169344221761886","0.247300711259174"
"Eigentuemer","1997","1-Pers.-HH","3","87","0.208274184646955","0.172822412672483","0.243725956621427"
"Eigentuemer","1997","1-Pers.-HH","4","57","0.199623646708008","0.155621731787103","0.243625561628913"
"Eigentuemer","1997","1-Pers.-HH","5","75","0.48201859601156","0.405544359839976","0.558492832183144"
"Eigentuemer","1997","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Eigentuemer","1997","(Ehe-)Paar ohne Kind(er)","2","224","0.407257131736732","0.370807940397689","0.443706323075775"
"Eigentuemer","1997","(Ehe-)Paar ohne Kind(er)","3","468","0.449817232595442","0.422392267061496","0.477242198129387"
"Eigentuemer","1997","(Ehe-)Paar ohne Kind(er)","4","454","0.444614300443746","0.416615175023761","0.472613425863731"
"Eigentuemer","1997","(Ehe-)Paar ohne Kind(er)","5","304","0.577615137260805","0.537623172699415","0.617607101822194"
"Eigentuemer","1997","Alleinerziehende","1","","","",""
"Eigentuemer","1997","Alleinerziehende","2","75","0.207220428036076","0.171185599072302","0.24325525699985"
"Eigentuemer","1997","Alleinerziehende","3","63","0.199215729691441","0.152515984470112","0.24591547491277"
"Eigentuemer","1997","Alleinerziehende","4","74","0.569067094216865","0.488184809453041","0.649949378980689"
"Eigentuemer","1997","Alleinerziehende","5","31","0.68474329177475","0.563054623334784","0.806431960214716"
"Eigentuemer","1997","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","1997","Paar mit Kind(ern)","2","1227","0.435789226807605","0.419396758282407","0.452181695332803"
"Eigentuemer","1997","Paar mit Kind(ern)","3","1769","0.559072000812603","0.543314931085583","0.574829070539623"
"Eigentuemer","1997","Paar mit Kind(ern)","4","1033","0.673110647342898","0.651422738949369","0.694798555736426"
"Eigentuemer","1997","Paar mit Kind(ern)","5","522","0.822181739333486","0.793443131434884","0.850920347232088"
"Eigentuemer","1997","Sonstige","1","","","",""
"Eigentuemer","1997","Sonstige","2","134","0.388938682742645","0.341223249640481","0.43665411584481"
"Eigentuemer","1997","Sonstige","3","228","0.661792424351975","0.614411746966132","0.709173101737818"
"Eigentuemer","1997","Sonstige","4","147","0.637720284361727","0.575736337645208","0.699704231078247"
"Eigentuemer","1997","Sonstige","5","48","0.766747758214072","0.658837866716016","0.874657649712128"
"Hauptmieter","1997","1-Pers.-HH","1","","","",""
"Hauptmieter","1997","1-Pers.-HH","2","312","0.715037477231189","0.671712500360903","0.758362454101475"
"Hauptmieter","1997","1-Pers.-HH","3","390","0.744526484695051","0.706450964942817","0.782602004447285"
"Hauptmieter","1997","1-Pers.-HH","4","247","0.772759561078406","0.726629560164723","0.818889561992089"
"Hauptmieter","1997","1-Pers.-HH","5","81","0.472564891245265","0.396156437492486","0.548973344998043"
"Hauptmieter","1997","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","1997","(Ehe-)Paar ohne Kind(er)","2","444","0.547163395588845","0.510235916548019","0.584090874629672"
"Hauptmieter","1997","(Ehe-)Paar ohne Kind(er)","3","762","0.522775737039271","0.495240201754604","0.550311272323939"
"Hauptmieter","1997","(Ehe-)Paar ohne Kind(er)","4","726","0.536195053586716","0.508096465647032","0.5642936415264"
"Hauptmieter","1997","(Ehe-)Paar ohne Kind(er)","5","272","0.40904449999629","0.369237270623785","0.448851729368794"
"Hauptmieter","1997","Alleinerziehende","1","","","",""
"Hauptmieter","1997","Alleinerziehende","2","386","0.730125098135082","0.690660303797928","0.769589892472235"
"Hauptmieter","1997","Alleinerziehende","3","214","0.790770822237425","0.743211969077842","0.838329675397007"
"Hauptmieter","1997","Alleinerziehende","4","70","0.430932905783135","0.350050621019311","0.511815190546958"
"Hauptmieter","1997","Alleinerziehende","5","","","",""
"Hauptmieter","1997","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","1997","Paar mit Kind(ern)","2","2181","0.531764096348437","0.515268148009575","0.548260044687298"
"Hauptmieter","1997","Paar mit Kind(ern)","3","1978","0.426967362308951","0.411269346391519","0.442665378226384"
"Hauptmieter","1997","Paar mit Kind(ern)","4","744","0.309832909497185","0.288452552697623","0.331213266296748"
"Hauptmieter","1997","Paar mit Kind(ern)","5","155","0.175638908518007","0.147039125234329","0.204238691801685"
"Hauptmieter","1997","Sonstige","1","","","",""
"Hauptmieter","1997","Sonstige","2","250","0.553243232637254","0.504583521131517","0.60190294414299"
"Hauptmieter","1997","Sonstige","3","151","0.329653236345749","0.282574246649671","0.376732226041827"
"Hauptmieter","1997","Sonstige","4","82","0.356757342039056","0.294981883202863","0.418532800875249"
"Hauptmieter","1997","Sonstige","5","","","",""
"Untermieter","1997","1-Pers.-HH","1","","","",""
"Untermieter","1997","1-Pers.-HH","2","34","0.076640056258281","0.0511075476960192","0.102172564820543"
"Untermieter","1997","1-Pers.-HH","3","","","",""
"Untermieter","1997","1-Pers.-HH","4","","","",""
"Untermieter","1997","1-Pers.-HH","5","","","",""
"Untermieter","1997","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Untermieter","1997","(Ehe-)Paar ohne Kind(er)","2","30","0.0455794726744227","0.0301064588487764","0.0610524865000691"
"Untermieter","1997","(Ehe-)Paar ohne Kind(er)","3","34","0.027407030365287","0.0184064377003859","0.0364076230301881"
"Untermieter","1997","(Ehe-)Paar ohne Kind(er)","4","30","0.0191906459695379","0.0114604144316973","0.0269208775073784"
"Untermieter","1997","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Untermieter","1997","Alleinerziehende","1","","","",""
"Untermieter","1997","Alleinerziehende","2","","","",""
"Untermieter","1997","Alleinerziehende","3","","","",""
"Untermieter","1997","Alleinerziehende","4","","","",""
"Untermieter","1997","Alleinerziehende","5","","","",""
"Untermieter","1997","Paar mit Kind(ern)","1","","","",""
"Untermieter","1997","Paar mit Kind(ern)","2","107","0.0324466768439584","0.0265892349038223","0.0383041187840945"
"Untermieter","1997","Paar mit Kind(ern)","3","67","0.0139606368784456","0.0102370843190572","0.017684189437834"
"Untermieter","1997","Paar mit Kind(ern)","4","","","",""
"Untermieter","1997","Paar mit Kind(ern)","5","","","",""
"Untermieter","1997","Sonstige","1","","","",""
"Untermieter","1997","Sonstige","2","","","",""
"Untermieter","1997","Sonstige","3","","","",""
"Untermieter","1997","Sonstige","4","","","",""
"Untermieter","1997","Sonstige","5","","","",""
"Mieter","1997","1-Pers.-HH","1","","","",""
"Mieter","1997","1-Pers.-HH","2","","","",""
"Mieter","1997","1-Pers.-HH","3","","","",""
"Mieter","1997","1-Pers.-HH","4","","","",""
"Mieter","1997","1-Pers.-HH","5","","","",""
"Mieter","1997","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","1997","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","1997","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","1997","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","1997","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","1997","Alleinerziehende","1","","","",""
"Mieter","1997","Alleinerziehende","2","","","",""
"Mieter","1997","Alleinerziehende","3","","","",""
"Mieter","1997","Alleinerziehende","4","","","",""
"Mieter","1997","Alleinerziehende","5","","","",""
"Mieter","1997","Paar mit Kind(ern)","1","","","",""
"Mieter","1997","Paar mit Kind(ern)","2","","","",""
"Mieter","1997","Paar mit Kind(ern)","3","","","",""
"Mieter","1997","Paar mit Kind(ern)","4","","","",""
"Mieter","1997","Paar mit Kind(ern)","5","","","",""
"Mieter","1997","Sonstige","1","","","",""
"Mieter","1997","Sonstige","2","","","",""
"Mieter","1997","Sonstige","3","","","",""
"Mieter","1997","Sonstige","4","","","",""
"Mieter","1997","Sonstige","5","","","",""
"Eigentuemer","1998","1-Pers.-HH","1","","","",""
"Eigentuemer","1998","1-Pers.-HH","2","82","0.192438776067641","0.158191721821416","0.226685830313866"
"Eigentuemer","1998","1-Pers.-HH","3","117","0.236648020137981","0.202410595168044","0.270885445107918"
"Eigentuemer","1998","1-Pers.-HH","4","86","0.244535631730062","0.202149126453247","0.286922137006876"
"Eigentuemer","1998","1-Pers.-HH","5","85","0.417749531155162","0.351045611805508","0.484453450504817"
"Eigentuemer","1998","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Eigentuemer","1998","(Ehe-)Paar ohne Kind(er)","2","312","0.439790391315152","0.406421884495526","0.473158898134778"
"Eigentuemer","1998","(Ehe-)Paar ohne Kind(er)","3","584","0.487772481390716","0.461265343202263","0.51427961957917"
"Eigentuemer","1998","(Ehe-)Paar ohne Kind(er)","4","532","0.441514893932021","0.415466325591728","0.467563462272314"
"Eigentuemer","1998","(Ehe-)Paar ohne Kind(er)","5","396","0.576931682564573","0.541479243150907","0.612384121978238"
"Eigentuemer","1998","Alleinerziehende","1","","","",""
"Eigentuemer","1998","Alleinerziehende","2","73","0.155022567353214","0.124496473953345","0.185548660753083"
"Eigentuemer","1998","Alleinerziehende","3","95","0.275709060288926","0.229547669414845","0.321870451163007"
"Eigentuemer","1998","Alleinerziehende","4","67","0.46168635210744","0.382692446039933","0.540680258174946"
"Eigentuemer","1998","Alleinerziehende","5","36","0.764958377037321","0.649709232532691","0.88020752154195"
"Eigentuemer","1998","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","1998","Paar mit Kind(ern)","2","1360","0.424575829196052","0.40870504635547","0.440446612036634"
"Eigentuemer","1998","Paar mit Kind(ern)","3","2062","0.567521235925658","0.552338155619598","0.582704316231718"
"Eigentuemer","1998","Paar mit Kind(ern)","4","1220","0.667525346317007","0.646847816032536","0.688202876601479"
"Eigentuemer","1998","Paar mit Kind(ern)","5","605","0.844917183666478","0.819382625243614","0.870451742089341"
"Eigentuemer","1998","Sonstige","1","","","",""
"Eigentuemer","1998","Sonstige","2","112","0.423758384204448","0.369784755525176","0.47773201288372"
"Eigentuemer","1998","Sonstige","3","197","0.570269432263652","0.52029871467714","0.620240149850165"
"Eigentuemer","1998","Sonstige","4","158","0.645380520652109","0.584981653894165","0.705779387410054"
"Eigentuemer","1998","Sonstige","5","48","0.631188247643775","0.513894938104013","0.748481557183536"
"Hauptmieter","1998","1-Pers.-HH","1","","","",""
"Hauptmieter","1998","1-Pers.-HH","2","381","0.712035912029775","0.672698180320528","0.751373643739022"
"Hauptmieter","1998","1-Pers.-HH","3","441","0.718677402827651","0.682456727651183","0.754898078004119"
"Hauptmieter","1998","1-Pers.-HH","4","288","0.70368749174713","0.658656195213462","0.748718788280798"
"Hauptmieter","1998","1-Pers.-HH","5","114","0.542968106334637","0.475593093993551","0.610343118675722"
"Hauptmieter","1998","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","1998","(Ehe-)Paar ohne Kind(er)","2","498","0.514512422038407","0.480913478532258","0.548111365544556"
"Hauptmieter","1998","(Ehe-)Paar ohne Kind(er)","3","748","0.486390744572096","0.459885500173457","0.512895988970736"
"Hauptmieter","1998","(Ehe-)Paar ohne Kind(er)","4","830","0.537069016642597","0.510912581393037","0.563225451892156"
"Hauptmieter","1998","(Ehe-)Paar ohne Kind(er)","5","338","0.403304936946056","0.368102585961823","0.438507287930289"
"Hauptmieter","1998","Alleinerziehende","1","","","",""
"Hauptmieter","1998","Alleinerziehende","2","449","0.800145702478953","0.766417554444341","0.833873850513565"
"Hauptmieter","1998","Alleinerziehende","3","255","0.688019790673387","0.640161098275612","0.735878483071163"
"Hauptmieter","1998","Alleinerziehende","4","81","0.51359488237702","0.434397324994983","0.592792439759057"
"Hauptmieter","1998","Alleinerziehende","5","","","",""
"Hauptmieter","1998","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","1998","Paar mit Kind(ern)","2","2247","0.542708654507083","0.526712833694272","0.558704475319895"
"Hauptmieter","1998","Paar mit Kind(ern)","3","1928","0.403986270773165","0.388948000979296","0.419024540567034"
