"ple0081_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2008","Realschule","Rheinland-Pfalz,Saarland","71","0.325390521778653","0.262909246672316","0.38787179688499"
"Ja","2008","Realschule","Baden-Württemberg","139","0.276457907584764","0.238417317984124","0.314498497185404"
"Ja","2008","Realschule","Bayern","155","0.239625752336538","0.205640365037438","0.273611139635638"
"Ja","2008","Realschule","Saarland","","","",""
"Ja","2008","Realschule","Berlin","67","0.362951608782003","0.296476258136737","0.429426959427269"
"Ja","2008","Realschule","Brandenburg","95","0.364152257135349","0.307383207988682","0.420921306282016"
"Ja","2008","Realschule","Mecklenburg-Vorpommern","56","0.334008094087951","0.264525755212169","0.403490432963732"
"Ja","2008","Realschule","Sachsen","155","0.278905772946414","0.242154292543481","0.315657253349347"
"Ja","2008","Realschule","Sachsen-Anhalt","105","0.34485674405273","0.289182212124939","0.400531275980521"
"Ja","2008","Realschule","Thüringen","109","0.327582678867493","0.277021870918333","0.378143486816654"
"Ja","2008","(Fach-)Abitur","Schleswig-Holstein","13","","",""
"Ja","2008","(Fach-)Abitur","Hamburg","12","","",""
"Ja","2008","(Fach-)Abitur","Niedersachsen","42","0.3101966302883","0.242050272126309","0.378342988450291"
"Ja","2008","(Fach-)Abitur","Bremen","4","","",""
"Ja","2008","(Fach-)Abitur","Nordrhein-Westfalen","158","0.270290051284643","0.234484982316633","0.306095120252653"
"Ja","2008","(Fach-)Abitur","Hessen","42","0.297246341393885","0.228542116097575","0.365950566690195"
"Ja","2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","17","","",""
"Ja","2008","(Fach-)Abitur","Baden-Württemberg","63","0.234731849252827","0.184999517848682","0.284464180656971"
"Ja","2008","(Fach-)Abitur","Bayern","62","0.222248852070332","0.172191802550663","0.27230590159"
"Ja","2008","(Fach-)Abitur","Saarland","","","",""
"Ja","2008","(Fach-)Abitur","Berlin","35","0.332587152526205","0.240703675814323","0.424470629238088"
"Ja","2008","(Fach-)Abitur","Brandenburg","26","","",""
"Ja","2008","(Fach-)Abitur","Mecklenburg-Vorpommern","8","","",""
"Ja","2008","(Fach-)Abitur","Sachsen","40","0.35956426991074","0.270292808818704","0.448835731002777"
"Ja","2008","(Fach-)Abitur","Sachsen-Anhalt","27","","",""
"Ja","2008","(Fach-)Abitur","Thüringen","13","","",""
"Ja","2008","AkademikerIn","Schleswig-Holstein","15","","",""
"Ja","2008","AkademikerIn","Hamburg","16","","",""
"Ja","2008","AkademikerIn","Niedersachsen","60","0.182075993054899","0.139047942258813","0.225104043850984"
"Ja","2008","AkademikerIn","Bremen","5","","",""
"Ja","2008","AkademikerIn","Nordrhein-Westfalen","159","0.220613588921426","0.191550801915737","0.249676375927115"
"Ja","2008","AkademikerIn","Hessen","56","0.170613611749258","0.129841847458251","0.211385376040264"
"Ja","2008","AkademikerIn","Rheinland-Pfalz,Saarland","26","","",""
"Ja","2008","AkademikerIn","Baden-Württemberg","60","0.147765817783228","0.115265933287677","0.180265702278778"
"Ja","2008","AkademikerIn","Bayern","81","0.165252766179779","0.134380923071693","0.196124609287864"
"Ja","2008","AkademikerIn","Saarland","","","",""
"Ja","2008","AkademikerIn","Berlin","74","0.293234270747605","0.237684362986408","0.348784178508802"
"Ja","2008","AkademikerIn","Brandenburg","35","0.196550043805477","0.146063504676121","0.247036582934833"
"Ja","2008","AkademikerIn","Mecklenburg-Vorpommern","29","","",""
"Ja","2008","AkademikerIn","Sachsen","64","0.199413881801753","0.158139691511436","0.240688072092071"
"Ja","2008","AkademikerIn","Sachsen-Anhalt","43","0.211995268796873","0.155350398065976","0.268640139527771"
"Ja","2008","AkademikerIn","Thüringen","24","","",""
"Nein","2008","(noch) kein Abschluss","Schleswig-Holstein","15","","",""
"Nein","2008","(noch) kein Abschluss","Hamburg","6","","",""
"Nein","2008","(noch) kein Abschluss","Niedersachsen","45","0.780636604178321","0.672253742531473","0.889019465825169"
"Nein","2008","(noch) kein Abschluss","Bremen","1","","",""
"Nein","2008","(noch) kein Abschluss","Nordrhein-Westfalen","99","0.722866986015817","0.644715696883335","0.801018275148299"
"Nein","2008","(noch) kein Abschluss","Hessen","30","0.809250082062692","0.684330693838924","0.93416947028646"
"Nein","2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","19","","",""
"Nein","2008","(noch) kein Abschluss","Baden-Württemberg","69","0.649691508767512","0.552733085517538","0.746649932017486"
"Nein","2008","(noch) kein Abschluss","Bayern","43","0.581333971754221","0.459512307319897","0.703155636188546"
"Nein","2008","(noch) kein Abschluss","Saarland","","","",""
"Nein","2008","(noch) kein Abschluss","Berlin","10","","",""
"Nein","2008","(noch) kein Abschluss","Brandenburg","14","","",""
"Nein","2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","17","","",""
"Nein","2008","(noch) kein Abschluss","Sachsen","24","","",""
"Nein","2008","(noch) kein Abschluss","Sachsen-Anhalt","11","","",""
"Nein","2008","(noch) kein Abschluss","Thüringen","10","","",""
"Nein","2008","Hauptschule","Schleswig-Holstein","150","0.674205827111898","0.610968315754786","0.73744333846901"
"Nein","2008","Hauptschule","Hamburg","51","0.671622036432229","0.561607887791865","0.781636185072593"
"Nein","2008","Hauptschule","Niedersachsen","461","0.725090164727458","0.690687894994758","0.759492434460158"
"Nein","2008","Hauptschule","Bremen","26","","",""
"Nein","2008","Hauptschule","Nordrhein-Westfalen","1030","0.671923248495684","0.648241859080781","0.695604637910586"
"Nein","2008","Hauptschule","Hessen","302","0.660751357934777","0.615791867265456","0.705710848604098"
"Nein","2008","Hauptschule","Rheinland-Pfalz,Saarland","376","0.723576914189735","0.685609240093685","0.761544588285786"
"Nein","2008","Hauptschule","Baden-Württemberg","672","0.711680269081695","0.682265289772113","0.741095248391277"
"Nein","2008","Hauptschule","Bayern","811","0.669099243373259","0.642465473130961","0.695733013615558"
"Nein","2008","Hauptschule","Saarland","","","",""
"Nein","2008","Hauptschule","Berlin","80","0.658178328397536","0.572597068965069","0.743759587830004"
"Nein","2008","Hauptschule","Brandenburg","146","0.668876712515224","0.604296286161067","0.733457138869381"
"Nein","2008","Hauptschule","Mecklenburg-Vorpommern","74","0.639950943086056","0.552598857808296","0.727303028363817"
"Nein","2008","Hauptschule","Sachsen","268","0.779497962007932","0.734767342095608","0.824228581920255"
"Nein","2008","Hauptschule","Sachsen-Anhalt","160","0.757004341902001","0.700712675985268","0.813296007818735"
"Nein","2008","Hauptschule","Thüringen","211","0.758303859849696","0.707427019777599","0.809180699921793"
"Nein","2008","Realschule","Schleswig-Holstein","106","0.69445123283815","0.619986511583459","0.768915954092841"
"Nein","2008","Realschule","Hamburg","44","0.511950723531693","0.394853933968516","0.62904751309487"
"Nein","2008","Realschule","Niedersachsen","365","0.663268750471077","0.622531726504156","0.704005774437997"
"Nein","2008","Realschule","Bremen","28","","",""
"Nein","2008","Realschule","Nordrhein-Westfalen","541","0.651112067405176","0.618450104177621","0.68377403063273"
"Nein","2008","Realschule","Hessen","203","0.616648077474907","0.563542801647931","0.669753353301883"
"Nein","2008","Realschule","Rheinland-Pfalz,Saarland","145","0.674609478221347","0.61212820311501","0.737090753327684"
"Nein","2008","Realschule","Baden-Württemberg","392","0.723542092415236","0.685501502814596","0.761582682015876"
"Nein","2008","Realschule","Bayern","451","0.760374247663462","0.726388860364362","0.794359634962562"
"Nein","2008","Realschule","Saarland","","","",""
"Nein","2008","Realschule","Berlin","134","0.637048391217997","0.570573040572731","0.703523741863263"
"Nein","2008","Realschule","Brandenburg","181","0.635847742864651","0.579078693717983","0.692616792011318"
"Nein","2008","Realschule","Mecklenburg-Vorpommern","121","0.665991905912049","0.596509567036268","0.735474244787831"
"Nein","2008","Realschule","Sachsen","417","0.721094227053586","0.684342746650653","0.757845707456519"
"Nein","2008","Realschule","Sachsen-Anhalt","175","0.65514325594727","0.599468724019479","0.710817787875061"
"Nein","2008","Realschule","Thüringen","222","0.672417321132507","0.621856513183346","0.722978129081667"
"Nein","2008","(Fach-)Abitur","Schleswig-Holstein","61","0.790048964243095","0.697255316791051","0.882842611695139"
"Nein","2008","(Fach-)Abitur","Hamburg","34","0.731715981140212","0.603678286162066","0.859753676118358"
"Nein","2008","(Fach-)Abitur","Niedersachsen","135","0.6898033697117","0.621657011549709","0.757949727873691"
"Nein","2008","(Fach-)Abitur","Bremen","18","","",""
"Nein","2008","(Fach-)Abitur","Nordrhein-Westfalen","433","0.729709948715357","0.693904879747347","0.765515017683367"
"Nein","2008","(Fach-)Abitur","Hessen","128","0.702753658606115","0.634049433309805","0.771457883902425"
"Nein","2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","100","0.835856752096206","0.768739742386571","0.902973761805841"
"Nein","2008","(Fach-)Abitur","Baden-Württemberg","216","0.765268150747173","0.715535819343028","0.815000482151318"
"Nein","2008","(Fach-)Abitur","Bayern","203","0.777751147929668","0.72769409841","0.827808197449337"
"Nein","2008","(Fach-)Abitur","Saarland","","","",""
"Nein","2008","(Fach-)Abitur","Berlin","66","0.667412847473795","0.575529370761912","0.759296324185677"
"Nein","2008","(Fach-)Abitur","Brandenburg","40","0.58314498751671","0.464197051449199","0.70209292358422"
"Nein","2008","(Fach-)Abitur","Mecklenburg-Vorpommern","15","","",""
"Nein","2008","(Fach-)Abitur","Sachsen","71","0.640435730089259","0.551164268997223","0.729707191181296"
"Nein","2008","(Fach-)Abitur","Sachsen-Anhalt","50","0.763433031909577","0.668511387380182","0.858354676438973"
"Nein","2008","(Fach-)Abitur","Thüringen","38","0.819136704068884","0.713499617122446","0.924773791015322"
"Nein","2008","AkademikerIn","Schleswig-Holstein","76","0.786689126295248","0.702523363109971","0.870854889480525"
"Nein","2008","AkademikerIn","Hamburg","64","0.835853369964454","0.754685503232966","0.917021236695942"
"Nein","2008","AkademikerIn","Niedersachsen","249","0.817924006945101","0.774895956149016","0.860952057741187"
"Nein","2008","AkademikerIn","Bremen","27","","",""
"Nein","2008","AkademikerIn","Nordrhein-Westfalen","623","0.779386411078574","0.750323624072885","0.808449198084263"
"Nein","2008","AkademikerIn","Hessen","271","0.829386388250742","0.788614623959736","0.870158152541749"
"Nein","2008","AkademikerIn","Rheinland-Pfalz,Saarland","152","0.887383209636476","0.840942882944814","0.933823536328137"
"Nein","2008","AkademikerIn","Baden-Württemberg","398","0.852234182216772","0.819734297721222","0.884734066712323"
"Nein","2008","AkademikerIn","Bayern","475","0.834747233820221","0.803875390712136","0.865619076928307"
"Nein","2008","AkademikerIn","Saarland","","","",""
"Nein","2008","AkademikerIn","Berlin","184","0.706765729252395","0.651215821491198","0.762315637013592"
"Nein","2008","AkademikerIn","Brandenburg","203","0.803449956194523","0.752963417065167","0.853936495323879"
"Nein","2008","AkademikerIn","Mecklenburg-Vorpommern","111","0.792492372805603","0.725318768616763","0.859665976994444"
"Nein","2008","AkademikerIn","Sachsen","296","0.800586118198247","0.759311927907929","0.841860308488564"
"Nein","2008","AkademikerIn","Sachsen-Anhalt","157","0.788004731203127","0.731359860472229","0.844649601934024"
"Nein","2008","AkademikerIn","Thüringen","157","0.884808176394972","0.838298406160543","0.931317946629401"
"Ja","2009","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2009","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2009","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2009","(noch) kein Abschluss","Bremen","","","",""
"Ja","2009","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2009","(noch) kein Abschluss","Hessen","","","",""
"Ja","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2009","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Ja","2009","(noch) kein Abschluss","Bayern","","","",""
"Ja","2009","(noch) kein Abschluss","Saarland","","","",""
"Ja","2009","(noch) kein Abschluss","Berlin","","","",""
"Ja","2009","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2009","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2009","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2009","(noch) kein Abschluss","Thüringen","","","",""
"Ja","2009","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2009","Hauptschule","Hamburg","","","",""
"Ja","2009","Hauptschule","Niedersachsen","","","",""
"Ja","2009","Hauptschule","Bremen","","","",""
"Ja","2009","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2009","Hauptschule","Hessen","","","",""
"Ja","2009","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2009","Hauptschule","Baden-Württemberg","","","",""
"Ja","2009","Hauptschule","Bayern","","","",""
"Ja","2009","Hauptschule","Saarland","","","",""
"Ja","2009","Hauptschule","Berlin","","","",""
"Ja","2009","Hauptschule","Brandenburg","","","",""
"Ja","2009","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2009","Hauptschule","Sachsen","","","",""
"Ja","2009","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2009","Hauptschule","Thüringen","","","",""
"Ja","2009","Realschule","Schleswig-Holstein","","","",""
"Ja","2009","Realschule","Hamburg","","","",""
"Ja","2009","Realschule","Niedersachsen","","","",""
"Ja","2009","Realschule","Bremen","","","",""
"Ja","2009","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2009","Realschule","Hessen","","","",""
"Ja","2009","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2009","Realschule","Baden-Württemberg","","","",""
"Ja","2009","Realschule","Bayern","","","",""
"Ja","2009","Realschule","Saarland","","","",""
"Ja","2009","Realschule","Berlin","","","",""
"Ja","2009","Realschule","Brandenburg","","","",""
"Ja","2009","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2009","Realschule","Sachsen","","","",""
"Ja","2009","Realschule","Sachsen-Anhalt","","","",""
"Ja","2009","Realschule","Thüringen","","","",""
"Ja","2009","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2009","(Fach-)Abitur","Hamburg","","","",""
"Ja","2009","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2009","(Fach-)Abitur","Bremen","","","",""
"Ja","2009","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2009","(Fach-)Abitur","Hessen","","","",""
"Ja","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2009","(Fach-)Abitur","Baden-Württemberg","","","",""
"Ja","2009","(Fach-)Abitur","Bayern","","","",""
"Ja","2009","(Fach-)Abitur","Saarland","","","",""
"Ja","2009","(Fach-)Abitur","Berlin","","","",""
"Ja","2009","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2009","(Fach-)Abitur","Sachsen","","","",""
"Ja","2009","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2009","(Fach-)Abitur","Thüringen","","","",""
"Ja","2009","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2009","AkademikerIn","Hamburg","","","",""
"Ja","2009","AkademikerIn","Niedersachsen","","","",""
"Ja","2009","AkademikerIn","Bremen","","","",""
"Ja","2009","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2009","AkademikerIn","Hessen","","","",""
"Ja","2009","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2009","AkademikerIn","Baden-Württemberg","","","",""
"Ja","2009","AkademikerIn","Bayern","","","",""
"Ja","2009","AkademikerIn","Saarland","","","",""
"Ja","2009","AkademikerIn","Berlin","","","",""
"Ja","2009","AkademikerIn","Brandenburg","","","",""
"Ja","2009","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2009","AkademikerIn","Sachsen","","","",""
"Ja","2009","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2009","AkademikerIn","Thüringen","","","",""
"Nein","2009","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2009","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2009","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2009","(noch) kein Abschluss","Bremen","","","",""
"Nein","2009","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2009","(noch) kein Abschluss","Hessen","","","",""
"Nein","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2009","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Nein","2009","(noch) kein Abschluss","Bayern","","","",""
"Nein","2009","(noch) kein Abschluss","Saarland","","","",""
"Nein","2009","(noch) kein Abschluss","Berlin","","","",""
"Nein","2009","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2009","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2009","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2009","(noch) kein Abschluss","Thüringen","","","",""
"Nein","2009","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2009","Hauptschule","Hamburg","","","",""
"Nein","2009","Hauptschule","Niedersachsen","","","",""
"Nein","2009","Hauptschule","Bremen","","","",""
"Nein","2009","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2009","Hauptschule","Hessen","","","",""
"Nein","2009","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
