year,quintil_oecd_hh,regtyp,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,4th Quintile,Rural regions,5 rooms,0.19616,140,645,0.16549,0.22683
2009,4th Quintile,Rural regions,6 rooms,0.09265,77,645,0.07025,0.11504
2009,4th Quintile,Rural regions,7 rooms,0.04738,45,645,0.03097,0.06379
2009,5th Quintile,Urban regions,2 rooms,0.10918,126,1813,0.09482,0.12354
2009,5th Quintile,Urban regions,3 rooms,0.23160,358,1813,0.21217,0.25102
2009,5th Quintile,Urban regions,4 rooms,0.21453,426,1813,0.19563,0.23343
2009,5th Quintile,Urban regions,5 rooms,0.19022,386,1813,0.17215,0.20829
2009,5th Quintile,Urban regions,6 rooms,0.11337,243,1813,0.09877,0.12797
2009,5th Quintile,Urban regions,7 rooms,0.07000,161,1813,0.05825,0.08175
2009,5th Quintile,Urban regions,8 rooms,0.02900,78,1813,0.02127,0.03673
2009,5th Quintile,Urban regions,9 rooms,0.01039,35,1813,0.00572,0.01506
2009,5th Quintile,Rural regions,3 rooms,0.13541,72,554,0.10689,0.16393
2009,5th Quintile,Rural regions,4 rooms,0.23514,143,554,0.19979,0.27048
2009,5th Quintile,Rural regions,5 rooms,0.23886,153,554,0.20332,0.27440
2009,5th Quintile,Rural regions,6 rooms,0.11189,92,554,0.08562,0.13816
2009,5th Quintile,Rural regions,7 rooms,0.08957,60,554,0.06577,0.11337
2009,5th Quintile,Rural regions,8 rooms,0.04832,34,554,0.03045,0.06619
2010,1st Quintile,Urban regions,1 room,0.10220,91,1978,0.08884,0.11555
2010,1st Quintile,Urban regions,2 rooms,0.31833,417,1978,0.29779,0.33886
2010,1st Quintile,Urban regions,3 rooms,0.36487,868,1978,0.34365,0.38609
2010,1st Quintile,Urban regions,4 rooms,0.13810,429,1978,0.12289,0.15331
2010,1st Quintile,Urban regions,5 rooms,0.04744,117,1978,0.03807,0.05681
2010,1st Quintile,Urban regions,6 rooms,0.01919,56,1978,0.01314,0.02524
2010,1st Quintile,Rural regions,1 room,0.05545,32,1096,0.04189,0.06901
2010,1st Quintile,Rural regions,2 rooms,0.33285,208,1096,0.30493,0.36076
2010,1st Quintile,Rural regions,3 rooms,0.33303,442,1096,0.30511,0.36094
2010,1st Quintile,Rural regions,4 rooms,0.15250,266,1096,0.13121,0.17380
2010,1st Quintile,Rural regions,5 rooms,0.07750,102,1096,0.06166,0.09334
2010,1st Quintile,Rural regions,6 rooms,0.02684,46,1096,0.01727,0.03642
2010,2nd Quintile,Urban regions,2 rooms,0.24686,263,1693,0.22632,0.26741
2010,2nd Quintile,Urban regions,3 rooms,0.39180,679,1693,0.36854,0.41506
2010,2nd Quintile,Urban regions,4 rooms,0.17800,403,1693,0.15977,0.19622
2010,2nd Quintile,Urban regions,5 rooms,0.08629,200,1693,0.07291,0.09967
2010,2nd Quintile,Urban regions,6 rooms,0.04343,107,1693,0.03371,0.05314
2010,2nd Quintile,Urban regions,7 rooms,0.01323,41,1693,0.00778,0.01867
2010,2nd Quintile,Rural regions,2 rooms,0.17783,123,1105,0.15528,0.20039
2010,2nd Quintile,Rural regions,3 rooms,0.31011,346,1105,0.28282,0.33739
2010,2nd Quintile,Rural regions,4 rooms,0.24101,307,1105,0.21578,0.26624
2010,2nd Quintile,Rural regions,5 rooms,0.13350,165,1105,0.11343,0.15356
2010,2nd Quintile,Rural regions,6 rooms,0.06835,111,1105,0.05347,0.08324
2010,2nd Quintile,Rural regions,7 rooms,0.02604,53,1105,0.01665,0.03544
2010,3rd Quintile,Urban regions,2 rooms,0.19666,222,1493,0.17649,0.21683
2010,3rd Quintile,Urban regions,3 rooms,0.34837,524,1493,0.32420,0.37255
2010,3rd Quintile,Urban regions,4 rooms,0.18591,328,1493,0.16617,0.20565
2010,3rd Quintile,Urban regions,5 rooms,0.12894,233,1493,0.11194,0.14595
2010,3rd Quintile,Urban regions,6 rooms,0.07211,129,1493,0.05898,0.08523
2010,3rd Quintile,Urban regions,7 rooms,0.02841,57,1493,0.01998,0.03684
2010,3rd Quintile,Rural regions,2 rooms,0.14355,85,968,0.12145,0.16565
2010,3rd Quintile,Rural regions,3 rooms,0.29180,260,968,0.26315,0.32045
2010,3rd Quintile,Rural regions,4 rooms,0.22101,231,968,0.19486,0.24716
2010,3rd Quintile,Rural regions,5 rooms,0.17183,202,968,0.14805,0.19561
2010,3rd Quintile,Rural regions,6 rooms,0.06793,92,968,0.05207,0.08379
2010,3rd Quintile,Rural regions,7 rooms,0.05387,66,968,0.03964,0.06810
2010,3rd Quintile,Rural regions,8 rooms,0.02274,32,968,0.01334,0.03213
2010,4th Quintile,Urban regions,2 rooms,0.15378,161,1590,0.13604,0.17151
2010,4th Quintile,Urban regions,3 rooms,0.28880,457,1590,0.26652,0.31109
2010,4th Quintile,Urban regions,4 rooms,0.22176,401,1590,0.20133,0.24219
2010,4th Quintile,Urban regions,5 rooms,0.15617,299,1590,0.13833,0.17402
2010,4th Quintile,Urban regions,6 rooms,0.09465,198,1590,0.08026,0.10905
2010,4th Quintile,Urban regions,7 rooms,0.03220,74,1590,0.02352,0.04088
2010,4th Quintile,Rural regions,2 rooms,0.10292,58,765,0.08137,0.12447
2010,4th Quintile,Rural regions,3 rooms,0.22113,141,765,0.19170,0.25056
2010,4th Quintile,Rural regions,4 rooms,0.24755,204,765,0.21694,0.27815
2010,4th Quintile,Rural regions,5 rooms,0.19960,168,765,0.17126,0.22794
2010,4th Quintile,Rural regions,6 rooms,0.10064,100,765,0.07930,0.12197
2010,4th Quintile,Rural regions,7 rooms,0.04630,54,765,0.03140,0.06120
2010,4th Quintile,Rural regions,8 rooms,0.04577,40,765,0.03095,0.06059
2010,5th Quintile,Urban regions,2 rooms,0.10178,115,2061,0.08872,0.11483
2010,5th Quintile,Urban regions,3 rooms,0.25927,430,2061,0.24035,0.27820
2010,5th Quintile,Urban regions,4 rooms,0.21441,463,2061,0.19669,0.23214
2010,5th Quintile,Urban regions,5 rooms,0.16964,428,2061,0.15343,0.18585
2010,5th Quintile,Urban regions,6 rooms,0.12493,324,2061,0.11065,0.13921
2010,5th Quintile,Urban regions,7 rooms,0.06376,173,2061,0.05321,0.07431
2010,5th Quintile,Urban regions,8 rooms,0.02900,81,2061,0.02176,0.03625
2010,5th Quintile,Urban regions,9 rooms,0.01544,47,2061,0.01012,0.02076
2010,5th Quintile,Rural regions,3 rooms,0.14915,72,529,0.11877,0.17954
2010,5th Quintile,Rural regions,4 rooms,0.19261,126,529,0.15897,0.22624
2010,5th Quintile,Rural regions,5 rooms,0.23588,148,529,0.19966,0.27209
2010,5th Quintile,Rural regions,6 rooms,0.16757,109,529,0.13571,0.19943
2010,5th Quintile,Rural regions,7 rooms,0.11210,74,529,0.08519,0.13902
2011,1st Quintile,Urban regions,1 room,0.10058,133,2232,0.08810,0.11306
2011,1st Quintile,Urban regions,2 rooms,0.34382,506,2232,0.32411,0.36353
2011,1st Quintile,Urban regions,3 rooms,0.37099,934,2232,0.35094,0.39103
2011,1st Quintile,Urban regions,4 rooms,0.10693,427,2232,0.09410,0.11975
2011,1st Quintile,Urban regions,5 rooms,0.04483,150,2232,0.03624,0.05341
2011,1st Quintile,Urban regions,6 rooms,0.01915,82,2232,0.01346,0.02483
2011,1st Quintile,Rural regions,1 room,0.07718,56,1394,0.06316,0.09119
2011,1st Quintile,Rural regions,2 rooms,0.31693,269,1394,0.29250,0.34137
2011,1st Quintile,Rural regions,3 rooms,0.30724,531,1394,0.28302,0.33147
2011,1st Quintile,Rural regions,4 rooms,0.15933,327,1394,0.14011,0.17855
2011,1st Quintile,Rural regions,5 rooms,0.08357,123,1394,0.06904,0.09811
2011,1st Quintile,Rural regions,6 rooms,0.02411,55,1394,0.01606,0.03217
2011,1st Quintile,Rural regions,7 rooms,0.01828,33,1394,0.01124,0.02531
2011,2nd Quintile,Urban regions,1 room,0.03888,41,2012,0.03043,0.04733
2011,2nd Quintile,Urban regions,2 rooms,0.25824,347,2012,0.23911,0.27737
2011,2nd Quintile,Urban regions,3 rooms,0.36995,750,2012,0.34884,0.39105
2011,2nd Quintile,Urban regions,4 rooms,0.16573,428,2012,0.14948,0.18198
2011,2nd Quintile,Urban regions,5 rooms,0.10192,245,2012,0.08870,0.11515
2011,2nd Quintile,Urban regions,6 rooms,0.03702,116,2012,0.02877,0.04528
2011,2nd Quintile,Urban regions,7 rooms,0.01779,53,2012,0.01201,0.02357
2011,2nd Quintile,Urban regions,8 rooms,0.00858,32,2012,0.00455,0.01261
2011,2nd Quintile,Rural regions,2 rooms,0.17377,158,1345,0.15351,0.19403
2011,2nd Quintile,Rural regions,3 rooms,0.33421,420,1345,0.30899,0.35942
2011,2nd Quintile,Rural regions,4 rooms,0.21768,349,1345,0.19561,0.23974
2011,2nd Quintile,Rural regions,5 rooms,0.12179,199,1345,0.10430,0.13927
2011,2nd Quintile,Rural regions,6 rooms,0.05782,108,1345,0.04534,0.07030
2011,2nd Quintile,Rural regions,7 rooms,0.04514,76,1345,0.03404,0.05624
2011,2nd Quintile,Rural regions,8 rooms,0.01650,35,1345,0.00969,0.02331
2011,3rd Quintile,Urban regions,2 rooms,0.20758,266,1937,0.18951,0.22565
2011,3rd Quintile,Urban regions,3 rooms,0.33708,647,1937,0.31602,0.35814
2011,3rd Quintile,Urban regions,4 rooms,0.19374,419,1937,0.17613,0.21134
2011,3rd Quintile,Urban regions,5 rooms,0.12748,302,1937,0.11262,0.14234
2011,3rd Quintile,Urban regions,6 rooms,0.06768,180,1937,0.05649,0.07887
2011,3rd Quintile,Urban regions,7 rooms,0.02633,88,1937,0.01920,0.03347
2011,3rd Quintile,Urban regions,8 rooms,0.01112,35,1937,0.00645,0.01580
2011,3rd Quintile,Rural regions,2 rooms,0.13513,116,1176,0.11559,0.15468
2011,3rd Quintile,Rural regions,3 rooms,0.27183,309,1176,0.24640,0.29727
2011,3rd Quintile,Rural regions,4 rooms,0.23144,280,1176,0.20732,0.25556
2011,3rd Quintile,Rural regions,5 rooms,0.17031,234,1176,0.14881,0.19180
2011,3rd Quintile,Rural regions,6 rooms,0.10913,160,1176,0.09131,0.12696
2011,3rd Quintile,Rural regions,7 rooms,0.03984,77,1176,0.02865,0.05102
2011,4th Quintile,Urban regions,2 rooms,0.14671,196,2011,0.13124,0.16218
2011,4th Quintile,Urban regions,3 rooms,0.30572,560,2011,0.28558,0.32586
2011,4th Quintile,Urban regions,4 rooms,0.20284,444,2011,0.18526,0.22042
2011,4th Quintile,Urban regions,5 rooms,0.16277,387,2011,0.14663,0.17891
2011,4th Quintile,Urban regions,6 rooms,0.09921,268,2011,0.08614,0.11228
2011,4th Quintile,Urban regions,7 rooms,0.03429,100,2011,0.02633,0.04225
2011,4th Quintile,Urban regions,8 rooms,0.01440,56,2011,0.00920,0.01961
2011,4th Quintile,Rural regions,2 rooms,0.09650,68,950,0.07772,0.11529
2011,4th Quintile,Rural regions,3 rooms,0.24484,194,950,0.21748,0.27219
2011,4th Quintile,Rural regions,4 rooms,0.22758,222,950,0.20091,0.25426
2011,4th Quintile,Rural regions,5 rooms,0.19612,196,950,0.17086,0.22139
2011,4th Quintile,Rural regions,6 rooms,0.11827,150,950,0.09773,0.13882
2011,4th Quintile,Rural regions,7 rooms,0.05805,83,950,0.04317,0.07293
2011,4th Quintile,Rural regions,8 rooms,0.02652,37,950,0.01630,0.03674
2011,5th Quintile,Urban regions,2 rooms,0.11267,162,2371,0.09994,0.12540
2011,5th Quintile,Urban regions,3 rooms,0.25166,478,2371,0.23419,0.26913
2011,5th Quintile,Urban regions,4 rooms,0.21199,526,2371,0.19553,0.22844
2011,5th Quintile,Urban regions,5 rooms,0.17995,483,2371,0.16448,0.19541
2011,5th Quintile,Urban regions,6 rooms,0.11397,350,2371,0.10117,0.12676
2011,5th Quintile,Urban regions,7 rooms,0.05401,180,2371,0.04491,0.06311
2011,5th Quintile,Urban regions,8 rooms,0.03840,109,2371,0.03066,0.04614
2011,5th Quintile,Urban regions,9 rooms,0.01214,51,2371,0.00773,0.01655
2011,5th Quintile,Urban regions,10 or more rooms,0.00858,32,2371,0.00487,0.01229
2011,5th Quintile,Rural regions,3 rooms,0.12008,90,740,0.09665,0.14352
2011,5th Quintile,Rural regions,4 rooms,0.22679,179,740,0.19659,0.25698
2011,5th Quintile,Rural regions,5 rooms,0.23156,190,740,0.20115,0.26198
2011,5th Quintile,Rural regions,6 rooms,0.15275,148,740,0.12681,0.17869
2011,5th Quintile,Rural regions,7 rooms,0.09099,81,740,0.07025,0.11172
2011,5th Quintile,Rural regions,8 rooms,0.06368,52,740,0.04608,0.08129
2012,1st Quintile,Urban regions,1 room,0.10557,152,2140,0.09255,0.11860
2012,1st Quintile,Urban regions,2 rooms,0.35295,489,2140,0.33269,0.37320
2012,1st Quintile,Urban regions,3 rooms,0.34746,870,2140,0.32728,0.36764
2012,1st Quintile,Urban regions,4 rooms,0.11311,406,2140,0.09969,0.12654
2012,1st Quintile,Urban regions,5 rooms,0.04391,139,2140,0.03522,0.05259
2012,1st Quintile,Urban regions,6 rooms,0.02183,84,2140,0.01563,0.02802
2012,1st Quintile,Rural regions,1 room,0.07440,64,1345,0.06037,0.08843
2012,1st Quintile,Rural regions,2 rooms,0.33879,289,1345,0.31349,0.36410
2012,1st Quintile,Rural regions,3 rooms,0.33123,526,1345,0.30607,0.35640
2012,1st Quintile,Rural regions,4 rooms,0.13868,305,1345,0.12020,0.15716
2012,1st Quintile,Rural regions,5 rooms,0.07584,113,1345,0.06169,0.08999
2012,1st Quintile,Rural regions,6 rooms,0.02061,48,1345,0.01302,0.02821
2012,2nd Quintile,Urban regions,1 room,0.04339,54,1980,0.03441,0.05237
2012,2nd Quintile,Urban regions,2 rooms,0.24109,326,1980,0.22224,0.25993
2012,2nd Quintile,Urban regions,3 rooms,0.38162,753,1980,0.36021,0.40302
2012,2nd Quintile,Urban regions,4 rooms,0.16670,428,1980,0.15028,0.18312
2012,2nd Quintile,Urban regions,5 rooms,0.09184,230,1980,0.07912,0.10457
2012,2nd Quintile,Urban regions,6 rooms,0.04053,122,1980,0.03184,0.04921
2012,2nd Quintile,Urban regions,7 rooms,0.02589,67,1980,0.01889,0.03289
2012,2nd Quintile,Rural regions,2 rooms,0.16959,152,1225,0.14857,0.19062
2012,2nd Quintile,Rural regions,3 rooms,0.33347,397,1225,0.30706,0.35988
2012,2nd Quintile,Rural regions,4 rooms,0.23899,321,1225,0.21510,0.26289
2012,2nd Quintile,Rural regions,5 rooms,0.11056,174,1225,0.09299,0.12813
2012,2nd Quintile,Rural regions,6 rooms,0.06304,113,1225,0.04943,0.07666
2012,2nd Quintile,Rural regions,7 rooms,0.03924,68,1225,0.02836,0.05012
2012,3rd Quintile,Urban regions,2 rooms,0.20347,269,1898,0.18535,0.22158
2012,3rd Quintile,Urban regions,3 rooms,0.33727,633,1898,0.31599,0.35855
2012,3rd Quintile,Urban regions,4 rooms,0.19051,418,1898,0.17284,0.20818
2012,3rd Quintile,Urban regions,5 rooms,0.12379,288,1898,0.10897,0.13861
2012,3rd Quintile,Urban regions,6 rooms,0.07228,181,1898,0.06062,0.08393
2012,3rd Quintile,Urban regions,7 rooms,0.02618,67,1898,0.01900,0.03337
2012,3rd Quintile,Urban regions,8 rooms,0.01112,42,1898,0.00640,0.01584
2012,3rd Quintile,Rural regions,2 rooms,0.14538,112,1216,0.12556,0.16520
2012,3rd Quintile,Rural regions,3 rooms,0.28806,317,1216,0.26259,0.31352
2012,3rd Quintile,Rural regions,4 rooms,0.23747,301,1216,0.21355,0.26140
2012,3rd Quintile,Rural regions,5 rooms,0.14488,230,1216,0.12509,0.16467
2012,3rd Quintile,Rural regions,6 rooms,0.09735,146,1216,0.08068,0.11402
2012,3rd Quintile,Rural regions,7 rooms,0.03795,78,1216,0.02721,0.04870
2012,3rd Quintile,Rural regions,8 rooms,0.01540,32,1216,0.00848,0.02233
2012,4th Quintile,Urban regions,2 rooms,0.13908,192,1909,0.12356,0.15461
2012,4th Quintile,Urban regions,3 rooms,0.29553,512,1909,0.27505,0.31600
2012,4th Quintile,Urban regions,4 rooms,0.24461,458,1909,0.22532,0.26390
2012,4th Quintile,Urban regions,5 rooms,0.15943,370,1909,0.14301,0.17586
2012,4th Quintile,Urban regions,6 rooms,0.08438,247,1909,0.07190,0.09685
2012,4th Quintile,Urban regions,7 rooms,0.03296,98,1909,0.02495,0.04097
2012,4th Quintile,Urban regions,8 rooms,0.01122,32,1909,0.00649,0.01595
2012,4th Quintile,Rural regions,2 rooms,0.08192,71,1030,0.06516,0.09867
2012,4th Quintile,Rural regions,3 rooms,0.23032,216,1030,0.20459,0.25605
2012,4th Quintile,Rural regions,4 rooms,0.26058,261,1030,0.23376,0.28740
2012,4th Quintile,Rural regions,5 rooms,0.18248,209,1030,0.15888,0.20608
2012,4th Quintile,Rural regions,6 rooms,0.11963,146,1030,0.09980,0.13945
2012,4th Quintile,Rural regions,7 rooms,0.06284,84,1030,0.04801,0.07766
2012,4th Quintile,Rural regions,8 rooms,0.03145,43,1030,0.02079,0.04211
2012,5th Quintile,Urban regions,2 rooms,0.10384,149,2308,0.09139,0.11629
2012,5th Quintile,Urban regions,3 rooms,0.25278,462,2308,0.23505,0.27052
2012,5th Quintile,Urban regions,4 rooms,0.19221,476,2308,0.17613,0.20829
2012,5th Quintile,Urban regions,5 rooms,0.19610,493,2308,0.17989,0.21230
2012,5th Quintile,Urban regions,6 rooms,0.11874,347,2308,0.10554,0.13194
2012,5th Quintile,Urban regions,7 rooms,0.06326,187,2308,0.05333,0.07320
2012,5th Quintile,Urban regions,8 rooms,0.03624,102,2308,0.02862,0.04387
2012,5th Quintile,Urban regions,9 rooms,0.01345,51,2308,0.00875,0.01815
2012,5th Quintile,Urban regions,10 or more rooms,0.01332,41,2308,0.00865,0.01800
2012,5th Quintile,Rural regions,2 rooms,0.06936,31,797,0.05171,0.08701
2012,5th Quintile,Rural regions,3 rooms,0.14495,93,797,0.12049,0.16941
2012,5th Quintile,Rural regions,4 rooms,0.20085,178,797,0.17302,0.22868
2012,5th Quintile,Rural regions,5 rooms,0.24490,205,797,0.21502,0.27477
2012,5th Quintile,Rural regions,6 rooms,0.14132,142,797,0.11712,0.16552
2012,5th Quintile,Rural regions,7 rooms,0.09419,94,797,0.07390,0.11449
2012,5th Quintile,Rural regions,8 rooms,0.05505,54,797,0.03921,0.07089
2013,1st Quintile,Urban regions,1 room,0.10402,184,2744,0.09259,0.11544
2013,1st Quintile,Urban regions,2 rooms,0.35011,623,2744,0.33226,0.36796
2013,1st Quintile,Urban regions,3 rooms,0.36791,1143,2744,0.34986,0.38596
2013,1st Quintile,Urban regions,4 rooms,0.10933,502,2744,0.09765,0.12100
2013,1st Quintile,Urban regions,5 rooms,0.04238,168,2744,0.03484,0.04992
2013,1st Quintile,Urban regions,6 rooms,0.01531,90,2744,0.01071,0.01990
2013,1st Quintile,Urban regions,7 rooms,0.00729,34,2744,0.00411,0.01048
2013,1st Quintile,Rural regions,1 room,0.07204,63,1441,0.05868,0.08539
2013,1st Quintile,Rural regions,2 rooms,0.32438,290,1441,0.30020,0.34856
2013,1st Quintile,Rural regions,3 rooms,0.32746,534,1441,0.30322,0.35170
2013,1st Quintile,Rural regions,4 rooms,0.16504,344,1441,0.14587,0.18422
2013,1st Quintile,Rural regions,5 rooms,0.05363,114,1441,0.04199,0.06526
2013,1st Quintile,Rural regions,6 rooms,0.03169,60,1441,0.02265,0.04074
2013,1st Quintile,Rural regions,7 rooms,0.01417,36,1441,0.00807,0.02027
2013,2nd Quintile,Urban regions,1 room,0.05121,78,2373,0.04234,0.06008
2013,2nd Quintile,Urban regions,2 rooms,0.26038,413,2373,0.24272,0.27804
2013,2nd Quintile,Urban regions,3 rooms,0.35461,901,2373,0.33535,0.37386
2013,2nd Quintile,Urban regions,4 rooms,0.17532,515,2373,0.16002,0.19063
2013,2nd Quintile,Urban regions,5 rooms,0.08202,258,2373,0.07098,0.09306
2013,2nd Quintile,Urban regions,6 rooms,0.04030,115,2373,0.03238,0.04821
2013,2nd Quintile,Urban regions,7 rooms,0.02676,61,2373,0.02027,0.03326
2013,2nd Quintile,Urban regions,8 rooms,0.00709,32,2373,0.00371,0.01047
2013,2nd Quintile,Rural regions,2 rooms,0.19864,190,1401,0.17774,0.21954
2013,2nd Quintile,Rural regions,3 rooms,0.34193,451,1401,0.31709,0.36678
2013,2nd Quintile,Rural regions,4 rooms,0.20780,366,1401,0.18655,0.22905
2013,2nd Quintile,Rural regions,5 rooms,0.12203,209,1401,0.10488,0.13917
2013,2nd Quintile,Rural regions,6 rooms,0.05532,109,1401,0.04335,0.06730
2013,2nd Quintile,Rural regions,7 rooms,0.03203,76,1401,0.02281,0.04125
2013,3rd Quintile,Urban regions,2 rooms,0.18929,292,2107,0.17256,0.20602
2013,3rd Quintile,Urban regions,3 rooms,0.33104,691,2107,0.31094,0.35114
2013,3rd Quintile,Urban regions,4 rooms,0.19378,475,2107,0.17690,0.21066
2013,3rd Quintile,Urban regions,5 rooms,0.13705,328,2107,0.12236,0.15173
2013,3rd Quintile,Urban regions,6 rooms,0.08177,207,2107,0.07007,0.09348
2013,3rd Quintile,Urban regions,7 rooms,0.02655,76,2107,0.01969,0.03342
2013,3rd Quintile,Urban regions,8 rooms,0.00954,38,2107,0.00539,0.01369
2013,3rd Quintile,Rural regions,2 rooms,0.11121,108,1194,0.09337,0.12905
2013,3rd Quintile,Rural regions,3 rooms,0.29148,328,1194,0.26570,0.31727
2013,3rd Quintile,Rural regions,4 rooms,0.23253,278,1194,0.20856,0.25651
2013,3rd Quintile,Rural regions,5 rooms,0.18069,233,1194,0.15885,0.20252
2013,3rd Quintile,Rural regions,6 rooms,0.09464,140,1194,0.07803,0.11125
2013,3rd Quintile,Rural regions,7 rooms,0.04371,70,1194,0.03211,0.05531
2013,3rd Quintile,Rural regions,8 rooms,0.02193,37,1194,0.01362,0.03024
2013,4th Quintile,Urban regions,2 rooms,0.16099,239,2001,0.14488,0.17710
2013,4th Quintile,Urban regions,3 rooms,0.29875,550,2001,0.27869,0.31881
2013,4th Quintile,Urban regions,4 rooms,0.21554,468,2001,0.19752,0.23356
2013,4th Quintile,Urban regions,5 rooms,0.16443,379,2001,0.14818,0.18067
2013,4th Quintile,Urban regions,6 rooms,0.07713,225,2001,0.06544,0.08882
2013,4th Quintile,Urban regions,7 rooms,0.03732,102,2001,0.02901,0.04563
2013,4th Quintile,Urban regions,8 rooms,0.01326,38,2001,0.00824,0.01827
2013,4th Quintile,Rural regions,2 rooms,0.10484,72,1021,0.08604,0.12364
2013,4th Quintile,Rural regions,3 rooms,0.23032,203,1021,0.20448,0.25616
2013,4th Quintile,Rural regions,4 rooms,0.23335,260,1021,0.20739,0.25930
2013,4th Quintile,Rural regions,5 rooms,0.19766,225,1021,0.17322,0.22210
2013,4th Quintile,Rural regions,6 rooms,0.11174,144,1021,0.09240,0.13107
2013,4th Quintile,Rural regions,7 rooms,0.05569,73,1021,0.04161,0.06976
2013,4th Quintile,Rural regions,8 rooms,0.03289,44,1021,0.02195,0.04384
2013,5th Quintile,Urban regions,2 rooms,0.09902,169,2461,0.08722,0.11083
2013,5th Quintile,Urban regions,3 rooms,0.25268,500,2461,0.23551,0.26985
2013,5th Quintile,Urban regions,4 rooms,0.20149,533,2461,0.18564,0.21734
2013,5th Quintile,Urban regions,5 rooms,0.19538,508,2461,0.17971,0.21105
2013,5th Quintile,Urban regions,6 rooms,0.11808,369,2461,0.10533,0.13084
2013,5th Quintile,Urban regions,7 rooms,0.06188,196,2461,0.05236,0.07140
2013,5th Quintile,Urban regions,8 rooms,0.03694,101,2461,0.02949,0.04440
2013,5th Quintile,Urban regions,9 rooms,0.01511,52,2461,0.01029,0.01993
2013,5th Quintile,Urban regions,10 or more rooms,0.00991,33,2461,0.00600,0.01383
2013,5th Quintile,Rural regions,3 rooms,0.13245,99,708,0.10746,0.15744
2013,5th Quintile,Rural regions,4 rooms,0.21633,172,708,0.18598,0.24668
2013,5th Quintile,Rural regions,5 rooms,0.22610,170,708,0.19527,0.25694
2013,5th Quintile,Rural regions,6 rooms,0.16815,142,708,0.14058,0.19572
2013,5th Quintile,Rural regions,7 rooms,0.08187,79,708,0.06166,0.10208
2013,5th Quintile,Rural regions,8 rooms,0.05146,46,708,0.03517,0.06775
2014,1st Quintile,Urban regions,1 room,0.12023,169,2187,0.10659,0.13386
2014,1st Quintile,Urban regions,2 rooms,0.32610,497,2187,0.30645,0.34575
2014,1st Quintile,Urban regions,3 rooms,0.34208,886,2187,0.32220,0.36197
2014,1st Quintile,Urban regions,4 rooms,0.12674,411,2187,0.11279,0.14069
2014,1st Quintile,Urban regions,5 rooms,0.05450,157,2187,0.04499,0.06402
2014,1st Quintile,Urban regions,6 rooms,0.01835,67,2187,0.01273,0.02398
2014,1st Quintile,Rural regions,1 room,0.06407,49,1203,0.05022,0.07791
2014,1st Quintile,Rural regions,2 rooms,0.35216,283,1203,0.32516,0.37916
2014,1st Quintile,Rural regions,3 rooms,0.32217,410,1203,0.29575,0.34859
2014,1st Quintile,Rural regions,4 rooms,0.14804,284,1203,0.12797,0.16812
2014,1st Quintile,Rural regions,5 rooms,0.06193,88,1203,0.04831,0.07556
2014,1st Quintile,Rural regions,6 rooms,0.02372,55,1203,0.01512,0.03232
2014,1st Quintile,Rural regions,7 rooms,0.01595,34,1203,0.00887,0.02304
2014,2nd Quintile,Urban regions,1 room,0.04230,55,1999,0.03348,0.05113
2014,2nd Quintile,Urban regions,2 rooms,0.24869,334,1999,0.22974,0.26764
2014,2nd Quintile,Urban regions,3 rooms,0.37317,772,1999,0.35196,0.39438
2014,2nd Quintile,Urban regions,4 rooms,0.18307,443,1999,0.16611,0.20003
2014,2nd Quintile,Urban regions,5 rooms,0.07153,209,1999,0.06023,0.08283
2014,2nd Quintile,Urban regions,6 rooms,0.04660,128,1999,0.03735,0.05584
2014,2nd Quintile,Urban regions,7 rooms,0.02547,58,1999,0.01856,0.03238
2014,2nd Quintile,Rural regions,2 rooms,0.17510,156,1234,0.15389,0.19631
2014,2nd Quintile,Rural regions,3 rooms,0.34844,436,1234,0.32185,0.37504
2014,2nd Quintile,Rural regions,4 rooms,0.20507,305,1234,0.18253,0.22761
2014,2nd Quintile,Rural regions,5 rooms,0.12399,178,1234,0.10560,0.14239
2014,2nd Quintile,Rural regions,6 rooms,0.05552,91,1234,0.04274,0.06831
2014,2nd Quintile,Rural regions,7 rooms,0.04204,68,1234,0.03084,0.05324
2014,3rd Quintile,Urban regions,2 rooms,0.19411,264,1860,0.17613,0.21209
2014,3rd Quintile,Urban regions,3 rooms,0.32752,626,1860,0.30619,0.34885
2014,3rd Quintile,Urban regions,4 rooms,0.19327,422,1860,0.17532,0.21123
2014,3rd Quintile,Urban regions,5 rooms,0.13675,299,1860,0.12113,0.15237
2014,3rd Quintile,Urban regions,6 rooms,0.08209,166,1860,0.06961,0.09457
2014,3rd Quintile,Urban regions,7 rooms,0.03556,83,1860,0.02714,0.04398
2014,3rd Quintile,Rural regions,2 rooms,0.10718,102,1136,0.08919,0.12518
2014,3rd Quintile,Rural regions,3 rooms,0.29711,310,1136,0.27052,0.32370
2014,3rd Quintile,Rural regions,4 rooms,0.24992,272,1136,0.22473,0.27511
2014,3rd Quintile,Rural regions,5 rooms,0.14803,201,1136,0.12737,0.16869
2014,3rd Quintile,Rural regions,6 rooms,0.09355,138,1136,0.07661,0.11050
2014,3rd Quintile,Rural regions,7 rooms,0.05772,78,1136,0.04415,0.07129
2014,3rd Quintile,Rural regions,8 rooms,0.02235,35,1136,0.01375,0.03095
2014,4th Quintile,Urban regions,2 rooms,0.16097,217,1885,0.14438,0.17757
