year,quintil_oecd_hh,rentown,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,3rd Quintile,Tenant,4 rooms,0.14019,290,1501,0.12262,0.15776
2011,3rd Quintile,Tenant,5 rooms,0.06441,119,1501,0.05198,0.07683
2011,3rd Quintile,Tenant,6 rooms,0.02597,67,1501,0.01792,0.03402
2011,4th Quintile,Owner,2 rooms,0.03688,45,1842,0.02827,0.04548
2011,4th Quintile,Owner,3 rooms,0.18289,230,1842,0.16523,0.20055
2011,4th Quintile,Owner,4 rooms,0.24666,437,1842,0.22697,0.26635
2011,4th Quintile,Owner,5 rooms,0.24045,456,1842,0.22092,0.25997
2011,4th Quintile,Owner,6 rooms,0.16416,379,1842,0.14724,0.18108
2011,4th Quintile,Owner,7 rooms,0.06923,171,1842,0.05763,0.08082
2011,4th Quintile,Owner,8 rooms,0.02913,86,1842,0.02145,0.03682
2011,4th Quintile,Owner,9 rooms,0.01507,38,1842,0.00950,0.02063
2011,4th Quintile,Tenant,2 rooms,0.26230,219,1138,0.23673,0.28787
2011,4th Quintile,Tenant,3 rooms,0.43160,524,1138,0.40281,0.46039
2011,4th Quintile,Tenant,4 rooms,0.16009,229,1138,0.13878,0.18140
2011,4th Quintile,Tenant,5 rooms,0.07948,127,1138,0.06376,0.09520
2011,4th Quintile,Tenant,6 rooms,0.02327,39,1138,0.01450,0.03203
2011,5th Quintile,Owner,2 rooms,0.04068,55,2293,0.03259,0.04877
2011,5th Quintile,Owner,3 rooms,0.15147,253,2293,0.13680,0.16615
2011,5th Quintile,Owner,4 rooms,0.22178,471,2293,0.20477,0.23879
2011,5th Quintile,Owner,5 rooms,0.23553,570,2293,0.21816,0.25291
2011,5th Quintile,Owner,6 rooms,0.16865,451,2293,0.15332,0.18398
2011,5th Quintile,Owner,7 rooms,0.08084,228,2293,0.06968,0.09200
2011,5th Quintile,Owner,8 rooms,0.05979,146,2293,0.05008,0.06950
2011,5th Quintile,Owner,9 rooms,0.01983,65,2293,0.01412,0.02554
2011,5th Quintile,Owner,10 or more rooms,0.01792,54,2293,0.01249,0.02335
2011,5th Quintile,Tenant,2 rooms,0.22710,128,860,0.19909,0.25512
2011,5th Quintile,Tenant,3 rooms,0.36889,315,860,0.33662,0.40115
2011,5th Quintile,Tenant,4 rooms,0.20192,234,860,0.17508,0.22877
2011,5th Quintile,Tenant,5 rooms,0.09949,103,860,0.07947,0.11950
2011,5th Quintile,Tenant,6 rooms,0.02616,47,860,0.01548,0.03683
2011,5th Quintile,Tenant,7 rooms,0.02386,33,860,0.01365,0.03407
2012,1st Quintile,Owner,2 rooms,0.12224,34,491,0.09324,0.15125
2012,1st Quintile,Owner,3 rooms,0.28947,106,491,0.24932,0.32963
2012,1st Quintile,Owner,4 rooms,0.21884,129,491,0.18223,0.25545
2012,1st Quintile,Owner,5 rooms,0.20554,116,491,0.16976,0.24132
2012,1st Quintile,Owner,6 rooms,0.07960,68,491,0.05564,0.10357
2012,1st Quintile,Owner,7 rooms,0.04546,38,491,0.02702,0.06390
2012,1st Quintile,Tenant,1 room,0.11198,216,3032,0.10075,0.12320
2012,1st Quintile,Tenant,2 rooms,0.38889,744,3032,0.37153,0.40624
2012,1st Quintile,Tenant,3 rooms,0.35134,1290,3032,0.33435,0.36834
2012,1st Quintile,Tenant,4 rooms,0.10440,582,3032,0.09352,0.11529
2012,1st Quintile,Tenant,5 rooms,0.02768,136,3032,0.02184,0.03352
2012,1st Quintile,Tenant,6 rooms,0.01089,64,3032,0.00719,0.01458
2012,2nd Quintile,Owner,2 rooms,0.07946,55,1189,0.06408,0.09484
2012,2nd Quintile,Owner,3 rooms,0.22948,220,1189,0.20557,0.25340
2012,2nd Quintile,Owner,4 rooms,0.29318,314,1189,0.26729,0.31906
2012,2nd Quintile,Owner,5 rooms,0.18251,256,1189,0.16054,0.20447
2012,2nd Quintile,Owner,6 rooms,0.11568,183,1189,0.09750,0.13387
2012,2nd Quintile,Owner,7 rooms,0.06832,112,1189,0.05398,0.08267
2012,2nd Quintile,Owner,8 rooms,0.02070,49,1189,0.01260,0.02879
2012,2nd Quintile,Tenant,1 room,0.05474,67,2055,0.04491,0.06458
2012,2nd Quintile,Tenant,2 rooms,0.29115,423,2055,0.27150,0.31080
2012,2nd Quintile,Tenant,3 rooms,0.43864,930,2055,0.41718,0.46010
2012,2nd Quintile,Tenant,4 rooms,0.13596,435,2055,0.12114,0.15079
2012,2nd Quintile,Tenant,5 rooms,0.05271,148,2055,0.04305,0.06237
2012,2nd Quintile,Tenant,6 rooms,0.01170,52,2055,0.00705,0.01635
2012,3rd Quintile,Owner,2 rooms,0.06590,63,1603,0.05375,0.07805
2012,3rd Quintile,Owner,3 rooms,0.21863,267,1603,0.19839,0.23887
2012,3rd Quintile,Owner,4 rooms,0.25562,407,1603,0.23426,0.27698
2012,3rd Quintile,Owner,5 rooms,0.21553,398,1603,0.19540,0.23567
2012,3rd Quintile,Owner,6 rooms,0.14093,274,1603,0.12389,0.15797
2012,3rd Quintile,Owner,7 rooms,0.05480,126,1603,0.04365,0.06594
2012,3rd Quintile,Owner,8 rooms,0.02324,68,1603,0.01586,0.03061
2012,3rd Quintile,Tenant,1 room,0.04248,38,1524,0.03235,0.05261
2012,3rd Quintile,Tenant,2 rooms,0.29374,318,1524,0.27087,0.31662
2012,3rd Quintile,Tenant,3 rooms,0.41571,683,1524,0.39096,0.44047
2012,3rd Quintile,Tenant,4 rooms,0.16072,312,1524,0.14227,0.17917
2012,3rd Quintile,Tenant,5 rooms,0.05186,120,1524,0.04073,0.06300
2012,3rd Quintile,Tenant,6 rooms,0.02462,53,1524,0.01684,0.03240
2012,4th Quintile,Owner,2 rooms,0.03839,51,1869,0.02967,0.04710
2012,4th Quintile,Owner,3 rooms,0.17381,249,1869,0.15663,0.19100
2012,4th Quintile,Owner,4 rooms,0.28365,476,1869,0.26321,0.30409
2012,4th Quintile,Owner,5 rooms,0.22733,469,1869,0.20832,0.24633
2012,4th Quintile,Owner,6 rooms,0.14752,353,1869,0.13144,0.16361
2012,4th Quintile,Owner,7 rooms,0.06577,158,1869,0.05453,0.07701
2012,4th Quintile,Owner,8 rooms,0.02902,73,1869,0.02141,0.03664
2012,4th Quintile,Owner,9 rooms,0.01431,40,1869,0.00893,0.01970
2012,4th Quintile,Tenant,2 rooms,0.24541,212,1084,0.21978,0.27104
2012,4th Quintile,Tenant,3 rooms,0.42734,479,1084,0.39788,0.45681
2012,4th Quintile,Tenant,4 rooms,0.19816,243,1084,0.17441,0.22190
2012,4th Quintile,Tenant,5 rooms,0.07464,110,1084,0.05899,0.09030
2012,4th Quintile,Tenant,6 rooms,0.01719,40,1084,0.00945,0.02493
2012,5th Quintile,Owner,2 rooms,0.04063,51,2291,0.03254,0.04871
2012,5th Quintile,Owner,3 rooms,0.15877,245,2291,0.14380,0.17374
2012,5th Quintile,Owner,4 rooms,0.18725,430,2291,0.17127,0.20323
2012,5th Quintile,Owner,5 rooms,0.25923,603,2291,0.24128,0.27717
2012,5th Quintile,Owner,6 rooms,0.16319,441,2291,0.14805,0.17832
2012,5th Quintile,Owner,7 rooms,0.09224,254,2291,0.08039,0.10409
2012,5th Quintile,Owner,8 rooms,0.05621,144,2291,0.04677,0.06564
2012,5th Quintile,Owner,9 rooms,0.01988,66,2291,0.01417,0.02560
2012,5th Quintile,Owner,10 or more rooms,0.02093,57,2291,0.01506,0.02679
2012,5th Quintile,Tenant,2 rooms,0.21567,129,806,0.18726,0.24408
2012,5th Quintile,Tenant,3 rooms,0.37588,310,806,0.34242,0.40934
2012,5th Quintile,Tenant,4 rooms,0.20965,224,806,0.18153,0.23777
2012,5th Quintile,Tenant,5 rooms,0.09539,95,806,0.07510,0.11568
2012,5th Quintile,Tenant,6 rooms,0.03884,48,806,0.02549,0.05219
2013,1st Quintile,Owner,2 rooms,0.14203,44,540,0.11256,0.17150
2013,1st Quintile,Owner,3 rooms,0.29097,123,540,0.25263,0.32932
2013,1st Quintile,Owner,4 rooms,0.27134,142,540,0.23380,0.30888
2013,1st Quintile,Owner,5 rooms,0.15122,109,540,0.12098,0.18147
2013,1st Quintile,Owner,6 rooms,0.06513,81,540,0.04430,0.08596
2013,1st Quintile,Owner,7 rooms,0.04559,41,540,0.02798,0.06320
2013,1st Quintile,Tenant,1 room,0.10916,244,3613,0.09899,0.11933
2013,1st Quintile,Tenant,2 rooms,0.37720,869,3613,0.36139,0.39301
2013,1st Quintile,Tenant,3 rooms,0.36531,1554,3613,0.34961,0.38101
2013,1st Quintile,Tenant,4 rooms,0.10278,704,3613,0.09288,0.11269
2013,1st Quintile,Tenant,5 rooms,0.02731,173,3613,0.02199,0.03262
2013,1st Quintile,Tenant,6 rooms,0.01299,69,3613,0.00930,0.01668
2013,2nd Quintile,Owner,2 rooms,0.07583,53,1242,0.06110,0.09056
2013,2nd Quintile,Owner,3 rooms,0.26038,235,1242,0.23596,0.28479
2013,2nd Quintile,Owner,4 rooms,0.26061,322,1242,0.23619,0.28503
2013,2nd Quintile,Owner,5 rooms,0.20164,295,1242,0.17932,0.22396
2013,2nd Quintile,Owner,6 rooms,0.10389,179,1242,0.08691,0.12087
2013,2nd Quintile,Owner,7 rooms,0.07137,112,1242,0.05704,0.08569
2013,2nd Quintile,Owner,8 rooms,0.01879,46,1242,0.01123,0.02634
2013,2nd Quintile,Tenant,1 room,0.06744,107,2550,0.05770,0.07717
2013,2nd Quintile,Tenant,2 rooms,0.32450,550,2550,0.30632,0.34268
2013,2nd Quintile,Tenant,3 rooms,0.39768,1117,2550,0.37868,0.41668
2013,2nd Quintile,Tenant,4 rooms,0.14785,559,2550,0.13407,0.16163
2013,2nd Quintile,Tenant,5 rooms,0.04045,172,2550,0.03280,0.04810
2013,2nd Quintile,Tenant,6 rooms,0.01478,45,2550,0.01009,0.01946
2013,3rd Quintile,Owner,2 rooms,0.05222,55,1660,0.04152,0.06293
2013,3rd Quintile,Owner,3 rooms,0.20944,282,1660,0.18986,0.22902
2013,3rd Quintile,Owner,4 rooms,0.24546,411,1660,0.22475,0.26617
2013,3rd Quintile,Owner,5 rooms,0.23521,423,1660,0.21480,0.25562
2013,3rd Quintile,Owner,6 rooms,0.15506,296,1660,0.13764,0.17248
2013,3rd Quintile,Owner,7 rooms,0.06005,128,1660,0.04862,0.07148
2013,3rd Quintile,Owner,8 rooms,0.02508,65,1660,0.01755,0.03260
2013,3rd Quintile,Tenant,1 room,0.03956,35,1648,0.03014,0.04897
2013,3rd Quintile,Tenant,2 rooms,0.27302,345,1648,0.25151,0.29454
2013,3rd Quintile,Tenant,3 rooms,0.42601,737,1648,0.40213,0.44989
2013,3rd Quintile,Tenant,4 rooms,0.16869,342,1648,0.15061,0.18678
2013,3rd Quintile,Tenant,5 rooms,0.06853,138,1648,0.05633,0.08074
2013,3rd Quintile,Tenant,6 rooms,0.01690,51,1648,0.01068,0.02313
2013,4th Quintile,Owner,2 rooms,0.05512,58,1795,0.04456,0.06569
2013,4th Quintile,Owner,3 rooms,0.18080,229,1795,0.16299,0.19861
2013,4th Quintile,Owner,4 rooms,0.25660,443,1795,0.23639,0.27681
2013,4th Quintile,Owner,5 rooms,0.23798,468,1795,0.21827,0.25768
2013,4th Quintile,Owner,6 rooms,0.14168,333,1795,0.12554,0.15781
2013,4th Quintile,Owner,7 rooms,0.06783,158,1795,0.05620,0.07947
2013,4th Quintile,Owner,8 rooms,0.03006,74,1795,0.02216,0.03796
2013,4th Quintile,Owner,9 rooms,0.00980,32,1795,0.00524,0.01436
2013,4th Quintile,Tenant,2 rooms,0.26357,253,1234,0.23898,0.28817
2013,4th Quintile,Tenant,3 rooms,0.40830,524,1234,0.38087,0.43574
2013,4th Quintile,Tenant,4 rooms,0.17253,285,1234,0.15144,0.19362
2013,4th Quintile,Tenant,5 rooms,0.08847,136,1234,0.07262,0.10433
2013,4th Quintile,Tenant,6 rooms,0.01488,36,1234,0.00812,0.02164
2013,5th Quintile,Owner,2 rooms,0.03051,48,2319,0.02351,0.03751
2013,5th Quintile,Owner,3 rooms,0.15206,253,2319,0.13744,0.16668
2013,5th Quintile,Owner,4 rooms,0.20473,462,2319,0.18831,0.22116
2013,5th Quintile,Owner,5 rooms,0.25220,576,2319,0.23452,0.26988
2013,5th Quintile,Owner,6 rooms,0.17121,465,2319,0.15587,0.18654
2013,5th Quintile,Owner,7 rooms,0.08773,254,2319,0.07622,0.09925
2013,5th Quintile,Owner,8 rooms,0.05406,138,2319,0.04485,0.06326
2013,5th Quintile,Owner,9 rooms,0.02723,74,2319,0.02060,0.03386
2013,5th Quintile,Owner,10 or more rooms,0.01657,49,2319,0.01138,0.02177
2013,5th Quintile,Tenant,2 rooms,0.22459,151,888,0.19713,0.25206
2013,5th Quintile,Tenant,3 rooms,0.39259,346,888,0.36045,0.42472
2013,5th Quintile,Tenant,4 rooms,0.20472,243,888,0.17817,0.23128
2013,5th Quintile,Tenant,5 rooms,0.09014,102,888,0.07129,0.10899
2013,5th Quintile,Tenant,6 rooms,0.03475,46,888,0.02270,0.04680
2014,1st Quintile,Owner,2 rooms,0.08952,33,474,0.06379,0.11525
2014,1st Quintile,Owner,3 rooms,0.31094,111,474,0.26923,0.35266
2014,1st Quintile,Owner,4 rooms,0.21096,118,474,0.17419,0.24773
2014,1st Quintile,Owner,5 rooms,0.21912,106,474,0.18184,0.25640
2014,1st Quintile,Owner,6 rooms,0.08735,70,474,0.06190,0.11280
2014,1st Quintile,Owner,7 rooms,0.04534,36,474,0.02659,0.06409
2014,1st Quintile,Tenant,1 room,0.12173,217,2917,0.10986,0.13359
2014,1st Quintile,Tenant,2 rooms,0.38383,747,2917,0.36618,0.40148
2014,1st Quintile,Tenant,3 rooms,0.34036,1185,2917,0.32316,0.35755
2014,1st Quintile,Tenant,4 rooms,0.11841,577,2917,0.10668,0.13013
2014,1st Quintile,Tenant,5 rooms,0.02455,139,2917,0.01893,0.03016
2014,1st Quintile,Tenant,6 rooms,0.00670,52,2917,0.00374,0.00966
2014,2nd Quintile,Owner,2 rooms,0.08150,45,1072,0.06512,0.09789
2014,2nd Quintile,Owner,3 rooms,0.26212,232,1072,0.23579,0.28846
2014,2nd Quintile,Owner,4 rooms,0.25544,267,1072,0.22932,0.28156
2014,2nd Quintile,Owner,5 rooms,0.17938,243,1072,0.15640,0.20236
2014,2nd Quintile,Owner,6 rooms,0.10973,159,1072,0.09101,0.12845
2014,2nd Quintile,Owner,7 rooms,0.07984,95,1072,0.06361,0.09608
2014,2nd Quintile,Owner,8 rooms,0.01070,31,1072,0.00454,0.01686
2014,2nd Quintile,Tenant,1 room,0.05956,71,2208,0.04969,0.06944
2014,2nd Quintile,Tenant,2 rooms,0.29585,445,2208,0.27681,0.31489
2014,2nd Quintile,Tenant,3 rooms,0.41797,976,2208,0.39739,0.43855
2014,2nd Quintile,Tenant,4 rooms,0.15716,481,2208,0.14197,0.17234
2014,2nd Quintile,Tenant,5 rooms,0.04389,144,2208,0.03535,0.05244
2014,2nd Quintile,Tenant,6 rooms,0.01827,60,2208,0.01268,0.02385
2014,2nd Quintile,Tenant,7 rooms,0.00602,31,2208,0.00280,0.00925
2014,3rd Quintile,Owner,2 rooms,0.04126,45,1530,0.03129,0.05123
2014,3rd Quintile,Owner,3 rooms,0.19886,255,1530,0.17885,0.21887
2014,3rd Quintile,Owner,4 rooms,0.27255,393,1530,0.25023,0.29487
2014,3rd Quintile,Owner,5 rooms,0.21814,374,1530,0.19744,0.23884
2014,3rd Quintile,Owner,6 rooms,0.14586,262,1530,0.12816,0.16355
2014,3rd Quintile,Owner,7 rooms,0.08049,145,1530,0.06686,0.09413
2014,3rd Quintile,Owner,8 rooms,0.02726,56,1530,0.01909,0.03542
2014,3rd Quintile,Tenant,2 rooms,0.29048,321,1471,0.26728,0.31369
2014,3rd Quintile,Tenant,3 rooms,0.43961,681,1471,0.41424,0.46498
2014,3rd Quintile,Tenant,4 rooms,0.15167,301,1471,0.13333,0.17001
2014,3rd Quintile,Tenant,5 rooms,0.06008,126,1471,0.04793,0.07223
2014,3rd Quintile,Tenant,6 rooms,0.02393,42,1471,0.01611,0.03174
2014,4th Quintile,Owner,2 rooms,0.05107,54,1686,0.04056,0.06159
2014,4th Quintile,Owner,3 rooms,0.20059,238,1686,0.18147,0.21971
2014,4th Quintile,Owner,4 rooms,0.24128,388,1686,0.22085,0.26171
2014,4th Quintile,Owner,5 rooms,0.21864,447,1686,0.19890,0.23838
2014,4th Quintile,Owner,6 rooms,0.14192,298,1686,0.12525,0.15858
2014,4th Quintile,Owner,7 rooms,0.07124,150,1686,0.05896,0.08352
2014,4th Quintile,Owner,8 rooms,0.03923,76,1686,0.02996,0.04850
2014,4th Quintile,Owner,9 rooms,0.01659,35,1686,0.01049,0.02268
2014,4th Quintile,Tenant,2 rooms,0.28229,235,1156,0.25633,0.30825
2014,4th Quintile,Tenant,3 rooms,0.39610,513,1156,0.36789,0.42430
2014,4th Quintile,Tenant,4 rooms,0.18285,252,1156,0.16056,0.20514
2014,4th Quintile,Tenant,5 rooms,0.06989,108,1156,0.05519,0.08460
2014,4th Quintile,Tenant,6 rooms,0.02528,48,1156,0.01623,0.03434
2014,5th Quintile,Owner,2 rooms,0.03331,44,2153,0.02572,0.04089
2014,5th Quintile,Owner,3 rooms,0.14157,226,2153,0.12684,0.15630
2014,5th Quintile,Owner,4 rooms,0.21820,426,2153,0.20075,0.23565
2014,5th Quintile,Owner,5 rooms,0.26542,564,2153,0.24676,0.28407
2014,5th Quintile,Owner,6 rooms,0.15931,429,2153,0.14385,0.17478
2014,5th Quintile,Owner,7 rooms,0.08254,221,2153,0.07091,0.09417
2014,5th Quintile,Owner,8 rooms,0.05672,138,2153,0.04695,0.06649
2014,5th Quintile,Owner,9 rooms,0.02077,61,2153,0.01474,0.02680
2014,5th Quintile,Owner,10 or more rooms,0.01798,44,2153,0.01236,0.02359
2014,5th Quintile,Tenant,2 rooms,0.25240,155,810,0.22247,0.28234
2014,5th Quintile,Tenant,3 rooms,0.38327,320,810,0.34977,0.41677
2014,5th Quintile,Tenant,4 rooms,0.18979,212,810,0.16277,0.21681
2014,5th Quintile,Tenant,5 rooms,0.08912,88,810,0.06948,0.10875
2014,5th Quintile,Tenant,6 rooms,0.02854,35,810,0.01707,0.04002
2015,1st Quintile,Owner,2 rooms,0.11139,31,460,0.08261,0.14018
2015,1st Quintile,Owner,3 rooms,0.27392,100,460,0.23312,0.31472
2015,1st Quintile,Owner,4 rooms,0.24833,121,460,0.20880,0.28786
2015,1st Quintile,Owner,5 rooms,0.18958,99,460,0.15372,0.22544
2015,1st Quintile,Owner,6 rooms,0.06783,69,460,0.04482,0.09083
2015,1st Quintile,Owner,7 rooms,0.07293,40,460,0.04914,0.09672
2015,1st Quintile,Tenant,1 room,0.11901,255,3021,0.10746,0.13056
2015,1st Quintile,Tenant,2 rooms,0.38188,796,3021,0.36456,0.39921
2015,1st Quintile,Tenant,3 rooms,0.33969,1225,3021,0.32280,0.35658
2015,1st Quintile,Tenant,4 rooms,0.11359,534,3021,0.10227,0.12491
2015,1st Quintile,Tenant,5 rooms,0.03263,157,3021,0.02630,0.03897
2015,1st Quintile,Tenant,6 rooms,0.00903,54,3021,0.00566,0.01241
2015,2nd Quintile,Owner,2 rooms,0.07719,47,1060,0.06111,0.09326
2015,2nd Quintile,Owner,3 rooms,0.26597,225,1060,0.23936,0.29258
2015,2nd Quintile,Owner,4 rooms,0.28521,291,1060,0.25802,0.31241
2015,2nd Quintile,Owner,5 rooms,0.14237,206,1060,0.12132,0.16341
2015,2nd Quintile,Owner,6 rooms,0.13076,175,1060,0.11045,0.15106
2015,2nd Quintile,Owner,7 rooms,0.06297,85,1060,0.04834,0.07761
2015,2nd Quintile,Owner,8 rooms,0.01846,31,1060,0.01035,0.02656
2015,2nd Quintile,Tenant,1 room,0.04779,83,2284,0.03904,0.05654
2015,2nd Quintile,Tenant,2 rooms,0.33197,537,2284,0.31266,0.35129
2015,2nd Quintile,Tenant,3 rooms,0.42227,1008,2284,0.40201,0.44253
2015,2nd Quintile,Tenant,4 rooms,0.13696,441,2284,0.12285,0.15106
2015,2nd Quintile,Tenant,5 rooms,0.03758,128,2284,0.02978,0.04538
2015,2nd Quintile,Tenant,6 rooms,0.01608,55,2284,0.01092,0.02124
2015,2nd Quintile,Tenant,7 rooms,0.00485,32,2284,0.00200,0.00770
2015,3rd Quintile,Owner,2 rooms,0.03967,41,1400,0.02944,0.04989
2015,3rd Quintile,Owner,3 rooms,0.22068,250,1400,0.19895,0.24241
2015,3rd Quintile,Owner,4 rooms,0.25702,336,1400,0.23412,0.27992
2015,3rd Quintile,Owner,5 rooms,0.23608,374,1400,0.21383,0.25834
2015,3rd Quintile,Owner,6 rooms,0.13779,234,1400,0.11973,0.15585
2015,3rd Quintile,Owner,7 rooms,0.06300,114,1400,0.05027,0.07573
2015,3rd Quintile,Owner,8 rooms,0.02321,51,1400,0.01532,0.03110
2015,3rd Quintile,Tenant,1 room,0.04468,53,1547,0.03438,0.05497
2015,3rd Quintile,Tenant,2 rooms,0.27633,342,1547,0.25404,0.29863
2015,3rd Quintile,Tenant,3 rooms,0.44512,683,1547,0.42035,0.46990
2015,3rd Quintile,Tenant,4 rooms,0.13445,293,1547,0.11744,0.15145
2015,3rd Quintile,Tenant,5 rooms,0.05872,131,1547,0.04700,0.07044
2015,3rd Quintile,Tenant,6 rooms,0.02519,45,1547,0.01737,0.03300
2015,4th Quintile,Owner,2 rooms,0.05148,46,1624,0.04073,0.06224
2015,4th Quintile,Owner,3 rooms,0.18354,214,1624,0.16471,0.20238
2015,4th Quintile,Owner,4 rooms,0.25886,373,1624,0.23755,0.28017
2015,4th Quintile,Owner,5 rooms,0.23823,433,1624,0.21750,0.25895
2015,4th Quintile,Owner,6 rooms,0.14303,304,1624,0.12600,0.16007
2015,4th Quintile,Owner,7 rooms,0.07441,155,1624,0.06164,0.08718
2015,4th Quintile,Owner,8 rooms,0.02270,61,1624,0.01545,0.02994
2015,4th Quintile,Owner,9 rooms,0.01588,38,1624,0.00980,0.02196
2015,4th Quintile,Tenant,2 rooms,0.27764,248,1126,0.25147,0.30381
2015,4th Quintile,Tenant,3 rooms,0.39629,504,1126,0.36771,0.42488
2015,4th Quintile,Tenant,4 rooms,0.16421,220,1126,0.14256,0.18585
2015,4th Quintile,Tenant,5 rooms,0.08760,111,1126,0.07108,0.10412
2015,4th Quintile,Tenant,6 rooms,0.02211,43,1126,0.01351,0.03070
2015,5th Quintile,Owner,2 rooms,0.03318,42,2071,0.02546,0.04089
2015,5th Quintile,Owner,3 rooms,0.13700,219,2071,0.12218,0.15181
2015,5th Quintile,Owner,4 rooms,0.19928,394,2071,0.18207,0.21649
2015,5th Quintile,Owner,5 rooms,0.24923,529,2071,0.23060,0.26786
2015,5th Quintile,Owner,6 rooms,0.18504,432,2071,0.16831,0.20177
2015,5th Quintile,Owner,7 rooms,0.08933,203,2071,0.07705,0.10162
2015,5th Quintile,Owner,8 rooms,0.06025,141,2071,0.05000,0.07050
2015,5th Quintile,Owner,9 rooms,0.02518,69,2071,0.01843,0.03193
2015,5th Quintile,Owner,10 or more rooms,0.01585,42,2071,0.01047,0.02123
2015,5th Quintile,Tenant,2 rooms,0.20783,147,845,0.18045,0.23520
2015,5th Quintile,Tenant,3 rooms,0.38338,337,845,0.35058,0.41618
2015,5th Quintile,Tenant,4 rooms,0.21074,212,845,0.18322,0.23825
2015,5th Quintile,Tenant,5 rooms,0.10596,107,845,0.08519,0.12673
2015,5th Quintile,Tenant,6 rooms,0.03063,42,845,0.01901,0.04226
2016,1st Quintile,Not included in this version of the questionnaire,1 room,0.20415,206,2082,0.18684,0.22147
2016,1st Quintile,Not included in this version of the questionnaire,2 rooms,0.32884,488,2082,0.30865,0.34902
2016,1st Quintile,Not included in this version of the questionnaire,3 rooms,0.31644,822,2082,0.29645,0.33642
2016,1st Quintile,Not included in this version of the questionnaire,4 rooms,0.11167,425,2082,0.09813,0.12520
2016,1st Quintile,Not included in this version of the questionnaire,5 rooms,0.01954,107,2082,0.01359,0.02549
2016,1st Quintile,Not included in this version of the questionnaire,6 rooms,0.01025,34,2082,0.00592,0.01457
2016,1st Quintile,Owner,3 rooms,0.28607,84,327,0.23701,0.33513
2016,1st Quintile,Owner,4 rooms,0.26787,103,327,0.21980,0.31595
2016,1st Quintile,Owner,5 rooms,0.17502,90,327,0.13377,0.21627
2016,1st Quintile,Owner,6 rooms,0.07110,50,327,0.04320,0.09899
2016,1st Quintile,Tenant,1 room,0.12352,226,2666,0.11103,0.13601
2016,1st Quintile,Tenant,2 rooms,0.39439,696,2666,0.37583,0.41294
2016,1st Quintile,Tenant,3 rooms,0.32981,1060,2666,0.31196,0.34766
2016,1st Quintile,Tenant,4 rooms,0.10785,489,2666,0.09607,0.11962
2016,1st Quintile,Tenant,5 rooms,0.03307,143,2666,0.02629,0.03986
2016,1st Quintile,Tenant,6 rooms,0.00691,52,2666,0.00376,0.01005
2016,2nd Quintile,Owner,2 rooms,0.07125,44,1007,0.05535,0.08714
2016,2nd Quintile,Owner,3 rooms,0.23931,202,1007,0.21294,0.26567
2016,2nd Quintile,Owner,4 rooms,0.28284,264,1007,0.25500,0.31067
2016,2nd Quintile,Owner,5 rooms,0.18210,216,1007,0.15826,0.20595
2016,2nd Quintile,Owner,6 rooms,0.11907,161,1007,0.09906,0.13908
2016,2nd Quintile,Owner,7 rooms,0.07543,87,1007,0.05911,0.09175
2016,2nd Quintile,Owner,8 rooms,0.01821,33,1007,0.00995,0.02647
2016,2nd Quintile,Tenant,1 room,0.05563,75,1973,0.04551,0.06574
2016,2nd Quintile,Tenant,2 rooms,0.31731,468,1973,0.29677,0.33785
2016,2nd Quintile,Tenant,3 rooms,0.43283,889,1973,0.41096,0.45469
2016,2nd Quintile,Tenant,4 rooms,0.13182,369,1973,0.11689,0.14675
2016,2nd Quintile,Tenant,5 rooms,0.03923,133,1973,0.03066,0.04780
2016,2nd Quintile,Tenant,6 rooms,0.01259,39,1973,0.00767,0.01751
2016,3rd Quintile,Owner,2 rooms,0.05321,45,1312,0.04106,0.06536
2016,3rd Quintile,Owner,3 rooms,0.20031,211,1312,0.17864,0.22197
2016,3rd Quintile,Owner,4 rooms,0.27221,340,1312,0.24812,0.29631
2016,3rd Quintile,Owner,5 rooms,0.20894,306,1312,0.18694,0.23095
2016,3rd Quintile,Owner,6 rooms,0.14686,236,1312,0.12770,0.16602
2016,3rd Quintile,Owner,7 rooms,0.07408,122,1312,0.05990,0.08825
2016,3rd Quintile,Owner,8 rooms,0.02532,52,1312,0.01682,0.03382
2016,3rd Quintile,Tenant,1 room,0.03492,43,1367,0.02519,0.04466
2016,3rd Quintile,Tenant,2 rooms,0.24941,289,1367,0.22647,0.27236
2016,3rd Quintile,Tenant,3 rooms,0.45612,618,1367,0.42971,0.48253
2016,3rd Quintile,Tenant,4 rooms,0.15028,282,1367,0.13133,0.16923
2016,3rd Quintile,Tenant,5 rooms,0.06482,100,1367,0.05176,0.07788
2016,3rd Quintile,Tenant,6 rooms,0.02259,35,1367,0.01471,0.03046
2016,4th Quintile,Owner,2 rooms,0.05063,47,1519,0.03960,0.06166
2016,4th Quintile,Owner,3 rooms,0.17905,192,1519,0.15976,0.19834
2016,4th Quintile,Owner,4 rooms,0.25801,367,1519,0.23600,0.28002
2016,4th Quintile,Owner,5 rooms,0.26871,432,1519,0.24641,0.29101
2016,4th Quintile,Owner,6 rooms,0.14353,293,1519,0.12589,0.16117
2016,4th Quintile,Owner,7 rooms,0.05004,123,1519,0.03907,0.06101
2016,4th Quintile,Owner,8 rooms,0.03218,65,1519,0.02331,0.04106
