year,quintil_oecd_hh,sampreg,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,5th Quintile,West,2 rooms,0.08335,192,3632,0.07436,0.09234
2019,5th Quintile,West,3 rooms,0.20291,579,3632,0.18983,0.21599
2019,5th Quintile,West,4 rooms,0.19257,681,3632,0.17974,0.20540
2019,5th Quintile,West,5 rooms,0.20673,749,3632,0.19355,0.21990
2019,5th Quintile,West,6 rooms,0.15288,631,3632,0.14117,0.16458
2019,5th Quintile,West,7 rooms,0.07609,358,3632,0.06746,0.08471
2019,5th Quintile,West,8 rooms,0.04221,216,3632,0.03567,0.04875
2019,5th Quintile,West,9 rooms,0.01465,95,3632,0.01074,0.01855
2019,5th Quintile,West,10 or more rooms,0.01954,131,3632,0.01504,0.02404
2019,5th Quintile,East,2 rooms,0.09436,37,640,0.07169,0.11703
2019,5th Quintile,East,3 rooms,0.24137,129,640,0.20819,0.27455
2019,5th Quintile,East,4 rooms,0.26476,181,640,0.23055,0.29897
2019,5th Quintile,East,5 rooms,0.20739,159,640,0.17595,0.23883
2019,5th Quintile,East,6 rooms,0.09467,96,640,0.07197,0.11737
2019,5th Quintile,East,7 rooms,0.04211,38,640,0.02654,0.05768
2020,1st Quintile,West,1 room,0.10307,547,4886,0.09454,0.11159
2020,1st Quintile,West,2 rooms,0.32208,1252,4886,0.30897,0.33518
2020,1st Quintile,West,3 rooms,0.31002,1778,4886,0.29705,0.32299
2020,1st Quintile,West,4 rooms,0.14666,880,4886,0.13674,0.15658
2020,1st Quintile,West,5 rooms,0.06453,271,4886,0.05764,0.07142
2020,1st Quintile,West,6 rooms,0.03434,109,4886,0.02923,0.03944
2020,1st Quintile,West,7 rooms,0.01010,49,4886,0.00730,0.01291
2020,1st Quintile,East,1 room,0.11644,137,1129,0.09772,0.13515
2020,1st Quintile,East,2 rooms,0.41920,313,1129,0.39040,0.44799
2020,1st Quintile,East,3 rooms,0.31488,421,1129,0.28777,0.34198
2020,1st Quintile,East,4 rooms,0.08684,202,1129,0.07040,0.10327
2020,1st Quintile,East,5 rooms,0.02516,56,1129,0.01602,0.03430
2020,2nd Quintile,West,1 room,0.03773,148,2584,0.03038,0.04508
2020,2nd Quintile,West,2 rooms,0.21348,544,2584,0.19768,0.22928
2020,2nd Quintile,West,3 rooms,0.32341,849,2584,0.30537,0.34145
2020,2nd Quintile,West,4 rooms,0.20613,512,2584,0.19053,0.22173
2020,2nd Quintile,West,5 rooms,0.10498,268,2584,0.09316,0.11680
2020,2nd Quintile,West,6 rooms,0.05823,136,2584,0.04920,0.06726
2020,2nd Quintile,West,7 rooms,0.03079,78,2584,0.02412,0.03745
2020,2nd Quintile,West,8 rooms,0.01566,49,2584,0.01087,0.02045
2020,2nd Quintile,East,2 rooms,0.25066,167,835,0.22125,0.28008
2020,2nd Quintile,East,3 rooms,0.39434,363,835,0.36117,0.42751
2020,2nd Quintile,East,4 rooms,0.18384,195,835,0.15755,0.21013
2020,2nd Quintile,East,5 rooms,0.08446,74,835,0.06559,0.10333
2020,2nd Quintile,East,6 rooms,0.03446,36,835,0.02208,0.04684
2020,3rd Quintile,West,1 room,0.02056,69,2196,0.01462,0.02649
2020,3rd Quintile,West,2 rooms,0.16110,347,2196,0.14572,0.17648
2020,3rd Quintile,West,3 rooms,0.26110,577,2196,0.24272,0.27947
2020,3rd Quintile,West,4 rooms,0.21234,455,2196,0.19523,0.22945
2020,3rd Quintile,West,5 rooms,0.16526,359,2196,0.14972,0.18080
2020,3rd Quintile,West,6 rooms,0.10018,225,2196,0.08762,0.11274
2020,3rd Quintile,West,7 rooms,0.04112,103,2196,0.03281,0.04943
2020,3rd Quintile,West,8 rooms,0.02049,61,2196,0.01456,0.02642
2020,3rd Quintile,East,2 rooms,0.14897,97,627,0.12107,0.17686
2020,3rd Quintile,East,3 rooms,0.34447,229,627,0.30724,0.38169
2020,3rd Quintile,East,4 rooms,0.24788,167,627,0.21405,0.28170
2020,3rd Quintile,East,5 rooms,0.10755,80,627,0.08328,0.13181
2020,3rd Quintile,East,6 rooms,0.08631,54,627,0.06431,0.10831
2020,4th Quintile,West,1 room,0.01046,42,2332,0.00633,0.01459
2020,4th Quintile,West,2 rooms,0.13989,286,2332,0.12581,0.15397
2020,4th Quintile,West,3 rooms,0.26336,547,2332,0.24548,0.28124
2020,4th Quintile,West,4 rooms,0.20011,467,2332,0.18387,0.21635
2020,4th Quintile,West,5 rooms,0.17752,431,2332,0.16201,0.19303
2020,4th Quintile,West,6 rooms,0.11161,278,2332,0.09883,0.12440
2020,4th Quintile,West,7 rooms,0.05383,155,2332,0.04467,0.06299
2020,4th Quintile,West,8 rooms,0.02271,93,2332,0.01666,0.02876
2020,4th Quintile,West,9 rooms,0.01348,33,2332,0.00880,0.01816
2020,4th Quintile,East,2 rooms,0.13768,54,482,0.10689,0.16847
2020,4th Quintile,East,3 rooms,0.31500,151,482,0.27349,0.35652
2020,4th Quintile,East,4 rooms,0.23492,137,482,0.19704,0.27281
2020,4th Quintile,East,5 rooms,0.16638,86,482,0.13310,0.19967
2020,4th Quintile,East,6 rooms,0.08712,54,482,0.06192,0.11232
2020,5th Quintile,West,2 rooms,0.08671,212,3148,0.07688,0.09654
2020,5th Quintile,West,3 rooms,0.18983,529,3148,0.17612,0.20353
2020,5th Quintile,West,4 rooms,0.18853,564,3148,0.17486,0.20219
2020,5th Quintile,West,5 rooms,0.19938,630,3148,0.18542,0.21334
2020,5th Quintile,West,6 rooms,0.15859,555,3148,0.14582,0.17135
2020,5th Quintile,West,7 rooms,0.08359,305,3148,0.07392,0.09326
2020,5th Quintile,West,8 rooms,0.04884,176,3148,0.04131,0.05637
2020,5th Quintile,West,9 rooms,0.01438,80,3148,0.01022,0.01853
2020,5th Quintile,West,10 or more rooms,0.01979,97,3148,0.01493,0.02466
2020,5th Quintile,East,2 rooms,0.11551,37,528,0.08822,0.14280
2020,5th Quintile,East,3 rooms,0.27266,110,528,0.23464,0.31068
2020,5th Quintile,East,4 rooms,0.25053,141,528,0.21353,0.28753
2020,5th Quintile,East,5 rooms,0.16337,119,528,0.13180,0.19493
2020,5th Quintile,East,6 rooms,0.11930,80,528,0.09163,0.14698
2020,5th Quintile,East,7 rooms,0.03015,41,528,0.01555,0.04475
2021,1st Quintile,West,1 room,0.10465,262,2527,0.09271,0.11659
2021,1st Quintile,West,2 rooms,0.31238,632,2527,0.29431,0.33046
2021,1st Quintile,West,3 rooms,0.31753,879,2527,0.29938,0.33569
2021,1st Quintile,West,4 rooms,0.14820,465,2527,0.13434,0.16206
2021,1st Quintile,West,5 rooms,0.06074,180,2527,0.05143,0.07006
2021,1st Quintile,West,6 rooms,0.03620,75,2527,0.02892,0.04349
2021,1st Quintile,West,7 rooms,0.00887,34,2527,0.00521,0.01253
2021,1st Quintile,East,1 room,0.09227,71,658,0.07014,0.11440
2021,1st Quintile,East,2 rooms,0.42047,188,658,0.38272,0.45822
2021,1st Quintile,East,3 rooms,0.28251,237,658,0.24808,0.31694
2021,1st Quintile,East,4 rooms,0.09951,127,658,0.07662,0.12240
2021,1st Quintile,East,5 rooms,0.05184,35,658,0.03489,0.06879
2021,2nd Quintile,West,1 room,0.03882,77,1725,0.02970,0.04794
2021,2nd Quintile,West,2 rooms,0.22150,339,1725,0.20190,0.24110
2021,2nd Quintile,West,3 rooms,0.32938,593,1725,0.30719,0.35156
2021,2nd Quintile,West,4 rooms,0.17071,350,1725,0.15295,0.18848
2021,2nd Quintile,West,5 rooms,0.11534,207,1725,0.10026,0.13042
2021,2nd Quintile,West,6 rooms,0.06429,102,1725,0.05271,0.07586
2021,2nd Quintile,West,7 rooms,0.03251,57,1725,0.02414,0.04088
2021,2nd Quintile,East,2 rooms,0.19912,108,524,0.16490,0.23335
2021,2nd Quintile,East,3 rooms,0.39896,227,524,0.35699,0.44092
2021,2nd Quintile,East,4 rooms,0.21249,136,524,0.17744,0.24755
2021,2nd Quintile,East,5 rooms,0.07813,53,524,0.05513,0.10113
2021,3rd Quintile,West,1 room,0.02954,56,1558,0.02113,0.03795
2021,3rd Quintile,West,2 rooms,0.17446,247,1558,0.15561,0.19331
2021,3rd Quintile,West,3 rooms,0.27166,418,1558,0.24957,0.29376
2021,3rd Quintile,West,4 rooms,0.19952,306,1558,0.17967,0.21937
2021,3rd Quintile,West,5 rooms,0.16171,224,1558,0.14343,0.18000
2021,3rd Quintile,West,6 rooms,0.08872,168,1558,0.07460,0.10284
2021,3rd Quintile,West,7 rooms,0.03852,86,1558,0.02896,0.04808
2021,3rd Quintile,West,8 rooms,0.01748,53,1558,0.01097,0.02399
2021,3rd Quintile,East,2 rooms,0.17462,70,454,0.13966,0.20958
2021,3rd Quintile,East,3 rooms,0.36018,155,454,0.31597,0.40438
2021,3rd Quintile,East,4 rooms,0.21451,127,454,0.17671,0.25232
2021,3rd Quintile,East,5 rooms,0.12648,60,454,0.09587,0.15709
2021,3rd Quintile,East,6 rooms,0.07567,42,454,0.05132,0.10003
2021,4th Quintile,West,1 room,0.01138,37,1668,0.00629,0.01647
2021,4th Quintile,West,2 rooms,0.14956,198,1668,0.13244,0.16668
2021,4th Quintile,West,3 rooms,0.27414,399,1668,0.25273,0.29556
2021,4th Quintile,West,4 rooms,0.20364,349,1668,0.18431,0.22297
2021,4th Quintile,West,5 rooms,0.15154,298,1668,0.13433,0.16875
2021,4th Quintile,West,6 rooms,0.10924,218,1668,0.09426,0.12421
2021,4th Quintile,West,7 rooms,0.05409,103,1668,0.04324,0.06495
2021,4th Quintile,West,8 rooms,0.02401,66,1668,0.01666,0.03136
2021,4th Quintile,East,2 rooms,0.11719,46,366,0.08419,0.15018
2021,4th Quintile,East,3 rooms,0.25156,106,366,0.20704,0.29607
2021,4th Quintile,East,4 rooms,0.26646,106,366,0.22110,0.31181
2021,4th Quintile,East,5 rooms,0.21707,73,366,0.17478,0.25937
2021,4th Quintile,East,6 rooms,0.07927,35,366,0.05156,0.10699
2021,5th Quintile,West,2 rooms,0.08576,163,2289,0.07429,0.09724
2021,5th Quintile,West,3 rooms,0.20829,391,2289,0.19165,0.22493
2021,5th Quintile,West,4 rooms,0.18914,424,2289,0.17309,0.20518
2021,5th Quintile,West,5 rooms,0.21311,469,2289,0.19633,0.22989
2021,5th Quintile,West,6 rooms,0.14374,373,2289,0.12937,0.15812
2021,5th Quintile,West,7 rooms,0.07634,213,2289,0.06546,0.08722
2021,5th Quintile,West,8 rooms,0.04696,126,2289,0.03829,0.05563
2021,5th Quintile,West,9 rooms,0.01326,64,2289,0.00857,0.01794
2021,5th Quintile,West,10 or more rooms,0.01732,66,2289,0.01198,0.02267
2021,5th Quintile,East,2 rooms,0.13605,32,356,0.10039,0.17172
2021,5th Quintile,East,3 rooms,0.24988,86,356,0.20484,0.29491
2021,5th Quintile,East,4 rooms,0.21723,98,356,0.17433,0.26012
2021,5th Quintile,East,5 rooms,0.12846,77,356,0.09365,0.16326
2021,5th Quintile,East,6 rooms,0.14726,63,356,0.11040,0.18413
2022,1st Quintile,West,1 room,0.09924,434,4004,0.08998,0.10850
2022,1st Quintile,West,2 rooms,0.24954,874,4004,0.23614,0.26295
2022,1st Quintile,West,3 rooms,0.28366,1162,4004,0.26970,0.29763
2022,1st Quintile,West,4 rooms,0.16050,714,4004,0.14913,0.17188
2022,1st Quintile,West,5 rooms,0.10139,373,4004,0.09204,0.11074
2022,1st Quintile,West,6 rooms,0.04791,207,4004,0.04129,0.05453
2022,1st Quintile,West,7 rooms,0.03189,123,4004,0.02645,0.03734
2022,1st Quintile,West,8 rooms,0.01337,70,4004,0.00982,0.01693
2022,1st Quintile,West,10 or more rooms,0.00751,47,4004,0.00484,0.01019
2022,1st Quintile,East,1 room,0.09861,123,1214,0.08184,0.11539
2022,1st Quintile,East,2 rooms,0.30847,272,1214,0.28248,0.33446
2022,1st Quintile,East,3 rooms,0.30758,411,1214,0.28161,0.33355
2022,1st Quintile,East,4 rooms,0.16267,247,1214,0.14190,0.18344
2022,1st Quintile,East,5 rooms,0.06981,113,1214,0.05547,0.08415
2022,1st Quintile,East,6 rooms,0.03605,48,1214,0.02556,0.04654
2022,2nd Quintile,West,1 room,0.04755,212,3095,0.04005,0.05504
2022,2nd Quintile,West,2 rooms,0.20336,666,3095,0.18917,0.21754
2022,2nd Quintile,West,3 rooms,0.33048,972,3095,0.31391,0.34706
2022,2nd Quintile,West,4 rooms,0.18882,569,3095,0.17503,0.20261
2022,2nd Quintile,West,5 rooms,0.10925,336,3095,0.09826,0.12024
2022,2nd Quintile,West,6 rooms,0.06649,192,3095,0.05771,0.07526
2022,2nd Quintile,West,7 rooms,0.02352,91,3095,0.01818,0.02886
2022,2nd Quintile,West,8 rooms,0.01437,57,3095,0.01017,0.01856
2022,2nd Quintile,East,1 room,0.04853,53,985,0.03511,0.06196
2022,2nd Quintile,East,2 rooms,0.24731,199,985,0.22035,0.27427
2022,2nd Quintile,East,3 rooms,0.35562,348,985,0.32571,0.38553
2022,2nd Quintile,East,4 rooms,0.19458,243,985,0.16984,0.21931
2022,2nd Quintile,East,5 rooms,0.07897,96,985,0.06212,0.09582
2022,2nd Quintile,East,6 rooms,0.04127,46,985,0.02884,0.05370
2022,3rd Quintile,West,1 room,0.02233,118,2624,0.01667,0.02798
2022,3rd Quintile,West,2 rooms,0.17741,472,2624,0.16279,0.19203
2022,3rd Quintile,West,3 rooms,0.30458,750,2624,0.28697,0.32219
2022,3rd Quintile,West,4 rooms,0.20282,506,2624,0.18743,0.21821
2022,3rd Quintile,West,5 rooms,0.13884,350,2624,0.12561,0.15207
2022,3rd Quintile,West,6 rooms,0.08687,223,2624,0.07609,0.09764
2022,3rd Quintile,West,7 rooms,0.03416,117,2624,0.02720,0.04111
2022,3rd Quintile,West,8 rooms,0.01826,56,2624,0.01314,0.02338
2022,3rd Quintile,West,9 rooms,0.00926,32,2624,0.00559,0.01292
2022,3rd Quintile,East,2 rooms,0.23046,154,747,0.20024,0.26068
2022,3rd Quintile,East,3 rooms,0.30662,263,747,0.27353,0.33970
2022,3rd Quintile,East,4 rooms,0.21624,183,747,0.18669,0.24578
2022,3rd Quintile,East,5 rooms,0.12847,104,747,0.10446,0.15248
2022,3rd Quintile,East,6 rooms,0.06528,43,747,0.04755,0.08300
2022,4th Quintile,West,1 room,0.01897,107,2802,0.01391,0.02402
2022,4th Quintile,West,2 rooms,0.13866,409,2802,0.12586,0.15146
2022,4th Quintile,West,3 rooms,0.26568,661,2802,0.24932,0.28204
2022,4th Quintile,West,4 rooms,0.20970,534,2802,0.19462,0.22477
2022,4th Quintile,West,5 rooms,0.15515,458,2802,0.14174,0.16856
2022,4th Quintile,West,6 rooms,0.10919,304,2802,0.09764,0.12074
2022,4th Quintile,West,7 rooms,0.05864,172,2802,0.04993,0.06734
2022,4th Quintile,West,8 rooms,0.02341,88,2802,0.01781,0.02901
2022,4th Quintile,West,9 rooms,0.00759,35,2802,0.00438,0.01081
2022,4th Quintile,West,10 or more rooms,0.00953,34,2802,0.00593,0.01313
2022,4th Quintile,East,2 rooms,0.13073,86,582,0.10332,0.15814
2022,4th Quintile,East,3 rooms,0.30669,174,582,0.26920,0.34419
2022,4th Quintile,East,4 rooms,0.27133,168,582,0.23517,0.30749
2022,4th Quintile,East,5 rooms,0.15784,103,582,0.12820,0.18749
2022,4th Quintile,East,6 rooms,0.06471,51,582,0.04471,0.08472
2022,5th Quintile,West,1 room,0.00788,46,3258,0.00484,0.01092
2022,5th Quintile,West,2 rooms,0.09173,294,3258,0.08181,0.10164
2022,5th Quintile,West,3 rooms,0.24179,652,3258,0.22709,0.25650
2022,5th Quintile,West,4 rooms,0.19694,598,3258,0.18328,0.21060
2022,5th Quintile,West,5 rooms,0.19576,609,3258,0.18213,0.20938
2022,5th Quintile,West,6 rooms,0.11878,462,3258,0.10767,0.12989
2022,5th Quintile,West,7 rooms,0.07703,298,3258,0.06787,0.08619
2022,5th Quintile,West,8 rooms,0.03774,161,3258,0.03120,0.04429
2022,5th Quintile,West,9 rooms,0.01596,72,3258,0.01166,0.02027
2022,5th Quintile,West,10 or more rooms,0.01623,66,3258,0.01189,0.02057
2022,5th Quintile,East,2 rooms,0.15048,65,537,0.12021,0.18075
2022,5th Quintile,East,3 rooms,0.25706,116,537,0.22007,0.29406
2022,5th Quintile,East,4 rooms,0.22850,139,537,0.19295,0.26404
2022,5th Quintile,East,5 rooms,0.16758,115,537,0.13596,0.19920
2022,5th Quintile,East,6 rooms,0.11080,70,537,0.08423,0.13737
2022,5th Quintile,East,7 rooms,0.03528,32,537,0.01966,0.05090
