,Unnamed: 0,year,quintil_oecd_hh,rentown,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1828,1828,2018,3rd Quintile,Tenant,2 rooms,0.25941,348,17345,0.23242,0.28577
1829,1829,2018,3rd Quintile,Tenant,3 rooms,0.42555,648,17345,0.38889,0.4668
1830,1830,2018,3rd Quintile,Tenant,4 rooms,0.19549,346,17345,0.17329,0.21852
1831,1831,2018,3rd Quintile,Tenant,5 rooms,0.05885,131,17345,0.04741,0.07012
1832,1832,2018,3rd Quintile,Tenant,6 rooms,0.0177,40,17345,0.01174,0.02425
1833,1833,2018,4th Quintile,Owner,2 rooms,0.03767,48,17345,0.03201,0.04412
1834,1834,2018,4th Quintile,Owner,3 rooms,0.17695,212,17345,0.15358,0.201
1835,1835,2018,4th Quintile,Owner,4 rooms,0.24358,382,17345,0.22092,0.26917
1836,1836,2018,4th Quintile,Owner,5 rooms,0.26348,444,17345,0.23963,0.2904
1837,1837,2018,4th Quintile,Owner,6 rooms,0.1666,319,17345,0.14797,0.18651
1838,1838,2018,4th Quintile,Owner,7 rooms,0.08299,164,17345,0.07039,0.09472
1839,1839,2018,4th Quintile,Owner,8 rooms,0.02874,75,17345,0.02347,0.03537
1840,1840,2018,4th Quintile,Tenant,1 room,0.05073,38,17345,0.03782,0.06645
1841,1841,2018,4th Quintile,Tenant,2 rooms,0.25027,233,17345,0.21949,0.2788
1842,1842,2018,4th Quintile,Tenant,3 rooms,0.39317,488,17345,0.36417,0.42565
1843,1843,2018,4th Quintile,Tenant,4 rooms,0.20358,256,17345,0.17775,0.22724
1844,1844,2018,4th Quintile,Tenant,5 rooms,0.07747,104,17345,0.06127,0.09559
1845,1845,2018,4th Quintile,Tenant,6 rooms,0.02478,34,17345,0.01554,0.0342
1846,1846,2018,5th Quintile,Owner,2 rooms,0.0393,52,17345,0.03031,0.04898
1847,1847,2018,5th Quintile,Owner,3 rooms,0.13884,218,17345,0.11986,0.15714
1848,1848,2018,5th Quintile,Owner,4 rooms,0.21719,461,17345,0.1993,0.23818
1849,1849,2018,5th Quintile,Owner,5 rooms,0.23982,537,17345,0.22298,0.26319
1850,1850,2018,5th Quintile,Owner,6 rooms,0.18558,444,17345,0.16818,0.20605
1851,1851,2018,5th Quintile,Owner,7 rooms,0.08969,226,17345,0.07773,0.10243
1852,1852,2018,5th Quintile,Owner,8 rooms,0.04575,113,17345,0.03746,0.05486
1853,1853,2018,5th Quintile,Owner,9 rooms,0.02108,62,17345,0.01476,0.02927
1854,1854,2018,5th Quintile,Owner,10 or more rooms,0.02275,56,17345,0.01751,0.02875
1855,1855,2018,5th Quintile,Tenant,2 rooms,0.23992,147,17345,0.20887,0.27623
1856,1856,2018,5th Quintile,Tenant,3 rooms,0.417,331,17345,0.36853,0.46498
1857,1857,2018,5th Quintile,Tenant,4 rooms,0.2005,192,17345,0.17213,0.22766
1858,1858,2018,5th Quintile,Tenant,5 rooms,0.0871,87,17345,0.07307,0.10601
1859,1859,2018,5th Quintile,Tenant,6 rooms,0.05548,45,17345,0.04013,0.07258
1860,1860,2019,1st Quintile,Owner,3 rooms,0.35472,74,18066,0.27044,0.42842
1861,1861,2019,1st Quintile,Owner,4 rooms,0.29282,91,18066,0.22459,0.35937
1862,1862,2019,1st Quintile,Owner,5 rooms,0.23771,82,18066,0.17898,0.30316
1863,1863,2019,1st Quintile,Owner,6 rooms,0.11475,48,18066,0.08013,0.1595
1864,1864,2019,1st Quintile,Tenant,1 room,0.126,461,18066,0.10915,0.14074
1865,1865,2019,1st Quintile,Tenant,2 rooms,0.39883,1208,18066,0.36369,0.43371
1866,1866,2019,1st Quintile,Tenant,3 rooms,0.31882,1685,18066,0.29171,0.34297
1867,1867,2019,1st Quintile,Tenant,4 rooms,0.10887,907,18066,0.09429,0.12539
1868,1868,2019,1st Quintile,Tenant,5 rooms,0.03608,262,18066,0.0271,0.04582
1869,1869,2019,1st Quintile,Tenant,6 rooms,0.00823,76,18066,0.00543,0.01144
1870,1870,2019,1st Quintile,Tenant,7 rooms,0.00318,34,18066,0.00136,0.00522
1871,1871,2019,2nd Quintile,Owner,2 rooms,0.08347,51,18066,0.06106,0.10356
1872,1872,2019,2nd Quintile,Owner,3 rooms,0.23967,177,18066,0.20217,0.27926
1873,1873,2019,2nd Quintile,Owner,4 rooms,0.23345,246,18066,0.19517,0.26777
1874,1874,2019,2nd Quintile,Owner,5 rooms,0.20771,238,18066,0.18258,0.2373
1875,1875,2019,2nd Quintile,Owner,6 rooms,0.13868,145,18066,0.11292,0.16547
1876,1876,2019,2nd Quintile,Owner,7 rooms,0.06646,95,18066,0.05065,0.08346
1877,1877,2019,2nd Quintile,Owner,8 rooms,0.03057,40,18066,0.02106,0.04283
1878,1878,2019,2nd Quintile,Tenant,1 room,0.05752,95,18066,0.04528,0.07224
1879,1879,2019,2nd Quintile,Tenant,2 rooms,0.33781,523,18066,0.31246,0.36714
1880,1880,2019,2nd Quintile,Tenant,3 rooms,0.40482,911,18066,0.3703,0.43787
1881,1881,2019,2nd Quintile,Tenant,4 rooms,0.14626,388,18066,0.12767,0.16608
1882,1882,2019,2nd Quintile,Tenant,5 rooms,0.0416,121,18066,0.0326,0.05207
1883,1883,2019,2nd Quintile,Tenant,6 rooms,0.012,44,18066,0.00685,0.01771
1884,1884,2019,3rd Quintile,Owner,2 rooms,0.05759,45,18066,0.04638,0.071
1885,1885,2019,3rd Quintile,Owner,3 rooms,0.19631,201,18066,0.1708,0.2247
1886,1886,2019,3rd Quintile,Owner,4 rooms,0.27864,378,18066,0.25225,0.31066
1887,1887,2019,3rd Quintile,Owner,5 rooms,0.23015,342,18066,0.20163,0.2554
1888,1888,2019,3rd Quintile,Owner,6 rooms,0.12841,237,18066,0.10811,0.14629
1889,1889,2019,3rd Quintile,Owner,7 rooms,0.07268,120,18066,0.05751,0.08842
1890,1890,2019,3rd Quintile,Owner,8 rooms,0.02146,54,18066,0.01567,0.02828
1891,1891,2019,3rd Quintile,Owner,9 rooms,0.01475,37,18066,0.00921,0.02319
1892,1892,2019,3rd Quintile,Tenant,1 room,0.04661,51,18066,0.0358,0.05679
1893,1893,2019,3rd Quintile,Tenant,2 rooms,0.28276,340,18066,0.2611,0.30901
1894,1894,2019,3rd Quintile,Tenant,3 rooms,0.41159,619,18066,0.37974,0.44468
1895,1895,2019,3rd Quintile,Tenant,4 rooms,0.17651,307,18066,0.15619,0.19795
1896,1896,2019,3rd Quintile,Tenant,5 rooms,0.062,115,18066,0.05093,0.07711
1897,1897,2019,3rd Quintile,Tenant,6 rooms,0.02053,39,18066,0.01473,0.02821
1898,1898,2019,4th Quintile,Owner,2 rooms,0.04069,46,18066,0.03008,0.05213
1899,1899,2019,4th Quintile,Owner,3 rooms,0.16981,218,18066,0.14645,0.19498
1900,1900,2019,4th Quintile,Owner,4 rooms,0.24489,406,18066,0.22174,0.27384
1901,1901,2019,4th Quintile,Owner,5 rooms,0.24354,466,18066,0.21918,0.26865
1902,1902,2019,4th Quintile,Owner,6 rooms,0.16652,327,18066,0.14364,0.18706
1903,1903,2019,4th Quintile,Owner,7 rooms,0.08815,185,18066,0.0733,0.10395
1904,1904,2019,4th Quintile,Owner,8 rooms,0.02726,79,18066,0.02131,0.03448
1905,1905,2019,4th Quintile,Owner,9 rooms,0.01222,37,18066,0.00737,0.01916
1906,1906,2019,4th Quintile,Owner,10 or more rooms,0.00693,32,18066,0.00433,0.0095
1907,1907,2019,4th Quintile,Tenant,2 rooms,0.24256,233,18066,0.21335,0.27755
1908,1908,2019,4th Quintile,Tenant,3 rooms,0.45407,490,18066,0.41165,0.49546
1909,1909,2019,4th Quintile,Tenant,4 rooms,0.1919,244,18066,0.16122,0.22146
1910,1910,2019,4th Quintile,Tenant,5 rooms,0.07956,110,18066,0.06204,0.09893
1911,1911,2019,4th Quintile,Tenant,6 rooms,0.03191,45,18066,0.02137,0.04395
1912,1912,2019,5th Quintile,Owner,2 rooms,0.04305,78,18066,0.03307,0.05397
1913,1913,2019,5th Quintile,Owner,3 rooms,0.1395,313,18066,0.11864,0.16284
1914,1914,2019,5th Quintile,Owner,4 rooms,0.20091,605,18066,0.17816,0.22289
1915,1915,2019,5th Quintile,Owner,5 rooms,0.25063,782,18066,0.22238,0.27605
1916,1916,2019,5th Quintile,Owner,6 rooms,0.17976,643,18066,0.16173,0.20565
1917,1917,2019,5th Quintile,Owner,7 rooms,0.09195,365,18066,0.07803,0.10723
1918,1918,2019,5th Quintile,Owner,8 rooms,0.05229,229,18066,0.04146,0.06446
1919,1919,2019,5th Quintile,Owner,9 rooms,0.01884,103,18066,0.01289,0.02615
1920,1920,2019,5th Quintile,Owner,10 or more rooms,0.02307,138,18066,0.01671,0.03081
1921,1921,2019,5th Quintile,Tenant,2 rooms,0.23007,160,18066,0.19607,0.26519
1922,1922,2019,5th Quintile,Tenant,3 rooms,0.42896,401,18066,0.37805,0.47986
1923,1923,2019,5th Quintile,Tenant,4 rooms,0.19129,238,18066,0.15975,0.22251
1924,1924,2019,5th Quintile,Tenant,5 rooms,0.10443,134,18066,0.08278,0.12393
1925,1925,2019,5th Quintile,Tenant,6 rooms,0.04525,72,18066,0.03242,0.06067
1926,1926,2020,1st Quintile,Owner,3 rooms,0.30298,60,18776,0.23944,0.3711
1927,1927,2020,1st Quintile,Owner,4 rooms,0.25092,70,18776,0.19166,0.3194
1928,1928,2020,1st Quintile,Owner,5 rooms,0.25254,72,18776,0.19394,0.32453
1929,1929,2020,1st Quintile,Owner,6 rooms,0.19356,46,18776,0.13042,0.25557
1930,1930,2020,1st Quintile,Tenant,1 room,0.12208,676,18776,0.10578,0.13688
1931,1931,2020,1st Quintile,Tenant,2 rooms,0.37494,1549,18776,0.3428,0.40584
1932,1932,2020,1st Quintile,Tenant,3 rooms,0.33183,2146,18776,0.30546,0.36179
1933,1933,2020,1st Quintile,Tenant,4 rooms,0.11878,1011,18776,0.10146,0.13595
1934,1934,2020,1st Quintile,Tenant,5 rooms,0.0353,256,18776,0.0279,0.0469
1935,1935,2020,1st Quintile,Tenant,6 rooms,0.01249,80,18776,0.00884,0.01708
1936,1936,2020,1st Quintile,Tenant,7 rooms,0.00458,33,18776,0.0026,0.00764
1937,1937,2020,2nd Quintile,Owner,2 rooms,0.08127,46,18776,0.06404,0.10415
1938,1938,2020,2nd Quintile,Owner,3 rooms,0.19583,154,18776,0.1658,0.23121
1939,1939,2020,2nd Quintile,Owner,4 rooms,0.29186,263,18776,0.25738,0.32957
1940,1940,2020,2nd Quintile,Owner,5 rooms,0.18586,225,18776,0.15818,0.21428
1941,1941,2020,2nd Quintile,Owner,6 rooms,0.14995,140,18776,0.12318,0.17865
1942,1942,2020,2nd Quintile,Owner,7 rooms,0.05919,80,18776,0.04662,0.07386
1943,1943,2020,2nd Quintile,Owner,8 rooms,0.03605,40,18776,0.02476,0.04904
1944,1944,2020,2nd Quintile,Tenant,1 room,0.05334,172,18776,0.04161,0.06748
1945,1945,2020,2nd Quintile,Tenant,2 rooms,0.30921,648,18776,0.2774,0.3359
1946,1946,2020,2nd Quintile,Tenant,3 rooms,0.41587,1044,18776,0.3828,0.44792
1947,1947,2020,2nd Quintile,Tenant,4 rooms,0.15603,438,18776,0.13576,0.17616
1948,1948,2020,2nd Quintile,Tenant,5 rooms,0.05689,117,18776,0.04403,0.07112
1949,1949,2020,2nd Quintile,Tenant,6 rooms,0.00866,37,18776,0.00489,0.01211
1950,1950,2020,3rd Quintile,Owner,2 rooms,0.0608,49,18776,0.04751,0.07386
1951,1951,2020,3rd Quintile,Owner,3 rooms,0.20662,204,18776,0.17934,0.23066
1952,1952,2020,3rd Quintile,Owner,4 rooms,0.25552,322,18776,0.22883,0.28063
1953,1953,2020,3rd Quintile,Owner,5 rooms,0.22247,309,18776,0.19776,0.24939
1954,1954,2020,3rd Quintile,Owner,6 rooms,0.14465,232,18776,0.12349,0.16509
1955,1955,2020,3rd Quintile,Owner,7 rooms,0.07772,107,18776,0.06105,0.09887
1956,1956,2020,3rd Quintile,Owner,8 rooms,0.03222,63,18776,0.02231,0.04232
1957,1957,2020,3rd Quintile,Tenant,1 room,0.03422,73,18776,0.02207,0.04993
1958,1958,2020,3rd Quintile,Tenant,2 rooms,0.28815,419,18776,0.25226,0.32257
1959,1959,2020,3rd Quintile,Tenant,3 rooms,0.38716,627,18776,0.35845,0.42137
1960,1960,2020,3rd Quintile,Tenant,4 rooms,0.18997,312,18776,0.16571,0.21415
1961,1961,2020,3rd Quintile,Tenant,5 rooms,0.07674,133,18776,0.0632,0.0884
1962,1962,2020,3rd Quintile,Tenant,6 rooms,0.02376,45,18776,0.01613,0.03273
1963,1963,2020,4th Quintile,Owner,2 rooms,0.03585,39,18776,0.02755,0.04619
1964,1964,2020,4th Quintile,Owner,3 rooms,0.15767,193,18776,0.1367,0.1785
1965,1965,2020,4th Quintile,Owner,4 rooms,0.2147,342,18776,0.18866,0.23796
1966,1966,2020,4th Quintile,Owner,5 rooms,0.27422,415,18776,0.24675,0.30387
1967,1967,2020,4th Quintile,Owner,6 rooms,0.18363,300,18776,0.15965,0.21255
1968,1968,2020,4th Quintile,Owner,7 rooms,0.07713,156,18776,0.06498,0.09327
1969,1969,2020,4th Quintile,Owner,8 rooms,0.03688,100,18776,0.02969,0.04742
1970,1970,2020,4th Quintile,Owner,9 rooms,0.01992,39,18776,0.01196,0.03142
1971,1971,2020,4th Quintile,Tenant,1 room,0.02742,47,18776,0.01801,0.03915
1972,1972,2020,4th Quintile,Tenant,2 rooms,0.2871,292,18776,0.24855,0.32891
1973,1973,2020,4th Quintile,Tenant,3 rooms,0.40633,490,18776,0.36539,0.44315
1974,1974,2020,4th Quintile,Tenant,4 rooms,0.1903,246,18776,0.1618,0.22005
1975,1975,2020,4th Quintile,Tenant,5 rooms,0.06242,95,18776,0.04791,0.0748
1976,1976,2020,4th Quintile,Tenant,6 rooms,0.02642,43,18776,0.01826,0.03541
1977,1977,2020,5th Quintile,Owner,2 rooms,0.03933,64,18776,0.03063,0.04927
1978,1978,2020,5th Quintile,Owner,3 rooms,0.1195,260,18776,0.10235,0.13587
1979,1979,2020,5th Quintile,Owner,4 rooms,0.21893,527,18776,0.19599,0.24465
1980,1980,2020,5th Quintile,Owner,5 rooms,0.22264,634,18776,0.20184,0.24577
1981,1981,2020,5th Quintile,Owner,6 rooms,0.19544,568,18776,0.17647,0.21446
1982,1982,2020,5th Quintile,Owner,7 rooms,0.10285,317,18776,0.09057,0.12273
1983,1983,2020,5th Quintile,Owner,8 rooms,0.05761,191,18776,0.04529,0.07004
1984,1984,2020,5th Quintile,Owner,9 rooms,0.0196,82,18776,0.01334,0.02511
1985,1985,2020,5th Quintile,Owner,10 or more rooms,0.02412,110,18776,0.0168,0.03292
1986,1986,2020,5th Quintile,Tenant,2 rooms,0.23369,180,18776,0.19703,0.27136
1987,1987,2020,5th Quintile,Tenant,3 rooms,0.43758,373,18776,0.38889,0.49407
1988,1988,2020,5th Quintile,Tenant,4 rooms,0.16762,194,18776,0.13849,0.19683
1989,1989,2020,5th Quintile,Tenant,5 rooms,0.10466,118,18776,0.08172,0.13051
1990,1990,2020,5th Quintile,Tenant,6 rooms,0.05645,63,18776,0.04003,0.07098
1991,1991,2021,1st Quintile,Owner,3 rooms,0.2918,48,12088,0.22552,0.37731
1992,1992,2021,1st Quintile,Owner,4 rooms,0.28791,55,12088,0.21024,0.3687
1993,1993,2021,1st Quintile,Owner,5 rooms,0.25875,68,12088,0.19638,0.34752
1994,1994,2021,1st Quintile,Owner,6 rooms,0.16154,36,12088,0.10067,0.23065
1995,1995,2021,1st Quintile,Tenant,1 room,0.12341,328,12088,0.10725,0.1427
1996,1996,2021,1st Quintile,Tenant,2 rooms,0.37923,814,12088,0.33964,0.41223
1997,1997,2021,1st Quintile,Tenant,3 rooms,0.34381,1107,12088,0.31162,0.38092
1998,1998,2021,1st Quintile,Tenant,4 rooms,0.10551,523,12088,0.08912,0.12174
1999,1999,2021,1st Quintile,Tenant,5 rooms,0.03734,165,12088,0.02662,0.04873
2000,2000,2021,1st Quintile,Tenant,6 rooms,0.01071,44,12088,0.00603,0.01594
2001,2001,2021,2nd Quintile,Owner,3 rooms,0.23546,126,12088,0.19042,0.274
2002,2002,2021,2nd Quintile,Owner,4 rooms,0.22273,171,12088,0.19359,0.2598
2003,2003,2021,2nd Quintile,Owner,5 rooms,0.23475,158,12088,0.19882,0.27264
2004,2004,2021,2nd Quintile,Owner,6 rooms,0.18419,102,12088,0.14564,0.22795
2005,2005,2021,2nd Quintile,Owner,7 rooms,0.07011,58,12088,0.04743,0.09134
2006,2006,2021,2nd Quintile,Owner,8 rooms,0.05275,35,12088,0.03111,0.07675
2007,2007,2021,2nd Quintile,Tenant,1 room,0.07671,104,12088,0.05849,0.09836
2008,2008,2021,2nd Quintile,Tenant,2 rooms,0.29865,422,12088,0.26831,0.33141
2009,2009,2021,2nd Quintile,Tenant,3 rooms,0.39751,666,12088,0.35556,0.43975
2010,2010,2021,2nd Quintile,Tenant,4 rooms,0.16573,335,12088,0.14204,0.19275
2011,2011,2021,2nd Quintile,Tenant,5 rooms,0.0614,95,12088,0.04564,0.07861
2012,2012,2021,3rd Quintile,Owner,2 rooms,0.05542,35,12088,0.03891,0.07452
2013,2013,2021,3rd Quintile,Owner,3 rooms,0.20699,128,12088,0.17711,0.24149
2014,2014,2021,3rd Quintile,Owner,4 rooms,0.22973,197,12088,0.19539,0.25806
2015,2015,2021,3rd Quintile,Owner,5 rooms,0.23255,208,12088,0.19509,0.27561
2016,2016,2021,3rd Quintile,Owner,6 rooms,0.18101,194,12088,0.15197,0.21089
2017,2017,2021,3rd Quintile,Owner,7 rooms,0.06133,72,12088,0.04521,0.08046
2018,2018,2021,3rd Quintile,Owner,8 rooms,0.03297,56,12088,0.02334,0.04697
2019,2019,2021,3rd Quintile,Tenant,1 room,0.04708,57,12088,0.03214,0.06536
2020,2020,2021,3rd Quintile,Tenant,2 rooms,0.28562,278,12088,0.24733,0.32199
2021,2021,2021,3rd Quintile,Tenant,3 rooms,0.40963,450,12088,0.36804,0.45785
2022,2022,2021,3rd Quintile,Tenant,4 rooms,0.18177,219,12088,0.15385,0.20803
2023,2023,2021,3rd Quintile,Tenant,5 rooms,0.0759,81,12088,0.05712,0.09683
2024,2024,2021,4th Quintile,Owner,2 rooms,0.04251,37,12088,0.0331,0.05431
2025,2025,2021,4th Quintile,Owner,3 rooms,0.14947,135,12088,0.1262,0.18008
2026,2026,2021,4th Quintile,Owner,4 rooms,0.24865,270,12088,0.21336,0.28731
2027,2027,2021,4th Quintile,Owner,5 rooms,0.27339,308,12088,0.23489,0.30955
2028,2028,2021,4th Quintile,Owner,6 rooms,0.16916,240,12088,0.14605,0.1936
2029,2029,2021,4th Quintile,Owner,7 rooms,0.08145,115,12088,0.06183,0.10081
2030,2030,2021,4th Quintile,Owner,8 rooms,0.03536,66,12088,0.02528,0.04689
2031,2031,2021,4th Quintile,Tenant,1 room,0.03909,48,12088,0.02639,0.05577
2032,2032,2021,4th Quintile,Tenant,2 rooms,0.27558,205,12088,0.23329,0.32496
2033,2033,2021,4th Quintile,Tenant,3 rooms,0.41555,336,12088,0.36654,0.46583
2034,2034,2021,4th Quintile,Tenant,4 rooms,0.19146,190,12088,0.15841,0.22597
2035,2035,2021,4th Quintile,Tenant,5 rooms,0.07831,71,12088,0.05978,0.09605
2036,2036,2021,5th Quintile,Owner,2 rooms,0.05125,57,12088,0.0341,0.06734
2037,2037,2021,5th Quintile,Owner,3 rooms,0.13466,199,12088,0.10962,0.15802
2038,2038,2021,5th Quintile,Owner,4 rooms,0.21843,386,12088,0.18741,0.2441
2039,2039,2021,5th Quintile,Owner,5 rooms,0.23274,454,12088,0.20495,0.26063
2040,2040,2021,5th Quintile,Owner,6 rooms,0.17739,391,12088,0.15478,0.19989
2041,2041,2021,5th Quintile,Owner,7 rooms,0.09062,218,12088,0.0766,0.10581
2042,2042,2021,5th Quintile,Owner,8 rooms,0.05946,143,12088,0.04659,0.07768
2043,2043,2021,5th Quintile,Owner,9 rooms,0.01786,64,12088,0.01379,0.02264
2044,2044,2021,5th Quintile,Owner,10 or more rooms,0.01759,67,12088,0.0111,0.02636
2045,2045,2021,5th Quintile,Tenant,2 rooms,0.25147,128,12088,0.20759,0.29776
2046,2046,2021,5th Quintile,Tenant,3 rooms,0.46262,274,12088,0.38924,0.53401
2047,2047,2021,5th Quintile,Tenant,4 rooms,0.13219,125,12088,0.10798,0.15943
2048,2048,2021,5th Quintile,Tenant,5 rooms,0.10435,86,12088,0.08048,0.1375
2049,2049,2021,5th Quintile,Tenant,6 rooms,0.04936,40,12088,0.03013,0.06997
