year,bula_h,rentown,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Lower Saxony,Owner,8 rooms,0.03211,35,552,0.01739,0.04683
2002,Lower Saxony,Tenant,2 rooms,0.23004,86,392,0.18832,0.27176
2002,Lower Saxony,Tenant,3 rooms,0.39057,170,392,0.34221,0.43893
2002,Lower Saxony,Tenant,4 rooms,0.20315,96,392,0.16327,0.24303
2002,Lower Saxony,Tenant,5 rooms,0.09089,40,392,0.06240,0.11939
2002,North Rhine-Westphalia,Owner,2 rooms,0.05694,40,1159,0.04359,0.07029
2002,North Rhine-Westphalia,Owner,3 rooms,0.21621,209,1159,0.19250,0.23992
2002,North Rhine-Westphalia,Owner,4 rooms,0.23790,279,1159,0.21338,0.26243
2002,North Rhine-Westphalia,Owner,5 rooms,0.24914,297,1159,0.22423,0.27405
2002,North Rhine-Westphalia,Owner,6 rooms,0.12858,189,1159,0.10930,0.14786
2002,North Rhine-Westphalia,Owner,7 rooms,0.06495,98,1159,0.05075,0.07914
2002,North Rhine-Westphalia,Owner,8 rooms,0.02852,47,1159,0.01894,0.03811
2002,North Rhine-Westphalia,Tenant,1 room,0.04563,48,1385,0.03464,0.05663
2002,North Rhine-Westphalia,Tenant,2 rooms,0.33006,389,1385,0.30529,0.35484
2002,North Rhine-Westphalia,Tenant,3 rooms,0.41069,592,1385,0.38478,0.43661
2002,North Rhine-Westphalia,Tenant,4 rooms,0.13590,226,1385,0.11784,0.15395
2002,North Rhine-Westphalia,Tenant,5 rooms,0.04991,86,1385,0.03844,0.06138
2002,North Rhine-Westphalia,Tenant,6 rooms,0.02276,44,1385,0.01490,0.03062
2002,Hesse,Owner,3 rooms,0.13396,45,355,0.09848,0.16945
2002,Hesse,Owner,4 rooms,0.27923,105,355,0.23249,0.32596
2002,Hesse,Owner,5 rooms,0.22375,104,355,0.18033,0.26716
2002,Hesse,Owner,6 rooms,0.15070,62,355,0.11344,0.18797
2002,Hesse,Owner,7 rooms,0.07743,39,355,0.04958,0.10527
2002,Hesse,Tenant,2 rooms,0.32956,124,409,0.28395,0.37518
2002,Hesse,Tenant,3 rooms,0.36205,163,409,0.31541,0.40868
2002,Hesse,Tenant,4 rooms,0.16228,86,409,0.12651,0.19806
2002,Hesse,Tenant,5 rooms,0.06074,36,409,0.03757,0.08392
2002,"Rhineland-Palatinate, Saarland",Owner,3 rooms,0.15650,49,373,0.11958,0.19343
2002,"Rhineland-Palatinate, Saarland",Owner,4 rooms,0.24232,99,373,0.19877,0.28586
2002,"Rhineland-Palatinate, Saarland",Owner,5 rooms,0.18633,98,373,0.14676,0.22589
2002,"Rhineland-Palatinate, Saarland",Owner,6 rooms,0.18137,80,373,0.14221,0.22053
2002,"Rhineland-Palatinate, Saarland",Owner,7 rooms,0.09553,47,373,0.06566,0.12540
2002,"Rhineland-Palatinate, Saarland",Tenant,2 rooms,0.28246,76,244,0.22585,0.33906
2002,"Rhineland-Palatinate, Saarland",Tenant,3 rooms,0.37903,107,244,0.31803,0.44003
2002,"Rhineland-Palatinate, Saarland",Tenant,4 rooms,0.16565,61,244,0.11891,0.21240
2002,Baden-Wuerttemberg,Owner,3 rooms,0.18310,105,681,0.15403,0.21216
2002,Baden-Wuerttemberg,Owner,4 rooms,0.26724,178,681,0.23398,0.30050
2002,Baden-Wuerttemberg,Owner,5 rooms,0.19722,166,681,0.16731,0.22712
2002,Baden-Wuerttemberg,Owner,6 rooms,0.13981,117,681,0.11374,0.16587
2002,Baden-Wuerttemberg,Owner,7 rooms,0.07974,76,681,0.05937,0.10010
2002,Baden-Wuerttemberg,Owner,8 rooms,0.03680,39,681,0.02265,0.05096
2002,Baden-Wuerttemberg,Tenant,1 room,0.05518,31,686,0.03808,0.07228
2002,Baden-Wuerttemberg,Tenant,2 rooms,0.28328,179,686,0.24954,0.31703
2002,Baden-Wuerttemberg,Tenant,3 rooms,0.36918,255,686,0.33304,0.40532
2002,Baden-Wuerttemberg,Tenant,4 rooms,0.18512,160,686,0.15604,0.21421
2002,Baden-Wuerttemberg,Tenant,5 rooms,0.07739,61,686,0.05738,0.09741
2002,Bavaria,Owner,2 rooms,0.07453,42,917,0.05752,0.09154
2002,Bavaria,Owner,3 rooms,0.17844,134,917,0.15365,0.20324
2002,Bavaria,Owner,4 rooms,0.25175,220,917,0.22364,0.27986
2002,Bavaria,Owner,5 rooms,0.22882,228,917,0.20162,0.25603
2002,Bavaria,Owner,6 rooms,0.12497,159,917,0.10355,0.14638
2002,Bavaria,Owner,7 rooms,0.07406,94,917,0.05710,0.09101
2002,Bavaria,Owner,8 rooms,0.03278,40,917,0.02125,0.04431
2002,Bavaria,Tenant,1 room,0.06406,31,749,0.04651,0.08160
2002,Bavaria,Tenant,2 rooms,0.31898,210,749,0.28558,0.35238
2002,Bavaria,Tenant,3 rooms,0.37224,288,749,0.33759,0.40688
2002,Bavaria,Tenant,4 rooms,0.15815,134,749,0.13201,0.18430
2002,Bavaria,Tenant,5 rooms,0.05499,55,749,0.03866,0.07133
2002,Bavaria,Tenant,6 rooms,0.01867,31,749,0.00897,0.02838
2002,Berlin,Tenant,1 room,0.10155,38,402,0.07199,0.13112
2002,Berlin,Tenant,2 rooms,0.34874,125,402,0.30209,0.39538
2002,Berlin,Tenant,3 rooms,0.38792,164,402,0.34023,0.43561
2002,Berlin,Tenant,4 rooms,0.12651,75,402,0.09397,0.15905
2002,Brandenburg,Owner,3 rooms,0.30673,47,153,0.23342,0.38004
2002,Brandenburg,Owner,4 rooms,0.33991,67,153,0.26460,0.41521
2002,Brandenburg,Owner,5 rooms,0.18356,39,153,0.12202,0.24511
2002,Brandenburg,Tenant,2 rooms,0.29425,75,274,0.24020,0.34831
2002,Brandenburg,Tenant,3 rooms,0.44789,147,274,0.38890,0.50688
2002,Brandenburg,Tenant,4 rooms,0.14212,52,274,0.10070,0.18354
2002,Mecklenburg-Western Pomerania,Owner,4 rooms,0.36067,33,33,0.19429,0.52705
2002,Mecklenburg-Western Pomerania,Tenant,2 rooms,0.40040,50,130,0.31585,0.48496
2002,Mecklenburg-Western Pomerania,Tenant,3 rooms,0.40601,80,130,0.32126,0.49075
2002,Saxony,Owner,3 rooms,0.25647,67,270,0.20428,0.30865
2002,Saxony,Owner,4 rooms,0.23536,78,270,0.18467,0.28606
2002,Saxony,Owner,5 rooms,0.23663,78,270,0.18584,0.28742
2002,Saxony,Owner,6 rooms,0.12385,47,270,0.08448,0.16322
2002,Saxony,Tenant,2 rooms,0.36855,157,474,0.32508,0.41203
2002,Saxony,Tenant,3 rooms,0.41155,234,474,0.36721,0.45590
2002,Saxony,Tenant,4 rooms,0.11366,83,474,0.08505,0.14226
2002,Saxony-Anhalt,Owner,3 rooms,0.21873,43,180,0.15817,0.27929
2002,Saxony-Anhalt,Owner,4 rooms,0.31178,75,180,0.24392,0.37964
2002,Saxony-Anhalt,Owner,5 rooms,0.26096,62,180,0.19662,0.32530
2002,Saxony-Anhalt,Tenant,2 rooms,0.32951,75,255,0.27170,0.38731
2002,Saxony-Anhalt,Tenant,3 rooms,0.48509,138,255,0.42363,0.54656
2002,Saxony-Anhalt,Tenant,4 rooms,0.11353,42,255,0.07452,0.15255
2002,Thuringa,Owner,3 rooms,0.21725,47,203,0.16038,0.27412
2002,Thuringa,Owner,4 rooms,0.22280,55,203,0.16541,0.28018
2002,Thuringa,Owner,5 rooms,0.22344,59,203,0.16600,0.28089
2002,Thuringa,Owner,6 rooms,0.14842,42,203,0.09939,0.19744
2002,Thuringa,Tenant,2 rooms,0.35338,73,226,0.29092,0.41584
2002,Thuringa,Tenant,3 rooms,0.41713,117,226,0.35270,0.48156
2002,Thuringa,Tenant,4 rooms,0.12834,36,226,0.08464,0.17204
2003,Schleswig-Holstein,Owner,3 rooms,0.21140,39,162,0.14833,0.27448
2003,Schleswig-Holstein,Owner,4 rooms,0.23926,48,162,0.17336,0.30516
2003,Schleswig-Holstein,Owner,5 rooms,0.34514,75,162,0.27171,0.41858
2003,Schleswig-Holstein,Tenant,2 rooms,0.36179,45,109,0.27116,0.45242
2003,Schleswig-Holstein,Tenant,3 rooms,0.42179,64,109,0.32865,0.51493
2003,Hamburg,Tenant,2 rooms,0.40510,47,91,0.30368,0.50653
2003,Hamburg,Tenant,3 rooms,0.36016,44,91,0.26098,0.45934
2003,Lower Saxony,Owner,3 rooms,0.14715,70,534,0.11708,0.17723
2003,Lower Saxony,Owner,4 rooms,0.23988,132,534,0.20363,0.27613
2003,Lower Saxony,Owner,5 rooms,0.26531,141,534,0.22783,0.30279
2003,Lower Saxony,Owner,6 rooms,0.14809,92,534,0.11794,0.17825
2003,Lower Saxony,Owner,7 rooms,0.08106,59,534,0.05789,0.10423
2003,Lower Saxony,Owner,8 rooms,0.04470,40,534,0.02716,0.06225
2003,Lower Saxony,Tenant,2 rooms,0.22573,82,370,0.18308,0.26839
2003,Lower Saxony,Tenant,3 rooms,0.43113,169,370,0.38060,0.48166
2003,Lower Saxony,Tenant,4 rooms,0.16774,85,370,0.12961,0.20586
2003,Lower Saxony,Tenant,5 rooms,0.08237,34,370,0.05432,0.11042
2003,North Rhine-Westphalia,Owner,2 rooms,0.05592,45,1113,0.04242,0.06943
2003,North Rhine-Westphalia,Owner,3 rooms,0.20897,190,1113,0.18507,0.23286
2003,North Rhine-Westphalia,Owner,4 rooms,0.25183,287,1113,0.22632,0.27735
2003,North Rhine-Westphalia,Owner,5 rooms,0.24248,287,1113,0.21729,0.26767
2003,North Rhine-Westphalia,Owner,6 rooms,0.14513,176,1113,0.12442,0.16583
2003,North Rhine-Westphalia,Owner,7 rooms,0.04882,90,1113,0.03615,0.06148
2003,North Rhine-Westphalia,Owner,8 rooms,0.02569,38,1113,0.01639,0.03498
2003,North Rhine-Westphalia,Tenant,1 room,0.05493,55,1338,0.04272,0.06715
2003,North Rhine-Westphalia,Tenant,2 rooms,0.30788,361,1338,0.28314,0.33263
2003,North Rhine-Westphalia,Tenant,3 rooms,0.41910,580,1338,0.39265,0.44555
2003,North Rhine-Westphalia,Tenant,4 rooms,0.13630,213,1338,0.11791,0.15470
2003,North Rhine-Westphalia,Tenant,5 rooms,0.05355,86,1338,0.04148,0.06562
2003,North Rhine-Westphalia,Tenant,6 rooms,0.02259,43,1338,0.01462,0.03055
2003,Hesse,Owner,3 rooms,0.20240,70,340,0.15963,0.24517
2003,Hesse,Owner,4 rooms,0.25080,95,340,0.20465,0.29694
2003,Hesse,Owner,5 rooms,0.20328,87,340,0.16044,0.24612
2003,Hesse,Owner,6 rooms,0.12070,54,340,0.08602,0.15538
2003,Hesse,Owner,7 rooms,0.06537,34,340,0.03906,0.09168
2003,Hesse,Tenant,2 rooms,0.30085,105,364,0.25367,0.34803
2003,Hesse,Tenant,3 rooms,0.36511,148,364,0.31558,0.41464
2003,Hesse,Tenant,4 rooms,0.15153,72,364,0.11465,0.18842
2003,Hesse,Tenant,5 rooms,0.07399,39,364,0.04707,0.10092
2003,"Rhineland-Palatinate, Saarland",Owner,3 rooms,0.14587,46,371,0.10990,0.18184
2003,"Rhineland-Palatinate, Saarland",Owner,4 rooms,0.24938,99,371,0.20530,0.29347
2003,"Rhineland-Palatinate, Saarland",Owner,5 rooms,0.18405,88,371,0.14456,0.22354
2003,"Rhineland-Palatinate, Saarland",Owner,6 rooms,0.19202,85,371,0.15188,0.23215
2003,"Rhineland-Palatinate, Saarland",Owner,7 rooms,0.09829,53,371,0.06796,0.12863
2003,"Rhineland-Palatinate, Saarland",Tenant,2 rooms,0.28645,80,248,0.23007,0.34283
2003,"Rhineland-Palatinate, Saarland",Tenant,3 rooms,0.38268,109,248,0.32206,0.44329
2003,"Rhineland-Palatinate, Saarland",Tenant,4 rooms,0.14712,59,248,0.10294,0.19129
2003,Baden-Wuerttemberg,Owner,3 rooms,0.18528,111,669,0.15581,0.21474
2003,Baden-Wuerttemberg,Owner,4 rooms,0.24701,161,669,0.21430,0.27971
2003,Baden-Wuerttemberg,Owner,5 rooms,0.21188,160,669,0.18089,0.24287
2003,Baden-Wuerttemberg,Owner,6 rooms,0.14517,127,669,0.11846,0.17188
2003,Baden-Wuerttemberg,Owner,7 rooms,0.08404,70,669,0.06300,0.10508
2003,Baden-Wuerttemberg,Owner,8 rooms,0.02918,40,669,0.01641,0.04194
2003,Baden-Wuerttemberg,Tenant,1 room,0.05973,32,655,0.04157,0.07790
2003,Baden-Wuerttemberg,Tenant,2 rooms,0.25837,161,655,0.22482,0.29192
2003,Baden-Wuerttemberg,Tenant,3 rooms,0.39691,265,655,0.35941,0.43441
2003,Baden-Wuerttemberg,Tenant,4 rooms,0.19714,152,655,0.16665,0.22764
2003,Baden-Wuerttemberg,Tenant,5 rooms,0.05961,45,655,0.04146,0.07776
2003,Bavaria,Owner,2 rooms,0.06651,41,872,0.04997,0.08306
2003,Bavaria,Owner,3 rooms,0.18293,127,872,0.15726,0.20861
2003,Bavaria,Owner,4 rooms,0.22965,205,872,0.20171,0.25758
2003,Bavaria,Owner,5 rooms,0.21783,205,872,0.19042,0.24525
2003,Bavaria,Owner,6 rooms,0.15056,167,872,0.12681,0.17431
2003,Bavaria,Owner,7 rooms,0.07187,83,872,0.05472,0.08902
2003,Bavaria,Owner,8 rooms,0.04325,44,872,0.02974,0.05675
2003,Bavaria,Tenant,1 room,0.06621,35,691,0.04766,0.08476
2003,Bavaria,Tenant,2 rooms,0.32846,210,691,0.29342,0.36351
2003,Bavaria,Tenant,3 rooms,0.36345,274,691,0.32756,0.39934
2003,Bavaria,Tenant,4 rooms,0.16518,129,691,0.13747,0.19289
2003,Bavaria,Tenant,5 rooms,0.03940,43,691,0.02488,0.05391
2003,Berlin,Tenant,1 room,0.10647,38,392,0.07590,0.13704
2003,Berlin,Tenant,2 rooms,0.35699,131,392,0.30950,0.40448
2003,Berlin,Tenant,3 rooms,0.37145,160,392,0.32355,0.41934
2003,Berlin,Tenant,4 rooms,0.11432,63,392,0.08278,0.14586
2003,Brandenburg,Owner,3 rooms,0.29656,51,153,0.22395,0.36918
2003,Brandenburg,Owner,4 rooms,0.28680,57,153,0.21490,0.35869
2003,Brandenburg,Owner,5 rooms,0.20119,45,153,0.13746,0.26492
2003,Brandenburg,Tenant,2 rooms,0.28660,70,261,0.23164,0.34157
2003,Brandenburg,Tenant,3 rooms,0.44058,144,261,0.38024,0.50093
2003,Brandenburg,Tenant,4 rooms,0.13975,47,261,0.09760,0.18189
2003,Mecklenburg-Western Pomerania,Owner,4 rooms,0.37224,36,36,0.21209,0.53239
2003,Mecklenburg-Western Pomerania,Tenant,2 rooms,0.39751,49,129,0.31272,0.48229
2003,Mecklenburg-Western Pomerania,Tenant,3 rooms,0.42716,80,129,0.34146,0.51286
2003,Saxony,Owner,3 rooms,0.25499,69,268,0.20270,0.30727
2003,Saxony,Owner,4 rooms,0.29122,89,268,0.23672,0.34571
2003,Saxony,Owner,5 rooms,0.18343,65,268,0.13701,0.22985
2003,Saxony,Owner,6 rooms,0.11662,45,268,0.07812,0.15512
2003,Saxony,Tenant,2 rooms,0.36765,162,474,0.32420,0.41111
2003,Saxony,Tenant,3 rooms,0.38817,221,474,0.34425,0.43209
2003,Saxony,Tenant,4 rooms,0.13178,91,474,0.10130,0.16227
2003,Saxony-Anhalt,Owner,3 rooms,0.18976,37,195,0.13459,0.24494
2003,Saxony-Anhalt,Owner,4 rooms,0.37825,74,195,0.31000,0.44649
2003,Saxony-Anhalt,Owner,5 rooms,0.23188,53,195,0.17249,0.29127
2003,Saxony-Anhalt,Owner,6 rooms,0.08096,31,195,0.04258,0.11935
2003,Saxony-Anhalt,Tenant,2 rooms,0.34780,76,245,0.28804,0.40756
2003,Saxony-Anhalt,Tenant,3 rooms,0.45810,133,245,0.39559,0.52062
2003,Saxony-Anhalt,Tenant,4 rooms,0.10484,36,245,0.06640,0.14328
2003,Thuringa,Owner,3 rooms,0.21358,45,174,0.15251,0.27465
2003,Thuringa,Owner,4 rooms,0.25830,66,174,0.19308,0.32353
2003,Thuringa,Owner,5 rooms,0.25309,63,174,0.18830,0.31788
2003,Thuringa,Tenant,2 rooms,0.35908,74,224,0.29611,0.42204
2003,Thuringa,Tenant,3 rooms,0.40112,113,224,0.33679,0.46545
2003,Thuringa,Tenant,4 rooms,0.14261,37,224,0.09671,0.18850
2004,Schleswig-Holstein,Owner,3 rooms,0.23238,36,154,0.16545,0.29930
2004,Schleswig-Holstein,Owner,4 rooms,0.25257,49,154,0.18372,0.32142
2004,Schleswig-Holstein,Owner,5 rooms,0.28143,69,154,0.21017,0.35269
2004,Schleswig-Holstein,Tenant,2 rooms,0.33528,40,101,0.24275,0.42781
2004,Schleswig-Holstein,Tenant,3 rooms,0.40131,61,101,0.30524,0.49739
2004,Hamburg,Tenant,2 rooms,0.40167,43,90,0.29981,0.50352
2004,Hamburg,Tenant,3 rooms,0.36582,47,90,0.26575,0.46589
2004,Lower Saxony,Owner,3 rooms,0.13996,68,541,0.11069,0.16922
2004,Lower Saxony,Owner,4 rooms,0.22779,125,541,0.19241,0.26316
2004,Lower Saxony,Owner,5 rooms,0.26391,141,541,0.22673,0.30108
2004,Lower Saxony,Owner,6 rooms,0.17344,111,541,0.14151,0.20538
2004,Lower Saxony,Owner,7 rooms,0.08556,58,541,0.06197,0.10915
2004,Lower Saxony,Owner,8 rooms,0.05125,38,541,0.03265,0.06985
2004,Lower Saxony,Tenant,2 rooms,0.23799,90,343,0.19285,0.28312
2004,Lower Saxony,Tenant,3 rooms,0.46958,179,343,0.41669,0.52248
2004,Lower Saxony,Tenant,4 rooms,0.14220,74,343,0.10518,0.17921
2004,North Rhine-Westphalia,Owner,2 rooms,0.05933,48,1084,0.04526,0.07340
2004,North Rhine-Westphalia,Owner,3 rooms,0.20460,180,1084,0.18057,0.22862
2004,North Rhine-Westphalia,Owner,4 rooms,0.25383,281,1084,0.22791,0.27975
2004,North Rhine-Westphalia,Owner,5 rooms,0.23225,281,1084,0.20710,0.25740
2004,North Rhine-Westphalia,Owner,6 rooms,0.13609,167,1084,0.11567,0.15651
2004,North Rhine-Westphalia,Owner,7 rooms,0.05815,90,1084,0.04422,0.07209
2004,North Rhine-Westphalia,Owner,8 rooms,0.02830,37,1084,0.01843,0.03818
2004,North Rhine-Westphalia,Tenant,1 room,0.04444,49,1285,0.03317,0.05571
2004,North Rhine-Westphalia,Tenant,2 rooms,0.29730,331,1285,0.27230,0.32230
2004,North Rhine-Westphalia,Tenant,3 rooms,0.41926,547,1285,0.39227,0.44625
2004,North Rhine-Westphalia,Tenant,4 rooms,0.15250,229,1285,0.13284,0.17217
2004,North Rhine-Westphalia,Tenant,5 rooms,0.05784,92,1285,0.04507,0.07061
2004,North Rhine-Westphalia,Tenant,6 rooms,0.02111,37,1285,0.01325,0.02898
2004,Hesse,Owner,3 rooms,0.17836,61,327,0.13681,0.21992
2004,Hesse,Owner,4 rooms,0.27586,97,327,0.22734,0.32437
2004,Hesse,Owner,5 rooms,0.19349,82,327,0.15061,0.23638
2004,Hesse,Owner,6 rooms,0.14653,56,327,0.10814,0.18492
2004,Hesse,Owner,7 rooms,0.06310,31,327,0.03670,0.08949
2004,Hesse,Tenant,2 rooms,0.28895,100,363,0.24225,0.33564
2004,Hesse,Tenant,3 rooms,0.37705,148,363,0.32712,0.42697
2004,Hesse,Tenant,4 rooms,0.15378,75,363,0.11662,0.19095
2004,Hesse,Tenant,5 rooms,0.08625,40,363,0.05733,0.11517
2004,"Rhineland-Palatinate, Saarland",Owner,3 rooms,0.17538,53,352,0.13560,0.21517
2004,"Rhineland-Palatinate, Saarland",Owner,4 rooms,0.17422,74,352,0.13454,0.21390
2004,"Rhineland-Palatinate, Saarland",Owner,5 rooms,0.27244,106,352,0.22586,0.31902
2004,"Rhineland-Palatinate, Saarland",Owner,6 rooms,0.16617,77,352,0.12723,0.20512
2004,"Rhineland-Palatinate, Saarland",Owner,7 rooms,0.09271,42,352,0.06236,0.12305
2004,"Rhineland-Palatinate, Saarland",Tenant,2 rooms,0.29695,78,233,0.23815,0.35575
2004,"Rhineland-Palatinate, Saarland",Tenant,3 rooms,0.35966,103,233,0.29791,0.42141
2004,"Rhineland-Palatinate, Saarland",Tenant,4 rooms,0.14071,52,233,0.09596,0.18545
2004,Baden-Wuerttemberg,Owner,3 rooms,0.19659,111,653,0.16609,0.22710
2004,Baden-Wuerttemberg,Owner,4 rooms,0.26796,165,653,0.23396,0.30195
2004,Baden-Wuerttemberg,Owner,5 rooms,0.18246,149,653,0.15281,0.21210
2004,Baden-Wuerttemberg,Owner,6 rooms,0.15396,127,653,0.12625,0.18166
2004,Baden-Wuerttemberg,Owner,7 rooms,0.08557,68,653,0.06410,0.10704
2004,Baden-Wuerttemberg,Owner,8 rooms,0.02714,33,653,0.01467,0.03962
2004,Baden-Wuerttemberg,Tenant,2 rooms,0.25120,155,605,0.21661,0.28579
2004,Baden-Wuerttemberg,Tenant,3 rooms,0.40768,267,605,0.36849,0.44687
2004,Baden-Wuerttemberg,Tenant,4 rooms,0.19373,143,605,0.16221,0.22525
2004,Baden-Wuerttemberg,Tenant,5 rooms,0.05658,40,605,0.03815,0.07500
2004,Bavaria,Owner,2 rooms,0.08556,48,811,0.06630,0.10483
2004,Bavaria,Owner,3 rooms,0.16869,125,811,0.14290,0.19448
2004,Bavaria,Owner,4 rooms,0.21544,193,811,0.18713,0.24375
2004,Bavaria,Owner,5 rooms,0.23608,194,811,0.20684,0.26533
2004,Bavaria,Owner,6 rooms,0.15631,169,811,0.13130,0.18132
2004,Bavaria,Owner,7 rooms,0.07748,82,811,0.05907,0.09589
2004,Bavaria,Tenant,1 room,0.07343,40,683,0.05385,0.09300
2004,Bavaria,Tenant,2 rooms,0.31392,185,683,0.27909,0.34875
2004,Bavaria,Tenant,3 rooms,0.36655,271,683,0.33039,0.40272
2004,Bavaria,Tenant,4 rooms,0.15311,132,683,0.12608,0.18013
2004,Bavaria,Tenant,5 rooms,0.05917,55,683,0.04146,0.07687
2004,Berlin,Tenant,1 room,0.11415,35,382,0.08222,0.14608
2004,Berlin,Tenant,2 rooms,0.34951,129,382,0.30163,0.39739
2004,Berlin,Tenant,3 rooms,0.37962,157,382,0.33089,0.42835
2004,Berlin,Tenant,4 rooms,0.11342,61,382,0.08158,0.14526
2004,Brandenburg,Owner,3 rooms,0.28365,46,150,0.21127,0.35603
2004,Brandenburg,Owner,4 rooms,0.27848,58,150,0.20651,0.35046
2004,Brandenburg,Owner,5 rooms,0.21587,46,150,0.14980,0.28193
2004,Brandenburg,Tenant,2 rooms,0.28794,69,258,0.23258,0.34330
2004,Brandenburg,Tenant,3 rooms,0.43364,137,258,0.37305,0.49423
2004,Brandenburg,Tenant,4 rooms,0.15045,52,258,0.10674,0.19416
2004,Mecklenburg-Western Pomerania,Owner,4 rooms,0.33614,37,70,0.22468,0.44760
2004,Mecklenburg-Western Pomerania,Owner,5 rooms,0.26148,33,70,0.15779,0.36517
2004,Mecklenburg-Western Pomerania,Tenant,2 rooms,0.36782,46,126,0.28328,0.45235
2004,Mecklenburg-Western Pomerania,Tenant,3 rooms,0.46514,80,126,0.37770,0.55258
2004,Saxony,Owner,3 rooms,0.23465,63,268,0.18382,0.28548
2004,Saxony,Owner,4 rooms,0.28160,86,268,0.22765,0.33555
2004,Saxony,Owner,5 rooms,0.24791,77,268,0.19612,0.29971
2004,Saxony,Owner,6 rooms,0.09249,42,268,0.05774,0.12724
2004,Saxony,Tenant,2 rooms,0.37632,152,452,0.33160,0.42103
2004,Saxony,Tenant,3 rooms,0.39162,223,452,0.34657,0.43666
2004,Saxony,Tenant,4 rooms,0.12618,77,452,0.09553,0.15682
2004,Saxony-Anhalt,Owner,3 rooms,0.19468,39,197,0.13924,0.25011
2004,Saxony-Anhalt,Owner,4 rooms,0.35290,75,197,0.28600,0.41980
2004,Saxony-Anhalt,Owner,5 rooms,0.21019,50,197,0.15315,0.26724
2004,Saxony-Anhalt,Owner,6 rooms,0.11930,33,197,0.07392,0.16468
2004,Saxony-Anhalt,Tenant,2 rooms,0.32684,71,235,0.26674,0.38694
2004,Saxony-Anhalt,Tenant,3 rooms,0.43299,114,235,0.36951,0.49648
2004,Saxony-Anhalt,Tenant,4 rooms,0.15390,50,235,0.10767,0.20014
2004,Thuringa,Owner,3 rooms,0.15534,39,197,0.10463,0.20605
2004,Thuringa,Owner,4 rooms,0.28468,68,197,0.22150,0.34785
2004,Thuringa,Owner,5 rooms,0.21736,52,197,0.15962,0.27510
2004,Thuringa,Owner,6 rooms,0.15734,38,197,0.10636,0.20832
2004,Thuringa,Tenant,2 rooms,0.37471,82,192,0.30606,0.44335
2004,Thuringa,Tenant,3 rooms,0.39951,110,192,0.33005,0.46898
2005,Schleswig-Holstein,Owner,3 rooms,0.21881,35,148,0.15198,0.28565
2005,Schleswig-Holstein,Owner,4 rooms,0.25145,40,148,0.18132,0.32159
2005,Schleswig-Holstein,Owner,5 rooms,0.31794,73,148,0.24266,0.39322
2005,Schleswig-Holstein,Tenant,2 rooms,0.38422,48,109,0.29248,0.47596
2005,Schleswig-Holstein,Tenant,3 rooms,0.38333,61,109,0.29163,0.47503
2005,Hamburg,Tenant,2 rooms,0.39523,45,90,0.29366,0.49680
2005,Hamburg,Tenant,3 rooms,0.36339,45,90,0.26346,0.46332
2005,Lower Saxony,Owner,3 rooms,0.12342,65,529,0.09536,0.15147
2005,Lower Saxony,Owner,4 rooms,0.25256,137,529,0.21550,0.28962
2005,Lower Saxony,Owner,5 rooms,0.25764,130,529,0.22034,0.29495
2005,Lower Saxony,Owner,6 rooms,0.16223,100,529,0.13079,0.19368
2005,Lower Saxony,Owner,7 rooms,0.08571,60,529,0.06183,0.10959
2005,Lower Saxony,Owner,8 rooms,0.05199,37,529,0.03306,0.07093
2005,Lower Saxony,Tenant,2 rooms,0.26394,92,320,0.21557,0.31230
2005,Lower Saxony,Tenant,3 rooms,0.42195,165,320,0.36775,0.47614
2005,Lower Saxony,Tenant,4 rooms,0.16090,63,320,0.12057,0.20122
2005,North Rhine-Westphalia,Owner,2 rooms,0.06580,53,1051,0.05081,0.08080
2005,North Rhine-Westphalia,Owner,3 rooms,0.21229,186,1051,0.18755,0.23702
2005,North Rhine-Westphalia,Owner,4 rooms,0.24970,265,1051,0.22352,0.27589
2005,North Rhine-Westphalia,Owner,5 rooms,0.22762,265,1051,0.20225,0.25298
2005,North Rhine-Westphalia,Owner,6 rooms,0.14673,166,1051,0.12532,0.16813
2005,North Rhine-Westphalia,Owner,7 rooms,0.04959,74,1051,0.03646,0.06272
2005,North Rhine-Westphalia,Owner,8 rooms,0.02743,42,1051,0.01755,0.03731
2005,North Rhine-Westphalia,Tenant,1 room,0.04909,53,1265,0.03718,0.06101
2005,North Rhine-Westphalia,Tenant,2 rooms,0.29989,326,1265,0.27463,0.32515
2005,North Rhine-Westphalia,Tenant,3 rooms,0.41400,538,1265,0.38684,0.44115
2005,North Rhine-Westphalia,Tenant,4 rooms,0.15130,219,1265,0.13155,0.17106
2005,North Rhine-Westphalia,Tenant,5 rooms,0.05153,85,1265,0.03934,0.06372
2005,North Rhine-Westphalia,Tenant,6 rooms,0.02809,44,1265,0.01898,0.03720
2005,Hesse,Owner,3 rooms,0.21435,67,320,0.16932,0.25939
2005,Hesse,Owner,4 rooms,0.21573,79,320,0.17059,0.26087
2005,Hesse,Owner,5 rooms,0.23321,92,320,0.18680,0.27961
2005,Hesse,Owner,6 rooms,0.13128,45,320,0.09422,0.16834
2005,Hesse,Owner,7 rooms,0.05561,37,320,0.03046,0.08076
2005,Hesse,Tenant,2 rooms,0.31646,112,363,0.26855,0.36437
2005,Hesse,Tenant,3 rooms,0.37423,147,363,0.32438,0.42408
