,Unnamed: 0,year,bula_h,quintil_oecd_hh,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2129,2129,2009,Brandenburg,1st Quintile,3 rooms,0.46279,37,6011,0.35715,0.5626
2130,2130,2009,Brandenburg,2nd Quintile,3 rooms,1.0,50,6011,0.81555,1.23026
2131,2131,2009,Brandenburg,3rd Quintile,3 rooms,1.0,45,6011,0.81434,1.20353
2132,2132,2009,Saxony,1st Quintile,2 rooms,0.53475,55,6011,0.42667,0.66897
2133,2133,2009,Saxony,1st Quintile,3 rooms,0.46525,65,6011,0.39095,0.55699
2134,2134,2009,Saxony,2nd Quintile,2 rooms,0.26729,47,6011,0.22684,0.31189
2135,2135,2009,Saxony,2nd Quintile,3 rooms,0.57319,88,6011,0.47601,0.68537
2136,2136,2009,Saxony,2nd Quintile,4 rooms,0.15951,33,6011,0.10735,0.24443
2137,2137,2009,Saxony,3rd Quintile,3 rooms,0.60992,67,6011,0.48612,0.7311
2138,2138,2009,Saxony,3rd Quintile,4 rooms,0.25161,39,6011,0.17538,0.35104
2139,2139,2009,Saxony,3rd Quintile,5 rooms,0.13847,31,6011,0.09191,0.18212
2140,2140,2009,Saxony,4th Quintile,3 rooms,0.52146,36,6011,0.41084,0.66957
2141,2141,2009,Saxony,4th Quintile,4 rooms,0.47854,32,6011,0.36751,0.5875
2142,2142,2009,Saxony-Anhalt,1st Quintile,2 rooms,0.55907,34,6011,0.42824,0.72657
2143,2143,2009,Saxony-Anhalt,1st Quintile,3 rooms,0.44093,32,6011,0.34403,0.53738
2144,2144,2009,Saxony-Anhalt,2nd Quintile,3 rooms,1.0,43,6011,0.8318,1.18173
2145,2145,2009,Saxony-Anhalt,3rd Quintile,3 rooms,1.0,41,6011,0.79819,1.22776
2146,2146,2009,Thuringa,1st Quintile,3 rooms,1.0,52,6011,0.7739,1.26313
2147,2147,2009,Thuringa,2nd Quintile,2 rooms,0.49133,32,6011,0.39128,0.57575
2148,2148,2009,Thuringa,2nd Quintile,4 rooms,0.50867,38,6011,0.36473,0.70096
2149,2149,2009,Thuringa,3rd Quintile,3 rooms,1.0,35,6011,0.74639,1.30716
2150,2150,2010,Schleswig-Holstein,1st Quintile,3 rooms,1.0,54,9525,0.69532,1.43101
2151,2151,2010,Schleswig-Holstein,2nd Quintile,4 rooms,1.0,34,9525,0.60767,1.41918
2152,2152,2010,Lower Saxony,1st Quintile,2 rooms,0.32944,38,9525,0.25308,0.4244
2153,2153,2010,Lower Saxony,1st Quintile,3 rooms,0.43987,103,9525,0.33683,0.54839
2154,2154,2010,Lower Saxony,1st Quintile,4 rooms,0.23069,77,9525,0.18599,0.28979
2155,2155,2010,Lower Saxony,2nd Quintile,3 rooms,0.46644,70,9525,0.38572,0.57515
2156,2156,2010,Lower Saxony,2nd Quintile,4 rooms,0.25257,66,9525,0.17322,0.33486
2157,2157,2010,Lower Saxony,2nd Quintile,5 rooms,0.28099,47,9525,0.19524,0.37556
2158,2158,2010,Lower Saxony,3rd Quintile,3 rooms,0.4256,49,9525,0.33964,0.52041
2159,2159,2010,Lower Saxony,3rd Quintile,4 rooms,0.22805,51,9525,0.17526,0.29938
2160,2160,2010,Lower Saxony,3rd Quintile,5 rooms,0.34635,58,9525,0.25867,0.43969
2161,2161,2010,Lower Saxony,4th Quintile,3 rooms,0.32331,47,9525,0.24945,0.41422
2162,2162,2010,Lower Saxony,4th Quintile,4 rooms,0.33119,67,9525,0.25476,0.41812
2163,2163,2010,Lower Saxony,4th Quintile,5 rooms,0.18822,41,9525,0.13549,0.24951
2164,2164,2010,Lower Saxony,4th Quintile,6 rooms,0.15729,31,9525,0.10194,0.22493
2165,2165,2010,Lower Saxony,5th Quintile,3 rooms,0.23257,32,9525,0.1643,0.31866
2166,2166,2010,Lower Saxony,5th Quintile,4 rooms,0.29359,60,9525,0.22577,0.36727
2167,2167,2010,Lower Saxony,5th Quintile,5 rooms,0.16413,44,9525,0.12136,0.22441
2168,2168,2010,Lower Saxony,5th Quintile,6 rooms,0.19541,44,9525,0.14076,0.25388
2169,2169,2010,Lower Saxony,5th Quintile,7 rooms,0.1143,34,9525,0.07939,0.15494
2170,2170,2010,North Rhine-Westphalia,1st Quintile,2 rooms,0.32295,116,9525,0.26602,0.36899
2171,2171,2010,North Rhine-Westphalia,1st Quintile,3 rooms,0.47231,332,9525,0.41125,0.53945
2172,2172,2010,North Rhine-Westphalia,1st Quintile,4 rooms,0.15102,151,9525,0.11873,0.18893
2173,2173,2010,North Rhine-Westphalia,1st Quintile,5 rooms,0.05372,46,9525,0.0343,0.079
2174,2174,2010,North Rhine-Westphalia,2nd Quintile,2 rooms,0.2338,70,9525,0.18198,0.28384
2175,2175,2010,North Rhine-Westphalia,2nd Quintile,3 rooms,0.43251,214,9525,0.36855,0.48958
2176,2176,2010,North Rhine-Westphalia,2nd Quintile,4 rooms,0.20946,127,9525,0.16579,0.25606
2177,2177,2010,North Rhine-Westphalia,2nd Quintile,5 rooms,0.07672,58,9525,0.0518,0.10241
2178,2178,2010,North Rhine-Westphalia,2nd Quintile,6 rooms,0.0475,31,9525,0.02885,0.06605
2179,2179,2010,North Rhine-Westphalia,3rd Quintile,2 rooms,0.18156,50,9525,0.13953,0.22565
2180,2180,2010,North Rhine-Westphalia,3rd Quintile,3 rooms,0.35973,150,9525,0.306,0.41937
2181,2181,2010,North Rhine-Westphalia,3rd Quintile,4 rooms,0.22365,99,9525,0.185,0.28099
2182,2182,2010,North Rhine-Westphalia,3rd Quintile,5 rooms,0.15097,71,9525,0.10944,0.19339
2183,2183,2010,North Rhine-Westphalia,3rd Quintile,6 rooms,0.0841,45,9525,0.06073,0.11546
2184,2184,2010,North Rhine-Westphalia,4th Quintile,2 rooms,0.12412,37,9525,0.08949,0.16389
2185,2185,2010,North Rhine-Westphalia,4th Quintile,3 rooms,0.34933,139,9525,0.28744,0.4091
2186,2186,2010,North Rhine-Westphalia,4th Quintile,4 rooms,0.25802,121,9525,0.21823,0.3043
2187,2187,2010,North Rhine-Westphalia,4th Quintile,5 rooms,0.19493,111,9525,0.15795,0.23816
2188,2188,2010,North Rhine-Westphalia,4th Quintile,6 rooms,0.0736,57,9525,0.05425,0.09452
2189,2189,2010,North Rhine-Westphalia,5th Quintile,2 rooms,0.08796,32,9525,0.06265,0.11736
2190,2190,2010,North Rhine-Westphalia,5th Quintile,3 rooms,0.27785,118,9525,0.2328,0.32175
2191,2191,2010,North Rhine-Westphalia,5th Quintile,4 rooms,0.19442,128,9525,0.16134,0.24544
2192,2192,2010,North Rhine-Westphalia,5th Quintile,5 rooms,0.21853,139,9525,0.18468,0.25846
2193,2193,2010,North Rhine-Westphalia,5th Quintile,6 rooms,0.15002,99,9525,0.11977,0.18692
2194,2194,2010,North Rhine-Westphalia,5th Quintile,7 rooms,0.07122,57,9525,0.05392,0.09531
2195,2195,2010,Hesse,1st Quintile,3 rooms,0.73223,81,9525,0.58918,0.99255
2196,2196,2010,Hesse,1st Quintile,4 rooms,0.26777,41,9525,0.14973,0.41444
2197,2197,2010,Hesse,2nd Quintile,3 rooms,0.65376,61,9525,0.46658,0.89718
2198,2198,2010,Hesse,2nd Quintile,4 rooms,0.34624,51,9525,0.21934,0.48316
2199,2199,2010,Hesse,3rd Quintile,3 rooms,1.0,50,9525,0.7718,1.25393
2200,2200,2010,Hesse,4th Quintile,3 rooms,0.65084,48,9525,0.45973,0.83737
2201,2201,2010,Hesse,4th Quintile,4 rooms,0.34916,39,9525,0.2539,0.45937
2202,2202,2010,Hesse,5th Quintile,3 rooms,0.30288,51,9525,0.23003,0.3885
2203,2203,2010,Hesse,5th Quintile,4 rooms,0.35735,65,9525,0.2576,0.46284
2204,2204,2010,Hesse,5th Quintile,5 rooms,0.21358,48,9525,0.16817,0.27543
2205,2205,2010,Hesse,5th Quintile,7 rooms,0.12619,31,9525,0.07578,0.18117
2206,2206,2010,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.39917,36,9525,0.29446,0.51149
2207,2207,2010,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.44895,57,9525,0.308,0.61456
2208,2208,2010,"Rhineland-Palatinate, Saarland",1st Quintile,4 rooms,0.15188,35,9525,0.09523,0.21241
2209,2209,2010,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.56381,38,9525,0.42179,0.71846
2210,2210,2010,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.43619,38,9525,0.30911,0.60929
2211,2211,2010,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.34242,32,9525,0.25721,0.42401
2212,2212,2010,"Rhineland-Palatinate, Saarland",3rd Quintile,4 rooms,0.29037,35,9525,0.18505,0.43232
2213,2213,2010,"Rhineland-Palatinate, Saarland",3rd Quintile,5 rooms,0.36722,40,9525,0.25042,0.51082
2214,2214,2010,"Rhineland-Palatinate, Saarland",5th Quintile,6 rooms,1.0,32,9525,0.6954,1.37936
2215,2215,2010,Baden-Wuerttemberg,1st Quintile,2 rooms,0.33324,49,9525,0.24581,0.43619
2216,2216,2010,Baden-Wuerttemberg,1st Quintile,3 rooms,0.42841,107,9525,0.33445,0.51136
2217,2217,2010,Baden-Wuerttemberg,1st Quintile,4 rooms,0.23835,66,9525,0.17371,0.31981
2218,2218,2010,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.2435,41,9525,0.17685,0.31592
2219,2219,2010,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.35463,92,9525,0.27878,0.44356
2220,2220,2010,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.26341,75,9525,0.1935,0.33748
2221,2221,2010,Baden-Wuerttemberg,2nd Quintile,5 rooms,0.13846,43,9525,0.08958,0.19775
2222,2222,2010,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.16828,37,9525,0.12275,0.21272
2223,2223,2010,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.32451,86,9525,0.25792,0.39404
2224,2224,2010,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.22233,76,9525,0.17457,0.28122
2225,2225,2010,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.14625,44,9525,0.10591,0.20252
2226,2226,2010,Baden-Wuerttemberg,3rd Quintile,6 rooms,0.13863,41,9525,0.09485,0.18313
2227,2227,2010,Baden-Wuerttemberg,4th Quintile,3 rooms,0.28087,64,9525,0.2102,0.34392
2228,2228,2010,Baden-Wuerttemberg,4th Quintile,4 rooms,0.35322,88,9525,0.26924,0.443
2229,2229,2010,Baden-Wuerttemberg,4th Quintile,5 rooms,0.22028,58,9525,0.16068,0.29181
2230,2230,2010,Baden-Wuerttemberg,4th Quintile,6 rooms,0.14562,41,9525,0.09611,0.21643
2231,2231,2010,Baden-Wuerttemberg,5th Quintile,3 rooms,0.25987,68,9525,0.20681,0.32669
2232,2232,2010,Baden-Wuerttemberg,5th Quintile,4 rooms,0.23032,76,9525,0.17347,0.2834
2233,2233,2010,Baden-Wuerttemberg,5th Quintile,5 rooms,0.24118,100,9525,0.18189,0.31075
2234,2234,2010,Baden-Wuerttemberg,5th Quintile,6 rooms,0.17443,77,9525,0.12765,0.2241
2235,2235,2010,Baden-Wuerttemberg,5th Quintile,7 rooms,0.0942,43,9525,0.06111,0.12554
2236,2236,2010,Bavaria,1st Quintile,2 rooms,0.44824,81,9525,0.35897,0.52988
2237,2237,2010,Bavaria,1st Quintile,3 rooms,0.33384,135,9525,0.2589,0.42264
2238,2238,2010,Bavaria,1st Quintile,4 rooms,0.16957,78,9525,0.11732,0.21935
2239,2239,2010,Bavaria,1st Quintile,5 rooms,0.04834,31,9525,0.02867,0.07704
2240,2240,2010,Bavaria,2nd Quintile,2 rooms,0.23307,50,9525,0.17335,0.29729
2241,2241,2010,Bavaria,2nd Quintile,3 rooms,0.31052,124,9525,0.25356,0.3838
2242,2242,2010,Bavaria,2nd Quintile,4 rooms,0.25719,105,9525,0.19204,0.327
2243,2243,2010,Bavaria,2nd Quintile,5 rooms,0.13328,53,9525,0.09316,0.18598
2244,2244,2010,Bavaria,2nd Quintile,6 rooms,0.06594,42,9525,0.04259,0.09533
2245,2245,2010,Bavaria,3rd Quintile,2 rooms,0.15495,34,9525,0.11375,0.19388
2246,2246,2010,Bavaria,3rd Quintile,3 rooms,0.33454,100,9525,0.26909,0.39203
2247,2247,2010,Bavaria,3rd Quintile,4 rooms,0.28827,91,9525,0.2355,0.34627
2248,2248,2010,Bavaria,3rd Quintile,5 rooms,0.1694,83,9525,0.1207,0.2173
2249,2249,2010,Bavaria,3rd Quintile,6 rooms,0.05284,36,9525,0.03538,0.07515
2250,2250,2010,Bavaria,4th Quintile,2 rooms,0.18755,37,9525,0.14002,0.23559
2251,2251,2010,Bavaria,4th Quintile,3 rooms,0.23883,73,9525,0.18683,0.29319
2252,2252,2010,Bavaria,4th Quintile,4 rooms,0.25663,88,9525,0.21246,0.31383
2253,2253,2010,Bavaria,4th Quintile,5 rooms,0.22965,80,9525,0.17477,0.29011
2254,2254,2010,Bavaria,4th Quintile,6 rooms,0.08734,39,9525,0.06158,0.12242
2255,2255,2010,Bavaria,5th Quintile,3 rooms,0.33243,103,9525,0.26821,0.38816
2256,2256,2010,Bavaria,5th Quintile,4 rooms,0.19092,85,9525,0.1437,0.22912
2257,2257,2010,Bavaria,5th Quintile,5 rooms,0.22359,103,9525,0.18404,0.27211
2258,2258,2010,Bavaria,5th Quintile,6 rooms,0.16252,77,9525,0.11694,0.20249
2259,2259,2010,Bavaria,5th Quintile,7 rooms,0.09055,36,9525,0.05762,0.13364
2260,2260,2010,Berlin,1st Quintile,2 rooms,0.54094,50,9525,0.42331,0.65802
2261,2261,2010,Berlin,1st Quintile,3 rooms,0.31138,55,9525,0.22098,0.40885
2262,2262,2010,Berlin,1st Quintile,4 rooms,0.14768,34,9525,0.10775,0.19849
2263,2263,2010,Berlin,2nd Quintile,2 rooms,0.39836,34,9525,0.27422,0.51569
2264,2264,2010,Berlin,2nd Quintile,3 rooms,0.60164,57,9525,0.45918,0.80935
2265,2265,2010,Berlin,3rd Quintile,3 rooms,1.0,43,9525,0.67785,1.35064
2266,2266,2010,Berlin,4th Quintile,3 rooms,1.0,48,9525,0.72544,1.31043
2267,2267,2010,Brandenburg,1st Quintile,3 rooms,0.77258,70,9525,0.5757,1.05502
2268,2268,2010,Brandenburg,1st Quintile,4 rooms,0.22742,31,9525,0.16244,0.29935
2269,2269,2010,Brandenburg,2nd Quintile,3 rooms,0.73009,67,9525,0.53294,0.92
2270,2270,2010,Brandenburg,2nd Quintile,4 rooms,0.26991,31,9525,0.16145,0.38712
2271,2271,2010,Brandenburg,3rd Quintile,3 rooms,0.64729,51,9525,0.46869,0.80291
2272,2272,2010,Brandenburg,3rd Quintile,4 rooms,0.35271,32,9525,0.21297,0.54069
2273,2273,2010,Mecklenburg-Western Pomerania,1st Quintile,3 rooms,1.0,45,9525,0.71001,1.3337
2274,2274,2010,Mecklenburg-Western Pomerania,2nd Quintile,3 rooms,1.0,33,9525,0.63772,1.47999
2275,2275,2010,Saxony,1st Quintile,2 rooms,0.3866,55,9525,0.29917,0.45604
2276,2276,2010,Saxony,1st Quintile,3 rooms,0.46124,118,9525,0.34534,0.57529
2277,2277,2010,Saxony,1st Quintile,4 rooms,0.15216,53,9525,0.10847,0.20642
2278,2278,2010,Saxony,2nd Quintile,2 rooms,0.29837,42,9525,0.24081,0.37031
2279,2279,2010,Saxony,2nd Quintile,3 rooms,0.51127,112,9525,0.4246,0.59419
2280,2280,2010,Saxony,2nd Quintile,4 rooms,0.19036,51,9525,0.13763,0.26344
2281,2281,2010,Saxony,3rd Quintile,3 rooms,0.7272,82,9525,0.58239,0.88711
2282,2282,2010,Saxony,3rd Quintile,4 rooms,0.2728,52,9525,0.22382,0.33505
2283,2283,2010,Saxony,4th Quintile,3 rooms,0.37282,36,9525,0.2672,0.49607
2284,2284,2010,Saxony,4th Quintile,4 rooms,0.41559,39,9525,0.25651,0.58867
2285,2285,2010,Saxony,4th Quintile,5 rooms,0.21159,32,9525,0.15993,0.27055
2286,2286,2010,Saxony-Anhalt,1st Quintile,2 rooms,0.45469,41,9525,0.32308,0.59138
2287,2287,2010,Saxony-Anhalt,1st Quintile,3 rooms,0.34702,61,9525,0.24799,0.45825
2288,2288,2010,Saxony-Anhalt,1st Quintile,4 rooms,0.19829,35,9525,0.11027,0.32439
2289,2289,2010,Saxony-Anhalt,2nd Quintile,3 rooms,0.62328,53,9525,0.48285,0.7633
2290,2290,2010,Saxony-Anhalt,2nd Quintile,4 rooms,0.37672,38,9525,0.28857,0.49503
2291,2291,2010,Saxony-Anhalt,3rd Quintile,4 rooms,1.0,34,9525,0.73202,1.27962
2292,2292,2010,Thuringa,1st Quintile,2 rooms,0.55421,40,9525,0.39608,0.72115
2293,2293,2010,Thuringa,1st Quintile,3 rooms,0.44579,59,9525,0.3334,0.55054
2294,2294,2010,Thuringa,2nd Quintile,3 rooms,0.60085,40,9525,0.4405,0.76111
2295,2295,2010,Thuringa,2nd Quintile,4 rooms,0.39915,37,9525,0.29318,0.51029
2296,2296,2010,Thuringa,3rd Quintile,3 rooms,1.0,44,9525,0.71713,1.30581
2297,2297,2011,Schleswig-Holstein,1st Quintile,3 rooms,0.58312,49,12329,0.39297,0.80672
2298,2298,2011,Schleswig-Holstein,1st Quintile,4 rooms,0.41688,40,12329,0.28687,0.56824
2299,2299,2011,Schleswig-Holstein,2nd Quintile,3 rooms,1.0,49,12329,0.70676,1.28493
2300,2300,2011,Schleswig-Holstein,3rd Quintile,3 rooms,1.0,32,12329,0.71888,1.34188
2301,2301,2011,Lower Saxony,1st Quintile,2 rooms,0.36126,49,12329,0.2792,0.4377
2302,2302,2011,Lower Saxony,1st Quintile,3 rooms,0.3676,106,12329,0.29502,0.46282
2303,2303,2011,Lower Saxony,1st Quintile,4 rooms,0.14075,62,12329,0.10492,0.18328
2304,2304,2011,Lower Saxony,1st Quintile,5 rooms,0.13038,40,12329,0.0812,0.18284
2305,2305,2011,Lower Saxony,2nd Quintile,3 rooms,0.49116,78,12329,0.41762,0.60024
2306,2306,2011,Lower Saxony,2nd Quintile,4 rooms,0.27845,78,12329,0.22152,0.33983
2307,2307,2011,Lower Saxony,2nd Quintile,5 rooms,0.23039,53,12329,0.15667,0.30958
2308,2308,2011,Lower Saxony,3rd Quintile,3 rooms,0.32264,62,12329,0.25602,0.40205
2309,2309,2011,Lower Saxony,3rd Quintile,4 rooms,0.31657,87,12329,0.25222,0.38397
2310,2310,2011,Lower Saxony,3rd Quintile,5 rooms,0.28177,64,12329,0.21634,0.36593
2311,2311,2011,Lower Saxony,3rd Quintile,6 rooms,0.07902,35,12329,0.0527,0.10423
2312,2312,2011,Lower Saxony,4th Quintile,3 rooms,0.29094,43,12329,0.22728,0.3496
2313,2313,2011,Lower Saxony,4th Quintile,4 rooms,0.30034,71,12329,0.23942,0.37678
2314,2314,2011,Lower Saxony,4th Quintile,5 rooms,0.2023,54,12329,0.14588,0.25745
2315,2315,2011,Lower Saxony,4th Quintile,6 rooms,0.20642,55,12329,0.15774,0.26214
2316,2316,2011,Lower Saxony,5th Quintile,3 rooms,0.21379,36,12329,0.16088,0.26794
2317,2317,2011,Lower Saxony,5th Quintile,4 rooms,0.2861,80,12329,0.23806,0.33675
2318,2318,2011,Lower Saxony,5th Quintile,5 rooms,0.18202,57,12329,0.14335,0.21646
2319,2319,2011,Lower Saxony,5th Quintile,6 rooms,0.21455,62,12329,0.17124,0.25837
2320,2320,2011,Lower Saxony,5th Quintile,7 rooms,0.10355,35,12329,0.07593,0.13947
2321,2321,2011,North Rhine-Westphalia,1st Quintile,2 rooms,0.34707,152,12329,0.30214,0.39678
2322,2322,2011,North Rhine-Westphalia,1st Quintile,3 rooms,0.42739,321,12329,0.37417,0.47429
2323,2323,2011,North Rhine-Westphalia,1st Quintile,4 rooms,0.14453,150,12329,0.11752,0.17231
2324,2324,2011,North Rhine-Westphalia,1st Quintile,5 rooms,0.05006,50,12329,0.03611,0.07245
2325,2325,2011,North Rhine-Westphalia,1st Quintile,6 rooms,0.03096,36,12329,0.02011,0.04319
2326,2326,2011,North Rhine-Westphalia,2nd Quintile,2 rooms,0.22508,80,12329,0.19346,0.26086
2327,2327,2011,North Rhine-Westphalia,2nd Quintile,3 rooms,0.41656,241,12329,0.36767,0.4693
2328,2328,2011,North Rhine-Westphalia,2nd Quintile,4 rooms,0.18337,142,12329,0.14843,0.21539
2329,2329,2011,North Rhine-Westphalia,2nd Quintile,5 rooms,0.13037,88,12329,0.09603,0.16835
2330,2330,2011,North Rhine-Westphalia,2nd Quintile,6 rooms,0.04463,47,12329,0.03135,0.06138
2331,2331,2011,North Rhine-Westphalia,3rd Quintile,2 rooms,0.18145,65,12329,0.14121,0.22317
2332,2332,2011,North Rhine-Westphalia,3rd Quintile,3 rooms,0.33866,180,12329,0.29349,0.37967
2333,2333,2011,North Rhine-Westphalia,3rd Quintile,4 rooms,0.2607,125,12329,0.22351,0.30173
2334,2334,2011,North Rhine-Westphalia,3rd Quintile,5 rooms,0.12814,97,12329,0.10057,0.15389
2335,2335,2011,North Rhine-Westphalia,3rd Quintile,6 rooms,0.09104,70,12329,0.0701,0.11364
2336,2336,2011,North Rhine-Westphalia,4th Quintile,2 rooms,0.14696,58,12329,0.11995,0.17416
2337,2337,2011,North Rhine-Westphalia,4th Quintile,3 rooms,0.32736,159,12329,0.28958,0.37112
2338,2338,2011,North Rhine-Westphalia,4th Quintile,4 rooms,0.20363,118,12329,0.17329,0.23436
2339,2339,2011,North Rhine-Westphalia,4th Quintile,5 rooms,0.20986,136,12329,0.17982,0.2474
2340,2340,2011,North Rhine-Westphalia,4th Quintile,6 rooms,0.07905,72,12329,0.06301,0.09252
2341,2341,2011,North Rhine-Westphalia,4th Quintile,7 rooms,0.03313,36,12329,0.02208,0.04338
2342,2342,2011,North Rhine-Westphalia,5th Quintile,2 rooms,0.10819,47,12329,0.08038,0.13223
2343,2343,2011,North Rhine-Westphalia,5th Quintile,3 rooms,0.2419,133,12329,0.21179,0.27839
2344,2344,2011,North Rhine-Westphalia,5th Quintile,4 rooms,0.21294,153,12329,0.18295,0.24538
2345,2345,2011,North Rhine-Westphalia,5th Quintile,5 rooms,0.21395,157,12329,0.18315,0.23892
2346,2346,2011,North Rhine-Westphalia,5th Quintile,6 rooms,0.10034,86,12329,0.08312,0.11894
2347,2347,2011,North Rhine-Westphalia,5th Quintile,7 rooms,0.06755,61,12329,0.04664,0.09057
2348,2348,2011,North Rhine-Westphalia,5th Quintile,8 rooms,0.05513,34,12329,0.04153,0.07741
2349,2349,2011,Hesse,1st Quintile,2 rooms,0.44373,40,12329,0.34621,0.5473
2350,2350,2011,Hesse,1st Quintile,3 rooms,0.41211,83,12329,0.31155,0.5309
2351,2351,2011,Hesse,1st Quintile,4 rooms,0.14416,52,12329,0.10932,0.19032
2352,2352,2011,Hesse,2nd Quintile,2 rooms,0.27822,35,12329,0.21121,0.34097
2353,2353,2011,Hesse,2nd Quintile,3 rooms,0.32675,68,12329,0.24492,0.4124
2354,2354,2011,Hesse,2nd Quintile,4 rooms,0.23341,44,12329,0.15824,0.31377
2355,2355,2011,Hesse,2nd Quintile,5 rooms,0.16163,31,12329,0.10289,0.24118
2356,2356,2011,Hesse,3rd Quintile,3 rooms,0.45512,63,12329,0.34848,0.55449
2357,2357,2011,Hesse,3rd Quintile,4 rooms,0.30128,49,12329,0.22012,0.38159
2358,2358,2011,Hesse,3rd Quintile,5 rooms,0.2436,31,12329,0.17545,0.32312
2359,2359,2011,Hesse,4th Quintile,3 rooms,0.42131,64,12329,0.34534,0.51915
2360,2360,2011,Hesse,4th Quintile,4 rooms,0.21712,40,12329,0.15426,0.29014
2361,2361,2011,Hesse,4th Quintile,5 rooms,0.21007,46,12329,0.14005,0.29418
2362,2362,2011,Hesse,4th Quintile,6 rooms,0.15151,31,12329,0.11366,0.20208
2363,2363,2011,Hesse,5th Quintile,3 rooms,0.30991,65,12329,0.25405,0.39673
2364,2364,2011,Hesse,5th Quintile,4 rooms,0.26265,67,12329,0.20928,0.31584
2365,2365,2011,Hesse,5th Quintile,5 rooms,0.26082,54,12329,0.19142,0.32729
2366,2366,2011,Hesse,5th Quintile,6 rooms,0.16662,47,12329,0.12132,0.22674
2367,2367,2011,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.26759,40,12329,0.20357,0.34295
2368,2368,2011,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.51314,75,12329,0.38635,0.61995
2369,2369,2011,"Rhineland-Palatinate, Saarland",1st Quintile,4 rooms,0.21927,43,12329,0.14553,0.30996
2370,2370,2011,"Rhineland-Palatinate, Saarland",2nd Quintile,2 rooms,0.29784,32,12329,0.21366,0.37956
2371,2371,2011,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.28247,49,12329,0.20923,0.35425
2372,2372,2011,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.20272,46,12329,0.13123,0.27784
2373,2373,2011,"Rhineland-Palatinate, Saarland",2nd Quintile,5 rooms,0.21697,42,12329,0.15206,0.30933
2374,2374,2011,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.32233,38,12329,0.23536,0.41349
2375,2375,2011,"Rhineland-Palatinate, Saarland",3rd Quintile,4 rooms,0.31479,34,12329,0.22599,0.41486
2376,2376,2011,"Rhineland-Palatinate, Saarland",3rd Quintile,5 rooms,0.36288,42,12329,0.2643,0.47048
2377,2377,2011,"Rhineland-Palatinate, Saarland",4th Quintile,5 rooms,0.48753,33,12329,0.36923,0.62392
2378,2378,2011,"Rhineland-Palatinate, Saarland",4th Quintile,6 rooms,0.51247,32,12329,0.38733,0.66437
2379,2379,2011,"Rhineland-Palatinate, Saarland",5th Quintile,6 rooms,1.0,46,12329,0.742,1.28922
2380,2380,2011,Baden-Wuerttemberg,1st Quintile,2 rooms,0.42503,75,12329,0.34108,0.50428
2381,2381,2011,Baden-Wuerttemberg,1st Quintile,3 rooms,0.3407,109,12329,0.27083,0.392
2382,2382,2011,Baden-Wuerttemberg,1st Quintile,4 rooms,0.11644,60,12329,0.09237,0.14425
2383,2383,2011,Baden-Wuerttemberg,1st Quintile,5 rooms,0.11784,32,12329,0.06469,0.17833
2384,2384,2011,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.25311,46,12329,0.19169,0.31911
2385,2385,2011,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.41888,110,12329,0.33672,0.50486
2386,2386,2011,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.1783,83,12329,0.13864,0.21802
2387,2387,2011,Baden-Wuerttemberg,2nd Quintile,5 rooms,0.14971,61,12329,0.10933,0.20446
2388,2388,2011,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.16777,34,12329,0.1345,0.20918
2389,2389,2011,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.29676,104,12329,0.23913,0.35224
2390,2390,2011,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.24084,93,12329,0.19004,0.29445
2391,2391,2011,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.20689,70,12329,0.15138,0.25725
2392,2392,2011,Baden-Wuerttemberg,3rd Quintile,6 rooms,0.08774,47,12329,0.06338,0.1199
2393,2393,2011,Baden-Wuerttemberg,4th Quintile,2 rooms,0.13358,39,12329,0.09636,0.17231
2394,2394,2011,Baden-Wuerttemberg,4th Quintile,3 rooms,0.22712,77,12329,0.18621,0.28234
2395,2395,2011,Baden-Wuerttemberg,4th Quintile,4 rooms,0.26404,107,12329,0.2221,0.30311
2396,2396,2011,Baden-Wuerttemberg,4th Quintile,5 rooms,0.18534,81,12329,0.14691,0.2299
