,Unnamed: 0,year,hhtyp,quintil_oecd_hh,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
867,867,1999,Couple with children,2nd Quintile,5 rooms,0.15652,94,6116,0.13458,0.17752
868,868,1999,Couple with children,2nd Quintile,6 rooms,0.1006,56,6116,0.08475,0.11654
869,869,1999,Couple with children,3rd Quintile,3 rooms,0.28644,189,6116,0.25682,0.32101
870,870,1999,Couple with children,3rd Quintile,4 rooms,0.31242,197,6116,0.27835,0.34313
871,871,1999,Couple with children,3rd Quintile,5 rooms,0.20801,129,6116,0.18142,0.23918
872,872,1999,Couple with children,3rd Quintile,6 rooms,0.12677,69,6116,0.10825,0.14976
873,873,1999,Couple with children,3rd Quintile,7 rooms,0.06636,33,6116,0.05329,0.08195
874,874,1999,Couple with children,4th Quintile,3 rooms,0.2202,109,6116,0.19556,0.25589
875,875,1999,Couple with children,4th Quintile,4 rooms,0.27866,138,6116,0.24527,0.31263
876,876,1999,Couple with children,4th Quintile,5 rooms,0.2286,104,6116,0.20055,0.2627
877,877,1999,Couple with children,4th Quintile,6 rooms,0.18167,77,6116,0.15644,0.20973
878,878,1999,Couple with children,4th Quintile,7 rooms,0.09087,33,6116,0.07399,0.10815
879,879,1999,Couple with children,5th Quintile,3 rooms,0.18372,64,6116,0.15233,0.21209
880,880,1999,Couple with children,5th Quintile,4 rooms,0.22666,84,6116,0.19587,0.25678
881,881,1999,Couple with children,5th Quintile,5 rooms,0.25679,85,6116,0.21824,0.29794
882,882,1999,Couple with children,5th Quintile,6 rooms,0.19359,64,6116,0.17065,0.21987
883,883,1999,Couple with children,5th Quintile,7 rooms,0.13923,44,6116,0.11362,0.16208
884,884,2000,Single-person household,1st Quintile,1 room,0.18204,173,11660,0.17029,0.19409
885,885,2000,Single-person household,1st Quintile,2 rooms,0.49894,457,11660,0.48059,0.51933
886,886,2000,Single-person household,1st Quintile,3 rooms,0.2539,229,11660,0.24189,0.2664
887,887,2000,Single-person household,1st Quintile,4 rooms,0.06512,60,11660,0.05926,0.07347
888,888,2000,Single-person household,2nd Quintile,1 room,0.11993,87,11660,0.10501,0.13234
889,889,2000,Single-person household,2nd Quintile,2 rooms,0.48096,309,11660,0.45708,0.50597
890,890,2000,Single-person household,2nd Quintile,3 rooms,0.2936,186,11660,0.27686,0.31349
891,891,2000,Single-person household,2nd Quintile,4 rooms,0.10551,71,11660,0.09404,0.11868
892,892,2000,Single-person household,3rd Quintile,1 room,0.10079,53,11660,0.08998,0.11098
893,893,2000,Single-person household,3rd Quintile,2 rooms,0.48714,260,11660,0.461,0.51276
894,894,2000,Single-person household,3rd Quintile,3 rooms,0.31737,173,11660,0.29884,0.334
895,895,2000,Single-person household,3rd Quintile,4 rooms,0.0947,63,11660,0.08495,0.10509
896,896,2000,Single-person household,4th Quintile,1 room,0.07234,35,11660,0.06235,0.08139
897,897,2000,Single-person household,4th Quintile,2 rooms,0.43826,208,11660,0.41835,0.46131
898,898,2000,Single-person household,4th Quintile,3 rooms,0.29463,149,11660,0.27541,0.3143
899,899,2000,Single-person household,4th Quintile,4 rooms,0.13307,68,11660,0.11996,0.14542
900,900,2000,Single-person household,4th Quintile,5 rooms,0.0617,33,11660,0.05572,0.06695
901,901,2000,Single-person household,5th Quintile,2 rooms,0.29928,120,11660,0.27432,0.32149
902,902,2000,Single-person household,5th Quintile,3 rooms,0.36189,159,11660,0.33877,0.38421
903,903,2000,Single-person household,5th Quintile,4 rooms,0.22156,97,11660,0.20523,0.24284
904,904,2000,Single-person household,5th Quintile,5 rooms,0.11727,53,11660,0.1076,0.12875
905,905,2000,Couple without children,1st Quintile,2 rooms,0.31493,139,11660,0.2912,0.33664
906,906,2000,Couple without children,1st Quintile,3 rooms,0.51062,207,11660,0.48095,0.5417
907,907,2000,Couple without children,1st Quintile,4 rooms,0.17444,75,11660,0.15621,0.19457
908,908,2000,Couple without children,2nd Quintile,2 rooms,0.19261,141,11660,0.17458,0.21296
909,909,2000,Couple without children,2nd Quintile,3 rooms,0.46864,308,11660,0.44714,0.49612
910,910,2000,Couple without children,2nd Quintile,4 rooms,0.1962,121,11660,0.18278,0.21014
911,911,2000,Couple without children,2nd Quintile,5 rooms,0.08211,53,11660,0.07416,0.09078
912,912,2000,Couple without children,2nd Quintile,6 rooms,0.06044,38,11660,0.05407,0.0692
913,913,2000,Couple without children,3rd Quintile,2 rooms,0.17584,131,11660,0.15785,0.19344
914,914,2000,Couple without children,3rd Quintile,3 rooms,0.4034,310,11660,0.37778,0.42751
915,915,2000,Couple without children,3rd Quintile,4 rooms,0.22759,171,11660,0.21559,0.24176
916,916,2000,Couple without children,3rd Quintile,5 rooms,0.13161,95,11660,0.11884,0.14862
917,917,2000,Couple without children,3rd Quintile,6 rooms,0.06157,42,11660,0.05527,0.0687
918,918,2000,Couple without children,4th Quintile,2 rooms,0.15231,130,11660,0.13483,0.16727
919,919,2000,Couple without children,4th Quintile,3 rooms,0.37959,342,11660,0.35478,0.40456
920,920,2000,Couple without children,4th Quintile,4 rooms,0.25211,230,11660,0.23718,0.26563
921,921,2000,Couple without children,4th Quintile,5 rooms,0.1469,127,11660,0.13362,0.15972
922,922,2000,Couple without children,4th Quintile,6 rooms,0.0691,62,11660,0.06325,0.07516
923,923,2000,Couple without children,5th Quintile,2 rooms,0.0672,77,11660,0.05887,0.07711
924,924,2000,Couple without children,5th Quintile,3 rooms,0.29241,292,11660,0.27601,0.30899
925,925,2000,Couple without children,5th Quintile,4 rooms,0.2974,307,11660,0.27968,0.31486
926,926,2000,Couple without children,5th Quintile,5 rooms,0.16064,177,11660,0.15123,0.17272
927,927,2000,Couple without children,5th Quintile,6 rooms,0.13468,131,11660,0.12353,0.14775
928,928,2000,Couple without children,5th Quintile,7 rooms,0.04767,53,11660,0.04147,0.05509
929,929,2000,Single parent,1st Quintile,2 rooms,0.22487,58,11660,0.1975,0.24977
930,930,2000,Single parent,1st Quintile,3 rooms,0.51795,159,11660,0.47846,0.56437
931,931,2000,Single parent,1st Quintile,4 rooms,0.25718,75,11660,0.23011,0.29097
932,932,2000,Single parent,2nd Quintile,3 rooms,1.0,85,11660,0.87627,1.13557
933,933,2000,Single parent,3rd Quintile,3 rooms,1.0,49,11660,0.88229,1.15597
934,934,2000,Couple with children,1st Quintile,2 rooms,0.06671,47,11660,0.05405,0.08371
935,935,2000,Couple with children,1st Quintile,3 rooms,0.40784,275,11660,0.38187,0.44043
936,936,2000,Couple with children,1st Quintile,4 rooms,0.3331,225,11660,0.31123,0.36074
937,937,2000,Couple with children,1st Quintile,5 rooms,0.11507,77,11660,0.1001,0.13234
938,938,2000,Couple with children,1st Quintile,6 rooms,0.07729,48,11660,0.06792,0.08817
939,939,2000,Couple with children,2nd Quintile,2 rooms,0.04118,42,11660,0.03365,0.05025
940,940,2000,Couple with children,2nd Quintile,3 rooms,0.35959,397,11660,0.33801,0.38072
941,941,2000,Couple with children,2nd Quintile,4 rooms,0.28521,300,11660,0.26563,0.30231
942,942,2000,Couple with children,2nd Quintile,5 rooms,0.18168,201,11660,0.17293,0.1956
943,943,2000,Couple with children,2nd Quintile,6 rooms,0.08879,95,11660,0.08024,0.09865
944,944,2000,Couple with children,2nd Quintile,7 rooms,0.04354,43,11660,0.03775,0.05021
945,945,2000,Couple with children,3rd Quintile,3 rooms,0.27735,280,11660,0.25877,0.29545
946,946,2000,Couple with children,3rd Quintile,4 rooms,0.26925,309,11660,0.25303,0.28403
947,947,2000,Couple with children,3rd Quintile,5 rooms,0.2195,244,11660,0.20569,0.23794
948,948,2000,Couple with children,3rd Quintile,6 rooms,0.12722,138,11660,0.11548,0.13784
949,949,2000,Couple with children,3rd Quintile,7 rooms,0.06698,71,11660,0.06032,0.07548
950,950,2000,Couple with children,3rd Quintile,8 rooms,0.0397,37,11660,0.0335,0.05047
951,951,2000,Couple with children,4th Quintile,3 rooms,0.20617,178,11660,0.18685,0.23069
952,952,2000,Couple with children,4th Quintile,4 rooms,0.2725,248,11660,0.25428,0.29712
953,953,2000,Couple with children,4th Quintile,5 rooms,0.22865,206,11660,0.21109,0.24836
954,954,2000,Couple with children,4th Quintile,6 rooms,0.15768,154,11660,0.14485,0.17299
955,955,2000,Couple with children,4th Quintile,7 rooms,0.09817,81,11660,0.0868,0.10937
956,956,2000,Couple with children,4th Quintile,8 rooms,0.03681,38,11660,0.03245,0.04127
957,957,2000,Couple with children,5th Quintile,3 rooms,0.12922,91,11660,0.11272,0.14744
958,958,2000,Couple with children,5th Quintile,4 rooms,0.21527,153,11660,0.19505,0.23583
959,959,2000,Couple with children,5th Quintile,5 rooms,0.27401,192,11660,0.25146,0.29976
960,960,2000,Couple with children,5th Quintile,6 rooms,0.20227,133,11660,0.18483,0.2272
961,961,2000,Couple with children,5th Quintile,7 rooms,0.13023,91,11660,0.11882,0.14136
962,962,2000,Couple with children,5th Quintile,8 rooms,0.04899,38,11660,0.04308,0.05594
963,963,2001,Single-person household,1st Quintile,1 room,0.16926,142,10452,0.15765,0.18139
964,964,2001,Single-person household,1st Quintile,2 rooms,0.4967,404,10452,0.47367,0.51548
965,965,2001,Single-person household,1st Quintile,3 rooms,0.26259,205,10452,0.24863,0.28021
966,966,2001,Single-person household,1st Quintile,4 rooms,0.07145,58,10452,0.06396,0.08035
967,967,2001,Single-person household,2nd Quintile,1 room,0.11586,66,10452,0.10455,0.12912
968,968,2001,Single-person household,2nd Quintile,2 rooms,0.45906,274,10452,0.43608,0.48476
969,969,2001,Single-person household,2nd Quintile,3 rooms,0.33997,189,10452,0.3162,0.36536
970,970,2001,Single-person household,2nd Quintile,4 rooms,0.08511,50,10452,0.07329,0.09766
971,971,2001,Single-person household,3rd Quintile,1 room,0.07112,36,10452,0.06044,0.08109
972,972,2001,Single-person household,3rd Quintile,2 rooms,0.48817,237,10452,0.45582,0.51621
973,973,2001,Single-person household,3rd Quintile,3 rooms,0.32136,164,10452,0.29768,0.34461
974,974,2001,Single-person household,3rd Quintile,4 rooms,0.11935,57,10452,0.10647,0.13392
975,975,2001,Single-person household,4th Quintile,2 rooms,0.47067,186,10452,0.44184,0.50417
976,976,2001,Single-person household,4th Quintile,3 rooms,0.40007,157,10452,0.37421,0.43207
977,977,2001,Single-person household,4th Quintile,4 rooms,0.12926,54,10452,0.11264,0.14779
978,978,2001,Single-person household,5th Quintile,2 rooms,0.32608,119,10452,0.29311,0.35475
979,979,2001,Single-person household,5th Quintile,3 rooms,0.33127,130,10452,0.3058,0.35634
980,980,2001,Single-person household,5th Quintile,4 rooms,0.23292,95,10452,0.20902,0.25423
981,981,2001,Single-person household,5th Quintile,5 rooms,0.10973,47,10452,0.09888,0.12156
982,982,2001,Couple without children,1st Quintile,2 rooms,0.30085,123,10452,0.26822,0.33795
983,983,2001,Couple without children,1st Quintile,3 rooms,0.50206,168,10452,0.46505,0.54217
984,984,2001,Couple without children,1st Quintile,4 rooms,0.19709,66,10452,0.17226,0.22547
985,985,2001,Couple without children,2nd Quintile,2 rooms,0.22359,135,10452,0.20326,0.24591
986,986,2001,Couple without children,2nd Quintile,3 rooms,0.48566,274,10452,0.45699,0.51487
987,987,2001,Couple without children,2nd Quintile,4 rooms,0.18645,99,10452,0.17067,0.20462
988,988,2001,Couple without children,2nd Quintile,5 rooms,0.1043,58,10452,0.09122,0.12085
989,989,2001,Couple without children,3rd Quintile,2 rooms,0.14384,112,10452,0.12903,0.16457
990,990,2001,Couple without children,3rd Quintile,3 rooms,0.42142,303,10452,0.39749,0.44558
991,991,2001,Couple without children,3rd Quintile,4 rooms,0.24542,166,10452,0.2232,0.26917
992,992,2001,Couple without children,3rd Quintile,5 rooms,0.1257,82,10452,0.1142,0.14012
993,993,2001,Couple without children,3rd Quintile,6 rooms,0.06363,43,10452,0.05605,0.07093
994,994,2001,Couple without children,4th Quintile,2 rooms,0.15113,127,10452,0.13379,0.16968
995,995,2001,Couple without children,4th Quintile,3 rooms,0.39191,314,10452,0.36493,0.42126
996,996,2001,Couple without children,4th Quintile,4 rooms,0.25592,211,10452,0.23407,0.27686
997,997,2001,Couple without children,4th Quintile,5 rooms,0.13549,108,10452,0.12072,0.15298
998,998,2001,Couple without children,4th Quintile,6 rooms,0.06554,54,10452,0.05917,0.07355
999,999,2001,Couple without children,5th Quintile,2 rooms,0.05538,57,10452,0.04677,0.06418
1000,1000,2001,Couple without children,5th Quintile,3 rooms,0.29484,268,10452,0.27576,0.31451
1001,1001,2001,Couple without children,5th Quintile,4 rooms,0.30099,280,10452,0.28154,0.32272
1002,1002,2001,Couple without children,5th Quintile,5 rooms,0.16169,154,10452,0.15054,0.17644
1003,1003,2001,Couple without children,5th Quintile,6 rooms,0.1326,118,10452,0.12069,0.14516
1004,1004,2001,Couple without children,5th Quintile,7 rooms,0.05451,53,10452,0.04509,0.06446
1005,1005,2001,Single parent,1st Quintile,2 rooms,0.17084,39,10452,0.13974,0.201
1006,1006,2001,Single parent,1st Quintile,3 rooms,0.53978,139,10452,0.48685,0.60171
1007,1007,2001,Single parent,1st Quintile,4 rooms,0.28938,80,10452,0.26157,0.32561
1008,1008,2001,Single parent,2nd Quintile,3 rooms,0.66756,72,10452,0.58284,0.74172
1009,1009,2001,Single parent,2nd Quintile,4 rooms,0.33244,40,10452,0.26482,0.40397
1010,1010,2001,Single parent,3rd Quintile,3 rooms,1.0,49,10452,0.88431,1.1402
1011,1011,2001,Couple with children,1st Quintile,2 rooms,0.04942,31,10452,0.03667,0.06314
1012,1012,2001,Couple with children,1st Quintile,3 rooms,0.42397,249,10452,0.38447,0.46069
1013,1013,2001,Couple with children,1st Quintile,4 rooms,0.3247,191,10452,0.28984,0.36079
1014,1014,2001,Couple with children,1st Quintile,5 rooms,0.14835,79,10452,0.13243,0.16814
1015,1015,2001,Couple with children,1st Quintile,6 rooms,0.05356,33,10452,0.04519,0.06351
1016,1016,2001,Couple with children,2nd Quintile,2 rooms,0.04486,40,10452,0.03424,0.05624
1017,1017,2001,Couple with children,2nd Quintile,3 rooms,0.31792,314,10452,0.29259,0.33814
1018,1018,2001,Couple with children,2nd Quintile,4 rooms,0.29799,290,10452,0.27506,0.31478
1019,1019,2001,Couple with children,2nd Quintile,5 rooms,0.18107,173,10452,0.16448,0.19981
1020,1020,2001,Couple with children,2nd Quintile,6 rooms,0.11638,105,10452,0.10363,0.13077
1021,1021,2001,Couple with children,2nd Quintile,7 rooms,0.04178,39,10452,0.0342,0.05056
1022,1022,2001,Couple with children,3rd Quintile,3 rooms,0.27128,259,10452,0.25164,0.29435
1023,1023,2001,Couple with children,3rd Quintile,4 rooms,0.26657,268,10452,0.24747,0.28799
1024,1024,2001,Couple with children,3rd Quintile,5 rooms,0.20626,210,10452,0.19012,0.22536
1025,1025,2001,Couple with children,3rd Quintile,6 rooms,0.14248,136,10452,0.12847,0.15608
1026,1026,2001,Couple with children,3rd Quintile,7 rooms,0.06189,64,10452,0.05363,0.07077
1027,1027,2001,Couple with children,3rd Quintile,8 rooms,0.05151,44,10452,0.04252,0.05941
1028,1028,2001,Couple with children,4th Quintile,3 rooms,0.17869,156,10452,0.16421,0.19828
1029,1029,2001,Couple with children,4th Quintile,4 rooms,0.27552,236,10452,0.25257,0.29777
1030,1030,2001,Couple with children,4th Quintile,5 rooms,0.25696,214,10452,0.23447,0.27821
1031,1031,2001,Couple with children,4th Quintile,6 rooms,0.15407,136,10452,0.14181,0.17062
1032,1032,2001,Couple with children,4th Quintile,7 rooms,0.09359,74,10452,0.07973,0.10827
1033,1033,2001,Couple with children,4th Quintile,8 rooms,0.04117,39,10452,0.03529,0.04916
1034,1034,2001,Couple with children,5th Quintile,3 rooms,0.12968,80,10452,0.10886,0.15243
1035,1035,2001,Couple with children,5th Quintile,4 rooms,0.22961,141,10452,0.2094,0.25164
1036,1036,2001,Couple with children,5th Quintile,5 rooms,0.26253,161,10452,0.23766,0.28575
1037,1037,2001,Couple with children,5th Quintile,6 rooms,0.19275,113,10452,0.17324,0.21169
1038,1038,2001,Couple with children,5th Quintile,7 rooms,0.13676,83,10452,0.12275,0.15504
1039,1039,2001,Couple with children,5th Quintile,8 rooms,0.04869,32,10452,0.04043,0.05796
1040,1040,2002,Single-person household,1st Quintile,1 room,0.20347,156,10963,0.18664,0.21899
1041,1041,2002,Single-person household,1st Quintile,2 rooms,0.54517,399,10963,0.5192,0.56967
1042,1042,2002,Single-person household,1st Quintile,3 rooms,0.25136,186,10963,0.23303,0.27097
1043,1043,2002,Single-person household,2nd Quintile,1 room,0.10896,57,10963,0.0964,0.12438
1044,1044,2002,Single-person household,2nd Quintile,2 rooms,0.44893,255,10963,0.42633,0.47488
1045,1045,2002,Single-person household,2nd Quintile,3 rooms,0.34188,178,10963,0.32048,0.36105
1046,1046,2002,Single-person household,2nd Quintile,4 rooms,0.10023,55,10963,0.09015,0.11347
1047,1047,2002,Single-person household,3rd Quintile,2 rooms,0.55076,249,10963,0.51481,0.5856
1048,1048,2002,Single-person household,3rd Quintile,3 rooms,0.36158,165,10963,0.33325,0.38237
1049,1049,2002,Single-person household,3rd Quintile,4 rooms,0.08766,41,10963,0.07607,0.09969
1050,1050,2002,Single-person household,4th Quintile,2 rooms,0.43446,182,10963,0.4067,0.4589
1051,1051,2002,Single-person household,4th Quintile,3 rooms,0.39673,170,10963,0.36882,0.42134
1052,1052,2002,Single-person household,4th Quintile,4 rooms,0.16881,75,10963,0.14722,0.19045
1053,1053,2002,Single-person household,5th Quintile,2 rooms,0.33974,147,10963,0.31262,0.36992
1054,1054,2002,Single-person household,5th Quintile,3 rooms,0.36453,167,10963,0.33377,0.38969
1055,1055,2002,Single-person household,5th Quintile,4 rooms,0.18989,87,10963,0.16758,0.20814
1056,1056,2002,Single-person household,5th Quintile,5 rooms,0.10584,55,10963,0.09381,0.12106
1057,1057,2002,Couple without children,1st Quintile,2 rooms,0.32929,130,10963,0.29313,0.36513
1058,1058,2002,Couple without children,1st Quintile,3 rooms,0.41516,160,10963,0.37818,0.45914
1059,1059,2002,Couple without children,1st Quintile,4 rooms,0.15741,55,10963,0.13439,0.17933
1060,1060,2002,Couple without children,1st Quintile,5 rooms,0.09814,31,10963,0.07725,0.12682
1061,1061,2002,Couple without children,2nd Quintile,2 rooms,0.167,119,10963,0.14992,0.18221
1062,1062,2002,Couple without children,2nd Quintile,3 rooms,0.43789,269,10963,0.40961,0.46777
1063,1063,2002,Couple without children,2nd Quintile,4 rooms,0.202,112,10963,0.18314,0.22492
1064,1064,2002,Couple without children,2nd Quintile,5 rooms,0.12216,58,10963,0.10494,0.14099
1065,1065,2002,Couple without children,2nd Quintile,6 rooms,0.07094,36,10963,0.06296,0.0836
1066,1066,2002,Couple without children,3rd Quintile,2 rooms,0.15395,105,10963,0.13633,0.17466
1067,1067,2002,Couple without children,3rd Quintile,3 rooms,0.44811,289,10963,0.42087,0.48181
1068,1068,2002,Couple without children,3rd Quintile,4 rooms,0.2192,138,10963,0.20087,0.23878
1069,1069,2002,Couple without children,3rd Quintile,5 rooms,0.11673,72,10963,0.10486,0.12916
1070,1070,2002,Couple without children,3rd Quintile,6 rooms,0.06201,39,10963,0.05422,0.07529
1071,1071,2002,Couple without children,4th Quintile,2 rooms,0.11733,98,10963,0.09721,0.14226
1072,1072,2002,Couple without children,4th Quintile,3 rooms,0.35949,277,10963,0.33618,0.38437
