,Unnamed: 0,year,quintil_oecd_hh,regtyp,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2058,2058,2020,4th Quintile,Urban regions,4 rooms,0.21009,393,18803,0.19064,0.23148
2059,2059,2020,4th Quintile,Urban regions,5 rooms,0.18342,337,18803,0.1631,0.20593
2060,2060,2020,4th Quintile,Urban regions,6 rooms,0.11294,214,18803,0.0986,0.13002
2061,2061,2020,4th Quintile,Urban regions,7 rooms,0.03639,88,18803,0.02876,0.0447
2062,2062,2020,4th Quintile,Urban regions,8 rooms,0.01921,58,18803,0.01341,0.02633
2063,2063,2020,4th Quintile,Rural regions,2 rooms,0.10931,70,18803,0.08063,0.14054
2064,2064,2020,4th Quintile,Rural regions,3 rooms,0.23368,196,18803,0.2051,0.26967
2065,2065,2020,4th Quintile,Rural regions,4 rooms,0.19891,195,18803,0.16661,0.22963
2066,2066,2020,4th Quintile,Rural regions,5 rooms,0.20687,173,18803,0.17124,0.2403
2067,2067,2020,4th Quintile,Rural regions,6 rooms,0.1407,129,18803,0.11013,0.17381
2068,2068,2020,4th Quintile,Rural regions,7 rooms,0.07703,79,18803,0.05684,0.10122
2069,2069,2020,4th Quintile,Rural regions,8 rooms,0.0335,49,18803,0.02397,0.04123
2070,2070,2020,5th Quintile,Urban regions,2 rooms,0.09585,203,18803,0.08164,0.11027
2071,2071,2020,5th Quintile,Urban regions,3 rooms,0.22808,521,18803,0.20579,0.25046
2072,2072,2020,5th Quintile,Urban regions,4 rooms,0.20687,538,18803,0.18571,0.22609
2073,2073,2020,5th Quintile,Urban regions,5 rooms,0.17943,534,18803,0.16275,0.20316
2074,2074,2020,5th Quintile,Urban regions,6 rooms,0.14778,451,18803,0.13287,0.1675
2075,2075,2020,5th Quintile,Urban regions,7 rooms,0.07777,243,18803,0.06745,0.09162
2076,2076,2020,5th Quintile,Urban regions,8 rooms,0.0409,131,18803,0.03145,0.05038
2077,2077,2020,5th Quintile,Urban regions,9 rooms,0.00892,51,18803,0.00609,0.01312
2078,2078,2020,5th Quintile,Urban regions,10 or more rooms,0.0144,66,18803,0.00957,0.02021
2079,2079,2020,5th Quintile,Rural regions,2 rooms,0.07267,41,18803,0.04995,0.09647
2080,2080,2020,5th Quintile,Rural regions,3 rooms,0.11997,112,18803,0.09252,0.14882
2081,2081,2020,5th Quintile,Rural regions,4 rooms,0.18992,183,18803,0.14892,0.22945
2082,2082,2020,5th Quintile,Rural regions,5 rooms,0.21898,218,18803,0.18255,0.26028
2083,2083,2020,5th Quintile,Rural regions,6 rooms,0.18401,180,18803,0.15107,0.21987
2084,2084,2020,5th Quintile,Rural regions,7 rooms,0.09145,95,18803,0.06646,0.11969
2085,2085,2020,5th Quintile,Rural regions,8 rooms,0.05968,70,18803,0.04029,0.07798
2086,2086,2020,5th Quintile,Rural regions,9 rooms,0.03187,36,18803,0.01557,0.05108
2087,2087,2020,5th Quintile,Rural regions,10 or more rooms,0.03146,49,18803,0.01708,0.0524
2088,2088,2021,1st Quintile,Urban regions,1 room,0.11995,266,12136,0.09955,0.14065
2089,2089,2021,1st Quintile,Urban regions,2 rooms,0.34663,622,12136,0.30867,0.39268
2090,2090,2021,1st Quintile,Urban regions,3 rooms,0.33344,819,12136,0.30553,0.36634
2091,2091,2021,1st Quintile,Urban regions,4 rooms,0.12153,403,12136,0.0982,0.14944
2092,2092,2021,1st Quintile,Urban regions,5 rooms,0.0624,143,12136,0.04605,0.08097
2093,2093,2021,1st Quintile,Urban regions,6 rooms,0.01605,34,12136,0.00754,0.02523
2094,2094,2021,1st Quintile,Rural regions,1 room,0.08056,66,12136,0.0557,0.10648
2095,2095,2021,1st Quintile,Rural regions,2 rooms,0.31813,212,12136,0.26897,0.36486
2096,2096,2021,1st Quintile,Rural regions,3 rooms,0.3258,337,12136,0.2838,0.37492
2097,2097,2021,1st Quintile,Rural regions,4 rooms,0.14013,175,12136,0.10329,0.17394
2098,2098,2021,1st Quintile,Rural regions,5 rooms,0.07435,90,12136,0.05035,0.0946
2099,2099,2021,1st Quintile,Rural regions,6 rooms,0.06103,46,12136,0.03403,0.09265
2100,2100,2021,2nd Quintile,Urban regions,1 room,0.05941,81,12136,0.04415,0.07817
2101,2101,2021,2nd Quintile,Urban regions,2 rooms,0.23077,314,12136,0.19854,0.26401
2102,2102,2021,2nd Quintile,Urban regions,3 rooms,0.35206,520,12136,0.31727,0.3951
2103,2103,2021,2nd Quintile,Urban regions,4 rooms,0.16427,294,12136,0.14014,0.18776
2104,2104,2021,2nd Quintile,Urban regions,5 rooms,0.10646,143,12136,0.08783,0.12311
2105,2105,2021,2nd Quintile,Urban regions,6 rooms,0.06382,72,12136,0.04898,0.0817
2106,2106,2021,2nd Quintile,Urban regions,7 rooms,0.0232,31,12136,0.01218,0.03846
2107,2107,2021,2nd Quintile,Rural regions,2 rooms,0.22711,137,12136,0.1938,0.26163
2108,2108,2021,2nd Quintile,Rural regions,3 rooms,0.31608,272,12136,0.26069,0.35803
2109,2109,2021,2nd Quintile,Rural regions,4 rooms,0.2164,213,12136,0.18266,0.25819
2110,2110,2021,2nd Quintile,Rural regions,5 rooms,0.13635,110,12136,0.10799,0.16784
2111,2111,2021,2nd Quintile,Rural regions,6 rooms,0.06877,55,12136,0.04311,0.09388
2112,2112,2021,2nd Quintile,Rural regions,7 rooms,0.03528,41,12136,0.02381,0.04885
2113,2113,2021,3rd Quintile,Urban regions,1 room,0.03355,50,12136,0.02148,0.04448
2114,2114,2021,3rd Quintile,Urban regions,2 rooms,0.19209,233,12136,0.16493,0.2213
2115,2115,2021,3rd Quintile,Urban regions,3 rooms,0.31732,406,12136,0.28593,0.36046
2116,2116,2021,3rd Quintile,Urban regions,4 rooms,0.19275,265,12136,0.16695,0.22052
2117,2117,2021,3rd Quintile,Urban regions,5 rooms,0.15198,177,12136,0.12802,0.17467
2118,2118,2021,3rd Quintile,Urban regions,6 rooms,0.08617,116,12136,0.06669,0.10697
2119,2119,2021,3rd Quintile,Urban regions,7 rooms,0.02614,46,12136,0.01885,0.03453
2120,2120,2021,3rd Quintile,Rural regions,2 rooms,0.11775,80,12136,0.09757,0.13965
2121,2121,2021,3rd Quintile,Rural regions,3 rooms,0.27674,172,12136,0.2338,0.31897
2122,2122,2021,3rd Quintile,Rural regions,4 rooms,0.22622,152,12136,0.18727,0.26706
2123,2123,2021,3rd Quintile,Rural regions,5 rooms,0.1543,112,12136,0.12686,0.19252
2124,2124,2021,3rd Quintile,Rural regions,6 rooms,0.13256,105,12136,0.10132,0.16666
2125,2125,2021,3rd Quintile,Rural regions,7 rooms,0.05537,36,12136,0.03501,0.08113
2126,2126,2021,3rd Quintile,Rural regions,8 rooms,0.03706,31,12136,0.0215,0.05671
2127,2127,2021,4th Quintile,Urban regions,1 room,0.02021,42,12136,0.01179,0.02722
2128,2128,2021,4th Quintile,Urban regions,2 rooms,0.15575,199,12136,0.13524,0.17774
2129,2129,2021,4th Quintile,Urban regions,3 rooms,0.28212,352,12136,0.24867,0.31493
2130,2130,2021,4th Quintile,Urban regions,4 rooms,0.20539,307,12136,0.17884,0.24006
2131,2131,2021,4th Quintile,Urban regions,5 rooms,0.16734,240,12136,0.14778,0.19132
2132,2132,2021,4th Quintile,Urban regions,6 rooms,0.10521,173,12136,0.08744,0.12303
2133,2133,2021,4th Quintile,Urban regions,7 rooms,0.04322,68,12136,0.03213,0.05664
2134,2134,2021,4th Quintile,Urban regions,8 rooms,0.02077,42,12136,0.01491,0.03119
2135,2135,2021,4th Quintile,Rural regions,2 rooms,0.08671,43,12136,0.0626,0.11925
2136,2136,2021,4th Quintile,Rural regions,3 rooms,0.18911,119,12136,0.15773,0.22566
2137,2137,2021,4th Quintile,Rural regions,4 rooms,0.26912,153,12136,0.22129,0.30759
2138,2138,2021,4th Quintile,Rural regions,5 rooms,0.25615,139,12136,0.21035,0.30645
2139,2139,2021,4th Quintile,Rural regions,6 rooms,0.11473,94,12136,0.08357,0.14099
2140,2140,2021,4th Quintile,Rural regions,7 rooms,0.08418,61,12136,0.05765,0.10699
2141,2141,2021,5th Quintile,Urban regions,2 rooms,0.10581,159,12136,0.08614,0.12415
2142,2142,2021,5th Quintile,Urban regions,3 rooms,0.22844,386,12136,0.19801,0.2605
2143,2143,2021,5th Quintile,Urban regions,4 rooms,0.19872,387,12136,0.17096,0.22561
2144,2144,2021,5th Quintile,Urban regions,5 rooms,0.19931,386,12136,0.17996,0.22659
2145,2145,2021,5th Quintile,Urban regions,6 rooms,0.13945,298,12136,0.12145,0.16126
2146,2146,2021,5th Quintile,Urban regions,7 rooms,0.06536,164,12136,0.05124,0.0796
2147,2147,2021,5th Quintile,Urban regions,8 rooms,0.04226,96,12136,0.03211,0.05444
2148,2148,2021,5th Quintile,Urban regions,9 rooms,0.01127,44,12136,0.00807,0.01519
2149,2149,2021,5th Quintile,Urban regions,10 or more rooms,0.00936,42,12136,0.0061,0.01341
2150,2150,2021,5th Quintile,Rural regions,3 rooms,0.15253,87,12136,0.11705,0.19406
2151,2151,2021,5th Quintile,Rural regions,4 rooms,0.2045,124,12136,0.15637,0.25149
2152,2152,2021,5th Quintile,Rural regions,5 rooms,0.22285,154,12136,0.17815,0.26936
2153,2153,2021,5th Quintile,Rural regions,6 rooms,0.18112,133,12136,0.14504,0.22638
2154,2154,2021,5th Quintile,Rural regions,7 rooms,0.12071,75,12136,0.08709,0.15777
2155,2155,2021,5th Quintile,Rural regions,8 rooms,0.08143,58,12136,0.05142,0.12232
2156,2156,2021,5th Quintile,Rural regions,10 or more rooms,0.03686,34,12136,0.01842,0.06408
