,Unnamed: 0,year,bula_h,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
325,325,1991,Bavaria,2 rooms,0.19261,138,5915,0.16978,0.21308
326,326,1991,Bavaria,3 rooms,0.31855,244,5915,0.29291,0.33979
327,327,1991,Bavaria,4 rooms,0.21081,168,5915,0.19353,0.2295
328,328,1991,Bavaria,5 rooms,0.14273,109,5915,0.13159,0.15452
329,329,1991,Bavaria,6 rooms,0.06345,50,5915,0.05838,0.0695
330,330,1991,Berlin,2 rooms,0.45569,94,5915,0.3996,0.50596
331,331,1991,Berlin,3 rooms,0.37539,118,5915,0.32711,0.41744
332,332,1991,Berlin,4 rooms,0.16893,62,5915,0.14104,0.19488
333,333,1991,Brandenburg,2 rooms,0.22473,45,5915,0.19871,0.25063
334,334,1991,Brandenburg,3 rooms,0.50392,164,5915,0.4611,0.5394
335,335,1991,Brandenburg,4 rooms,0.17838,58,5915,0.15771,0.20097
336,336,1991,Brandenburg,5 rooms,0.09297,33,5915,0.07884,0.10849
337,337,1991,Mecklenburg-Western Pomerania,2 rooms,0.3275,44,5915,0.28798,0.37409
338,338,1991,Mecklenburg-Western Pomerania,3 rooms,0.45227,83,5915,0.40993,0.49973
339,339,1991,Mecklenburg-Western Pomerania,4 rooms,0.22023,46,5915,0.19359,0.24512
340,340,1991,Saxony,2 rooms,0.36347,149,5915,0.32868,0.39423
341,341,1991,Saxony,3 rooms,0.39989,230,5915,0.37482,0.42251
342,342,1991,Saxony,4 rooms,0.18219,136,5915,0.16983,0.19487
343,343,1991,Saxony,5 rooms,0.05445,38,5915,0.04746,0.06188
344,344,1991,Saxony-Anhalt,2 rooms,0.32567,78,5915,0.29082,0.3618
345,345,1991,Saxony-Anhalt,3 rooms,0.39959,158,5915,0.36848,0.42805
346,346,1991,Saxony-Anhalt,4 rooms,0.19369,81,5915,0.16563,0.22128
347,347,1991,Saxony-Anhalt,5 rooms,0.08105,36,5915,0.06687,0.09996
348,348,1991,Thuringa,2 rooms,0.28414,57,5915,0.25153,0.31352
349,349,1991,Thuringa,3 rooms,0.43876,123,5915,0.39894,0.4731
350,350,1991,Thuringa,4 rooms,0.20302,76,5915,0.18263,0.22368
351,351,1991,Thuringa,5 rooms,0.07409,33,5915,0.06567,0.08484
352,352,1992,Schleswig-Holstein,3 rooms,0.46337,36,5857,0.36919,0.55787
353,353,1992,Schleswig-Holstein,4 rooms,0.53663,34,5857,0.45999,0.61687
354,354,1992,Hamburg,3 rooms,1.0,39,5857,0.81227,1.20123
355,355,1992,Lower Saxony,2 rooms,0.21285,75,5857,0.18579,0.23682
356,356,1992,Lower Saxony,3 rooms,0.31539,155,5857,0.28173,0.3539
357,357,1992,Lower Saxony,4 rooms,0.22812,103,5857,0.21017,0.24771
358,358,1992,Lower Saxony,5 rooms,0.15977,69,5857,0.14192,0.17578
359,359,1992,Lower Saxony,6 rooms,0.08387,39,5857,0.07381,0.09491
360,360,1992,North Rhine-Westphalia,1 room,0.04686,51,5857,0.03785,0.05472
361,361,1992,North Rhine-Westphalia,2 rooms,0.26805,260,5857,0.246,0.2867
362,362,1992,North Rhine-Westphalia,3 rooms,0.34388,444,5857,0.31842,0.36685
363,363,1992,North Rhine-Westphalia,4 rooms,0.17401,233,5857,0.16105,0.18741
364,364,1992,North Rhine-Westphalia,5 rooms,0.10374,135,5857,0.09539,0.1121
365,365,1992,North Rhine-Westphalia,6 rooms,0.06346,75,5857,0.05767,0.06965
366,366,1992,Hesse,2 rooms,0.2524,87,5857,0.20498,0.29132
367,367,1992,Hesse,3 rooms,0.41884,167,5857,0.36422,0.46289
368,368,1992,Hesse,4 rooms,0.23297,95,5857,0.20235,0.26477
369,369,1992,Hesse,5 rooms,0.09579,40,5857,0.08027,0.11207
370,370,1992,"Rhineland-Palatinate, Saarland",2 rooms,0.18251,50,5857,0.14691,0.21252
371,371,1992,"Rhineland-Palatinate, Saarland",3 rooms,0.2965,82,5857,0.26256,0.32981
372,372,1992,"Rhineland-Palatinate, Saarland",4 rooms,0.21234,65,5857,0.18462,0.23798
373,373,1992,"Rhineland-Palatinate, Saarland",5 rooms,0.17013,53,5857,0.14881,0.19035
374,374,1992,"Rhineland-Palatinate, Saarland",6 rooms,0.13851,43,5857,0.12106,0.15582
375,375,1992,Baden-Wuerttemberg,2 rooms,0.1645,133,5857,0.14068,0.19304
376,376,1992,Baden-Wuerttemberg,3 rooms,0.36999,294,5857,0.33224,0.40409
377,377,1992,Baden-Wuerttemberg,4 rooms,0.24418,181,5857,0.21846,0.27365
378,378,1992,Baden-Wuerttemberg,5 rooms,0.13112,93,5857,0.11399,0.14886
379,379,1992,Baden-Wuerttemberg,6 rooms,0.0902,57,5857,0.07988,0.10046
380,380,1992,Bavaria,1 room,0.06408,40,5857,0.05031,0.07899
381,381,1992,Bavaria,2 rooms,0.19936,147,5857,0.17536,0.22058
382,382,1992,Bavaria,3 rooms,0.33757,260,5857,0.30978,0.36687
383,383,1992,Bavaria,4 rooms,0.20264,169,5857,0.18472,0.22173
384,384,1992,Bavaria,5 rooms,0.1298,101,5857,0.11991,0.14142
385,385,1992,Bavaria,6 rooms,0.06655,54,5857,0.06064,0.07301
386,386,1992,Berlin,2 rooms,0.47792,105,5857,0.39805,0.54096
387,387,1992,Berlin,3 rooms,0.36693,120,5857,0.32613,0.41993
388,388,1992,Berlin,4 rooms,0.15516,61,5857,0.13457,0.17862
389,389,1992,Brandenburg,2 rooms,0.23938,45,5857,0.21127,0.26215
390,390,1992,Brandenburg,3 rooms,0.4898,159,5857,0.4495,0.5231
391,391,1992,Brandenburg,4 rooms,0.17804,59,5857,0.15816,0.1981
392,392,1992,Brandenburg,5 rooms,0.09279,33,5857,0.07695,0.10827
393,393,1992,Mecklenburg-Western Pomerania,2 rooms,0.32572,39,5857,0.28157,0.36885
394,394,1992,Mecklenburg-Western Pomerania,3 rooms,0.46908,81,5857,0.42806,0.5158
395,395,1992,Mecklenburg-Western Pomerania,4 rooms,0.2052,40,5857,0.1756,0.23597
396,396,1992,Saxony,2 rooms,0.34209,134,5857,0.31449,0.37149
397,397,1992,Saxony,3 rooms,0.40651,219,5857,0.37867,0.43119
398,398,1992,Saxony,4 rooms,0.19133,132,5857,0.17876,0.20468
399,399,1992,Saxony,5 rooms,0.06007,40,5857,0.05393,0.0673
400,400,1992,Saxony-Anhalt,2 rooms,0.32888,79,5857,0.28739,0.36258
401,401,1992,Saxony-Anhalt,3 rooms,0.39348,148,5857,0.36011,0.42957
402,402,1992,Saxony-Anhalt,4 rooms,0.20193,81,5857,0.17594,0.23695
403,403,1992,Saxony-Anhalt,5 rooms,0.0757,34,5857,0.06108,0.09225
404,404,1992,Thuringa,2 rooms,0.30691,58,5857,0.27956,0.34219
405,405,1992,Thuringa,3 rooms,0.41617,123,5857,0.3832,0.45904
406,406,1992,Thuringa,4 rooms,0.20339,75,5857,0.18089,0.22629
407,407,1992,Thuringa,5 rooms,0.07352,33,5857,0.06359,0.08379
408,408,1993,Schleswig-Holstein,3 rooms,0.47774,39,5829,0.3779,0.56732
409,409,1993,Schleswig-Holstein,4 rooms,0.52226,37,5829,0.4253,0.60246
410,410,1993,Hamburg,3 rooms,1.0,41,5829,0.80526,1.18105
411,411,1993,Lower Saxony,2 rooms,0.2022,75,5829,0.1784,0.22883
412,412,1993,Lower Saxony,3 rooms,0.34022,170,5829,0.30121,0.37595
413,413,1993,Lower Saxony,4 rooms,0.2174,101,5829,0.19706,0.23846
414,414,1993,Lower Saxony,5 rooms,0.15838,71,5829,0.14079,0.17573
415,415,1993,Lower Saxony,6 rooms,0.08179,41,5829,0.07062,0.09342
416,416,1993,North Rhine-Westphalia,1 room,0.04556,49,5829,0.03269,0.05595
417,417,1993,North Rhine-Westphalia,2 rooms,0.25935,256,5829,0.23859,0.27857
418,418,1993,North Rhine-Westphalia,3 rooms,0.35256,453,5829,0.3304,0.37216
419,419,1993,North Rhine-Westphalia,4 rooms,0.17394,237,5829,0.16009,0.18715
420,420,1993,North Rhine-Westphalia,5 rooms,0.10828,138,5829,0.0979,0.11728
421,421,1993,North Rhine-Westphalia,6 rooms,0.06031,69,5829,0.05445,0.06677
422,422,1993,Hesse,2 rooms,0.23078,84,5829,0.18336,0.2742
423,423,1993,Hesse,3 rooms,0.41401,166,5829,0.36328,0.46571
424,424,1993,Hesse,4 rooms,0.24248,95,5829,0.20972,0.27574
425,425,1993,Hesse,5 rooms,0.11273,46,5829,0.09512,0.13019
426,426,1993,"Rhineland-Palatinate, Saarland",2 rooms,0.15353,44,5829,0.12438,0.18606
427,427,1993,"Rhineland-Palatinate, Saarland",3 rooms,0.31429,77,5829,0.27084,0.36304
428,428,1993,"Rhineland-Palatinate, Saarland",4 rooms,0.22848,69,5829,0.19639,0.25136
429,429,1993,"Rhineland-Palatinate, Saarland",5 rooms,0.16536,51,5829,0.14094,0.18502
430,430,1993,"Rhineland-Palatinate, Saarland",6 rooms,0.13834,40,5829,0.11823,0.15574
431,431,1993,Baden-Wuerttemberg,1 room,0.04378,34,5829,0.03541,0.05298
432,432,1993,Baden-Wuerttemberg,2 rooms,0.1361,130,5829,0.11608,0.15932
433,433,1993,Baden-Wuerttemberg,3 rooms,0.35917,299,5829,0.3227,0.39284
434,434,1993,Baden-Wuerttemberg,4 rooms,0.25088,187,5829,0.22168,0.27457
435,435,1993,Baden-Wuerttemberg,5 rooms,0.1224,89,5829,0.10758,0.13907
436,436,1993,Baden-Wuerttemberg,6 rooms,0.08768,56,5829,0.07722,0.0975
437,437,1993,Bavaria,1 room,0.07716,47,5829,0.05983,0.09085
438,438,1993,Bavaria,2 rooms,0.19839,145,5829,0.17239,0.22201
439,439,1993,Bavaria,3 rooms,0.32254,254,5829,0.29821,0.35107
440,440,1993,Bavaria,4 rooms,0.21189,173,5829,0.19102,0.23247
441,441,1993,Bavaria,5 rooms,0.12579,102,5829,0.11557,0.13706
442,442,1993,Bavaria,6 rooms,0.06422,53,5829,0.05834,0.06932
443,443,1993,Berlin,2 rooms,0.44004,98,5829,0.38234,0.49936
444,444,1993,Berlin,3 rooms,0.40447,123,5829,0.36122,0.43887
445,445,1993,Berlin,4 rooms,0.15549,59,5829,0.13456,0.18
446,446,1993,Brandenburg,2 rooms,0.28714,50,5829,0.24899,0.32296
447,447,1993,Brandenburg,3 rooms,0.52197,147,5829,0.48187,0.56668
448,448,1993,Brandenburg,4 rooms,0.19089,56,5829,0.16706,0.21673
449,449,1993,Mecklenburg-Western Pomerania,2 rooms,0.32572,41,5829,0.28198,0.36619
450,450,1993,Mecklenburg-Western Pomerania,3 rooms,0.47083,76,5829,0.42332,0.51743
451,451,1993,Mecklenburg-Western Pomerania,4 rooms,0.20346,38,5829,0.16987,0.23182
452,452,1993,Saxony,2 rooms,0.32803,130,5829,0.30087,0.35472
453,453,1993,Saxony,3 rooms,0.4223,224,5829,0.39327,0.45131
454,454,1993,Saxony,4 rooms,0.18218,117,5829,0.16973,0.19771
455,455,1993,Saxony,5 rooms,0.06749,41,5829,0.05755,0.07905
456,456,1993,Saxony-Anhalt,2 rooms,0.29888,71,5829,0.27116,0.32639
457,457,1993,Saxony-Anhalt,3 rooms,0.41764,147,5829,0.38452,0.4505
458,458,1993,Saxony-Anhalt,4 rooms,0.19886,73,5829,0.17091,0.2297
459,459,1993,Saxony-Anhalt,5 rooms,0.08462,35,5829,0.06945,0.10474
460,460,1993,Thuringa,2 rooms,0.31738,62,5829,0.2823,0.35573
461,461,1993,Thuringa,3 rooms,0.38424,115,5829,0.34329,0.42191
462,462,1993,Thuringa,4 rooms,0.20086,72,5829,0.17944,0.22231
463,463,1993,Thuringa,5 rooms,0.09752,36,5829,0.07908,0.12284
464,464,1994,Schleswig-Holstein,3 rooms,0.51432,36,5743,0.43798,0.60927
465,465,1994,Schleswig-Holstein,4 rooms,0.48568,35,5743,0.39897,0.56958
466,466,1994,Hamburg,3 rooms,1.0,37,5743,0.85054,1.17731
467,467,1994,Lower Saxony,2 rooms,0.20692,73,5743,0.18317,0.23424
468,468,1994,Lower Saxony,3 rooms,0.33553,167,5743,0.30301,0.36975
469,469,1994,Lower Saxony,4 rooms,0.22445,105,5743,0.19698,0.25277
470,470,1994,Lower Saxony,5 rooms,0.14969,66,5743,0.13301,0.16796
471,471,1994,Lower Saxony,6 rooms,0.08341,40,5743,0.07029,0.09789
472,472,1994,North Rhine-Westphalia,1 room,0.04126,47,5743,0.03303,0.05233
473,473,1994,North Rhine-Westphalia,2 rooms,0.25401,252,5743,0.23497,0.27549
474,474,1994,North Rhine-Westphalia,3 rooms,0.33992,442,5743,0.31808,0.36583
475,475,1994,North Rhine-Westphalia,4 rooms,0.16946,228,5743,0.15554,0.18606
476,476,1994,North Rhine-Westphalia,5 rooms,0.10671,134,5743,0.09522,0.1174
477,477,1994,North Rhine-Westphalia,6 rooms,0.06161,69,5743,0.05398,0.06912
478,478,1994,North Rhine-Westphalia,7 rooms,0.02703,34,5743,0.02196,0.03266
479,479,1994,Hesse,2 rooms,0.23808,85,5743,0.18699,0.28877
480,480,1994,Hesse,3 rooms,0.40399,163,5743,0.36031,0.46544
481,481,1994,Hesse,4 rooms,0.23851,91,5743,0.2085,0.26913
482,482,1994,Hesse,5 rooms,0.11942,49,5743,0.09885,0.14575
483,483,1994,"Rhineland-Palatinate, Saarland",2 rooms,0.1924,52,5743,0.15637,0.23223
484,484,1994,"Rhineland-Palatinate, Saarland",3 rooms,0.274,74,5743,0.24039,0.32897
485,485,1994,"Rhineland-Palatinate, Saarland",4 rooms,0.2312,68,5743,0.2056,0.25987
486,486,1994,"Rhineland-Palatinate, Saarland",5 rooms,0.17932,52,5743,0.1554,0.21319
487,487,1994,"Rhineland-Palatinate, Saarland",6 rooms,0.12308,38,5743,0.10601,0.1413
488,488,1994,Baden-Wuerttemberg,2 rooms,0.16679,135,5743,0.13893,0.19552
489,489,1994,Baden-Wuerttemberg,3 rooms,0.35921,292,5743,0.3233,0.39962
490,490,1994,Baden-Wuerttemberg,4 rooms,0.25072,177,5743,0.22436,0.28634
491,491,1994,Baden-Wuerttemberg,5 rooms,0.13842,96,5743,0.12324,0.1615
492,492,1994,Baden-Wuerttemberg,6 rooms,0.08486,54,5743,0.07362,0.09865
493,493,1994,Bavaria,1 room,0.06577,42,5743,0.04946,0.08003
494,494,1994,Bavaria,2 rooms,0.20596,151,5743,0.18506,0.23058
495,495,1994,Bavaria,3 rooms,0.30562,241,5743,0.27531,0.33229
496,496,1994,Bavaria,4 rooms,0.22426,189,5743,0.20319,0.24398
497,497,1994,Bavaria,5 rooms,0.12576,98,5743,0.11059,0.13998
498,498,1994,Bavaria,6 rooms,0.07263,58,5743,0.06453,0.08083
499,499,1994,Berlin,2 rooms,0.45872,100,5743,0.39554,0.51772
500,500,1994,Berlin,3 rooms,0.37241,114,5743,0.3322,0.41618
501,501,1994,Berlin,4 rooms,0.16887,59,5743,0.14586,0.19361
502,502,1994,Brandenburg,2 rooms,0.26277,45,5743,0.22431,0.30544
503,503,1994,Brandenburg,3 rooms,0.54235,144,5743,0.49836,0.59091
504,504,1994,Brandenburg,4 rooms,0.19488,55,5743,0.17081,0.22378
505,505,1994,Mecklenburg-Western Pomerania,2 rooms,0.31389,39,5743,0.26352,0.35582
506,506,1994,Mecklenburg-Western Pomerania,3 rooms,0.47984,75,5743,0.42546,0.52724
507,507,1994,Mecklenburg-Western Pomerania,4 rooms,0.20627,39,5743,0.18001,0.23729
508,508,1994,Saxony,2 rooms,0.31888,124,5743,0.29262,0.34749
509,509,1994,Saxony,3 rooms,0.42201,212,5743,0.38731,0.46069
510,510,1994,Saxony,4 rooms,0.19438,126,5743,0.18013,0.21165
511,511,1994,Saxony,5 rooms,0.06473,42,5743,0.05651,0.07243
512,512,1994,Saxony-Anhalt,2 rooms,0.30383,69,5743,0.26877,0.34618
513,513,1994,Saxony-Anhalt,3 rooms,0.42968,144,5743,0.39464,0.47469
514,514,1994,Saxony-Anhalt,4 rooms,0.18101,67,5743,0.15649,0.21081
515,515,1994,Saxony-Anhalt,5 rooms,0.08548,34,5743,0.06997,0.10535
516,516,1994,Thuringa,2 rooms,0.3229,65,5743,0.28216,0.36503
517,517,1994,Thuringa,3 rooms,0.38142,110,5743,0.34828,0.41751
518,518,1994,Thuringa,4 rooms,0.19743,71,5743,0.17419,0.23289
519,519,1994,Thuringa,5 rooms,0.09824,39,5743,0.07975,0.11937
520,520,1995,Schleswig-Holstein,3 rooms,0.48069,35,5956,0.37777,0.56569
521,521,1995,Schleswig-Holstein,4 rooms,0.51931,39,5956,0.41746,0.61141
522,522,1995,Hamburg,3 rooms,1.0,36,5956,0.81702,1.20086
523,523,1995,Lower Saxony,2 rooms,0.18751,69,5956,0.15876,0.21723
524,524,1995,Lower Saxony,3 rooms,0.32807,174,5956,0.28814,0.36723
525,525,1995,Lower Saxony,4 rooms,0.22881,117,5956,0.19886,0.25839
526,526,1995,Lower Saxony,5 rooms,0.17137,71,5956,0.15035,0.19236
527,527,1995,Lower Saxony,6 rooms,0.08424,44,5956,0.07052,0.1002
528,528,1995,North Rhine-Westphalia,1 room,0.04003,48,5956,0.03272,0.04949
529,529,1995,North Rhine-Westphalia,2 rooms,0.25922,276,5956,0.23537,0.28087
530,530,1995,North Rhine-Westphalia,3 rooms,0.32472,459,5956,0.30457,0.34589
531,531,1995,North Rhine-Westphalia,4 rooms,0.1756,242,5956,0.15834,0.19164
532,532,1995,North Rhine-Westphalia,5 rooms,0.10247,137,5956,0.09159,0.11506
533,533,1995,North Rhine-Westphalia,6 rooms,0.06766,75,5956,0.05932,0.07689
534,534,1995,North Rhine-Westphalia,7 rooms,0.03029,38,5956,0.02417,0.03752
535,535,1995,Hesse,2 rooms,0.25983,97,5956,0.2191,0.30717
536,536,1995,Hesse,3 rooms,0.37692,168,5956,0.32257,0.42527
537,537,1995,Hesse,4 rooms,0.2444,93,5956,0.20818,0.2823
538,538,1995,Hesse,5 rooms,0.11886,47,5956,0.09834,0.13761
539,539,1995,"Rhineland-Palatinate, Saarland",2 rooms,0.21163,62,5956,0.17425,0.25199
540,540,1995,"Rhineland-Palatinate, Saarland",3 rooms,0.2403,75,5956,0.20054,0.27792
541,541,1995,"Rhineland-Palatinate, Saarland",4 rooms,0.23451,78,5956,0.20653,0.26288
542,542,1995,"Rhineland-Palatinate, Saarland",5 rooms,0.18281,56,5956,0.15454,0.21329
543,543,1995,"Rhineland-Palatinate, Saarland",6 rooms,0.13074,41,5956,0.11175,0.15086
544,544,1995,Baden-Wuerttemberg,1 room,0.05796,39,5956,0.04397,0.07164
545,545,1995,Baden-Wuerttemberg,2 rooms,0.17582,149,5956,0.14988,0.19845
546,546,1995,Baden-Wuerttemberg,3 rooms,0.34213,304,5956,0.30332,0.38039
547,547,1995,Baden-Wuerttemberg,4 rooms,0.22357,176,5956,0.19631,0.25451
548,548,1995,Baden-Wuerttemberg,5 rooms,0.11506,89,5956,0.10219,0.13092
549,549,1995,Baden-Wuerttemberg,6 rooms,0.08546,61,5956,0.07362,0.09645
550,550,1995,Bavaria,1 room,0.06476,42,5956,0.05258,0.08094
551,551,1995,Bavaria,2 rooms,0.2104,158,5956,0.18651,0.23401
552,552,1995,Bavaria,3 rooms,0.32352,263,5956,0.29148,0.35117
553,553,1995,Bavaria,4 rooms,0.20265,186,5956,0.18261,0.22287
554,554,1995,Bavaria,5 rooms,0.12308,100,5956,0.1107,0.13572
555,555,1995,Bavaria,6 rooms,0.0756,66,5956,0.06401,0.08615
556,556,1995,Berlin,2 rooms,0.44985,100,5956,0.40061,0.50762
557,557,1995,Berlin,3 rooms,0.41853,129,5956,0.37052,0.46014
558,558,1995,Berlin,4 rooms,0.13162,52,5956,0.11174,0.15579
559,559,1995,Brandenburg,2 rooms,0.24504,41,5956,0.21006,0.28008
560,560,1995,Brandenburg,3 rooms,0.52266,133,5956,0.48095,0.56908
561,561,1995,Brandenburg,4 rooms,0.23231,58,5956,0.19421,0.27015
562,562,1995,Mecklenburg-Western Pomerania,2 rooms,0.27706,35,5956,0.23835,0.3156
563,563,1995,Mecklenburg-Western Pomerania,3 rooms,0.50317,83,5956,0.4501,0.55699
564,564,1995,Mecklenburg-Western Pomerania,4 rooms,0.21977,41,5956,0.18311,0.26125
565,565,1995,Saxony,2 rooms,0.30778,120,5956,0.28073,0.33845
566,566,1995,Saxony,3 rooms,0.4244,208,5956,0.39646,0.45714
567,567,1995,Saxony,4 rooms,0.20356,124,5956,0.18059,0.2275
568,568,1995,Saxony,5 rooms,0.06426,41,5956,0.05416,0.07395
569,569,1995,Saxony-Anhalt,2 rooms,0.31314,70,5956,0.27659,0.35319
570,570,1995,Saxony-Anhalt,3 rooms,0.38399,130,5956,0.35076,0.41338
571,571,1995,Saxony-Anhalt,4 rooms,0.20293,69,5956,0.17164,0.23947
572,572,1995,Saxony-Anhalt,5 rooms,0.09994,35,5956,0.0801,0.11987
573,573,1995,Thuringa,2 rooms,0.32833,66,5956,0.287,0.37179
574,574,1995,Thuringa,3 rooms,0.38727,106,5956,0.34637,0.43528
575,575,1995,Thuringa,4 rooms,0.18685,63,5956,0.1625,0.21702
576,576,1995,Thuringa,5 rooms,0.09755,42,5956,0.08622,0.10975
577,577,1996,Schleswig-Holstein,3 rooms,0.47976,33,5943,0.40367,0.58067
578,578,1996,Schleswig-Holstein,4 rooms,0.52024,33,5943,0.42161,0.60975
579,579,1996,Hamburg,3 rooms,1.0,32,5943,0.75809,1.22611
580,580,1996,Lower Saxony,2 rooms,0.18694,72,5943,0.1575,0.21535
581,581,1996,Lower Saxony,3 rooms,0.32498,171,5943,0.2835,0.3657
582,582,1996,Lower Saxony,4 rooms,0.23525,119,5943,0.20965,0.26324
583,583,1996,Lower Saxony,5 rooms,0.16462,72,5943,0.14581,0.18423
584,584,1996,Lower Saxony,6 rooms,0.08821,49,5943,0.07317,0.10517
585,585,1996,North Rhine-Westphalia,1 room,0.04285,49,5943,0.03367,0.05205
586,586,1996,North Rhine-Westphalia,2 rooms,0.26195,274,5943,0.24348,0.28441
587,587,1996,North Rhine-Westphalia,3 rooms,0.31553,440,5943,0.29141,0.341
588,588,1996,North Rhine-Westphalia,4 rooms,0.17541,241,5943,0.16047,0.19079
589,589,1996,North Rhine-Westphalia,5 rooms,0.10853,144,5943,0.09553,0.11979
590,590,1996,North Rhine-Westphalia,6 rooms,0.06719,77,5943,0.05917,0.07652
591,591,1996,North Rhine-Westphalia,7 rooms,0.02853,41,5943,0.02434,0.03399
592,592,1996,Hesse,2 rooms,0.25589,88,5943,0.20668,0.29961
593,593,1996,Hesse,3 rooms,0.37477,164,5943,0.32023,0.42628
594,594,1996,Hesse,4 rooms,0.25046,95,5943,0.20954,0.28589
595,595,1996,Hesse,5 rooms,0.11888,42,5943,0.10142,0.13982
596,596,1996,"Rhineland-Palatinate, Saarland",2 rooms,0.22454,61,5943,0.18382,0.26064
597,597,1996,"Rhineland-Palatinate, Saarland",3 rooms,0.23388,75,5943,0.19502,0.27245
598,598,1996,"Rhineland-Palatinate, Saarland",4 rooms,0.23809,82,5943,0.20519,0.27358
599,599,1996,"Rhineland-Palatinate, Saarland",5 rooms,0.172,55,5943,0.1515,0.19844
600,600,1996,"Rhineland-Palatinate, Saarland",6 rooms,0.13149,42,5943,0.11092,0.15761
601,601,1996,Baden-Wuerttemberg,1 room,0.04107,34,5943,0.02878,0.05184
602,602,1996,Baden-Wuerttemberg,2 rooms,0.17149,145,5943,0.14229,0.20147
603,603,1996,Baden-Wuerttemberg,3 rooms,0.30509,281,5943,0.27128,0.3434
604,604,1996,Baden-Wuerttemberg,4 rooms,0.23798,188,5943,0.21179,0.27186
605,605,1996,Baden-Wuerttemberg,5 rooms,0.11558,88,5943,0.09956,0.13073
606,606,1996,Baden-Wuerttemberg,6 rooms,0.0796,57,5943,0.06747,0.09066
607,607,1996,Baden-Wuerttemberg,7 rooms,0.04919,31,5943,0.03794,0.0614
608,608,1996,Bavaria,1 room,0.06229,38,5943,0.04759,0.07626
609,609,1996,Bavaria,2 rooms,0.21178,153,5943,0.18717,0.23911
610,610,1996,Bavaria,3 rooms,0.31509,259,5943,0.28393,0.34855
611,611,1996,Bavaria,4 rooms,0.20534,186,5943,0.18366,0.22731
612,612,1996,Bavaria,5 rooms,0.13319,107,5943,0.11744,0.14827
613,613,1996,Bavaria,6 rooms,0.07231,65,5943,0.06369,0.082
614,614,1996,Berlin,2 rooms,0.46316,101,5943,0.40866,0.51459
615,615,1996,Berlin,3 rooms,0.40275,120,5943,0.35977,0.45106
616,616,1996,Berlin,4 rooms,0.1341,52,5943,0.11444,0.15624
617,617,1996,Brandenburg,2 rooms,0.24626,47,5943,0.20605,0.28661
618,618,1996,Brandenburg,3 rooms,0.45591,129,5943,0.41312,0.49831
619,619,1996,Brandenburg,4 rooms,0.1977,58,5943,0.17349,0.22243
620,620,1996,Brandenburg,5 rooms,0.10012,31,5943,0.08375,0.11819
621,621,1996,Mecklenburg-Western Pomerania,2 rooms,0.30598,37,5943,0.25654,0.35839
622,622,1996,Mecklenburg-Western Pomerania,3 rooms,0.46557,72,5943,0.41211,0.5119
623,623,1996,Mecklenburg-Western Pomerania,4 rooms,0.22845,41,5943,0.19193,0.26474
624,624,1996,Saxony,2 rooms,0.29803,124,5943,0.27086,0.33084
625,625,1996,Saxony,3 rooms,0.42873,202,5943,0.39541,0.46056
626,626,1996,Saxony,4 rooms,0.20729,124,5943,0.18707,0.23093
627,627,1996,Saxony,5 rooms,0.06595,42,5943,0.05527,0.07556
628,628,1996,Saxony-Anhalt,2 rooms,0.25969,58,5943,0.21687,0.29826
629,629,1996,Saxony-Anhalt,3 rooms,0.41448,132,5943,0.38231,0.44928
630,630,1996,Saxony-Anhalt,4 rooms,0.21253,72,5943,0.18199,0.24245
631,631,1996,Saxony-Anhalt,5 rooms,0.1133,38,5943,0.09492,0.1431
632,632,1996,Thuringa,2 rooms,0.30035,63,5943,0.25709,0.34374
633,633,1996,Thuringa,3 rooms,0.39884,110,5943,0.36221,0.43919
634,634,1996,Thuringa,4 rooms,0.18902,61,5943,0.163,0.2248
635,635,1996,Thuringa,5 rooms,0.11179,46,5943,0.09406,0.13025
636,636,1997,Schleswig-Holstein,3 rooms,1.0,37,5779,0.83956,1.18686
637,637,1997,Hamburg,3 rooms,1.0,32,5779,0.76913,1.23606
638,638,1997,Lower Saxony,2 rooms,0.18014,69,5779,0.14699,0.21059
639,639,1997,Lower Saxony,3 rooms,0.31997,162,5779,0.28531,0.35425
640,640,1997,Lower Saxony,4 rooms,0.226,121,5779,0.20058,0.25396
641,641,1997,Lower Saxony,5 rooms,0.18277,78,5779,0.16174,0.20392
642,642,1997,Lower Saxony,6 rooms,0.09112,47,5779,0.07362,0.10934
643,643,1997,North Rhine-Westphalia,1 room,0.0385,38,5779,0.03016,0.04809
644,644,1997,North Rhine-Westphalia,2 rooms,0.26168,271,5779,0.23903,0.29044
645,645,1997,North Rhine-Westphalia,3 rooms,0.31957,430,5779,0.29783,0.34414
646,646,1997,North Rhine-Westphalia,4 rooms,0.16772,241,5779,0.15404,0.18438
647,647,1997,North Rhine-Westphalia,5 rooms,0.10876,151,5779,0.09734,0.11995
648,648,1997,North Rhine-Westphalia,6 rooms,0.0751,85,5779,0.06739,0.08667
649,649,1997,North Rhine-Westphalia,7 rooms,0.02867,39,5779,0.02323,0.03557
650,650,1997,Hesse,2 rooms,0.25919,81,5779,0.21465,0.3031
651,651,1997,Hesse,3 rooms,0.38587,160,5779,0.32804,0.44274
652,652,1997,Hesse,4 rooms,0.23548,86,5779,0.20037,0.27012
653,653,1997,Hesse,5 rooms,0.11946,38,5779,0.09499,0.14653
