year,bula_h,sampreg,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Bavaria,West,10 or more rooms,0.00533,31,2586,0.00252,0.00814
2015,Berlin,West,2 rooms,0.37912,112,292,0.32338,0.43487
2015,Berlin,West,3 rooms,0.32785,124,292,0.27391,0.38179
2015,Berlin,West,4 rooms,0.11481,56,292,0.07818,0.15143
2015,Berlin,East,2 rooms,0.40649,75,234,0.34342,0.46956
2015,Berlin,East,3 rooms,0.27772,103,234,0.22022,0.33523
2015,Berlin,East,4 rooms,0.16070,56,234,0.11355,0.20786
2015,Brandenburg,East,2 rooms,0.25795,89,566,0.22188,0.29403
2015,Brandenburg,East,3 rooms,0.35721,220,566,0.31770,0.39672
2015,Brandenburg,East,4 rooms,0.18277,146,566,0.15090,0.21464
2015,Brandenburg,East,5 rooms,0.07891,70,566,0.05668,0.10115
2015,Brandenburg,East,6 rooms,0.05918,41,566,0.03972,0.07864
2015,Mecklenburg-Western Pomerania,East,2 rooms,0.32371,72,305,0.27111,0.37630
2015,Mecklenburg-Western Pomerania,East,3 rooms,0.32805,125,305,0.27527,0.38083
2015,Mecklenburg-Western Pomerania,East,4 rooms,0.14145,70,305,0.10228,0.18062
2015,Mecklenburg-Western Pomerania,East,5 rooms,0.08426,38,305,0.05304,0.11549
2015,Saxony,East,2 rooms,0.22614,147,862,0.19820,0.25409
2015,Saxony,East,3 rooms,0.41428,356,862,0.38138,0.44719
2015,Saxony,East,4 rooms,0.16814,203,862,0.14316,0.19312
2015,Saxony,East,5 rooms,0.07905,96,862,0.06103,0.09707
2015,Saxony,East,6 rooms,0.04967,60,862,0.03516,0.06418
2015,Saxony-Anhalt,East,2 rooms,0.22462,83,516,0.18857,0.26066
2015,Saxony-Anhalt,East,3 rooms,0.39177,207,516,0.34961,0.43393
2015,Saxony-Anhalt,East,4 rooms,0.19759,131,516,0.16320,0.23198
2015,Saxony-Anhalt,East,5 rooms,0.07263,57,516,0.05022,0.09505
2015,Saxony-Anhalt,East,6 rooms,0.05045,38,516,0.03154,0.06935
2015,Thuringa,East,2 rooms,0.27687,102,526,0.23860,0.31515
2015,Thuringa,East,3 rooms,0.27850,174,526,0.24015,0.31684
2015,Thuringa,East,4 rooms,0.20105,131,526,0.16677,0.23534
2015,Thuringa,East,5 rooms,0.10349,78,526,0.07743,0.12955
2015,Thuringa,East,6 rooms,0.05279,41,526,0.03366,0.07191
2016,Schleswig-Holstein,West,2 rooms,0.16169,105,565,0.13131,0.19208
2016,Schleswig-Holstein,West,3 rooms,0.28544,180,565,0.24816,0.32271
2016,Schleswig-Holstein,West,4 rooms,0.19029,138,565,0.15789,0.22268
2016,Schleswig-Holstein,West,5 rooms,0.18588,94,565,0.15378,0.21799
2016,Schleswig-Holstein,West,6 rooms,0.08655,48,565,0.06334,0.10975
2016,Hamburg,West,2 rooms,0.22750,61,254,0.17584,0.27916
2016,Hamburg,West,3 rooms,0.31362,98,254,0.25645,0.37079
2016,Hamburg,West,4 rooms,0.23266,60,254,0.18059,0.28473
2016,Hamburg,West,5 rooms,0.08920,35,254,0.05407,0.12432
2016,Lower Saxony,West,2 rooms,0.12248,174,1511,0.10595,0.13902
2016,Lower Saxony,West,3 rooms,0.25983,411,1511,0.23771,0.28195
2016,Lower Saxony,West,4 rooms,0.22267,351,1511,0.20169,0.24366
2016,Lower Saxony,West,5 rooms,0.15838,249,1511,0.13996,0.17679
2016,Lower Saxony,West,6 rooms,0.11007,173,1511,0.09429,0.12586
2016,Lower Saxony,West,7 rooms,0.05868,104,1511,0.04682,0.07053
2016,Lower Saxony,West,8 rooms,0.02339,49,1511,0.01577,0.03102
2016,Bremen,West,3 rooms,0.35435,52,52,0.22307,0.48563
2016,North Rhine-Westphalia,West,1 room,0.04168,123,3336,0.03490,0.04847
2016,North Rhine-Westphalia,West,2 rooms,0.18526,494,3336,0.17207,0.19844
2016,North Rhine-Westphalia,West,3 rooms,0.30841,1075,3336,0.29273,0.32408
2016,North Rhine-Westphalia,West,4 rooms,0.18541,690,3336,0.17222,0.19860
2016,North Rhine-Westphalia,West,5 rooms,0.13672,464,3336,0.12506,0.14838
2016,North Rhine-Westphalia,West,6 rooms,0.07163,281,3336,0.06288,0.08038
2016,North Rhine-Westphalia,West,7 rooms,0.04161,144,3336,0.03484,0.04839
2016,North Rhine-Westphalia,West,8 rooms,0.02038,65,3336,0.01558,0.02517
2016,Hesse,West,1 room,0.03437,44,1069,0.02344,0.04529
2016,Hesse,West,2 rooms,0.17532,172,1069,0.15252,0.19813
2016,Hesse,West,3 rooms,0.30288,335,1069,0.27532,0.33043
2016,Hesse,West,4 rooms,0.17935,220,1069,0.15634,0.20236
2016,Hesse,West,5 rooms,0.14689,156,1069,0.12566,0.16812
2016,Hesse,West,6 rooms,0.08022,92,1069,0.06393,0.09651
2016,Hesse,West,7 rooms,0.04158,50,1069,0.02960,0.05355
2016,"Rhineland-Palatinate, Saarland",West,1 room,0.03429,41,1018,0.02311,0.04548
2016,"Rhineland-Palatinate, Saarland",West,2 rooms,0.17427,159,1018,0.15095,0.19758
2016,"Rhineland-Palatinate, Saarland",West,3 rooms,0.25487,276,1018,0.22808,0.28165
2016,"Rhineland-Palatinate, Saarland",West,4 rooms,0.16069,180,1018,0.13812,0.18326
2016,"Rhineland-Palatinate, Saarland",West,5 rooms,0.15267,157,1018,0.13056,0.17477
2016,"Rhineland-Palatinate, Saarland",West,6 rooms,0.12579,120,1018,0.10541,0.14617
2016,"Rhineland-Palatinate, Saarland",West,7 rooms,0.04797,50,1018,0.03484,0.06111
2016,"Rhineland-Palatinate, Saarland",West,8 rooms,0.03426,35,1018,0.02308,0.04544
2016,Baden-Wuerttemberg,West,1 room,0.03940,73,1825,0.03047,0.04833
2016,Baden-Wuerttemberg,West,2 rooms,0.15214,229,1825,0.13566,0.16863
2016,Baden-Wuerttemberg,West,3 rooms,0.25348,485,1825,0.23352,0.27345
2016,Baden-Wuerttemberg,West,4 rooms,0.20831,392,1825,0.18967,0.22694
2016,Baden-Wuerttemberg,West,5 rooms,0.16471,302,1825,0.14768,0.18173
2016,Baden-Wuerttemberg,West,6 rooms,0.10072,191,1825,0.08691,0.11453
2016,Baden-Wuerttemberg,West,7 rooms,0.04369,104,1825,0.03431,0.05307
2016,Baden-Wuerttemberg,West,8 rooms,0.02104,49,1825,0.01445,0.02762
2016,Bavaria,West,1 room,0.03617,95,2503,0.02886,0.04349
2016,Bavaria,West,2 rooms,0.17677,370,2503,0.16183,0.19172
2016,Bavaria,West,3 rooms,0.30794,734,2503,0.28985,0.32603
2016,Bavaria,West,4 rooms,0.18303,479,2503,0.16788,0.19818
2016,Bavaria,West,5 rooms,0.12407,345,2503,0.11115,0.13698
2016,Bavaria,West,6 rooms,0.08803,268,2503,0.07692,0.09913
2016,Bavaria,West,7 rooms,0.04924,120,2503,0.04076,0.05772
2016,Bavaria,West,8 rooms,0.02179,61,2503,0.01607,0.02751
2016,Bavaria,West,10 or more rooms,0.00599,31,2503,0.00296,0.00901
2016,Berlin,West,1 room,0.07046,31,342,0.04330,0.09762
2016,Berlin,West,2 rooms,0.37538,108,342,0.32399,0.42678
2016,Berlin,West,3 rooms,0.32631,142,342,0.27654,0.37607
2016,Berlin,West,4 rooms,0.12334,61,342,0.08844,0.15825
2016,Berlin,East,2 rooms,0.35444,69,235,0.29315,0.41573
2016,Berlin,East,3 rooms,0.29685,105,235,0.23831,0.35538
2016,Berlin,East,4 rooms,0.17310,61,235,0.12462,0.22157
2016,Brandenburg,East,2 rooms,0.22746,86,598,0.19384,0.26109
2016,Brandenburg,East,3 rooms,0.36057,238,598,0.32205,0.39909
2016,Brandenburg,East,4 rooms,0.19212,158,598,0.16052,0.22372
2016,Brandenburg,East,5 rooms,0.10055,78,598,0.07643,0.12467
2016,Brandenburg,East,6 rooms,0.04862,38,598,0.03137,0.06588
2016,Mecklenburg-Western Pomerania,East,2 rooms,0.29395,74,326,0.24442,0.34348
2016,Mecklenburg-Western Pomerania,East,3 rooms,0.29235,126,326,0.24290,0.34180
2016,Mecklenburg-Western Pomerania,East,4 rooms,0.14498,83,326,0.10670,0.18325
2016,Mecklenburg-Western Pomerania,East,5 rooms,0.10666,43,326,0.07310,0.14022
2016,Saxony,East,2 rooms,0.22243,173,910,0.19539,0.24946
2016,Saxony,East,3 rooms,0.40340,374,910,0.37151,0.43530
2016,Saxony,East,4 rooms,0.17622,212,910,0.15145,0.20099
2016,Saxony,East,5 rooms,0.08652,96,910,0.06825,0.10480
2016,Saxony,East,6 rooms,0.04352,55,910,0.03025,0.05678
2016,Saxony-Anhalt,East,2 rooms,0.23520,98,541,0.19942,0.27097
2016,Saxony-Anhalt,East,3 rooms,0.35004,212,541,0.30981,0.39027
2016,Saxony-Anhalt,East,4 rooms,0.21540,142,541,0.18073,0.25008
2016,Saxony-Anhalt,East,5 rooms,0.08316,53,541,0.05987,0.10645
2016,Saxony-Anhalt,East,6 rooms,0.06254,36,541,0.04211,0.08296
2016,Thuringa,East,2 rooms,0.27073,105,556,0.23376,0.30770
2016,Thuringa,East,3 rooms,0.28854,195,556,0.25085,0.32624
2016,Thuringa,East,4 rooms,0.16532,126,556,0.13441,0.19622
2016,Thuringa,East,5 rooms,0.14690,92,556,0.11745,0.17635
2016,Thuringa,East,6 rooms,0.04066,38,556,0.02423,0.05709
2017,Schleswig-Holstein,West,2 rooms,0.15244,110,684,0.12548,0.17940
2017,Schleswig-Holstein,West,3 rooms,0.28064,203,684,0.24694,0.31434
2017,Schleswig-Holstein,West,4 rooms,0.18892,160,684,0.15956,0.21828
2017,Schleswig-Holstein,West,5 rooms,0.18100,112,684,0.15212,0.20988
2017,Schleswig-Holstein,West,6 rooms,0.11294,65,684,0.08921,0.13668
2017,Schleswig-Holstein,West,7 rooms,0.04657,34,684,0.03076,0.06237
2017,Hamburg,West,2 rooms,0.20849,68,302,0.16259,0.25438
2017,Hamburg,West,3 rooms,0.37842,128,302,0.32363,0.43321
2017,Hamburg,West,4 rooms,0.20803,64,302,0.16218,0.25389
2017,Hamburg,West,5 rooms,0.09438,42,302,0.06135,0.12741
2017,Lower Saxony,West,1 room,0.01751,50,1857,0.01155,0.02348
2017,Lower Saxony,West,2 rooms,0.15055,220,1857,0.13428,0.16682
2017,Lower Saxony,West,3 rooms,0.24115,477,1857,0.22169,0.26061
2017,Lower Saxony,West,4 rooms,0.21231,415,1857,0.19371,0.23092
2017,Lower Saxony,West,5 rooms,0.17071,301,1857,0.15359,0.18783
2017,Lower Saxony,West,6 rooms,0.10366,208,1857,0.08979,0.11753
2017,Lower Saxony,West,7 rooms,0.05312,130,1857,0.04292,0.06333
2017,Lower Saxony,West,8 rooms,0.02142,56,1857,0.01483,0.02800
2017,Bremen,West,3 rooms,0.37258,68,106,0.28009,0.46506
2017,Bremen,West,4 rooms,0.13062,38,106,0.06616,0.19508
2017,North Rhine-Westphalia,West,1 room,0.03548,128,3772,0.02958,0.04139
2017,North Rhine-Westphalia,West,2 rooms,0.18318,589,3772,0.17084,0.19553
2017,North Rhine-Westphalia,West,3 rooms,0.31171,1186,3772,0.29692,0.32649
2017,North Rhine-Westphalia,West,4 rooms,0.19088,813,3772,0.17834,0.20342
2017,North Rhine-Westphalia,West,5 rooms,0.13589,503,3772,0.12495,0.14682
2017,North Rhine-Westphalia,West,6 rooms,0.07689,318,3772,0.06839,0.08540
2017,North Rhine-Westphalia,West,7 rooms,0.03878,162,3772,0.03262,0.04495
2017,North Rhine-Westphalia,West,8 rooms,0.01761,73,3772,0.01341,0.02181
2017,Hesse,West,1 room,0.03713,61,1245,0.02662,0.04763
2017,Hesse,West,2 rooms,0.18739,192,1245,0.16571,0.20908
2017,Hesse,West,3 rooms,0.30287,367,1245,0.27734,0.32841
2017,Hesse,West,4 rooms,0.16327,260,1245,0.14273,0.18381
2017,Hesse,West,5 rooms,0.14660,166,1245,0.12695,0.16626
2017,Hesse,West,6 rooms,0.07607,106,1245,0.06133,0.09080
2017,Hesse,West,7 rooms,0.04349,51,1245,0.03215,0.05482
2017,Hesse,West,8 rooms,0.02719,42,1245,0.01816,0.03623
2017,"Rhineland-Palatinate, Saarland",West,1 room,0.03672,38,1046,0.02531,0.04812
2017,"Rhineland-Palatinate, Saarland",West,2 rooms,0.15987,153,1046,0.13765,0.18209
2017,"Rhineland-Palatinate, Saarland",West,3 rooms,0.24608,282,1046,0.21997,0.27220
2017,"Rhineland-Palatinate, Saarland",West,4 rooms,0.18137,200,1046,0.15801,0.20474
2017,"Rhineland-Palatinate, Saarland",West,5 rooms,0.14628,161,1046,0.12485,0.16770
2017,"Rhineland-Palatinate, Saarland",West,6 rooms,0.13367,129,1046,0.11304,0.15431
2017,"Rhineland-Palatinate, Saarland",West,7 rooms,0.05341,52,1046,0.03977,0.06704
2017,"Rhineland-Palatinate, Saarland",West,8 rooms,0.02462,31,1046,0.01523,0.03402
2017,Baden-Wuerttemberg,West,1 room,0.04044,67,1965,0.03173,0.04915
2017,Baden-Wuerttemberg,West,2 rooms,0.14644,243,1965,0.13081,0.16208
2017,Baden-Wuerttemberg,West,3 rooms,0.26567,524,1965,0.24613,0.28520
2017,Baden-Wuerttemberg,West,4 rooms,0.21205,436,1965,0.19397,0.23012
2017,Baden-Wuerttemberg,West,5 rooms,0.15364,323,1965,0.13769,0.16958
2017,Baden-Wuerttemberg,West,6 rooms,0.09177,197,1965,0.07900,0.10453
2017,Baden-Wuerttemberg,West,7 rooms,0.04897,118,1965,0.03943,0.05852
2017,Baden-Wuerttemberg,West,8 rooms,0.02760,57,1965,0.02036,0.03485
2017,Bavaria,West,1 room,0.04881,106,2728,0.04073,0.05690
2017,Bavaria,West,2 rooms,0.17512,387,2728,0.16086,0.18939
2017,Bavaria,West,3 rooms,0.28759,775,2728,0.27060,0.30457
2017,Bavaria,West,4 rooms,0.18373,512,2728,0.16920,0.19827
2017,Bavaria,West,5 rooms,0.14241,425,2728,0.12929,0.15552
2017,Bavaria,West,6 rooms,0.08104,278,2728,0.07080,0.09128
2017,Bavaria,West,7 rooms,0.04714,137,2728,0.03919,0.05510
2017,Bavaria,West,8 rooms,0.01973,73,2728,0.01451,0.02495
2017,Bavaria,West,10 or more rooms,0.00711,35,2728,0.00396,0.01027
2017,Berlin,West,1 room,0.10899,34,356,0.07657,0.14141
2017,Berlin,West,2 rooms,0.34472,121,356,0.29528,0.39416
2017,Berlin,West,3 rooms,0.33177,146,356,0.28279,0.38075
2017,Berlin,West,4 rooms,0.11485,55,356,0.08168,0.14802
2017,Berlin,East,2 rooms,0.35458,75,259,0.29621,0.41296
2017,Berlin,East,3 rooms,0.28893,117,259,0.23362,0.34424
2017,Berlin,East,4 rooms,0.15402,67,259,0.10997,0.19807
2017,Brandenburg,East,2 rooms,0.22337,96,653,0.19140,0.25534
2017,Brandenburg,East,3 rooms,0.34793,251,653,0.31137,0.38449
2017,Brandenburg,East,4 rooms,0.19211,171,653,0.16187,0.22235
2017,Brandenburg,East,5 rooms,0.11320,87,653,0.08888,0.13752
2017,Brandenburg,East,6 rooms,0.05112,48,653,0.03422,0.06803
2017,Mecklenburg-Western Pomerania,East,2 rooms,0.26986,77,346,0.22302,0.31670
2017,Mecklenburg-Western Pomerania,East,3 rooms,0.30415,141,346,0.25561,0.35270
2017,Mecklenburg-Western Pomerania,East,4 rooms,0.14388,81,346,0.10685,0.18092
2017,Mecklenburg-Western Pomerania,East,5 rooms,0.10241,47,346,0.07042,0.13441
2017,Saxony,East,1 room,0.03555,36,1054,0.02436,0.04673
2017,Saxony,East,2 rooms,0.24682,189,1054,0.22078,0.27286
2017,Saxony,East,3 rooms,0.37441,393,1054,0.34518,0.40365
2017,Saxony,East,4 rooms,0.18609,260,1054,0.16258,0.20960
2017,Saxony,East,5 rooms,0.07588,109,1054,0.05988,0.09187
2017,Saxony,East,6 rooms,0.05935,67,1054,0.04508,0.07362
2017,Saxony-Anhalt,East,2 rooms,0.23029,98,599,0.19655,0.26404
2017,Saxony-Anhalt,East,3 rooms,0.34467,220,599,0.30657,0.38276
2017,Saxony-Anhalt,East,4 rooms,0.18907,163,599,0.15769,0.22045
2017,Saxony-Anhalt,East,5 rooms,0.12875,75,599,0.10190,0.15559
2017,Saxony-Anhalt,East,6 rooms,0.05536,43,599,0.03703,0.07369
2017,Thuringa,East,1 room,0.07481,38,628,0.05422,0.09540
2017,Thuringa,East,2 rooms,0.22375,97,628,0.19112,0.25637
2017,Thuringa,East,3 rooms,0.31021,205,628,0.27400,0.34642
2017,Thuringa,East,4 rooms,0.17944,142,628,0.14941,0.20948
2017,Thuringa,East,5 rooms,0.15050,105,628,0.12251,0.17849
2017,Thuringa,East,6 rooms,0.04370,41,628,0.02770,0.05971
2018,Schleswig-Holstein,West,1 room,0.03338,32,641,0.01946,0.04730
2018,Schleswig-Holstein,West,2 rooms,0.15389,92,641,0.12593,0.18185
2018,Schleswig-Holstein,West,3 rooms,0.26205,179,641,0.22798,0.29611
2018,Schleswig-Holstein,West,4 rooms,0.21982,168,641,0.18774,0.25191
2018,Schleswig-Holstein,West,5 rooms,0.18432,113,641,0.15428,0.21436
2018,Schleswig-Holstein,West,6 rooms,0.09143,57,641,0.06910,0.11376
2018,Hamburg,West,2 rooms,0.24577,88,329,0.19917,0.29236
2018,Hamburg,West,3 rooms,0.37271,128,329,0.32038,0.42504
2018,Hamburg,West,4 rooms,0.22200,77,329,0.17702,0.26698
2018,Hamburg,West,5 rooms,0.07332,36,329,0.04511,0.10153
2018,Lower Saxony,West,1 room,0.02511,40,1757,0.01779,0.03243
2018,Lower Saxony,West,2 rooms,0.15546,214,1757,0.13851,0.17241
2018,Lower Saxony,West,3 rooms,0.22244,458,1757,0.20299,0.24189
2018,Lower Saxony,West,4 rooms,0.21533,400,1757,0.19610,0.23455
2018,Lower Saxony,West,5 rooms,0.16957,286,1757,0.15202,0.18713
2018,Lower Saxony,West,6 rooms,0.11109,195,1757,0.09639,0.12578
2018,Lower Saxony,West,7 rooms,0.05470,111,1757,0.04407,0.06534
2018,Lower Saxony,West,8 rooms,0.02206,53,1757,0.01519,0.02892
2018,Bremen,West,2 rooms,0.17974,32,134,0.11448,0.24500
2018,Bremen,West,3 rooms,0.38151,63,134,0.29895,0.46406
2018,Bremen,West,4 rooms,0.20274,39,134,0.13441,0.27106
2018,North Rhine-Westphalia,West,1 room,0.04221,143,3740,0.03577,0.04866
2018,North Rhine-Westphalia,West,2 rooms,0.18914,597,3740,0.17659,0.20170
2018,North Rhine-Westphalia,West,3 rooms,0.29887,1139,3740,0.28420,0.31354
2018,North Rhine-Westphalia,West,4 rooms,0.19385,816,3740,0.18118,0.20652
2018,North Rhine-Westphalia,West,5 rooms,0.13068,501,3740,0.11988,0.14149
2018,North Rhine-Westphalia,West,6 rooms,0.07959,302,3740,0.07092,0.08827
2018,North Rhine-Westphalia,West,7 rooms,0.03475,145,3740,0.02888,0.04062
2018,North Rhine-Westphalia,West,8 rooms,0.01560,63,3740,0.01163,0.01958
2018,North Rhine-Westphalia,West,9 rooms,0.00761,34,3740,0.00482,0.01039
2018,Hesse,West,1 room,0.03184,54,1199,0.02190,0.04178
2018,Hesse,West,2 rooms,0.18876,194,1199,0.16660,0.21091
2018,Hesse,West,3 rooms,0.30175,365,1199,0.27576,0.32774
2018,Hesse,West,4 rooms,0.15699,246,1199,0.13639,0.17759
2018,Hesse,West,5 rooms,0.15302,158,1199,0.13263,0.17340
2018,Hesse,West,6 rooms,0.09079,101,1199,0.07452,0.10705
2018,Hesse,West,7 rooms,0.03021,47,1199,0.02052,0.03991
2018,Hesse,West,8 rooms,0.02843,34,1199,0.01902,0.03785
2018,"Rhineland-Palatinate, Saarland",West,1 room,0.02581,34,1011,0.01603,0.03559
2018,"Rhineland-Palatinate, Saarland",West,2 rooms,0.14839,163,1011,0.12647,0.17032
2018,"Rhineland-Palatinate, Saarland",West,3 rooms,0.25113,291,1011,0.22438,0.27787
2018,"Rhineland-Palatinate, Saarland",West,4 rooms,0.16784,202,1011,0.14479,0.19088
2018,"Rhineland-Palatinate, Saarland",West,5 rooms,0.14893,144,1011,0.12698,0.17089
2018,"Rhineland-Palatinate, Saarland",West,6 rooms,0.14211,123,1011,0.12058,0.16365
2018,"Rhineland-Palatinate, Saarland",West,7 rooms,0.07323,54,1011,0.05717,0.08930
2018,Baden-Wuerttemberg,West,1 room,0.04686,71,1842,0.03721,0.05652
2018,Baden-Wuerttemberg,West,2 rooms,0.14918,248,1842,0.13291,0.16546
2018,Baden-Wuerttemberg,West,3 rooms,0.25543,480,1842,0.23550,0.27535
2018,Baden-Wuerttemberg,West,4 rooms,0.21878,400,1842,0.19989,0.23766
2018,Baden-Wuerttemberg,West,5 rooms,0.14598,300,1842,0.12985,0.16211
2018,Baden-Wuerttemberg,West,6 rooms,0.09500,183,1842,0.08161,0.10840
2018,Baden-Wuerttemberg,West,7 rooms,0.05146,117,1842,0.04136,0.06155
2018,Baden-Wuerttemberg,West,8 rooms,0.01813,43,1842,0.01204,0.02423
2018,Bavaria,West,1 room,0.04233,107,2622,0.03463,0.05004
2018,Bavaria,West,2 rooms,0.18353,411,2622,0.16871,0.19835
2018,Bavaria,West,3 rooms,0.26974,709,2622,0.25274,0.28673
2018,Bavaria,West,4 rooms,0.19857,522,2622,0.18330,0.21384
2018,Bavaria,West,5 rooms,0.13558,383,2622,0.12248,0.14869
2018,Bavaria,West,6 rooms,0.09168,262,2622,0.08064,0.10273
2018,Bavaria,West,7 rooms,0.04717,128,2622,0.03906,0.05529
2018,Bavaria,West,8 rooms,0.01696,68,2622,0.01202,0.02190
2018,Bavaria,West,10 or more rooms,0.00872,32,2622,0.00516,0.01228
2018,Berlin,West,1 room,0.11880,60,433,0.08829,0.14931
2018,Berlin,West,2 rooms,0.35431,150,433,0.30920,0.39941
2018,Berlin,West,3 rooms,0.31164,153,433,0.26796,0.35531
2018,Berlin,West,4 rooms,0.12063,70,433,0.08991,0.15134
2018,Berlin,East,1 room,0.12942,31,278,0.08989,0.16895
2018,Berlin,East,2 rooms,0.35197,72,278,0.29573,0.40822
2018,Berlin,East,3 rooms,0.28695,114,278,0.23368,0.34022
2018,Berlin,East,4 rooms,0.14620,61,278,0.10459,0.18781
2018,Brandenburg,East,1 room,0.03781,49,693,0.02360,0.05202
2018,Brandenburg,East,2 rooms,0.20690,105,693,0.17672,0.23708
2018,Brandenburg,East,3 rooms,0.35804,259,693,0.32232,0.39376
2018,Brandenburg,East,4 rooms,0.17649,153,693,0.14808,0.20489
2018,Brandenburg,East,5 rooms,0.12729,86,693,0.10246,0.15212
2018,Brandenburg,East,6 rooms,0.04455,41,693,0.02918,0.05992
2018,Mecklenburg-Western Pomerania,East,2 rooms,0.27946,83,353,0.23258,0.32634
2018,Mecklenburg-Western Pomerania,East,3 rooms,0.30033,142,353,0.25244,0.34822
2018,Mecklenburg-Western Pomerania,East,4 rooms,0.14681,88,353,0.10984,0.18379
2018,Mecklenburg-Western Pomerania,East,5 rooms,0.09765,40,353,0.06664,0.12866
2018,Saxony,East,2 rooms,0.24556,183,992,0.21876,0.27236
2018,Saxony,East,3 rooms,0.39912,396,992,0.36863,0.42961
2018,Saxony,East,4 rooms,0.17355,243,992,0.14997,0.19713
2018,Saxony,East,5 rooms,0.08338,114,992,0.06617,0.10059
2018,Saxony,East,6 rooms,0.04006,56,992,0.02785,0.05227
2018,Saxony-Anhalt,East,2 rooms,0.21242,103,581,0.17913,0.24571
2018,Saxony-Anhalt,East,3 rooms,0.34006,211,581,0.30151,0.37862
2018,Saxony-Anhalt,East,4 rooms,0.18412,156,581,0.15258,0.21566
2018,Saxony-Anhalt,East,5 rooms,0.13589,75,581,0.10800,0.16378
2018,Saxony-Anhalt,East,6 rooms,0.05094,36,581,0.03304,0.06883
2018,Thuringa,East,1 room,0.04271,33,620,0.02678,0.05864
2018,Thuringa,East,2 rooms,0.24476,105,620,0.21089,0.27863
2018,Thuringa,East,3 rooms,0.28558,200,620,0.25000,0.32117
2018,Thuringa,East,4 rooms,0.20051,137,620,0.16897,0.23205
2018,Thuringa,East,5 rooms,0.13053,92,620,0.10399,0.15707
2018,Thuringa,East,6 rooms,0.06345,53,620,0.04425,0.08266
2019,Schleswig-Holstein,West,2 rooms,0.16256,93,670,0.13460,0.19052
2019,Schleswig-Holstein,West,3 rooms,0.27692,181,670,0.24301,0.31083
2019,Schleswig-Holstein,West,4 rooms,0.18407,160,670,0.15471,0.21344
2019,Schleswig-Holstein,West,5 rooms,0.20929,136,670,0.17846,0.24011
2019,Schleswig-Holstein,West,6 rooms,0.09277,60,670,0.07079,0.11476
2019,Schleswig-Holstein,West,7 rooms,0.04627,40,670,0.03035,0.06219
2019,Hamburg,West,2 rooms,0.24461,89,344,0.19911,0.29010
2019,Hamburg,West,3 rooms,0.34618,133,344,0.29583,0.39653
2019,Hamburg,West,4 rooms,0.23294,80,344,0.18821,0.27768
2019,Hamburg,West,5 rooms,0.08066,42,344,0.05184,0.10948
2019,Lower Saxony,West,1 room,0.02127,34,1725,0.01446,0.02808
2019,Lower Saxony,West,2 rooms,0.13490,194,1725,0.11877,0.15103
2019,Lower Saxony,West,3 rooms,0.23744,429,1725,0.21736,0.25753
2019,Lower Saxony,West,4 rooms,0.22072,382,1725,0.20114,0.24030
2019,Lower Saxony,West,5 rooms,0.17369,297,1725,0.15581,0.19157
2019,Lower Saxony,West,6 rooms,0.10928,198,1725,0.09455,0.12401
2019,Lower Saxony,West,7 rooms,0.05152,122,1725,0.04109,0.06196
2019,Lower Saxony,West,8 rooms,0.02769,69,1725,0.01994,0.03543
2019,Bremen,West,3 rooms,0.46084,61,98,0.36165,0.56004
2019,Bremen,West,4 rooms,0.15310,37,98,0.08144,0.22476
2019,North Rhine-Westphalia,West,1 room,0.03656,145,3874,0.03065,0.04247
2019,North Rhine-Westphalia,West,2 rooms,0.20423,603,3874,0.19154,0.21693
2019,North Rhine-Westphalia,West,3 rooms,0.30514,1085,3874,0.29064,0.31964
2019,North Rhine-Westphalia,West,4 rooms,0.17640,791,3874,0.16440,0.18841
2019,North Rhine-Westphalia,West,5 rooms,0.13253,544,3874,0.12185,0.14321
2019,North Rhine-Westphalia,West,6 rooms,0.07166,342,3874,0.06353,0.07978
2019,North Rhine-Westphalia,West,7 rooms,0.04006,182,3874,0.03389,0.04624
2019,North Rhine-Westphalia,West,8 rooms,0.02142,93,3874,0.01686,0.02598
2019,North Rhine-Westphalia,West,9 rooms,0.00672,46,3874,0.00415,0.00930
2019,North Rhine-Westphalia,West,10 or more rooms,0.00528,43,3874,0.00300,0.00756
2019,Hesse,West,1 room,0.02545,52,1255,0.01673,0.03416
2019,Hesse,West,2 rooms,0.18995,187,1255,0.16824,0.21166
2019,Hesse,West,3 rooms,0.29636,350,1255,0.27108,0.32163
2019,Hesse,West,4 rooms,0.15932,249,1255,0.13906,0.17957
2019,Hesse,West,5 rooms,0.15383,177,1255,0.13386,0.17380
2019,Hesse,West,6 rooms,0.10046,135,1255,0.08382,0.11709
2019,Hesse,West,7 rooms,0.03347,62,1255,0.02352,0.04343
2019,Hesse,West,8 rooms,0.02354,43,1255,0.01514,0.03193
2019,"Rhineland-Palatinate, Saarland",West,1 room,0.02692,36,1016,0.01697,0.03688
2019,"Rhineland-Palatinate, Saarland",West,2 rooms,0.14245,134,1016,0.12094,0.16395
2019,"Rhineland-Palatinate, Saarland",West,3 rooms,0.25491,269,1016,0.22810,0.28173
2019,"Rhineland-Palatinate, Saarland",West,4 rooms,0.16916,195,1016,0.14610,0.19223
2019,"Rhineland-Palatinate, Saarland",West,5 rooms,0.15565,163,1016,0.13335,0.17795
2019,"Rhineland-Palatinate, Saarland",West,6 rooms,0.14336,124,1016,0.12180,0.16492
