,Unnamed: 0,year,bula_h,regtyp,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2581,2581,2017,North Rhine-Westphalia,Urban regions,3 rooms,0.31356,1161,16810,0.29288,0.33879
2582,2582,2017,North Rhine-Westphalia,Urban regions,4 rooms,0.1916,795,16810,0.17573,0.20702
2583,2583,2017,North Rhine-Westphalia,Urban regions,5 rooms,0.13809,490,16810,0.12471,0.15134
2584,2584,2017,North Rhine-Westphalia,Urban regions,6 rooms,0.07613,310,16810,0.06877,0.08498
2585,2585,2017,North Rhine-Westphalia,Urban regions,7 rooms,0.04025,155,16810,0.03293,0.04919
2586,2586,2017,North Rhine-Westphalia,Urban regions,8 rooms,0.01686,68,16810,0.0127,0.02081
2587,2587,2017,Hesse,Urban regions,1 room,0.03626,44,16810,0.02155,0.057
2588,2588,2017,Hesse,Urban regions,2 rooms,0.21381,162,16810,0.17426,0.2454
2589,2589,2017,Hesse,Urban regions,3 rooms,0.3311,314,16810,0.29128,0.3742
2590,2590,2017,Hesse,Urban regions,4 rooms,0.15762,194,16810,0.12863,0.19042
2591,2591,2017,Hesse,Urban regions,5 rooms,0.14219,127,16810,0.11911,0.16814
2592,2592,2017,Hesse,Urban regions,6 rooms,0.07982,78,16810,0.06224,0.09923
2593,2593,2017,Hesse,Urban regions,7 rooms,0.0392,38,16810,0.02754,0.05233
2594,2594,2017,Hesse,Rural regions,3 rooms,0.3735,53,16810,0.25027,0.51237
2595,2595,2017,Hesse,Rural regions,4 rooms,0.33212,66,16810,0.2194,0.44673
2596,2596,2017,Hesse,Rural regions,5 rooms,0.29438,39,16810,0.20901,0.39283
2597,2597,2017,"Rhineland-Palatinate, Saarland",Urban regions,1 room,0.04114,34,16810,0.02625,0.05834
2598,2598,2017,"Rhineland-Palatinate, Saarland",Urban regions,2 rooms,0.16701,111,16810,0.13424,0.20367
2599,2599,2017,"Rhineland-Palatinate, Saarland",Urban regions,3 rooms,0.27435,230,16810,0.23101,0.32574
2600,2600,2017,"Rhineland-Palatinate, Saarland",Urban regions,4 rooms,0.22148,155,16810,0.18567,0.26822
2601,2601,2017,"Rhineland-Palatinate, Saarland",Urban regions,5 rooms,0.16048,124,16810,0.13355,0.1925
2602,2602,2017,"Rhineland-Palatinate, Saarland",Urban regions,6 rooms,0.13554,93,16810,0.10993,0.16339
2603,2603,2017,"Rhineland-Palatinate, Saarland",Rural regions,2 rooms,0.22505,42,16810,0.14896,0.30465
2604,2604,2017,"Rhineland-Palatinate, Saarland",Rural regions,3 rooms,0.24061,51,16810,0.16371,0.35447
2605,2605,2017,"Rhineland-Palatinate, Saarland",Rural regions,4 rooms,0.12646,45,16810,0.08561,0.19188
2606,2606,2017,"Rhineland-Palatinate, Saarland",Rural regions,5 rooms,0.17951,37,16810,0.1235,0.23741
2607,2607,2017,"Rhineland-Palatinate, Saarland",Rural regions,6 rooms,0.22836,37,16810,0.1618,0.3177
2608,2608,2017,Baden-Wuerttemberg,Urban regions,1 room,0.04488,62,16810,0.03301,0.05698
2609,2609,2017,Baden-Wuerttemberg,Urban regions,2 rooms,0.15804,227,16810,0.13462,0.17821
2610,2610,2017,Baden-Wuerttemberg,Urban regions,3 rooms,0.2805,469,16810,0.25271,0.3127
2611,2611,2017,Baden-Wuerttemberg,Urban regions,4 rooms,0.21052,389,16810,0.18526,0.23837
2612,2612,2017,Baden-Wuerttemberg,Urban regions,5 rooms,0.14975,287,16810,0.13321,0.16945
2613,2613,2017,Baden-Wuerttemberg,Urban regions,6 rooms,0.08047,168,16810,0.06445,0.09343
2614,2614,2017,Baden-Wuerttemberg,Urban regions,7 rooms,0.04809,100,16810,0.03688,0.05859
2615,2615,2017,Baden-Wuerttemberg,Urban regions,8 rooms,0.02776,45,16810,0.01831,0.03834
2616,2616,2017,Baden-Wuerttemberg,Rural regions,3 rooms,0.26841,55,16810,0.17745,0.36413
2617,2617,2017,Baden-Wuerttemberg,Rural regions,4 rooms,0.39229,47,16810,0.23523,0.54318
2618,2618,2017,Baden-Wuerttemberg,Rural regions,5 rooms,0.33929,36,16810,0.23034,0.48832
2619,2619,2017,Bavaria,Urban regions,1 room,0.0738,67,16810,0.05747,0.09362
2620,2620,2017,Bavaria,Urban regions,2 rooms,0.19761,192,16810,0.17454,0.22766
2621,2621,2017,Bavaria,Urban regions,3 rooms,0.31073,374,16810,0.27717,0.35503
2622,2622,2017,Bavaria,Urban regions,4 rooms,0.17958,244,16810,0.15761,0.20263
2623,2623,2017,Bavaria,Urban regions,5 rooms,0.13558,176,16810,0.11608,0.15977
2624,2624,2017,Bavaria,Urban regions,6 rooms,0.07352,120,16810,0.0603,0.0909
2625,2625,2017,Bavaria,Urban regions,7 rooms,0.02918,39,16810,0.01975,0.03923
2626,2626,2017,Bavaria,Rural regions,1 room,0.02576,39,16810,0.01718,0.03692
2627,2627,2017,Bavaria,Rural regions,2 rooms,0.16113,195,16810,0.13172,0.18792
2628,2628,2017,Bavaria,Rural regions,3 rooms,0.27544,401,16810,0.23962,0.31623
2629,2629,2017,Bavaria,Rural regions,4 rooms,0.19437,268,16810,0.17105,0.22686
2630,2630,2017,Bavaria,Rural regions,5 rooms,0.15412,249,16810,0.12897,0.17656
2631,2631,2017,Bavaria,Rural regions,6 rooms,0.09275,158,16810,0.075,0.10775
2632,2632,2017,Bavaria,Rural regions,7 rooms,0.06742,98,16810,0.05007,0.08367
2633,2633,2017,Bavaria,Rural regions,8 rooms,0.029,47,16810,0.0185,0.04024
2634,2634,2017,Berlin,Urban regions,1 room,0.1158,61,16810,0.09159,0.14182
2635,2635,2017,Berlin,Urban regions,2 rooms,0.35842,196,16810,0.31447,0.40949
2636,2636,2017,Berlin,Urban regions,3 rooms,0.32456,263,16810,0.28334,0.36718
2637,2637,2017,Berlin,Urban regions,4 rooms,0.13482,122,16810,0.10698,0.16287
2638,2638,2017,Berlin,Urban regions,5 rooms,0.06641,55,16810,0.04876,0.08929
2639,2639,2017,Brandenburg,Rural regions,2 rooms,0.23188,86,16810,0.1886,0.27204
2640,2640,2017,Brandenburg,Rural regions,3 rooms,0.3768,229,16810,0.31892,0.43092
2641,2641,2017,Brandenburg,Rural regions,4 rooms,0.20211,152,16810,0.16035,0.24208
2642,2642,2017,Brandenburg,Rural regions,5 rooms,0.13087,85,16810,0.0974,0.17233
2643,2643,2017,Brandenburg,Rural regions,6 rooms,0.05834,47,16810,0.04725,0.07315
2644,2644,2017,Mecklenburg-Western Pomerania,Rural regions,2 rooms,0.30805,62,16810,0.22443,0.37498
2645,2645,2017,Mecklenburg-Western Pomerania,Rural regions,3 rooms,0.36391,116,16810,0.28819,0.45239
2646,2646,2017,Mecklenburg-Western Pomerania,Rural regions,4 rooms,0.1898,71,16810,0.15099,0.23052
2647,2647,2017,Mecklenburg-Western Pomerania,Rural regions,5 rooms,0.13825,45,16810,0.10234,0.18565
2648,2648,2017,Saxony,Urban regions,2 rooms,0.30716,114,16810,0.26518,0.35351
2649,2649,2017,Saxony,Urban regions,3 rooms,0.45451,244,16810,0.38321,0.52385
2650,2650,2017,Saxony,Urban regions,4 rooms,0.16176,136,16810,0.12804,0.1931
2651,2651,2017,Saxony,Urban regions,5 rooms,0.07657,52,16810,0.05216,0.10439
2652,2652,2017,Saxony,Rural regions,2 rooms,0.22343,75,16810,0.1783,0.27631
2653,2653,2017,Saxony,Rural regions,3 rooms,0.35431,149,16810,0.30129,0.42075
2654,2654,2017,Saxony,Rural regions,4 rooms,0.2425,124,16810,0.19276,0.2907
2655,2655,2017,Saxony,Rural regions,5 rooms,0.08641,57,16810,0.06395,0.1172
2656,2656,2017,Saxony,Rural regions,6 rooms,0.09335,46,16810,0.06827,0.12824
2657,2657,2017,Saxony-Anhalt,Urban regions,3 rooms,1.0,69,16810,0.7369,1.39045
2658,2658,2017,Saxony-Anhalt,Rural regions,2 rooms,0.22868,70,16810,0.18528,0.29233
2659,2659,2017,Saxony-Anhalt,Rural regions,3 rooms,0.33618,151,16810,0.27587,0.39574
2660,2660,2017,Saxony-Anhalt,Rural regions,4 rooms,0.21082,133,16810,0.17316,0.24617
2661,2661,2017,Saxony-Anhalt,Rural regions,5 rooms,0.15513,63,16810,0.11236,0.19707
2662,2662,2017,Saxony-Anhalt,Rural regions,6 rooms,0.06919,38,16810,0.0502,0.08898
2663,2663,2017,Thuringa,Urban regions,2 rooms,0.31525,35,16810,0.22388,0.40218
2664,2664,2017,Thuringa,Urban regions,3 rooms,0.47151,81,16810,0.3332,0.61536
2665,2665,2017,Thuringa,Urban regions,4 rooms,0.21324,35,16810,0.12637,0.3285
2666,2666,2017,Thuringa,Rural regions,2 rooms,0.25021,62,16810,0.18015,0.31328
2667,2667,2017,Thuringa,Rural regions,3 rooms,0.33354,124,16810,0.28186,0.40319
2668,2668,2017,Thuringa,Rural regions,4 rooms,0.2132,107,16810,0.1786,0.2579
2669,2669,2017,Thuringa,Rural regions,5 rooms,0.14685,75,16810,0.1134,0.19
2670,2670,2017,Thuringa,Rural regions,6 rooms,0.05621,32,16810,0.04254,0.07121
2671,2671,2018,Schleswig-Holstein,Urban regions,2 rooms,0.24745,46,16679,0.1766,0.35946
2672,2672,2018,Schleswig-Holstein,Urban regions,3 rooms,0.37295,92,16679,0.25592,0.51867
2673,2673,2018,Schleswig-Holstein,Urban regions,4 rooms,0.19347,59,16679,0.1087,0.28639
2674,2674,2018,Schleswig-Holstein,Urban regions,5 rooms,0.18614,40,16679,0.14333,0.2347
2675,2675,2018,Schleswig-Holstein,Rural regions,2 rooms,0.13876,46,16679,0.09902,0.18472
2676,2676,2018,Schleswig-Holstein,Rural regions,3 rooms,0.25648,87,16679,0.20567,0.31805
2677,2677,2018,Schleswig-Holstein,Rural regions,4 rooms,0.27124,109,16679,0.21564,0.33025
2678,2678,2018,Schleswig-Holstein,Rural regions,5 rooms,0.21272,73,16679,0.16544,0.25665
2679,2679,2018,Schleswig-Holstein,Rural regions,6 rooms,0.1208,46,16679,0.07022,0.16955
2680,2680,2018,Hamburg,Urban regions,2 rooms,0.27808,88,16679,0.22227,0.34177
2681,2681,2018,Hamburg,Urban regions,3 rooms,0.41293,128,16679,0.34056,0.4866
2682,2682,2018,Hamburg,Urban regions,4 rooms,0.22714,77,16679,0.17051,0.28702
2683,2683,2018,Hamburg,Urban regions,5 rooms,0.08184,36,16679,0.05719,0.10618
2684,2684,2018,Lower Saxony,Urban regions,2 rooms,0.2074,113,16679,0.16737,0.25796
2685,2685,2018,Lower Saxony,Urban regions,3 rooms,0.28428,245,16679,0.23066,0.34062
2686,2686,2018,Lower Saxony,Urban regions,4 rooms,0.22608,181,16679,0.18279,0.27053
2687,2687,2018,Lower Saxony,Urban regions,5 rooms,0.14017,103,16679,0.11658,0.16818
2688,2688,2018,Lower Saxony,Urban regions,6 rooms,0.10365,76,16679,0.07758,0.13385
2689,2689,2018,Lower Saxony,Urban regions,7 rooms,0.03841,31,16679,0.02637,0.05523
2690,2690,2018,Lower Saxony,Rural regions,2 rooms,0.13186,101,16679,0.10203,0.16797
2691,2691,2018,Lower Saxony,Rural regions,3 rooms,0.19762,213,16679,0.16448,0.22991
2692,2692,2018,Lower Saxony,Rural regions,4 rooms,0.22917,219,16679,0.189,0.26921
2693,2693,2018,Lower Saxony,Rural regions,5 rooms,0.21206,183,16679,0.17756,0.25102
2694,2694,2018,Lower Saxony,Rural regions,6 rooms,0.12908,119,16679,0.10329,0.15854
2695,2695,2018,Lower Saxony,Rural regions,7 rooms,0.07453,80,16679,0.05976,0.09279
2696,2696,2018,Lower Saxony,Rural regions,8 rooms,0.02568,40,16679,0.01588,0.03867
2697,2697,2018,Bremen,Urban regions,2 rooms,0.23413,32,16679,0.1155,0.36681
2698,2698,2018,Bremen,Urban regions,3 rooms,0.49983,63,16679,0.33046,0.67138
2699,2699,2018,Bremen,Urban regions,4 rooms,0.26604,39,16679,0.1655,0.38957
2700,2700,2018,North Rhine-Westphalia,Urban regions,1 room,0.04462,143,16679,0.03647,0.05464
2701,2701,2018,North Rhine-Westphalia,Urban regions,2 rooms,0.19082,588,16679,0.17333,0.21183
2702,2702,2018,North Rhine-Westphalia,Urban regions,3 rooms,0.29792,1119,16679,0.27767,0.3209
2703,2703,2018,North Rhine-Westphalia,Urban regions,4 rooms,0.19631,799,16679,0.1833,0.21423
2704,2704,2018,North Rhine-Westphalia,Urban regions,5 rooms,0.13194,492,16679,0.11862,0.14642
2705,2705,2018,North Rhine-Westphalia,Urban regions,6 rooms,0.08033,296,16679,0.0712,0.09059
2706,2706,2018,North Rhine-Westphalia,Urban regions,7 rooms,0.03591,139,16679,0.0292,0.04256
2707,2707,2018,North Rhine-Westphalia,Urban regions,8 rooms,0.01494,60,16679,0.01157,0.01915
2708,2708,2018,North Rhine-Westphalia,Urban regions,9 rooms,0.0072,31,16679,0.0042,0.0111
2709,2709,2018,Hesse,Urban regions,1 room,0.02593,37,16679,0.01345,0.04193
2710,2710,2018,Hesse,Urban regions,2 rooms,0.20624,160,16679,0.16635,0.24418
2711,2711,2018,Hesse,Urban regions,3 rooms,0.32398,303,16679,0.27487,0.3682
2712,2712,2018,Hesse,Urban regions,4 rooms,0.15467,187,16679,0.12834,0.17833
2713,2713,2018,Hesse,Urban regions,5 rooms,0.15749,125,16679,0.12892,0.18337
2714,2714,2018,Hesse,Urban regions,6 rooms,0.09593,83,16679,0.07624,0.11667
2715,2715,2018,Hesse,Urban regions,7 rooms,0.03577,39,16679,0.02654,0.04684
2716,2716,2018,Hesse,Rural regions,2 rooms,0.20055,33,16679,0.11692,0.2858
2717,2717,2018,Hesse,Rural regions,3 rooms,0.33938,62,16679,0.22953,0.47642
2718,2718,2018,Hesse,Rural regions,4 rooms,0.24793,60,16679,0.16275,0.33192
2719,2719,2018,Hesse,Rural regions,5 rooms,0.21214,33,16679,0.12853,0.29459
2720,2720,2018,"Rhineland-Palatinate, Saarland",Urban regions,1 room,0.02461,32,16679,0.01397,0.03575
2721,2721,2018,"Rhineland-Palatinate, Saarland",Urban regions,2 rooms,0.15025,125,16679,0.11282,0.18816
2722,2722,2018,"Rhineland-Palatinate, Saarland",Urban regions,3 rooms,0.27562,238,16679,0.23015,0.32236
2723,2723,2018,"Rhineland-Palatinate, Saarland",Urban regions,4 rooms,0.18718,156,16679,0.15569,0.23071
2724,2724,2018,"Rhineland-Palatinate, Saarland",Urban regions,5 rooms,0.15868,111,16679,0.12595,0.19217
2725,2725,2018,"Rhineland-Palatinate, Saarland",Urban regions,6 rooms,0.13962,88,16679,0.11483,0.17122
2726,2726,2018,"Rhineland-Palatinate, Saarland",Urban regions,7 rooms,0.06404,32,16679,0.04208,0.09169
2727,2727,2018,"Rhineland-Palatinate, Saarland",Rural regions,2 rooms,0.20589,38,16679,0.12716,0.29142
2728,2728,2018,"Rhineland-Palatinate, Saarland",Rural regions,3 rooms,0.24842,53,16679,0.16567,0.35361
2729,2729,2018,"Rhineland-Palatinate, Saarland",Rural regions,4 rooms,0.16493,46,16679,0.10945,0.22873
2730,2730,2018,"Rhineland-Palatinate, Saarland",Rural regions,5 rooms,0.1762,33,16679,0.12024,0.23334
2731,2731,2018,"Rhineland-Palatinate, Saarland",Rural regions,6 rooms,0.20456,35,16679,0.14196,0.27424
2732,2732,2018,Baden-Wuerttemberg,Urban regions,1 room,0.05189,68,16679,0.03993,0.0651
2733,2733,2018,Baden-Wuerttemberg,Urban regions,2 rooms,0.15988,230,16679,0.13511,0.18274
2734,2734,2018,Baden-Wuerttemberg,Urban regions,3 rooms,0.26892,431,16679,0.24256,0.29875
2735,2735,2018,Baden-Wuerttemberg,Urban regions,4 rooms,0.21846,359,16679,0.19446,0.24762
2736,2736,2018,Baden-Wuerttemberg,Urban regions,5 rooms,0.14075,269,16679,0.1224,0.16023
2737,2737,2018,Baden-Wuerttemberg,Urban regions,6 rooms,0.09088,162,16679,0.07427,0.10775
2738,2738,2018,Baden-Wuerttemberg,Urban regions,7 rooms,0.0512,101,16679,0.0384,0.06445
2739,2739,2018,Baden-Wuerttemberg,Urban regions,8 rooms,0.01802,33,16679,0.0118,0.02467
2740,2740,2018,Baden-Wuerttemberg,Rural regions,3 rooms,0.28733,49,16679,0.20646,0.37938
2741,2741,2018,Baden-Wuerttemberg,Rural regions,4 rooms,0.38322,41,16679,0.27888,0.49574
2742,2742,2018,Baden-Wuerttemberg,Rural regions,5 rooms,0.32946,31,16679,0.19828,0.47554
2743,2743,2018,Bavaria,Urban regions,1 room,0.0669,67,16679,0.05212,0.0837
2744,2744,2018,Bavaria,Urban regions,2 rooms,0.22266,230,16679,0.18684,0.255
2745,2745,2018,Bavaria,Urban regions,3 rooms,0.28721,345,16679,0.2488,0.32579
2746,2746,2018,Bavaria,Urban regions,4 rooms,0.18226,245,16679,0.16048,0.21189
2747,2747,2018,Bavaria,Urban regions,5 rooms,0.1407,160,16679,0.11652,0.16271
2748,2748,2018,Bavaria,Urban regions,6 rooms,0.07686,108,16679,0.06277,0.09545
2749,2749,2018,Bavaria,Urban regions,7 rooms,0.02341,34,16679,0.01316,0.03289
2750,2750,2018,Bavaria,Rural regions,1 room,0.0205,40,16679,0.0105,0.03024
2751,2751,2018,Bavaria,Rural regions,2 rooms,0.15377,181,16679,0.13189,0.18079
2752,2752,2018,Bavaria,Rural regions,3 rooms,0.26281,364,16679,0.23005,0.29822
2753,2753,2018,Bavaria,Rural regions,4 rooms,0.21937,277,16679,0.19091,0.25341
2754,2754,2018,Bavaria,Rural regions,5 rooms,0.13554,223,16679,0.11672,0.15483
2755,2755,2018,Bavaria,Rural regions,6 rooms,0.11079,154,16679,0.09246,0.13304
2756,2756,2018,Bavaria,Rural regions,7 rooms,0.07239,94,16679,0.05565,0.08935
2757,2757,2018,Bavaria,Rural regions,8 rooms,0.02483,48,16679,0.01478,0.03487
2758,2758,2018,Berlin,Urban regions,1 room,0.12705,91,16679,0.10091,0.14677
2759,2759,2018,Berlin,Urban regions,2 rooms,0.36573,222,16679,0.32311,0.41886
2760,2760,2018,Berlin,Urban regions,3 rooms,0.31367,267,16679,0.27204,0.35952
2761,2761,2018,Berlin,Urban regions,4 rooms,0.13563,131,16679,0.10786,0.16208
2762,2762,2018,Berlin,Urban regions,5 rooms,0.05792,47,16679,0.04201,0.07557
2763,2763,2018,Brandenburg,Rural regions,1 room,0.03845,43,16679,0.02173,0.05551
2764,2764,2018,Brandenburg,Rural regions,2 rooms,0.20459,92,16679,0.1657,0.24452
2765,2765,2018,Brandenburg,Rural regions,3 rooms,0.3788,235,16679,0.31943,0.45082
2766,2766,2018,Brandenburg,Rural regions,4 rooms,0.18636,135,16679,0.14645,0.23731
2767,2767,2018,Brandenburg,Rural regions,5 rooms,0.14275,83,16679,0.11068,0.19082
2768,2768,2018,Brandenburg,Rural regions,6 rooms,0.04905,39,16679,0.03708,0.06446
2769,2769,2018,Mecklenburg-Western Pomerania,Urban regions,3 rooms,1.0,34,16679,0.69261,1.27565
2770,2770,2018,Mecklenburg-Western Pomerania,Rural regions,2 rooms,0.33883,70,16679,0.26531,0.41531
2771,2771,2018,Mecklenburg-Western Pomerania,Rural regions,3 rooms,0.33826,108,16679,0.26497,0.41697
2772,2772,2018,Mecklenburg-Western Pomerania,Rural regions,4 rooms,0.19185,77,16679,0.14267,0.24884
2773,2773,2018,Mecklenburg-Western Pomerania,Rural regions,5 rooms,0.13105,37,16679,0.09343,0.16496
2774,2774,2018,Saxony,Urban regions,2 rooms,0.30545,114,16679,0.25799,0.3607
2775,2775,2018,Saxony,Urban regions,3 rooms,0.47613,248,16679,0.39286,0.55177
2776,2776,2018,Saxony,Urban regions,4 rooms,0.13845,122,16679,0.11137,0.16299
2777,2777,2018,Saxony,Urban regions,5 rooms,0.07997,55,16679,0.0562,0.11139
2778,2778,2018,Saxony,Rural regions,2 rooms,0.21622,69,16679,0.16858,0.27049
2779,2779,2018,Saxony,Rural regions,3 rooms,0.37743,148,16679,0.32703,0.44443
2780,2780,2018,Saxony,Rural regions,4 rooms,0.24088,121,16679,0.19513,0.28198
2781,2781,2018,Saxony,Rural regions,5 rooms,0.09887,59,16679,0.06703,0.13441
2782,2782,2018,Saxony,Rural regions,6 rooms,0.0666,32,16679,0.04123,0.10177
2783,2783,2018,Saxony-Anhalt,Urban regions,2 rooms,0.3128,33,16679,0.20759,0.41802
2784,2784,2018,Saxony-Anhalt,Urban regions,3 rooms,0.50039,67,16679,0.38546,0.6425
2785,2785,2018,Saxony-Anhalt,Urban regions,4 rooms,0.18682,32,16679,0.12513,0.26455
2786,2786,2018,Saxony-Anhalt,Rural regions,2 rooms,0.2155,69,16679,0.16243,0.27171
2787,2787,2018,Saxony-Anhalt,Rural regions,3 rooms,0.34751,144,16679,0.28045,0.41102
2788,2788,2018,Saxony-Anhalt,Rural regions,4 rooms,0.20611,124,16679,0.17015,0.2434
2789,2789,2018,Saxony-Anhalt,Rural regions,5 rooms,0.16732,65,16679,0.11797,0.20876
2790,2790,2018,Saxony-Anhalt,Rural regions,6 rooms,0.06356,31,16679,0.04365,0.0911
2791,2791,2018,Thuringa,Urban regions,2 rooms,0.37339,46,16679,0.27322,0.46937
2792,2792,2018,Thuringa,Urban regions,3 rooms,0.3993,80,16679,0.32463,0.49376
2793,2793,2018,Thuringa,Urban regions,4 rooms,0.22731,38,16679,0.13715,0.34212
2794,2794,2018,Thuringa,Rural regions,2 rooms,0.25428,59,16679,0.18068,0.3298
2795,2795,2018,Thuringa,Rural regions,3 rooms,0.30425,120,16679,0.2522,0.36255
2796,2796,2018,Thuringa,Rural regions,4 rooms,0.23331,99,16679,0.18158,0.29616
2797,2797,2018,Thuringa,Rural regions,5 rooms,0.14659,67,16679,0.11412,0.20247
2798,2798,2018,Thuringa,Rural regions,6 rooms,0.06157,41,16679,0.04365,0.07701
2799,2799,2019,Schleswig-Holstein,Urban regions,2 rooms,0.24426,43,16527,0.15779,0.34264
2800,2800,2019,Schleswig-Holstein,Urban regions,3 rooms,0.36006,87,16527,0.24953,0.52692
2801,2801,2019,Schleswig-Holstein,Urban regions,4 rooms,0.20307,63,16527,0.13258,0.27101
2802,2802,2019,Schleswig-Holstein,Urban regions,5 rooms,0.19261,53,16527,0.1487,0.24079
2803,2803,2019,Schleswig-Holstein,Rural regions,2 rooms,0.14597,47,16527,0.10491,0.18562
2804,2804,2019,Schleswig-Holstein,Rural regions,3 rooms,0.2845,92,16527,0.22284,0.34281
2805,2805,2019,Schleswig-Holstein,Rural regions,4 rooms,0.20529,96,16527,0.15443,0.25765
2806,2806,2019,Schleswig-Holstein,Rural regions,5 rooms,0.2467,80,16527,0.1873,0.31074
2807,2807,2019,Schleswig-Holstein,Rural regions,6 rooms,0.11754,40,16527,0.06246,0.1751
2808,2808,2019,Hamburg,Urban regions,2 rooms,0.27012,78,16527,0.21351,0.33882
2809,2809,2019,Hamburg,Urban regions,3 rooms,0.38904,129,16527,0.30602,0.4756
2810,2810,2019,Hamburg,Urban regions,4 rooms,0.24926,78,16527,0.19095,0.34338
2811,2811,2019,Hamburg,Urban regions,5 rooms,0.09158,41,16527,0.06408,0.11979
2812,2812,2019,Lower Saxony,Urban regions,2 rooms,0.17041,101,16527,0.12545,0.21215
2813,2813,2019,Lower Saxony,Urban regions,3 rooms,0.30032,217,16527,0.24804,0.35517
2814,2814,2019,Lower Saxony,Urban regions,4 rooms,0.23387,168,16527,0.1825,0.27811
2815,2815,2019,Lower Saxony,Urban regions,5 rooms,0.15992,109,16527,0.12553,0.19318
2816,2816,2019,Lower Saxony,Urban regions,6 rooms,0.09788,75,16527,0.07221,0.12702
2817,2817,2019,Lower Saxony,Urban regions,7 rooms,0.0376,46,16527,0.02612,0.05038
2818,2818,2019,Lower Saxony,Rural regions,2 rooms,0.12073,87,16527,0.08729,0.15526
2819,2819,2019,Lower Saxony,Rural regions,3 rooms,0.21249,206,16527,0.1759,0.24454
2820,2820,2019,Lower Saxony,Rural regions,4 rooms,0.23421,208,16527,0.19302,0.27613
2821,2821,2019,Lower Saxony,Rural regions,5 rooms,0.20038,182,16527,0.16784,0.23281
2822,2822,2019,Lower Saxony,Rural regions,6 rooms,0.13025,119,16527,0.10568,0.15521
2823,2823,2019,Lower Saxony,Rural regions,7 rooms,0.07128,76,16527,0.05233,0.09606
2824,2824,2019,Lower Saxony,Rural regions,8 rooms,0.03067,49,16527,0.02189,0.04082
2825,2825,2019,Bremen,Urban regions,3 rooms,0.74881,59,16527,0.52178,1.00017
2826,2826,2019,Bremen,Urban regions,4 rooms,0.25119,37,16527,0.12894,0.41364
2827,2827,2019,North Rhine-Westphalia,Urban regions,1 room,0.03533,132,16527,0.02684,0.04312
2828,2828,2019,North Rhine-Westphalia,Urban regions,2 rooms,0.20724,583,16527,0.18394,0.22864
2829,2829,2019,North Rhine-Westphalia,Urban regions,3 rooms,0.3028,1040,16527,0.2802,0.33322
2830,2830,2019,North Rhine-Westphalia,Urban regions,4 rooms,0.17874,758,16527,0.16175,0.19544
2831,2831,2019,North Rhine-Westphalia,Urban regions,5 rooms,0.13362,522,16527,0.11735,0.14905
2832,2832,2019,North Rhine-Westphalia,Urban regions,6 rooms,0.07069,329,16527,0.06185,0.07956
2833,2833,2019,North Rhine-Westphalia,Urban regions,7 rooms,0.04147,175,16527,0.03239,0.05048
