year,hhtyp,rentown,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Other Combinations,Tenant,2 rooms,0.15657,56,236,0.11011,0.20303
2019,Other Combinations,Tenant,3 rooms,0.43170,126,236,0.36837,0.49503
2019,Other Combinations,Tenant,4 rooms,0.24827,54,236,0.19303,0.30350
2020,Single-person household,Owner,2 rooms,0.14181,135,1050,0.12070,0.16292
2020,Single-person household,Owner,3 rooms,0.27783,289,1050,0.25073,0.30494
2020,Single-person household,Owner,4 rooms,0.20522,243,1050,0.18078,0.22966
2020,Single-person household,Owner,5 rooms,0.15895,188,1050,0.13683,0.18108
2020,Single-person household,Owner,6 rooms,0.12756,134,1050,0.10737,0.14774
2020,Single-person household,Owner,7 rooms,0.04615,61,1050,0.03345,0.05885
2020,Single-person household,Tenant,1 room,0.11858,922,4196,0.10880,0.12837
2020,Single-person household,Tenant,2 rooms,0.47053,1810,4196,0.45542,0.48563
2020,Single-person household,Tenant,3 rooms,0.30850,1133,4196,0.29453,0.32248
2020,Single-person household,Tenant,4 rooms,0.06868,253,4196,0.06103,0.07633
2020,Single-person household,Tenant,5 rooms,0.02027,78,4196,0.01600,0.02453
2020,Couple without children,Owner,2 rooms,0.02991,72,2656,0.02343,0.03638
2020,Couple without children,Owner,3 rooms,0.15728,372,2656,0.14343,0.17112
2020,Couple without children,Owner,4 rooms,0.28807,677,2656,0.27084,0.30529
2020,Couple without children,Owner,5 rooms,0.23286,677,2656,0.21678,0.24894
2020,Couple without children,Owner,6 rooms,0.16016,433,2656,0.14621,0.17411
2020,Couple without children,Owner,7 rooms,0.07183,219,2656,0.06201,0.08165
2020,Couple without children,Owner,8 rooms,0.03903,118,2656,0.03166,0.04639
2020,Couple without children,Owner,9 rooms,0.00981,43,2656,0.00606,0.01356
2020,Couple without children,Owner,10 or more rooms,0.01106,45,2656,0.00708,0.01503
2020,Couple without children,Tenant,1 room,0.01212,90,2505,0.00783,0.01640
2020,Couple without children,Tenant,2 rooms,0.20573,722,2505,0.18989,0.22156
2020,Couple without children,Tenant,3 rooms,0.49471,1146,2505,0.47512,0.51429
2020,Couple without children,Tenant,4 rooms,0.18118,371,2505,0.16609,0.19627
2020,Couple without children,Tenant,5 rooms,0.07164,123,2505,0.06154,0.08174
2020,Couple without children,Tenant,6 rooms,0.02691,53,2505,0.02057,0.03325
2020,Single parent,Owner,3 rooms,0.12889,50,300,0.09091,0.16687
2020,Single parent,Owner,4 rooms,0.23225,87,300,0.18438,0.28011
2020,Single parent,Owner,5 rooms,0.29190,97,300,0.24036,0.34343
2020,Single parent,Owner,6 rooms,0.16936,66,300,0.12685,0.21188
2020,Single parent,Tenant,2 rooms,0.13149,206,1174,0.11215,0.15083
2020,Single parent,Tenant,3 rooms,0.53893,637,1174,0.51040,0.56746
2020,Single parent,Tenant,4 rooms,0.21889,261,1174,0.19523,0.24255
2020,Single parent,Tenant,5 rooms,0.07828,70,1174,0.06290,0.09365
2020,Couple with children,Owner,3 rooms,0.06751,146,2709,0.05806,0.07696
2020,Couple with children,Owner,4 rooms,0.18572,491,2709,0.17107,0.20037
2020,Couple with children,Owner,5 rooms,0.28202,664,2709,0.26507,0.29897
2020,Couple with children,Owner,6 rooms,0.22355,630,2709,0.20786,0.23925
2020,Couple with children,Owner,7 rooms,0.12331,360,2709,0.11092,0.13569
2020,Couple with children,Owner,8 rooms,0.06344,227,2709,0.05426,0.07262
2020,Couple with children,Owner,9 rooms,0.03238,96,2709,0.02572,0.03905
2020,Couple with children,Owner,10 or more rooms,0.02052,95,2709,0.01518,0.02586
2020,Couple with children,Tenant,2 rooms,0.05265,355,3805,0.04555,0.05975
2020,Couple with children,Tenant,3 rooms,0.36230,1607,3805,0.34702,0.37757
2020,Couple with children,Tenant,4 rooms,0.34856,1195,3805,0.33341,0.36370
2020,Couple with children,Tenant,5 rooms,0.13957,409,3805,0.12856,0.15059
2020,Couple with children,Tenant,6 rooms,0.05635,151,3805,0.04902,0.06368
2020,Couple with children,Tenant,7 rooms,0.02176,57,3805,0.01712,0.02639
2020,Couple with children,Tenant,8 rooms,0.00803,31,3805,0.00519,0.01087
2020,Other Combinations,Tenant,2 rooms,0.15868,85,339,0.11973,0.19763
2020,Other Combinations,Tenant,3 rooms,0.42724,164,339,0.37450,0.47997
2020,Other Combinations,Tenant,4 rooms,0.23994,90,339,0.19441,0.28547
2021,Single-person household,Owner,2 rooms,0.14794,105,813,0.12352,0.17237
2021,Single-person household,Owner,3 rooms,0.29752,236,813,0.26608,0.32897
2021,Single-person household,Owner,4 rooms,0.20099,189,813,0.17343,0.22856
2021,Single-person household,Owner,5 rooms,0.15262,144,813,0.12789,0.17736
2021,Single-person household,Owner,6 rooms,0.10580,97,813,0.08464,0.12695
2021,Single-person household,Owner,7 rooms,0.03830,42,813,0.02510,0.05150
2021,Single-person household,Tenant,1 room,0.11222,490,2629,0.10015,0.12428
2021,Single-person household,Tenant,2 rooms,0.44063,1084,2629,0.42165,0.45961
2021,Single-person household,Tenant,3 rooms,0.33361,793,2629,0.31559,0.35164
2021,Single-person household,Tenant,4 rooms,0.06669,190,2629,0.05715,0.07623
2021,Single-person household,Tenant,5 rooms,0.03129,72,2629,0.02463,0.03794
2021,Couple without children,Owner,2 rooms,0.03947,69,1896,0.03071,0.04824
2021,Couple without children,Owner,3 rooms,0.16707,270,1896,0.15027,0.18386
2021,Couple without children,Owner,4 rooms,0.27379,481,1896,0.25371,0.29386
2021,Couple without children,Owner,5 rooms,0.22585,474,1896,0.20702,0.24468
2021,Couple without children,Owner,6 rooms,0.16681,317,1896,0.15003,0.18360
2021,Couple without children,Owner,7 rooms,0.06914,156,1896,0.05771,0.08056
2021,Couple without children,Owner,8 rooms,0.03621,92,1896,0.02780,0.04463
2021,Couple without children,Owner,9 rooms,0.01163,37,1896,0.00680,0.01646
2021,Couple without children,Tenant,1 room,0.02410,46,1536,0.01643,0.03177
2021,Couple without children,Tenant,2 rooms,0.22181,401,1536,0.20103,0.24259
2021,Couple without children,Tenant,3 rooms,0.48836,723,1536,0.46336,0.51337
2021,Couple without children,Tenant,4 rooms,0.16419,251,1536,0.14566,0.18272
2021,Couple without children,Tenant,5 rooms,0.06804,81,1536,0.05544,0.08064
2021,Couple without children,Tenant,6 rooms,0.02131,34,1536,0.01408,0.02853
2021,Single parent,Owner,3 rooms,0.13206,36,195,0.08442,0.17971
2021,Single parent,Owner,4 rooms,0.26498,59,195,0.20288,0.32708
2021,Single parent,Owner,5 rooms,0.28543,59,195,0.22188,0.34898
2021,Single parent,Owner,6 rooms,0.12979,41,195,0.08250,0.17708
2021,Single parent,Tenant,2 rooms,0.12671,104,735,0.10264,0.15077
2021,Single parent,Tenant,3 rooms,0.47184,385,735,0.43572,0.50795
2021,Single parent,Tenant,4 rooms,0.26988,190,735,0.23777,0.30199
2021,Single parent,Tenant,5 rooms,0.09067,56,735,0.06990,0.11144
2021,Couple with children,Owner,3 rooms,0.06565,102,1887,0.05447,0.07683
2021,Couple with children,Owner,4 rooms,0.16503,325,1887,0.14827,0.18178
2021,Couple with children,Owner,5 rooms,0.31046,474,1887,0.28958,0.33134
2021,Couple with children,Owner,6 rooms,0.22547,456,1887,0.20661,0.24433
2021,Couple with children,Owner,7 rooms,0.11309,243,1887,0.09880,0.12739
2021,Couple with children,Owner,8 rooms,0.06638,152,1887,0.05514,0.07761
2021,Couple with children,Owner,9 rooms,0.03453,71,1887,0.02629,0.04277
2021,Couple with children,Owner,10 or more rooms,0.01770,64,1887,0.01175,0.02365
2021,Couple with children,Tenant,2 rooms,0.06754,179,2078,0.05675,0.07833
2021,Couple with children,Tenant,3 rooms,0.35865,831,2078,0.33802,0.37928
2021,Couple with children,Tenant,4 rooms,0.33713,685,2078,0.31680,0.35746
2021,Couple with children,Tenant,5 rooms,0.12727,240,2078,0.11293,0.14160
2021,Couple with children,Tenant,6 rooms,0.06973,104,2078,0.05878,0.08068
2021,Couple with children,Tenant,7 rooms,0.02453,39,2078,0.01788,0.03118
2021,Other Combinations,Tenant,2 rooms,0.23437,61,208,0.17666,0.29207
2021,Other Combinations,Tenant,3 rooms,0.30547,87,208,0.24272,0.36822
2021,Other Combinations,Tenant,4 rooms,0.31917,60,208,0.25567,0.38268
2022,Single-person household,Owner,2 rooms,0.12619,148,1174,0.10719,0.14520
2022,Single-person household,Owner,3 rooms,0.30570,337,1174,0.27933,0.33206
2022,Single-person household,Owner,4 rooms,0.19876,263,1174,0.17592,0.22160
2022,Single-person household,Owner,5 rooms,0.15598,184,1174,0.13521,0.17674
2022,Single-person household,Owner,6 rooms,0.12814,150,1174,0.10901,0.14727
2022,Single-person household,Owner,7 rooms,0.03531,58,1174,0.02475,0.04587
2022,Single-person household,Owner,8 rooms,0.01939,34,1174,0.01150,0.02728
2022,Single-person household,Tenant,1 room,0.12564,1038,4578,0.11604,0.13525
2022,Single-person household,Tenant,2 rooms,0.42557,1894,4578,0.41125,0.43990
2022,Single-person household,Tenant,3 rooms,0.32620,1204,4578,0.31262,0.33978
2022,Single-person household,Tenant,4 rooms,0.07561,301,4578,0.06795,0.08327
2022,Single-person household,Tenant,5 rooms,0.02816,107,4578,0.02336,0.03295
2022,Single-person household,Tenant,6 rooms,0.00808,34,4578,0.00549,0.01067
2022,Couple without children,Owner,2 rooms,0.03560,87,2780,0.02871,0.04249
2022,Couple without children,Owner,3 rooms,0.19219,478,2780,0.17754,0.20684
2022,Couple without children,Owner,4 rooms,0.26969,701,2780,0.25318,0.28619
2022,Couple without children,Owner,5 rooms,0.23894,702,2780,0.22308,0.25479
2022,Couple without children,Owner,6 rooms,0.14166,414,2780,0.12869,0.15462
2022,Couple without children,Owner,7 rooms,0.07407,223,2780,0.06433,0.08381
2022,Couple without children,Owner,8 rooms,0.03125,102,2780,0.02478,0.03772
2022,Couple without children,Owner,9 rooms,0.00943,38,2780,0.00584,0.01302
2022,Couple without children,Owner,10 or more rooms,0.00712,35,2780,0.00400,0.01025
2022,Couple without children,Tenant,1 room,0.01475,89,2966,0.01041,0.01908
2022,Couple without children,Tenant,2 rooms,0.19990,880,2966,0.18550,0.21430
2022,Couple without children,Tenant,3 rooms,0.48222,1329,2966,0.46423,0.50020
2022,Couple without children,Tenant,4 rooms,0.19840,472,2966,0.18404,0.21275
2022,Couple without children,Tenant,5 rooms,0.07090,143,2966,0.06167,0.08014
2022,Couple without children,Tenant,6 rooms,0.01929,53,2966,0.01434,0.02424
2022,Single parent,Owner,3 rooms,0.14750,47,258,0.10414,0.19085
2022,Single parent,Owner,4 rooms,0.26735,87,258,0.21324,0.32146
2022,Single parent,Owner,5 rooms,0.25403,83,258,0.20081,0.30725
2022,Single parent,Owner,6 rooms,0.13207,41,258,0.09067,0.17346
2022,Single parent,Tenant,2 rooms,0.13743,125,871,0.11455,0.16031
2022,Single parent,Tenant,3 rooms,0.47237,453,871,0.43919,0.50554
2022,Single parent,Tenant,4 rooms,0.25839,227,871,0.22930,0.28748
2022,Single parent,Tenant,5 rooms,0.08537,66,871,0.06680,0.10394
2022,Couple with children,Owner,3 rooms,0.06752,153,2926,0.05843,0.07662
2022,Couple with children,Owner,4 rooms,0.22425,583,2926,0.20914,0.23937
2022,Couple with children,Owner,5 rooms,0.28023,776,2926,0.26395,0.29650
2022,Couple with children,Owner,6 rooms,0.19606,623,2926,0.18167,0.21045
2022,Couple with children,Owner,7 rooms,0.11427,375,2926,0.10274,0.12580
2022,Couple with children,Owner,8 rooms,0.06591,232,2926,0.05692,0.07490
2022,Couple with children,Owner,9 rooms,0.02760,96,2926,0.02166,0.03353
2022,Couple with children,Owner,10 or more rooms,0.02127,88,2926,0.01604,0.02650
2022,Couple with children,Tenant,2 rooms,0.05399,209,2840,0.04568,0.06231
2022,Couple with children,Tenant,3 rooms,0.38201,1132,2840,0.36414,0.39988
2022,Couple with children,Tenant,4 rooms,0.32591,933,2840,0.30866,0.34315
2022,Couple with children,Tenant,5 rooms,0.13845,366,2840,0.12575,0.15116
2022,Couple with children,Tenant,6 rooms,0.06225,138,2840,0.05336,0.07114
2022,Couple with children,Tenant,7 rooms,0.02059,62,2840,0.01537,0.02582
2022,Other Combinations,Owner,4 rooms,0.21331,65,329,0.16898,0.25765
2022,Other Combinations,Owner,5 rooms,0.14013,71,329,0.10256,0.17770
2022,Other Combinations,Owner,6 rooms,0.12949,71,329,0.09316,0.16583
2022,Other Combinations,Owner,7 rooms,0.20414,79,329,0.16052,0.24777
2022,Other Combinations,Owner,8 rooms,0.09480,43,329,0.06310,0.12650
2022,Other Combinations,Tenant,2 rooms,0.17733,131,691,0.14883,0.20583
2022,Other Combinations,Tenant,3 rooms,0.31155,257,691,0.27699,0.34611
2022,Other Combinations,Tenant,4 rooms,0.24440,183,691,0.21234,0.27647
2022,Other Combinations,Tenant,5 rooms,0.08718,72,691,0.06613,0.10823
2022,Other Combinations,Tenant,6 rooms,0.05846,48,691,0.04096,0.07597
