"pgisced97","year","bula_h","n","percent","lower_confidence","upper_confidence"
"vocational + Abi","1997","Sachsen-Anhalt","","","",""
"vocational + Abi","1997","Thueringen","","","",""
"higher vocational","1997","Schleswig-Holstein","","","",""
"higher vocational","1997","Hamburg","","","",""
"higher vocational","1997","Niedersachsen","69","0.0729781931037596","0.0570161112515608","0.0889402749559583"
"higher vocational","1997","Bremen","","","",""
"higher vocational","1997","Nordrhein-Westfalen","133","0.0579695702390486","0.0487181386522565","0.0672210018258407"
"higher vocational","1997","Hessen","33","0.0457497497808356","0.0315607725063687","0.0599387270553025"
"higher vocational","1997","Rheinland-Pfalz,Saarland","38","0.0567002591091307","0.0395310977863158","0.0738694204319456"
"higher vocational","1997","Baden-Wuerttemberg","100","0.0862782147375508","0.0728520795727514","0.0997043499023501"
"higher vocational","1997","Bayern","106","0.0744308308061801","0.0615619559745087","0.0872997056378515"
"higher vocational","1997","Saarland","","","",""
"higher vocational","1997","Berlin","39","0.0789594540906222","0.0553689253198313","0.102549982861413"
"higher vocational","1997","Brandenburg","40","0.0691829488364887","0.0487411581284743","0.089624739544503"
"higher vocational","1997","Mecklenburg-Vorpommern","","","",""
"higher vocational","1997","Sachsen","64","0.064921759608366","0.0502543788405051","0.0795891403762269"
"higher vocational","1997","Sachsen-Anhalt","53","0.0805563812269397","0.0597777033964268","0.101335059057453"
"higher vocational","1997","Thueringen","33","0.0425146563843745","0.0270752152703492","0.0579540974983997"
"higher education","1997","Schleswig-Holstein","","","",""
"higher education","1997","Hamburg","","","",""
"higher education","1997","Niedersachsen","107","0.100605171929905","0.0821451015757019","0.119065242284108"
"higher education","1997","Bremen","","","",""
"higher education","1997","Nordrhein-Westfalen","281","0.132971130028779","0.119528882309357","0.146413377748201"
"higher education","1997","Hessen","102","0.134368598046078","0.111208468482792","0.157528727609363"
"higher education","1997","Rheinland-Pfalz,Saarland","57","0.0717140320669565","0.0525593624615787","0.0908687016723343"
"higher education","1997","Baden-Wuerttemberg","125","0.101945782383927","0.0874770874384283","0.116414477329425"
"higher education","1997","Bayern","173","0.114416131523252","0.098809176386116","0.130023086660388"
"higher education","1997","Saarland","","","",""
"higher education","1997","Berlin","139","0.263244781568349","0.224720217940006","0.301769345196692"
"higher education","1997","Brandenburg","154","0.271123260063055","0.235313808289873","0.306932711836236"
"higher education","1997","Mecklenburg-Vorpommern","89","0.202490682959721","0.162505173521597","0.242476192397845"
"higher education","1997","Sachsen","242","0.218166135052823","0.193580334294595","0.242751935811051"
"higher education","1997","Sachsen-Anhalt","141","0.184064539840694","0.154476353010687","0.213652726670701"
"higher education","1997","Thueringen","120","0.156795914132188","0.128971252404209","0.184620575860167"
"in school","1998","Schleswig-Holstein","","","",""
"in school","1998","Hamburg","","","",""
"in school","1998","Niedersachsen","","","",""
"in school","1998","Bremen","","","",""
"in school","1998","Nordrhein-Westfalen","68","0.0190629509687002","0.0139135202104937","0.0242123817269068"
"in school","1998","Hessen","","","",""
"in school","1998","Rheinland-Pfalz,Saarland","","","",""
"in school","1998","Baden-Wuerttemberg","36","0.0204597050439873","0.0138098903582994","0.0271095197296752"
"in school","1998","Bayern","36","0.0213992342313996","0.0146878940050522","0.0281105744577469"
"in school","1998","Saarland","","","",""
"in school","1998","Berlin","","","",""
"in school","1998","Brandenburg","","","",""
"in school","1998","Mecklenburg-Vorpommern","","","",""
"in school","1998","Sachsen","","","",""
"in school","1998","Sachsen-Anhalt","","","",""
"in school","1998","Thueringen","","","",""
"inadequately","1998","Schleswig-Holstein","","","",""
"inadequately","1998","Hamburg","","","",""
"inadequately","1998","Niedersachsen","36","0.0224061439732742","0.0138448395528422","0.0309674483937061"
"inadequately","1998","Bremen","","","",""
"inadequately","1998","Nordrhein-Westfalen","121","0.0234945521744419","0.017790749277002","0.0291983550718818"
"inadequately","1998","Hessen","49","0.0388425053876883","0.0262678716795496","0.051417139095827"
"inadequately","1998","Rheinland-Pfalz,Saarland","","","",""
"inadequately","1998","Baden-Wuerttemberg","127","0.0336099075284689","0.0251442908718348","0.0420755241851029"
"inadequately","1998","Bayern","54","0.0193933223590642","0.0129977282307098","0.0257889164874186"
"inadequately","1998","Saarland","","","",""
"inadequately","1998","Berlin","","","",""
"inadequately","1998","Brandenburg","","","",""
"inadequately","1998","Mecklenburg-Vorpommern","","","",""
"inadequately","1998","Sachsen","","","",""
"inadequately","1998","Sachsen-Anhalt","","","",""
"inadequately","1998","Thueringen","","","",""
"general elemantary","1998","Schleswig-Holstein","48","0.142071563911267","0.104685925650538","0.179457202171995"
"general elemantary","1998","Hamburg","33","0.197241729202195","0.132474415444103","0.262009042960288"
"general elemantary","1998","Niedersachsen","230","0.200441056188437","0.177283339788311","0.223598772588563"
"general elemantary","1998","Bremen","","","",""
"general elemantary","1998","Nordrhein-Westfalen","539","0.187176287066223","0.172488134156168","0.201864439976278"
"general elemantary","1998","Hessen","203","0.208031956038937","0.181616184320045","0.234447727757829"
"general elemantary","1998","Rheinland-Pfalz,Saarland","218","0.283350988503491","0.251747269392489","0.314954707614493"
"general elemantary","1998","Baden-Wuerttemberg","450","0.239016253732772","0.218983063574365","0.259049443891179"
"general elemantary","1998","Bayern","390","0.197824415195447","0.179349518068873","0.216299312322021"
"general elemantary","1998","Saarland","","","",""
"general elemantary","1998","Berlin","59","0.121255854609179","0.0931183615947886","0.14939334762357"
"general elemantary","1998","Brandenburg","57","0.0919449951431984","0.0689962168639415","0.114893773422455"
"general elemantary","1998","Mecklenburg-Vorpommern","36","0.0902964520387852","0.0622795345030432","0.118313369574527"
"general elemantary","1998","Sachsen","122","0.103245673673565","0.0856823741087728","0.120808973238357"
"general elemantary","1998","Sachsen-Anhalt","81","0.126244682173242","0.101226530603868","0.151262833742617"
"general elemantary","1998","Thueringen","72","0.109418726045478","0.0865695196977368","0.13226793239322"
"middle vocational","1998","Schleswig-Holstein","186","0.57633074587557","0.523416202105431","0.629245289645709"
"middle vocational","1998","Hamburg","83","0.625461462938636","0.5466820712544","0.704240854622871"
"middle vocational","1998","Niedersachsen","580","0.516484652188138","0.487577121901967","0.545392182474309"
"middle vocational","1998","Bremen","52","0.587234833280917","0.488232891476346","0.686236775085489"
"middle vocational","1998","Nordrhein-Westfalen","1362","0.525233689381569","0.506429274572196","0.544038104190942"
"middle vocational","1998","Hessen","440","0.509916346781758","0.477382978966417","0.5424497145971"
"middle vocational","1998","Rheinland-Pfalz,Saarland","392","0.512714546960195","0.477659373763774","0.547769720156617"
"middle vocational","1998","Baden-Wuerttemberg","808","0.472363284947577","0.44891266780124","0.495813902093914"
"middle vocational","1998","Bayern","924","0.536615167213568","0.51348867616245","0.559741658264685"
"middle vocational","1998","Saarland","","","",""
"middle vocational","1998","Berlin","224","0.447145449008897","0.404287372932386","0.490003525085407"
"middle vocational","1998","Brandenburg","320","0.52981516464201","0.490174954689775","0.569455374594244"
"middle vocational","1998","Mecklenburg-Vorpommern","226","0.579064922674404","0.530802818538718","0.62732702681009"
"middle vocational","1998","Sachsen","659","0.584557921097593","0.556113149314505","0.613002692880681"
"middle vocational","1998","Sachsen-Anhalt","356","0.548407726908072","0.510920890540131","0.585894563276013"
"middle vocational","1998","Thueringen","446","0.661354387042885","0.626714349065668","0.695994425020101"
"vocational + Abi","1998","Schleswig-Holstein","","","",""
"vocational + Abi","1998","Hamburg","","","",""
"vocational + Abi","1998","Niedersachsen","64","0.0504504252968418","0.0377894143398839","0.0631114362537997"
"vocational + Abi","1998","Bremen","","","",""
"vocational + Abi","1998","Nordrhein-Westfalen","135","0.0540955573485746","0.0455773536561651","0.0626137610409842"
"vocational + Abi","1998","Hessen","41","0.046675631226296","0.0329475482746877","0.0604037141779043"
"vocational + Abi","1998","Rheinland-Pfalz,Saarland","","","",""
"vocational + Abi","1998","Baden-Wuerttemberg","74","0.0460046705523753","0.0361640430624191","0.0558452980423315"
"vocational + Abi","1998","Bayern","66","0.0332698162442553","0.0249524619000773","0.0415871705884333"
"vocational + Abi","1998","Saarland","","","",""
"vocational + Abi","1998","Berlin","","","",""
"vocational + Abi","1998","Brandenburg","","","",""
"vocational + Abi","1998","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","1998","Sachsen","","","",""
"vocational + Abi","1998","Sachsen-Anhalt","","","",""
"vocational + Abi","1998","Thueringen","","","",""
"higher vocational","1998","Schleswig-Holstein","","","",""
"higher vocational","1998","Hamburg","","","",""
"higher vocational","1998","Niedersachsen","81","0.0726191360349112","0.0576073712502696","0.0876309008195527"
"higher vocational","1998","Bremen","","","",""
"higher vocational","1998","Nordrhein-Westfalen","167","0.0638127856144795","0.0546087393511623","0.0730168318777967"
"higher vocational","1998","Hessen","34","0.041434731245517","0.0284648035409612","0.0544046589500729"
"higher vocational","1998","Rheinland-Pfalz,Saarland","44","0.0655305481332287","0.0481754517960298","0.0828856444704276"
"higher vocational","1998","Baden-Wuerttemberg","97","0.076217182809413","0.0637531067239703","0.0886812588948557"
"higher vocational","1998","Bayern","118","0.0700903198611782","0.0582501817307281","0.0819304579916283"
"higher vocational","1998","Saarland","","","",""
"higher vocational","1998","Berlin","35","0.06042718879391","0.0398879551555368","0.0809664224322832"
"higher vocational","1998","Brandenburg","41","0.0695392341375822","0.0493368125878859","0.0897416556872786"
"higher vocational","1998","Mecklenburg-Vorpommern","","","",""
"higher vocational","1998","Sachsen","67","0.0648881725179387","0.0506698623518423","0.0791064826840352"
"higher vocational","1998","Sachsen-Anhalt","54","0.0828819274827979","0.0621138496047362","0.10365000536086"
"higher vocational","1998","Thueringen","38","0.0453567005843467","0.0301256519487244","0.060587749219969"
"higher education","1998","Schleswig-Holstein","38","0.10253896541647","0.070054333212057","0.135023597620883"
"higher education","1998","Hamburg","","","",""
"higher education","1998","Niedersachsen","130","0.118890990687926","0.100168378529927","0.137613602845925"
"higher education","1998","Bremen","","","",""
"higher education","1998","Nordrhein-Westfalen","317","0.127124177446011","0.114580239452067","0.139668115439956"
"higher education","1998","Hessen","118","0.138409903884199","0.115936007195942","0.160883800572457"
"higher education","1998","Rheinland-Pfalz,Saarland","64","0.0770122109120985","0.0583139873698206","0.0957104344543764"
"higher education","1998","Baden-Wuerttemberg","149","0.112328995385407","0.0974962801209244","0.127161710649889"
"higher education","1998","Bayern","198","0.121407724895088","0.106260808985445","0.136554640804731"
"higher education","1998","Saarland","","","",""
"higher education","1998","Berlin","162","0.305289219076629","0.265591955329809","0.344986482823449"
"higher education","1998","Brandenburg","156","0.263525924694019","0.228537060106114","0.298514789281924"
"higher education","1998","Mecklenburg-Vorpommern","97","0.206096302235616","0.166554716963248","0.245637887507983"
"higher education","1998","Sachsen","245","0.209042207021401","0.185571450782258","0.232512963260545"
"higher education","1998","Sachsen-Anhalt","151","0.199206848734475","0.16912073697125","0.229292960497699"
"higher education","1998","Thueringen","132","0.15528711469418","0.128777050278952","0.181797179109407"
"in school","1999","Schleswig-Holstein","","","",""
"in school","1999","Hamburg","","","",""
"in school","1999","Niedersachsen","","","",""
"in school","1999","Bremen","","","",""
"in school","1999","Nordrhein-Westfalen","76","0.024285942212446","0.018418401314951","0.030153483109941"
"in school","1999","Hessen","","","",""
"in school","1999","Rheinland-Pfalz,Saarland","","","",""
"in school","1999","Baden-Wuerttemberg","36","0.0229756019156294","0.0158387651213633","0.0301124387098954"
"in school","1999","Bayern","","","",""
