"pgisced97","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"higher vocational","2012","66 und älter","Bayern","55","0.0732910705923114","0.0552543277427679","0.0913278134418549"
"higher vocational","2012","66 und älter","Saarland","","","",""
"higher vocational","2012","66 und älter","Berlin","","","",""
"higher vocational","2012","66 und älter","Brandenburg","","","",""
"higher vocational","2012","66 und älter","Mecklenburg-Vorpommern","","","",""
"higher vocational","2012","66 und älter","Sachsen","45","0.117428523351454","0.0846701083961626","0.150186938306746"
"higher vocational","2012","66 und älter","Sachsen-Anhalt","","","",""
"higher vocational","2012","66 und älter","Thueringen","","","",""
"higher education","2012","16-34 Jahre alt","Schleswig-Holstein","","","",""
"higher education","2012","16-34 Jahre alt","Hamburg","33","0.407279293393106","0.316689329968588","0.497869256817624"
"higher education","2012","16-34 Jahre alt","Niedersachsen","71","0.147454755442399","0.118574773397651","0.176334737487147"
"higher education","2012","16-34 Jahre alt","Bremen","","","",""
"higher education","2012","16-34 Jahre alt","Nordrhein-Westfalen","162","0.154141741354047","0.134894492004503","0.17338899070359"
"higher education","2012","16-34 Jahre alt","Hessen","75","0.258790494842678","0.216804485251579","0.300776504433776"
"higher education","2012","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"higher education","2012","16-34 Jahre alt","Baden-Wuerttemberg","122","0.175421560129789","0.149390093514853","0.201453026744726"
"higher education","2012","16-34 Jahre alt","Bayern","133","0.168233717776994","0.145106561399558","0.19136087415443"
"higher education","2012","16-34 Jahre alt","Saarland","","","",""
"higher education","2012","16-34 Jahre alt","Berlin","71","0.31751012753056","0.261250466186297","0.373769788874823"
"higher education","2012","16-34 Jahre alt","Brandenburg","","","",""
"higher education","2012","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"higher education","2012","16-34 Jahre alt","Sachsen","69","0.133519770878378","0.102335032205629","0.164704509551127"
"higher education","2012","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"higher education","2012","16-34 Jahre alt","Thueringen","36","0.12994289378764","0.0889934171747002","0.17089237040058"
"higher education","2012","35-65 Jahre alt","Schleswig-Holstein","108","0.134493178417661","0.105555556461065","0.163430800374257"
"higher education","2012","35-65 Jahre alt","Hamburg","86","0.331923338935651","0.270255869503748","0.393590808367554"
"higher education","2012","35-65 Jahre alt","Niedersachsen","316","0.187751053281859","0.168001881193258","0.20750022537046"
"higher education","2012","35-65 Jahre alt","Bremen","41","0.300381100353389","0.213111652774997","0.387650547931782"
"higher education","2012","35-65 Jahre alt","Nordrhein-Westfalen","794","0.227215949971283","0.212742614207984","0.241689285734582"
"higher education","2012","35-65 Jahre alt","Hessen","384","0.290416269326224","0.264710418804505","0.316122119847943"
"higher education","2012","35-65 Jahre alt","Rheinland-Pfalz,Saarland","159","0.155279316327047","0.12986290917322","0.180695723480874"
"higher education","2012","35-65 Jahre alt","Baden-Wuerttemberg","518","0.226222414860506","0.207723651232669","0.244721178488342"
"higher education","2012","35-65 Jahre alt","Bayern","593","0.205490137051138","0.189991632597542","0.220988641504733"
"higher education","2012","35-65 Jahre alt","Saarland","31","0.20059598746736","0.137143791287414","0.264048183647305"
"higher education","2012","35-65 Jahre alt","Berlin","234","0.357712024944736","0.31829302621967","0.397131023669803"
"higher education","2012","35-65 Jahre alt","Brandenburg","175","0.24193992413917","0.208915335672479","0.274964512605861"
"higher education","2012","35-65 Jahre alt","Mecklenburg-Vorpommern","95","0.22742862597259","0.18442614338293","0.270431108562249"
"higher education","2012","35-65 Jahre alt","Sachsen","289","0.232712133289537","0.206968692367746","0.258455574211328"
"higher education","2012","35-65 Jahre alt","Sachsen-Anhalt","158","0.216152030902214","0.182881861904039","0.249422199900388"
"higher education","2012","35-65 Jahre alt","Thueringen","148","0.188088950499679","0.156872342348198","0.219305558651161"
"higher education","2012","66 und älter","Schleswig-Holstein","","","",""
"higher education","2012","66 und älter","Hamburg","","","",""
"higher education","2012","66 und älter","Niedersachsen","97","0.149300301773933","0.118609962230129","0.179990641317737"
"higher education","2012","66 und älter","Bremen","","","",""
"higher education","2012","66 und älter","Nordrhein-Westfalen","205","0.158327004670299","0.135610503088171","0.181043506252427"
"higher education","2012","66 und älter","Hessen","59","0.123990918673662","0.0872442397758734","0.160737597571451"
"higher education","2012","66 und älter","Rheinland-Pfalz,Saarland","42","0.132573528110265","0.0911942432256771","0.173952812994853"
"higher education","2012","66 und älter","Baden-Wuerttemberg","129","0.192449906554124","0.160531377337853","0.224368435770394"
"higher education","2012","66 und älter","Bayern","148","0.152556945058682","0.127672259292709","0.177441630824655"
"higher education","2012","66 und älter","Saarland","","","",""
"higher education","2012","66 und älter","Berlin","77","0.262552223888785","0.204141400277729","0.32096304749984"
"higher education","2012","66 und älter","Brandenburg","89","0.326131096299694","0.268479007638458","0.383783184960931"
"higher education","2012","66 und älter","Mecklenburg-Vorpommern","46","0.30931166688667","0.231342944553974","0.387280389219366"
"higher education","2012","66 und älter","Sachsen","108","0.279841485206581","0.234160944621991","0.32552202579117"
"higher education","2012","66 und älter","Sachsen-Anhalt","52","0.207598661773354","0.152742765074266","0.262454558472443"
"higher education","2012","66 und älter","Thueringen","38","0.131902929433666","0.0879799255947276","0.175825933272604"
"in school","2013","16-34 Jahre alt","Schleswig-Holstein","41","0.108167739487975","0.0728445157339376","0.143490963242012"
"in school","2013","16-34 Jahre alt","Hamburg","","","",""
"in school","2013","16-34 Jahre alt","Niedersachsen","124","0.110296636008322","0.0881848077907217","0.132408464225922"
"in school","2013","16-34 Jahre alt","Bremen","","","",""
"in school","2013","16-34 Jahre alt","Nordrhein-Westfalen","268","0.129961292062502","0.114291599629647","0.145630984495358"
"in school","2013","16-34 Jahre alt","Hessen","93","0.133773829476332","0.105754496544749","0.161793162407914"
"in school","2013","16-34 Jahre alt","Rheinland-Pfalz,Saarland","45","0.0886680171529424","0.0605636623143414","0.116772371991543"
"in school","2013","16-34 Jahre alt","Baden-Wuerttemberg","119","0.0952886281718168","0.0773226870290987","0.113254569314535"
"in school","2013","16-34 Jahre alt","Bayern","174","0.0801630155643709","0.0653734416022588","0.0949525895264829"
"in school","2013","16-34 Jahre alt","Saarland","","","",""
"in school","2013","16-34 Jahre alt","Berlin","34","0.075495491334224","0.0462276328179817","0.104763349850466"
"in school","2013","16-34 Jahre alt","Brandenburg","37","0.0788103581471783","0.0431248235550602","0.114495892739296"
"in school","2013","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"in school","2013","16-34 Jahre alt","Sachsen","33","0.0480272045952516","0.0277223812680917","0.0683320279224114"
"in school","2013","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"in school","2013","16-34 Jahre alt","Thueringen","","","",""
"in school","2013","35-65 Jahre alt","Schleswig-Holstein","","","",""
"in school","2013","35-65 Jahre alt","Hamburg","","","",""
"in school","2013","35-65 Jahre alt","Niedersachsen","","","",""
"in school","2013","35-65 Jahre alt","Bremen","","","",""
"in school","2013","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"in school","2013","35-65 Jahre alt","Hessen","","","",""
"in school","2013","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"in school","2013","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"in school","2013","35-65 Jahre alt","Bayern","","","",""
"in school","2013","35-65 Jahre alt","Saarland","","","",""
"in school","2013","35-65 Jahre alt","Berlin","","","",""
"in school","2013","35-65 Jahre alt","Brandenburg","","","",""
"in school","2013","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"in school","2013","35-65 Jahre alt","Sachsen","","","",""
"in school","2013","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"in school","2013","35-65 Jahre alt","Thueringen","","","",""
"in school","2013","66 und älter","Schleswig-Holstein","","","",""
"in school","2013","66 und älter","Hamburg","","","",""
"in school","2013","66 und älter","Niedersachsen","","","",""
"in school","2013","66 und älter","Bremen","","","",""
"in school","2013","66 und älter","Nordrhein-Westfalen","","","",""
"in school","2013","66 und älter","Hessen","","","",""
"in school","2013","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"in school","2013","66 und älter","Baden-Wuerttemberg","","","",""
"in school","2013","66 und älter","Bayern","","","",""
"in school","2013","66 und älter","Saarland","","","",""
"in school","2013","66 und älter","Berlin","","","",""
"in school","2013","66 und älter","Brandenburg","","","",""
"in school","2013","66 und älter","Mecklenburg-Vorpommern","","","",""
"in school","2013","66 und älter","Sachsen","","","",""
"in school","2013","66 und älter","Sachsen-Anhalt","","","",""
"in school","2013","66 und älter","Thueringen","","","",""
"inadequately","2013","16-34 Jahre alt","Schleswig-Holstein","","","",""
"inadequately","2013","16-34 Jahre alt","Hamburg","","","",""
"inadequately","2013","16-34 Jahre alt","Niedersachsen","","","",""
"inadequately","2013","16-34 Jahre alt","Bremen","","","",""
"inadequately","2013","16-34 Jahre alt","Nordrhein-Westfalen","65","0.0245246089560866","0.0173169641062153","0.031732253805958"
"inadequately","2013","16-34 Jahre alt","Hessen","","","",""
"inadequately","2013","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"inadequately","2013","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"inadequately","2013","16-34 Jahre alt","Bayern","","","",""
"inadequately","2013","16-34 Jahre alt","Saarland","","","",""
"inadequately","2013","16-34 Jahre alt","Berlin","","","",""
"inadequately","2013","16-34 Jahre alt","Brandenburg","","","",""
"inadequately","2013","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"inadequately","2013","16-34 Jahre alt","Sachsen","","","",""
"inadequately","2013","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"inadequately","2013","16-34 Jahre alt","Thueringen","","","",""
"inadequately","2013","35-65 Jahre alt","Schleswig-Holstein","","","",""
"inadequately","2013","35-65 Jahre alt","Hamburg","","","",""
"inadequately","2013","35-65 Jahre alt","Niedersachsen","41","0.0156979763854831","0.00969471413003012","0.021701238640936"
"inadequately","2013","35-65 Jahre alt","Bremen","","","",""
"inadequately","2013","35-65 Jahre alt","Nordrhein-Westfalen","112","0.0210760478783667","0.0164232167297627","0.0257288790269707"
"inadequately","2013","35-65 Jahre alt","Hessen","40","0.0233094409414805","0.0152547743458638","0.0313641075370972"
"inadequately","2013","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"inadequately","2013","35-65 Jahre alt","Baden-Wuerttemberg","45","0.0175658349890087","0.0120814438080279","0.0230502261699895"
"inadequately","2013","35-65 Jahre alt","Bayern","48","0.0156779614455945","0.0111131761413753","0.0202427467498136"
"inadequately","2013","35-65 Jahre alt","Saarland","","","",""
"inadequately","2013","35-65 Jahre alt","Berlin","","","",""
"inadequately","2013","35-65 Jahre alt","Brandenburg","","","",""
"inadequately","2013","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"inadequately","2013","35-65 Jahre alt","Sachsen","","","",""
"inadequately","2013","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"inadequately","2013","35-65 Jahre alt","Thueringen","","","",""
"inadequately","2013","66 und älter","Schleswig-Holstein","","","",""
"inadequately","2013","66 und älter","Hamburg","","","",""
"inadequately","2013","66 und älter","Niedersachsen","","","",""
"inadequately","2013","66 und älter","Bremen","","","",""
"inadequately","2013","66 und älter","Nordrhein-Westfalen","","","",""
"inadequately","2013","66 und älter","Hessen","","","",""
"inadequately","2013","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"inadequately","2013","66 und älter","Baden-Wuerttemberg","","","",""
"inadequately","2013","66 und älter","Bayern","","","",""
"inadequately","2013","66 und älter","Saarland","","","",""
"inadequately","2013","66 und älter","Berlin","","","",""
"inadequately","2013","66 und älter","Brandenburg","","","",""
"inadequately","2013","66 und älter","Mecklenburg-Vorpommern","","","",""
"inadequately","2013","66 und älter","Sachsen","","","",""
"inadequately","2013","66 und älter","Sachsen-Anhalt","","","",""
"inadequately","2013","66 und älter","Thueringen","","","",""
"general elemantary","2013","16-34 Jahre alt","Schleswig-Holstein","69","0.159554154084763","0.117907626961294","0.201200681208232"
"general elemantary","2013","16-34 Jahre alt","Hamburg","","","",""
"general elemantary","2013","16-34 Jahre alt","Niedersachsen","174","0.167637913362247","0.141270764547899","0.194005062176594"
"general elemantary","2013","16-34 Jahre alt","Bremen","","","",""
"general elemantary","2013","16-34 Jahre alt","Nordrhein-Westfalen","401","0.195620022534259","0.177134937501953","0.214105107566565"
"general elemantary","2013","16-34 Jahre alt","Hessen","100","0.126071564292015","0.0987501568687526","0.153392971715277"
"general elemantary","2013","16-34 Jahre alt","Rheinland-Pfalz,Saarland","90","0.204264462040349","0.164404892865775","0.244124031214923"
"general elemantary","2013","16-34 Jahre alt","Baden-Wuerttemberg","225","0.166582471501763","0.143783231180186","0.18938171182334"
"general elemantary","2013","16-34 Jahre alt","Bayern","201","0.112051425899193","0.0948717167247","0.129231135073687"
"general elemantary","2013","16-34 Jahre alt","Saarland","","","",""
"general elemantary","2013","16-34 Jahre alt","Berlin","46","0.146056085786386","0.106931439435863","0.18518073213691"
"general elemantary","2013","16-34 Jahre alt","Brandenburg","39","0.249315748549804","0.192019057417387","0.306612439682222"
