year,quintil_oecd,regtyp,pgisced97,proportion,n,lower_confidence,upper_confidence
1988,2. Quintil,Staedtischer Raum,higher vocational,0.01310725059814834,12817,0.011138214583216004,0.015076286613080678
1988,1. Quintil,Staedtischer Raum,higher vocational,0.01310725059814834,12817,0.011138214583216004,0.015076286613080678
1988,1. Quintil,Staedtischer Raum,higher education,0.010298554041402268,12817,0.008550708271783227,0.01204639981102131
1988,1. Quintil,Staedtischer Raum,vocational + Abi,0.009674399251014251,12817,0.00797981219265733,0.011368986309371172
1988,3. Quintil,Staedtischer Raum,higher vocational,0.009362321855820243,12817,0.00769502825328523,0.011029615458355256
1988,5. Quintil,Staedtischer Raum,middle vocational,0.008738167065432227,12817,0.007126901063838368,0.010349433067026086
1988,5. Quintil,Staedtischer Raum,higher education,0.00728180588786019,12817,0.0058098478860405325,0.008753763889679847
1988,3. Quintil,Laendlicher Raum,general elemantary,0.007177780089462187,12817,0.005716297326419893,0.00863926285250448
1988,4. Quintil,Staedtischer Raum,higher vocational,0.007177780089462187,12817,0.005716297326419893,0.00863926285250448
1988,4. Quintil,Staedtischer Raum,general elemantary,0.007073754291064184,12817,0.005622824627948633,0.008524683954179735
1988,1. Quintil,Laendlicher Raum,inadequately,0.005929470508686154,12817,0.004600303860639641,0.007258637156732667
1988,4. Quintil,Laendlicher Raum,middle vocational,0.005721418911890149,12817,0.0044156425731521195,0.007027195250628179
1988,2. Quintil,Staedtischer Raum,vocational + Abi,0.005513367315094143,12817,0.0042314181087301905,0.006795316521458096
1988,3. Quintil,Staedtischer Raum,inadequately,0.005305315718298138,12817,0.00404765529475511,0.006562976141841165
1988,3. Quintil,Staedtischer Raum,vocational + Abi,0.00499323832310413,12817,0.003772937110699723,0.006213539535508537
1988,2. Quintil,Laendlicher Raum,higher vocational,0.004369083532716114,12817,0.003227238307422691,0.005510928758009536
1988,1. Quintil,Laendlicher Raum,higher vocational,0.004265057734318111,12817,0.00313682886011062,0.005393286608525602
1988,1. Quintil,Staedtischer Raum,in school,0.0033288255487360866,12817,0.0023316207812592066,0.004326030316212967
1988,2. Quintil,Laendlicher Raum,higher education,0.0031207739519400813,12817,0.0021551338164290212,0.004086414087451142
1988,3. Quintil,Laendlicher Raum,higher education,0.002808696556746073,12817,0.0018924665070140388,0.0037249266064781072
1988,4. Quintil,Staedtischer Raum,vocational + Abi,0.002600644959950068,12817,0.0017189102164111571,0.0034823797034889787
1988,4. Quintil,Laendlicher Raum,higher education,0.002496619161552065,12817,0.0016326540265121556,0.0033605842965919743
1988,2. Quintil,Laendlicher Raum,inadequately,0.0022885675647560597,12817,0.0014612976650035855,0.003115837464508534
1988,3. Quintil,Laendlicher Raum,higher vocational,0.0022885675647560597,12817,0.0014612976650035855,0.003115837464508534
1988,2. Quintil,Staedtischer Raum,in school,0.002184541766358057,12817,0.0013762499731871081,0.0029928335595290055
1988,5. Quintil,Laendlicher Raum,middle vocational,0.001768438572766046,12817,0.0010410382034424345,0.0024958389420896574
1988,1. Quintil,Laendlicher Raum,higher education,0.0016644127743680433,12817,0.0009586939928315192,0.0023701315559045673
1988,5. Quintil,Laendlicher Raum,higher education,0.0015603869759700407,12817,0.0008770421047485522,0.0022437318471915293
1988,5. Quintil,Staedtischer Raum,higher vocational,0.0014563611775720378,12817,0.0007961529221510115,0.002116569432993064
1988,2. Quintil,Laendlicher Raum,vocational + Abi,0.0013523353791740351,12817,0.0007161096479139079,0.0019885611104341625
1988,5. Quintil,Staedtischer Raum,general elemantary,0.0013523353791740351,12817,0.0007161096479139079,0.0019885611104341625
1988,5. Quintil,Staedtischer Raum,vocational + Abi,0.0012483095807760325,12817,0.0006370118343390457,0.0018596073272130194
1988,4. Quintil,Laendlicher Raum,general elemantary,0.0012483095807760325,12817,0.0006370118343390457,0.0018596073272130194
1988,3. Quintil,Staedtischer Raum,in school,0.0012483095807760325,12817,0.0006370118343390457,0.0018596073272130194
1988,1. Quintil,Laendlicher Raum,vocational + Abi,0.0011442837823780298,12817,0.0005589802700270107,0.001729587294729049
1988,3. Quintil,Laendlicher Raum,inadequately,0.0011442837823780298,12817,0.0005589802700270107,0.001729587294729049
1988,4. Quintil,Laendlicher Raum,higher vocational,0.0007281805887860189,12817,0.0002611726664154174,0.0011951885111566203
1988,5. Quintil,Laendlicher Raum,general elemantary,0.0007281805887860189,12817,0.0002611726664154174,0.0011951885111566203
1988,3. Quintil,Laendlicher Raum,vocational + Abi,0.0007281805887860189,12817,0.0002611726664154174,0.0011951885111566203
1988,4. Quintil,Staedtischer Raum,inadequately,0.00041610319359201083,12817,6.302326568298852e-05,0.0007691831215010331
1988,1. Quintil,Laendlicher Raum,in school,0.00041610319359201083,12817,6.302326568298852e-05,0.0007691831215010331
1988,5. Quintil,Laendlicher Raum,vocational + Abi,0.00041610319359201083,12817,6.302326568298852e-05,0.0007691831215010331
1988,3. Quintil,Laendlicher Raum,in school,0.0003120773951940081,12817,6.285297545767672e-06,0.0006178694928422486
1988,2. Quintil,Laendlicher Raum,in school,0.0003120773951940081,12817,6.285297545767672e-06,0.0006178694928422486
1988,5. Quintil,Laendlicher Raum,higher vocational,0.0003120773951940081,12817,6.285297545767672e-06,0.0006178694928422486
1988,5. Quintil,Staedtischer Raum,in school,0.0003120773951940081,12817,6.285297545767672e-06,0.0006178694928422486
1988,4. Quintil,Laendlicher Raum,vocational + Abi,0.00020805159679600541,12817,-4.16395956117922e-05,0.000457742789203803
1988,5. Quintil,Staedtischer Raum,inadequately,0.00020805159679600541,12817,-4.16395956117922e-05,0.000457742789203803
1988,4. Quintil,Staedtischer Raum,in school,0.00020805159679600541,12817,-4.16395956117922e-05,0.000457742789203803
1988,4. Quintil,Laendlicher Raum,inadequately,0.00020805159679600541,12817,-4.16395956117922e-05,0.000457742789203803
1988,4. Quintil,Laendlicher Raum,in school,0.00010402579839800271,12817,-7.25417219390933e-05,0.00028059331873509874
1988,5. Quintil,Laendlicher Raum,inadequately,0.00010402579839800271,12817,-7.25417219390933e-05,0.00028059331873509874
1988,5. Quintil,Laendlicher Raum,in school,0.00010402579839800271,12817,-7.25417219390933e-05,0.00028059331873509874
1989,1. Quintil,Staedtischer Raum,middle vocational,0.13718140929535233,12393,0.13112416313084538,0.14323865545985928
1989,2. Quintil,Staedtischer Raum,middle vocational,0.12518740629685157,12393,0.1193609340714951,0.13101387852220803
1989,1. Quintil,Staedtischer Raum,general elemantary,0.11297922467337759,12393,0.10740564726211997,0.11855280208463521
1989,3. Quintil,Staedtischer Raum,middle vocational,0.08085243092739344,12393,0.07605280921857707,0.08565205263620981
1989,2. Quintil,Staedtischer Raum,general elemantary,0.05654315699293211,12393,0.052476674635994564,0.060609639349869654
1989,1. Quintil,Laendlicher Raum,middle vocational,0.03973013493253373,12393,0.03629119558223437,0.04316907428283309
1989,2. Quintil,Laendlicher Raum,middle vocational,0.03812379524523452,12393,0.034752277100721436,0.04149531338974761
1989,1. Quintil,Staedtischer Raum,inadequately,0.03651745555793532,12393,0.03321497684711189,0.03981993426875875
1989,4. Quintil,Staedtischer Raum,middle vocational,0.03341186549582352,12393,0.030247847546862393,0.03657588344478465
1989,1. Quintil,Laendlicher Raum,general elemantary,0.031377168558577855,12393,0.02830777856687549,0.03444655855028022
1989,3. Quintil,Staedtischer Raum,general elemantary,0.02902120368387235,12393,0.026065707314282677,0.03197670005346202
1989,3. Quintil,Laendlicher Raum,middle vocational,0.01927607624759049,12393,0.016855322855620226,0.021696829639560752
1989,2. Quintil,Staedtischer Raum,inadequately,0.0170272006853716,12393,0.014749428821670409,0.01930497254907279
1989,4. Quintil,Staedtischer Raum,higher education,0.01670593274791176,12393,0.01444938295903107,0.01896248253679245
1989,2. Quintil,Laendlicher Raum,general elemantary,0.015849218248018847,12393,0.013650332875282606,0.01804810362075509
1989,3. Quintil,Staedtischer Raum,higher education,0.01424287856071964,12393,0.012156698962934101,0.016329058158505178
1989,2. Quintil,Staedtischer Raum,higher education,0.01370743199828657,12393,0.01166028618821793,0.01575457780835521
1989,2. Quintil,Staedtischer Raum,higher vocational,0.013064896123366887,12393,0.01106565523539613,0.015064137011337644
1989,3. Quintil,Staedtischer Raum,higher vocational,0.010923109873634611,12393,0.0090930890779688,0.012753130669300422
1989,1. Quintil,Staedtischer Raum,higher vocational,0.010387663311201542,12393,0.008602576549836803,0.01217275007256628
1989,5. Quintil,Staedtischer Raum,middle vocational,0.009852216748768473,12393,0.008113275797097433,0.011591157700439513
1989,5. Quintil,Staedtischer Raum,higher education,0.00953094881130863,12393,0.007820317685563844,0.011241579937053417
1989,4. Quintil,Laendlicher Raum,middle vocational,0.009102591561362176,12393,0.007430482036143103,0.010774701086581248
1989,1. Quintil,Staedtischer Raum,higher education,0.008781323623902335,12393,0.0071387207585382586,0.010423926489266412
1989,1. Quintil,Staedtischer Raum,vocational + Abi,0.008567144998929107,12393,0.00694452225670837,0.010189767741149844
1989,3. Quintil,Laendlicher Raum,general elemantary,0.00835296637395588,12393,0.006750581740166418,0.009955351007745342
1989,4. Quintil,Staedtischer Raum,general elemantary,0.008138787748982652,12393,0.006556909110654093,0.00972066638731121
1989,2. Quintil,Staedtischer Raum,vocational + Abi,0.007282073249089741,12393,0.005785119782474136,0.008779026715705346
1989,3. Quintil,Staedtischer Raum,vocational + Abi,0.006104090811736989,12393,0.004732739295344447,0.00747544232812953
1989,4. Quintil,Staedtischer Raum,higher vocational,0.005782822874277147,12393,0.00444783161344112,0.007117814135113174
1989,3. Quintil,Staedtischer Raum,inadequately,0.005033197686870851,12393,0.0037872662729574224,0.006279129100784279
1989,1. Quintil,Laendlicher Raum,inadequately,0.0049261083743842365,12393,0.00369343648174945,0.006158780267019023
1989,2. Quintil,Laendlicher Raum,higher vocational,0.0043906618119511675,12393,0.0032265965726580447,0.005554727051244291
1989,1. Quintil,Laendlicher Raum,higher vocational,0.003855215249518098,12393,0.0027641432892249688,0.004946287209811227
1989,1. Quintil,Staedtischer Raum,in school,0.0036410366245448705,12393,0.002580591288680718,0.0047014819604090236
1989,3. Quintil,Laendlicher Raum,higher education,0.003319768687085029,12393,0.002307024682652599,0.004332512691517459
1989,4. Quintil,Staedtischer Raum,vocational + Abi,0.003212679374598415,12393,0.002216350328408726,0.004209008420788104
1989,2. Quintil,Laendlicher Raum,higher education,0.003212679374598415,12393,0.002216350328408726,0.004209008420788104
1989,5. Quintil,Staedtischer Raum,higher vocational,0.0029985007496251873,12393,0.0020358520398725943,0.00396114945937778
1989,2. Quintil,Staedtischer Raum,in school,0.0024630541871921183,12393,0.0015903454488412027,0.0033357629255430336
1989,4. Quintil,Laendlicher Raum,higher education,0.0024630541871921183,12393,0.0015903454488412027,0.0033357629255430336
1989,4. Quintil,Laendlicher Raum,general elemantary,0.0023559648747055045,12393,0.0015023930773226347,0.0032095366720883743
1989,3. Quintil,Laendlicher Raum,higher vocational,0.0022488755622188904,12393,0.0014148839706716236,0.0030828671537661573
1989,2. Quintil,Laendlicher Raum,inadequately,0.0021417862497322766,12393,0.001327850118057065,0.002955722381407488
1989,5. Quintil,Laendlicher Raum,middle vocational,0.0018205183122724353,12393,0.001069985486464352,0.002571051138080519
1989,1. Quintil,Laendlicher Raum,vocational + Abi,0.0017134289997858213,12393,0.0009852661505183593,0.0024415918490532833
1989,5. Quintil,Laendlicher Raum,higher education,0.0014992503748125937,12393,0.0008180433354323294,0.0021804574141928578
1989,3. Quintil,Laendlicher Raum,inadequately,0.0014992503748125937,12393,0.0008180433354323294,0.0021804574141928578
1989,5. Quintil,Staedtischer Raum,vocational + Abi,0.00139216106232598,12393,0.000735698334129398,0.0020486237905225618
1989,4. Quintil,Laendlicher Raum,higher vocational,0.00139216106232598,12393,0.000735698334129398,0.0020486237905225618
1989,5. Quintil,Staedtischer Raum,general elemantary,0.001285071749839366,12393,0.000654328944321841,0.001915814555356891
1989,4. Quintil,Staedtischer Raum,inadequately,0.001285071749839366,12393,0.000654328944321841,0.001915814555356891
1989,1. Quintil,Laendlicher Raum,higher education,0.001285071749839366,12393,0.000654328944321841,0.001915814555356891
1989,3. Quintil,Staedtischer Raum,in school,0.0011779824373527523,12393,0.0005740598014930907,0.0017819050732124139
1989,2. Quintil,Laendlicher Raum,vocational + Abi,0.0010708931248661383,12393,0.0004950446172827732,0.0016467416324495035
1989,3. Quintil,Laendlicher Raum,vocational + Abi,0.0010708931248661383,12393,0.0004950446172827732,0.0016467416324495035
1989,1. Quintil,Laendlicher Raum,in school,0.0007496251874062968,12393,0.00026775829128520293,0.0012314920835273908
1989,4. Quintil,Staedtischer Raum,in school,0.00042835724994645533,12393,6.40415637820191e-05,0.0007926729361108916
1989,5. Quintil,Laendlicher Raum,general elemantary,0.00042835724994645533,12393,6.40415637820191e-05,0.0007926729361108916
1989,4. Quintil,Laendlicher Raum,inadequately,0.0003212679374598415,12393,5.744397762750869e-06,0.0006367914771569321
1989,2. Quintil,Laendlicher Raum,in school,0.0003212679374598415,12393,5.744397762750869e-06,0.0006367914771569321
1989,3. Quintil,Laendlicher Raum,in school,0.00021417862497322766,12393,-4.345906483795546e-05,0.0004718163147844108
1989,5. Quintil,Laendlicher Raum,higher vocational,0.00021417862497322766,12393,-4.345906483795546e-05,0.0004718163147844108
1989,5. Quintil,Laendlicher Raum,vocational + Abi,0.00021417862497322766,12393,-4.345906483795546e-05,0.0004718163147844108
1989,5. Quintil,Laendlicher Raum,in school,0.00021417862497322766,12393,-4.345906483795546e-05,0.0004718163147844108
1989,4. Quintil,Laendlicher Raum,vocational + Abi,0.00021417862497322766,12393,-4.345906483795546e-05,0.0004718163147844108
1989,5. Quintil,Staedtischer Raum,inadequately,0.00010708931248661383,12393,-7.509780152052323e-05,0.0002892764264937509
1989,5. Quintil,Staedtischer Raum,in school,0.00010708931248661383,12393,-7.509780152052323e-05,0.0002892764264937509
1989,4. Quintil,Laendlicher Raum,in school,0.00010708931248661383,12393,-7.509780152052323e-05,0.0002892764264937509
1990,-6,Laendlicher Raum,middle vocational,0.12498145675715769,18165,0.12017229051676205,0.12979062299755334
1990,2. Quintil,Staedtischer Raum,middle vocational,0.08463136033229492,18165,0.08058371877833652,0.08867900188625331
1990,1. Quintil,Staedtischer Raum,middle vocational,0.08248034416258715,18165,0.0784797795328914,0.0864809087922829
1990,1. Quintil,Staedtischer Raum,general elemantary,0.06875834445927904,18165,0.06507847618295773,0.07243821273560036
1990,-6,Staedtischer Raum,middle vocational,0.05859664738169411,18165,0.05518108182950539,0.06201221293388283
1990,3. Quintil,Staedtischer Raum,middle vocational,0.05481382584186323,18165,0.05150371826619157,0.058123933417534884
1990,-6,Laendlicher Raum,higher education,0.04302032339415517,18165,0.04006961315974982,0.045971033628560524
1990,2. Quintil,Staedtischer Raum,general elemantary,0.04220442070909361,18165,0.03928057967948685,0.04512826173870037
1990,-6,Staedtischer Raum,higher education,0.02914997774810859,18165,0.0267035434514897,0.03159641204472748
1990,4. Quintil,Staedtischer Raum,middle vocational,0.028185729120308558,18165,0.02577890340321088,0.030592554837406236
