"plh0186","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Selten","2013","Realschule","Saarland","","","",""
"Selten","2013","Realschule","Berlin","24","","",""
"Selten","2013","Realschule","Brandenburg","41","0.0849011293341803","0.0565762959193934","0.113225962748967"
"Selten","2013","Realschule","Mecklenburg-Vorpommern","29","","",""
"Selten","2013","Realschule","Sachsen","66","0.112641541886513","0.0897698179181245","0.135513265854901"
"Selten","2013","Realschule","Sachsen-Anhalt","39","0.109533964039534","0.0788129236114136","0.140255004467654"
"Selten","2013","Realschule","Thueringen","33","0.0767152399101133","0.0508910523818666","0.10253942743836"
"Selten","2013","(Fach-)Abitur","Schleswig-Holstein","7","0.0264090618431147","-0.000945255042885031","0.0537633787291145"
"Selten","2013","(Fach-)Abitur","Hamburg","2","","",""
"Selten","2013","(Fach-)Abitur","Niedersachsen","13","","",""
"Selten","2013","(Fach-)Abitur","Bremen","3","","",""
"Selten","2013","(Fach-)Abitur","Nordrhein-Westfalen","64","0.0798496849438432","0.0621012493373488","0.0975981205503377"
"Selten","2013","(Fach-)Abitur","Hessen","15","","",""
"Selten","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7","0.0299289471590354","0.00468387833139296","0.0551740159866779"
"Selten","2013","(Fach-)Abitur","Baden-Wuerttemberg","25","","",""
"Selten","2013","(Fach-)Abitur","Bayern","31","0.0618596426881663","0.0398929478767827","0.08382633749955"
"Selten","2013","(Fach-)Abitur","Saarland","","","",""
"Selten","2013","(Fach-)Abitur","Berlin","13","","",""
"Selten","2013","(Fach-)Abitur","Brandenburg","3","","",""
"Selten","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Selten","2013","(Fach-)Abitur","Sachsen","6","0.0662094606995068","0.0248737460147702","0.107545175384243"
"Selten","2013","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Selten","2013","(Fach-)Abitur","Thueringen","6","0.130830208793612","0.055994802867578","0.205665614719646"
"Selten","2013","AkademikerIn","Schleswig-Holstein","8","0.0607817471645527","0.0224176653316287","0.0991458289974767"
"Selten","2013","AkademikerIn","Hamburg","5","0.0671202626634624","0.0236005635321423","0.110639961794783"
"Selten","2013","AkademikerIn","Niedersachsen","30","0.0876086845152065","0.0624986238791149","0.112718745151298"
"Selten","2013","AkademikerIn","Bremen","","","",""
"Selten","2013","AkademikerIn","Nordrhein-Westfalen","59","0.0693151405781452","0.0543733728760968","0.0842569082801936"
"Selten","2013","AkademikerIn","Hessen","27","","",""
"Selten","2013","AkademikerIn","Rheinland-Pfalz,Saarland","17","","",""
"Selten","2013","AkademikerIn","Baden-Wuerttemberg","32","0.0364809614068705","0.0226611641461508","0.0503007586675902"
"Selten","2013","AkademikerIn","Bayern","43","0.0554649184747802","0.0396634006249923","0.0712664363245681"
"Selten","2013","AkademikerIn","Saarland","","","",""
"Selten","2013","AkademikerIn","Berlin","29","","",""
"Selten","2013","AkademikerIn","Brandenburg","15","","",""
"Selten","2013","AkademikerIn","Mecklenburg-Vorpommern","9","0.0797834825348749","0.0347389382299143","0.124828026839835"
"Selten","2013","AkademikerIn","Sachsen","41","0.104656638151419","0.0764053653327584","0.132907910970081"
"Selten","2013","AkademikerIn","Sachsen-Anhalt","19","","",""
"Selten","2013","AkademikerIn","Thueringen","14","","",""
"Manchmal","2013","(noch) kein Abschluss","Schleswig-Holstein","11","","",""
"Manchmal","2013","(noch) kein Abschluss","Hamburg","5","0.419139955432143","0.177369414014634","0.660910496849651"
"Manchmal","2013","(noch) kein Abschluss","Niedersachsen","19","","",""
"Manchmal","2013","(noch) kein Abschluss","Bremen","2","","",""
"Manchmal","2013","(noch) kein Abschluss","Nordrhein-Westfalen","60","0.313720095365289","0.253225624588335","0.374214566142244"
"Manchmal","2013","(noch) kein Abschluss","Hessen","16","","",""
"Manchmal","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","14","","",""
"Manchmal","2013","(noch) kein Abschluss","Baden-Wuerttemberg","27","","",""
"Manchmal","2013","(noch) kein Abschluss","Bayern","28","","",""
"Manchmal","2013","(noch) kein Abschluss","Saarland","","","",""
"Manchmal","2013","(noch) kein Abschluss","Berlin","7","0.294250387586","0.128393718938984","0.460107056233016"
"Manchmal","2013","(noch) kein Abschluss","Brandenburg","3","","",""
"Manchmal","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","5","0.327173950827569","0.110427199766406","0.543920701888732"
"Manchmal","2013","(noch) kein Abschluss","Sachsen","6","0.256953834246791","0.0889973144639145","0.424910354029667"
"Manchmal","2013","(noch) kein Abschluss","Sachsen-Anhalt","5","0.143336297410372","-0.00653612175498744","0.293208716575731"
"Manchmal","2013","(noch) kein Abschluss","Thueringen","4","0.298827135081903","0.0499992886507387","0.547654981513068"
"Manchmal","2013","Hauptschule","Schleswig-Holstein","83","0.286806603846375","0.234842932591678","0.338770275101072"
"Manchmal","2013","Hauptschule","Hamburg","38","0.414507326197863","0.315961255482736","0.51305339691299"
"Manchmal","2013","Hauptschule","Niedersachsen","262","","",""
"Manchmal","2013","Hauptschule","Bremen","14","","",""
"Manchmal","2013","Hauptschule","Nordrhein-Westfalen","527","0.326660176618986","0.304037718075324","0.349282635162649"
"Manchmal","2013","Hauptschule","Hessen","164","","",""
"Manchmal","2013","Hauptschule","Rheinland-Pfalz,Saarland","225","","",""
"Manchmal","2013","Hauptschule","Baden-Wuerttemberg","353","0.40213951192395","0.371090081637339","0.433188942210562"
"Manchmal","2013","Hauptschule","Bayern","495","0.364420440539309","0.340162243425634","0.388678637652984"
"Manchmal","2013","Hauptschule","Saarland","","","",""
"Manchmal","2013","Hauptschule","Berlin","50","0.322594259311761","0.250830192385952","0.39435832623757"
"Manchmal","2013","Hauptschule","Brandenburg","121","","",""
"Manchmal","2013","Hauptschule","Mecklenburg-Vorpommern","46","0.342582735053396","0.258371223177913","0.426794246928879"
"Manchmal","2013","Hauptschule","Sachsen","126","","",""
"Manchmal","2013","Hauptschule","Sachsen-Anhalt","95","0.436973531827132","0.373690968654623","0.500256094999641"
"Manchmal","2013","Hauptschule","Thueringen","104","","",""
"Manchmal","2013","Realschule","Schleswig-Holstein","64","0.30058178728646","0.246192099320724","0.354971475252197"
"Manchmal","2013","Realschule","Hamburg","25","","",""
"Manchmal","2013","Realschule","Niedersachsen","192","","",""
"Manchmal","2013","Realschule","Bremen","18","","",""
"Manchmal","2013","Realschule","Nordrhein-Westfalen","288","","",""
"Manchmal","2013","Realschule","Hessen","122","","",""
"Manchmal","2013","Realschule","Rheinland-Pfalz,Saarland","87","0.30740385910447","0.254480018031453","0.360327700177487"
"Manchmal","2013","Realschule","Baden-Wuerttemberg","227","","",""
"Manchmal","2013","Realschule","Bayern","260","","",""
"Manchmal","2013","Realschule","Saarland","","","",""
"Manchmal","2013","Realschule","Berlin","84","0.32609813136237","0.270892841837697","0.381303420887043"
"Manchmal","2013","Realschule","Brandenburg","123","","",""
"Manchmal","2013","Realschule","Mecklenburg-Vorpommern","60","0.25787938842705","0.203212280336763","0.312546496517338"
"Manchmal","2013","Realschule","Sachsen","251","","",""
"Manchmal","2013","Realschule","Sachsen-Anhalt","119","","",""
"Manchmal","2013","Realschule","Thueringen","120","","",""
"Manchmal","2013","(Fach-)Abitur","Schleswig-Holstein","35","0.336789792025433","0.256165449448748","0.417414134602119"
"Manchmal","2013","(Fach-)Abitur","Hamburg","26","","",""
"Manchmal","2013","(Fach-)Abitur","Niedersachsen","76","0.260342803097088","0.210851071217292","0.309834534976885"
"Manchmal","2013","(Fach-)Abitur","Bremen","4","0.366068420606588","0.149460857394795","0.58267598381838"
"Manchmal","2013","(Fach-)Abitur","Nordrhein-Westfalen","251","","",""
"Manchmal","2013","(Fach-)Abitur","Hessen","75","0.34221024759992","0.286134922378643","0.398285572821197"
"Manchmal","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","55","0.333655282873546","0.263795448940414","0.403515116806678"
"Manchmal","2013","(Fach-)Abitur","Baden-Wuerttemberg","110","","",""
"Manchmal","2013","(Fach-)Abitur","Bayern","115","","",""
"Manchmal","2013","(Fach-)Abitur","Saarland","","","",""
"Manchmal","2013","(Fach-)Abitur","Berlin","40","0.367346485293973","0.285416443280756","0.449276527307191"
"Manchmal","2013","(Fach-)Abitur","Brandenburg","30","0.346818188209935","0.253532275480733","0.440104100939137"
"Manchmal","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","18","","",""
"Manchmal","2013","(Fach-)Abitur","Sachsen","35","0.269162025910096","0.195429665438313","0.34289438638188"
"Manchmal","2013","(Fach-)Abitur","Sachsen-Anhalt","20","","",""
"Manchmal","2013","(Fach-)Abitur","Thueringen","24","","",""
"Manchmal","2013","AkademikerIn","Schleswig-Holstein","36","0.257303622497264","0.187112278222537","0.327494966771992"
"Manchmal","2013","AkademikerIn","Hamburg","38","0.36865224414601","0.284747021899856","0.452557466392163"
"Manchmal","2013","AkademikerIn","Niedersachsen","149","","",""
"Manchmal","2013","AkademikerIn","Bremen","22","","",""
"Manchmal","2013","AkademikerIn","Nordrhein-Westfalen","313","0.31958915555323","0.292156475892439","0.347021835214021"
"Manchmal","2013","AkademikerIn","Hessen","123","","",""
"Manchmal","2013","AkademikerIn","Rheinland-Pfalz,Saarland","67","0.322127394913113","0.264996713886022","0.379258075940205"
"Manchmal","2013","AkademikerIn","Baden-Wuerttemberg","186","","",""
"Manchmal","2013","AkademikerIn","Bayern","236","","",""
"Manchmal","2013","AkademikerIn","Saarland","","","",""
"Manchmal","2013","AkademikerIn","Berlin","127","","",""
"Manchmal","2013","AkademikerIn","Brandenburg","99","0.434867044281369","0.374492790741441","0.495241297821298"
"Manchmal","2013","AkademikerIn","Mecklenburg-Vorpommern","41","0.362992736395664","0.283053158539468","0.44293231425186"
"Manchmal","2013","AkademikerIn","Sachsen","139","","",""
"Manchmal","2013","AkademikerIn","Sachsen-Anhalt","78","0.341906399343097","0.279225647201479","0.404587151484714"
"Manchmal","2013","AkademikerIn","Thueringen","58","0.298212252821531","0.236776112763169","0.359648392879893"
"Oft","2013","(noch) kein Abschluss","Schleswig-Holstein","23","","",""
"Oft","2013","(noch) kein Abschluss","Hamburg","5","0.172044786647544","-0.0128873045912823","0.35697687788637"
"Oft","2013","(noch) kein Abschluss","Niedersachsen","48","0.573595660971067","0.471984566034819","0.675206755907316"
"Oft","2013","(noch) kein Abschluss","Bremen","4","0.473508346069705","0.0739943205156334","0.873022371623777"
"Oft","2013","(noch) kein Abschluss","Nordrhein-Westfalen","116","","",""
"Oft","2013","(noch) kein Abschluss","Hessen","39","0.612669592866703","0.500148017924137","0.725191167809269"
"Oft","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","21","","",""
"Oft","2013","(noch) kein Abschluss","Baden-Wuerttemberg","39","0.301990901532043","0.204387242457757","0.399594560606329"
"Oft","2013","(noch) kein Abschluss","Bayern","56","0.461378745850761","0.371812340256875","0.550945151444647"
"Oft","2013","(noch) kein Abschluss","Saarland","","","",""
"Oft","2013","(noch) kein Abschluss","Berlin","11","","",""
"Oft","2013","(noch) kein Abschluss","Brandenburg","10","","",""
"Oft","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","7","0.460704952806675","0.230435411979559","0.69097449363379"
"Oft","2013","(noch) kein Abschluss","Sachsen","16","","",""
"Oft","2013","(noch) kein Abschluss","Sachsen-Anhalt","9","0.4294796503316","0.217767731220373","0.641191569442827"
"Oft","2013","(noch) kein Abschluss","Thueringen","4","0.511223722910398","0.239494107711177","0.782953338109618"
"Oft","2013","Hauptschule","Schleswig-Holstein","142","","",""
"Oft","2013","Hauptschule","Hamburg","42","0.452866630789621","0.353293024479271","0.552440237099972"
"Oft","2013","Hauptschule","Niedersachsen","338","0.390199460676875","0.355900985244318","0.424497936109432"
"Oft","2013","Hauptschule","Bremen","23","","",""
"Oft","2013","Hauptschule","Nordrhein-Westfalen","761","0.441233446134838","0.41728242862335","0.465184463646325"
"Oft","2013","Hauptschule","Hessen","202","","",""
"Oft","2013","Hauptschule","Rheinland-Pfalz,Saarland","253","","",""
"Oft","2013","Hauptschule","Baden-Wuerttemberg","428","0.413680575337101","0.382494189897655","0.444866960776547"
"Oft","2013","Hauptschule","Bayern","708","0.417108341113862","0.39225466965279","0.441962012574933"
"Oft","2013","Hauptschule","Saarland","","","",""
"Oft","2013","Hauptschule","Berlin","69","0.461025536983152","0.384500971155418","0.537550102810887"
"Oft","2013","Hauptschule","Brandenburg","78","0.28543893711174","0.228538357608442","0.342339516615038"
"Oft","2013","Hauptschule","Mecklenburg-Vorpommern","48","0.4125511697707","0.32519529665987","0.499907042881529"
"Oft","2013","Hauptschule","Sachsen","125","","",""
"Oft","2013","Hauptschule","Sachsen-Anhalt","95","0.319604602534085","0.260109764640127","0.379099440428043"
"Oft","2013","Hauptschule","Thueringen","93","0.357495571560639","0.299901117149389","0.415090025971889"
"Oft","2013","Realschule","Schleswig-Holstein","155","","",""
"Oft","2013","Realschule","Hamburg","59","0.615477621291509","0.517132887818964","0.713822354764053"
"Oft","2013","Realschule","Niedersachsen","421","0.565264724065811","0.529881223137802","0.600648224993819"
"Oft","2013","Realschule","Bremen","16","","",""
"Oft","2013","Realschule","Nordrhein-Westfalen","595","0.501978406527205","0.472295840221007","0.531660972833403"
"Oft","2013","Realschule","Hessen","215","","",""
"Oft","2013","Realschule","Rheinland-Pfalz,Saarland","158","","",""
"Oft","2013","Realschule","Baden-Wuerttemberg","422","0.482237971202528","0.447415815769703","0.517060126635353"
"Oft","2013","Realschule","Bayern","571","0.51693924966321","0.48651016817896","0.547368331147461"
"Oft","2013","Realschule","Saarland","","","",""
"Oft","2013","Realschule","Berlin","133","","",""
"Oft","2013","Realschule","Brandenburg","168","","",""
"Oft","2013","Realschule","Mecklenburg-Vorpommern","130","","",""
"Oft","2013","Realschule","Sachsen","353","0.465605194074004","0.429519082841828","0.50169130530618"
"Oft","2013","Realschule","Sachsen-Anhalt","197","","",""
"Oft","2013","Realschule","Thueringen","228","","",""
"Oft","2013","(Fach-)Abitur","Schleswig-Holstein","77","0.548244767141731","0.463346276566077","0.633143257717384"
"Oft","2013","(Fach-)Abitur","Hamburg","33","0.431295124463102","0.312706934663762","0.549883314262441"
"Oft","2013","(Fach-)Abitur","Niedersachsen","175","","",""
"Oft","2013","(Fach-)Abitur","Bremen","9","0.268069251280155","0.0688965619635622","0.467241940596748"
"Oft","2013","(Fach-)Abitur","Nordrhein-Westfalen","481","0.505535956345572","0.47279906255474","0.538272850136404"
"Oft","2013","(Fach-)Abitur","Hessen","156","","",""
"Oft","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","90","0.518200980961737","0.444170403372547","0.592231558550926"
"Oft","2013","(Fach-)Abitur","Baden-Wuerttemberg","213","","",""
"Oft","2013","(Fach-)Abitur","Bayern","254","","",""
"Oft","2013","(Fach-)Abitur","Saarland","","","",""
"Oft","2013","(Fach-)Abitur","Berlin","64","0.423624883095145","0.339646866500331","0.50760289968996"
"Oft","2013","(Fach-)Abitur","Brandenburg","51","0.408154905420021","0.31182422510007","0.504485585739973"
"Oft","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","26","","",""
"Oft","2013","(Fach-)Abitur","Sachsen","72","0.530871595002514","0.447909196386842","0.613833993618185"
"Oft","2013","(Fach-)Abitur","Sachsen-Anhalt","39","0.610042463522704","0.495784162186018","0.724300764859391"
"Oft","2013","(Fach-)Abitur","Thueringen","41","0.46720235539606","0.356480220876883","0.577924489915237"
"Oft","2013","AkademikerIn","Schleswig-Holstein","92","0.614067993660525","0.535901868032656","0.692234119288393"
"Oft","2013","AkademikerIn","Hamburg","72","0.528333010410356","0.441513397541604","0.615152623279109"
"Oft","2013","AkademikerIn","Niedersachsen","251","","",""
"Oft","2013","AkademikerIn","Bremen","27","","",""
"Oft","2013","AkademikerIn","Nordrhein-Westfalen","635","0.512463185682873","0.483058154435621","0.541868216930125"
"Oft","2013","AkademikerIn","Hessen","278","","",""
"Oft","2013","AkademikerIn","Rheinland-Pfalz,Saarland","145","","",""
"Oft","2013","AkademikerIn","Baden-Wuerttemberg","429","0.602957951879053","0.566891771626071","0.639024132132035"
"Oft","2013","AkademikerIn","Bayern","432","0.487337990758418","0.452830667523537","0.5218453139933"
"Oft","2013","AkademikerIn","Saarland","","","",""
"Oft","2013","AkademikerIn","Berlin","170","","",""
"Oft","2013","AkademikerIn","Brandenburg","129","","",""
"Oft","2013","AkademikerIn","Mecklenburg-Vorpommern","78","0.510306288222776","0.427202960538198","0.593409615907354"
"Oft","2013","AkademikerIn","Sachsen","218","","",""
"Oft","2013","AkademikerIn","Sachsen-Anhalt","108","","",""
"Oft","2013","AkademikerIn","Thueringen","120","","",""
"Sehr oft","2013","(noch) kein Abschluss","Schleswig-Holstein","4","0.0200118209332913","-0.023386389165785","0.0634100310323676"
"Sehr oft","2013","(noch) kein Abschluss","Hamburg","3","","",""
"Sehr oft","2013","(noch) kein Abschluss","Niedersachsen","11","","",""
"Sehr oft","2013","(noch) kein Abschluss","Bremen","","","",""
"Sehr oft","2013","(noch) kein Abschluss","Nordrhein-Westfalen","34","0.130469090051956","0.0865563840061472","0.174381796097765"
"Sehr oft","2013","(noch) kein Abschluss","Hessen","7","0.0230486982796472","-0.0116123347468822","0.0577097313061766"
"Sehr oft","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4","0.0470249851992679","-0.0162480916957915","0.110298062094327"
"Sehr oft","2013","(noch) kein Abschluss","Baden-Wuerttemberg","8","0.173401922751748","0.0929173249878979","0.253886520515597"
"Sehr oft","2013","(noch) kein Abschluss","Bayern","23","","",""
"Sehr oft","2013","(noch) kein Abschluss","Saarland","","","",""
"Sehr oft","2013","(noch) kein Abschluss","Berlin","6","0.220415125953019","0.0695456119263778","0.371284639979661"
"Sehr oft","2013","(noch) kein Abschluss","Brandenburg","3","","",""
"Sehr oft","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","4","0.119003426095241","-0.0305783482875255","0.268585200478007"
"Sehr oft","2013","(noch) kein Abschluss","Sachsen","2","","",""
"Sehr oft","2013","(noch) kein Abschluss","Sachsen-Anhalt","6","0.322139358369004","0.122277211814389","0.522001504923619"
"Sehr oft","2013","(noch) kein Abschluss","Thueringen","2","","",""
"Sehr oft","2013","Hauptschule","Schleswig-Holstein","34","0.0782750586557148","0.0474137763653568","0.109136340946073"
"Sehr oft","2013","Hauptschule","Hamburg","6","0.0343874011493213","-0.00206394855220693","0.0708387508508496"
"Sehr oft","2013","Hauptschule","Niedersachsen","76","0.0812427570750374","0.0620326274143471","0.100452886735728"
"Sehr oft","2013","Hauptschule","Bremen","8","0.148148220391715","0.0515928006376369","0.244703640145793"
"Sehr oft","2013","Hauptschule","Nordrhein-Westfalen","142","","",""
"Sehr oft","2013","Hauptschule","Hessen","30","0.0408941745665048","0.0229322181436226","0.058856130989387"
"Sehr oft","2013","Hauptschule","Rheinland-Pfalz,Saarland","39","0.0645586300409799","0.0447962017156435","0.0843210583663163"
"Sehr oft","2013","Hauptschule","Baden-Wuerttemberg","70","0.0702490862076754","0.054065715477697","0.0864324569376538"
"Sehr oft","2013","Hauptschule","Bayern","134","","",""
"Sehr oft","2013","Hauptschule","Saarland","","","",""
"Sehr oft","2013","Hauptschule","Berlin","17","","",""
"Sehr oft","2013","Hauptschule","Brandenburg","13","","",""
"Sehr oft","2013","Hauptschule","Mecklenburg-Vorpommern","10","","",""
"Sehr oft","2013","Hauptschule","Sachsen","22","","",""
"Sehr oft","2013","Hauptschule","Sachsen-Anhalt","14","","",""
"Sehr oft","2013","Hauptschule","Thueringen","21","","",""
"Sehr oft","2013","Realschule","Schleswig-Holstein","30","0.111059476837473","0.0737876284068623","0.148331325268085"
"Sehr oft","2013","Realschule","Hamburg","8","0.0600728065740146","0.012036430888544","0.108109182259485"
"Sehr oft","2013","Realschule","Niedersachsen","81","0.103651933226586","0.0818954115150946","0.125408454938076"
"Sehr oft","2013","Realschule","Bremen","3","","",""
"Sehr oft","2013","Realschule","Nordrhein-Westfalen","109","","",""
"Sehr oft","2013","Realschule","Hessen","45","0.0938166236201154","0.0659977327702227","0.121635514470008"
"Sehr oft","2013","Realschule","Rheinland-Pfalz,Saarland","19","","",""
"Sehr oft","2013","Realschule","Baden-Wuerttemberg","65","0.0701182272703083","0.0523235883243665","0.0879128662162502"
"Sehr oft","2013","Realschule","Bayern","135","","",""
"Sehr oft","2013","Realschule","Saarland","","","",""
"Sehr oft","2013","Realschule","Berlin","26","","",""
"Sehr oft","2013","Realschule","Brandenburg","26","","",""
"Sehr oft","2013","Realschule","Mecklenburg-Vorpommern","20","","",""
"Sehr oft","2013","Realschule","Sachsen","50","0.0561265874292988","0.0394755515673461","0.0727776232912514"
"Sehr oft","2013","Realschule","Sachsen-Anhalt","34","0.0610975038239021","0.0375375292133277","0.0846574784344766"
"Sehr oft","2013","Realschule","Thueringen","20","","",""
"Sehr oft","2013","(Fach-)Abitur","Schleswig-Holstein","11","","",""
"Sehr oft","2013","(Fach-)Abitur","Hamburg","6","0.0892500497816366","0.0209824708287054","0.157517628734568"
"Sehr oft","2013","(Fach-)Abitur","Niedersachsen","29","","",""
"Sehr oft","2013","(Fach-)Abitur","Bremen","3","","",""
"Sehr oft","2013","(Fach-)Abitur","Nordrhein-Westfalen","83","0.0956084386941045","0.0763544616384835","0.114862415749726"
"Sehr oft","2013","(Fach-)Abitur","Hessen","27","","",""
"Sehr oft","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","22","","",""
"Sehr oft","2013","(Fach-)Abitur","Baden-Wuerttemberg","42","0.0966891721266694","0.0675076790410837","0.125870665212255"
"Sehr oft","2013","(Fach-)Abitur","Bayern","56","0.150475035566322","0.117872798322158","0.183077272810485"
"Sehr oft","2013","(Fach-)Abitur","Saarland","","","",""
"Sehr oft","2013","(Fach-)Abitur","Berlin","13","","",""
"Sehr oft","2013","(Fach-)Abitur","Brandenburg","14","","",""
"Sehr oft","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","8","0.220118408206685","0.109610406023507","0.330626410389863"
"Sehr oft","2013","(Fach-)Abitur","Sachsen","24","","",""
"Sehr oft","2013","(Fach-)Abitur","Sachsen-Anhalt","8","0.0492955451213818","-0.00141819867186022","0.100009288914624"
"Sehr oft","2013","(Fach-)Abitur","Thueringen","7","0.17410130834712","0.089949162240359","0.258253454453882"
"Sehr oft","2013","AkademikerIn","Schleswig-Holstein","12","","",""
"Sehr oft","2013","AkademikerIn","Hamburg","12","","",""
"Sehr oft","2013","AkademikerIn","Niedersachsen","54","0.0881260844720486","0.06294912713402","0.113303041810077"
"Sehr oft","2013","AkademikerIn","Bremen","2","","",""
"Sehr oft","2013","AkademikerIn","Nordrhein-Westfalen","93","0.0908027565655528","0.0738997027856248","0.107705810345481"
"Sehr oft","2013","AkademikerIn","Hessen","64","0.131980880963009","0.102193836768325","0.161767925157692"
"Sehr oft","2013","AkademikerIn","Rheinland-Pfalz,Saarland","27","","",""
"Sehr oft","2013","AkademikerIn","Baden-Wuerttemberg","53","0.0478133868013361","0.0320853624251635","0.0635414111775088"
"Sehr oft","2013","AkademikerIn","Bayern","79","0.090645060506183","0.070824343684989","0.110465777327377"
"Sehr oft","2013","AkademikerIn","Saarland","","","",""
"Sehr oft","2013","AkademikerIn","Berlin","34","0.0896883246254411","0.0604550093023563","0.118921639948526"
"Sehr oft","2013","AkademikerIn","Brandenburg","12","","",""
"Sehr oft","2013","AkademikerIn","Mecklenburg-Vorpommern","10","","",""
"Sehr oft","2013","AkademikerIn","Sachsen","43","0.0819505031540177","0.0566360423885241","0.107264963919511"
"Sehr oft","2013","AkademikerIn","Sachsen-Anhalt","12","","",""
"Sehr oft","2013","AkademikerIn","Thueringen","19","","",""
"Sehr selten","2014","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Sehr selten","2014","(noch) kein Abschluss","Hamburg","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Niedersachsen","4","0.0393007330647401","0.00523740009632198","0.0733640660331582"
"Sehr selten","2014","(noch) kein Abschluss","Bremen","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Nordrhein-Westfalen","10","","",""
"Sehr selten","2014","(noch) kein Abschluss","Hessen","4","0.101491975051091","0.0407675906840804","0.162216359418102"
"Sehr selten","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Sehr selten","2014","(noch) kein Abschluss","Baden-Wuerttemberg","3","","",""
"Sehr selten","2014","(noch) kein Abschluss","Bayern","2","","",""
"Sehr selten","2014","(noch) kein Abschluss","Saarland","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Berlin","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Sehr selten","2014","(noch) kein Abschluss","Sachsen","1","","",""
"Sehr selten","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Thueringen","","","",""
"Sehr selten","2014","Hauptschule","Schleswig-Holstein","6","0.0193810254866051","0.00390937329071699","0.0348526776824932"
"Sehr selten","2014","Hauptschule","Hamburg","2","","",""
"Sehr selten","2014","Hauptschule","Niedersachsen","19","","",""
"Sehr selten","2014","Hauptschule","Bremen","","","",""
"Sehr selten","2014","Hauptschule","Nordrhein-Westfalen","42","0.0305514723323266","0.0225966277820337","0.0385063168826195"
"Sehr selten","2014","Hauptschule","Hessen","13","","",""
"Sehr selten","2014","Hauptschule","Rheinland-Pfalz,Saarland","21","","",""
"Sehr selten","2014","Hauptschule","Baden-Wuerttemberg","13","","",""
"Sehr selten","2014","Hauptschule","Bayern","41","0.0253474535199198","0.0176410493528427","0.0330538576869968"
"Sehr selten","2014","Hauptschule","Saarland","","","",""
"Sehr selten","2014","Hauptschule","Berlin","4","0.0355651147738583","0.00650252212670121","0.0646277074210154"
"Sehr selten","2014","Hauptschule","Brandenburg","5","0.0112529006606729","-0.00192831273893078","0.0244341140602765"
"Sehr selten","2014","Hauptschule","Mecklenburg-Vorpommern","6","0.0362298433642754","0.00207760789590718","0.0703820788326437"
"Sehr selten","2014","Hauptschule","Sachsen","8","0.0166535003869131","0.0026105357140516","0.0306964650597747"
"Sehr selten","2014","Hauptschule","Sachsen-Anhalt","6","0.0521427380273546","0.0246943902514294","0.0795910858032798"
"Sehr selten","2014","Hauptschule","Thueringen","8","0.0351920787526809","0.0127511359084068","0.057633021596955"
"Sehr selten","2014","Realschule","Schleswig-Holstein","3","","",""
"Sehr selten","2014","Realschule","Hamburg","1","","",""
"Sehr selten","2014","Realschule","Niedersachsen","11","","",""
"Sehr selten","2014","Realschule","Bremen","1","","",""
"Sehr selten","2014","Realschule","Nordrhein-Westfalen","11","","",""
"Sehr selten","2014","Realschule","Hessen","3","","",""
"Sehr selten","2014","Realschule","Rheinland-Pfalz,Saarland","4","0.0121833704734272","-2.86953328723829e-05","0.0243954362797267"
"Sehr selten","2014","Realschule","Baden-Wuerttemberg","13","","",""
"Sehr selten","2014","Realschule","Bayern","12","","",""
"Sehr selten","2014","Realschule","Saarland","","","",""
"Sehr selten","2014","Realschule","Berlin","7","0.0321289389312404","0.0100025714094299","0.0542553064530509"
"Sehr selten","2014","Realschule","Brandenburg","8","0.0138591929651482","0.00155872059826724","0.0261596653320291"
"Sehr selten","2014","Realschule","Mecklenburg-Vorpommern","3","","",""
"Sehr selten","2014","Realschule","Sachsen","9","0.0222639121715308","0.0110670395740225","0.033460784769039"
"Sehr selten","2014","Realschule","Sachsen-Anhalt","5","0.0239793867193118","0.008198077812952","0.0397606956256716"
