year,bula_h,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Bavaria,Germany,0.81250,2186,2878,0.79823,0.82676
2021,Bavaria,Southern Asia,0.00653,34,2878,0.00358,0.00947
2021,Bavaria,Southern Europe,0.04787,97,2878,0.04007,0.05567
2021,Bavaria,Central Asia,0.01076,43,2878,0.00699,0.01453
2021,Bavaria,Western Asia,0.01681,191,2878,0.01212,0.02151
2021,Bavaria,Eastern Europe,0.05688,236,2878,0.04841,0.06534
2021,Bavaria,Western Europe,0.02242,45,2878,0.01701,0.02783
2021,Bavaria,Sub-Saharan Africa,0.00909,46,2878,0.00562,0.01255
2021,Berlin,Germany,0.83813,621,822,0.81293,0.86332
2021,Berlin,Western Asia,0.04349,155,822,0.02954,0.05744
2021,Berlin,Eastern Europe,0.02606,46,822,0.01516,0.03696
2021,Brandenburg,Germany,0.96485,619,664,0.95083,0.97887
2021,Brandenburg,Western Asia,0.00493,45,664,-0.00040,0.01026
2021,Mecklenburg-Western Pomerania,Germany,0.97363,384,384,0.95759,0.98968
2021,Saxony,Germany,0.95262,1061,1152,0.94035,0.96490
2021,Saxony,Western Asia,0.00525,49,1152,0.00107,0.00942
2021,Saxony,Eastern Europe,0.02302,42,1152,0.01436,0.03169
2021,Saxony-Anhalt,Germany,0.94620,543,603,0.92818,0.96422
2021,Saxony-Anhalt,Western Asia,0.01729,60,603,0.00688,0.02770
2021,Thuringa,Germany,0.91332,560,631,0.89134,0.93529
2021,Thuringa,Western Asia,0.01330,40,631,0.00435,0.02224
2021,Thuringa,Eastern Europe,0.05019,31,631,0.03314,0.06724
2022,Schleswig-Holstein,Germany,0.89770,798,925,0.87816,0.91724
2022,Schleswig-Holstein,Western Asia,0.02320,94,925,0.01349,0.03290
2022,Schleswig-Holstein,Eastern Europe,0.02142,33,925,0.01208,0.03075
2022,Hamburg,Germany,0.77269,396,509,0.73624,0.80913
2022,Hamburg,Western Asia,0.04228,58,509,0.02478,0.05978
2022,Hamburg,Eastern Europe,0.06348,55,509,0.04228,0.08469
2022,Lower Saxony,Germany,0.83241,1799,2360,0.81734,0.84749
2022,Lower Saxony,Southern Asia,0.00890,69,2360,0.00511,0.01269
2022,Lower Saxony,Southern Europe,0.00920,52,2360,0.00535,0.01305
2022,Lower Saxony,Central Asia,0.03361,44,2360,0.02634,0.04088
2022,Lower Saxony,Western Asia,0.03542,293,2360,0.02796,0.04287
2022,Lower Saxony,Eastern Europe,0.04728,103,2360,0.03872,0.05585
2022,Bremen,Germany,0.73874,125,156,0.66958,0.80791
2022,Bremen,Western Asia,0.01606,31,156,-0.00373,0.03584
2022,North Rhine-Westphalia,Germany,0.80464,4056,6038,0.79464,0.81465
2022,North Rhine-Westphalia,Northern Africa,0.00350,65,6038,0.00201,0.00499
2022,North Rhine-Westphalia,Eastern Asia,0.00134,51,6038,0.00042,0.00226
2022,North Rhine-Westphalia,Southern Asia,0.00954,200,6038,0.00708,0.01199
2022,North Rhine-Westphalia,South-Eastern Asia,0.00373,44,6038,0.00219,0.00526
2022,North Rhine-Westphalia,Southern Europe,0.02984,194,6038,0.02555,0.03414
2022,North Rhine-Westphalia,Central Asia,0.02031,91,6038,0.01675,0.02386
2022,North Rhine-Westphalia,Western Asia,0.04245,737,6038,0.03736,0.04753
2022,North Rhine-Westphalia,Eastern Europe,0.04865,342,6038,0.04322,0.05407
2022,North Rhine-Westphalia,Western Europe,0.02006,65,6038,0.01652,0.02360
2022,North Rhine-Westphalia,Sub-Saharan Africa,0.00644,115,6038,0.00442,0.00846
2022,North Rhine-Westphalia,Latin America and the Caribbean,0.00286,78,6038,0.00151,0.00420
2022,Hesse,Germany,0.82174,1171,1748,0.80380,0.83969
2022,Hesse,Eastern Asia,0.00123,31,1748,-0.00041,0.00287
2022,Hesse,Southern Asia,0.00853,77,1748,0.00422,0.01285
2022,Hesse,Southern Europe,0.02810,75,1748,0.02035,0.03585
2022,Hesse,Western Asia,0.03580,186,1748,0.02708,0.04451
2022,Hesse,Eastern Europe,0.04522,119,1748,0.03548,0.05497
2022,Hesse,Sub-Saharan Africa,0.00896,35,1748,0.00454,0.01337
2022,Hesse,Latin America and the Caribbean,0.00541,54,1748,0.00197,0.00885
2022,"Rhineland-Palatinate, Saarland",Germany,0.82260,931,1225,0.80120,0.84400
2022,"Rhineland-Palatinate, Saarland",Southern Asia,0.00407,32,1225,0.00051,0.00764
2022,"Rhineland-Palatinate, Saarland",Southern Europe,0.03435,54,1225,0.02415,0.04456
2022,"Rhineland-Palatinate, Saarland",Western Asia,0.02968,142,1225,0.02017,0.03918
2022,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04268,66,1225,0.03136,0.05401
2022,Baden-Wuerttemberg,Germany,0.77558,2180,3244,0.76122,0.78994
2022,Baden-Wuerttemberg,Eastern Asia,0.00106,50,3244,-0.00006,0.00218
2022,Baden-Wuerttemberg,Southern Asia,0.01387,130,3244,0.00985,0.01790
2022,Baden-Wuerttemberg,South-Eastern Asia,0.00162,44,3244,0.00024,0.00301
2022,Baden-Wuerttemberg,Southern Europe,0.05365,209,3244,0.04590,0.06141
2022,Baden-Wuerttemberg,Central Asia,0.01739,40,3244,0.01289,0.02188
2022,Baden-Wuerttemberg,Western Asia,0.02742,221,3244,0.02180,0.03304
2022,Baden-Wuerttemberg,Eastern Europe,0.07162,240,3244,0.06274,0.08049
2022,Baden-Wuerttemberg,Sub-Saharan Africa,0.00905,50,3244,0.00579,0.01231
2022,Baden-Wuerttemberg,Latin America and the Caribbean,0.00835,80,3244,0.00522,0.01148
2022,Bavaria,Germany,0.80667,3176,4438,0.79505,0.81829
2022,Bavaria,Northern Africa,0.00097,36,4438,0.00005,0.00188
2022,Bavaria,Northern America,0.00363,32,4438,0.00186,0.00539
2022,Bavaria,Eastern Asia,0.00310,51,4438,0.00146,0.00473
2022,Bavaria,Southern Asia,0.00909,155,4438,0.00629,0.01188
2022,Bavaria,South-Eastern Asia,0.00416,50,4438,0.00226,0.00605
2022,Bavaria,Southern Europe,0.04673,181,4438,0.04052,0.05294
2022,Bavaria,Central Asia,0.01309,56,4438,0.00974,0.01643
2022,Bavaria,Western Asia,0.02285,206,4438,0.01846,0.02725
2022,Bavaria,Eastern Europe,0.04813,288,4438,0.04184,0.05443
2022,Bavaria,Western Europe,0.02457,64,4438,0.02001,0.02912
2022,Bavaria,Sub-Saharan Africa,0.00630,55,4438,0.00398,0.00863
2022,Bavaria,Latin America and the Caribbean,0.00505,88,4438,0.00297,0.00714
2022,Berlin,Germany,0.80094,873,1448,0.78037,0.82152
2022,Berlin,Northern America,0.01043,38,1448,0.00520,0.01567
2022,Berlin,Eastern Asia,0.00412,31,1448,0.00082,0.00743
2022,Berlin,Southern Asia,0.01372,106,1448,0.00773,0.01972
2022,Berlin,Southern Europe,0.03127,62,1448,0.02230,0.04024
2022,Berlin,Western Asia,0.03863,162,1448,0.02870,0.04857
2022,Berlin,Eastern Europe,0.04896,109,1448,0.03784,0.06008
2022,Berlin,Latin America and the Caribbean,0.01295,67,1448,0.00712,0.01878
2022,Brandenburg,Germany,0.93395,913,965,0.91827,0.94963
2022,Brandenburg,Western Asia,0.01746,52,965,0.00919,0.02573
2022,Mecklenburg-Western Pomerania,Germany,0.96432,501,501,0.94806,0.98058
2022,Saxony,Germany,0.91065,1587,1711,0.89713,0.92417
2022,Saxony,Western Asia,0.01201,64,1711,0.00685,0.01718
2022,Saxony,Eastern Europe,0.03195,60,1711,0.02361,0.04028
2022,Saxony-Anhalt,Germany,0.93864,823,867,0.92266,0.95462
2022,Saxony-Anhalt,Western Asia,0.02688,44,867,0.01610,0.03765
2022,Thuringa,Germany,0.92352,714,807,0.90517,0.94187
2022,Thuringa,Western Asia,0.01397,53,807,0.00587,0.02208
2022,Thuringa,Eastern Europe,0.03344,40,807,0.02103,0.04585
