year,bula_h,quintil_oecd,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.97506,73,73,0.93903,1.01108
1997,Mecklenburg-Western Pomerania,5th Quintile,Germany,0.96444,55,55,0.91505,1.01384
1997,Saxony,1st Quintile,Germany,0.96362,212,212,0.93836,0.98888
1997,Saxony,2nd Quintile,Germany,0.93506,302,302,0.90722,0.96290
1997,Saxony,3rd Quintile,Germany,0.94919,258,258,0.92234,0.97604
1997,Saxony,4th Quintile,Germany,0.99337,186,186,0.98167,1.00506
1997,Saxony,5th Quintile,Germany,0.96842,91,91,0.93229,1.00455
1997,Saxony-Anhalt,1st Quintile,Germany,0.91518,112,112,0.86334,0.96701
1997,Saxony-Anhalt,2nd Quintile,Germany,0.93332,156,156,0.89404,0.97259
1997,Saxony-Anhalt,3rd Quintile,Germany,0.95376,159,159,0.92102,0.98651
1997,Saxony-Anhalt,4th Quintile,Germany,0.92663,156,156,0.88558,0.96768
1997,Saxony-Anhalt,5th Quintile,Germany,0.91786,51,51,0.84175,0.99397
1997,Thuringa,1st Quintile,Germany,0.90723,142,142,0.85934,0.95512
1997,Thuringa,2nd Quintile,Germany,0.91403,163,163,0.87087,0.95720
1997,Thuringa,3rd Quintile,Germany,0.93409,155,155,0.89491,0.97328
1997,Thuringa,4th Quintile,Germany,0.96194,131,131,0.92904,0.99483
1998,Schleswig-Holstein,1st Quintile,Germany,0.89426,34,34,0.78934,0.99918
1998,Schleswig-Holstein,2nd Quintile,Germany,0.94907,50,50,0.88751,1.01063
1998,Schleswig-Holstein,3rd Quintile,Germany,0.98135,48,48,0.94267,1.02003
1998,Schleswig-Holstein,4th Quintile,Germany,0.84646,50,50,0.74552,0.94740
1998,Schleswig-Holstein,5th Quintile,Germany,0.95598,63,63,0.90491,1.00704
1998,Hamburg,4th Quintile,Germany,0.94560,31,31,0.86444,1.02676
1998,Lower Saxony,1st Quintile,Germany,0.79310,126,126,0.72208,0.86411
1998,Lower Saxony,2nd Quintile,Germany,0.86964,157,157,0.81680,0.92248
1998,Lower Saxony,3rd Quintile,Germany,0.87500,152,152,0.82225,0.92775
1998,Lower Saxony,4th Quintile,Germany,0.93697,200,200,0.90320,0.97073
1998,Lower Saxony,5th Quintile,Germany,0.91253,194,194,0.87267,0.95239
1998,North Rhine-Westphalia,1st Quintile,Germany,0.71892,323,526,0.68047,0.75738
1998,North Rhine-Westphalia,1st Quintile,Southern Europe,0.08061,69,526,0.05733,0.10390
1998,North Rhine-Westphalia,1st Quintile,Western Asia,0.10746,103,526,0.08097,0.13395
1998,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.05264,31,526,0.03354,0.07175
1998,North Rhine-Westphalia,2nd Quintile,Germany,0.79468,283,354,0.75254,0.83682
1998,North Rhine-Westphalia,2nd Quintile,Western Asia,0.04569,39,354,0.02390,0.06747
1998,North Rhine-Westphalia,2nd Quintile,Eastern Europe,0.05274,32,354,0.02942,0.07605
1998,North Rhine-Westphalia,3rd Quintile,Germany,0.86043,352,393,0.82613,0.89474
1998,North Rhine-Westphalia,3rd Quintile,Southern Europe,0.03500,41,393,0.01681,0.05319
1998,North Rhine-Westphalia,4th Quintile,Germany,0.89403,396,396,0.86368,0.92438
1998,North Rhine-Westphalia,5th Quintile,Germany,0.90655,498,498,0.88096,0.93214
1998,Hesse,1st Quintile,Germany,0.57350,80,80,0.46444,0.68256
1998,Hesse,2nd Quintile,Germany,0.63936,92,124,0.55450,0.72422
1998,Hesse,2nd Quintile,Southern Europe,0.09355,32,124,0.04209,0.14501
1998,Hesse,3rd Quintile,Germany,0.78794,90,90,0.70301,0.87286
1998,Hesse,4th Quintile,Germany,0.85954,135,135,0.80070,0.91837
1998,Hesse,5th Quintile,Germany,0.92017,177,177,0.88013,0.96021
1998,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.69662,75,75,0.59187,0.80136
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.84590,122,122,0.78157,0.91023
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.86973,105,105,0.80503,0.93442
1998,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.90387,138,138,0.85451,0.95323
1998,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.97099,106,106,0.93889,1.00309
1998,Baden-Wuerttemberg,1st Quintile,Germany,0.57446,138,294,0.51785,0.63108
1998,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.15215,73,294,0.11103,0.19328
1998,Baden-Wuerttemberg,1st Quintile,Western Asia,0.13432,83,294,0.09527,0.17336
1998,Baden-Wuerttemberg,2nd Quintile,Germany,0.74670,189,278,0.69548,0.79792
1998,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.05417,48,278,0.02751,0.08083
1998,Baden-Wuerttemberg,2nd Quintile,Western Asia,0.04776,41,278,0.02265,0.07288
1998,Baden-Wuerttemberg,3rd Quintile,Germany,0.82316,213,261,0.77678,0.86953
1998,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.07415,48,261,0.04230,0.10600
1998,Baden-Wuerttemberg,4th Quintile,Germany,0.80716,262,315,0.76352,0.85080
1998,Baden-Wuerttemberg,4th Quintile,Southern Europe,0.09744,53,315,0.06464,0.13025
1998,Baden-Wuerttemberg,5th Quintile,Germany,0.85474,241,277,0.81317,0.89631
1998,Baden-Wuerttemberg,5th Quintile,Southern Europe,0.03277,36,277,0.01177,0.05378
1998,Bavaria,1st Quintile,Germany,0.69348,131,168,0.62355,0.76340
1998,Bavaria,1st Quintile,Western Asia,0.08794,37,168,0.04498,0.13089
1998,Bavaria,2nd Quintile,Germany,0.86511,220,252,0.82285,0.90738
1998,Bavaria,2nd Quintile,Southern Europe,0.06434,32,252,0.03399,0.09469
1998,Bavaria,3rd Quintile,Germany,0.80712,256,293,0.76187,0.85238
1998,Bavaria,3rd Quintile,Southern Europe,0.06191,37,293,0.03427,0.08955
1998,Bavaria,4th Quintile,Germany,0.85516,315,315,0.81624,0.89409
1998,Bavaria,5th Quintile,Germany,0.88238,318,318,0.84692,0.91785
1998,Berlin,1st Quintile,Germany,0.81345,65,65,0.71800,0.90889
1998,Berlin,2nd Quintile,Germany,0.80127,59,59,0.69857,0.90396
1998,Berlin,3rd Quintile,Germany,0.91652,91,91,0.85937,0.97366
1998,Berlin,4th Quintile,Germany,0.94023,97,97,0.89281,0.98765
1998,Berlin,5th Quintile,Germany,0.97996,94,94,0.95147,1.00844
1998,Brandenburg,1st Quintile,Germany,0.96551,98,98,0.92920,1.00183
1998,Brandenburg,2nd Quintile,Germany,0.96377,144,144,0.93315,0.99440
1998,Brandenburg,3rd Quintile,Germany,0.95223,144,144,0.91727,0.98719
1998,Brandenburg,4th Quintile,Germany,0.96585,104,104,0.93078,1.00092
1998,Brandenburg,5th Quintile,Germany,0.96393,81,81,0.92307,1.00479
1998,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.95696,59,59,0.90474,1.00919
1998,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.93770,88,88,0.88692,0.98849
1998,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.99208,83,83,0.97289,1.01127
1998,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.97531,84,84,0.94193,1.00870
1998,Mecklenburg-Western Pomerania,5th Quintile,Germany,0.98079,48,48,0.94154,1.02003
1998,Saxony,1st Quintile,Germany,0.96081,176,176,0.93205,0.98956
1998,Saxony,2nd Quintile,Germany,0.96949,271,271,0.94898,0.99001
1998,Saxony,3rd Quintile,Germany,0.95520,297,297,0.93164,0.97877
1998,Saxony,4th Quintile,Germany,0.95386,189,189,0.92387,0.98385
1998,Saxony,5th Quintile,Germany,0.98169,93,93,0.95430,1.00909
1998,Saxony-Anhalt,1st Quintile,Germany,0.94448,124,124,0.90401,0.98495
1998,Saxony-Anhalt,2nd Quintile,Germany,0.93089,123,123,0.88588,0.97590
1998,Saxony-Anhalt,3rd Quintile,Germany,0.93435,171,171,0.89712,0.97158
1998,Saxony-Anhalt,4th Quintile,Germany,0.91581,112,112,0.86415,0.96746
1998,Saxony-Anhalt,5th Quintile,Germany,0.95759,70,70,0.91004,1.00514
1998,Thuringa,1st Quintile,Germany,0.92196,128,128,0.87531,0.96862
1998,Thuringa,2nd Quintile,Germany,0.89671,139,139,0.84594,0.94749
1998,Thuringa,3rd Quintile,Germany,0.94981,151,151,0.91486,0.98475
1998,Thuringa,4th Quintile,Germany,0.97283,151,151,0.94681,0.99885
1998,Thuringa,5th Quintile,Germany,0.99529,73,73,0.97948,1.01110
1999,Schleswig-Holstein,1st Quintile,Germany,0.88190,33,33,0.77008,0.99372
1999,Schleswig-Holstein,2nd Quintile,Germany,0.95252,61,61,0.89871,1.00633
1999,Schleswig-Holstein,3rd Quintile,Germany,0.99682,58,58,0.98219,1.01144
1999,Schleswig-Holstein,4th Quintile,Germany,0.90806,61,61,0.83495,0.98117
1999,Schleswig-Holstein,5th Quintile,Germany,0.96744,87,87,0.92993,1.00495
1999,Hamburg,4th Quintile,Germany,0.92823,34,34,0.84016,1.01629
1999,Hamburg,5th Quintile,Germany,0.94233,31,31,0.85891,1.02575
1999,Lower Saxony,1st Quintile,Germany,0.81536,143,143,0.75154,0.87918
1999,Lower Saxony,2nd Quintile,Germany,0.84139,166,166,0.78564,0.89713
1999,Lower Saxony,3rd Quintile,Germany,0.88762,209,209,0.84470,0.93054
1999,Lower Saxony,4th Quintile,Germany,0.94854,218,218,0.91915,0.97794
1999,Lower Saxony,5th Quintile,Germany,0.93544,253,253,0.90510,0.96578
1999,North Rhine-Westphalia,1st Quintile,Germany,0.71740,324,518,0.67859,0.75622
1999,North Rhine-Westphalia,1st Quintile,Southern Europe,0.04947,48,518,0.03078,0.06817
1999,North Rhine-Westphalia,1st Quintile,Western Asia,0.11669,115,518,0.08902,0.14437
1999,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.06135,31,518,0.04067,0.08204
1999,North Rhine-Westphalia,2nd Quintile,Germany,0.81404,392,523,0.78067,0.84742
1999,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.04798,48,523,0.02964,0.06631
1999,North Rhine-Westphalia,2nd Quintile,Western Asia,0.03759,40,523,0.02127,0.05391
1999,North Rhine-Westphalia,2nd Quintile,Eastern Europe,0.05218,43,523,0.03310,0.07125
1999,North Rhine-Westphalia,3rd Quintile,Germany,0.87924,373,373,0.84613,0.91236
1999,North Rhine-Westphalia,4th Quintile,Germany,0.89538,479,479,0.86794,0.92282
1999,North Rhine-Westphalia,5th Quintile,Germany,0.92524,565,565,0.90353,0.94694
1999,Hesse,1st Quintile,Germany,0.55707,86,86,0.45147,0.66268
1999,Hesse,2nd Quintile,Germany,0.74341,111,111,0.66179,0.82503
1999,Hesse,3rd Quintile,Germany,0.75404,108,108,0.67244,0.83564
1999,Hesse,4th Quintile,Germany,0.93196,167,167,0.89365,0.97027
1999,Hesse,5th Quintile,Germany,0.90878,193,193,0.86805,0.94951
1999,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.76120,96,96,0.67547,0.84694
1999,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.79257,105,105,0.71464,0.87049
1999,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.89035,130,130,0.83643,0.94427
1999,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.91220,152,152,0.86706,0.95734
1999,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.96494,137,137,0.93402,0.99585
1999,Baden-Wuerttemberg,1st Quintile,Germany,0.65286,160,306,0.59943,0.70629
1999,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.15757,77,306,0.11668,0.19846
1999,Baden-Wuerttemberg,1st Quintile,Western Asia,0.12181,69,306,0.08511,0.15852
1999,Baden-Wuerttemberg,2nd Quintile,Germany,0.70904,187,294,0.65703,0.76105
1999,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.08711,59,294,0.05482,0.11940
1999,Baden-Wuerttemberg,2nd Quintile,Western Asia,0.06734,48,294,0.03865,0.09604
1999,Baden-Wuerttemberg,3rd Quintile,Germany,0.80905,276,326,0.76631,0.85178
1999,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.05735,50,326,0.03207,0.08263
1999,Baden-Wuerttemberg,4th Quintile,Germany,0.79939,264,311,0.75481,0.84397
1999,Baden-Wuerttemberg,4th Quintile,Southern Europe,0.08317,47,311,0.05243,0.11391
1999,Baden-Wuerttemberg,5th Quintile,Germany,0.86584,292,292,0.82668,0.90500
1999,Bavaria,1st Quintile,Germany,0.75045,173,208,0.69150,0.80941
1999,Bavaria,1st Quintile,Western Asia,0.07595,35,208,0.03986,0.11204
1999,Bavaria,2nd Quintile,Germany,0.84023,211,211,0.79068,0.88979
1999,Bavaria,3rd Quintile,Germany,0.85308,306,337,0.81522,0.89093
1999,Bavaria,3rd Quintile,Southern Europe,0.03777,31,337,0.01739,0.05815
1999,Bavaria,4th Quintile,Germany,0.86786,390,390,0.83421,0.90151
1999,Bavaria,5th Quintile,Germany,0.89460,394,394,0.86424,0.92496
1999,Berlin,1st Quintile,Germany,0.78342,82,82,0.69372,0.87313
1999,Berlin,2nd Quintile,Germany,0.86689,62,62,0.78164,0.95214
1999,Berlin,3rd Quintile,Germany,0.91324,103,103,0.85861,0.96787
1999,Berlin,4th Quintile,Germany,0.93983,121,121,0.89728,0.98238
1999,Berlin,5th Quintile,Germany,0.98682,99,99,0.96425,1.00940
1999,Brandenburg,1st Quintile,Germany,0.98452,115,115,0.96185,1.00718
1999,Brandenburg,2nd Quintile,Germany,0.96441,158,158,0.93543,0.99339
1999,Brandenburg,3rd Quintile,Germany,0.98045,150,150,0.95822,1.00268
1999,Brandenburg,4th Quintile,Germany,0.94603,90,90,0.89908,0.99297
1999,Brandenburg,5th Quintile,Germany,0.96209,68,68,0.91636,1.00782
1999,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.97402,88,88,0.94059,1.00745
1999,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.93825,107,107,0.89242,0.98407
1999,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.99006,79,79,0.96804,1.01208
1999,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.98091,46,46,0.94092,1.02089
1999,Saxony,1st Quintile,Germany,0.98109,236,236,0.96367,0.99850
1999,Saxony,2nd Quintile,Germany,0.95800,342,342,0.93672,0.97929
1999,Saxony,3rd Quintile,Germany,0.95223,260,260,0.92626,0.97821
1999,Saxony,4th Quintile,Germany,0.97122,196,196,0.94775,0.99469
1999,Saxony,5th Quintile,Germany,0.96194,84,84,0.92078,1.00311
1999,Saxony-Anhalt,1st Quintile,Germany,0.95681,156,156,0.92480,0.98881
1999,Saxony-Anhalt,2nd Quintile,Germany,0.93757,165,165,0.90054,0.97460
1999,Saxony-Anhalt,3rd Quintile,Germany,0.94530,165,165,0.91049,0.98010
1999,Saxony-Anhalt,4th Quintile,Germany,0.92944,122,122,0.88381,0.97507
1999,Saxony-Anhalt,5th Quintile,Germany,0.94693,56,56,0.88769,1.00618
1999,Thuringa,1st Quintile,Germany,0.94954,159,159,0.91540,0.98367
1999,Thuringa,2nd Quintile,Germany,0.93674,183,183,0.90137,0.97210
1999,Thuringa,3rd Quintile,Germany,0.92344,186,186,0.88513,0.96176
1999,Thuringa,4th Quintile,Germany,0.98382,97,97,0.95858,1.00906
1999,Thuringa,5th Quintile,Germany,0.99170,72,72,0.97059,1.01280
2000,Schleswig-Holstein,1st Quintile,Germany,0.81438,34,34,0.68173,0.94704
2000,Schleswig-Holstein,2nd Quintile,Germany,0.96951,45,45,0.91871,1.02031
2000,Schleswig-Holstein,3rd Quintile,Germany,0.95981,69,69,0.91312,1.00649
2000,Schleswig-Holstein,4th Quintile,Germany,0.84413,50,50,0.74256,0.94569
2000,Schleswig-Holstein,5th Quintile,Germany,0.96020,87,87,0.91888,1.00152
2000,Hamburg,5th Quintile,Germany,0.93949,33,33,0.85687,1.02210
2000,Lower Saxony,1st Quintile,Germany,0.77843,130,130,0.70677,0.85010
2000,Lower Saxony,2nd Quintile,Germany,0.91432,166,166,0.87162,0.95703
2000,Lower Saxony,3rd Quintile,Germany,0.80321,197,197,0.74755,0.85887
2000,Lower Saxony,4th Quintile,Germany,0.91974,218,218,0.88359,0.95589
2000,Lower Saxony,5th Quintile,Germany,0.94912,238,238,0.92114,0.97710
2000,North Rhine-Westphalia,1st Quintile,Germany,0.67199,291,467,0.62936,0.71461
2000,North Rhine-Westphalia,1st Quintile,Southern Europe,0.07485,53,467,0.05096,0.09874
2000,North Rhine-Westphalia,1st Quintile,Western Asia,0.11237,81,467,0.08370,0.14105
2000,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.07661,42,467,0.05246,0.10075
2000,North Rhine-Westphalia,2nd Quintile,Germany,0.77506,382,478,0.73759,0.81253
2000,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.07020,48,478,0.04728,0.09313
2000,North Rhine-Westphalia,2nd Quintile,Western Asia,0.06557,48,478,0.04335,0.08778
2000,North Rhine-Westphalia,3rd Quintile,Germany,0.87052,386,386,0.83698,0.90405
2000,North Rhine-Westphalia,4th Quintile,Germany,0.90392,461,461,0.87699,0.93085
2000,North Rhine-Westphalia,5th Quintile,Germany,0.90848,566,566,0.88470,0.93225
2000,Hesse,1st Quintile,Germany,0.53666,85,85,0.43002,0.64330
2000,Hesse,2nd Quintile,Germany,0.67057,107,107,0.58110,0.76005
2000,Hesse,3rd Quintile,Germany,0.87654,124,124,0.81840,0.93468
2000,Hesse,4th Quintile,Germany,0.81356,164,164,0.75377,0.87335
2000,Hesse,5th Quintile,Germany,0.92869,165,165,0.88931,0.96808
2000,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.73917,99,99,0.65223,0.82610
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.77402,110,110,0.69551,0.85254
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.85996,100,100,0.79160,0.92832
2000,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.92398,149,149,0.88128,0.96668
2000,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.96297,142,142,0.93180,0.99414
2000,Baden-Wuerttemberg,1st Quintile,Germany,0.62000,172,321,0.56681,0.67318
2000,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.13279,59,321,0.09561,0.16998
2000,Baden-Wuerttemberg,1st Quintile,Western Asia,0.16145,90,321,0.12114,0.20177
2000,Baden-Wuerttemberg,2nd Quintile,Germany,0.72549,212,287,0.67377,0.77721
2000,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.12063,75,287,0.08289,0.15838
2000,Baden-Wuerttemberg,3rd Quintile,Germany,0.76892,219,259,0.71748,0.82036
2000,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.08463,40,259,0.05067,0.11860
2000,Baden-Wuerttemberg,4th Quintile,Germany,0.75434,262,297,0.70530,0.80338
2000,Baden-Wuerttemberg,4th Quintile,Southern Europe,0.07996,35,297,0.04906,0.11085
2000,Baden-Wuerttemberg,5th Quintile,Germany,0.87552,289,289,0.83739,0.91365
2000,Bavaria,1st Quintile,Germany,0.72111,172,210,0.66031,0.78191
2000,Bavaria,1st Quintile,Western Asia,0.07678,38,210,0.04069,0.11288
2000,Bavaria,2nd Quintile,Germany,0.79954,230,230,0.74768,0.85139
2000,Bavaria,3rd Quintile,Germany,0.86324,296,296,0.82403,0.90245
2000,Bavaria,4th Quintile,Germany,0.88117,350,350,0.84722,0.91512
2000,Bavaria,5th Quintile,Germany,0.86385,393,393,0.82990,0.89780
2000,Berlin,1st Quintile,Germany,0.76416,80,80,0.67055,0.85778
2000,Berlin,2nd Quintile,Germany,0.81268,70,70,0.72062,0.90474
2000,Berlin,3rd Quintile,Germany,0.98098,91,91,0.95276,1.00920
2000,Berlin,4th Quintile,Germany,0.91536,104,104,0.86161,0.96912
2000,Berlin,5th Quintile,Germany,0.98937,95,95,0.96863,1.01010
2000,Brandenburg,1st Quintile,Germany,0.95206,140,140,0.91655,0.98758
2000,Brandenburg,2nd Quintile,Germany,0.97571,135,135,0.94964,1.00177
2000,Brandenburg,3rd Quintile,Germany,0.98338,135,135,0.96173,1.00503
2000,Brandenburg,4th Quintile,Germany,0.97914,116,116,0.95302,1.00526
2000,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.95971,79,79,0.91607,1.00335
2000,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.97660,112,112,0.94848,1.00472
2000,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.97515,85,85,0.94186,1.00844
2000,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.93983,58,58,0.87809,1.00157
2000,Saxony,1st Quintile,Germany,0.97631,243,243,0.95716,0.99547
2000,Saxony,2nd Quintile,Germany,0.97229,304,304,0.95380,0.99077
2000,Saxony,3rd Quintile,Germany,0.95785,299,299,0.93503,0.98066
2000,Saxony,4th Quintile,Germany,0.96323,184,184,0.93596,0.99050
2000,Saxony,5th Quintile,Germany,0.97976,77,77,0.94809,1.01142
2000,Saxony-Anhalt,1st Quintile,Germany,0.93561,153,153,0.89659,0.97463
2000,Saxony-Anhalt,2nd Quintile,Germany,0.94519,153,153,0.90900,0.98137
2000,Saxony-Anhalt,3rd Quintile,Germany,0.92331,152,152,0.88087,0.96575
2000,Saxony-Anhalt,4th Quintile,Germany,0.97453,119,119,0.94611,1.00296
2000,Saxony-Anhalt,5th Quintile,Germany,0.95964,75,75,0.91480,1.00448
2000,Thuringa,1st Quintile,Germany,0.93275,150,150,0.89253,0.97296
2000,Thuringa,2nd Quintile,Germany,0.93768,156,156,0.89962,0.97574
2000,Thuringa,3rd Quintile,Germany,0.96824,201,201,0.94393,0.99254
2000,Thuringa,4th Quintile,Germany,0.96769,122,122,0.93619,0.99920
2000,Thuringa,5th Quintile,Germany,0.98808,55,55,0.95914,1.01703
2001,Schleswig-Holstein,1st Quintile,Germany,0.79888,71,71,0.70498,0.89278
2001,Schleswig-Holstein,2nd Quintile,Germany,0.91164,108,108,0.85786,0.96542
2001,Schleswig-Holstein,3rd Quintile,Germany,0.94322,113,113,0.90035,0.98608
2001,Schleswig-Holstein,4th Quintile,Germany,0.89435,128,128,0.84089,0.94781
2001,Schleswig-Holstein,5th Quintile,Germany,0.95289,167,167,0.92066,0.98512
2001,Hamburg,1st Quintile,Germany,0.83619,39,39,0.71852,0.95387
2001,Hamburg,2nd Quintile,Germany,0.87927,39,39,0.77567,0.98286
2001,Hamburg,4th Quintile,Germany,0.94488,43,43,0.87586,1.01390
2001,Hamburg,5th Quintile,Germany,0.95644,82,82,0.91199,1.00089
2001,Lower Saxony,1st Quintile,Germany,0.77656,221,221,0.72151,0.83160
2001,Lower Saxony,2nd Quintile,Germany,0.86020,261,261,0.81804,0.90235
2001,Lower Saxony,3rd Quintile,Germany,0.90372,344,344,0.87250,0.93494
2001,Lower Saxony,4th Quintile,Germany,0.94108,403,403,0.91806,0.96410
2001,Lower Saxony,5th Quintile,Germany,0.96634,393,393,0.94849,0.98420
2001,Bremen,4th Quintile,Germany,0.87747,39,39,0.77321,0.98172
2001,North Rhine-Westphalia,1st Quintile,Germany,0.68792,520,804,0.65587,0.71997
2001,North Rhine-Westphalia,1st Quintile,Southern Europe,0.04149,51,804,0.02770,0.05528
2001,North Rhine-Westphalia,1st Quintile,Central Asia,0.05596,43,804,0.04007,0.07186
2001,North Rhine-Westphalia,1st Quintile,Western Asia,0.10640,119,804,0.08507,0.12773
2001,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.08201,71,804,0.06303,0.10098
2001,North Rhine-Westphalia,2nd Quintile,Germany,0.79681,647,805,0.76900,0.82463
2001,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.03460,48,805,0.02197,0.04724
2001,North Rhine-Westphalia,2nd Quintile,Western Asia,0.05498,60,805,0.03922,0.07073
2001,North Rhine-Westphalia,2nd Quintile,Eastern Europe,0.05923,50,805,0.04291,0.07555
2001,North Rhine-Westphalia,3rd Quintile,Germany,0.86310,786,831,0.83972,0.88649
2001,North Rhine-Westphalia,3rd Quintile,Eastern Europe,0.04602,45,831,0.03177,0.06028
2001,North Rhine-Westphalia,4th Quintile,Germany,0.91444,891,929,0.89644,0.93243
2001,North Rhine-Westphalia,4th Quintile,Eastern Europe,0.04569,38,929,0.03226,0.05913
2001,North Rhine-Westphalia,5th Quintile,Germany,0.93062,1007,1007,0.91492,0.94632
2001,Hesse,1st Quintile,Germany,0.61361,139,184,0.54306,0.68416
2001,Hesse,1st Quintile,Western Asia,0.16305,45,184,0.10953,0.21657
2001,Hesse,2nd Quintile,Germany,0.74872,196,196,0.68784,0.80960
