year,age_gr,bula_h,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,30-45 y.,Baden-Wuerttemberg,Germany,0.80761,296,490,0.77268,0.84255
1989,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.06933,137,490,0.04681,0.09184
1989,30-45 y.,Baden-Wuerttemberg,Western Asia,0.04050,57,490,0.02303,0.05798
1989,30-45 y.,Bavaria,Germany,0.87171,353,424,0.83984,0.90358
1989,30-45 y.,Bavaria,Southern Europe,0.04045,71,424,0.02168,0.05923
1989,30-45 y.,Berlin,Germany,0.82095,63,63,0.72552,0.91639
1989,46-65 y.,Schleswig-Holstein,Germany,0.92459,82,82,0.86709,0.98210
1989,46-65 y.,Hamburg,Germany,0.89221,39,39,0.79361,0.99081
1989,46-65 y.,Lower Saxony,Germany,0.91303,274,274,0.87960,0.94646
1989,46-65 y.,North Rhine-Westphalia,Germany,0.87105,529,721,0.84657,0.89553
1989,46-65 y.,North Rhine-Westphalia,Southern Europe,0.03144,120,721,0.01869,0.04419
1989,46-65 y.,North Rhine-Westphalia,Western Asia,0.02358,72,721,0.01250,0.03466
1989,46-65 y.,Hesse,Germany,0.82027,194,288,0.77585,0.86469
1989,46-65 y.,Hesse,Southern Europe,0.03946,59,288,0.01693,0.06198
1989,46-65 y.,Hesse,Western Asia,0.02319,35,288,0.00578,0.04061
1989,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.94791,201,201,0.91711,0.97871
1989,46-65 y.,Baden-Wuerttemberg,Germany,0.80417,315,487,0.76888,0.83945
1989,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.04317,129,487,0.02510,0.06124
1989,46-65 y.,Baden-Wuerttemberg,Western Asia,0.01539,43,487,0.00444,0.02633
1989,46-65 y.,Bavaria,Germany,0.88463,345,440,0.85475,0.91452
1989,46-65 y.,Bavaria,Southern Europe,0.02814,62,440,0.01267,0.04361
1989,46-65 y.,Bavaria,Western Asia,0.02089,33,440,0.00751,0.03427
1989,46-65 y.,Berlin,Germany,0.92168,81,81,0.86280,0.98055
1989,66 and older,Lower Saxony,Germany,0.97233,118,118,0.94260,1.00205
1989,66 and older,North Rhine-Westphalia,Germany,0.93726,215,215,0.90477,0.96975
1989,66 and older,Hesse,Germany,0.88772,91,91,0.82249,0.95294
1989,66 and older,"Rhineland-Palatinate, Saarland",Germany,0.99645,83,83,0.98358,1.00932
1989,66 and older,Baden-Wuerttemberg,Germany,0.92701,148,148,0.88496,0.96906
1989,66 and older,Bavaria,Germany,0.93925,170,170,0.90324,0.97527
1990,17-29 y.,Schleswig-Holstein,Germany,0.96818,69,69,0.92646,1.00990
1990,17-29 y.,Hamburg,Germany,0.95325,31,31,0.87771,1.02879
1990,17-29 y.,Lower Saxony,Germany,0.94506,234,234,0.91580,0.97432
1990,17-29 y.,North Rhine-Westphalia,Germany,0.89693,544,716,0.87464,0.91922
1990,17-29 y.,North Rhine-Westphalia,Southern Europe,0.01357,48,716,0.00509,0.02205
1990,17-29 y.,North Rhine-Westphalia,Western Asia,0.05735,124,716,0.04031,0.07440
1990,17-29 y.,Hesse,Germany,0.85620,184,236,0.81134,0.90107
1990,17-29 y.,Hesse,Western Asia,0.05248,52,236,0.02397,0.08099
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Germany,0.90395,149,149,0.85648,0.95143
1990,17-29 y.,Baden-Wuerttemberg,Germany,0.85770,356,514,0.82746,0.88793
1990,17-29 y.,Baden-Wuerttemberg,Southern Europe,0.03953,77,514,0.02267,0.05639
1990,17-29 y.,Baden-Wuerttemberg,Western Asia,0.04258,81,514,0.02511,0.06006
1990,17-29 y.,Bavaria,Germany,0.90474,379,454,0.87771,0.93177
1990,17-29 y.,Bavaria,Southern Europe,0.01974,39,454,0.00693,0.03255
1990,17-29 y.,Bavaria,Western Asia,0.02437,36,454,0.01017,0.03858
1990,17-29 y.,Berlin,Germany,0.88229,134,134,0.82752,0.93706
1990,17-29 y.,Brandenburg,Germany,0.99522,175,175,0.98497,1.00547
1990,17-29 y.,Mecklenburg-Western Pomerania,Germany,0.98372,144,144,0.96298,1.00446
1990,17-29 y.,Thuringa,Germany,0.98220,200,200,0.96383,1.00057
1990,30-45 y.,Schleswig-Holstein,Germany,0.97081,67,67,0.93019,1.01142
1990,30-45 y.,Hamburg,Germany,0.80519,32,32,0.66576,0.94461
1990,30-45 y.,Lower Saxony,Germany,0.91054,203,203,0.87118,0.94990
1990,30-45 y.,North Rhine-Westphalia,Germany,0.89172,619,782,0.86993,0.91351
1990,30-45 y.,North Rhine-Westphalia,Southern Europe,0.03165,94,782,0.01937,0.04393
1990,30-45 y.,North Rhine-Westphalia,Western Asia,0.03154,69,782,0.01928,0.04379
1990,30-45 y.,Hesse,Germany,0.83056,170,272,0.78590,0.87522
1990,30-45 y.,Hesse,Southern Europe,0.06249,70,272,0.03367,0.09131
1990,30-45 y.,Hesse,Western Asia,0.05454,32,272,0.02750,0.08157
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Germany,0.87308,128,128,0.81518,0.93097
1990,30-45 y.,Baden-Wuerttemberg,Germany,0.80701,306,496,0.77224,0.84178
1990,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.06844,134,496,0.04620,0.09069
1990,30-45 y.,Baden-Wuerttemberg,Western Asia,0.03896,56,496,0.02192,0.05601
1990,30-45 y.,Bavaria,Germany,0.86764,338,405,0.83459,0.90068
1990,30-45 y.,Bavaria,Southern Europe,0.04089,67,405,0.02158,0.06020
1990,30-45 y.,Berlin,Germany,0.85156,171,171,0.79812,0.90501
1990,30-45 y.,Brandenburg,Germany,0.97520,265,265,0.95644,0.99396
1990,30-45 y.,Mecklenburg-Western Pomerania,Germany,0.98668,165,165,0.96913,1.00422
1990,30-45 y.,Saxony,Germany,0.97486,437,437,0.96017,0.98956
1990,30-45 y.,Saxony-Anhalt,Germany,0.99116,272,272,0.98002,1.00231
1990,30-45 y.,Thuringa,Germany,0.97420,237,237,0.95398,0.99443
1990,46-65 y.,Schleswig-Holstein,Germany,0.90958,85,85,0.84826,0.97091
1990,46-65 y.,Hamburg,Germany,0.89846,32,32,0.79213,1.00479
1990,46-65 y.,Lower Saxony,Germany,0.90240,272,272,0.86707,0.93773
1990,46-65 y.,North Rhine-Westphalia,Germany,0.84582,509,708,0.81920,0.87244
1990,46-65 y.,North Rhine-Westphalia,Southern Europe,0.03801,120,708,0.02392,0.05211
1990,46-65 y.,North Rhine-Westphalia,Western Asia,0.03083,79,708,0.01809,0.04357
1990,46-65 y.,Hesse,Germany,0.81820,187,282,0.77311,0.86330
1990,46-65 y.,Hesse,Southern Europe,0.04156,60,282,0.01823,0.06490
1990,46-65 y.,Hesse,Western Asia,0.02564,35,282,0.00716,0.04412
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.94072,188,188,0.90688,0.97457
1990,46-65 y.,Baden-Wuerttemberg,Germany,0.79536,302,468,0.75877,0.83195
1990,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.04714,121,468,0.02792,0.06636
1990,46-65 y.,Baden-Wuerttemberg,Western Asia,0.01803,45,468,0.00596,0.03010
1990,46-65 y.,Bavaria,Germany,0.87640,338,405,0.84431,0.90849
1990,46-65 y.,Bavaria,Southern Europe,0.03397,67,405,0.01631,0.05164
1990,46-65 y.,Berlin,Germany,0.91696,157,157,0.87366,0.96026
1990,46-65 y.,Brandenburg,Germany,0.95207,207,207,0.92289,0.98124
1990,46-65 y.,Mecklenburg-Western Pomerania,Germany,0.94667,151,151,0.91071,0.98263
1990,46-65 y.,Saxony,Germany,0.94919,404,404,0.92775,0.97063
1990,46-65 y.,Saxony-Anhalt,Germany,0.89790,206,206,0.85645,0.93935
1990,46-65 y.,Thuringa,Germany,0.94189,214,214,0.91047,0.97331
1990,66 and older,Lower Saxony,Germany,0.97156,114,114,0.94092,1.00221
1990,66 and older,North Rhine-Westphalia,Germany,0.93857,214,214,0.90633,0.97082
1990,66 and older,Hesse,Germany,0.88464,95,95,0.82007,0.94922
1990,66 and older,"Rhineland-Palatinate, Saarland",Germany,0.99687,88,88,0.98514,1.00860
1990,66 and older,Baden-Wuerttemberg,Germany,0.91157,143,143,0.86487,0.95827
1990,66 and older,Bavaria,Germany,0.93935,184,184,0.90477,0.97394
1990,66 and older,Berlin,Germany,0.95296,48,48,0.89243,1.01349
1990,66 and older,Brandenburg,Germany,0.93998,62,62,0.88037,0.99959
1990,66 and older,Saxony,Germany,0.96619,134,134,0.93548,0.99691
1990,66 and older,Saxony-Anhalt,Germany,0.93124,87,87,0.87776,0.98472
1990,66 and older,Thuringa,Germany,0.92127,67,67,0.85630,0.98625
1991,17-29 y.,Schleswig-Holstein,Germany,0.97021,74,74,0.93121,1.00921
1991,17-29 y.,Lower Saxony,Germany,0.94114,244,244,0.91154,0.97073
1991,17-29 y.,North Rhine-Westphalia,Germany,0.89662,553,723,0.87441,0.91883
1991,17-29 y.,North Rhine-Westphalia,Southern Europe,0.01472,46,723,0.00593,0.02350
1991,17-29 y.,North Rhine-Westphalia,Western Asia,0.06174,124,723,0.04418,0.07929
1991,17-29 y.,Hesse,Germany,0.86458,178,222,0.81947,0.90969
1991,17-29 y.,Hesse,Western Asia,0.05657,44,222,0.02611,0.08703
1991,17-29 y.,"Rhineland-Palatinate, Saarland",Germany,0.89781,146,146,0.84850,0.94711
1991,17-29 y.,Baden-Wuerttemberg,Germany,0.86692,371,522,0.83775,0.89609
1991,17-29 y.,Baden-Wuerttemberg,Southern Europe,0.03729,67,522,0.02102,0.05356
1991,17-29 y.,Baden-Wuerttemberg,Western Asia,0.05095,84,522,0.03206,0.06983
1991,17-29 y.,Bavaria,Germany,0.89619,377,452,0.86804,0.92434
1991,17-29 y.,Bavaria,Southern Europe,0.02029,36,452,0.00728,0.03330
1991,17-29 y.,Bavaria,Western Asia,0.03243,39,452,0.01608,0.04878
1991,17-29 y.,Berlin,Germany,0.86242,124,124,0.80155,0.92330
1991,17-29 y.,Brandenburg,Germany,0.99456,147,147,0.98264,1.00649
1991,17-29 y.,Mecklenburg-Western Pomerania,Germany,0.97798,121,121,0.95172,1.00424
1991,17-29 y.,Saxony,Germany,0.98927,278,278,0.97713,1.00140
1991,17-29 y.,Thuringa,Germany,0.96726,174,174,0.94074,0.99378
1991,30-45 y.,Schleswig-Holstein,Germany,0.96899,75,75,0.92949,1.00849
1991,30-45 y.,Lower Saxony,Germany,0.91641,205,205,0.87842,0.95439
1991,30-45 y.,North Rhine-Westphalia,Germany,0.88891,638,791,0.86700,0.91083
1991,30-45 y.,North Rhine-Westphalia,Southern Europe,0.03227,90,791,0.01995,0.04459
1991,30-45 y.,North Rhine-Westphalia,Western Asia,0.03183,63,791,0.01959,0.04408
1991,30-45 y.,Hesse,Germany,0.81325,172,271,0.76676,0.85974
1991,30-45 y.,Hesse,Southern Europe,0.05714,68,271,0.02945,0.08482
1991,30-45 y.,Hesse,Western Asia,0.05877,31,271,0.03071,0.08682
1991,30-45 y.,"Rhineland-Palatinate, Saarland",Germany,0.88582,146,146,0.83405,0.93758
1991,30-45 y.,Baden-Wuerttemberg,Germany,0.79266,307,490,0.75672,0.82859
1991,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.07337,127,490,0.05026,0.09648
1991,30-45 y.,Baden-Wuerttemberg,Western Asia,0.04130,56,490,0.02366,0.05893
1991,30-45 y.,Bavaria,Germany,0.86452,357,421,0.83179,0.89725
1991,30-45 y.,Bavaria,Southern Europe,0.03701,64,421,0.01896,0.05507
1991,30-45 y.,Berlin,Germany,0.88195,168,168,0.83302,0.93089
1991,30-45 y.,Brandenburg,Germany,0.97440,256,256,0.95502,0.99379
1991,30-45 y.,Mecklenburg-Western Pomerania,Germany,0.99440,163,163,0.98290,1.00589
1991,30-45 y.,Saxony,Germany,0.97510,428,428,0.96031,0.98988
1991,30-45 y.,Saxony-Anhalt,Germany,0.99153,278,278,0.98073,1.00232
1991,30-45 y.,Thuringa,Germany,0.98591,237,237,0.97087,1.00095
1991,46-65 y.,Schleswig-Holstein,Germany,0.88220,83,83,0.81242,0.95197
1991,46-65 y.,Hamburg,Germany,0.87785,32,32,0.76257,0.99312
1991,46-65 y.,Lower Saxony,Germany,0.90121,267,267,0.86535,0.93707
1991,46-65 y.,North Rhine-Westphalia,Germany,0.84085,486,684,0.81342,0.86829
1991,46-65 y.,North Rhine-Westphalia,Southern Europe,0.04117,115,684,0.02627,0.05607
1991,46-65 y.,North Rhine-Westphalia,Western Asia,0.03728,83,684,0.02307,0.05149
1991,46-65 y.,Hesse,Germany,0.80800,186,281,0.76186,0.85413
1991,46-65 y.,Hesse,Southern Europe,0.05186,62,281,0.02589,0.07784
1991,46-65 y.,Hesse,Western Asia,0.02747,33,281,0.00833,0.04662
1991,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.94708,175,175,0.91381,0.98034
1991,46-65 y.,Baden-Wuerttemberg,Germany,0.77128,292,465,0.73306,0.80949
1991,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.05702,125,465,0.03592,0.07812
1991,46-65 y.,Baden-Wuerttemberg,Western Asia,0.02400,48,465,0.01007,0.03793
1991,46-65 y.,Bavaria,Germany,0.86076,327,426,0.82784,0.89367
1991,46-65 y.,Bavaria,Southern Europe,0.04097,67,426,0.02213,0.05982
1991,46-65 y.,Bavaria,Western Asia,0.02626,32,426,0.01106,0.04147
1991,46-65 y.,Berlin,Germany,0.88426,156,156,0.83390,0.93463
1991,46-65 y.,Brandenburg,Germany,0.95547,196,196,0.92652,0.98442
1991,46-65 y.,Mecklenburg-Western Pomerania,Germany,0.93879,147,147,0.89990,0.97767
1991,46-65 y.,Saxony,Germany,0.93645,364,364,0.91135,0.96155
1991,46-65 y.,Saxony-Anhalt,Germany,0.90327,207,207,0.86290,0.94363
1991,46-65 y.,Thuringa,Germany,0.93048,198,198,0.89496,0.96600
1991,66 and older,Hamburg,Germany,0.98073,32,32,0.93234,1.02912
1991,66 and older,Lower Saxony,Germany,0.95502,109,109,0.91593,0.99411
1991,66 and older,North Rhine-Westphalia,Germany,0.92146,218,218,0.88567,0.95725
1991,66 and older,Hesse,Germany,0.87039,93,93,0.80176,0.93902
1991,66 and older,"Rhineland-Palatinate, Saarland",Germany,0.99123,88,88,0.97164,1.01082
1991,66 and older,Baden-Wuerttemberg,Germany,0.90895,144,144,0.86180,0.95610
1991,66 and older,Bavaria,Germany,0.93062,183,183,0.89370,0.96753
1991,66 and older,Berlin,Germany,0.94313,44,44,0.87391,1.01235
1991,66 and older,Brandenburg,Germany,0.92791,60,60,0.86191,0.99391
1991,66 and older,Saxony,Germany,0.96202,119,119,0.92752,0.99651
1991,66 and older,Saxony-Anhalt,Germany,0.93241,83,83,0.87807,0.98675
1991,66 and older,Thuringa,Germany,0.90019,61,61,0.82435,0.97604
1992,17-29 y.,Schleswig-Holstein,Germany,0.98091,61,61,0.94629,1.01554
1992,17-29 y.,Lower Saxony,Germany,0.94234,241,241,0.91285,0.97183
1992,17-29 y.,North Rhine-Westphalia,Germany,0.87920,538,697,0.85499,0.90341
1992,17-29 y.,North Rhine-Westphalia,Southern Europe,0.01446,40,697,0.00559,0.02333
1992,17-29 y.,North Rhine-Westphalia,Western Asia,0.06916,119,697,0.05031,0.08801
1992,17-29 y.,Hesse,Germany,0.88101,192,232,0.83926,0.92277
1992,17-29 y.,Hesse,Western Asia,0.04266,40,232,0.01660,0.06872
1992,17-29 y.,"Rhineland-Palatinate, Saarland",Germany,0.88829,136,136,0.83515,0.94143
1992,17-29 y.,Baden-Wuerttemberg,Germany,0.86193,373,520,0.83225,0.89161
1992,17-29 y.,Baden-Wuerttemberg,Southern Europe,0.04088,64,520,0.02384,0.05791
1992,17-29 y.,Baden-Wuerttemberg,Western Asia,0.05351,83,520,0.03415,0.07287
1992,17-29 y.,Bavaria,Germany,0.89225,391,463,0.86397,0.92052
1992,17-29 y.,Bavaria,Southern Europe,0.02652,36,463,0.01187,0.04117
1992,17-29 y.,Bavaria,Western Asia,0.02998,36,463,0.01443,0.04552
1992,17-29 y.,Berlin,Germany,0.87006,128,128,0.81158,0.92854
1992,17-29 y.,Brandenburg,Germany,0.99109,148,148,0.97590,1.00628
1992,17-29 y.,Mecklenburg-Western Pomerania,Germany,0.98384,96,96,0.95849,1.00920
1992,17-29 y.,Saxony,Germany,0.98824,245,245,0.97472,1.00177
1992,17-29 y.,Thuringa,Germany,0.96895,172,172,0.94295,0.99495
1992,30-45 y.,Schleswig-Holstein,Germany,0.97468,73,73,0.93839,1.01097
1992,30-45 y.,Hamburg,Germany,0.79610,34,34,0.65864,0.93357
1992,30-45 y.,Lower Saxony,Germany,0.92670,217,217,0.89194,0.96146
1992,30-45 y.,North Rhine-Westphalia,Germany,0.88916,647,796,0.86734,0.91099
1992,30-45 y.,North Rhine-Westphalia,Southern Europe,0.03498,88,796,0.02221,0.04775
1992,30-45 y.,North Rhine-Westphalia,Western Asia,0.03111,61,796,0.01904,0.04318
1992,30-45 y.,Hesse,Germany,0.81366,174,267,0.76687,0.86046
1992,30-45 y.,Hesse,Southern Europe,0.05208,56,267,0.02538,0.07878
1992,30-45 y.,Hesse,Western Asia,0.06698,37,267,0.03694,0.09702
1992,30-45 y.,"Rhineland-Palatinate, Saarland",Germany,0.90215,160,160,0.85597,0.94833
1992,30-45 y.,Baden-Wuerttemberg,Germany,0.77145,298,479,0.73380,0.80909
1992,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.08713,126,479,0.06185,0.11241
1992,30-45 y.,Baden-Wuerttemberg,Western Asia,0.04189,55,479,0.02393,0.05985
1992,30-45 y.,Bavaria,Germany,0.85341,376,430,0.81994,0.88688
1992,30-45 y.,Bavaria,Southern Europe,0.03325,54,430,0.01628,0.05021
1992,30-45 y.,Berlin,Germany,0.90010,172,172,0.85516,0.94505
1992,30-45 y.,Brandenburg,Germany,0.97376,243,243,0.95363,0.99390
1992,30-45 y.,Mecklenburg-Western Pomerania,Germany,0.97931,145,145,0.95606,1.00256
1992,30-45 y.,Saxony,Germany,0.97705,405,405,0.96244,0.99165
1992,30-45 y.,Saxony-Anhalt,Germany,0.99377,271,271,0.98438,1.00315
1992,30-45 y.,Thuringa,Germany,0.98508,233,233,0.96948,1.00068
1992,46-65 y.,Schleswig-Holstein,Germany,0.86923,75,75,0.79241,0.94605
1992,46-65 y.,Lower Saxony,Germany,0.89932,267,267,0.86316,0.93548
1992,46-65 y.,North Rhine-Westphalia,Germany,0.83015,482,678,0.80187,0.85844
1992,46-65 y.,North Rhine-Westphalia,Southern Europe,0.04575,111,678,0.03001,0.06149
1992,46-65 y.,North Rhine-Westphalia,Western Asia,0.04262,85,678,0.02740,0.05783
1992,46-65 y.,Hesse,Germany,0.79823,174,265,0.74982,0.84664
1992,46-65 y.,Hesse,Southern Europe,0.05877,58,265,0.03040,0.08714
1992,46-65 y.,Hesse,Western Asia,0.03336,33,265,0.01170,0.05503
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.93303,160,160,0.89417,0.97188
1992,46-65 y.,Baden-Wuerttemberg,Germany,0.76166,278,448,0.72216,0.80115
1992,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.06485,120,448,0.04202,0.08768
1992,46-65 y.,Baden-Wuerttemberg,Western Asia,0.03071,50,448,0.01472,0.04671
1992,46-65 y.,Bavaria,Germany,0.85652,335,442,0.82380,0.88924
1992,46-65 y.,Bavaria,Southern Europe,0.05186,75,442,0.03116,0.07255
1992,46-65 y.,Bavaria,Western Asia,0.02495,32,442,0.01039,0.03950
1992,46-65 y.,Berlin,Germany,0.87700,156,156,0.82529,0.92870
1992,46-65 y.,Brandenburg,Germany,0.95640,192,192,0.92744,0.98536
1992,46-65 y.,Mecklenburg-Western Pomerania,Germany,0.93061,135,135,0.88759,0.97364
1992,46-65 y.,Saxony,Germany,0.92485,349,349,0.89715,0.95255
1992,46-65 y.,Saxony-Anhalt,Germany,0.89778,204,204,0.85610,0.93945
1992,46-65 y.,Thuringa,Germany,0.92869,188,188,0.89180,0.96557
1992,66 and older,Schleswig-Holstein,Germany,0.98724,33,33,0.94836,1.02613
1992,66 and older,Hamburg,Germany,0.98092,32,32,0.93276,1.02908
1992,66 and older,Lower Saxony,Germany,0.94967,106,106,0.90785,0.99149
1992,66 and older,North Rhine-Westphalia,Germany,0.93089,221,221,0.89737,0.96440
1992,66 and older,Hesse,Germany,0.86036,93,93,0.78953,0.93119
1992,66 and older,"Rhineland-Palatinate, Saarland",Germany,0.98895,92,92,0.96747,1.01043
1992,66 and older,Baden-Wuerttemberg,Germany,0.88812,138,138,0.83533,0.94090
1992,66 and older,Bavaria,Germany,0.91990,178,178,0.87990,0.95989
1992,66 and older,Berlin,Germany,0.93275,39,39,0.85311,1.01238
1992,66 and older,Brandenburg,Germany,0.92584,58,58,0.85781,0.99386
1992,66 and older,Saxony,Germany,0.96997,122,122,0.93957,1.00038
1992,66 and older,Saxony-Anhalt,Germany,0.90403,80,80,0.83908,0.96898
1992,66 and older,Thuringa,Germany,0.90201,65,65,0.82918,0.97485
1993,17-29 y.,Schleswig-Holstein,Germany,0.98533,66,66,0.95611,1.01456
1993,17-29 y.,Lower Saxony,Germany,0.95119,252,252,0.92453,0.97784
1993,17-29 y.,North Rhine-Westphalia,Germany,0.86816,529,672,0.84256,0.89376
1993,17-29 y.,North Rhine-Westphalia,Southern Europe,0.01976,38,672,0.00923,0.03029
1993,17-29 y.,North Rhine-Westphalia,Western Asia,0.07451,105,672,0.05464,0.09438
1993,17-29 y.,Hesse,Germany,0.85193,188,223,0.80520,0.89865
1993,17-29 y.,Hesse,Western Asia,0.04993,35,223,0.02128,0.07858
1993,17-29 y.,"Rhineland-Palatinate, Saarland",Germany,0.89347,129,129,0.84002,0.94691
1993,17-29 y.,Baden-Wuerttemberg,Germany,0.84871,398,541,0.81849,0.87894
1993,17-29 y.,Baden-Wuerttemberg,Southern Europe,0.04990,65,541,0.03153,0.06826
1993,17-29 y.,Baden-Wuerttemberg,Western Asia,0.05371,78,541,0.03469,0.07272
1993,17-29 y.,Bavaria,Germany,0.89323,376,447,0.86457,0.92189
1993,17-29 y.,Bavaria,Southern Europe,0.02667,34,447,0.01172,0.04163
1993,17-29 y.,Bavaria,Western Asia,0.03509,37,447,0.01801,0.05217
1993,17-29 y.,Berlin,Germany,0.87313,120,120,0.81333,0.93293
1993,17-29 y.,Brandenburg,Germany,0.98921,139,139,0.97198,1.00645
1993,17-29 y.,Saxony,Germany,0.98714,234,234,0.97267,1.00161
1993,17-29 y.,Thuringa,Germany,0.98267,161,161,0.96244,1.00289
1993,30-45 y.,Schleswig-Holstein,Germany,0.95789,71,71,0.91083,1.00494
1993,30-45 y.,Hamburg,Germany,0.84666,35,35,0.72554,0.96777
1993,30-45 y.,Lower Saxony,Germany,0.91444,225,225,0.87780,0.95107
1993,30-45 y.,North Rhine-Westphalia,Germany,0.88636,655,805,0.86442,0.90829
1993,30-45 y.,North Rhine-Westphalia,Southern Europe,0.03617,87,805,0.02326,0.04907
1993,30-45 y.,North Rhine-Westphalia,Western Asia,0.03377,63,805,0.02128,0.04625
1993,30-45 y.,Hesse,Germany,0.81129,172,260,0.76364,0.85895
1993,30-45 y.,Hesse,Southern Europe,0.05294,52,260,0.02567,0.08021
1993,30-45 y.,Hesse,Western Asia,0.05730,36,260,0.02899,0.08560
1993,30-45 y.,"Rhineland-Palatinate, Saarland",Germany,0.88563,163,163,0.83662,0.93464
1993,30-45 y.,Baden-Wuerttemberg,Germany,0.77856,304,477,0.74126,0.81586
1993,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.08113,116,477,0.05660,0.10566
1993,30-45 y.,Baden-Wuerttemberg,Western Asia,0.04311,57,477,0.02486,0.06135
1993,30-45 y.,Bavaria,Germany,0.86602,388,436,0.83401,0.89803
1993,30-45 y.,Bavaria,Southern Europe,0.03333,48,436,0.01646,0.05020
1993,30-45 y.,Berlin,Germany,0.89981,167,167,0.85414,0.94549
1993,30-45 y.,Brandenburg,Germany,0.97858,228,228,0.95974,0.99741
1993,30-45 y.,Mecklenburg-Western Pomerania,Germany,0.98607,140,140,0.96658,1.00555
1993,30-45 y.,Saxony,Germany,0.98152,402,402,0.96834,0.99470
1993,30-45 y.,Saxony-Anhalt,Germany,0.99373,248,248,0.98389,1.00357
1993,30-45 y.,Thuringa,Germany,0.98511,230,230,0.96942,1.00080
1993,46-65 y.,Schleswig-Holstein,Germany,0.86568,81,81,0.79096,0.94041
1993,46-65 y.,Lower Saxony,Germany,0.88850,250,250,0.84941,0.92760
1993,46-65 y.,North Rhine-Westphalia,Germany,0.80614,464,658,0.77591,0.83637
1993,46-65 y.,North Rhine-Westphalia,Southern Europe,0.04816,104,658,0.03179,0.06454
1993,46-65 y.,North Rhine-Westphalia,Western Asia,0.04949,90,658,0.03290,0.06607
1993,46-65 y.,Hesse,Germany,0.79463,171,260,0.74543,0.84383
1993,46-65 y.,Hesse,Southern Europe,0.06461,57,260,0.03467,0.09455
1993,46-65 y.,Hesse,Western Asia,0.03839,32,260,0.01499,0.06179
1993,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.93348,157,157,0.89437,0.97258
1993,46-65 y.,Baden-Wuerttemberg,Germany,0.75540,277,464,0.71624,0.79455
1993,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.07762,133,464,0.05325,0.10199
1993,46-65 y.,Baden-Wuerttemberg,Western Asia,0.03478,54,464,0.01809,0.05147
1993,46-65 y.,Bavaria,Germany,0.84006,333,409,0.80449,0.87563
1993,46-65 y.,Bavaria,Southern Europe,0.05596,76,409,0.03365,0.07826
1993,46-65 y.,Berlin,Germany,0.87222,152,152,0.81897,0.92547
1993,46-65 y.,Brandenburg,Germany,0.95697,183,183,0.92749,0.98645
1993,46-65 y.,Mecklenburg-Western Pomerania,Germany,0.93617,131,131,0.89415,0.97819
1993,46-65 y.,Saxony,Germany,0.92963,325,325,0.90178,0.95748
1993,46-65 y.,Saxony-Anhalt,Germany,0.90715,214,214,0.86817,0.94612
1993,46-65 y.,Thuringa,Germany,0.93758,182,182,0.90234,0.97283
1993,66 and older,Schleswig-Holstein,Germany,0.98956,37,37,0.95637,1.02276
1993,66 and older,Hamburg,Germany,0.96666,32,32,0.90345,1.02986
1993,66 and older,Lower Saxony,Germany,0.95131,109,109,0.91072,0.99190
1993,66 and older,North Rhine-Westphalia,Germany,0.92385,228,228,0.88934,0.95835
1993,66 and older,Hesse,Germany,0.81629,91,91,0.73628,0.89630
