"plb0022_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Altersteilzeit mit Arbeitszeit Null","2012","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2012","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2012","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2012","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","2012","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2012","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2012","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2012","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2012","Thueringen","","","",""
"Freiwilliger Wehrdienst","2012","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2012","Hamburg","","","",""
"Freiwilliger Wehrdienst","2012","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2012","Bremen","","","",""
"Freiwilliger Wehrdienst","2012","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2012","Hessen","","","",""
"Freiwilliger Wehrdienst","2012","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2012","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","2012","Bayern","","","",""
"Freiwilliger Wehrdienst","2012","Saarland","","","",""
"Freiwilliger Wehrdienst","2012","Berlin","","","",""
"Freiwilliger Wehrdienst","2012","Brandenburg","","","",""
"Freiwilliger Wehrdienst","2012","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","2012","Sachsen","","","",""
"Freiwilliger Wehrdienst","2012","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","2012","Thueringen","","","",""
"FSJ/FOeJ/BFD","2012","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","2012","Hamburg","","","",""
"FSJ/FOeJ/BFD","2012","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","2012","Bremen","","","",""
"FSJ/FOeJ/BFD","2012","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","2012","Hessen","","","",""
"FSJ/FOeJ/BFD","2012","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","2012","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","2012","Bayern","","","",""
"FSJ/FOeJ/BFD","2012","Saarland","","","",""
"FSJ/FOeJ/BFD","2012","Berlin","","","",""
"FSJ/FOeJ/BFD","2012","Brandenburg","","","",""
"FSJ/FOeJ/BFD","2012","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","2012","Sachsen","","","",""
"FSJ/FOeJ/BFD","2012","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","2012","Thueringen","","","",""
"Werkstatt fuer Behinderte","2012","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","2012","Hamburg","","","",""
"Werkstatt fuer Behinderte","2012","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","2012","Bremen","","","",""
"Werkstatt fuer Behinderte","2012","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","2012","Hessen","","","",""
"Werkstatt fuer Behinderte","2012","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","2012","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","2012","Bayern","","","",""
"Werkstatt fuer Behinderte","2012","Saarland","","","",""
"Werkstatt fuer Behinderte","2012","Berlin","","","",""
"Werkstatt fuer Behinderte","2012","Brandenburg","","","",""
"Werkstatt fuer Behinderte","2012","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","2012","Sachsen","","","",""
"Werkstatt fuer Behinderte","2012","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","2012","Thueringen","","","",""
"Nicht erwerbstaetig","2012","Schleswig-Holstein","392","0.471812257687507","0.440637093834983","0.502987421540031"
"Nicht erwerbstaetig","2012","Hamburg","183","0.455405296333856","0.408978073967785","0.501832518699927"
"Nicht erwerbstaetig","2012","Niedersachsen","1026","0.426075742623074","0.406983296355617","0.445168188890531"
"Nicht erwerbstaetig","2012","Bremen","84","0.534274836596881","0.464618249820769","0.603931423372993"
"Nicht erwerbstaetig","2012","Nordrhein-Westfalen","2200","0.41408551535704","0.401125579099886","0.427045451614193"
"Nicht erwerbstaetig","2012","Hessen","721","0.400451675890016","0.378505904222926","0.422397447557106"
"Nicht erwerbstaetig","2012","Rheinland-Pfalz,Saarland","540","0.421386292146656","0.394938320934854","0.447834263358457"
"Nicht erwerbstaetig","2012","Baden-Wuerttemberg","1206","0.388068619377093","0.37156189150554","0.404575347248645"
"Nicht erwerbstaetig","2012","Bayern","1566","0.389516278621709","0.3750649242162","0.403967633027218"
"Nicht erwerbstaetig","2012","Saarland","91","0.344395804600869","0.283772182923973","0.405019426277766"
"Nicht erwerbstaetig","2012","Berlin","446","0.457326546947176","0.427121992044623","0.487531101849728"
"Nicht erwerbstaetig","2012","Brandenburg","503","0.473773966830063","0.444333905300014","0.503214028360112"
"Nicht erwerbstaetig","2012","Mecklenburg-Vorpommern","282","0.461125015608422","0.422744222822295","0.499505808394549"
"Nicht erwerbstaetig","2012","Sachsen","751","0.431545194967498","0.408993899510056","0.454096490424939"
"Nicht erwerbstaetig","2012","Sachsen-Anhalt","458","0.476138207506408","0.445843084490562","0.506433330522254"
"Nicht erwerbstaetig","2012","Thueringen","466","0.4579127626506","0.428294520170853","0.487531005130348"
"Betriebliches Praktikum","2012","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2012","Hamburg","","","",""
"Betriebliches Praktikum","2012","Niedersachsen","","","",""
"Betriebliches Praktikum","2012","Bremen","","","",""
"Betriebliches Praktikum","2012","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2012","Hessen","","","",""
"Betriebliches Praktikum","2012","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2012","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2012","Bayern","","","",""
"Betriebliches Praktikum","2012","Saarland","","","",""
"Betriebliches Praktikum","2012","Berlin","","","",""
"Betriebliches Praktikum","2012","Brandenburg","","","",""
"Betriebliches Praktikum","2012","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2012","Sachsen","","","",""
"Betriebliches Praktikum","2012","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2012","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2012","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2012","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2012","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2012","Bremen","","","",""
"Wehrpflicht/Zivildienst","2012","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2012","Hessen","","","",""
"Wehrpflicht/Zivildienst","2012","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2012","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2012","Bayern","","","",""
"Wehrpflicht/Zivildienst","2012","Saarland","","","",""
"Wehrpflicht/Zivildienst","2012","Berlin","","","",""
"Wehrpflicht/Zivildienst","2012","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2012","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2012","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2012","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2012","Thueringen","","","",""
"Voll erwerbstaetig","2013","Schleswig-Holstein","350","0.318230024137597","0.290476127130171","0.345983921145022"
"Voll erwerbstaetig","2013","Hamburg","214","0.393429743171442","0.353220054393522","0.433639431949362"
"Voll erwerbstaetig","2013","Niedersachsen","1034","0.357522483949953","0.340106144654016","0.37493882324589"
"Voll erwerbstaetig","2013","Bremen","74","0.325865747649784","0.267056485372415","0.384675009927152"
"Voll erwerbstaetig","2013","Nordrhein-Westfalen","2335","0.368182301061145","0.356408131441286","0.379956470681004"
"Voll erwerbstaetig","2013","Hessen","856","0.398366075365347","0.377941442608174","0.418790708122519"
"Voll erwerbstaetig","2013","Rheinland-Pfalz,Saarland","590","0.38743517598713","0.362855337629593","0.412015014344667"
"Voll erwerbstaetig","2013","Baden-Wuerttemberg","1545","0.402063266233634","0.386467647550324","0.417658884916943"
"Voll erwerbstaetig","2013","Bayern","1976","0.40822394622394","0.394446586292543","0.422001306155338"
"Voll erwerbstaetig","2013","Saarland","103","0.411738215036863","0.353034969090827","0.4704414609829"
"Voll erwerbstaetig","2013","Berlin","418","0.364867691393842","0.337377658916506","0.392357723871178"
"Voll erwerbstaetig","2013","Brandenburg","401","0.381795829018866","0.353494525901468","0.410097132136264"
"Voll erwerbstaetig","2013","Mecklenburg-Vorpommern","218","0.347016430911758","0.309178929739933","0.384853932083582"
"Voll erwerbstaetig","2013","Sachsen","735","0.426678188462267","0.403778554425452","0.449577822499081"
"Voll erwerbstaetig","2013","Sachsen-Anhalt","420","0.366080444897863","0.337336742446451","0.394824147349276"
"Voll erwerbstaetig","2013","Thueringen","412","0.392715176121492","0.363204763805072","0.422225588437912"
"Teilzeitbeschaeftigung","2013","Schleswig-Holstein","158","0.108050644758273","0.0895529231094845","0.126548366407061"
"Teilzeitbeschaeftigung","2013","Hamburg","79","0.0777873619345683","0.0557415236216343","0.0998332002475023"
"Teilzeitbeschaeftigung","2013","Niedersachsen","411","0.116096668663343","0.104455716762543","0.127737620564144"
"Teilzeitbeschaeftigung","2013","Bremen","41","0.0597548038963015","0.0300134898944945","0.0894961178981085"
"Teilzeitbeschaeftigung","2013","Nordrhein-Westfalen","958","0.115398066182959","0.107598397621881","0.123197734744038"
"Teilzeitbeschaeftigung","2013","Hessen","355","0.112489184582791","0.0993069469632218","0.125671422202361"
"Teilzeitbeschaeftigung","2013","Rheinland-Pfalz,Saarland","207","0.102684664569119","0.0873692481154946","0.118000081022744"
"Teilzeitbeschaeftigung","2013","Baden-Wuerttemberg","570","0.111770288298122","0.101748306117019","0.121792270479226"
"Teilzeitbeschaeftigung","2013","Bayern","770","0.116102579008061","0.107122918055439","0.125082239960684"
"Teilzeitbeschaeftigung","2013","Saarland","32","0.095398860965908","0.0603586777138316","0.130439044217984"
"Teilzeitbeschaeftigung","2013","Berlin","176","0.116044901010211","0.0977553274466874","0.134334474573734"
"Teilzeitbeschaeftigung","2013","Brandenburg","123","0.0941643918012195","0.0771509208157123","0.111177862786727"
"Teilzeitbeschaeftigung","2013","Mecklenburg-Vorpommern","82","0.130605156763584","0.103820567328771","0.157389746198397"
"Teilzeitbeschaeftigung","2013","Sachsen","247","0.100033992773129","0.0861419553952669","0.11392603015099"
"Teilzeitbeschaeftigung","2013","Sachsen-Anhalt","116","0.096160830090127","0.0785701735203236","0.11375148665993"
"Teilzeitbeschaeftigung","2013","Thueringen","137","0.112057323463902","0.0929960106574774","0.131118636270327"
"Ausbildung/Lehre","2013","Schleswig-Holstein","35","0.0224479060443523","0.0136213286464758","0.0312744834422289"
"Ausbildung/Lehre","2013","Hamburg","","","",""
"Ausbildung/Lehre","2013","Niedersachsen","95","0.0304681473569037","0.0242224592204462","0.0367138354933612"
"Ausbildung/Lehre","2013","Bremen","","","",""
"Ausbildung/Lehre","2013","Nordrhein-Westfalen","179","0.026562670806838","0.0226371904480726","0.0304881511656033"
"Ausbildung/Lehre","2013","Hessen","52","0.0228457214622026","0.0166122362694417","0.0290792066549636"
"Ausbildung/Lehre","2013","Rheinland-Pfalz,Saarland","47","0.0285931272064418","0.0201843105134205","0.0370019438994632"
"Ausbildung/Lehre","2013","Baden-Wuerttemberg","129","0.0288512688359278","0.0235270839925873","0.0341754536792683"
"Ausbildung/Lehre","2013","Bayern","123","0.0160405123990993","0.012518946661291","0.0195620781369075"
"Ausbildung/Lehre","2013","Saarland","","","",""
"Ausbildung/Lehre","2013","Berlin","","","",""
"Ausbildung/Lehre","2013","Brandenburg","38","0.02237117430271","0.0137561547475725","0.0309861938578476"
"Ausbildung/Lehre","2013","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","2013","Sachsen","32","0.0200561584196467","0.0135652787511447","0.0265470380881487"
"Ausbildung/Lehre","2013","Sachsen-Anhalt","","","",""
"Ausbildung/Lehre","2013","Thueringen","","","",""
"Geringfuegig erwerbstaetig","2013","Schleswig-Holstein","91","0.0734485136101719","0.0579045867227006","0.0889924404976431"
"Geringfuegig erwerbstaetig","2013","Hamburg","43","0.0490741131265367","0.031293115394247","0.0668551108588263"
"Geringfuegig erwerbstaetig","2013","Niedersachsen","216","0.0581637134844677","0.0496584063119308","0.0666690206570046"
"Geringfuegig erwerbstaetig","2013","Bremen","","","",""
"Geringfuegig erwerbstaetig","2013","Nordrhein-Westfalen","454","0.0621666280458311","0.0562721624449794","0.0680610936466829"
"Geringfuegig erwerbstaetig","2013","Hessen","153","0.0676929580812776","0.0572120683220669","0.0781738478404883"
"Geringfuegig erwerbstaetig","2013","Rheinland-Pfalz,Saarland","101","0.0556051285289061","0.0440430023228902","0.0671672547349219"
"Geringfuegig erwerbstaetig","2013","Baden-Wuerttemberg","259","0.0603682628562779","0.0527927686486487","0.0679437570639071"
"Geringfuegig erwerbstaetig","2013","Bayern","321","0.0551072305387398","0.0487108597965207","0.061503601280959"
"Geringfuegig erwerbstaetig","2013","Saarland","","","",""
"Geringfuegig erwerbstaetig","2013","Berlin","74","0.0606628894913267","0.047031261288582","0.0742945176940715"
"Geringfuegig erwerbstaetig","2013","Brandenburg","41","0.0216887610812392","0.0132031959486611","0.0301743262138173"
"Geringfuegig erwerbstaetig","2013","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","2013","Sachsen","75","0.0390371449704749","0.0300696444095825","0.0480046455313673"
"Geringfuegig erwerbstaetig","2013","Sachsen-Anhalt","49","0.0488702213021848","0.0360061211944944","0.0617343214098752"
"Geringfuegig erwerbstaetig","2013","Thueringen","51","0.0480687220843513","0.0351424198004901","0.0609950243682125"
"Altersteilzeit mit Arbeitszeit Null","2013","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2013","Thueringen","","","",""
"Freiwilliger Wehrdienst","2013","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2013","Hamburg","","","",""
"Freiwilliger Wehrdienst","2013","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2013","Bremen","","","",""
"Freiwilliger Wehrdienst","2013","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2013","Hessen","","","",""
"Freiwilliger Wehrdienst","2013","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2013","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","2013","Bayern","","","",""
"Freiwilliger Wehrdienst","2013","Saarland","","","",""
"Freiwilliger Wehrdienst","2013","Berlin","","","",""
"Freiwilliger Wehrdienst","2013","Brandenburg","","","",""
"Freiwilliger Wehrdienst","2013","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","2013","Sachsen","","","",""
"Freiwilliger Wehrdienst","2013","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","2013","Thueringen","","","",""
"FSJ/FOeJ/BFD","2013","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","2013","Hamburg","","","",""
"FSJ/FOeJ/BFD","2013","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","2013","Bremen","","","",""
"FSJ/FOeJ/BFD","2013","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","2013","Hessen","","","",""
"FSJ/FOeJ/BFD","2013","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","2013","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","2013","Bayern","","","",""
"FSJ/FOeJ/BFD","2013","Saarland","","","",""
"FSJ/FOeJ/BFD","2013","Berlin","","","",""
"FSJ/FOeJ/BFD","2013","Brandenburg","","","",""
"FSJ/FOeJ/BFD","2013","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","2013","Sachsen","","","",""
"FSJ/FOeJ/BFD","2013","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","2013","Thueringen","","","",""
"Werkstatt fuer Behinderte","2013","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","2013","Hamburg","","","",""
"Werkstatt fuer Behinderte","2013","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","2013","Bremen","","","",""
"Werkstatt fuer Behinderte","2013","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","2013","Hessen","","","",""
"Werkstatt fuer Behinderte","2013","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","2013","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","2013","Bayern","","","",""
"Werkstatt fuer Behinderte","2013","Saarland","","","",""
"Werkstatt fuer Behinderte","2013","Berlin","","","",""
"Werkstatt fuer Behinderte","2013","Brandenburg","","","",""
"Werkstatt fuer Behinderte","2013","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","2013","Sachsen","","","",""
"Werkstatt fuer Behinderte","2013","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","2013","Thueringen","","","",""
"Nicht erwerbstaetig","2013","Schleswig-Holstein","439","0.461594724306462","0.431890409952952","0.491299038659973"
"Nicht erwerbstaetig","2013","Hamburg","215","0.463390215861236","0.422345308012872","0.504435123709599"
"Nicht erwerbstaetig","2013","Niedersachsen","1135","0.429541151735047","0.411552824500952","0.447529478969142"
"Nicht erwerbstaetig","2013","Bremen","109","0.554865669905657","0.492507602030324","0.617223737780989"
"Nicht erwerbstaetig","2013","Nordrhein-Westfalen","2486","0.419132355516042","0.407087069202985","0.431177641829099"
"Nicht erwerbstaetig","2013","Hessen","773","0.387916841127016","0.367587586435619","0.408246095818412"
"Nicht erwerbstaetig","2013","Rheinland-Pfalz,Saarland","550","0.40931726754781","0.384508188556714","0.434126346538907"
"Nicht erwerbstaetig","2013","Baden-Wuerttemberg","1276","0.38983022107276","0.374317396139151","0.40534304600637"
"Nicht erwerbstaetig","2013","Bayern","1678","0.3988315966431","0.385106009728342","0.412557183557858"
"Nicht erwerbstaetig","2013","Saarland","101","0.405313324923393","0.346752693130942","0.463873956715843"
"Nicht erwerbstaetig","2013","Berlin","483","0.436047519164975","0.407729451737311","0.464365586592639"
"Nicht erwerbstaetig","2013","Brandenburg","518","0.469265931791137","0.440194068098806","0.498337795483469"
"Nicht erwerbstaetig","2013","Mecklenburg-Vorpommern","256","0.442229836962756","0.402752489772323","0.48170718415319"
"Nicht erwerbstaetig","2013","Sachsen","690","0.406830882433863","0.384086439166916","0.429575325700809"
"Nicht erwerbstaetig","2013","Sachsen-Anhalt","464","0.466512980220113","0.436746247817822","0.496279712622405"
"Nicht erwerbstaetig","2013","Thueringen","422","0.419259345741328","0.389441743848071","0.449076947634584"
"Betriebliches Praktikum","2013","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2013","Hamburg","","","",""
"Betriebliches Praktikum","2013","Niedersachsen","","","",""
"Betriebliches Praktikum","2013","Bremen","","","",""
"Betriebliches Praktikum","2013","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2013","Hessen","","","",""
"Betriebliches Praktikum","2013","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2013","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2013","Bayern","","","",""
"Betriebliches Praktikum","2013","Saarland","","","",""
"Betriebliches Praktikum","2013","Berlin","","","",""
"Betriebliches Praktikum","2013","Brandenburg","","","",""
"Betriebliches Praktikum","2013","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2013","Sachsen","","","",""
"Betriebliches Praktikum","2013","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2013","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2013","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2013","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2013","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2013","Bremen","","","",""
"Wehrpflicht/Zivildienst","2013","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2013","Hessen","","","",""
"Wehrpflicht/Zivildienst","2013","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2013","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2013","Bayern","","","",""
"Wehrpflicht/Zivildienst","2013","Saarland","","","",""
"Wehrpflicht/Zivildienst","2013","Berlin","","","",""
"Wehrpflicht/Zivildienst","2013","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2013","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2013","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2013","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2013","Thueringen","","","",""
"Voll erwerbstaetig","2014","Schleswig-Holstein","307","0.319908269364863","0.289962421413931","0.349854117315796"
"Voll erwerbstaetig","2014","Hamburg","177","0.402635945014891","0.35717168315562","0.448100206874163"
"Voll erwerbstaetig","2014","Niedersachsen","940","0.376300927631999","0.357736378135918","0.39486547712808"
"Voll erwerbstaetig","2014","Bremen","59","0.293372556083553","0.232793400311724","0.353951711855382"
"Voll erwerbstaetig","2014","Nordrhein-Westfalen","2036","0.366057451159724","0.353508683162176","0.378606219157271"
"Voll erwerbstaetig","2014","Hessen","734","0.375095256834065","0.353285517209396","0.396904996458734"
"Voll erwerbstaetig","2014","Rheinland-Pfalz,Saarland","515","0.365355225701093","0.339678275876436","0.39103217552575"
"Voll erwerbstaetig","2014","Baden-Wuerttemberg","1277","0.391905651859133","0.375088479002611","0.408722824715654"
"Voll erwerbstaetig","2014","Bayern","1766","0.415135479356046","0.400620517653853","0.429650441058239"
"Voll erwerbstaetig","2014","Saarland","84","0.362008653328808","0.301334120683274","0.422683185974342"
"Voll erwerbstaetig","2014","Berlin","365","0.377530648582554","0.347424616830276","0.407636680334832"
"Voll erwerbstaetig","2014","Brandenburg","363","0.364128889008419","0.334757067953037","0.393500710063802"
"Voll erwerbstaetig","2014","Mecklenburg-Vorpommern","209","0.373706714528052","0.3337800650219","0.413633364034204"
"Voll erwerbstaetig","2014","Sachsen","658","0.427876865826529","0.403857670917291","0.451896060735767"
"Voll erwerbstaetig","2014","Sachsen-Anhalt","362","0.350995806241035","0.320929150315307","0.381062462166763"
"Voll erwerbstaetig","2014","Thueringen","391","0.366939460959226","0.337111919678238","0.396767002240214"
"Teilzeitbeschaeftigung","2014","Schleswig-Holstein","140","0.108628831855036","0.0886512931491523","0.128606370560921"
"Teilzeitbeschaeftigung","2014","Hamburg","59","0.0774476541082196","0.0526680723443464","0.102227235872093"
"Teilzeitbeschaeftigung","2014","Niedersachsen","338","0.10816732713103","0.0962653541567841","0.120069300105275"
"Teilzeitbeschaeftigung","2014","Bremen","34","0.0856800893437153","0.0484402955020644","0.122919883185366"
"Teilzeitbeschaeftigung","2014","Nordrhein-Westfalen","849","0.120057660846146","0.111590777823783","0.128524543868509"
"Teilzeitbeschaeftigung","2014","Hessen","305","0.13038753094595","0.115218644719601","0.145556417172298"
"Teilzeitbeschaeftigung","2014","Rheinland-Pfalz,Saarland","188","0.114693859110966","0.097702143225887","0.131685574996046"
"Teilzeitbeschaeftigung","2014","Baden-Wuerttemberg","499","0.117906970564466","0.106797236151822","0.129016704977111"
"Teilzeitbeschaeftigung","2014","Bayern","707","0.118061560728825","0.10855624108261","0.127566880375039"
"Teilzeitbeschaeftigung","2014","Saarland","","","",""
"Teilzeitbeschaeftigung","2014","Berlin","139","0.118307076975046","0.0982493155456857","0.138364838404406"
"Teilzeitbeschaeftigung","2014","Brandenburg","114","0.0824332757331668","0.0656456659731638","0.0992208854931698"
"Teilzeitbeschaeftigung","2014","Mecklenburg-Vorpommern","65","0.118690194800858","0.0919982473399873","0.145382142261728"
"Teilzeitbeschaeftigung","2014","Sachsen","224","0.104756539170128","0.0898898096989687","0.119623268641287"
"Teilzeitbeschaeftigung","2014","Sachsen-Anhalt","99","0.090991867415782","0.0728744793930062","0.109109255438558"
"Teilzeitbeschaeftigung","2014","Thueringen","120","0.116098516536567","0.0962735304515819","0.135923502621552"
"Ausbildung/Lehre","2014","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","2014","Hamburg","","","",""
"Ausbildung/Lehre","2014","Niedersachsen","84","0.0308050067457237","0.0241836733443621","0.0374263401470854"
"Ausbildung/Lehre","2014","Bremen","","","",""
"Ausbildung/Lehre","2014","Nordrhein-Westfalen","145","0.0225917559994607","0.0187208332274261","0.0264626787714953"
"Ausbildung/Lehre","2014","Hessen","43","0.0216691532158315","0.0151101683662221","0.028228138065441"
"Ausbildung/Lehre","2014","Rheinland-Pfalz,Saarland","48","0.0280518736459601","0.0192470046841012","0.0368567426078191"
"Ausbildung/Lehre","2014","Baden-Wuerttemberg","94","0.0303162726582787","0.0244097796079653","0.0362227657085921"
"Ausbildung/Lehre","2014","Bayern","124","0.0206716286270971","0.0164803662856317","0.0248628909685626"
"Ausbildung/Lehre","2014","Saarland","","","",""
"Ausbildung/Lehre","2014","Berlin","","","",""
"Ausbildung/Lehre","2014","Brandenburg","30","0.0242455316898298","0.0148568440814954","0.0336342192981641"
"Ausbildung/Lehre","2014","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","2014","Sachsen","33","0.0315231171872914","0.0230408197653807","0.0400054146092021"
"Ausbildung/Lehre","2014","Sachsen-Anhalt","","","",""
"Ausbildung/Lehre","2014","Thueringen","","","",""
"Geringfuegig erwerbstaetig","2014","Schleswig-Holstein","83","0.0715497310081548","0.0550025712192794","0.0880968907970302"
"Geringfuegig erwerbstaetig","2014","Hamburg","","","",""
"Geringfuegig erwerbstaetig","2014","Niedersachsen","201","0.0554378367791167","0.0466688860200869","0.0642067875381465"
"Geringfuegig erwerbstaetig","2014","Bremen","","","",""
"Geringfuegig erwerbstaetig","2014","Nordrhein-Westfalen","444","0.0723582455930445","0.0656093039630038","0.0791071872230852"
"Geringfuegig erwerbstaetig","2014","Hessen","143","0.0729853677260025","0.0612678942557175","0.0847028411962876"
"Geringfuegig erwerbstaetig","2014","Rheinland-Pfalz,Saarland","93","0.0546674690847029","0.0425453875139759","0.06678955065543"
"Geringfuegig erwerbstaetig","2014","Baden-Wuerttemberg","235","0.0627484910576154","0.0543942604589022","0.0711027216563285"
"Geringfuegig erwerbstaetig","2014","Bayern","303","0.0669254527925809","0.0595642774881049","0.074286628097057"
