"plb0022_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Geringfuegig erwerbstaetig","1984","AkademikerInnen","Bremen","","","",""
"Geringfuegig erwerbstaetig","1984","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Geringfuegig erwerbstaetig","1984","AkademikerInnen","Hessen","","","",""
"Geringfuegig erwerbstaetig","1984","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Geringfuegig erwerbstaetig","1984","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Geringfuegig erwerbstaetig","1984","AkademikerInnen","Bayern","","","",""
"Geringfuegig erwerbstaetig","1984","AkademikerInnen","Saarland","","","",""
"Geringfuegig erwerbstaetig","1984","AkademikerInnen","Berlin","","","",""
"Geringfuegig erwerbstaetig","1984","AkademikerInnen","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","1984","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","1984","AkademikerInnen","Sachsen","","","",""
"Geringfuegig erwerbstaetig","1984","AkademikerInnen","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","1984","AkademikerInnen","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(noch) kein Abschluss","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Hauptschulabschluss","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","Realschulabschluss","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","(Fach-)Abitur","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","1984","AkademikerInnen","Thueringen","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Hamburg","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Bremen","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Hessen","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Bayern","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Saarland","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Berlin","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Sachsen","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1984","(noch) kein Abschluss","Thueringen","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Hamburg","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Bremen","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Hessen","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Bayern","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Saarland","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Berlin","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Sachsen","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1984","Hauptschulabschluss","Thueringen","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Hamburg","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Bremen","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Hessen","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Bayern","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Saarland","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Berlin","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Sachsen","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1984","Realschulabschluss","Thueringen","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Hamburg","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Bremen","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Hessen","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Bayern","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Saarland","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Berlin","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Sachsen","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1984","(Fach-)Abitur","Thueringen","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Hamburg","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Bremen","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Hessen","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Bayern","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Saarland","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Berlin","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Brandenburg","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Sachsen","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","1984","AkademikerInnen","Thueringen","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Hamburg","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Bremen","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Hessen","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Bayern","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Saarland","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Berlin","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Brandenburg","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Sachsen","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","1984","(noch) kein Abschluss","Thueringen","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Hamburg","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Bremen","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Hessen","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Bayern","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Saarland","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Berlin","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Brandenburg","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Sachsen","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","1984","Hauptschulabschluss","Thueringen","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Hamburg","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Bremen","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Hessen","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Bayern","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Saarland","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Berlin","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Brandenburg","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Sachsen","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","1984","Realschulabschluss","Thueringen","","","",""
"FSJ/FOeJ/BFD","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","1984","(Fach-)Abitur","Hamburg","","","",""
"FSJ/FOeJ/BFD","1984","(Fach-)Abitur","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","1984","(Fach-)Abitur","Bremen","","","",""
