"erwst","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Vollzeit","1989","35-65 J.","Realschule","328","0.561870656215448","0.522070912839975","0.601670399590921"
"Vollzeit","1989","35-65 J.","(Fach-)Abitur","123","0.596025987150114","0.52750489287674","0.664547081423489"
"Vollzeit","1989","35-65 J.","AkademikerIn","328","0.736128128992523","0.694806196158846","0.7774500618262"
"Vollzeit","1989","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","1989","66 und älter","Hauptschule","","","",""
"Vollzeit","1989","66 und älter","Realschule","","","",""
"Vollzeit","1989","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","1989","66 und älter","AkademikerIn","","","",""
"Teilzeit","1989","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","1989","16-34 J.","Hauptschule","86","0.0656800535700386","0.0538344277616708","0.0775256793784065"
"Teilzeit","1989","16-34 J.","Realschule","50","0.0575332050521131","0.0422861348692941","0.072780275234932"
"Teilzeit","1989","16-34 J.","(Fach-)Abitur","37","0.0693964049119793","0.0473410600882651","0.0914517497356936"
"Teilzeit","1989","16-34 J.","AkademikerIn","","","",""
"Teilzeit","1989","35-65 J.","(noch) kein Abschluss","","","",""
"Teilzeit","1989","35-65 J.","Hauptschule","298","0.0989553220933994","0.0884115749289115","0.109499069257887"
"Teilzeit","1989","35-65 J.","Realschule","88","0.136656154891251","0.109103248137395","0.164209061645107"
"Teilzeit","1989","35-65 J.","(Fach-)Abitur","","","",""
"Teilzeit","1989","35-65 J.","AkademikerIn","34","0.0734355847957483","0.0489788508033125","0.0978923187881842"
"Teilzeit","1989","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","1989","66 und älter","Hauptschule","","","",""
"Teilzeit","1989","66 und älter","Realschule","","","",""
"Teilzeit","1989","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","1989","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","1989","16-34 J.","(noch) kein Abschluss","243","0.791493955111555","0.748873458686688","0.834114451536421"
"Nicht erwerbstätig","1989","16-34 J.","Hauptschule","418","0.224826020452009","0.20486345606526","0.244788584838759"
"Nicht erwerbstätig","1989","16-34 J.","Realschule","219","0.215337298673703","0.188422246806835","0.242252350540571"
"Nicht erwerbstätig","1989","16-34 J.","(Fach-)Abitur","225","0.418278270231065","0.375467474711519","0.461089065750611"
"Nicht erwerbstätig","1989","16-34 J.","AkademikerIn","38","0.192170554948305","0.138235090592739","0.246106019303872"
"Nicht erwerbstätig","1989","35-65 J.","(noch) kein Abschluss","231","0.482005071891029","0.439222094480058","0.524788049302"
"Nicht erwerbstätig","1989","35-65 J.","Hauptschule","1100","0.397730545065107","0.380448619373053","0.415012470757162"
"Nicht erwerbstätig","1989","35-65 J.","Realschule","172","0.287886967021287","0.251566920617168","0.324207013425405"
"Nicht erwerbstätig","1989","35-65 J.","(Fach-)Abitur","60","0.317491309490993","0.25248807131348","0.382494547668505"
"Nicht erwerbstätig","1989","35-65 J.","AkademikerIn","61","0.154966083719788","0.121037731228703","0.188894436210873"
"Nicht erwerbstätig","1989","66 und älter","(noch) kein Abschluss","","","",""
"Nicht erwerbstätig","1989","66 und älter","Hauptschule","716","0.979512131321119","0.969256806886321","0.989767455755918"
"Nicht erwerbstätig","1989","66 und älter","Realschule","156","0.984021388686623","0.96446938218578","1.00357339518747"
"Nicht erwerbstätig","1989","66 und älter","(Fach-)Abitur","41","0.883574800372309","0.791880082560858","0.975269518183761"
"Nicht erwerbstätig","1989","66 und älter","AkademikerIn","45","0.859351649874351","0.768296008854442","0.950407290894259"
"Sonstiges","1989","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstiges","1989","16-34 J.","Hauptschule","188","0.107353868145196","0.0925511332087475","0.122156603081645"
"Sonstiges","1989","16-34 J.","Realschule","152","0.144322168299729","0.1213122143712","0.167332122228259"
"Sonstiges","1989","16-34 J.","(Fach-)Abitur","63","0.144620845431005","0.114095697157744","0.175145993704266"
"Sonstiges","1989","16-34 J.","AkademikerIn","","","",""
"Sonstiges","1989","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstiges","1989","35-65 J.","Hauptschule","72","0.0230914218448585","0.0177880199305287","0.0283948237591884"
"Sonstiges","1989","35-65 J.","Realschule","","","",""
"Sonstiges","1989","35-65 J.","(Fach-)Abitur","","","",""
"Sonstiges","1989","35-65 J.","AkademikerIn","","","",""
"Sonstiges","1989","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","1989","66 und älter","Hauptschule","","","",""
"Sonstiges","1989","66 und älter","Realschule","","","",""
"Sonstiges","1989","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","1989","66 und älter","AkademikerIn","","","",""
"Vollzeit","1990","16-34 J.","(noch) kein Abschluss","72","0.143315377787334","0.106814497194661","0.179816258380007"
"Vollzeit","1990","16-34 J.","Hauptschule","1083","0.597911525070907","0.57521615748648","0.620606892655334"
"Vollzeit","1990","16-34 J.","Realschule","1199","0.617808708652147","0.596169035988332","0.639448381315961"
"Vollzeit","1990","16-34 J.","(Fach-)Abitur","222","0.36968504595778","0.331060159755779","0.408309932159781"
"Vollzeit","1990","16-34 J.","AkademikerIn","377","0.726017262875162","0.687535202746702","0.764499323003622"
"Vollzeit","1990","35-65 J.","(noch) kein Abschluss","257","0.479340187490849","0.436109876677626","0.522570498304072"
"Vollzeit","1990","35-65 J.","Hauptschule","2335","0.514459929296675","0.499233828752657","0.529686029840693"
"Vollzeit","1990","35-65 J.","Realschule","706","0.616731075687167","0.587613643308246","0.645848508066089"
"Vollzeit","1990","35-65 J.","(Fach-)Abitur","142","0.592464819950076","0.529098871873057","0.655830768027094"
"Vollzeit","1990","35-65 J.","AkademikerIn","873","0.782031825167771","0.757259051275789","0.806804599059752"
"Vollzeit","1990","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","1990","66 und älter","Hauptschule","","","",""
"Vollzeit","1990","66 und älter","Realschule","","","",""
"Vollzeit","1990","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","1990","66 und älter","AkademikerIn","","","",""
"Teilzeit","1990","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","1990","16-34 J.","Hauptschule","109","0.074018402508987","0.0619004574809718","0.0861363475370023"
"Teilzeit","1990","16-34 J.","Realschule","147","0.0713996835707972","0.0599327885159691","0.0828665786256253"
"Teilzeit","1990","16-34 J.","(Fach-)Abitur","37","0.0636709820368393","0.0441339998092867","0.0832079642643919"
"Teilzeit","1990","16-34 J.","AkademikerIn","47","0.0858158966239188","0.0616488296854883","0.109982963562349"
"Teilzeit","1990","35-65 J.","(noch) kein Abschluss","30","0.0585275958887528","0.0382146202147743","0.0788405715627312"
"Teilzeit","1990","35-65 J.","Hauptschule","470","0.111934856132029","0.102329677129666","0.121540035134393"
"Teilzeit","1990","35-65 J.","Realschule","157","0.137113785734286","0.116513621542466","0.157713949926105"
"Teilzeit","1990","35-65 J.","(Fach-)Abitur","","","",""
"Teilzeit","1990","35-65 J.","AkademikerIn","76","0.0857172888966263","0.0689199552667881","0.102514622526464"
"Teilzeit","1990","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","1990","66 und älter","Hauptschule","","","",""
"Teilzeit","1990","66 und älter","Realschule","","","",""
"Teilzeit","1990","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","1990","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","1990","16-34 J.","(noch) kein Abschluss","258","0.787180445290091","0.744543176868165","0.829817713712017"
"Nicht erwerbstätig","1990","16-34 J.","Hauptschule","425","0.226822263511482","0.207438394947711","0.246206132075252"
"Nicht erwerbstätig","1990","16-34 J.","Realschule","337","0.186710405019251","0.169356782384337","0.204064027654166"
"Nicht erwerbstätig","1990","16-34 J.","(Fach-)Abitur","268","0.431975363645495","0.392339754103118","0.471610973187872"
"Nicht erwerbstätig","1990","16-34 J.","AkademikerIn","85","0.167899687794615","0.135649219369149","0.200150156220082"
"Nicht erwerbstätig","1990","35-65 J.","(noch) kein Abschluss","220","0.454093014276446","0.411008505596535","0.497177522956357"
"Nicht erwerbstätig","1990","35-65 J.","Hauptschule","1265","0.353255135046256","0.33869346741075","0.367816802681762"
"Nicht erwerbstätig","1990","35-65 J.","Realschule","192","0.226466037925497","0.201399486471687","0.251532589379306"
"Nicht erwerbstätig","1990","35-65 J.","(Fach-)Abitur","66","0.293199698917481","0.234495086646743","0.351904311188219"
"Nicht erwerbstätig","1990","35-65 J.","AkademikerIn","111","0.122438204855472","0.102770068432815","0.14210634127813"
"Nicht erwerbstätig","1990","66 und älter","(noch) kein Abschluss","","","",""
"Nicht erwerbstätig","1990","66 und älter","Hauptschule","1066","0.984308881210889","0.976924292699626","0.991693469722153"
"Nicht erwerbstätig","1990","66 und älter","Realschule","185","0.976319542704671","0.954812113087287","0.997826972322055"
"Nicht erwerbstätig","1990","66 und älter","(Fach-)Abitur","39","0.869196275039614","0.77175607669823","0.966636473380999"
"Nicht erwerbstätig","1990","66 und älter","AkademikerIn","95","0.899994521855007","0.843413857623907","0.956575186086108"
"Sonstiges","1990","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstiges","1990","16-34 J.","Hauptschule","176","0.101247808908625","0.0872850659199836","0.115210551897266"
"Sonstiges","1990","16-34 J.","Realschule","254","0.124081202757805","0.109399778086039","0.13876262742957"
"Sonstiges","1990","16-34 J.","(Fach-)Abitur","73","0.134668608359885","0.107353880282697","0.161983336437074"
"Sonstiges","1990","16-34 J.","AkademikerIn","","","",""
"Sonstiges","1990","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstiges","1990","35-65 J.","Hauptschule","69","0.0203500795250397","0.0160485898285056","0.0246515692215738"
"Sonstiges","1990","35-65 J.","Realschule","","","",""
"Sonstiges","1990","35-65 J.","(Fach-)Abitur","","","",""
"Sonstiges","1990","35-65 J.","AkademikerIn","","","",""
"Sonstiges","1990","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","1990","66 und älter","Hauptschule","","","",""
"Sonstiges","1990","66 und älter","Realschule","","","",""
"Sonstiges","1990","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","1990","66 und älter","AkademikerIn","","","",""
"Vollzeit","1991","16-34 J.","(noch) kein Abschluss","71","0.158126206708914","0.120384086945923","0.195868326471905"
"Vollzeit","1991","16-34 J.","Hauptschule","999","0.587592002525756","0.56421898562089","0.610965019430623"
"Vollzeit","1991","16-34 J.","Realschule","1069","0.591814716792877","0.569430126418741","0.614199307167013"
"Vollzeit","1991","16-34 J.","(Fach-)Abitur","222","0.392607806882063","0.35375988302316","0.431455730740965"
"Vollzeit","1991","16-34 J.","AkademikerIn","335","0.684024341153655","0.642127612610327","0.725921069696983"
"Vollzeit","1991","35-65 J.","(noch) kein Abschluss","255","0.474510127069122","0.430564853638464","0.51845540049978"
"Vollzeit","1991","35-65 J.","Hauptschule","2174","0.509171043153626","0.49364574767152","0.524696338635732"
"Vollzeit","1991","35-65 J.","Realschule","724","0.603148227120576","0.574366769031298","0.631929685209854"
"Vollzeit","1991","35-65 J.","(Fach-)Abitur","156","0.619969980008134","0.558302827520618","0.68163713249565"
"Vollzeit","1991","35-65 J.","AkademikerIn","839","0.738463845380715","0.712410200111018","0.764517490650411"
"Vollzeit","1991","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","1991","66 und älter","Hauptschule","","","",""
"Vollzeit","1991","66 und älter","Realschule","","","",""
"Vollzeit","1991","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","1991","66 und älter","AkademikerIn","","","",""
"Teilzeit","1991","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","1991","16-34 J.","Hauptschule","114","0.0751872127519168","0.062666985792852","0.0877074397109816"
"Teilzeit","1991","16-34 J.","Realschule","125","0.0687603826858852","0.0572357401329721","0.0802850252387983"
"Teilzeit","1991","16-34 J.","(Fach-)Abitur","39","0.0650439653520759","0.0454260505133421","0.0846618801908097"
"Teilzeit","1991","16-34 J.","AkademikerIn","34","0.0781844477995427","0.0539908908802919","0.102378004718794"
"Teilzeit","1991","35-65 J.","(noch) kein Abschluss","36","0.080247522486577","0.0563386799085799","0.104156365064574"
"Teilzeit","1991","35-65 J.","Hauptschule","386","0.103467895008967","0.0940092556295284","0.112926534388405"
"Teilzeit","1991","35-65 J.","Realschule","130","0.12463262533801","0.105201513499597","0.144063737176423"
"Teilzeit","1991","35-65 J.","(Fach-)Abitur","","","",""
"Teilzeit","1991","35-65 J.","AkademikerIn","74","0.0862690281390111","0.0696243793468901","0.102913676931132"
"Teilzeit","1991","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","1991","66 und älter","Hauptschule","","","",""
"Teilzeit","1991","66 und älter","Realschule","","","",""
"Teilzeit","1991","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","1991","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","1991","16-34 J.","(noch) kein Abschluss","247","0.74376414140712","0.698605752643977","0.788922530170264"
"Nicht erwerbstätig","1991","16-34 J.","Hauptschule","395","0.218777500704937","0.19914832803228","0.238406673377594"
"Nicht erwerbstätig","1991","16-34 J.","Realschule","428","0.223904326270947","0.2049190695699","0.242889582971994"
"Nicht erwerbstätig","1991","16-34 J.","(Fach-)Abitur","257","0.39318584763254","0.354327839511989","0.432043855753092"
"Nicht erwerbstätig","1991","16-34 J.","AkademikerIn","85","0.179593153513991","0.145001044027831","0.214185263000151"
"Nicht erwerbstätig","1991","35-65 J.","(noch) kein Abschluss","201","0.439988330360758","0.39630393084497","0.483672729876546"
"Nicht erwerbstätig","1991","35-65 J.","Hauptschule","1332","0.361849359347456","0.346925936432852","0.37677278226206"
"Nicht erwerbstätig","1991","35-65 J.","Realschule","234","0.249922437971523","0.224451653964566","0.275393221978479"
"Nicht erwerbstätig","1991","35-65 J.","(Fach-)Abitur","58","0.251783645350656","0.196641079635024","0.306926211066288"
"Nicht erwerbstätig","1991","35-65 J.","AkademikerIn","170","0.16363185138944","0.141700233292602","0.185563469486278"
"Nicht erwerbstätig","1991","66 und älter","(noch) kein Abschluss","","","",""
"Nicht erwerbstätig","1991","66 und älter","Hauptschule","1051","0.984600239471103","0.977215257882037","0.991985221060169"
"Nicht erwerbstätig","1991","66 und älter","Realschule","182","0.970034139800685","0.94566298823709","0.994405291364279"
"Nicht erwerbstätig","1991","66 und älter","(Fach-)Abitur","38","0.876367241765992","0.780194570055654","0.97253991347633"
"Nicht erwerbstätig","1991","66 und älter","AkademikerIn","103","0.938517348599097","0.89402999967849","0.983004697519703"
"Sonstiges","1991","16-34 J.","(noch) kein Abschluss","31","0.0850519145488234","0.0561955816079356","0.113908247489711"
"Sonstiges","1991","16-34 J.","Hauptschule","196","0.11844328401739","0.103100871868916","0.133785696165864"
"Sonstiges","1991","16-34 J.","Realschule","230","0.115520574250291","0.100962593629436","0.130078554871146"
"Sonstiges","1991","16-34 J.","(Fach-)Abitur","89","0.149162380133321","0.120821930266401","0.177502830000242"
"Sonstiges","1991","16-34 J.","AkademikerIn","","","",""
"Sonstiges","1991","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstiges","1991","35-65 J.","Hauptschule","91","0.0255117024899517","0.0206150309567522","0.0304083740231511"
"Sonstiges","1991","35-65 J.","Realschule","","","",""
"Sonstiges","1991","35-65 J.","(Fach-)Abitur","","","",""
"Sonstiges","1991","35-65 J.","AkademikerIn","","","",""
"Sonstiges","1991","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","1991","66 und älter","Hauptschule","","","",""
"Sonstiges","1991","66 und älter","Realschule","","","",""
"Sonstiges","1991","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","1991","66 und älter","AkademikerIn","","","",""
"Vollzeit","1992","16-34 J.","(noch) kein Abschluss","62","0.14453224832151","0.108209304311462","0.180855192331557"
"Vollzeit","1992","16-34 J.","Hauptschule","937","0.583335945818052","0.559431732703536","0.607240158932568"
"Vollzeit","1992","16-34 J.","Realschule","957","0.555653903782879","0.532485682864047","0.578822124701712"
"Vollzeit","1992","16-34 J.","(Fach-)Abitur","221","0.394650779162502","0.355638716680405","0.433662841644599"
