"erwst","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"voll erwerbstätig","1995","Brandenburg","Westdeutschland","","","",""
"voll erwerbstätig","1995","Brandenburg","Ostdeutschland","292","0.461490651073098","0.42119691797299","0.501784384173206"
"voll erwerbstätig","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"voll erwerbstätig","1995","Mecklenburg-Vorpommern","Ostdeutschland","212","0.448245292168274","0.400513146675004","0.495977437661544"
"voll erwerbstätig","1995","Sachsen","Westdeutschland","","","",""
"voll erwerbstätig","1995","Sachsen","Ostdeutschland","524","0.428619916541112","0.399361692066247","0.457878141015978"
"voll erwerbstätig","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"voll erwerbstätig","1995","Sachsen-Anhalt","Ostdeutschland","334","0.438059404402577","0.401012648147891","0.475106160657263"
"voll erwerbstätig","1995","Thueringen","Westdeutschland","","","",""
"voll erwerbstätig","1995","Thueringen","Ostdeutschland","310","0.409622293046864","0.371875413062313","0.447369173031415"
"Teilzeit","1995","Schleswig-Holstein","Westdeutschland","32","0.106113687625239","0.0702944970028937","0.141932878247584"
"Teilzeit","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"Teilzeit","1995","Hamburg","Westdeutschland","","","",""
"Teilzeit","1995","Hamburg","Ostdeutschland","","","",""
"Teilzeit","1995","Niedersachsen","Westdeutschland","91","0.0803047871313229","0.0638039144966358","0.09680565976601"
"Teilzeit","1995","Niedersachsen","Ostdeutschland","","","",""
"Teilzeit","1995","Bremen","Westdeutschland","","","",""
"Teilzeit","1995","Bremen","Ostdeutschland","","","",""
"Teilzeit","1995","Nordrhein-Westfalen","Westdeutschland","199","0.0796979988582176","0.0692517861776725","0.0901442115387627"
"Teilzeit","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Teilzeit","1995","Hessen","Westdeutschland","84","0.07737648641868","0.0603321987419002","0.0944207740954598"
"Teilzeit","1995","Hessen","Ostdeutschland","","","",""
"Teilzeit","1995","Rheinland-Pfalz,Saarland","Westdeutschland","56","0.0736361307801283","0.0544519005218484","0.0928203610384081"
"Teilzeit","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Teilzeit","1995","Baden-Wuerttemberg","Westdeutschland","132","0.0747535689962604","0.0625702321747463","0.0869369058177745"
"Teilzeit","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Teilzeit","1995","Bayern","Westdeutschland","127","0.0778083371427549","0.0650334542085495","0.0905832200769604"
"Teilzeit","1995","Bayern","Ostdeutschland","","","",""
"Teilzeit","1995","Berlin","Westdeutschland","","","",""
"Teilzeit","1995","Berlin","Ostdeutschland","","","",""
"Teilzeit","1995","Brandenburg","Westdeutschland","","","",""
"Teilzeit","1995","Brandenburg","Ostdeutschland","","","",""
"Teilzeit","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Teilzeit","1995","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Teilzeit","1995","Sachsen","Westdeutschland","","","",""
"Teilzeit","1995","Sachsen","Ostdeutschland","63","0.0449990078059566","0.0327428985096765","0.0572551171022368"
"Teilzeit","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"Teilzeit","1995","Sachsen-Anhalt","Ostdeutschland","36","0.0398828555093871","0.0252713920930943","0.0544943189256799"
"Teilzeit","1995","Thueringen","Westdeutschland","","","",""
"Teilzeit","1995","Thueringen","Ostdeutschland","44","0.0556158458043312","0.0380245467370068","0.0732071448716557"
"nicht erwerbstätig","1995","Schleswig-Holstein","Westdeutschland","121","0.483878588407754","0.425757590579004","0.541999586236505"
"nicht erwerbstätig","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","1995","Hamburg","Westdeutschland","56","0.421548204948212","0.337625498857955","0.505470911038468"
"nicht erwerbstätig","1995","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","1995","Niedersachsen","Westdeutschland","442","0.462473696140869","0.432200546298132","0.492746845983607"
"nicht erwerbstätig","1995","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","1995","Bremen","Westdeutschland","53","0.670340876001683","0.574800484154584","0.765881267848781"
"nicht erwerbstätig","1995","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","1995","Nordrhein-Westfalen","Westdeutschland","1065","0.442827001857643","0.423667595436791","0.461986408278494"
"nicht erwerbstätig","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","1995","Hessen","Westdeutschland","383","0.483719983471404","0.451841198069612","0.515598768873196"
"nicht erwerbstätig","1995","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","1995","Rheinland-Pfalz,Saarland","Westdeutschland","324","0.501110954066601","0.464384666830911","0.537837241302291"
"nicht erwerbstätig","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","1995","Baden-Wuerttemberg","Westdeutschland","708","0.445102365952114","0.422079575351611","0.468125156552617"
"nicht erwerbstätig","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","1995","Bayern","Westdeutschland","653","0.44170435297122","0.418021652256646","0.465387053685795"
"nicht erwerbstätig","1995","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","1995","Berlin","Westdeutschland","145","0.483413349806344","0.428746193398986","0.538080506213702"
"nicht erwerbstätig","1995","Berlin","Ostdeutschland","88","0.39699449017382","0.336100402178845","0.457888578168796"
"nicht erwerbstätig","1995","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","1995","Brandenburg","Ostdeutschland","230","0.441977554500582","0.401836814981707","0.482118294019457"
"nicht erwerbstätig","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","1995","Mecklenburg-Vorpommern","Ostdeutschland","165","0.461546984864355","0.413699189806574","0.509394779922135"
"nicht erwerbstätig","1995","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","1995","Sachsen","Ostdeutschland","456","0.489723742156938","0.460168977496164","0.519278506817711"
"nicht erwerbstätig","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","1995","Sachsen-Anhalt","Ostdeutschland","279","0.475874997534437","0.438584140674984","0.513165854393889"
"nicht erwerbstätig","1995","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","1995","Thueringen","Ostdeutschland","262","0.480030540444342","0.441682105396233","0.51837897549245"
"Andere","1995","Schleswig-Holstein","Westdeutschland","","","",""
"Andere","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"Andere","1995","Hamburg","Westdeutschland","","","",""
"Andere","1995","Hamburg","Ostdeutschland","","","",""
"Andere","1995","Niedersachsen","Westdeutschland","55","0.0454207774902324","0.0327778542221699","0.0580637007582948"
"Andere","1995","Niedersachsen","Ostdeutschland","","","",""
"Andere","1995","Bremen","Westdeutschland","","","",""
"Andere","1995","Bremen","Ostdeutschland","","","",""
"Andere","1995","Nordrhein-Westfalen","Westdeutschland","152","0.0546587096295947","0.0458908422314832","0.0634265770277061"
"Andere","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Andere","1995","Hessen","Westdeutschland","48","0.0458520820379209","0.032509205185527","0.0591949588903147"
"Andere","1995","Hessen","Ostdeutschland","","","",""
"Andere","1995","Rheinland-Pfalz,Saarland","Westdeutschland","39","0.0412141268177331","0.0266128121968426","0.0558154414386236"
"Andere","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Andere","1995","Baden-Wuerttemberg","Westdeutschland","117","0.0637117792671239","0.0523972569807685","0.0750263015534793"
"Andere","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Andere","1995","Bayern","Westdeutschland","104","0.0532609338880715","0.0425518380815769","0.0639700296945661"
"Andere","1995","Bayern","Ostdeutschland","","","",""
"Andere","1995","Berlin","Westdeutschland","","","",""
"Andere","1995","Berlin","Ostdeutschland","","","",""
"Andere","1995","Brandenburg","Westdeutschland","","","",""
"Andere","1995","Brandenburg","Ostdeutschland","37","0.0519813632256823","0.0340385020119227","0.0699242244394418"
"Andere","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Andere","1995","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Andere","1995","Sachsen","Westdeutschland","","","",""
"Andere","1995","Sachsen","Ostdeutschland","56","0.0366573334959935","0.0255471795187703","0.0477674874732166"
"Andere","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"Andere","1995","Sachsen-Anhalt","Ostdeutschland","40","0.0461827425535994","0.0305112295303643","0.0618542555768344"
"Andere","1995","Thueringen","Westdeutschland","","","",""
"Andere","1995","Thueringen","Ostdeutschland","36","0.0547313207044629","0.0372722995469365","0.0721903418619893"
"voll erwerbstätig","1996","Schleswig-Holstein","Westdeutschland","120","0.402947428045204","0.345902189337115","0.459992666753293"
"voll erwerbstätig","1996","Schleswig-Holstein","Ostdeutschland","","","",""
"voll erwerbstätig","1996","Hamburg","Westdeutschland","54","0.374573592666284","0.290394756692921","0.458752428639648"
"voll erwerbstätig","1996","Hamburg","Ostdeutschland","","","",""
"voll erwerbstätig","1996","Niedersachsen","Westdeutschland","456","0.408966786408723","0.379115421420519","0.438818151396927"
"voll erwerbstätig","1996","Niedersachsen","Ostdeutschland","","","",""
"voll erwerbstätig","1996","Bremen","Westdeutschland","33","0.292972236198017","0.200966346085073","0.384978126310962"
"voll erwerbstätig","1996","Bremen","Ostdeutschland","","","",""
"voll erwerbstätig","1996","Nordrhein-Westfalen","Westdeutschland","1116","0.410900475527771","0.391819511948807","0.429981439106735"
"voll erwerbstätig","1996","Nordrhein-Westfalen","Ostdeutschland","","","",""
"voll erwerbstätig","1996","Hessen","Westdeutschland","401","0.392410378834557","0.360632868871573","0.42418788879754"
"voll erwerbstätig","1996","Hessen","Ostdeutschland","","","",""
"voll erwerbstätig","1996","Rheinland-Pfalz,Saarland","Westdeutschland","299","0.404274648251673","0.36771042609709","0.440838870406255"
"voll erwerbstätig","1996","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"voll erwerbstätig","1996","Baden-Wuerttemberg","Westdeutschland","783","0.411858981519161","0.388490617939419","0.435227345098902"
"voll erwerbstätig","1996","Baden-Wuerttemberg","Ostdeutschland","","","",""
"voll erwerbstätig","1996","Bayern","Westdeutschland","766","0.405349319023978","0.381731503222703","0.428967134825254"
"voll erwerbstätig","1996","Bayern","Ostdeutschland","","","",""
"voll erwerbstätig","1996","Berlin","Westdeutschland","134","0.423947391831004","0.367933009110623","0.479961774551385"
"voll erwerbstätig","1996","Berlin","Ostdeutschland","123","0.487417544795937","0.424571579454432","0.550263510137442"
"voll erwerbstätig","1996","Brandenburg","Westdeutschland","","","",""
"voll erwerbstätig","1996","Brandenburg","Ostdeutschland","281","0.434631874839293","0.394901382619703","0.474362367058883"
"voll erwerbstätig","1996","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"voll erwerbstätig","1996","Mecklenburg-Vorpommern","Ostdeutschland","180","0.410211639286295","0.362009070441083","0.458414208131507"
"voll erwerbstätig","1996","Sachsen","Westdeutschland","","","",""
"voll erwerbstätig","1996","Sachsen","Ostdeutschland","530","0.416752002526267","0.387735317615951","0.445768687436584"
"voll erwerbstätig","1996","Sachsen-Anhalt","Westdeutschland","","","",""
"voll erwerbstätig","1996","Sachsen-Anhalt","Ostdeutschland","314","0.410409289043391","0.373272696731507","0.447545881355274"
"voll erwerbstätig","1996","Thueringen","Westdeutschland","","","",""
"voll erwerbstätig","1996","Thueringen","Ostdeutschland","305","0.404374629091672","0.366933005984112","0.441816252199232"
"Teilzeit","1996","Schleswig-Holstein","Westdeutschland","32","0.118115464183464","0.0805794490882617","0.155651479278666"
"Teilzeit","1996","Schleswig-Holstein","Ostdeutschland","","","",""
"Teilzeit","1996","Hamburg","Westdeutschland","","","",""
"Teilzeit","1996","Hamburg","Ostdeutschland","","","",""
"Teilzeit","1996","Niedersachsen","Westdeutschland","99","0.0917785996033073","0.0742486442339885","0.109308554972626"
"Teilzeit","1996","Niedersachsen","Ostdeutschland","","","",""
"Teilzeit","1996","Bremen","Westdeutschland","","","",""
"Teilzeit","1996","Bremen","Ostdeutschland","","","",""
"Teilzeit","1996","Nordrhein-Westfalen","Westdeutschland","229","0.0872709589198365","0.0763252611314015","0.0982166567082716"
"Teilzeit","1996","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Teilzeit","1996","Hessen","Westdeutschland","93","0.0914564437475237","0.0726968046633506","0.110216082831697"
"Teilzeit","1996","Hessen","Ostdeutschland","","","",""
"Teilzeit","1996","Rheinland-Pfalz,Saarland","Westdeutschland","57","0.0779962063916511","0.0580160843013649","0.0979763284819374"
"Teilzeit","1996","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Teilzeit","1996","Baden-Wuerttemberg","Westdeutschland","135","0.0790605228672653","0.0662487661905176","0.091872279544013"
"Teilzeit","1996","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Teilzeit","1996","Bayern","Westdeutschland","154","0.092720582253689","0.078768062326529","0.106673102180849"
"Teilzeit","1996","Bayern","Ostdeutschland","","","",""
"Teilzeit","1996","Berlin","Westdeutschland","","","",""
"Teilzeit","1996","Berlin","Ostdeutschland","","","",""
"Teilzeit","1996","Brandenburg","Westdeutschland","","","",""
"Teilzeit","1996","Brandenburg","Ostdeutschland","","","",""
"Teilzeit","1996","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Teilzeit","1996","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Teilzeit","1996","Sachsen","Westdeutschland","","","",""
"Teilzeit","1996","Sachsen","Ostdeutschland","63","0.0496595482834705","0.0368738836678983","0.0624452128990428"
"Teilzeit","1996","Sachsen-Anhalt","Westdeutschland","","","",""
"Teilzeit","1996","Sachsen-Anhalt","Ostdeutschland","38","0.0453871975665067","0.0296727740339289","0.0611016210990844"
"Teilzeit","1996","Thueringen","Westdeutschland","","","",""
"Teilzeit","1996","Thueringen","Ostdeutschland","43","0.0638102460719395","0.0451634906364127","0.0824570015074664"
"nicht erwerbstätig","1996","Schleswig-Holstein","Westdeutschland","112","0.42198395111488","0.364544955578326","0.479422946651434"
"nicht erwerbstätig","1996","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","1996","Hamburg","Westdeutschland","52","0.465476594455003","0.378724789789365","0.55222839912064"
"nicht erwerbstätig","1996","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","1996","Niedersachsen","Westdeutschland","434","0.457769587667069","0.427519291149838","0.488019884184299"
"nicht erwerbstätig","1996","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","1996","Bremen","Westdeutschland","53","0.630679626359863","0.533115491423692","0.728243761296034"
"nicht erwerbstätig","1996","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","1996","Nordrhein-Westfalen","Westdeutschland","1065","0.449610599299788","0.430317991043212","0.468903207556365"
"nicht erwerbstätig","1996","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","1996","Hessen","Westdeutschland","373","0.479186945044819","0.446675380661238","0.5116985094284"
"nicht erwerbstätig","1996","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","1996","Rheinland-Pfalz,Saarland","Westdeutschland","298","0.47511664404288","0.437909480184913","0.512323807900848"
"nicht erwerbstätig","1996","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","1996","Baden-Wuerttemberg","Westdeutschland","686","0.451482612950676","0.427854501538791","0.475110724362561"
"nicht erwerbstätig","1996","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","1996","Bayern","Westdeutschland","646","0.447482608912779","0.423562943308037","0.471402274517522"
"nicht erwerbstätig","1996","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","1996","Berlin","Westdeutschland","132","0.47740574079998","0.420789812485405","0.534021669114554"
