"erwst","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","1994","Niedersachsen","Laendlicher Raum","56","0.115946751245855","0.0875990037633462","0.144294498728363"
"Teilzeit","1994","Bremen","Staedtischer Raum","5","0.0486190317702229","0.0036837843287695","0.0935542792116763"
"Teilzeit","1994","Bremen","Laendlicher Raum","","","",""
"Teilzeit","1994","Nordrhein-Westfalen","Staedtischer Raum","172","","",""
"Teilzeit","1994","Nordrhein-Westfalen","Laendlicher Raum","6","0.100300549270581","0.0255262021750134","0.175074896366148"
"Teilzeit","1994","Hessen","Staedtischer Raum","58","0.066356489522406","0.0490870243464481","0.0836259546983638"
"Teilzeit","1994","Hessen","Laendlicher Raum","8","0.0546701297716774","0.0143302203725536","0.0950100391708012"
"Teilzeit","1994","Rheinland-Pfalz,Saarland","Staedtischer Raum","39","0.0735721405757986","0.0511973104939305","0.0959469706576668"
"Teilzeit","1994","Rheinland-Pfalz,Saarland","Laendlicher Raum","6","0.0397447534342896","0.00356443977541528","0.075925067093164"
"Teilzeit","1994","Baden-Wuerttemberg","Staedtischer Raum","114","","",""
"Teilzeit","1994","Baden-Wuerttemberg","Laendlicher Raum","16","","",""
"Teilzeit","1994","Bayern","Staedtischer Raum","60","0.0778694788585346","0.0590520971481363","0.0966868605689328"
"Teilzeit","1994","Bayern","Laendlicher Raum","65","0.0790523767278243","0.0604479050267584","0.0976568484288903"
"Teilzeit","1994","Saarland","Staedtischer Raum","","","",""
"Teilzeit","1994","Saarland","Laendlicher Raum","","","",""
"Teilzeit","1994","Berlin","Staedtischer Raum","33","0.0507593220228715","0.0324477921866933","0.0690708518590497"
"Teilzeit","1994","Berlin","Laendlicher Raum","","","",""
"Teilzeit","1994","Brandenburg","Staedtischer Raum","6","0.09923608189737","0.0222921475223637","0.176180016272376"
"Teilzeit","1994","Brandenburg","Laendlicher Raum","18","","",""
"Teilzeit","1994","Mecklenburg-Vorpommern","Staedtischer Raum","4","0.0694861868624431","0.0040459675069926","0.134926406217894"
"Teilzeit","1994","Mecklenburg-Vorpommern","Laendlicher Raum","18","","",""
"Teilzeit","1994","Sachsen","Staedtischer Raum","26","","",""
"Teilzeit","1994","Sachsen","Laendlicher Raum","24","","",""
"Teilzeit","1994","Sachsen-Anhalt","Staedtischer Raum","5","0.0214808359728455","-0.00119736094705059","0.0441590328927416"
"Teilzeit","1994","Sachsen-Anhalt","Laendlicher Raum","20","","",""
"Teilzeit","1994","Thueringen","Staedtischer Raum","14","","",""
"Teilzeit","1994","Thueringen","Laendlicher Raum","27","","",""
"nicht erwerbstätig","1994","Schleswig-Holstein","Staedtischer Raum","58","0.412345717529917","0.331381035287309","0.493310399772526"
"nicht erwerbstätig","1994","Schleswig-Holstein","Laendlicher Raum","59","0.452938462238385","0.371916681983071","0.533960242493699"
"nicht erwerbstätig","1994","Hamburg","Staedtischer Raum","62","0.443989548050022","0.362555143840991","0.525423952259052"
"nicht erwerbstätig","1994","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","1994","Niedersachsen","Staedtischer Raum","201","","",""
"nicht erwerbstätig","1994","Niedersachsen","Laendlicher Raum","199","","",""
"nicht erwerbstätig","1994","Bremen","Staedtischer Raum","51","0.64643567823563","0.546549906151695","0.746321450319564"
"nicht erwerbstätig","1994","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1994","Nordrhein-Westfalen","Staedtischer Raum","1012","","",""
"nicht erwerbstätig","1994","Nordrhein-Westfalen","Laendlicher Raum","21","","",""
"nicht erwerbstätig","1994","Hessen","Staedtischer Raum","319","0.471730120586682","0.437094627600837","0.506365613572528"
"nicht erwerbstätig","1994","Hessen","Laendlicher Raum","54","0.542893882704529","0.454497566574921","0.631290198834136"
"nicht erwerbstätig","1994","Rheinland-Pfalz,Saarland","Staedtischer Raum","234","","",""
"nicht erwerbstätig","1994","Rheinland-Pfalz,Saarland","Laendlicher Raum","52","0.495359963344011","0.402764356440594","0.587955570247428"
"nicht erwerbstätig","1994","Baden-Wuerttemberg","Staedtischer Raum","596","0.437028229355493","0.412051254932857","0.46200520377813"
"nicht erwerbstätig","1994","Baden-Wuerttemberg","Laendlicher Raum","97","0.492368199292311","0.425850436799205","0.558885961785417"
"nicht erwerbstätig","1994","Bayern","Staedtischer Raum","311","0.453433383151979","0.418474491200133","0.488392275103825"
"nicht erwerbstätig","1994","Bayern","Laendlicher Raum","307","0.444858910869043","0.41059355518214","0.479124266555945"
"nicht erwerbstätig","1994","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","1994","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","1994","Berlin","Staedtischer Raum","214","","",""
"nicht erwerbstätig","1994","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","1994","Brandenburg","Staedtischer Raum","9","0.186159024128607","0.0859871227671126","0.286330925490101"
"nicht erwerbstätig","1994","Brandenburg","Laendlicher Raum","235","","",""
"nicht erwerbstätig","1994","Mecklenburg-Vorpommern","Staedtischer Raum","27","","",""
"nicht erwerbstätig","1994","Mecklenburg-Vorpommern","Laendlicher Raum","149","","",""
"nicht erwerbstätig","1994","Sachsen","Staedtischer Raum","254","","",""
"nicht erwerbstätig","1994","Sachsen","Laendlicher Raum","234","","",""
"nicht erwerbstätig","1994","Sachsen-Anhalt","Staedtischer Raum","66","0.497027770464414","0.418818074828638","0.57523746610019"
"nicht erwerbstätig","1994","Sachsen-Anhalt","Laendlicher Raum","219","","",""
"nicht erwerbstätig","1994","Thueringen","Staedtischer Raum","69","0.412156925584295","0.342167360559604","0.482146490608985"
"nicht erwerbstätig","1994","Thueringen","Laendlicher Raum","208","","",""
"Andere","1994","Schleswig-Holstein","Staedtischer Raum","5","0.0330210964157401","0.00363051597792105","0.0624116768535591"
"Andere","1994","Schleswig-Holstein","Laendlicher Raum","11","","",""
"Andere","1994","Hamburg","Staedtischer Raum","8","0.0552254996957122","0.0177873841003295","0.0926636152910949"
"Andere","1994","Hamburg","Laendlicher Raum","","","",""
"Andere","1994","Niedersachsen","Staedtischer Raum","19","","",""
"Andere","1994","Niedersachsen","Laendlicher Raum","30","0.0608096682992637","0.0396497895474285","0.0819695470510988"
"Andere","1994","Bremen","Staedtischer Raum","1","","",""
"Andere","1994","Bremen","Laendlicher Raum","","","",""
"Andere","1994","Nordrhein-Westfalen","Staedtischer Raum","134","","",""
"Andere","1994","Nordrhein-Westfalen","Laendlicher Raum","4","0.0859084325673953","0.0161550945914425","0.155661770543348"
"Andere","1994","Hessen","Staedtischer Raum","43","0.0533477558444925","0.037755822942695","0.0689396887462901"
"Andere","1994","Hessen","Laendlicher Raum","3","","",""
"Andere","1994","Rheinland-Pfalz,Saarland","Staedtischer Raum","29","","",""
"Andere","1994","Rheinland-Pfalz,Saarland","Laendlicher Raum","6","0.0410200211419613","0.00428825676793455","0.077751785515988"
"Andere","1994","Baden-Wuerttemberg","Staedtischer Raum","85","0.0495336541745218","0.0386076759546604","0.0604596323943833"
"Andere","1994","Baden-Wuerttemberg","Laendlicher Raum","7","0.0352472344831727","0.0107120818525121","0.0597823871138334"
"Andere","1994","Bayern","Staedtischer Raum","34","0.0372225279699846","0.0239288469265245","0.0505162090134447"
"Andere","1994","Bayern","Laendlicher Raum","56","0.0645612567866288","0.0476164712998821","0.0815060422733756"
"Andere","1994","Saarland","Staedtischer Raum","","","",""
"Andere","1994","Saarland","Laendlicher Raum","","","",""
"Andere","1994","Berlin","Staedtischer Raum","27","","",""
"Andere","1994","Berlin","Laendlicher Raum","","","",""
"Andere","1994","Brandenburg","Staedtischer Raum","3","","",""
"Andere","1994","Brandenburg","Laendlicher Raum","37","0.0594389947667474","0.0396425581175413","0.0792354314159535"
"Andere","1994","Mecklenburg-Vorpommern","Staedtischer Raum","3","","",""
"Andere","1994","Mecklenburg-Vorpommern","Laendlicher Raum","15","","",""
"Andere","1994","Sachsen","Staedtischer Raum","21","","",""
"Andere","1994","Sachsen","Laendlicher Raum","30","0.0375403751419453","0.0215672753381505","0.0535134749457401"
"Andere","1994","Sachsen-Anhalt","Staedtischer Raum","3","","",""
"Andere","1994","Sachsen-Anhalt","Laendlicher Raum","30","0.0422401111179359","0.0253690414797151","0.0591111807561567"
"Andere","1994","Thueringen","Staedtischer Raum","10","","",""
"Andere","1994","Thueringen","Laendlicher Raum","36","0.0576409945164056","0.036659672684577","0.0786223163482342"
"voll erwerbstätig","1995","Schleswig-Holstein","Staedtischer Raum","60","0.392111133039371","0.311238654264291","0.472983611814451"
"voll erwerbstätig","1995","Schleswig-Holstein","Laendlicher Raum","56","0.345492251911195","0.267824023857177","0.423160479965214"
"voll erwerbstätig","1995","Hamburg","Staedtischer Raum","57","0.391225680815438","0.308285665759342","0.474165695871534"
"voll erwerbstätig","1995","Hamburg","Laendlicher Raum","","","",""
"voll erwerbstätig","1995","Niedersachsen","Staedtischer Raum","229","","",""
"voll erwerbstätig","1995","Niedersachsen","Laendlicher Raum","225","","",""
"voll erwerbstätig","1995","Bremen","Staedtischer Raum","33","0.268526720942981","0.178452688865029","0.358600753020932"
"voll erwerbstätig","1995","Bremen","Laendlicher Raum","","","",""
"voll erwerbstätig","1995","Nordrhein-Westfalen","Staedtischer Raum","1133","","",""
"voll erwerbstätig","1995","Nordrhein-Westfalen","Laendlicher Raum","33","0.406225888520651","0.29117406700321","0.521277710038091"
"voll erwerbstätig","1995","Hessen","Staedtischer Raum","368","0.398937043586144","0.365068035135672","0.432806052036616"
"voll erwerbstätig","1995","Hessen","Laendlicher Raum","61","0.362995142715431","0.283624423893254","0.442365861537608"
"voll erwerbstätig","1995","Rheinland-Pfalz,Saarland","Staedtischer Raum","239","","",""
"voll erwerbstätig","1995","Rheinland-Pfalz,Saarland","Laendlicher Raum","54","0.391599808918636","0.309262415691008","0.473937202146264"
"voll erwerbstätig","1995","Baden-Wuerttemberg","Staedtischer Raum","740","0.428776952871815","0.404273224455109","0.453280681288521"
"voll erwerbstätig","1995","Baden-Wuerttemberg","Laendlicher Raum","93","0.339900450840036","0.277731112124707","0.402069789555366"
"voll erwerbstätig","1995","Bayern","Staedtischer Raum","393","0.433534476867824","0.399677612408396","0.467391341327252"
"voll erwerbstätig","1995","Bayern","Laendlicher Raum","412","0.421390416922876","0.388503415010528","0.454277418835223"
"voll erwerbstätig","1995","Saarland","Staedtischer Raum","","","",""
"voll erwerbstätig","1995","Saarland","Laendlicher Raum","","","",""
"voll erwerbstätig","1995","Berlin","Staedtischer Raum","274","","",""
"voll erwerbstätig","1995","Berlin","Laendlicher Raum","","","",""
"voll erwerbstätig","1995","Brandenburg","Staedtischer Raum","13","","",""
"voll erwerbstätig","1995","Brandenburg","Laendlicher Raum","279","","",""
"voll erwerbstätig","1995","Mecklenburg-Vorpommern","Staedtischer Raum","23","","",""
"voll erwerbstätig","1995","Mecklenburg-Vorpommern","Laendlicher Raum","189","","",""
"voll erwerbstätig","1995","Sachsen","Staedtischer Raum","268","","",""
"voll erwerbstätig","1995","Sachsen","Laendlicher Raum","256","","",""
"voll erwerbstätig","1995","Sachsen-Anhalt","Staedtischer Raum","62","0.433624521176307","0.347772159988487","0.519476882364126"
"voll erwerbstätig","1995","Sachsen-Anhalt","Laendlicher Raum","272","","",""
"voll erwerbstätig","1995","Thueringen","Staedtischer Raum","97","0.47747538945299","0.406264557463774","0.548686221442207"
"voll erwerbstätig","1995","Thueringen","Laendlicher Raum","213","","",""
"Teilzeit","1995","Schleswig-Holstein","Staedtischer Raum","18","","",""
"Teilzeit","1995","Schleswig-Holstein","Laendlicher Raum","14","","",""
"Teilzeit","1995","Hamburg","Staedtischer Raum","14","","",""
"Teilzeit","1995","Hamburg","Laendlicher Raum","","","",""
"Teilzeit","1995","Niedersachsen","Staedtischer Raum","37","0.0658989586700752","0.0445331460516413","0.0872647712885091"
"Teilzeit","1995","Niedersachsen","Laendlicher Raum","54","0.0949378132400568","0.0698396887065259","0.120035937773588"
"Teilzeit","1995","Bremen","Staedtischer Raum","5","0.0378346373557911","-0.000942546322665938","0.0766118210342481"
"Teilzeit","1995","Bremen","Laendlicher Raum","","","",""
"Teilzeit","1995","Nordrhein-Westfalen","Staedtischer Raum","191","","",""
"Teilzeit","1995","Nordrhein-Westfalen","Laendlicher Raum","8","0.134416323092776","0.0545102835931107","0.21432236259244"
"Teilzeit","1995","Hessen","Staedtischer Raum","75","0.0796611414834719","0.0609333113910671","0.0983889715758768"
"Teilzeit","1995","Hessen","Laendlicher Raum","9","0.0657093084590794","0.0248121632072473","0.106606453710912"
"Teilzeit","1995","Rheinland-Pfalz,Saarland","Staedtischer Raum","44","0.0733826162455747","0.0521057824154323","0.094659450075717"
"Teilzeit","1995","Rheinland-Pfalz,Saarland","Laendlicher Raum","12","","",""
"Teilzeit","1995","Baden-Wuerttemberg","Staedtischer Raum","113","","",""
"Teilzeit","1995","Baden-Wuerttemberg","Laendlicher Raum","19","","",""
"Teilzeit","1995","Bayern","Staedtischer Raum","61","0.0747715364052943","0.0568018367595136","0.092741236051075"
"Teilzeit","1995","Bayern","Laendlicher Raum","66","0.0806178427591969","0.0624855481446372","0.0987501373737566"
"Teilzeit","1995","Saarland","Staedtischer Raum","","","",""
"Teilzeit","1995","Saarland","Laendlicher Raum","","","",""
"Teilzeit","1995","Berlin","Staedtischer Raum","40","0.0647931375929892","0.0445671234850138","0.0850191517009646"
"Teilzeit","1995","Berlin","Laendlicher Raum","","","",""
"Teilzeit","1995","Brandenburg","Staedtischer Raum","3","","",""
"Teilzeit","1995","Brandenburg","Laendlicher Raum","26","","",""
"Teilzeit","1995","Mecklenburg-Vorpommern","Staedtischer Raum","3","","",""
"Teilzeit","1995","Mecklenburg-Vorpommern","Laendlicher Raum","21","","",""
"Teilzeit","1995","Sachsen","Staedtischer Raum","37","0.044236078597865","0.0274587113452693","0.0610134458504608"
"Teilzeit","1995","Sachsen","Laendlicher Raum","26","","",""
"Teilzeit","1995","Sachsen-Anhalt","Staedtischer Raum","6","0.0226652322938511","-0.00311844564099848","0.0484489102287008"
"Teilzeit","1995","Sachsen-Anhalt","Laendlicher Raum","30","0.0439443768054416","0.0269830471340852","0.060905706476798"
"Teilzeit","1995","Thueringen","Staedtischer Raum","16","","",""
"Teilzeit","1995","Thueringen","Laendlicher Raum","28","","",""
"nicht erwerbstätig","1995","Schleswig-Holstein","Staedtischer Raum","59","0.450089279988465","0.367679358427242","0.532499201549688"
"nicht erwerbstätig","1995","Schleswig-Holstein","Laendlicher Raum","62","0.509013539127416","0.427361643774301","0.590665434480532"
"nicht erwerbstätig","1995","Hamburg","Staedtischer Raum","56","0.421548204948212","0.337625498857955","0.505470911038468"
"nicht erwerbstätig","1995","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","1995","Niedersachsen","Staedtischer Raum","234","","",""
"nicht erwerbstätig","1995","Niedersachsen","Laendlicher Raum","208","","",""
"nicht erwerbstätig","1995","Bremen","Staedtischer Raum","53","0.670340876001683","0.574800484154584","0.765881267848781"
"nicht erwerbstätig","1995","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1995","Nordrhein-Westfalen","Staedtischer Raum","1041","","",""
"nicht erwerbstätig","1995","Nordrhein-Westfalen","Laendlicher Raum","24","","",""
"nicht erwerbstätig","1995","Hessen","Staedtischer Raum","320","0.47383795135362","0.439302510897006","0.508373391810233"
"nicht erwerbstätig","1995","Hessen","Laendlicher Raum","63","0.534185118929906","0.451848864473081","0.616521373386731"
"nicht erwerbstätig","1995","Rheinland-Pfalz,Saarland","Staedtischer Raum","264","","",""
"nicht erwerbstätig","1995","Rheinland-Pfalz,Saarland","Laendlicher Raum","60","0.498834547777743","0.414491356109718","0.583177739445768"
"nicht erwerbstätig","1995","Baden-Wuerttemberg","Staedtischer Raum","614","0.436844187688353","0.412286291507547","0.461402083869159"
"nicht erwerbstätig","1995","Baden-Wuerttemberg","Laendlicher Raum","94","0.496299658787467","0.430677007869792","0.561922309705142"
"nicht erwerbstätig","1995","Bayern","Staedtischer Raum","325","0.449361719093691","0.415377334499327","0.483346103688055"
"nicht erwerbstätig","1995","Bayern","Laendlicher Raum","328","0.434620116964935","0.4016048941195","0.46763533981037"
"nicht erwerbstätig","1995","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","1995","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","1995","Berlin","Staedtischer Raum","233","","",""
"nicht erwerbstätig","1995","Berlin","Laendlicher Raum","","","",""
