"erwst","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","1988","66","Hauptschule","","","",""
"voll erwerbstätig","1988","66","Realschule","","","",""
"voll erwerbstätig","1988","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","1988","66","AkademikerIn","","","",""
"Teilzeit","1988","17-29","(noch) kein Abschluss","8","","",""
"Teilzeit","1988","17-29","Hauptschule","32","0.029784062067064","0.0204605656384133","0.0391075584957147"
"Teilzeit","1988","17-29","Realschule","28","","",""
"Teilzeit","1988","17-29","(Fach-)Abitur","15","","",""
"Teilzeit","1988","17-29","AkademikerIn","4","","",""
"Teilzeit","1988","30-45","(noch) kein Abschluss","21","","",""
"Teilzeit","1988","30-45","Hauptschule","181","0.116657774477208","0.10109297951745","0.132222569436965"
"Teilzeit","1988","30-45","Realschule","66","0.13149358388161","0.101293068835804","0.161694098927416"
"Teilzeit","1988","30-45","(Fach-)Abitur","21","","",""
"Teilzeit","1988","30-45","AkademikerIn","32","0.0919674396220662","0.0613852349972264","0.122549644246906"
"Teilzeit","1988","46-65","(noch) kein Abschluss","11","","",""
"Teilzeit","1988","46-65","Hauptschule","182","0.0912025671378838","0.0788182662895288","0.103586867986239"
"Teilzeit","1988","46-65","Realschule","44","0.120639992878616","0.0856571595588039","0.155622826198428"
"Teilzeit","1988","46-65","(Fach-)Abitur","3","","",""
"Teilzeit","1988","46-65","AkademikerIn","11","","",""
"Teilzeit","1988","66","(noch) kein Abschluss","","","",""
"Teilzeit","1988","66","Hauptschule","","","",""
"Teilzeit","1988","66","Realschule","","","",""
"Teilzeit","1988","66","(Fach-)Abitur","","","",""
"Teilzeit","1988","66","AkademikerIn","","","",""
"nicht erwerbstätig","1988","17-29","(noch) kein Abschluss","222","0.865994510126482","0.826234873955128","0.905754146297836"
"nicht erwerbstätig","1988","17-29","Hauptschule","366","0.264971624519251","0.240766663968611","0.289176585069891"
"nicht erwerbstätig","1988","17-29","Realschule","202","0.25413898122014","0.222512782264203","0.285765180176076"
"nicht erwerbstätig","1988","17-29","(Fach-)Abitur","191","0.469976597325922","0.420943176354845","0.519010018296998"
"nicht erwerbstätig","1988","17-29","AkademikerIn","15","","",""
"nicht erwerbstätig","1988","30-45","(noch) kein Abschluss","94","0.369374292744438","0.311044640739766","0.427703944749109"
"nicht erwerbstätig","1988","30-45","Hauptschule","413","0.249572271431304","0.228588929036923","0.270555613825685"
"nicht erwerbstätig","1988","30-45","Realschule","111","0.221885551689957","0.184752400623478","0.259018702756436"
"nicht erwerbstätig","1988","30-45","(Fach-)Abitur","57","0.271246607953696","0.208521431882256","0.333971784025136"
"nicht erwerbstätig","1988","30-45","AkademikerIn","44","0.121183592567469","0.0866475937377859","0.155719591397151"
"nicht erwerbstätig","1988","46-65","(noch) kein Abschluss","159","0.525143818717929","0.472296712934266","0.577990924501592"
"nicht erwerbstätig","1988","46-65","Hauptschule","871","0.45266264246967","0.431251034204525","0.474074250734816"
"nicht erwerbstätig","1988","46-65","Realschule","121","0.369987687945109","0.318132271210376","0.421843104679841"
"nicht erwerbstätig","1988","46-65","(Fach-)Abitur","34","0.335656635362278","0.244015191226227","0.42729807949833"
"nicht erwerbstätig","1988","46-65","AkademikerIn","43","0.203889920191266","0.151479263454034","0.256300576928497"
"nicht erwerbstätig","1988","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","1988","66","Hauptschule","","","",""
"nicht erwerbstätig","1988","66","Realschule","","","",""
"nicht erwerbstätig","1988","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","1988","66","AkademikerIn","","","",""
"Andere","1988","17-29","(noch) kein Abschluss","10","","",""
"Andere","1988","17-29","Hauptschule","205","0.146250802516562","0.126870215574643","0.16563138945848"
"Andere","1988","17-29","Realschule","170","0.200496456318882","0.171413004621107","0.229579908016658"
"Andere","1988","17-29","(Fach-)Abitur","74","0.191774143526367","0.15309579246169","0.230452494591044"
"Andere","1988","17-29","AkademikerIn","4","","",""
"Andere","1988","30-45","(noch) kein Abschluss","4","","",""
"Andere","1988","30-45","Hauptschule","42","0.0283340106336167","0.0202888523680533","0.0363791688991802"
"Andere","1988","30-45","Realschule","15","","",""
"Andere","1988","30-45","(Fach-)Abitur","9","","",""
"Andere","1988","30-45","AkademikerIn","9","","",""
"Andere","1988","46-65","(noch) kein Abschluss","1","","",""
"Andere","1988","46-65","Hauptschule","37","0.0205572027626997","0.0144533230772192","0.0266610824481803"
"Andere","1988","46-65","Realschule","2","","",""
"Andere","1988","46-65","(Fach-)Abitur","2","","",""
"Andere","1988","46-65","AkademikerIn","5","","",""
"Andere","1988","66","(noch) kein Abschluss","","","",""
"Andere","1988","66","Hauptschule","","","",""
"Andere","1988","66","Realschule","","","",""
"Andere","1988","66","(Fach-)Abitur","","","",""
"Andere","1988","66","AkademikerIn","","","",""
"voll erwerbstätig","1989","17-29","(noch) kein Abschluss","47","0.0858892339089874","0.0538602469732536","0.117918220844721"
"voll erwerbstätig","1989","17-29","Hauptschule","692","0.570286159175756","0.542598579428005","0.597973738923507"
"voll erwerbstätig","1989","17-29","Realschule","352","0.560813845559127","0.524101408187619","0.597526282930635"
"voll erwerbstätig","1989","17-29","(Fach-)Abitur","136","0.321238377163535","0.276474025233255","0.366002729093814"
"voll erwerbstätig","1989","17-29","AkademikerIn","49","0.630437756614769","0.523318957675712","0.737556555553826"
"voll erwerbstätig","1989","30-45","(noch) kein Abschluss","128","0.487701605654885","0.424983668166814","0.550419543142956"
"voll erwerbstätig","1989","30-45","Hauptschule","970","0.618384647737165","0.594293924143754","0.642475371330575"
"voll erwerbstätig","1989","30-45","Realschule","286","0.633906185293733","0.590214545845146","0.67759782474232"
"voll erwerbstätig","1989","30-45","(Fach-)Abitur","114","0.627225655363191","0.55882938957298","0.695621921153402"
"voll erwerbstätig","1989","30-45","AkademikerIn","264","0.791312371407354","0.747990015025404","0.834634727789305"
"voll erwerbstätig","1989","46-65","(noch) kein Abschluss","165","0.453398557647787","0.400089483332667","0.506707631962907"
"voll erwerbstätig","1989","46-65","Hauptschule","937","0.428480927683001","0.406634225385077","0.450327629980925"
"voll erwerbstätig","1989","46-65","Realschule","165","0.521326725879237","0.466932829350312","0.575720622408161"
"voll erwerbstätig","1989","46-65","(Fach-)Abitur","58","0.525301381178748","0.425926761562324","0.624676000795171"
"voll erwerbstätig","1989","46-65","AkademikerIn","162","0.682396823360796","0.62170156164006","0.743092085081531"
"voll erwerbstätig","1989","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1989","66","Hauptschule","","","",""
"voll erwerbstätig","1989","66","Realschule","","","",""
"voll erwerbstätig","1989","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","1989","66","AkademikerIn","","","",""
"Teilzeit","1989","17-29","(noch) kein Abschluss","8","","",""
"Teilzeit","1989","17-29","Hauptschule","49","0.0583447628345865","0.0452349705667583","0.0714545551024146"
"Teilzeit","1989","17-29","Realschule","29","","",""
"Teilzeit","1989","17-29","(Fach-)Abitur","19","","",""
"Teilzeit","1989","17-29","AkademikerIn","3","","",""
"Teilzeit","1989","30-45","(noch) kein Abschluss","20","","",""
"Teilzeit","1989","30-45","Hauptschule","185","0.119871670608815","0.103763773184603","0.135979568033027"
"Teilzeit","1989","30-45","Realschule","61","0.123935073050287","0.0940499594390746","0.153820186661499"
"Teilzeit","1989","30-45","(Fach-)Abitur","23","","",""
"Teilzeit","1989","30-45","AkademikerIn","32","0.0838464874817195","0.054299289426112","0.113393685537327"
"Teilzeit","1989","46-65","(noch) kein Abschluss","10","","",""
"Teilzeit","1989","46-65","Hauptschule","150","0.0824775419168207","0.0703330042814492","0.0946220795521922"
"Teilzeit","1989","46-65","Realschule","48","0.135144565888951","0.0979185430914147","0.172370588686487"
"Teilzeit","1989","46-65","(Fach-)Abitur","4","","",""
"Teilzeit","1989","46-65","AkademikerIn","12","","",""
"Teilzeit","1989","66","(noch) kein Abschluss","","","",""
"Teilzeit","1989","66","Hauptschule","","","",""
"Teilzeit","1989","66","Realschule","","","",""
"Teilzeit","1989","66","(Fach-)Abitur","","","",""
"Teilzeit","1989","66","AkademikerIn","","","",""
"nicht erwerbstätig","1989","17-29","(noch) kein Abschluss","225","0.848127459520117","0.807102834804549","0.889152084235684"
"nicht erwerbstätig","1989","17-29","Hauptschule","311","0.225098572713164","0.201739343476139","0.24845780195019"
"nicht erwerbstätig","1989","17-29","Realschule","176","0.219261051756491","0.188654584504118","0.249867519008863"
"nicht erwerbstätig","1989","17-29","(Fach-)Abitur","203","0.462059713423086","0.414265420898703","0.509854005947469"
"nicht erwerbstätig","1989","17-29","AkademikerIn","20","","",""
"nicht erwerbstätig","1989","30-45","(noch) kein Abschluss","91","0.389714356468766","0.328522594705391","0.450906118232141"
"nicht erwerbstätig","1989","30-45","Hauptschule","364","0.232486435439502","0.211538105018089","0.253434765860915"
"nicht erwerbstätig","1989","30-45","Realschule","108","0.217230136977188","0.179830555936532","0.254629718017844"
"nicht erwerbstätig","1989","30-45","(Fach-)Abitur","49","0.223441606816102","0.164521088506592","0.282362125125612"
"nicht erwerbstätig","1989","30-45","AkademikerIn","35","0.107509996911377","0.0744870485304554","0.140532945292298"
"nicht erwerbstätig","1989","46-65","(noch) kein Abschluss","158","0.514807000712108","0.46128834792208","0.568325653502135"
"nicht erwerbstätig","1989","46-65","Hauptschule","843","0.46987403400554","0.447840455349851","0.49190761266123"
"nicht erwerbstätig","1989","46-65","Realschule","107","0.331046174297088","0.279805133378361","0.382287215215814"
"nicht erwerbstätig","1989","46-65","(Fach-)Abitur","33","0.396958286619577","0.29959206052848","0.494324512710674"
"nicht erwerbstätig","1989","46-65","AkademikerIn","44","0.214215241145811","0.160725455751527","0.267705026540094"
"nicht erwerbstätig","1989","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","1989","66","Hauptschule","","","",""
"nicht erwerbstätig","1989","66","Realschule","","","",""
"nicht erwerbstätig","1989","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","1989","66","AkademikerIn","","","",""
"Andere","1989","17-29","(noch) kein Abschluss","14","","",""
"Andere","1989","17-29","Hauptschule","176","0.146270505276493","0.126505932497497","0.166035078055489"
"Andere","1989","17-29","Realschule","145","0.175406088225491","0.147272707168978","0.203539469282005"
"Andere","1989","17-29","(Fach-)Abitur","60","0.167593180978989","0.131787170303097","0.203399191654881"
"Andere","1989","17-29","AkademikerIn","6","","",""
"Andere","1989","30-45","(noch) kein Abschluss","5","","",""
"Andere","1989","30-45","Hauptschule","43","0.0292572462145188","0.0208997463502786","0.0376147460787589"
"Andere","1989","30-45","Realschule","12","","",""
"Andere","1989","30-45","(Fach-)Abitur","6","","",""
"Andere","1989","30-45","AkademikerIn","7","","",""
"Andere","1989","46-65","(noch) kein Abschluss","2","","",""
"Andere","1989","46-65","Hauptschule","41","0.0191674963946376","0.0131142981326897","0.0252206946565856"
"Andere","1989","46-65","Realschule","4","","",""
"Andere","1989","46-65","(Fach-)Abitur","2","","",""
"Andere","1989","46-65","AkademikerIn","8","","",""
"Andere","1989","66","(noch) kein Abschluss","","","",""
"Andere","1989","66","Hauptschule","","","",""
"Andere","1989","66","Realschule","","","",""
"Andere","1989","66","(Fach-)Abitur","","","",""
"Andere","1989","66","AkademikerIn","","","",""
"voll erwerbstätig","1990","17-29","(noch) kein Abschluss","40","0.0960543224922211","0.0630388892584535","0.129069755725989"
"voll erwerbstätig","1990","17-29","Hauptschule","747","0.571388206905233","0.544403697381785","0.59837271642868"
"voll erwerbstätig","1990","17-29","Realschule","822","0.588473325325048","0.562931571514009","0.614015079136088"
"voll erwerbstätig","1990","17-29","(Fach-)Abitur","158","0.324805905128653","0.283171129148604","0.366440681108703"
"voll erwerbstätig","1990","17-29","AkademikerIn","159","0.704333129659841","0.64535723150957","0.763309027810112"
"voll erwerbstätig","1990","30-45","(noch) kein Abschluss","125","0.537721468249103","0.472575524120096","0.602867412378109"
"voll erwerbstätig","1990","30-45","Hauptschule","1221","0.640979664152769","0.618946606636529","0.663012721669008"
"voll erwerbstätig","1990","30-45","Realschule","847","0.703285293180776","0.67687194957944","0.729698636782113"
"voll erwerbstätig","1990","30-45","(Fach-)Abitur","151","0.618029335779914","0.557065437772894","0.678993233786934"
"voll erwerbstätig","1990","30-45","AkademikerIn","673","0.799354319612599","0.771842427554307","0.82686621167089"
"voll erwerbstätig","1990","46-65","(noch) kein Abschluss","164","0.460607355034683","0.407311136428005","0.513903573641361"
"voll erwerbstätig","1990","46-65","Hauptschule","1450","0.465930194954896","0.447515692310482","0.48434469759931"
"voll erwerbstätig","1990","46-65","Realschule","236","0.538166969384804","0.491209448787888","0.585124489981721"
"voll erwerbstätig","1990","46-65","(Fach-)Abitur","55","0.487432167126907","0.389951123266307","0.584913210987508"
"voll erwerbstätig","1990","46-65","AkademikerIn","418","0.743167439218258","0.706284791868904","0.780050086567611"
"voll erwerbstätig","1990","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1990","66","Hauptschule","","","",""
"voll erwerbstätig","1990","66","Realschule","","","",""
"voll erwerbstätig","1990","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","1990","66","AkademikerIn","","","",""
"Teilzeit","1990","17-29","(noch) kein Abschluss","10","","",""
"Teilzeit","1990","17-29","Hauptschule","56","0.0582692722821822","0.0454960637637928","0.0710424808005715"
"Teilzeit","1990","17-29","Realschule","72","0.0435767740714256","0.0329807991015309","0.0541727490413203"
"Teilzeit","1990","17-29","(Fach-)Abitur","21","","",""
"Teilzeit","1990","17-29","AkademikerIn","17","","",""
"Teilzeit","1990","30-45","(noch) kein Abschluss","16","","",""
"Teilzeit","1990","30-45","Hauptschule","225","0.130964956269534","0.115470037134268","0.146459875404801"
"Teilzeit","1990","30-45","Realschule","168","0.147160455065635","0.126676335477469","0.167644574653801"
"Teilzeit","1990","30-45","(Fach-)Abitur","25","","",""
"Teilzeit","1990","30-45","AkademikerIn","71","0.103294455844902","0.0823870898388813","0.124201821850923"
"Teilzeit","1990","46-65","(noch) kein Abschluss","16","","",""
"Teilzeit","1990","46-65","Hauptschule","298","0.100798529260841","0.0896848936025775","0.111912164919104"
"Teilzeit","1990","46-65","Realschule","64","0.132318103722222","0.100403162781178","0.164233044663265"
"Teilzeit","1990","46-65","(Fach-)Abitur","5","","",""
"Teilzeit","1990","46-65","AkademikerIn","35","0.0710787066217081","0.0493860408060378","0.0927713724373785"
"Teilzeit","1990","66","(noch) kein Abschluss","","","",""
"Teilzeit","1990","66","Hauptschule","","","",""
"Teilzeit","1990","66","Realschule","","","",""
"Teilzeit","1990","66","(Fach-)Abitur","","","",""
"Teilzeit","1990","66","AkademikerIn","","","",""
