"plj0047","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2013","17-29","(noch) kein Abschluss","85","0.18428483581076","0.150163869593567","0.218405802027953"
"Grosse Sorgen","2013","17-29","Hauptschule","116","0.171340304695497","0.143701652513358","0.198978956877636"
"Grosse Sorgen","2013","17-29","Realschule","142","0.151460086663951","0.128407191663783","0.17451298166412"
"Grosse Sorgen","2013","17-29","(Fach-)Abitur","149","0.186219851276764","0.162211964314053","0.210227738239474"
"Grosse Sorgen","2013","17-29","AkademikerIn","72","0.1671865864171","0.131242910365435","0.203130262468765"
"Grosse Sorgen","2013","30-45","(noch) kein Abschluss","39","0.153058124890713","0.104010507467165","0.202105742314261"
"Grosse Sorgen","2013","30-45","Hauptschule","295","0.176309673012193","0.157636928604986","0.194982417419401"
"Grosse Sorgen","2013","30-45","Realschule","251","0.156136541664156","0.137948298824036","0.174324784504276"
"Grosse Sorgen","2013","30-45","(Fach-)Abitur","169","0.167204273136834","0.145840536508595","0.188568009765072"
"Grosse Sorgen","2013","30-45","AkademikerIn","234","0.137207226728743","0.121137438424571","0.153277015032915"
"Grosse Sorgen","2013","46-65","(noch) kein Abschluss","32","0.206248380970436","0.147139950899783","0.265356811041089"
"Grosse Sorgen","2013","46-65","Hauptschule","588","0.227359459899138","0.211848919883368","0.242869999914909"
"Grosse Sorgen","2013","46-65","Realschule","453","0.18428429939333","0.168493926277952","0.200074672508708"
"Grosse Sorgen","2013","46-65","(Fach-)Abitur","175","0.215401460430403","0.188980129772996","0.24182279108781"
"Grosse Sorgen","2013","46-65","AkademikerIn","367","0.172980310290262","0.156872319459377","0.189088301121147"
"Grosse Sorgen","2013","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2013","66","Hauptschule","","","",""
"Grosse Sorgen","2013","66","Realschule","","","",""
"Grosse Sorgen","2013","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2013","66","AkademikerIn","","","",""
"Einige Sorgen","2013","17-29","(noch) kein Abschluss","214","0.418001893644395","0.374595154326246","0.461408632962544"
"Einige Sorgen","2013","17-29","Hauptschule","263","0.401847222382182","0.365885910016424","0.43780853474794"
"Einige Sorgen","2013","17-29","Realschule","420","0.493844090527476","0.461694361229885","0.525993819825067"
"Einige Sorgen","2013","17-29","(Fach-)Abitur","516","0.536259853151312","0.505505089475227","0.567014616827397"
"Einige Sorgen","2013","17-29","AkademikerIn","220","0.553220483297171","0.505330611621156","0.601110354973185"
"Einige Sorgen","2013","30-45","(noch) kein Abschluss","79","0.511269656952306","0.443173503704091","0.579365810200522"
"Einige Sorgen","2013","30-45","Hauptschule","719","0.504068884968219","0.479570146395412","0.528567623541026"
"Einige Sorgen","2013","30-45","Realschule","838","0.554205128106732","0.529299059515769","0.579111196697695"
"Einige Sorgen","2013","30-45","(Fach-)Abitur","572","0.542484179672826","0.513962120146273","0.57100623919938"
"Einige Sorgen","2013","30-45","AkademikerIn","927","0.541418997917883","0.518146489938335","0.564691505897432"
"Einige Sorgen","2013","46-65","(noch) kein Abschluss","67","0.428156848672785","0.355871255666344","0.500442441679226"
"Einige Sorgen","2013","46-65","Hauptschule","1413","0.533953632790142","0.515492940024966","0.552414325555318"
"Einige Sorgen","2013","46-65","Realschule","1356","0.597550327077442","0.577578313754029","0.617522340400856"
"Einige Sorgen","2013","46-65","(Fach-)Abitur","457","0.542918104103783","0.510901830056077","0.574934378151488"
"Einige Sorgen","2013","46-65","AkademikerIn","1229","0.594711997531365","0.573803619824899","0.615620375237831"
"Einige Sorgen","2013","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2013","66","Hauptschule","","","",""
"Einige Sorgen","2013","66","Realschule","","","",""
"Einige Sorgen","2013","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2013","66","AkademikerIn","","","",""
"Keine Sorgen","2013","17-29","(noch) kein Abschluss","197","0.397713270544845","0.354641379355622","0.440785161734068"
"Keine Sorgen","2013","17-29","Hauptschule","335","0.42681247292232","0.390532587899195","0.463092357945446"
"Keine Sorgen","2013","17-29","Realschule","367","0.354695822808573","0.323931276901597","0.38546036871555"
"Keine Sorgen","2013","17-29","(Fach-)Abitur","345","0.277520295571924","0.249905132978751","0.305135458165098"
"Keine Sorgen","2013","17-29","AkademikerIn","122","0.27959293028573","0.236361460953433","0.322824399618026"
"Keine Sorgen","2013","30-45","(noch) kein Abschluss","89","0.335672218156981","0.271342473893729","0.400001962420233"
"Keine Sorgen","2013","30-45","Hauptschule","586","0.319621442019587","0.296771696786914","0.34247118725226"
"Keine Sorgen","2013","30-45","Realschule","441","0.289658330229112","0.266929398040762","0.312387262417463"
"Keine Sorgen","2013","30-45","(Fach-)Abitur","431","0.29031154719034","0.264324896434491","0.316298197946189"
"Keine Sorgen","2013","30-45","AkademikerIn","600","0.321373775353374","0.299562103787164","0.343185446919583"
"Keine Sorgen","2013","46-65","(noch) kein Abschluss","81","0.365594770356779","0.295239732180615","0.435949808532942"
"Keine Sorgen","2013","46-65","Hauptschule","804","0.23868690731072","0.22291160806638","0.25446220655506"
"Keine Sorgen","2013","46-65","Realschule","507","0.218165373529227","0.201345250235248","0.234985496823207"
"Keine Sorgen","2013","46-65","(Fach-)Abitur","298","0.241680435465814","0.214166450567533","0.269194420364095"
"Keine Sorgen","2013","46-65","AkademikerIn","522","0.232307692178373","0.21432268966421","0.250292694692537"
"Keine Sorgen","2013","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2013","66","Hauptschule","","","",""
"Keine Sorgen","2013","66","Realschule","","","",""
"Keine Sorgen","2013","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2013","66","AkademikerIn","","","",""
"Grosse Sorgen","2014","17-29","(noch) kein Abschluss","124","0.234637040874958","0.198318427998692","0.270955653751223"
"Grosse Sorgen","2014","17-29","Hauptschule","165","0.189219440323541","0.161409174145319","0.217029706501763"
"Grosse Sorgen","2014","17-29","Realschule","174","0.168951668800629","0.145574931389879","0.192328406211379"
"Grosse Sorgen","2014","17-29","(Fach-)Abitur","238","0.204869787989555","0.180720389563732","0.229019186415378"
"Grosse Sorgen","2014","17-29","AkademikerIn","77","0.178329265522684","0.139842048159423","0.216816482885946"
"Grosse Sorgen","2014","30-45","(noch) kein Abschluss","68","0.289663036511636","0.229993817915359","0.349332255107914"
"Grosse Sorgen","2014","30-45","Hauptschule","476","0.241103338276555","0.222204788582197","0.260001887970912"
"Grosse Sorgen","2014","30-45","Realschule","482","0.192762853937471","0.176908286090096","0.208617421784847"
"Grosse Sorgen","2014","30-45","(Fach-)Abitur","328","0.200851242280887","0.180637135916362","0.221065348645411"
"Grosse Sorgen","2014","30-45","AkademikerIn","365","0.159358037755771","0.144241357848152","0.17447471766339"
"Grosse Sorgen","2014","46-65","(noch) kein Abschluss","36","0.19151770982269","0.133050389144389","0.249985030500992"
"Grosse Sorgen","2014","46-65","Hauptschule","698","0.243358872612848","0.227478882689665","0.259238862536031"
"Grosse Sorgen","2014","46-65","Realschule","652","0.234780461390187","0.218750994160557","0.250809928619817"
"Grosse Sorgen","2014","46-65","(Fach-)Abitur","263","0.253011039233149","0.227308497563621","0.278713580902676"
"Grosse Sorgen","2014","46-65","AkademikerIn","503","0.195611773034268","0.179768306993013","0.211455239075522"
"Grosse Sorgen","2014","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2014","66","Hauptschule","","","",""
"Grosse Sorgen","2014","66","Realschule","","","",""
"Grosse Sorgen","2014","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2014","66","AkademikerIn","","","",""
"Einige Sorgen","2014","17-29","(noch) kein Abschluss","249","0.411614622839587","0.369437827381074","0.4537914182981"
"Einige Sorgen","2014","17-29","Hauptschule","327","0.44966824836085","0.41434757277609","0.48498892394561"
"Einige Sorgen","2014","17-29","Realschule","518","0.529687254123638","0.498549115314833","0.560825392932443"
"Einige Sorgen","2014","17-29","(Fach-)Abitur","572","0.559187020025859","0.529480350970801","0.588893689080917"
"Einige Sorgen","2014","17-29","AkademikerIn","224","0.608484642362064","0.559410185163688","0.65755909956044"
"Einige Sorgen","2014","30-45","(noch) kein Abschluss","87","0.421868884011905","0.356904769520459","0.48683299850335"
"Einige Sorgen","2014","30-45","Hauptschule","995","0.500231244730431","0.478140746969202","0.52232174249166"
"Einige Sorgen","2014","30-45","Realschule","1352","0.559918026040258","0.539966726886753","0.579869325193764"
"Einige Sorgen","2014","30-45","(Fach-)Abitur","806","0.529922714764784","0.504740473994473","0.555104955535094"
"Einige Sorgen","2014","30-45","AkademikerIn","1374","0.602359931336519","0.582146641397775","0.622573221275264"
"Einige Sorgen","2014","46-65","(noch) kein Abschluss","77","0.484833937542566","0.410575878134725","0.559091996950407"
"Einige Sorgen","2014","46-65","Hauptschule","1456","0.531850320536036","0.513384494659466","0.550316146412605"
"Einige Sorgen","2014","46-65","Realschule","1585","0.581809022565312","0.563154993801333","0.60046305132929"
"Einige Sorgen","2014","46-65","(Fach-)Abitur","606","0.550159569788424","0.520747687201019","0.579571452375828"
"Einige Sorgen","2014","46-65","AkademikerIn","1474","0.618049104780835","0.598643145904868","0.637455063656801"
"Einige Sorgen","2014","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2014","66","Hauptschule","","","",""
"Einige Sorgen","2014","66","Realschule","","","",""
"Einige Sorgen","2014","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2014","66","AkademikerIn","","","",""
"Keine Sorgen","2014","17-29","(noch) kein Abschluss","150","0.353748336285455","0.312770852542269","0.394725820028642"
"Keine Sorgen","2014","17-29","Hauptschule","270","0.361112311315609","0.327008413958892","0.395216208672326"
"Keine Sorgen","2014","17-29","Realschule","295","0.301361077075733","0.272735155101841","0.329986999049625"
"Keine Sorgen","2014","17-29","(Fach-)Abitur","263","0.235943191984587","0.210538450485253","0.26134793348392"
"Keine Sorgen","2014","17-29","AkademikerIn","79","0.213186092115252","0.172007476587912","0.254364707642591"
"Keine Sorgen","2014","30-45","(noch) kein Abschluss","67","0.288468079476459","0.22887200154437","0.348064157408547"
"Keine Sorgen","2014","30-45","Hauptschule","497","0.258665416993014","0.239318495992694","0.278012337993335"
"Keine Sorgen","2014","30-45","Realschule","544","0.24731912002227","0.229978027549174","0.264660212495366"
"Keine Sorgen","2014","30-45","(Fach-)Abitur","375","0.269226042954329","0.246846380286583","0.291605705622076"
"Keine Sorgen","2014","30-45","AkademikerIn","513","0.238282030907709","0.220686327017374","0.255877734798044"
"Keine Sorgen","2014","46-65","(noch) kein Abschluss","61","0.323648352634744","0.254130484823181","0.393166220446307"
"Keine Sorgen","2014","46-65","Hauptschule","651","0.224790806851117","0.209342517743456","0.240239095958778"
"Keine Sorgen","2014","46-65","Realschule","449","0.183410516044501","0.168774964464083","0.19804606762492"
"Keine Sorgen","2014","46-65","(Fach-)Abitur","230","0.196829390978428","0.17332234141636","0.220336440540495"
"Keine Sorgen","2014","46-65","AkademikerIn","431","0.186339122184898","0.170786859259209","0.201891385110587"
"Keine Sorgen","2014","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2014","66","Hauptschule","","","",""
"Keine Sorgen","2014","66","Realschule","","","",""
"Keine Sorgen","2014","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2014","66","AkademikerIn","","","",""
"Grosse Sorgen","2015","17-29","(noch) kein Abschluss","161","0.34282492934329","0.299543276121987","0.386106582564594"
"Grosse Sorgen","2015","17-29","Hauptschule","193","0.267463607859496","0.235827275998174","0.299099939720817"
"Grosse Sorgen","2015","17-29","Realschule","288","0.286766359133558","0.257668963861778","0.315863754405338"
"Grosse Sorgen","2015","17-29","(Fach-)Abitur","396","0.358838210673193","0.331597065063581","0.386079356282805"
"Grosse Sorgen","2015","17-29","AkademikerIn","162","0.39545987974573","0.352516403373042","0.438403356118417"
"Grosse Sorgen","2015","30-45","(noch) kein Abschluss","70","0.250673353564163","0.19705655187981","0.304290155248517"
"Grosse Sorgen","2015","30-45","Hauptschule","534","0.304915614136084","0.283840232041522","0.325990996230645"
"Grosse Sorgen","2015","30-45","Realschule","676","0.305771538432998","0.286112756743928","0.325430320122068"
"Grosse Sorgen","2015","30-45","(Fach-)Abitur","422","0.284847835812703","0.262393101372818","0.307302570252588"
"Grosse Sorgen","2015","30-45","AkademikerIn","621","0.281439395000184","0.26321093483333","0.299667855167039"
"Grosse Sorgen","2015","46-65","(noch) kein Abschluss","53","0.348192804703934","0.278207386648759","0.418178222759109"
"Grosse Sorgen","2015","46-65","Hauptschule","919","0.381119970510439","0.362541176284082","0.399698764736796"
"Grosse Sorgen","2015","46-65","Realschule","1008","0.367219540305157","0.348941935399504","0.385497145210811"
"Grosse Sorgen","2015","46-65","(Fach-)Abitur","405","0.343496383762564","0.315942367221282","0.371050400303847"
"Grosse Sorgen","2015","46-65","AkademikerIn","815","0.359795380163636","0.340489263469844","0.379101496857429"
"Grosse Sorgen","2015","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2015","66","Hauptschule","","","",""
"Grosse Sorgen","2015","66","Realschule","","","",""
"Grosse Sorgen","2015","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2015","66","AkademikerIn","","","",""
"Einige Sorgen","2015","17-29","(noch) kein Abschluss","200","0.463939105941675","0.418464948923431","0.509413262959919"
"Einige Sorgen","2015","17-29","Hauptschule","311","0.451129195239588","0.415564040472946","0.48669435000623"
"Einige Sorgen","2015","17-29","Realschule","426","0.510864281329689","0.478702391404774","0.543026171254604"
"Einige Sorgen","2015","17-29","(Fach-)Abitur","545","0.456770664206653","0.428480666016379","0.485060662396926"
"Einige Sorgen","2015","17-29","AkademikerIn","218","0.44446436501545","0.400822042516227","0.488106687514673"
"Einige Sorgen","2015","30-45","(noch) kein Abschluss","105","0.477524938780566","0.415731545868145","0.539318331692986"
"Einige Sorgen","2015","30-45","Hauptschule","876","0.488440433376778","0.465557022006846","0.51132384474671"
"Einige Sorgen","2015","30-45","Realschule","1131","0.538701892367159","0.517431673906001","0.559972110828317"
"Einige Sorgen","2015","30-45","(Fach-)Abitur","802","0.532793632966698","0.507971670075234","0.557615595858161"
"Einige Sorgen","2015","30-45","AkademikerIn","1288","0.559006260468309","0.538880588696587","0.57913193224003"
"Einige Sorgen","2015","46-65","(noch) kein Abschluss","80","0.397072173543025","0.325192601880565","0.468951745205484"
"Einige Sorgen","2015","46-65","Hauptschule","1240","0.459231328330491","0.440167726755356","0.478294929905627"
"Einige Sorgen","2015","46-65","Realschule","1372","0.516770037372572","0.497822383000715","0.535717691744429"
"Einige Sorgen","2015","46-65","(Fach-)Abitur","546","0.505264173409155","0.476253941412894","0.534274405405416"
"Einige Sorgen","2015","46-65","AkademikerIn","1296","0.528405929626671","0.508325373197555","0.548486486055788"
"Einige Sorgen","2015","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2015","66","Hauptschule","","","",""
"Einige Sorgen","2015","66","Realschule","","","",""
"Einige Sorgen","2015","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2015","66","AkademikerIn","","","",""
"Keine Sorgen","2015","17-29","(noch) kein Abschluss","101","0.193235964715035","0.157232495713826","0.229239433716243"
"Keine Sorgen","2015","17-29","Hauptschule","248","0.281407196900916","0.249267024465127","0.313547369336705"
"Keine Sorgen","2015","17-29","Realschule","214","0.202369359536753","0.176520142327727","0.22821857674578"
"Keine Sorgen","2015","17-29","(Fach-)Abitur","250","0.184391125120154","0.162366770616311","0.206415479623998"
"Keine Sorgen","2015","17-29","AkademikerIn","118","0.16007575523882","0.127871277679509","0.192280232798132"
"Keine Sorgen","2015","30-45","(noch) kein Abschluss","76","0.271801707655271","0.216763770393084","0.326839644917458"
"Keine Sorgen","2015","30-45","Hauptschule","423","0.206643952487139","0.18810811228072","0.225179792693557"
"Keine Sorgen","2015","30-45","Realschule","303","0.155526569199843","0.140063270169103","0.170989868230582"
"Keine Sorgen","2015","30-45","(Fach-)Abitur","328","0.182358531220599","0.163147674620914","0.201569387820285"
"Keine Sorgen","2015","30-45","AkademikerIn","429","0.159554344531507","0.144710890462392","0.174397798600621"
"Keine Sorgen","2015","46-65","(noch) kein Abschluss","45","0.254735021753041","0.190726503304085","0.318743540201998"
"Keine Sorgen","2015","46-65","Hauptschule","466","0.15964870115907","0.145636815980819","0.173660586337321"
"Keine Sorgen","2015","46-65","Realschule","292","0.11601042232227","0.103868094879127","0.128152749765413"
"Keine Sorgen","2015","46-65","(Fach-)Abitur","190","0.151239442828281","0.130450596076244","0.172028289580318"
"Keine Sorgen","2015","46-65","AkademikerIn","263","0.111798690209692","0.0991227028885993","0.124474677530785"
"Keine Sorgen","2015","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2015","66","Hauptschule","","","",""
"Keine Sorgen","2015","66","Realschule","","","",""
"Keine Sorgen","2015","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2015","66","AkademikerIn","","","",""
"Grosse Sorgen","2016","17-29","(noch) kein Abschluss","181","0.366282633819784","0.331593380206429","0.400971887433138"
"Grosse Sorgen","2016","17-29","Hauptschule","216","0.303083216427742","0.27238466231945","0.333781770536033"
"Grosse Sorgen","2016","17-29","Realschule","336","0.379871300012818","0.346446813912655","0.413295786112981"
"Grosse Sorgen","2016","17-29","(Fach-)Abitur","512","0.49589633339686","0.467489031478692","0.524303635315028"
"Grosse Sorgen","2016","17-29","AkademikerIn","212","0.502637043249419","0.46166250758558","0.543611578913258"
"Grosse Sorgen","2016","30-45","(noch) kein Abschluss","110","0.31349060736737","0.279698574703592","0.347282640031147"
"Grosse Sorgen","2016","30-45","Hauptschule","694","0.407716610745998","0.385544546921933","0.429888674570064"
"Grosse Sorgen","2016","30-45","Realschule","845","0.437226120500247","0.414380188408415","0.46007205259208"
"Grosse Sorgen","2016","30-45","(Fach-)Abitur","643","0.467152450941014","0.442675210744344","0.491629691137683"
"Grosse Sorgen","2016","30-45","AkademikerIn","1039","0.520179629206494","0.49984166931203","0.540517589100957"
"Grosse Sorgen","2016","46-65","(noch) kein Abschluss","80","0.425791175103954","0.370659382882044","0.480922967325863"
"Grosse Sorgen","2016","46-65","Hauptschule","1112","0.469762760829583","0.449988260780022","0.489537260879143"
"Grosse Sorgen","2016","46-65","Realschule","1273","0.495127667142658","0.475820233759629","0.514435100525688"
"Grosse Sorgen","2016","46-65","(Fach-)Abitur","517","0.474167921444479","0.445395856310897","0.502939986578061"
"Grosse Sorgen","2016","46-65","AkademikerIn","1193","0.534900185518253","0.514878325399317","0.55492204563719"
"Grosse Sorgen","2016","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2016","66","Hauptschule","","","",""
"Grosse Sorgen","2016","66","Realschule","","","",""
"Grosse Sorgen","2016","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2016","66","AkademikerIn","","","",""
"Einige Sorgen","2016","17-29","(noch) kein Abschluss","266","0.458297373803824","0.422422272023838","0.494172475583809"
"Einige Sorgen","2016","17-29","Hauptschule","331","0.421843390012828","0.388856233039144","0.454830546986512"
"Einige Sorgen","2016","17-29","Realschule","331","0.433851840568744","0.399721442499003","0.467982238638484"
"Einige Sorgen","2016","17-29","(Fach-)Abitur","454","0.385433803644962","0.357781339042912","0.413086268247011"
"Einige Sorgen","2016","17-29","AkademikerIn","210","0.388422748000986","0.348480908109919","0.428364587892053"
"Einige Sorgen","2016","30-45","(noch) kein Abschluss","169","0.475973592562532","0.439594922028621","0.512352263096443"
"Einige Sorgen","2016","30-45","Hauptschule","716","0.441085224689964","0.418682739888543","0.463487709491385"
"Einige Sorgen","2016","30-45","Realschule","778","0.450760744800644","0.427844540016597","0.473676949584691"
"Einige Sorgen","2016","30-45","(Fach-)Abitur","638","0.428080187397846","0.403805045208146","0.452355329587545"
"Einige Sorgen","2016","30-45","AkademikerIn","935","0.399479830231169","0.379540865605157","0.419418794857182"
"Einige Sorgen","2016","46-65","(noch) kein Abschluss","75","0.314053441165867","0.262302795766146","0.365804086565588"
"Einige Sorgen","2016","46-65","Hauptschule","993","0.409469536764473","0.389986212528339","0.428952861000608"
"Einige Sorgen","2016","46-65","Realschule","1074","0.411075391906858","0.392074860291692","0.430075923522024"
"Einige Sorgen","2016","46-65","(Fach-)Abitur","473","0.435544153925664","0.406974005694644","0.464114302156684"
"Einige Sorgen","2016","46-65","AkademikerIn","958","0.397652396348963","0.37800656728786","0.417298225410065"
"Einige Sorgen","2016","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2016","66","Hauptschule","","","",""
"Einige Sorgen","2016","66","Realschule","","","",""
"Einige Sorgen","2016","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2016","66","AkademikerIn","","","",""
"Keine Sorgen","2016","17-29","(noch) kein Abschluss","294","0.175419992376393","0.148036115631084","0.202803869121701"
"Keine Sorgen","2016","17-29","Hauptschule","314","0.275073393559431","0.245245826705807","0.304900960413054"
"Keine Sorgen","2016","17-29","Realschule","143","0.186276859418438","0.159465220097244","0.213088498739633"
"Keine Sorgen","2016","17-29","(Fach-)Abitur","224","0.118669862958179","0.100295421716171","0.137044304200187"
"Keine Sorgen","2016","17-29","AkademikerIn","150","0.108940208749595","0.0834074582426254","0.134472959256564"
"Keine Sorgen","2016","30-45","(noch) kein Abschluss","445","0.210535800070098","0.180839112781454","0.240232487358741"
"Keine Sorgen","2016","30-45","Hauptschule","477","0.151198164564037","0.135034547402966","0.167361781725108"
"Keine Sorgen","2016","30-45","Realschule","188","0.112013134699109","0.0974877844797671","0.12653848491845"
"Keine Sorgen","2016","30-45","(Fach-)Abitur","315","0.104767361661141","0.0897424265593914","0.11979229676289"
"Keine Sorgen","2016","30-45","AkademikerIn","344","0.0803405405623372","0.0692750092589126","0.0914060718657618"
"Keine Sorgen","2016","46-65","(noch) kein Abschluss","154","0.260155383730179","0.211238867553611","0.309071899906747"
"Keine Sorgen","2016","46-65","Hauptschule","342","0.120767702405944","0.107856748672203","0.133678656139685"
"Keine Sorgen","2016","46-65","Realschule","229","0.0937969409504834","0.0825383961328549","0.105055485768112"
"Keine Sorgen","2016","46-65","(Fach-)Abitur","167","0.0902879246298568","0.0737740787732998","0.106801770486414"
"Keine Sorgen","2016","46-65","AkademikerIn","233","0.0674474181327837","0.0573800883643256","0.0775147479012419"
"Keine Sorgen","2016","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2016","66","Hauptschule","","","",""
"Keine Sorgen","2016","66","Realschule","","","",""
"Keine Sorgen","2016","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2016","66","AkademikerIn","","","",""
"Grosse Sorgen","2017","17-29","(noch) kein Abschluss","234","0.358038847685696","0.328099011134144","0.387978684237248"
"Grosse Sorgen","2017","17-29","Hauptschule","217","0.355303942490255","0.324869608043901","0.38573827693661"
"Grosse Sorgen","2017","17-29","Realschule","361","0.372497266563053","0.341914143619987","0.403080389506118"
"Grosse Sorgen","2017","17-29","(Fach-)Abitur","536","0.419260691989422","0.394413663418132","0.444107720560711"
"Grosse Sorgen","2017","17-29","AkademikerIn","237","0.442940401245471","0.40624723066857","0.479633571822371"
"Grosse Sorgen","2017","30-45","(noch) kein Abschluss","128","0.428661824926014","0.396185289730269","0.461138360121759"
"Grosse Sorgen","2017","30-45","Hauptschule","606","0.387512683466313","0.36573243097556","0.409292935957067"
"Grosse Sorgen","2017","30-45","Realschule","771","0.392545835202542","0.370565674238261","0.414525996166823"
"Grosse Sorgen","2017","30-45","(Fach-)Abitur","534","0.397329108941164","0.373455854582543","0.421202363299786"
"Grosse Sorgen","2017","30-45","AkademikerIn","851","0.405847573342444","0.386636941698032","0.425058204986856"
"Grosse Sorgen","2017","46-65","(noch) kein Abschluss","84","0.391358736868316","0.344001514443259","0.438715959293372"
"Grosse Sorgen","2017","46-65","Hauptschule","1109","0.422124293889211","0.403518793476496","0.440729794301925"
"Grosse Sorgen","2017","46-65","Realschule","1363","0.449737468074384","0.432265038716444","0.467209897432324"
"Grosse Sorgen","2017","46-65","(Fach-)Abitur","529","0.424962380896705","0.399040097164958","0.450884664628452"
"Grosse Sorgen","2017","46-65","AkademikerIn","1097","0.446417743400473","0.427868164905095","0.464967321895851"
"Grosse Sorgen","2017","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2017","66","Hauptschule","","","",""
"Grosse Sorgen","2017","66","Realschule","","","",""
"Grosse Sorgen","2017","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2017","66","AkademikerIn","","","",""
"Einige Sorgen","2017","17-29","(noch) kein Abschluss","284","0.470830215226056","0.439658574809951","0.502001855642161"
"Einige Sorgen","2017","17-29","Hauptschule","326","0.420258348121029","0.388870487549168","0.45164620869289"
"Einige Sorgen","2017","17-29","Realschule","431","0.466638559715342","0.435080260218499","0.498196859212185"
"Einige Sorgen","2017","17-29","(Fach-)Abitur","657","0.457844588139494","0.432756780227414","0.482932396051574"
"Einige Sorgen","2017","17-29","AkademikerIn","272","0.463128455500896","0.426294556980989","0.499962354020803"
"Einige Sorgen","2017","30-45","(noch) kein Abschluss","175","0.326568679702598","0.295793571786859","0.357343787618337"
"Einige Sorgen","2017","30-45","Hauptschule","774","0.45074805307439","0.428503477100533","0.472992629048246"
"Einige Sorgen","2017","30-45","Realschule","907","0.478603817071947","0.456118401050464","0.50108923309343"
"Einige Sorgen","2017","30-45","(Fach-)Abitur","717","0.473403154710558","0.449044627489974","0.497761681931143"
"Einige Sorgen","2017","30-45","AkademikerIn","1216","0.497480743297017","0.477920433813868","0.517041052780167"
"Einige Sorgen","2017","46-65","(noch) kein Abschluss","90","0.30149471761091","0.256965741357151","0.34602369386467"
"Einige Sorgen","2017","46-65","Hauptschule","1180","0.448969409891155","0.43023240399008","0.46770641579223"
"Einige Sorgen","2017","46-65","Realschule","1480","0.456478938532495","0.438984204357065","0.473973672707925"
"Einige Sorgen","2017","46-65","(Fach-)Abitur","643","0.471159473828782","0.444983899689099","0.497335047968464"
"Einige Sorgen","2017","46-65","AkademikerIn","1342","0.474160850805677","0.455528761985994","0.492792939625359"
"Einige Sorgen","2017","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2017","66","Hauptschule","","","",""
"Einige Sorgen","2017","66","Realschule","","","",""
"Einige Sorgen","2017","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2017","66","AkademikerIn","","","",""
"Keine Sorgen","2017","17-29","(noch) kein Abschluss","467","0.171130937088248","0.147610943171214","0.194650931005282"
"Keine Sorgen","2017","17-29","Hauptschule","407","0.224437709388715","0.197907385955926","0.250968032821505"
"Keine Sorgen","2017","17-29","Realschule","168","0.160864173721605","0.137622988466158","0.184105358977052"
"Keine Sorgen","2017","17-29","(Fach-)Abitur","322","0.122894719871085","0.10636238287769","0.13942705686448"
"Keine Sorgen","2017","17-29","AkademikerIn","195","0.0939311432536332","0.07238114858006","0.115481137927206"
"Keine Sorgen","2017","30-45","(noch) kein Abschluss","589","0.244769495371388","0.216554234388268","0.272984756354508"
"Keine Sorgen","2017","30-45","Hauptschule","542","0.161739263459297","0.145277790527948","0.178200736390647"
"Keine Sorgen","2017","30-45","Realschule","218","0.128850347725511","0.113769765609729","0.143930929841293"
"Keine Sorgen","2017","30-45","(Fach-)Abitur","363","0.129267736348277","0.112900184845578","0.145635287850976"
"Keine Sorgen","2017","30-45","AkademikerIn","443","0.0966716833605391","0.0851109952974338","0.108232371423644"
"Keine Sorgen","2017","46-65","(noch) kein Abschluss","234","0.307146545520774","0.262384335519931","0.351908755521617"
"Keine Sorgen","2017","46-65","Hauptschule","418","0.128906296219634","0.116282979883626","0.141529612555642"
"Keine Sorgen","2017","46-65","Realschule","271","0.0937835933931213","0.083544342569356","0.104022844216887"
"Keine Sorgen","2017","46-65","(Fach-)Abitur","225","0.103878145274513","0.0878790466380692","0.119877243910958"
