year,bula_h,quintil_oecd_hh,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Saxony,1st Quintile,Slightly Expensive,0.12937,47,218,0.08472,0.17403
2013,Saxony,2nd Quintile,Inexpensive,0.31765,67,202,0.25328,0.38201
2013,Saxony,2nd Quintile,Reasonable,0.50718,104,202,0.43807,0.57630
2013,Saxony,2nd Quintile,Slightly Expensive,0.12990,31,202,0.08343,0.17638
2013,Saxony,3rd Quintile,Inexpensive,0.24899,35,92,0.16015,0.33784
2013,Saxony,3rd Quintile,Reasonable,0.47840,57,92,0.37576,0.58104
2013,Saxony-Anhalt,1st Quintile,Inexpensive,0.23527,39,169,0.17113,0.29941
2013,Saxony-Anhalt,1st Quintile,Reasonable,0.52827,94,169,0.45278,0.60376
2013,Saxony-Anhalt,1st Quintile,Slightly Expensive,0.14683,36,169,0.09331,0.20035
2013,Saxony-Anhalt,2nd Quintile,Reasonable,0.44813,38,38,0.28789,0.60837
2013,Thuringa,1st Quintile,Reasonable,0.43035,60,60,0.30401,0.55669
2013,Thuringa,2nd Quintile,Reasonable,0.55458,44,44,0.40602,0.70313
2014,Schleswig-Holstein,1st Quintile,Reasonable,0.40098,54,54,0.26903,0.53293
2014,Schleswig-Holstein,2nd Quintile,Reasonable,0.48144,41,41,0.32659,0.63628
2014,Lower Saxony,1st Quintile,Inexpensive,0.31374,68,236,0.25441,0.37306
2014,Lower Saxony,1st Quintile,Reasonable,0.39813,117,236,0.33554,0.46071
2014,Lower Saxony,1st Quintile,Slightly Expensive,0.20213,51,236,0.15078,0.25347
2014,Lower Saxony,2nd Quintile,Inexpensive,0.23714,39,118,0.16007,0.31421
2014,Lower Saxony,2nd Quintile,Reasonable,0.52479,79,118,0.43430,0.61528
2014,Lower Saxony,3rd Quintile,Inexpensive,0.24731,34,94,0.15962,0.33500
2014,Lower Saxony,3rd Quintile,Reasonable,0.43552,60,94,0.33475,0.53630
2014,Lower Saxony,4th Quintile,Reasonable,0.61131,40,40,0.45832,0.76430
2014,North Rhine-Westphalia,1st Quintile,Very Inexpensive,0.05258,37,631,0.03515,0.07001
2014,North Rhine-Westphalia,1st Quintile,Inexpensive,0.19203,130,631,0.16127,0.22279
2014,North Rhine-Westphalia,1st Quintile,Reasonable,0.46151,293,631,0.42258,0.50044
2014,North Rhine-Westphalia,1st Quintile,Slightly Expensive,0.26525,171,631,0.23078,0.29972
2014,North Rhine-Westphalia,2nd Quintile,Inexpensive,0.29831,114,386,0.25261,0.34402
2014,North Rhine-Westphalia,2nd Quintile,Reasonable,0.47493,202,386,0.42505,0.52482
2014,North Rhine-Westphalia,2nd Quintile,Slightly Expensive,0.14727,70,386,0.11187,0.18267
2014,North Rhine-Westphalia,3rd Quintile,Inexpensive,0.24831,78,275,0.19716,0.29947
2014,North Rhine-Westphalia,3rd Quintile,Reasonable,0.48610,154,275,0.42692,0.54528
2014,North Rhine-Westphalia,3rd Quintile,Slightly Expensive,0.17588,43,275,0.13080,0.22096
2014,North Rhine-Westphalia,4th Quintile,Inexpensive,0.32536,70,199,0.26010,0.39062
2014,North Rhine-Westphalia,4th Quintile,Reasonable,0.51105,129,199,0.44142,0.58068
2014,North Rhine-Westphalia,5th Quintile,Inexpensive,0.27402,45,129,0.19675,0.35129
2014,North Rhine-Westphalia,5th Quintile,Reasonable,0.49172,84,129,0.40511,0.57833
2014,Hesse,1st Quintile,Inexpensive,0.21641,33,149,0.15007,0.28276
2014,Hesse,1st Quintile,Reasonable,0.43491,82,149,0.35504,0.51478
2014,Hesse,1st Quintile,Slightly Expensive,0.20925,34,149,0.14372,0.27479
2014,Hesse,2nd Quintile,Inexpensive,0.29662,41,97,0.20525,0.38799
2014,Hesse,2nd Quintile,Reasonable,0.51115,56,97,0.41115,0.61114
2014,Hesse,3rd Quintile,Inexpensive,0.39243,33,68,0.27551,0.50935
2014,Hesse,3rd Quintile,Reasonable,0.32335,35,68,0.21134,0.43535
2014,Hesse,4th Quintile,Reasonable,0.53259,36,36,0.36729,0.69788
2014,Hesse,5th Quintile,Reasonable,0.45881,39,39,0.30037,0.61724
2014,"Rhineland-Palatinate, Saarland",1st Quintile,Inexpensive,0.21765,35,108,0.13946,0.29584
2014,"Rhineland-Palatinate, Saarland",1st Quintile,Reasonable,0.57117,73,108,0.47739,0.66494
2014,"Rhineland-Palatinate, Saarland",2nd Quintile,Inexpensive,0.39498,43,85,0.29043,0.49952
2014,"Rhineland-Palatinate, Saarland",2nd Quintile,Reasonable,0.44718,42,85,0.34085,0.55351
2014,Baden-Wuerttemberg,1st Quintile,Inexpensive,0.28236,50,189,0.21801,0.34671
2014,Baden-Wuerttemberg,1st Quintile,Reasonable,0.47066,97,189,0.39931,0.54201
2014,Baden-Wuerttemberg,1st Quintile,Slightly Expensive,0.13410,42,189,0.08539,0.18282
2014,Baden-Wuerttemberg,2nd Quintile,Inexpensive,0.25991,54,188,0.19705,0.32277
2014,Baden-Wuerttemberg,2nd Quintile,Reasonable,0.42150,95,188,0.35072,0.49227
2014,Baden-Wuerttemberg,2nd Quintile,Slightly Expensive,0.16915,39,188,0.11542,0.22288
2014,Baden-Wuerttemberg,3rd Quintile,Inexpensive,0.24946,42,115,0.17003,0.32889
2014,Baden-Wuerttemberg,3rd Quintile,Reasonable,0.53828,73,115,0.44677,0.62980
2014,Baden-Wuerttemberg,4th Quintile,Inexpensive,0.36733,52,107,0.27556,0.45911
2014,Baden-Wuerttemberg,4th Quintile,Reasonable,0.29501,55,107,0.20819,0.38183
2014,Baden-Wuerttemberg,5th Quintile,Reasonable,0.47835,52,52,0.34125,0.61544
2014,Bavaria,1st Quintile,Inexpensive,0.31843,104,310,0.26649,0.37037
2014,Bavaria,1st Quintile,Reasonable,0.37761,143,310,0.32355,0.43166
2014,Bavaria,1st Quintile,Slightly Expensive,0.19786,63,310,0.15344,0.24228
2014,Bavaria,2nd Quintile,Very Inexpensive,0.12100,35,289,0.08334,0.15867
2014,Bavaria,2nd Quintile,Inexpensive,0.20206,75,289,0.15569,0.24844
2014,Bavaria,2nd Quintile,Reasonable,0.48781,125,289,0.43008,0.54554
2014,Bavaria,2nd Quintile,Slightly Expensive,0.16619,54,289,0.12320,0.20918
2014,Bavaria,3rd Quintile,Inexpensive,0.27795,69,185,0.21322,0.34268
2014,Bavaria,3rd Quintile,Reasonable,0.38283,83,185,0.31260,0.45307
2014,Bavaria,3rd Quintile,Slightly Expensive,0.15300,33,185,0.10098,0.20502
2014,Bavaria,4th Quintile,Inexpensive,0.24990,55,131,0.17547,0.32432
2014,Bavaria,4th Quintile,Reasonable,0.47761,76,131,0.39175,0.56348
2014,Bavaria,5th Quintile,Very Inexpensive,0.19629,32,165,0.13550,0.25708
2014,Bavaria,5th Quintile,Inexpensive,0.20231,41,165,0.14083,0.26379
2014,Bavaria,5th Quintile,Reasonable,0.49143,92,165,0.41491,0.56794
2014,Berlin,1st Quintile,Inexpensive,0.29929,43,128,0.21964,0.37894
2014,Berlin,1st Quintile,Reasonable,0.29955,52,128,0.21988,0.37921
2014,Berlin,1st Quintile,Slightly Expensive,0.26032,33,128,0.18400,0.33664
2014,Berlin,2nd Quintile,Inexpensive,0.35398,42,91,0.25518,0.45277
2014,Berlin,2nd Quintile,Reasonable,0.38561,49,91,0.28505,0.48618
2014,Berlin,3rd Quintile,Inexpensive,0.35474,34,74,0.24499,0.46449
2014,Berlin,3rd Quintile,Reasonable,0.43674,40,74,0.32296,0.55052
2014,Berlin,4th Quintile,Reasonable,0.37811,36,36,0.21746,0.53877
2014,Berlin,5th Quintile,Reasonable,0.42020,34,34,0.25179,0.58861
2014,Brandenburg,1st Quintile,Inexpensive,0.26852,32,123,0.18988,0.34717
2014,Brandenburg,1st Quintile,Reasonable,0.41145,57,123,0.32412,0.49877
2014,Brandenburg,1st Quintile,Slightly Expensive,0.25301,34,123,0.17586,0.33015
2014,Brandenburg,2nd Quintile,Reasonable,0.42265,35,35,0.25660,0.58870
2014,Brandenburg,3rd Quintile,Reasonable,0.51523,31,31,0.33639,0.69407
2014,Mecklenburg-Western Pomerania,1st Quintile,Reasonable,0.48148,50,50,0.34158,0.62139
2014,Mecklenburg-Western Pomerania,2nd Quintile,Reasonable,0.41106,32,32,0.23785,0.58427
2014,Saxony,1st Quintile,Inexpensive,0.28171,46,168,0.21349,0.34994
2014,Saxony,1st Quintile,Reasonable,0.45704,85,168,0.38149,0.53260
2014,Saxony,1st Quintile,Slightly Expensive,0.13046,37,168,0.07938,0.18155
2014,Saxony,2nd Quintile,Inexpensive,0.30171,43,160,0.23037,0.37306
2014,Saxony,2nd Quintile,Reasonable,0.41775,83,160,0.34109,0.49441
2014,Saxony,2nd Quintile,Slightly Expensive,0.15600,34,160,0.09960,0.21240
2014,Saxony,3rd Quintile,Inexpensive,0.34151,46,101,0.24856,0.43445
2014,Saxony,3rd Quintile,Reasonable,0.43517,55,101,0.33799,0.53234
2014,Saxony-Anhalt,1st Quintile,Inexpensive,0.28881,41,129,0.21029,0.36732
2014,Saxony-Anhalt,1st Quintile,Reasonable,0.32184,53,129,0.24090,0.40277
2014,Saxony-Anhalt,1st Quintile,Slightly Expensive,0.24910,35,129,0.17417,0.32402
2014,Saxony-Anhalt,2nd Quintile,Reasonable,0.44953,43,43,0.29908,0.59997
2014,Thuringa,1st Quintile,Reasonable,0.49478,61,61,0.36827,0.62129
2014,Thuringa,2nd Quintile,Reasonable,0.38845,36,36,0.22697,0.54992
