"e11102","year","age_gr","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","1997","17-29","Niedersachsen","80","0.365604367981421","0.304419307678898","0.426789428283944"
"nicht erwerbstätig","1997","17-29","Bremen","7","","",""
"nicht erwerbstätig","1997","17-29","Nordrhein-Westfalen","211","0.346548128908747","0.308691466032592","0.384404791784903"
"nicht erwerbstätig","1997","17-29","Hessen","59","0.321388705327642","0.253164625728825","0.389612784926459"
"nicht erwerbstätig","1997","17-29","Rheinland-Pfalz,Saarland","50","0.325407892179418","0.253481387213116","0.39733439714572"
"nicht erwerbstätig","1997","17-29","Baden-Württemberg","156","0.343803149355069","0.299820530983315","0.387785767726824"
"nicht erwerbstätig","1997","17-29","Bayern","115","0.313267252530328","0.267234476567551","0.359300028493105"
"nicht erwerbstätig","1997","17-29","Saarland","","","",""
"nicht erwerbstätig","1997","17-29","Berlin","40","0.375042498118517","0.281088884310424","0.46899611192661"
"nicht erwerbstätig","1997","17-29","Brandenburg","54","0.398831310998857","0.317135206749359","0.480527415248354"
"nicht erwerbstätig","1997","17-29","Mecklenburg-Vorpommern","36","0.330646042559021","0.237975847752436","0.423316237365606"
"nicht erwerbstätig","1997","17-29","Sachsen","77","0.319854928172925","0.260221268712373","0.379488587633478"
"nicht erwerbstätig","1997","17-29","Sachsen-Anhalt","48","0.254420801670941","0.187145081928513","0.321696521413368"
"nicht erwerbstätig","1997","17-29","Thüringen","50","0.301635324146557","0.230070142237857","0.373200506055257"
"nicht erwerbstätig","1997","30-45","Schleswig-Holstein","15","","",""
"nicht erwerbstätig","1997","30-45","Hamburg","4","","",""
"nicht erwerbstätig","1997","30-45","Niedersachsen","69","0.167519556168441","0.129313268985841","0.205725843351041"
"nicht erwerbstätig","1997","30-45","Bremen","4","","",""
"nicht erwerbstätig","1997","30-45","Nordrhein-Westfalen","174","0.181041683111686","0.155470006612943","0.20661335961043"
"nicht erwerbstätig","1997","30-45","Hessen","55","0.184221045502906","0.13905513774863","0.229386953257183"
"nicht erwerbstätig","1997","30-45","Rheinland-Pfalz,Saarland","55","0.202389140790022","0.153645611663914","0.251132669916131"
"nicht erwerbstätig","1997","30-45","Baden-Württemberg","102","0.165648686990166","0.135650807164618","0.195646566815715"
"nicht erwerbstätig","1997","30-45","Bayern","92","0.144445064446847","0.115560404315278","0.173329724578415"
"nicht erwerbstätig","1997","30-45","Saarland","","","",""
"nicht erwerbstätig","1997","30-45","Berlin","18","","",""
"nicht erwerbstätig","1997","30-45","Brandenburg","30","0.117300661362506","0.0722525397963335","0.162348782928678"
"nicht erwerbstätig","1997","30-45","Mecklenburg-Vorpommern","18","","",""
"nicht erwerbstätig","1997","30-45","Sachsen","41","0.12908379176302","0.0939067413533609","0.164260842172679"
"nicht erwerbstätig","1997","30-45","Sachsen-Anhalt","23","","",""
"nicht erwerbstätig","1997","30-45","Thüringen","35","0.15629338411579","0.109261067095648","0.203325701135933"
"nicht erwerbstätig","1997","46-65","Schleswig-Holstein","34","0.451258087083446","0.342889815401264","0.559626358765628"
"nicht erwerbstätig","1997","46-65","Hamburg","14","","",""
"nicht erwerbstätig","1997","46-65","Niedersachsen","116","0.376189047991325","0.321733658244473","0.430644437738177"
"nicht erwerbstätig","1997","46-65","Bremen","8","","",""
"nicht erwerbstätig","1997","46-65","Nordrhein-Westfalen","270","0.359533408225501","0.325075586407522","0.393991230043479"
"nicht erwerbstätig","1997","46-65","Hessen","91","0.369447198311042","0.312088332185477","0.426806064436607"
"nicht erwerbstätig","1997","46-65","Rheinland-Pfalz,Saarland","81","0.477519469035743","0.404751642880924","0.550287295190562"
"nicht erwerbstätig","1997","46-65","Baden-Württemberg","174","0.356163703843311","0.313099755696311","0.39922765199031"
"nicht erwerbstätig","1997","46-65","Bayern","145","0.314996583065959","0.272501269461307","0.357491896670612"
"nicht erwerbstätig","1997","46-65","Saarland","","","",""
"nicht erwerbstätig","1997","46-65","Berlin","59","0.37461926474591","0.30185955912509","0.44737897036673"
"nicht erwerbstätig","1997","46-65","Brandenburg","79","0.454168884144279","0.38410647622017","0.524231292068387"
"nicht erwerbstätig","1997","46-65","Mecklenburg-Vorpommern","56","0.520605773959862","0.43633400768719","0.604877540232534"
"nicht erwerbstätig","1997","46-65","Sachsen","140","0.449502430831406","0.398259078805361","0.50074578285745"
"nicht erwerbstätig","1997","46-65","Sachsen-Anhalt","84","0.451738759604781","0.386273777505512","0.51720374170405"
"nicht erwerbstätig","1997","46-65","Thüringen","77","0.452110392853258","0.382075252633817","0.522145533072698"
"nicht erwerbstätig","1997","66","Schleswig-Holstein","","","",""
"nicht erwerbstätig","1997","66","Hamburg","","","",""
"nicht erwerbstätig","1997","66","Niedersachsen","","","",""
"nicht erwerbstätig","1997","66","Bremen","","","",""
"nicht erwerbstätig","1997","66","Nordrhein-Westfalen","","","",""
"nicht erwerbstätig","1997","66","Hessen","","","",""
"nicht erwerbstätig","1997","66","Rheinland-Pfalz,Saarland","","","",""
"nicht erwerbstätig","1997","66","Baden-Württemberg","","","",""
"nicht erwerbstätig","1997","66","Bayern","","","",""
"nicht erwerbstätig","1997","66","Saarland","","","",""
"nicht erwerbstätig","1997","66","Berlin","","","",""
"nicht erwerbstätig","1997","66","Brandenburg","","","",""
"nicht erwerbstätig","1997","66","Mecklenburg-Vorpommern","","","",""
"nicht erwerbstätig","1997","66","Sachsen","","","",""
"nicht erwerbstätig","1997","66","Sachsen-Anhalt","","","",""
"nicht erwerbstätig","1997","66","Thüringen","","","",""
"erwerbstätig","1997","17-29","Schleswig-Holstein","46","0.751445148936627","0.644727172728184","0.858163125145071"
"erwerbstätig","1997","17-29","Hamburg","19","","",""
"erwerbstätig","1997","17-29","Niedersachsen","158","0.634395632018579","0.573210571716056","0.695580692321102"
"erwerbstätig","1997","17-29","Bremen","10","","",""
"erwerbstätig","1997","17-29","Nordrhein-Westfalen","396","0.653451871091252","0.615595208215097","0.691308533967408"
"erwerbstätig","1997","17-29","Hessen","121","0.678611294672358","0.610387215073541","0.746835374271175"
"erwerbstätig","1997","17-29","Rheinland-Pfalz,Saarland","113","0.674592107820582","0.602665602854281","0.746518612786883"
"erwerbstätig","1997","17-29","Baden-Württemberg","292","0.656196850644931","0.612214232273176","0.700179469016685"
"erwerbstätig","1997","17-29","Bayern","275","0.686732747469672","0.640699971506895","0.732765523432449"
"erwerbstätig","1997","17-29","Saarland","","","",""
"erwerbstätig","1997","17-29","Berlin","62","0.624957501881483","0.53100388807339","0.718911115689576"
"erwerbstätig","1997","17-29","Brandenburg","84","0.601168689001143","0.519472584751646","0.682864793250641"
"erwerbstätig","1997","17-29","Mecklenburg-Vorpommern","63","0.669353957440979","0.576683762634394","0.762024152247564"
"erwerbstätig","1997","17-29","Sachsen","158","0.680145071827075","0.620511412366522","0.739778731287627"
"erwerbstätig","1997","17-29","Sachsen-Anhalt","113","0.745579198329059","0.678303478586632","0.812854918071487"
"erwerbstätig","1997","17-29","Thüringen","108","0.698364675853443","0.626799493944743","0.769929857762144"
"erwerbstätig","1997","30-45","Schleswig-Holstein","75","0.878136177296579","0.810551978496056","0.945720376097101"
"erwerbstätig","1997","30-45","Hamburg","31","0.927437265137029","0.841493740357066","1.01338078991699"
"erwerbstätig","1997","30-45","Niedersachsen","298","0.832480443831559","0.794274156648959","0.870686731014158"
"erwerbstätig","1997","30-45","Bremen","23","","",""
"erwerbstätig","1997","30-45","Nordrhein-Westfalen","697","0.818958316888314","0.79338664038957","0.844529993387057"
"erwerbstätig","1997","30-45","Hessen","228","0.815778954497094","0.770613046742817","0.86094486225137"
"erwerbstätig","1997","30-45","Rheinland-Pfalz,Saarland","206","0.797610859209978","0.748867330083869","0.846354388336086"
"erwerbstätig","1997","30-45","Baden-Württemberg","488","0.834351313009834","0.804353433184285","0.864349192835382"
"erwerbstätig","1997","30-45","Bayern","477","0.855554935553153","0.826670275421585","0.884439595684722"
"erwerbstätig","1997","30-45","Saarland","","","",""
"erwerbstätig","1997","30-45","Berlin","157","0.874334190579267","0.825223463488598","0.923444917669935"
"erwerbstätig","1997","30-45","Brandenburg","166","0.882699338637494","0.837651217071322","0.927747460203666"
"erwerbstätig","1997","30-45","Mecklenburg-Vorpommern","104","0.845373447442081","0.781217855895943","0.90952903898822"
"erwerbstätig","1997","30-45","Sachsen","308","0.87091620823698","0.835739157827321","0.906093258646639"
"erwerbstätig","1997","30-45","Sachsen-Anhalt","178","0.8845967072097","0.840426257405348","0.928767157014053"
"erwerbstätig","1997","30-45","Thüringen","194","0.84370661588421","0.796674298864067","0.890738932904352"
"erwerbstätig","1997","46-65","Schleswig-Holstein","47","0.548741912916554","0.440373641234371","0.657110184598736"
"erwerbstätig","1997","46-65","Hamburg","23","","",""
"erwerbstätig","1997","46-65","Niedersachsen","188","0.623810952008675","0.569355562261823","0.678266341755527"
"erwerbstätig","1997","46-65","Bremen","14","","",""
"erwerbstätig","1997","46-65","Nordrhein-Westfalen","475","0.640466591774499","0.606008769956521","0.674924413592478"
"erwerbstätig","1997","46-65","Hessen","181","0.630552801688958","0.573193935563393","0.687911667814523"
"erwerbstätig","1997","46-65","Rheinland-Pfalz,Saarland","100","0.522480530964257","0.449712704809438","0.595248357119076"
"erwerbstätig","1997","46-65","Baden-Württemberg","301","0.643836296156689","0.60077234800969","0.686900244303689"
"erwerbstätig","1997","46-65","Bayern","314","0.685003416934041","0.642508103329388","0.727498730538693"
"erwerbstätig","1997","46-65","Saarland","","","",""
"erwerbstätig","1997","46-65","Berlin","111","0.62538073525409","0.55262102963327","0.69814044087491"
"erwerbstätig","1997","46-65","Brandenburg","115","0.545831115855721","0.475768707931613","0.61589352377983"
"erwerbstätig","1997","46-65","Mecklenburg-Vorpommern","79","0.479394226040138","0.395122459767466","0.56366599231281"
"erwerbstätig","1997","46-65","Sachsen","222","0.550497569168594","0.49925421714255","0.601740921194639"
"erwerbstätig","1997","46-65","Sachsen-Anhalt","138","0.548261240395219","0.48279625829595","0.613726222494488"
"erwerbstätig","1997","46-65","Thüringen","117","0.547889607146742","0.477854466927302","0.617924747366183"
"erwerbstätig","1997","66","Schleswig-Holstein","","","",""
"erwerbstätig","1997","66","Hamburg","","","",""
"erwerbstätig","1997","66","Niedersachsen","","","",""
"erwerbstätig","1997","66","Bremen","","","",""
"erwerbstätig","1997","66","Nordrhein-Westfalen","","","",""
"erwerbstätig","1997","66","Hessen","","","",""
"erwerbstätig","1997","66","Rheinland-Pfalz,Saarland","","","",""
"erwerbstätig","1997","66","Baden-Württemberg","","","",""
"erwerbstätig","1997","66","Bayern","","","",""
"erwerbstätig","1997","66","Saarland","","","",""
"erwerbstätig","1997","66","Berlin","","","",""
"erwerbstätig","1997","66","Brandenburg","","","",""
"erwerbstätig","1997","66","Mecklenburg-Vorpommern","","","",""
"erwerbstätig","1997","66","Sachsen","","","",""
"erwerbstätig","1997","66","Sachsen-Anhalt","","","",""
"erwerbstätig","1997","66","Thüringen","","","",""
"nicht erwerbstätig","1998","17-29","Schleswig-Holstein","27","","",""
"nicht erwerbstätig","1998","17-29","Hamburg","11","","",""
"nicht erwerbstätig","1998","17-29","Niedersachsen","93","0.393631723829797","0.335571738599764","0.45169170905983"
"nicht erwerbstätig","1998","17-29","Bremen","8","","",""
"nicht erwerbstätig","1998","17-29","Nordrhein-Westfalen","232","0.365875304388135","0.328172973344519","0.403577635431751"
"nicht erwerbstätig","1998","17-29","Hessen","62","0.313127960216916","0.248201922629496","0.378053997804337"
"nicht erwerbstätig","1998","17-29","Rheinland-Pfalz,Saarland","45","0.294928573971165","0.224490068004424","0.365367079937907"
"nicht erwerbstätig","1998","17-29","Baden-Württemberg","143","0.327688327119117","0.283831464111923","0.371545190126311"
"nicht erwerbstätig","1998","17-29","Bayern","137","0.359337611720431","0.312950948533826","0.405724274907035"
"nicht erwerbstätig","1998","17-29","Saarland","","","",""
"nicht erwerbstätig","1998","17-29","Berlin","48","0.422216273376414","0.329916234193451","0.514516312559377"
"nicht erwerbstätig","1998","17-29","Brandenburg","44","0.282757790145048","0.209958082868286","0.355557497421809"
"nicht erwerbstätig","1998","17-29","Mecklenburg-Vorpommern","28","","",""
"nicht erwerbstätig","1998","17-29","Sachsen","83","0.325159984215427","0.267889548176214","0.382430420254641"
"nicht erwerbstätig","1998","17-29","Sachsen-Anhalt","44","0.299766877917398","0.226448033953698","0.373085721881098"
"nicht erwerbstätig","1998","17-29","Thüringen","56","0.324048924438387","0.253901301367087","0.394196547509688"
"nicht erwerbstätig","1998","30-45","Schleswig-Holstein","18","","",""
"nicht erwerbstätig","1998","30-45","Hamburg","8","","",""
"nicht erwerbstätig","1998","30-45","Niedersachsen","82","0.187000393775787","0.149930609888956","0.224070177662618"
"nicht erwerbstätig","1998","30-45","Bremen","4","","",""
"nicht erwerbstätig","1998","30-45","Nordrhein-Westfalen","187","0.185120177886885","0.160790833464904","0.209449522308866"
"nicht erwerbstätig","1998","30-45","Hessen","68","0.21497826916469","0.169173893088564","0.260782645240817"
"nicht erwerbstätig","1998","30-45","Rheinland-Pfalz,Saarland","56","0.190695781896064","0.145942109252796","0.235449454539331"
"nicht erwerbstätig","1998","30-45","Baden-Württemberg","127","0.183771034442062","0.153905082407241","0.213636986476883"
"nicht erwerbstätig","1998","30-45","Bayern","107","0.158340788006391","0.129946840838048","0.186734735174733"
"nicht erwerbstätig","1998","30-45","Saarland","","","",""
"nicht erwerbstätig","1998","30-45","Berlin","17","","",""
"nicht erwerbstätig","1998","30-45","Brandenburg","25","","",""
"nicht erwerbstätig","1998","30-45","Mecklenburg-Vorpommern","19","","",""
"nicht erwerbstätig","1998","30-45","Sachsen","44","0.120464494416453","0.0879502290899612","0.152978759742945"
"nicht erwerbstätig","1998","30-45","Sachsen-Anhalt","27","","",""
"nicht erwerbstätig","1998","30-45","Thüringen","44","0.193978802527167","0.144466238439098","0.243491366615235"
"nicht erwerbstätig","1998","46-65","Schleswig-Holstein","38","0.414182951327696","0.319513789102079","0.508852113553314"
"nicht erwerbstätig","1998","46-65","Hamburg","17","","",""
"nicht erwerbstätig","1998","46-65","Niedersachsen","137","0.394160683855544","0.343183467540284","0.445137900170804"
"nicht erwerbstätig","1998","46-65","Bremen","11","","",""
"nicht erwerbstätig","1998","46-65","Nordrhein-Westfalen","347","0.369740775253111","0.337918572556649","0.401562977949573"
"nicht erwerbstätig","1998","46-65","Hessen","107","0.354695245080157","0.301778468313977","0.407612021846338"
"nicht erwerbstätig","1998","46-65","Rheinland-Pfalz,Saarland","105","0.48658777737024","0.420238905366642","0.552936649373839"
"nicht erwerbstätig","1998","46-65","Baden-Württemberg","199","0.367545775420764","0.326066164056897","0.40902538678463"
"nicht erwerbstätig","1998","46-65","Bayern","188","0.334319201700568","0.294857519542105","0.373780883859031"
"nicht erwerbstätig","1998","46-65","Saarland","","","",""
