"e11102","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","1997","Nordrhein-Westfalen","Westdeutschland","1580","0.590858733802962","0.571612338737037","0.610105128868887"
"erwerbstätig","1997","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","1997","Hessen","Westdeutschland","531","0.556635886788927","0.523180022350575","0.590091751227279"
"erwerbstätig","1997","Hessen","Ostdeutschland","","","",""
"erwerbstätig","1997","Rheinland-Pfalz,Saarland","Westdeutschland","419","0.532748507973088","0.496075227482012","0.569421788464165"
"erwerbstätig","1997","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","1997","Baden-Wuerttemberg","Westdeutschland","1091","0.593716371149185","0.57041063898099","0.617022103317381"
"erwerbstätig","1997","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","1997","Bayern","Westdeutschland","1080","0.606687329221508","0.582922195501382","0.630452462941634"
"erwerbstätig","1997","Bayern","Ostdeutschland","","","",""
"erwerbstätig","1997","Saarland","Westdeutschland","","","",""
"erwerbstätig","1997","Saarland","Ostdeutschland","","","",""
"erwerbstätig","1997","Berlin","Westdeutschland","174","0.601875009447499","0.544019513680086","0.659730505214913"
"erwerbstätig","1997","Berlin","Ostdeutschland","158","0.612984158317329","0.550710675357192","0.675257641277466"
"erwerbstätig","1997","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","1997","Brandenburg","Ostdeutschland","367","0.568105397325891","0.528304491688141","0.607906302963642"
"erwerbstätig","1997","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","1997","Mecklenburg-Vorpommern","Ostdeutschland","247","0.567103751737567","0.517929364293344","0.61627813918179"
"erwerbstätig","1997","Sachsen","Westdeutschland","","","",""
"erwerbstätig","1997","Sachsen","Ostdeutschland","690","0.562329669511922","0.532837795389006","0.591821543634838"
"erwerbstätig","1997","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","1997","Sachsen-Anhalt","Ostdeutschland","431","0.563327242559002","0.525659516540443","0.600994968577562"
"erwerbstätig","1997","Thueringen","Westdeutschland","","","",""
"erwerbstätig","1997","Thueringen","Ostdeutschland","419","0.566227003634935","0.528445963851144","0.604008043418725"
"nicht erwerbstätig","1998","Schleswig-Holstein","Westdeutschland","134","0.429724111115789","0.377713035528318","0.48173518670326"
"nicht erwerbstätig","1998","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","1998","Hamburg","Westdeutschland","61","0.417689431800491","0.339797619224863","0.495581244376118"
"nicht erwerbstätig","1998","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","1998","Niedersachsen","Westdeutschland","454","0.431437055775234","0.403367825807042","0.459506285743426"
"nicht erwerbstätig","1998","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","1998","Bremen","Westdeutschland","48","0.590604657997254","0.494228863014193","0.686980452980316"
"nicht erwerbstätig","1998","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","1998","Nordrhein-Westfalen","Westdeutschland","1101","0.418926417534416","0.400780732819828","0.437072102249005"
"nicht erwerbstätig","1998","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","1998","Hessen","Westdeutschland","362","0.432748678402326","0.401192911827254","0.464304444977398"
"nicht erwerbstätig","1998","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","1998","Rheinland-Pfalz,Saarland","Westdeutschland","335","0.470531331301724","0.436051545649708","0.505011116953741"
"nicht erwerbstätig","1998","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","1998","Baden-Wuerttemberg","Westdeutschland","671","0.40807567036668","0.385471237474206","0.430680103259155"
"nicht erwerbstätig","1998","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","1998","Bayern","Westdeutschland","694","0.425519146199839","0.403116024927204","0.447922267472473"
"nicht erwerbstätig","1998","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","1998","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","1998","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","1998","Berlin","Westdeutschland","108","0.403307872580573","0.347422810305522","0.459192934855623"
"nicht erwerbstätig","1998","Berlin","Ostdeutschland","84","0.412816147887628","0.349734133566262","0.475898162208993"
"nicht erwerbstätig","1998","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","1998","Brandenburg","Ostdeutschland","229","0.409841224037525","0.371129322803275","0.448553125271775"
"nicht erwerbstätig","1998","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","1998","Mecklenburg-Vorpommern","Ostdeutschland","140","0.405564323126518","0.357979468985705","0.453149177267331"
"nicht erwerbstätig","1998","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","1998","Sachsen","Ostdeutschland","419","0.424509054763067","0.396307710259652","0.452710399266482"
"nicht erwerbstätig","1998","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","1998","Sachsen-Anhalt","Ostdeutschland","267","0.476195452885596","0.438957455126041","0.513433450645152"
"nicht erwerbstätig","1998","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","1998","Thueringen","Ostdeutschland","276","0.451719493607425","0.41564292515145","0.487796062063399"
"erwerbstätig","1998","Schleswig-Holstein","Westdeutschland","214","0.570275888884211","0.51826481329674","0.622286964471682"
"erwerbstätig","1998","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","1998","Hamburg","Westdeutschland","93","0.582310568199509","0.504418755623882","0.660202380775137"
"erwerbstätig","1998","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","1998","Niedersachsen","Westdeutschland","742","0.568562944224766","0.540493714256574","0.596632174192958"
"erwerbstätig","1998","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","1998","Bremen","Westdeutschland","52","0.409395342002746","0.313019547019684","0.505771136985807"
"erwerbstätig","1998","Bremen","Ostdeutschland","","","",""
"erwerbstätig","1998","Nordrhein-Westfalen","Westdeutschland","1739","0.581073582465584","0.562927897750995","0.599219267180172"
"erwerbstätig","1998","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","1998","Hessen","Westdeutschland","585","0.567251321597674","0.535695555022602","0.598807088172746"
"erwerbstätig","1998","Hessen","Ostdeutschland","","","",""
"erwerbstätig","1998","Rheinland-Pfalz,Saarland","Westdeutschland","470","0.529468668698275","0.494988883046259","0.563948454350292"
"erwerbstätig","1998","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","1998","Baden-Wuerttemberg","Westdeutschland","1145","0.59192432963332","0.569319896740845","0.614528762525794"
"erwerbstätig","1998","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","1998","Bayern","Westdeutschland","1177","0.574480853800161","0.552077732527527","0.596883975072796"
"erwerbstätig","1998","Bayern","Ostdeutschland","","","",""
"erwerbstätig","1998","Saarland","Westdeutschland","","","",""
"erwerbstätig","1998","Saarland","Ostdeutschland","","","",""
"erwerbstätig","1998","Berlin","Westdeutschland","188","0.596692127419427","0.540807065144377","0.652577189694478"
"erwerbstätig","1998","Berlin","Ostdeutschland","150","0.587183852112372","0.524101837791007","0.650265866433738"
"erwerbstätig","1998","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","1998","Brandenburg","Ostdeutschland","391","0.590158775962475","0.551446874728225","0.628870677196725"
"erwerbstätig","1998","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","1998","Mecklenburg-Vorpommern","Ostdeutschland","269","0.594435676873482","0.546850822732669","0.642020531014295"
"erwerbstätig","1998","Sachsen","Westdeutschland","","","",""
"erwerbstätig","1998","Sachsen","Ostdeutschland","761","0.575490945236933","0.547289600733518","0.603692289740348"
"erwerbstätig","1998","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","1998","Sachsen-Anhalt","Ostdeutschland","424","0.523804547114403","0.486566549354848","0.561042544873959"
"erwerbstätig","1998","Thueringen","Westdeutschland","","","",""
"erwerbstätig","1998","Thueringen","Ostdeutschland","455","0.548280506392575","0.5122039379366","0.58435707484855"
"nicht erwerbstätig","1999","Schleswig-Holstein","Westdeutschland","107","0.374908463492624","0.322114865440397","0.427702061544851"
"nicht erwerbstätig","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","1999","Hamburg","Westdeutschland","45","0.32372872659925","0.245944456587139","0.401512996611361"
"nicht erwerbstätig","1999","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","1999","Niedersachsen","Westdeutschland","405","0.399013071743969","0.370905398862512","0.427120744625426"
"nicht erwerbstätig","1999","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","1999","Bremen","Westdeutschland","45","0.576358816024022","0.473699434258403","0.679018197789641"
"nicht erwerbstätig","1999","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","1999","Nordrhein-Westfalen","Westdeutschland","974","0.392111895406621","0.373686176177844","0.410537614635398"
"nicht erwerbstätig","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","1999","Hessen","Westdeutschland","332","0.430202092669751","0.397765647095151","0.462638538244352"
"nicht erwerbstätig","1999","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","1999","Rheinland-Pfalz,Saarland","Westdeutschland","301","0.44458666431418","0.409510889815171","0.479662438813188"
"nicht erwerbstätig","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","1999","Baden-Wuerttemberg","Westdeutschland","616","0.397189784047888","0.374118829761014","0.420260738334763"
"nicht erwerbstätig","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","1999","Bayern","Westdeutschland","608","0.388446896148865","0.365886804406939","0.411006987890791"
"nicht erwerbstätig","1999","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","1999","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","1999","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","1999","Berlin","Westdeutschland","108","0.41383238135147","0.357146847802484","0.470517914900456"
"nicht erwerbstätig","1999","Berlin","Ostdeutschland","82","0.417609718772767","0.353170659739179","0.482048777806356"
"nicht erwerbstätig","1999","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","1999","Brandenburg","Ostdeutschland","226","0.422603134273434","0.382945342417548","0.462260926129321"
"nicht erwerbstätig","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","1999","Mecklenburg-Vorpommern","Ostdeutschland","132","0.403459934721801","0.355382851572845","0.451537017870758"
"nicht erwerbstätig","1999","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","1999","Sachsen","Ostdeutschland","402","0.414918270104774","0.386454004916775","0.443382535292773"
"nicht erwerbstätig","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","1999","Sachsen-Anhalt","Ostdeutschland","266","0.466801406461498","0.429630288829006","0.503972524093989"
"nicht erwerbstätig","1999","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","1999","Thueringen","Ostdeutschland","260","0.442044524810875","0.405743705639216","0.478345343982534"
"erwerbstätig","1999","Schleswig-Holstein","Westdeutschland","216","0.625091536507376","0.572297938455149","0.677885134559603"
"erwerbstätig","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","1999","Hamburg","Westdeutschland","94","0.67627127340075","0.598487003388639","0.754055543412861"
"erwerbstätig","1999","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","1999","Niedersachsen","Westdeutschland","761","0.600986928256031","0.572879255374574","0.629094601137488"
"erwerbstätig","1999","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","1999","Bremen","Westdeutschland","44","0.423641183975978","0.320981802210359","0.526300565741597"
"erwerbstätig","1999","Bremen","Ostdeutschland","","","",""
"erwerbstätig","1999","Nordrhein-Westfalen","Westdeutschland","1723","0.607888104593379","0.589462385364602","0.626313823822157"
"erwerbstätig","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","1999","Hessen","Westdeutschland","563","0.569797907330248","0.537361461755648","0.602234352904849"
"erwerbstätig","1999","Hessen","Ostdeutschland","","","",""
"erwerbstätig","1999","Rheinland-Pfalz,Saarland","Westdeutschland","470","0.55541333568582","0.520337561186812","0.590489110184829"
"erwerbstätig","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","1999","Baden-Wuerttemberg","Westdeutschland","1112","0.602810215952112","0.579739261665237","0.625881170238986"
"erwerbstätig","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","1999","Bayern","Westdeutschland","1185","0.611553103851135","0.588993012109209","0.634113195593061"
"erwerbstätig","1999","Bayern","Ostdeutschland","","","",""
"erwerbstätig","1999","Saarland","Westdeutschland","","","",""
"erwerbstätig","1999","Saarland","Ostdeutschland","","","",""
"erwerbstätig","1999","Berlin","Westdeutschland","182","0.58616761864853","0.529482085099544","0.642853152197516"
"erwerbstätig","1999","Berlin","Ostdeutschland","143","0.582390281227233","0.517951222193644","0.646829340260821"
"erwerbstätig","1999","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","1999","Brandenburg","Ostdeutschland","370","0.577396865726566","0.537739073870679","0.617054657582452"
"erwerbstätig","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","1999","Mecklenburg-Vorpommern","Ostdeutschland","268","0.596540065278199","0.548462982129242","0.644617148427155"
"erwerbstätig","1999","Sachsen","Westdeutschland","","","",""
"erwerbstätig","1999","Sachsen","Ostdeutschland","749","0.585081729895226","0.556617464707227","0.613545995083225"
"erwerbstätig","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","1999","Sachsen-Anhalt","Ostdeutschland","426","0.533198593538502","0.496027475906011","0.570369711170994"
"erwerbstätig","1999","Thueringen","Westdeutschland","","","",""
"erwerbstätig","1999","Thueringen","Ostdeutschland","459","0.557955475189125","0.521654656017466","0.594256294360784"
"nicht erwerbstätig","2000","Schleswig-Holstein","Westdeutschland","261","0.380130788313743","0.344374863263546","0.415886713363941"
"nicht erwerbstätig","2000","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2000","Hamburg","Westdeutschland","112","0.380370073957608","0.325342310767871","0.435397837147345"
"nicht erwerbstätig","2000","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2000","Niedersachsen","Westdeutschland","759","0.39372091116484","0.37244643350607","0.414995388823611"
"nicht erwerbstätig","2000","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2000","Bremen","Westdeutschland","82","0.480857238501384","0.40943710677492","0.552277370227848"
"nicht erwerbstätig","2000","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2000","Nordrhein-Westfalen","Westdeutschland","1966","0.399478957249067","0.38609035135485","0.412867563143283"
"nicht erwerbstätig","2000","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2000","Hessen","Westdeutschland","619","0.408455010457288","0.384886840025004","0.432023180889572"
