"e11102","year","age_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"erwerbstätig","2020","17-34","(noch) kein Abschluss","338","0.177891679150168","0.158525920122327","0.197257438178009"
"erwerbstätig","2020","17-34","Hauptschule","790","0.728165388284122","0.704361975630052","0.751968800938191"
"erwerbstätig","2020","17-34","Realschule","885","0.839080689602623","0.818211857024965","0.859949522180281"
"erwerbstätig","2020","17-34","(Fach-)Abitur","1418","0.773641963870152","0.755469218370272","0.791814709370031"
"erwerbstätig","2020","17-34","AkademikerIn","1388","0.901636134588787","0.887310050542603","0.91596221863497"
"erwerbstätig","2020","35-65","(noch) kein Abschluss","352","0.509058735128423","0.478878230210844","0.539239240046002"
"erwerbstätig","2020","35-65","Hauptschule","2351","0.747332542704723","0.732691752555119","0.761973332854328"
"erwerbstätig","2020","35-65","Realschule","3485","0.85624726990016","0.845480662203071","0.867013877597249"
"erwerbstätig","2020","35-65","(Fach-)Abitur","2206","0.87517257991723","0.862730723627111","0.887614436207348"
"erwerbstätig","2020","35-65","AkademikerIn","4149","0.905882909421084","0.89756167416415","0.914204144678017"
"erwerbstätig","2020","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2020","66 +","Hauptschule","219","0.0939582235230238","0.0813647576249708","0.106551689421077"
"erwerbstätig","2020","66 +","Realschule","145","0.10372108871071","0.085366262335535","0.122075915085886"
"erwerbstätig","2020","66 +","(Fach-)Abitur","70","0.183727680134959","0.14225801599886","0.225197344271058"
"erwerbstätig","2020","66 +","AkademikerIn","294","0.148181838794634","0.12961782084186","0.166745856747408"
