"e11102","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","1989","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"erwerbstätig","1989","Sachsen","Staedtischer Raum","","","",""
"erwerbstätig","1989","Sachsen","Laendlicher Raum","","","",""
"erwerbstätig","1989","Sachsen-Anhalt","Staedtischer Raum","","","",""
"erwerbstätig","1989","Sachsen-Anhalt","Laendlicher Raum","","","",""
"erwerbstätig","1989","Thueringen","Staedtischer Raum","","","",""
"erwerbstätig","1989","Thueringen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1990","Schleswig-Holstein","Staedtischer Raum","43","0.334624562135404","0.255898081326763","0.413351042944046"
"nicht erwerbstätig","1990","Schleswig-Holstein","Laendlicher Raum","60","0.446770798400145","0.365850210853929","0.527691385946362"
"nicht erwerbstätig","1990","Hamburg","Staedtischer Raum","62","0.409860860303151","0.335270056240823","0.484451664365479"
"nicht erwerbstätig","1990","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","1990","Niedersachsen","Staedtischer Raum","176","","",""
"nicht erwerbstätig","1990","Niedersachsen","Laendlicher Raum","195","","",""
"nicht erwerbstätig","1990","Bremen","Staedtischer Raum","55","0.618799120259252","0.525003778625358","0.712594461893145"
"nicht erwerbstätig","1990","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1990","Nordrhein-Westfalen","Staedtischer Raum","967","0.412584220022049","0.393228291673149","0.43194014837095"
"nicht erwerbstätig","1990","Nordrhein-Westfalen","Laendlicher Raum","22","","",""
"nicht erwerbstätig","1990","Hessen","Staedtischer Raum","280","","",""
"nicht erwerbstätig","1990","Hessen","Laendlicher Raum","56","0.48680850882118","0.40218042731559","0.571436590326769"
"nicht erwerbstätig","1990","Rheinland-Pfalz,Saarland","Staedtischer Raum","217","","",""
"nicht erwerbstätig","1990","Rheinland-Pfalz,Saarland","Laendlicher Raum","52","0.495351990580153","0.402340235325338","0.588363745834969"
"nicht erwerbstätig","1990","Baden-Wuerttemberg","Staedtischer Raum","460","0.335205653566456","0.3117276216167","0.358683685516213"
"nicht erwerbstätig","1990","Baden-Wuerttemberg","Laendlicher Raum","71","0.383627668438792","0.321849341693989","0.445405995183596"
"nicht erwerbstätig","1990","Bayern","Staedtischer Raum","264","","",""
"nicht erwerbstätig","1990","Bayern","Laendlicher Raum","229","","",""
"nicht erwerbstätig","1990","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","1990","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","1990","Berlin","Staedtischer Raum","103","","",""
"nicht erwerbstätig","1990","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","1990","Brandenburg","Staedtischer Raum","","","",""
"nicht erwerbstätig","1990","Brandenburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","1990","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"nicht erwerbstätig","1990","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"nicht erwerbstätig","1990","Sachsen","Staedtischer Raum","","","",""
"nicht erwerbstätig","1990","Sachsen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1990","Sachsen-Anhalt","Staedtischer Raum","","","",""
"nicht erwerbstätig","1990","Sachsen-Anhalt","Laendlicher Raum","","","",""
"nicht erwerbstätig","1990","Thueringen","Staedtischer Raum","","","",""
"nicht erwerbstätig","1990","Thueringen","Laendlicher Raum","","","",""
"erwerbstätig","1990","Schleswig-Holstein","Staedtischer Raum","95","0.665375437864596","0.586648957055954","0.744101918673238"
"erwerbstätig","1990","Schleswig-Holstein","Laendlicher Raum","85","0.553229201599855","0.472308614053638","0.634149789146071"
"erwerbstätig","1990","Hamburg","Staedtischer Raum","105","","",""
"erwerbstätig","1990","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","1990","Niedersachsen","Staedtischer Raum","303","0.606876091493363","0.563134449980011","0.650617733006716"
"erwerbstätig","1990","Niedersachsen","Laendlicher Raum","304","0.562560451067093","0.519035184522029","0.606085717612157"
"erwerbstätig","1990","Bremen","Staedtischer Raum","48","0.381200879740748","0.287405538106855","0.474996221374642"
"erwerbstätig","1990","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","1990","Nordrhein-Westfalen","Staedtischer Raum","1518","","",""
"erwerbstätig","1990","Nordrhein-Westfalen","Laendlicher Raum","49","0.652739091675002","0.541995991656126","0.763482191693877"
"erwerbstätig","1990","Hessen","Staedtischer Raum","571","0.596909914387412","0.563953590271848","0.629866238502975"
"erwerbstätig","1990","Hessen","Laendlicher Raum","78","0.513191491178821","0.428563409673231","0.59781957268441"
"erwerbstätig","1990","Rheinland-Pfalz,Saarland","Staedtischer Raum","345","0.583587671538277","0.542831369031936","0.624343974044618"
"erwerbstätig","1990","Rheinland-Pfalz,Saarland","Laendlicher Raum","59","0.504648009419847","0.411636254165031","0.597659764674662"
"erwerbstätig","1990","Baden-Wuerttemberg","Staedtischer Raum","1093","","",""
"erwerbstätig","1990","Baden-Wuerttemberg","Laendlicher Raum","167","","",""
"erwerbstätig","1990","Bayern","Staedtischer Raum","555","0.635858783768102","0.602903777630512","0.668813789905691"
"erwerbstätig","1990","Bayern","Laendlicher Raum","551","0.637043552499474","0.603298305622875","0.670788799376073"
"erwerbstätig","1990","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","1990","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","1990","Berlin","Staedtischer Raum","223","","",""
"erwerbstätig","1990","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","1990","Brandenburg","Staedtischer Raum","","","",""
"erwerbstätig","1990","Brandenburg","Laendlicher Raum","","","",""
"erwerbstätig","1990","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"erwerbstätig","1990","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"erwerbstätig","1990","Sachsen","Staedtischer Raum","","","",""
"erwerbstätig","1990","Sachsen","Laendlicher Raum","","","",""
"erwerbstätig","1990","Sachsen-Anhalt","Staedtischer Raum","","","",""
"erwerbstätig","1990","Sachsen-Anhalt","Laendlicher Raum","","","",""
"erwerbstätig","1990","Thueringen","Staedtischer Raum","","","",""
"erwerbstätig","1990","Thueringen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1991","Schleswig-Holstein","Staedtischer Raum","45","0.346845301514621","0.269374147472837","0.424316455556405"
"nicht erwerbstätig","1991","Schleswig-Holstein","Laendlicher Raum","51","0.347061794249188","0.271134300983702","0.422989287514674"
"nicht erwerbstätig","1991","Hamburg","Staedtischer Raum","61","0.409295679047751","0.333343750334681","0.485247607760821"
"nicht erwerbstätig","1991","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","1991","Niedersachsen","Staedtischer Raum","175","","",""
"nicht erwerbstätig","1991","Niedersachsen","Laendlicher Raum","193","","",""
"nicht erwerbstätig","1991","Bremen","Staedtischer Raum","53","0.6391659598438","0.543595694187051","0.734736225500548"
"nicht erwerbstätig","1991","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1991","Nordrhein-Westfalen","Staedtischer Raum","919","0.403796956266294","0.384454907552548","0.423139004980041"
"nicht erwerbstätig","1991","Nordrhein-Westfalen","Laendlicher Raum","23","","",""
"nicht erwerbstätig","1991","Hessen","Staedtischer Raum","269","","",""
"nicht erwerbstätig","1991","Hessen","Laendlicher Raum","57","0.503664632845041","0.419941369712399","0.587387895977682"
"nicht erwerbstätig","1991","Rheinland-Pfalz,Saarland","Staedtischer Raum","209","","",""
"nicht erwerbstätig","1991","Rheinland-Pfalz,Saarland","Laendlicher Raum","54","0.483396328282484","0.393231428292156","0.573561228272811"
"nicht erwerbstätig","1991","Baden-Wuerttemberg","Staedtischer Raum","454","0.334968385534292","0.311464187485156","0.358472583583428"
"nicht erwerbstätig","1991","Baden-Wuerttemberg","Laendlicher Raum","74","0.374469809778072","0.313110327989433","0.435829291566712"
"nicht erwerbstätig","1991","Bayern","Staedtischer Raum","261","","",""
"nicht erwerbstätig","1991","Bayern","Laendlicher Raum","238","","",""
"nicht erwerbstätig","1991","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","1991","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","1991","Berlin","Staedtischer Raum","104","","",""
"nicht erwerbstätig","1991","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","1991","Brandenburg","Staedtischer Raum","","","",""
"nicht erwerbstätig","1991","Brandenburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","1991","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"nicht erwerbstätig","1991","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"nicht erwerbstätig","1991","Sachsen","Staedtischer Raum","","","",""
"nicht erwerbstätig","1991","Sachsen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1991","Sachsen-Anhalt","Staedtischer Raum","","","",""
"nicht erwerbstätig","1991","Sachsen-Anhalt","Laendlicher Raum","","","",""
"nicht erwerbstätig","1991","Thueringen","Staedtischer Raum","","","",""
"nicht erwerbstätig","1991","Thueringen","Laendlicher Raum","","","",""
"erwerbstätig","1991","Schleswig-Holstein","Staedtischer Raum","100","","",""
"erwerbstätig","1991","Schleswig-Holstein","Laendlicher Raum","100","","",""
"erwerbstätig","1991","Hamburg","Staedtischer Raum","100","","",""
"erwerbstätig","1991","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","1991","Niedersachsen","Staedtischer Raum","298","","",""
"erwerbstätig","1991","Niedersachsen","Laendlicher Raum","306","0.565910311262507","0.522423120179706","0.609397502345308"
"erwerbstätig","1991","Bremen","Staedtischer Raum","44","0.3608340401562","0.265263774499452","0.456404305812949"
"erwerbstätig","1991","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","1991","Nordrhein-Westfalen","Staedtischer Raum","1553","","",""
"erwerbstätig","1991","Nordrhein-Westfalen","Laendlicher Raum","44","0.624891136623861","0.508962284657738","0.740819988589984"
"erwerbstätig","1991","Hessen","Staedtischer Raum","556","0.587991316703966","0.554405202716825","0.621577430691106"
"erwerbstätig","1991","Hessen","Laendlicher Raum","80","0.496335367154959","0.412612104022318","0.580058630287601"
"erwerbstätig","1991","Rheinland-Pfalz,Saarland","Staedtischer Raum","339","0.586008430182711","0.544769680215366","0.627247180150056"
"erwerbstätig","1991","Rheinland-Pfalz,Saarland","Laendlicher Raum","64","0.516603671717516","0.426438771727189","0.606768571707844"
"erwerbstätig","1991","Baden-Wuerttemberg","Staedtischer Raum","1095","","",""
"erwerbstätig","1991","Baden-Wuerttemberg","Laendlicher Raum","165","","",""
"erwerbstätig","1991","Bayern","Staedtischer Raum","534","0.614157183856531","0.580318808456194","0.647995559256867"
"erwerbstätig","1991","Bayern","Laendlicher Raum","562","0.633715714191601","0.600330091622051","0.667101336761151"
"erwerbstätig","1991","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","1991","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","1991","Berlin","Staedtischer Raum","228","","",""
"erwerbstätig","1991","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","1991","Brandenburg","Staedtischer Raum","","","",""
"erwerbstätig","1991","Brandenburg","Laendlicher Raum","","","",""
"erwerbstätig","1991","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"erwerbstätig","1991","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"erwerbstätig","1991","Sachsen","Staedtischer Raum","","","",""
"erwerbstätig","1991","Sachsen","Laendlicher Raum","","","",""
"erwerbstätig","1991","Sachsen-Anhalt","Staedtischer Raum","","","",""
"erwerbstätig","1991","Sachsen-Anhalt","Laendlicher Raum","","","",""
"erwerbstätig","1991","Thueringen","Staedtischer Raum","","","",""
"erwerbstätig","1991","Thueringen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1992","Schleswig-Holstein","Staedtischer Raum","55","0.430649271682113","0.348626229682966","0.512672313681259"
"nicht erwerbstätig","1992","Schleswig-Holstein","Laendlicher Raum","42","0.355097682965423","0.272836054473003","0.437359311457843"
"nicht erwerbstätig","1992","Hamburg","Staedtischer Raum","62","0.447048997100652","0.368008951059667","0.526089043141636"
"nicht erwerbstätig","1992","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","1992","Niedersachsen","Staedtischer Raum","178","","",""
"nicht erwerbstätig","1992","Niedersachsen","Laendlicher Raum","186","","",""
"nicht erwerbstätig","1992","Bremen","Staedtischer Raum","47","0.605319349367335","0.50597988527432","0.70465881346035"
"nicht erwerbstätig","1992","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1992","Nordrhein-Westfalen","Staedtischer Raum","893","0.401998254855243","0.382611334669955","0.421385175040531"
"nicht erwerbstätig","1992","Nordrhein-Westfalen","Laendlicher Raum","19","","",""
"nicht erwerbstätig","1992","Hessen","Staedtischer Raum","262","","",""
"nicht erwerbstätig","1992","Hessen","Laendlicher Raum","57","0.518003706400866","0.434025437157491","0.601981975644241"
"nicht erwerbstätig","1992","Rheinland-Pfalz,Saarland","Staedtischer Raum","201","","",""
"nicht erwerbstätig","1992","Rheinland-Pfalz,Saarland","Laendlicher Raum","50","0.475365235222192","0.382041096632996","0.568689373811388"
"nicht erwerbstätig","1992","Baden-Wuerttemberg","Staedtischer Raum","447","0.337540187294109","0.313768018280881","0.361312356307337"
"nicht erwerbstätig","1992","Baden-Wuerttemberg","Laendlicher Raum","76","0.350473729265819","0.28998489205607","0.410962566475568"
"nicht erwerbstätig","1992","Bayern","Staedtischer Raum","264","","",""
"nicht erwerbstätig","1992","Bayern","Laendlicher Raum","249","","",""
"nicht erwerbstätig","1992","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","1992","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","1992","Berlin","Staedtischer Raum","168","","",""
"nicht erwerbstätig","1992","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","1992","Brandenburg","Staedtischer Raum","8","0.148175703310392","0.0618072936108106","0.234544113009974"
"nicht erwerbstätig","1992","Brandenburg","Laendlicher Raum","164","","",""
"nicht erwerbstätig","1992","Mecklenburg-Vorpommern","Staedtischer Raum","12","","",""
"nicht erwerbstätig","1992","Mecklenburg-Vorpommern","Laendlicher Raum","88","0.295890145044436","0.248740079320703","0.343040210768169"
"nicht erwerbstätig","1992","Sachsen","Staedtischer Raum","152","","",""
"nicht erwerbstätig","1992","Sachsen","Laendlicher Raum","149","","",""
"nicht erwerbstätig","1992","Sachsen-Anhalt","Staedtischer Raum","40","0.299599035922695","0.23133866988235","0.367859401963039"
"nicht erwerbstätig","1992","Sachsen-Anhalt","Laendlicher Raum","164","","",""
"nicht erwerbstätig","1992","Thueringen","Staedtischer Raum","40","0.285562210413193","0.219207666802671","0.351916754023715"
"nicht erwerbstätig","1992","Thueringen","Laendlicher Raum","135","","",""
"erwerbstätig","1992","Schleswig-Holstein","Staedtischer Raum","85","0.569350728317887","0.487327686318741","0.651373770317034"
"erwerbstätig","1992","Schleswig-Holstein","Laendlicher Raum","88","0.644902317034577","0.562640688542157","0.727163945526997"
"erwerbstätig","1992","Hamburg","Staedtischer Raum","90","0.552951002899348","0.473910956858364","0.631991048940333"
"erwerbstätig","1992","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","1992","Niedersachsen","Staedtischer Raum","292","","",""
"erwerbstätig","1992","Niedersachsen","Laendlicher Raum","311","0.577729532136071","0.534305761158097","0.621153303114045"
"erwerbstätig","1992","Bremen","Staedtischer Raum","46","0.394680650632665","0.29534118653965","0.49402011472568"
"erwerbstätig","1992","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","1992","Nordrhein-Westfalen","Staedtischer Raum","1564","","",""
"erwerbstätig","1992","Nordrhein-Westfalen","Laendlicher Raum","46","0.670444186287583","0.556172873688879","0.784715498886288"
"erwerbstätig","1992","Hessen","Staedtischer Raum","550","0.597376347234198","0.563644219967111","0.631108474501285"
"erwerbstätig","1992","Hessen","Laendlicher Raum","79","0.481996293599134","0.398018024355759","0.56597456284251"
"erwerbstätig","1992","Rheinland-Pfalz,Saarland","Staedtischer Raum","349","0.600973645512377","0.560048027141069","0.641899263883685"
"erwerbstätig","1992","Rheinland-Pfalz,Saarland","Laendlicher Raum","60","0.524634764777808","0.431310626188612","0.617958903367004"
"erwerbstätig","1992","Baden-Wuerttemberg","Staedtischer Raum","1073","","",""
"erwerbstätig","1992","Baden-Wuerttemberg","Laendlicher Raum","163","","",""
