"e11102","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","2007","Baden-Wuerttemberg","maennlich","841","0.681070757884728","0.654853815775366","0.70728769999409"
"erwerbstätig","2007","Baden-Wuerttemberg","weiblich","714","0.523275102752739","0.496321014501067","0.550229191004411"
"erwerbstätig","2007","Bayern","maennlich","971","0.681587993518956","0.657417151046303","0.705758835991609"
"erwerbstätig","2007","Bayern","weiblich","939","0.56403135880329","0.539572495084869","0.588490222521712"
"erwerbstätig","2007","Saarland","maennlich","","","",""
"erwerbstätig","2007","Saarland","weiblich","","","",""
"erwerbstätig","2007","Berlin","maennlich","224","","",""
"erwerbstätig","2007","Berlin","weiblich","256","","",""
"erwerbstätig","2007","Brandenburg","maennlich","247","","",""
"erwerbstätig","2007","Brandenburg","weiblich","235","","",""
"erwerbstätig","2007","Mecklenburg-Vorpommern","maennlich","149","","",""
"erwerbstätig","2007","Mecklenburg-Vorpommern","weiblich","159","","",""
"erwerbstätig","2007","Sachsen","maennlich","467","0.604552670378839","0.569745005924133","0.639360334833546"
"erwerbstätig","2007","Sachsen","weiblich","440","0.486018519913507","0.450898202114632","0.521138837712381"
"erwerbstätig","2007","Sachsen-Anhalt","maennlich","254","","",""
"erwerbstätig","2007","Sachsen-Anhalt","weiblich","245","","",""
"erwerbstätig","2007","Thueringen","maennlich","271","","",""
"erwerbstätig","2007","Thueringen","weiblich","244","","",""
"nicht erwerbstätig","2008","Schleswig-Holstein","maennlich","106","","",""
"nicht erwerbstätig","2008","Schleswig-Holstein","weiblich","143","","",""
"nicht erwerbstätig","2008","Hamburg","maennlich","47","0.335990350342089","0.256016816015497","0.415963884668682"
"nicht erwerbstätig","2008","Hamburg","weiblich","71","0.532227821930546","0.45237901308239","0.612076630778702"
"nicht erwerbstätig","2008","Niedersachsen","maennlich","285","","",""
"nicht erwerbstätig","2008","Niedersachsen","weiblich","417","0.477477539508043","0.445095518635698","0.509859560380388"
"nicht erwerbstätig","2008","Bremen","maennlich","27","","",""
"nicht erwerbstätig","2008","Bremen","weiblich","32","0.515998818111034","0.403644735139072","0.628352901082996"
"nicht erwerbstätig","2008","Nordrhein-Westfalen","maennlich","642","0.340869190114192","0.319493911084509","0.362244469143875"
"nicht erwerbstätig","2008","Nordrhein-Westfalen","weiblich","936","0.47586061918785","0.454454676764432","0.497266561611268"
"nicht erwerbstätig","2008","Hessen","maennlich","201","","",""
"nicht erwerbstätig","2008","Hessen","weiblich","267","","",""
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","maennlich","167","","",""
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","weiblich","290","","",""
"nicht erwerbstätig","2008","Baden-Wuerttemberg","maennlich","338","0.290578358434406","0.264302904265658","0.316853812603153"
"nicht erwerbstätig","2008","Baden-Wuerttemberg","weiblich","566","0.464527481729864","0.436801506802972","0.492253456656757"
"nicht erwerbstätig","2008","Bayern","maennlich","409","0.290132012513724","0.265705416487261","0.314558608540187"
"nicht erwerbstätig","2008","Bayern","weiblich","594","0.414016278811106","0.388828569204994","0.439203988417218"
"nicht erwerbstätig","2008","Saarland","maennlich","","","",""
"nicht erwerbstätig","2008","Saarland","weiblich","","","",""
"nicht erwerbstätig","2008","Berlin","maennlich","116","","",""
"nicht erwerbstätig","2008","Berlin","weiblich","147","","",""
"nicht erwerbstätig","2008","Brandenburg","maennlich","168","","",""
"nicht erwerbstätig","2008","Brandenburg","weiblich","215","","",""
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","maennlich","92","0.395120260405577","0.332748032334594","0.457492488476561"
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","weiblich","113","","",""
"nicht erwerbstätig","2008","Sachsen","maennlich","258","","",""
"nicht erwerbstätig","2008","Sachsen","weiblich","311","0.494376464393797","0.458231570374529","0.530521358413065"
"nicht erwerbstätig","2008","Sachsen-Anhalt","maennlich","149","","",""
"nicht erwerbstätig","2008","Sachsen-Anhalt","weiblich","186","","",""
"nicht erwerbstätig","2008","Thueringen","maennlich","174","","",""
"nicht erwerbstätig","2008","Thueringen","weiblich","209","","",""
"erwerbstätig","2008","Schleswig-Holstein","maennlich","162","","",""
"erwerbstätig","2008","Schleswig-Holstein","weiblich","153","","",""
"erwerbstätig","2008","Hamburg","maennlich","87","0.664009649657911","0.584036115331318","0.743983183984503"
"erwerbstätig","2008","Hamburg","weiblich","79","0.467772178069454","0.387923369221298","0.54762098691761"
"erwerbstätig","2008","Niedersachsen","maennlich","569","0.66011489075091","0.62834651656092","0.691883264940899"
"erwerbstätig","2008","Niedersachsen","weiblich","497","0.522522460491956","0.490140439619612","0.554904481364301"
"erwerbstätig","2008","Bremen","maennlich","36","0.504840724995362","0.381380385644571","0.628301064346152"
"erwerbstätig","2008","Bremen","weiblich","44","0.484001181888966","0.371647098917005","0.596355264860928"
"erwerbstätig","2008","Nordrhein-Westfalen","maennlich","1247","","",""
"erwerbstätig","2008","Nordrhein-Westfalen","weiblich","1155","","",""
"erwerbstätig","2008","Hessen","maennlich","444","0.699141087432333","0.663746888518896","0.734535286345771"
"erwerbstätig","2008","Hessen","weiblich","423","0.572507997758911","0.535595084536743","0.609420910981078"
"erwerbstätig","2008","Rheinland-Pfalz,Saarland","maennlich","336","0.683544745239489","0.642900063356515","0.724189427122462"
"erwerbstätig","2008","Rheinland-Pfalz,Saarland","weiblich","324","0.498586304722749","0.459037608234098","0.5381350012114"
"erwerbstätig","2008","Baden-Wuerttemberg","maennlich","809","0.709421641565594","0.683146187396847","0.735697095734342"
"erwerbstätig","2008","Baden-Wuerttemberg","weiblich","677","0.535472518270136","0.507746543343243","0.563198493197028"
"erwerbstätig","2008","Bayern","maennlich","917","0.709867987486276","0.685441391459813","0.734294583512739"
"erwerbstätig","2008","Bayern","weiblich","875","0.585983721188895","0.560796011582782","0.611171430795007"
"erwerbstätig","2008","Saarland","maennlich","","","",""
"erwerbstätig","2008","Saarland","weiblich","","","",""
"erwerbstätig","2008","Berlin","maennlich","217","","",""
"erwerbstätig","2008","Berlin","weiblich","247","","",""
"erwerbstätig","2008","Brandenburg","maennlich","229","","",""
"erwerbstätig","2008","Brandenburg","weiblich","218","","",""
"erwerbstätig","2008","Mecklenburg-Vorpommern","maennlich","144","","",""
"erwerbstätig","2008","Mecklenburg-Vorpommern","weiblich","145","","",""
"erwerbstätig","2008","Sachsen","maennlich","453","0.656082063415729","0.621166441163044","0.690997685668413"
"erwerbstätig","2008","Sachsen","weiblich","424","0.505623535606203","0.469478641586934","0.541768429625471"
"erwerbstätig","2008","Sachsen-Anhalt","maennlich","251","","",""
"erwerbstätig","2008","Sachsen-Anhalt","weiblich","236","","",""
"erwerbstätig","2008","Thueringen","maennlich","256","","",""
"erwerbstätig","2008","Thueringen","weiblich","241","","",""
"nicht erwerbstätig","2009","Schleswig-Holstein","maennlich","98","0.373229156263129","0.313274866712036","0.433183445814222"
"nicht erwerbstätig","2009","Schleswig-Holstein","weiblich","124","","",""
"nicht erwerbstätig","2009","Hamburg","maennlich","45","0.281881769354437","0.203939225371457","0.359824313337416"
"nicht erwerbstätig","2009","Hamburg","weiblich","60","0.475351399567929","0.392922370846531","0.557780428289327"
"nicht erwerbstätig","2009","Niedersachsen","maennlich","263","","",""
"nicht erwerbstätig","2009","Niedersachsen","weiblich","385","0.473543473644133","0.44007574659422","0.507011200694047"
"nicht erwerbstätig","2009","Bremen","maennlich","26","","",""
"nicht erwerbstätig","2009","Bremen","weiblich","27","","",""
"nicht erwerbstätig","2009","Nordrhein-Westfalen","maennlich","597","0.334438716905025","0.312428311814414","0.356449121995636"
"nicht erwerbstätig","2009","Nordrhein-Westfalen","weiblich","851","0.460969978296948","0.438690693405548","0.483249263188347"
"nicht erwerbstätig","2009","Hessen","maennlich","187","","",""
"nicht erwerbstätig","2009","Hessen","weiblich","239","","",""
"nicht erwerbstätig","2009","Rheinland-Pfalz,Saarland","maennlich","163","","",""
"nicht erwerbstätig","2009","Rheinland-Pfalz,Saarland","weiblich","259","","",""
"nicht erwerbstätig","2009","Baden-Wuerttemberg","maennlich","294","","",""
"nicht erwerbstätig","2009","Baden-Wuerttemberg","weiblich","469","0.423878396186034","0.394833259866302","0.452923532505767"
"nicht erwerbstätig","2009","Bayern","maennlich","407","0.303379089792609","0.278015571946967","0.328742607638251"
"nicht erwerbstätig","2009","Bayern","weiblich","538","0.398153240010036","0.372400618293323","0.423905861726749"
"nicht erwerbstätig","2009","Saarland","maennlich","","","",""
"nicht erwerbstätig","2009","Saarland","weiblich","","","",""
"nicht erwerbstätig","2009","Berlin","maennlich","118","","",""
"nicht erwerbstätig","2009","Berlin","weiblich","138","","",""
"nicht erwerbstätig","2009","Brandenburg","maennlich","158","","",""
"nicht erwerbstätig","2009","Brandenburg","weiblich","197","","",""
"nicht erwerbstätig","2009","Mecklenburg-Vorpommern","maennlich","87","0.37205651782568","0.308899506708763","0.435213528942597"
"nicht erwerbstätig","2009","Mecklenburg-Vorpommern","weiblich","106","","",""
"nicht erwerbstätig","2009","Sachsen","maennlich","240","","",""
"nicht erwerbstätig","2009","Sachsen","weiblich","291","","",""
"nicht erwerbstätig","2009","Sachsen-Anhalt","maennlich","132","","",""
"nicht erwerbstätig","2009","Sachsen-Anhalt","weiblich","172","","",""
"nicht erwerbstätig","2009","Thueringen","maennlich","162","","",""
"nicht erwerbstätig","2009","Thueringen","weiblich","203","","",""
"erwerbstätig","2009","Schleswig-Holstein","maennlich","152","","",""
"erwerbstätig","2009","Schleswig-Holstein","weiblich","145","","",""
"erwerbstätig","2009","Hamburg","maennlich","83","0.718118230645563","0.640175686662584","0.796060774628543"
"erwerbstätig","2009","Hamburg","weiblich","81","0.524648600432071","0.442219571710672","0.607077629153469"
"erwerbstätig","2009","Niedersachsen","maennlich","532","0.677087080353717","0.644583627336758","0.709590533370675"
"erwerbstätig","2009","Niedersachsen","weiblich","470","0.526456526355867","0.492988799305953","0.55992425340578"
"erwerbstätig","2009","Bremen","maennlich","30","0.426815067240167","0.297269865555803","0.55636026892453"
"erwerbstätig","2009","Bremen","weiblich","37","0.485329117756633","0.362884111630981","0.607774123882285"
"erwerbstätig","2009","Nordrhein-Westfalen","maennlich","1168","","",""
"erwerbstätig","2009","Nordrhein-Westfalen","weiblich","1072","","",""
"erwerbstätig","2009","Hessen","maennlich","406","0.716122732291589","0.679833332720733","0.752412131862445"
"erwerbstätig","2009","Hessen","weiblich","400","0.587579207811223","0.549411054528033","0.625747361094413"
"erwerbstätig","2009","Rheinland-Pfalz,Saarland","maennlich","317","0.670918378225107","0.628883080181568","0.712953676268645"
"erwerbstätig","2009","Rheinland-Pfalz,Saarland","weiblich","309","0.542407033165096","0.501436062832425","0.583378003497767"
"erwerbstätig","2009","Baden-Wuerttemberg","maennlich","733","0.707824300393627","0.68001131231056","0.735637288476694"
"erwerbstätig","2009","Baden-Wuerttemberg","weiblich","643","0.576121603813966","0.547076467494233","0.605166740133698"
"erwerbstätig","2009","Bayern","maennlich","855","0.696620910207391","0.671257392361749","0.721984428053033"
"erwerbstätig","2009","Bayern","weiblich","850","0.601846759989964","0.576094138273251","0.627599381706677"
"erwerbstätig","2009","Saarland","maennlich","","","",""
"erwerbstätig","2009","Saarland","weiblich","","","",""
"erwerbstätig","2009","Berlin","maennlich","207","","",""
"erwerbstätig","2009","Berlin","weiblich","231","","",""
"erwerbstätig","2009","Brandenburg","maennlich","226","","",""
"erwerbstätig","2009","Brandenburg","weiblich","215","","",""
"erwerbstätig","2009","Mecklenburg-Vorpommern","maennlich","138","","",""
"erwerbstätig","2009","Mecklenburg-Vorpommern","weiblich","142","","",""
"erwerbstätig","2009","Sachsen","maennlich","436","0.651691397726671","0.615776235084502","0.687606560368839"
"erwerbstätig","2009","Sachsen","weiblich","408","0.535492364200089","0.498519544482975","0.572465183917204"
"erwerbstätig","2009","Sachsen-Anhalt","maennlich","236","","",""
"erwerbstätig","2009","Sachsen-Anhalt","weiblich","233","","",""
"erwerbstätig","2009","Thueringen","maennlich","232","","",""
"erwerbstätig","2009","Thueringen","weiblich","231","","",""
"nicht erwerbstätig","2010","Schleswig-Holstein","maennlich","114","","",""
"nicht erwerbstätig","2010","Schleswig-Holstein","weiblich","180","","",""
"nicht erwerbstätig","2010","Hamburg","maennlich","46","0.328962122557269","0.258950280466438","0.3989739646481"
"nicht erwerbstätig","2010","Hamburg","weiblich","93","0.454946825480409","0.38899515658103","0.520898494379789"
"nicht erwerbstätig","2010","Niedersachsen","maennlich","300","0.328575013639423","0.299579297346297","0.357570729932548"
"nicht erwerbstätig","2010","Niedersachsen","weiblich","519","0.469030243060783","0.441015828296835","0.497044657824731"
"nicht erwerbstätig","2010","Bremen","maennlich","27","","",""
"nicht erwerbstätig","2010","Bremen","weiblich","42","0.535541858905645","0.436799146272637","0.634284571538654"
"nicht erwerbstätig","2010","Nordrhein-Westfalen","maennlich","665","0.342619011255832","0.323290735531236","0.361947286980428"
"nicht erwerbstätig","2010","Nordrhein-Westfalen","weiblich","1243","","",""
"nicht erwerbstätig","2010","Hessen","maennlich","202","","",""
"nicht erwerbstätig","2010","Hessen","weiblich","355","0.405919004991518","0.373978065280405","0.437859944702631"
"nicht erwerbstätig","2010","Rheinland-Pfalz,Saarland","maennlich","159","","",""
"nicht erwerbstätig","2010","Rheinland-Pfalz,Saarland","weiblich","324","0.44728333143385","0.41176985064971","0.482796812217991"
"nicht erwerbstätig","2010","Baden-Wuerttemberg","maennlich","317","0.296915715011475","0.272597116999719","0.321234313023232"
"nicht erwerbstätig","2010","Baden-Wuerttemberg","weiblich","659","0.417953648436267","0.393740750104056","0.442166546768478"
"nicht erwerbstätig","2010","Bayern","maennlich","450","0.312873416630249","0.290467235233312","0.335279598027186"
"nicht erwerbstätig","2010","Bayern","weiblich","750","0.399948907606068","0.378468292079971","0.421429523132165"
"nicht erwerbstätig","2010","Saarland","maennlich","","","",""
"nicht erwerbstätig","2010","Saarland","weiblich","","","",""
"nicht erwerbstätig","2010","Berlin","maennlich","130","","",""
"nicht erwerbstätig","2010","Berlin","weiblich","214","","",""
"nicht erwerbstätig","2010","Brandenburg","maennlich","174","","",""
"nicht erwerbstätig","2010","Brandenburg","weiblich","241","","",""
"nicht erwerbstätig","2010","Mecklenburg-Vorpommern","maennlich","87","0.378370062948163","0.320088442664893","0.436651683231433"
"nicht erwerbstätig","2010","Mecklenburg-Vorpommern","weiblich","135","","",""
"nicht erwerbstätig","2010","Sachsen","maennlich","242","","",""
"nicht erwerbstätig","2010","Sachsen","weiblich","359","0.458380801336375","0.425441537534924","0.491320065137826"
"nicht erwerbstätig","2010","Sachsen-Anhalt","maennlich","140","","",""
