"plh0184","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr oft","2014","Realschule","Sachsen-Anhalt","24","","",""
"Sehr oft","2014","Realschule","Thueringen","20","","",""
"Sehr oft","2014","(Fach-)Abitur","Schleswig-Holstein","5","0.0164564108670456","-0.00484714867459879","0.0377599704086901"
"Sehr oft","2014","(Fach-)Abitur","Hamburg","2","","",""
"Sehr oft","2014","(Fach-)Abitur","Niedersachsen","16","","",""
"Sehr oft","2014","(Fach-)Abitur","Bremen","2","","",""
"Sehr oft","2014","(Fach-)Abitur","Nordrhein-Westfalen","53","0.0478023730465469","0.03524581543135","0.0603589306617437"
"Sehr oft","2014","(Fach-)Abitur","Hessen","13","","",""
"Sehr oft","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","14","","",""
"Sehr oft","2014","(Fach-)Abitur","Baden-Wuerttemberg","32","0.0694087432511912","0.0461330874415488","0.0926843990608336"
"Sehr oft","2014","(Fach-)Abitur","Bayern","34","0.0409687508474788","0.024919970857148","0.0570175308378095"
"Sehr oft","2014","(Fach-)Abitur","Saarland","","","",""
"Sehr oft","2014","(Fach-)Abitur","Berlin","8","0.0422983635207865","0.0100892064771303","0.0745075205644427"
"Sehr oft","2014","(Fach-)Abitur","Brandenburg","7","0.0538758457249586","0.0138132309549335","0.0939384604949837"
"Sehr oft","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Sehr oft","2014","(Fach-)Abitur","Sachsen","3","","",""
"Sehr oft","2014","(Fach-)Abitur","Sachsen-Anhalt","4","0.0732600184011856","0.0130741814252684","0.133445855377103"
"Sehr oft","2014","(Fach-)Abitur","Thueringen","2","","",""
"Sehr oft","2014","AkademikerIn","Schleswig-Holstein","5","0.0225919467737363","-0.000877481775189617","0.0460613753226622"
"Sehr oft","2014","AkademikerIn","Hamburg","6","0.0397250739524291","0.00877707828973702","0.0706730696151213"
"Sehr oft","2014","AkademikerIn","Niedersachsen","23","","",""
"Sehr oft","2014","AkademikerIn","Bremen","4","0.0498816452746199","-0.011073348301106","0.110836638850346"
"Sehr oft","2014","AkademikerIn","Nordrhein-Westfalen","46","0.0249632335094759","0.015985225011203","0.0339412420077487"
"Sehr oft","2014","AkademikerIn","Hessen","16","","",""
"Sehr oft","2014","AkademikerIn","Rheinland-Pfalz,Saarland","7","0.0333496440209653","0.0119332416474559","0.0547660463944748"
"Sehr oft","2014","AkademikerIn","Baden-Wuerttemberg","33","0.0384646227616137","0.0251130538115073","0.0518161917117201"
"Sehr oft","2014","AkademikerIn","Bayern","35","0.0315505918926577","0.0204409500776274","0.042660233707688"
"Sehr oft","2014","AkademikerIn","Saarland","","","",""
"Sehr oft","2014","AkademikerIn","Berlin","13","","",""
"Sehr oft","2014","AkademikerIn","Brandenburg","10","","",""
"Sehr oft","2014","AkademikerIn","Mecklenburg-Vorpommern","5","0.0408869287141333","0.00760520689545388","0.0741686505328127"
"Sehr oft","2014","AkademikerIn","Sachsen","17","","",""
"Sehr oft","2014","AkademikerIn","Sachsen-Anhalt","5","0.0140144781835219","-0.00158979622731538","0.0296187525943592"
"Sehr oft","2014","AkademikerIn","Thueringen","5","0.0197394736257126","0.00127408784961889","0.0382048594018063"
"Sehr selten","2015","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Sehr selten","2015","(noch) kein Abschluss","Hamburg","4","0.375479801173309","0.13042173854685","0.620537863799768"
"Sehr selten","2015","(noch) kein Abschluss","Niedersachsen","9","0.0412962584094482","0.00149378709242125","0.0810987297264752"
"Sehr selten","2015","(noch) kein Abschluss","Bremen","2","","",""
"Sehr selten","2015","(noch) kein Abschluss","Nordrhein-Westfalen","29","","",""
"Sehr selten","2015","(noch) kein Abschluss","Hessen","4","0.0586777720698004","0.00240262293657077","0.11495292120303"
"Sehr selten","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","0.132943096421773","0.0337460984212728","0.232140094422274"
"Sehr selten","2015","(noch) kein Abschluss","Baden-Wuerttemberg","6","0.0604173208901831","0.00820760496439071","0.112627036815975"
"Sehr selten","2015","(noch) kein Abschluss","Bayern","8","0.113710654698212","0.0524025595318099","0.175018749864614"
"Sehr selten","2015","(noch) kein Abschluss","Saarland","","","",""
"Sehr selten","2015","(noch) kein Abschluss","Berlin","1","","",""
"Sehr selten","2015","(noch) kein Abschluss","Brandenburg","1","","",""
"Sehr selten","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Sehr selten","2015","(noch) kein Abschluss","Sachsen","2","","",""
"Sehr selten","2015","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Sehr selten","2015","(noch) kein Abschluss","Thueringen","1","","",""
"Sehr selten","2015","Hauptschule","Schleswig-Holstein","27","","",""
"Sehr selten","2015","Hauptschule","Hamburg","14","","",""
"Sehr selten","2015","Hauptschule","Niedersachsen","94","0.137234786114503","0.112324740560228","0.162144831668777"
"Sehr selten","2015","Hauptschule","Bremen","3","","",""
"Sehr selten","2015","Hauptschule","Nordrhein-Westfalen","232","","",""
"Sehr selten","2015","Hauptschule","Hessen","48","0.160451408720232","0.125557605158577","0.195345212281886"
"Sehr selten","2015","Hauptschule","Rheinland-Pfalz,Saarland","99","0.2025828721773","0.170502929994932","0.234662814359668"
"Sehr selten","2015","Hauptschule","Baden-Wuerttemberg","105","","",""
"Sehr selten","2015","Hauptschule","Bayern","162","","",""
"Sehr selten","2015","Hauptschule","Saarland","","","",""
"Sehr selten","2015","Hauptschule","Berlin","20","","",""
"Sehr selten","2015","Hauptschule","Brandenburg","36","0.130572279827617","0.087216566751206","0.173927992904028"
"Sehr selten","2015","Hauptschule","Mecklenburg-Vorpommern","19","","",""
"Sehr selten","2015","Hauptschule","Sachsen","24","","",""
"Sehr selten","2015","Hauptschule","Sachsen-Anhalt","33","0.145743550670229","0.0995360064420211","0.191951094898436"
"Sehr selten","2015","Hauptschule","Thueringen","56","0.201352235516873","0.15061832504276","0.252086145990987"
"Sehr selten","2015","Realschule","Schleswig-Holstein","25","","",""
"Sehr selten","2015","Realschule","Hamburg","16","","",""
"Sehr selten","2015","Realschule","Niedersachsen","54","0.111095714968456","0.0872113652056172","0.134980064731296"
"Sehr selten","2015","Realschule","Bremen","4","0.245906179847715","0.108990336726507","0.382822022968923"
"Sehr selten","2015","Realschule","Nordrhein-Westfalen","105","","",""
"Sehr selten","2015","Realschule","Hessen","34","0.125791841159738","0.092317573803981","0.159266108515495"
"Sehr selten","2015","Realschule","Rheinland-Pfalz,Saarland","38","0.145448932996285","0.105620875681357","0.185276990311214"
"Sehr selten","2015","Realschule","Baden-Wuerttemberg","45","0.0940101066610932","0.0724977825079245","0.115522430814262"
"Sehr selten","2015","Realschule","Bayern","71","0.0844827981860004","0.066769864332468","0.102195732039533"
"Sehr selten","2015","Realschule","Saarland","","","",""
"Sehr selten","2015","Realschule","Berlin","19","","",""
"Sehr selten","2015","Realschule","Brandenburg","27","","",""
"Sehr selten","2015","Realschule","Mecklenburg-Vorpommern","20","","",""
"Sehr selten","2015","Realschule","Sachsen","36","0.0390695044242559","0.0238301268195344","0.0543088820289774"
"Sehr selten","2015","Realschule","Sachsen-Anhalt","28","","",""
"Sehr selten","2015","Realschule","Thueringen","46","0.137900911918021","0.102431258867169","0.173370564968874"
"Sehr selten","2015","(Fach-)Abitur","Schleswig-Holstein","9","0.0798935547134931","0.0334647661547012","0.126322343272285"
"Sehr selten","2015","(Fach-)Abitur","Hamburg","7","0.150045504687118","0.0686797675964077","0.231411241777828"
"Sehr selten","2015","(Fach-)Abitur","Niedersachsen","37","0.115551852942296","0.081112202136514","0.149991503748077"
"Sehr selten","2015","(Fach-)Abitur","Bremen","3","","",""
"Sehr selten","2015","(Fach-)Abitur","Nordrhein-Westfalen","105","","",""
"Sehr selten","2015","(Fach-)Abitur","Hessen","25","","",""
"Sehr selten","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","28","","",""
"Sehr selten","2015","(Fach-)Abitur","Baden-Wuerttemberg","52","0.125220401176656","0.0939015146429818","0.15653928771033"
"Sehr selten","2015","(Fach-)Abitur","Bayern","68","0.119922639682662","0.0922906699359614","0.147554609429362"
"Sehr selten","2015","(Fach-)Abitur","Saarland","","","",""
"Sehr selten","2015","(Fach-)Abitur","Berlin","11","","",""
"Sehr selten","2015","(Fach-)Abitur","Brandenburg","11","","",""
"Sehr selten","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Sehr selten","2015","(Fach-)Abitur","Sachsen","7","0.0555328731583741","0.0163152798783359","0.0947504664384123"
"Sehr selten","2015","(Fach-)Abitur","Sachsen-Anhalt","6","0.109568388323416","0.0318193245898399","0.187317452056993"
"Sehr selten","2015","(Fach-)Abitur","Thueringen","5","0.0453384437777418","-0.00339836543147256","0.0940752529869561"
"Sehr selten","2015","AkademikerIn","Schleswig-Holstein","10","","",""
"Sehr selten","2015","AkademikerIn","Hamburg","22","","",""
"Sehr selten","2015","AkademikerIn","Niedersachsen","50","0.114001587051755","0.0861166454791871","0.141886528624323"
"Sehr selten","2015","AkademikerIn","Bremen","1","","",""
"Sehr selten","2015","AkademikerIn","Nordrhein-Westfalen","124","","",""
"Sehr selten","2015","AkademikerIn","Hessen","43","0.111079958952972","0.0828806733810133","0.139279244524931"
"Sehr selten","2015","AkademikerIn","Rheinland-Pfalz,Saarland","37","0.164721939521933","0.120395462910972","0.209048416132894"
"Sehr selten","2015","AkademikerIn","Baden-Wuerttemberg","71","0.117238526299385","0.0943668415811406","0.140110211017629"
"Sehr selten","2015","AkademikerIn","Bayern","103","","",""
"Sehr selten","2015","AkademikerIn","Saarland","","","",""
"Sehr selten","2015","AkademikerIn","Berlin","28","","",""
"Sehr selten","2015","AkademikerIn","Brandenburg","21","","",""
"Sehr selten","2015","AkademikerIn","Mecklenburg-Vorpommern","10","","",""
"Sehr selten","2015","AkademikerIn","Sachsen","32","0.0655900787710711","0.0415091700802861","0.0896709874618562"
"Sehr selten","2015","AkademikerIn","Sachsen-Anhalt","17","","",""
"Sehr selten","2015","AkademikerIn","Thueringen","20","","",""
"Selten","2015","(noch) kein Abschluss","Schleswig-Holstein","10","","",""
"Selten","2015","(noch) kein Abschluss","Hamburg","4","0.123539026849167","-0.0429826750382985","0.290060728736633"
"Selten","2015","(noch) kein Abschluss","Niedersachsen","18","","",""
"Selten","2015","(noch) kein Abschluss","Bremen","","","",""
"Selten","2015","(noch) kein Abschluss","Nordrhein-Westfalen","62","0.301282446086378","0.241063465274538","0.361501426898219"
"Selten","2015","(noch) kein Abschluss","Hessen","12","","",""
"Selten","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","9","0.227151826756785","0.104733329683203","0.349570323830366"
"Selten","2015","(noch) kein Abschluss","Baden-Wuerttemberg","15","","",""
"Selten","2015","(noch) kein Abschluss","Bayern","20","","",""
"Selten","2015","(noch) kein Abschluss","Saarland","","","",""
"Selten","2015","(noch) kein Abschluss","Berlin","7","0.168250438921362","0.0271460240863805","0.309354853756343"
"Selten","2015","(noch) kein Abschluss","Brandenburg","4","0.146755171395166","-0.0214569042062042","0.314967246996536"
"Selten","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","5","0.134694337537734","-0.00189031819432625","0.271278993269794"
"Selten","2015","(noch) kein Abschluss","Sachsen","3","","",""
"Selten","2015","(noch) kein Abschluss","Sachsen-Anhalt","6","0.427840091668961","0.233895560638498","0.621784622699425"
"Selten","2015","(noch) kein Abschluss","Thueringen","1","","",""
"Selten","2015","Hauptschule","Schleswig-Holstein","69","0.298611385908362","0.243089990235561","0.354132781581162"
"Selten","2015","Hauptschule","Hamburg","26","","",""
"Selten","2015","Hauptschule","Niedersachsen","220","","",""
"Selten","2015","Hauptschule","Bremen","8","0.167246611975385","0.0616708217314757","0.272822402219294"
"Selten","2015","Hauptschule","Nordrhein-Westfalen","415","0.272381336537939","0.250689345278183","0.294073327797694"
"Selten","2015","Hauptschule","Hessen","111","","",""
"Selten","2015","Hauptschule","Rheinland-Pfalz,Saarland","165","","",""
"Selten","2015","Hauptschule","Baden-Wuerttemberg","229","","",""
"Selten","2015","Hauptschule","Bayern","404","0.279385694395816","0.256039805442241","0.302731583349391"
"Selten","2015","Hauptschule","Saarland","","","",""
"Selten","2015","Hauptschule","Berlin","38","0.307953482602882","0.234563548000485","0.38134341720528"
"Selten","2015","Hauptschule","Brandenburg","70","0.264442476913467","0.207690887697434","0.321194066129499"
"Selten","2015","Hauptschule","Mecklenburg-Vorpommern","43","0.358996773611754","0.270155564584439","0.447837982639069"
"Selten","2015","Hauptschule","Sachsen","98","0.34152923084959","0.287136751493105","0.395921710206075"
"Selten","2015","Hauptschule","Sachsen-Anhalt","71","0.29632791545832","0.236528694522057","0.356127136394582"
"Selten","2015","Hauptschule","Thueringen","62","0.259125204535997","0.203692035246348","0.314558373825645"
"Selten","2015","Realschule","Schleswig-Holstein","71","0.290843491086311","0.233624377027642","0.348062605144979"
"Selten","2015","Realschule","Hamburg","27","","",""
"Selten","2015","Realschule","Niedersachsen","167","","",""
"Selten","2015","Realschule","Bremen","8","0.110356574033351","0.0107327095272789","0.209980438539423"
"Selten","2015","Realschule","Nordrhein-Westfalen","266","","",""
"Selten","2015","Realschule","Hessen","83","0.247395934191828","0.203839032977681","0.290952835405976"
"Selten","2015","Realschule","Rheinland-Pfalz,Saarland","78","0.270077560955006","0.21991872466764","0.320236397242372"
"Selten","2015","Realschule","Baden-Wuerttemberg","167","","",""
"Selten","2015","Realschule","Bayern","232","","",""
"Selten","2015","Realschule","Saarland","","","",""
"Selten","2015","Realschule","Berlin","57","0.211926421172514","0.158645735239381","0.265207107105646"
"Selten","2015","Realschule","Brandenburg","91","0.312439696462553","0.263173715643679","0.361705677281427"
"Selten","2015","Realschule","Mecklenburg-Vorpommern","61","0.252178869340906","0.195436163100354","0.308921575581458"
"Selten","2015","Realschule","Sachsen","150","","",""
"Selten","2015","Realschule","Sachsen-Anhalt","77","0.262031342787867","0.215082086155869","0.308980599419865"
"Selten","2015","Realschule","Thueringen","96","0.279710776744651","0.233536209201976","0.325885344287327"
"Selten","2015","(Fach-)Abitur","Schleswig-Holstein","38","0.310520890936342","0.231285644891659","0.389756136981024"
"Selten","2015","(Fach-)Abitur","Hamburg","18","","",""
"Selten","2015","(Fach-)Abitur","Niedersachsen","102","","",""
"Selten","2015","(Fach-)Abitur","Bremen","5","0.169949494078913","0.0308321516550282","0.309066836502799"
"Selten","2015","(Fach-)Abitur","Nordrhein-Westfalen","266","","",""
"Selten","2015","(Fach-)Abitur","Hessen","76","0.27833650601733","0.228038516587069","0.328634495447591"
"Selten","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","55","0.290666314385253","0.230251858514358","0.351080770256148"
"Selten","2015","(Fach-)Abitur","Baden-Wuerttemberg","106","","",""
"Selten","2015","(Fach-)Abitur","Bayern","157","","",""
"Selten","2015","(Fach-)Abitur","Saarland","","","",""
"Selten","2015","(Fach-)Abitur","Berlin","34","0.183067476963662","0.117589631138923","0.248545322788402"
"Selten","2015","(Fach-)Abitur","Brandenburg","29","","",""
"Selten","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","5","0.101921151417057","0.0163323652838414","0.187509937550272"
"Selten","2015","(Fach-)Abitur","Sachsen","31","0.224321325299768","0.152890009494093","0.295752641105443"
"Selten","2015","(Fach-)Abitur","Sachsen-Anhalt","18","","",""
"Selten","2015","(Fach-)Abitur","Thueringen","17","","",""
"Selten","2015","AkademikerIn","Schleswig-Holstein","47","0.345820393225096","0.269191767979663","0.422449018470529"
"Selten","2015","AkademikerIn","Hamburg","38","0.196917430877376","0.132412361974465","0.261422499780286"
"Selten","2015","AkademikerIn","Niedersachsen","143","","",""
"Selten","2015","AkademikerIn","Bremen","9","0.196117315602166","0.0698733582618616","0.32236127294247"
"Selten","2015","AkademikerIn","Nordrhein-Westfalen","322","0.319613478056418","0.291763129626713","0.347463826486123"
"Selten","2015","AkademikerIn","Hessen","131","","",""
"Selten","2015","AkademikerIn","Rheinland-Pfalz,Saarland","93","0.334151321844676","0.277783492148577","0.390519151540775"
"Selten","2015","AkademikerIn","Baden-Wuerttemberg","239","","",""
"Selten","2015","AkademikerIn","Bayern","256","","",""
"Selten","2015","AkademikerIn","Saarland","","","",""
"Selten","2015","AkademikerIn","Berlin","84","0.262230208259837","0.216215536628485","0.308244879891189"
"Selten","2015","AkademikerIn","Brandenburg","75","0.29887349933308","0.241901147692883","0.355845850973276"
"Selten","2015","AkademikerIn","Mecklenburg-Vorpommern","43","0.321706280319276","0.242317169429887","0.401095391208666"
"Selten","2015","AkademikerIn","Sachsen","124","","",""
"Selten","2015","AkademikerIn","Sachsen-Anhalt","71","0.259679922527299","0.20051888065876","0.318840964395838"
"Selten","2015","AkademikerIn","Thueringen","54","0.289354721800971","0.227729549324432","0.35097989427751"
"Manchmal","2015","(noch) kein Abschluss","Schleswig-Holstein","22","","",""
"Manchmal","2015","(noch) kein Abschluss","Hamburg","5","0.449105520210252","0.19738949319231","0.700821547228193"
"Manchmal","2015","(noch) kein Abschluss","Niedersachsen","45","0.464820626476419","0.365049505038845","0.564591747913993"
"Manchmal","2015","(noch) kein Abschluss","Bremen","3","","",""
"Manchmal","2015","(noch) kein Abschluss","Nordrhein-Westfalen","69","0.300050007364335","0.239901343137991","0.36019867159068"
"Manchmal","2015","(noch) kein Abschluss","Hessen","31","0.428607369558432","0.310110241675694","0.54710449744117"
"Manchmal","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","22","","",""
"Manchmal","2015","(noch) kein Abschluss","Baden-Wuerttemberg","35","0.361912799818292","0.256608747140351","0.467216852496233"
"Manchmal","2015","(noch) kein Abschluss","Bayern","41","0.387352788832537","0.293274793925147","0.481430783739928"
"Manchmal","2015","(noch) kein Abschluss","Saarland","","","",""
"Manchmal","2015","(noch) kein Abschluss","Berlin","11","","",""
"Manchmal","2015","(noch) kein Abschluss","Brandenburg","8","0.631665595110726","0.40237386823991","0.860957321981543"
"Manchmal","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","10","","",""
"Manchmal","2015","(noch) kein Abschluss","Sachsen","10","","",""
"Manchmal","2015","(noch) kein Abschluss","Sachsen-Anhalt","13","","",""
"Manchmal","2015","(noch) kein Abschluss","Thueringen","8","0.80648558307308","0.599548158324543","1.01342300782162"
"Manchmal","2015","Hauptschule","Schleswig-Holstein","106","","",""
"Manchmal","2015","Hauptschule","Hamburg","29","","",""
"Manchmal","2015","Hauptschule","Niedersachsen","260","","",""
"Manchmal","2015","Hauptschule","Bremen","22","","",""
"Manchmal","2015","Hauptschule","Nordrhein-Westfalen","573","0.356923932468838","0.333579794534805","0.380268070402871"
"Manchmal","2015","Hauptschule","Hessen","184","","",""
"Manchmal","2015","Hauptschule","Rheinland-Pfalz,Saarland","218","","",""
"Manchmal","2015","Hauptschule","Baden-Wuerttemberg","379","0.428466964200465","0.396190678105376","0.460743250295554"
"Manchmal","2015","Hauptschule","Bayern","537","0.382762762053009","0.357472822413387","0.40805270169263"
"Manchmal","2015","Hauptschule","Saarland","","","",""
"Manchmal","2015","Hauptschule","Berlin","52","0.341526895146353","0.26613793161921","0.416915858673497"
"Manchmal","2015","Hauptschule","Brandenburg","86","0.432881396332206","0.369124743853002","0.496638048811409"
"Manchmal","2015","Hauptschule","Mecklenburg-Vorpommern","32","0.327233227705209","0.240337175859556","0.414129279550862"
"Manchmal","2015","Hauptschule","Sachsen","115","","",""
"Manchmal","2015","Hauptschule","Sachsen-Anhalt","69","0.320692407225377","0.259569830401342","0.381814984049412"
"Manchmal","2015","Hauptschule","Thueringen","76","0.322307522852377","0.263179409250082","0.381435636454672"
"Manchmal","2015","Realschule","Schleswig-Holstein","86","0.338450793839978","0.278833912599621","0.398067675080334"
"Manchmal","2015","Realschule","Hamburg","27","","",""
"Manchmal","2015","Realschule","Niedersachsen","289","","",""
"Manchmal","2015","Realschule","Bremen","11","","",""
"Manchmal","2015","Realschule","Nordrhein-Westfalen","402","0.376709447780647","0.346869923403367","0.406548972157927"
"Manchmal","2015","Realschule","Hessen","177","","",""
"Manchmal","2015","Realschule","Rheinland-Pfalz,Saarland","121","","",""
"Manchmal","2015","Realschule","Baden-Wuerttemberg","292","","",""
"Manchmal","2015","Realschule","Bayern","418","0.444160734711119","0.412514809724986","0.475806659697253"
"Manchmal","2015","Realschule","Saarland","","","",""
"Manchmal","2015","Realschule","Berlin","86","0.388257144976871","0.32471848482125","0.451795805132492"
"Manchmal","2015","Realschule","Brandenburg","126","","",""
"Manchmal","2015","Realschule","Mecklenburg-Vorpommern","90","0.440600544077529","0.375731071585081","0.505470016569978"
"Manchmal","2015","Realschule","Sachsen","273","","",""
"Manchmal","2015","Realschule","Sachsen-Anhalt","140","","",""
"Manchmal","2015","Realschule","Thueringen","155","","",""
"Manchmal","2015","(Fach-)Abitur","Schleswig-Holstein","58","0.44909294545892","0.363916457989797","0.534269432928044"
"Manchmal","2015","(Fach-)Abitur","Hamburg","33","0.46862053392675","0.354924511242407","0.582316556611093"
"Manchmal","2015","(Fach-)Abitur","Niedersachsen","111","","",""
"Manchmal","2015","(Fach-)Abitur","Bremen","15","","",""
"Manchmal","2015","(Fach-)Abitur","Nordrhein-Westfalen","424","0.40012762269007","0.370251335242402","0.430003910137739"
"Manchmal","2015","(Fach-)Abitur","Hessen","124","","",""
"Manchmal","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","78","0.355246968233711","0.291570332396975","0.418923604070448"
"Manchmal","2015","(Fach-)Abitur","Baden-Wuerttemberg","177","","",""
"Manchmal","2015","(Fach-)Abitur","Bayern","190","","",""
"Manchmal","2015","(Fach-)Abitur","Saarland","","","",""
"Manchmal","2015","(Fach-)Abitur","Berlin","50","0.468392884250618","0.383904650931575","0.552881117569661"
"Manchmal","2015","(Fach-)Abitur","Brandenburg","48","0.374354308295604","0.28812377881264","0.460584837778568"
"Manchmal","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","22","","",""
"Manchmal","2015","(Fach-)Abitur","Sachsen","69","0.462072951368337","0.37669820867392","0.547447694062754"
"Manchmal","2015","(Fach-)Abitur","Sachsen-Anhalt","25","","",""
"Manchmal","2015","(Fach-)Abitur","Thueringen","30","0.454463779465856","0.337820289763353","0.571107269168359"
"Manchmal","2015","AkademikerIn","Schleswig-Holstein","67","0.464204683382452","0.383857353503534","0.54455201326137"
"Manchmal","2015","AkademikerIn","Hamburg","64","0.561215491626042","0.480721747010413","0.641709236241672"
"Manchmal","2015","AkademikerIn","Niedersachsen","215","","",""
"Manchmal","2015","AkademikerIn","Bremen","23","","",""
"Manchmal","2015","AkademikerIn","Nordrhein-Westfalen","421","0.420371916155951","0.390891623107276","0.449852209204626"
"Manchmal","2015","AkademikerIn","Hessen","209","","",""
"Manchmal","2015","AkademikerIn","Rheinland-Pfalz,Saarland","97","0.364396614298095","0.306885442225801","0.421907786370388"
"Manchmal","2015","AkademikerIn","Baden-Wuerttemberg","310","0.359223018302016","0.325113402720276","0.393332633883755"
"Manchmal","2015","AkademikerIn","Bayern","387","0.440167099891062","0.407645300153909","0.472688899628215"
"Manchmal","2015","AkademikerIn","Saarland","","","",""
"Manchmal","2015","AkademikerIn","Berlin","160","","",""
"Manchmal","2015","AkademikerIn","Brandenburg","105","","",""
"Manchmal","2015","AkademikerIn","Mecklenburg-Vorpommern","56","0.337651968892994","0.257280845524923","0.418023092261066"
"Manchmal","2015","AkademikerIn","Sachsen","178","","",""
"Manchmal","2015","AkademikerIn","Sachsen-Anhalt","86","0.484752405122537","0.417319039463041","0.552185770782033"
"Manchmal","2015","AkademikerIn","Thueringen","99","0.432238822786451","0.364916180054493","0.499561465518409"
"Oft","2015","(noch) kein Abschluss","Schleswig-Holstein","13","","",""
"Oft","2015","(noch) kein Abschluss","Hamburg","1","","",""
"Oft","2015","(noch) kein Abschluss","Niedersachsen","20","","",""
"Oft","2015","(noch) kein Abschluss","Bremen","3","","",""
"Oft","2015","(noch) kein Abschluss","Nordrhein-Westfalen","47","0.190582094983089","0.139032754732159","0.24213143523402"
"Oft","2015","(noch) kein Abschluss","Hessen","16","","",""
"Oft","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","8","0.121164703018957","0.0258228384822307","0.216506567555682"
"Oft","2015","(noch) kein Abschluss","Baden-Wuerttemberg","16","","",""
"Oft","2015","(noch) kein Abschluss","Bayern","24","","",""
"Oft","2015","(noch) kein Abschluss","Saarland","","","",""
"Oft","2015","(noch) kein Abschluss","Berlin","6","0.252915711840326","0.0889553321772617","0.416876091503391"
"Oft","2015","(noch) kein Abschluss","Brandenburg","3","","",""
"Oft","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","5","0.222373121253341","0.0560053311127741","0.388740911393907"
"Oft","2015","(noch) kein Abschluss","Sachsen","4","0.168826204494046","0.00465425966671815","0.332998149321373"
"Oft","2015","(noch) kein Abschluss","Sachsen-Anhalt","4","0.343726534129682","0.157549100741357","0.529903967518007"
"Oft","2015","(noch) kein Abschluss","Thueringen","4","0.072751446209759","-0.0632999399646545","0.208802832384172"
"Oft","2015","Hauptschule","Schleswig-Holstein","41","0.0926135427958511","0.0574444445585656","0.127782641033137"
"Oft","2015","Hauptschule","Hamburg","8","0.0877909654022063","0.026163021496614","0.149418909307799"
"Oft","2015","Hauptschule","Niedersachsen","125","","",""
"Oft","2015","Hauptschule","Bremen","10","","",""
"Oft","2015","Hauptschule","Nordrhein-Westfalen","301","0.166860315925897","0.148692853369565","0.18502777848223"
"Oft","2015","Hauptschule","Hessen","66","0.121578216071265","0.0905088023678349","0.152647629774695"
"Oft","2015","Hauptschule","Rheinland-Pfalz,Saarland","95","0.137365048370215","0.109889834484067","0.164840262256364"
"Oft","2015","Hauptschule","Baden-Wuerttemberg","149","","",""
"Oft","2015","Hauptschule","Bayern","233","","",""
"Oft","2015","Hauptschule","Saarland","","","",""
"Oft","2015","Hauptschule","Berlin","34","0.2000539023045","0.136457847817497","0.263649956791503"
"Oft","2015","Hauptschule","Brandenburg","27","","",""
"Oft","2015","Hauptschule","Mecklenburg-Vorpommern","16","","",""
"Oft","2015","Hauptschule","Sachsen","42","0.131295550200703","0.092559289757379","0.170031810644028"
"Oft","2015","Hauptschule","Sachsen-Anhalt","40","0.183497273794449","0.132807808550097","0.234186739038801"
"Oft","2015","Hauptschule","Thueringen","29","","",""
"Oft","2015","Realschule","Schleswig-Holstein","53","0.205730313520734","0.154800328793402","0.256660298248065"
"Oft","2015","Realschule","Hamburg","15","","",""
"Oft","2015","Realschule","Niedersachsen","129","","",""
"Oft","2015","Realschule","Bremen","8","0.264940839396298","0.124629783192506","0.40525189560009"
"Oft","2015","Realschule","Nordrhein-Westfalen","189","","",""
"Oft","2015","Realschule","Hessen","65","0.15006475593804","0.114014389107863","0.186115122768217"
"Oft","2015","Realschule","Rheinland-Pfalz,Saarland","50","0.163132805401912","0.121391717156451","0.204873893647374"
"Oft","2015","Realschule","Baden-Wuerttemberg","169","","",""
"Oft","2015","Realschule","Bayern","175","","",""
"Oft","2015","Realschule","Saarland","","","",""
"Oft","2015","Realschule","Berlin","49","0.2281677921506","0.173455804826123","0.282879779475077"
"Oft","2015","Realschule","Brandenburg","74","0.202330651369595","0.159628385087597","0.245032917651594"
"Oft","2015","Realschule","Mecklenburg-Vorpommern","47","0.189773762767812","0.138537426457667","0.241010099077958"
"Oft","2015","Realschule","Sachsen","133","","",""
"Oft","2015","Realschule","Sachsen-Anhalt","78","0.234659746513545","0.189413795900952","0.279905697126137"
"Oft","2015","Realschule","Thueringen","52","0.122884645805928","0.0891114664571415","0.156657825154715"
"Oft","2015","(Fach-)Abitur","Schleswig-Holstein","15","","",""
