,Unnamed: 0,year,bula_h,quintil_oecd_hh,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
298,298,1995,Thuringa,4th Quintile,Yes,1.0,34,5568,0.83751,1.20723
299,299,1996,Lower Saxony,1st Quintile,No,1.0,68,5446,0.8193,1.1747
300,300,1996,Lower Saxony,2nd Quintile,Yes,0.72293,59,5446,0.58722,0.84642
301,301,1996,Lower Saxony,2nd Quintile,No,0.27707,37,5446,0.22063,0.35215
302,302,1996,Lower Saxony,3rd Quintile,Yes,0.61185,86,5446,0.54204,0.6855
303,303,1996,Lower Saxony,3rd Quintile,No,0.38815,40,5446,0.31479,0.46768
304,304,1996,Lower Saxony,4th Quintile,Yes,0.73587,77,5446,0.63956,0.84059
305,305,1996,Lower Saxony,4th Quintile,No,0.26413,32,5446,0.20571,0.34275
306,306,1996,Lower Saxony,5th Quintile,Yes,1.0,80,5446,0.88186,1.14558
307,307,1996,North Rhine-Westphalia,1st Quintile,Yes,0.29788,72,5446,0.24553,0.34427
308,308,1996,North Rhine-Westphalia,1st Quintile,No,0.70212,206,5446,0.62355,0.79795
309,309,1996,North Rhine-Westphalia,2nd Quintile,Yes,0.57649,142,5446,0.50939,0.64086
310,310,1996,North Rhine-Westphalia,2nd Quintile,No,0.42351,117,5446,0.35878,0.48099
311,311,1996,North Rhine-Westphalia,3rd Quintile,Yes,0.6885,156,5446,0.62201,0.75668
312,312,1996,North Rhine-Westphalia,3rd Quintile,No,0.3115,74,5446,0.25562,0.37348
313,313,1996,North Rhine-Westphalia,4th Quintile,Yes,0.76306,201,5446,0.69312,0.83395
314,314,1996,North Rhine-Westphalia,4th Quintile,No,0.23694,55,5446,0.19441,0.28453
315,315,1996,North Rhine-Westphalia,5th Quintile,Yes,0.82089,194,5446,0.75066,0.89107
316,316,1996,North Rhine-Westphalia,5th Quintile,No,0.17911,49,5446,0.14577,0.21064
317,317,1996,Hesse,1st Quintile,Yes,0.40673,41,5446,0.29955,0.50047
318,318,1996,Hesse,1st Quintile,No,0.59327,62,5446,0.45738,0.74509
319,319,1996,Hesse,2nd Quintile,Yes,1.0,47,5446,0.78261,1.23644
320,320,1996,Hesse,3rd Quintile,Yes,1.0,58,5446,0.79594,1.228
321,321,1996,Hesse,4th Quintile,Yes,1.0,71,5446,0.84302,1.18308
322,322,1996,Hesse,5th Quintile,Yes,1.0,82,5446,0.87042,1.12546
323,323,1996,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,47,5446,0.79555,1.24353
324,324,1996,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,1.0,34,5446,0.77116,1.26678
325,325,1996,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,1.0,56,5446,0.83454,1.16795
326,326,1996,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.0,62,5446,0.8745,1.16617
327,327,1996,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.0,44,5446,0.86422,1.17144
328,328,1996,Baden-Wuerttemberg,1st Quintile,Yes,0.32314,43,5446,0.23514,0.40967
329,329,1996,Baden-Wuerttemberg,1st Quintile,No,0.67686,102,5446,0.54901,0.84769
330,330,1996,Baden-Wuerttemberg,2nd Quintile,Yes,0.49563,100,5446,0.40628,0.59286
331,331,1996,Baden-Wuerttemberg,2nd Quintile,No,0.50437,85,5446,0.40692,0.60792
332,332,1996,Baden-Wuerttemberg,3rd Quintile,Yes,0.73743,112,5446,0.63397,0.85091
333,333,1996,Baden-Wuerttemberg,3rd Quintile,No,0.26257,47,5446,0.19277,0.34048
334,334,1996,Baden-Wuerttemberg,4th Quintile,Yes,0.7466,142,5446,0.65486,0.82706
335,335,1996,Baden-Wuerttemberg,4th Quintile,No,0.2534,51,5446,0.20707,0.31273
336,336,1996,Baden-Wuerttemberg,5th Quintile,Yes,1.0,122,5446,0.8758,1.13496
337,337,1996,Bavaria,1st Quintile,Yes,0.33258,48,5446,0.26161,0.40724
338,338,1996,Bavaria,1st Quintile,No,0.66742,91,5446,0.54271,0.79712
339,339,1996,Bavaria,2nd Quintile,Yes,0.49367,72,5446,0.41054,0.59651
340,340,1996,Bavaria,2nd Quintile,No,0.50633,80,5446,0.4135,0.61236
341,341,1996,Bavaria,3rd Quintile,Yes,0.69263,113,5446,0.60767,0.78762
342,342,1996,Bavaria,3rd Quintile,No,0.30737,59,5446,0.2409,0.37244
343,343,1996,Bavaria,4th Quintile,Yes,0.77337,144,5446,0.69029,0.85662
344,344,1996,Bavaria,4th Quintile,No,0.22663,40,5446,0.1764,0.285
345,345,1996,Bavaria,5th Quintile,Yes,0.84288,161,5446,0.775,0.938
346,346,1996,Bavaria,5th Quintile,No,0.15712,31,5446,0.12003,0.19245
347,347,1996,Berlin,1st Quintile,No,1.0,41,5446,0.86015,1.16794
348,348,1996,Berlin,2nd Quintile,Yes,1.0,31,5446,0.79423,1.22809
349,349,1996,Berlin,3rd Quintile,Yes,1.0,35,5446,0.73934,1.35061
350,350,1996,Berlin,4th Quintile,Yes,1.0,50,5446,0.83088,1.1795
351,351,1996,Berlin,5th Quintile,Yes,1.0,50,5446,0.87175,1.1665
352,352,1996,Brandenburg,1st Quintile,Yes,1.0,34,5446,0.82134,1.18168
353,353,1996,Brandenburg,2nd Quintile,Yes,1.0,70,5446,0.86557,1.12849
354,354,1996,Brandenburg,3rd Quintile,Yes,1.0,41,5446,0.85055,1.17471
355,355,1996,Brandenburg,4th Quintile,Yes,1.0,44,5446,0.85861,1.16547
356,356,1996,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,31,5446,0.78614,1.26397
357,357,1996,Mecklenburg-Western Pomerania,2nd Quintile,Yes,1.0,36,5446,0.84603,1.20653
358,358,1996,Mecklenburg-Western Pomerania,3rd Quintile,Yes,1.0,37,5446,0.85214,1.157
359,359,1996,Saxony,1st Quintile,Yes,0.50271,63,5446,0.44382,0.57507
360,360,1996,Saxony,1st Quintile,No,0.49729,73,5446,0.43556,0.57008
361,361,1996,Saxony,2nd Quintile,Yes,0.77044,110,5446,0.67989,0.85232
362,362,1996,Saxony,2nd Quintile,No,0.22956,39,5446,0.19621,0.26746
363,363,1996,Saxony,3rd Quintile,Yes,1.0,116,5446,0.87945,1.10469
364,364,1996,Saxony,4th Quintile,Yes,1.0,68,5446,0.87452,1.12321
365,365,1996,Saxony,5th Quintile,Yes,1.0,36,5446,0.76535,1.29917
366,366,1996,Saxony-Anhalt,1st Quintile,No,1.0,48,5446,0.81601,1.20899
367,367,1996,Saxony-Anhalt,2nd Quintile,Yes,1.0,65,5446,0.87084,1.1344
368,368,1996,Saxony-Anhalt,3rd Quintile,Yes,1.0,66,5446,0.86483,1.16894
369,369,1996,Saxony-Anhalt,4th Quintile,Yes,1.0,42,5446,0.84358,1.18519
370,370,1996,Thuringa,1st Quintile,No,1.0,53,5446,0.87669,1.20673
371,371,1996,Thuringa,2nd Quintile,Yes,1.0,71,5446,0.87298,1.13974
372,372,1996,Thuringa,3rd Quintile,Yes,1.0,69,5446,0.87275,1.12288
373,373,1996,Thuringa,4th Quintile,Yes,1.0,35,5446,0.80054,1.2309
374,374,1997,Lower Saxony,1st Quintile,Yes,0.35561,36,5497,0.28423,0.43507
375,375,1997,Lower Saxony,1st Quintile,No,0.64439,65,5497,0.52869,0.74841
376,376,1997,Lower Saxony,2nd Quintile,Yes,0.42826,44,5497,0.33664,0.54178
377,377,1997,Lower Saxony,2nd Quintile,No,0.57174,47,5497,0.45535,0.68106
378,378,1997,Lower Saxony,3rd Quintile,Yes,0.63914,71,5497,0.54447,0.73204
379,379,1997,Lower Saxony,3rd Quintile,No,0.36086,48,5497,0.29176,0.43558
380,380,1997,Lower Saxony,4th Quintile,Yes,1.0,81,5497,0.85939,1.13129
381,381,1997,Lower Saxony,5th Quintile,Yes,1.0,91,5497,0.9138,1.11012
382,382,1997,North Rhine-Westphalia,1st Quintile,Yes,0.32274,69,5497,0.27451,0.37369
383,383,1997,North Rhine-Westphalia,1st Quintile,No,0.67726,180,5497,0.5859,0.74332
384,384,1997,North Rhine-Westphalia,2nd Quintile,Yes,0.58266,155,5497,0.50602,0.65062
385,385,1997,North Rhine-Westphalia,2nd Quintile,No,0.41734,122,5497,0.35112,0.47956
386,386,1997,North Rhine-Westphalia,3rd Quintile,Yes,0.69746,167,5497,0.62499,0.76585
387,387,1997,North Rhine-Westphalia,3rd Quintile,No,0.30254,69,5497,0.25248,0.36921
388,388,1997,North Rhine-Westphalia,4th Quintile,Yes,0.7542,186,5497,0.68298,0.84566
389,389,1997,North Rhine-Westphalia,4th Quintile,No,0.2458,60,5497,0.18811,0.29116
390,390,1997,North Rhine-Westphalia,5th Quintile,Yes,0.80296,196,5497,0.73182,0.86685
391,391,1997,North Rhine-Westphalia,5th Quintile,No,0.19704,56,5497,0.15876,0.23672
392,392,1997,Hesse,1st Quintile,No,1.0,53,5497,0.78213,1.25856
393,393,1997,Hesse,2nd Quintile,Yes,0.53874,44,5497,0.38785,0.71806
394,394,1997,Hesse,2nd Quintile,No,0.46126,37,5497,0.33213,0.58904
395,395,1997,Hesse,3rd Quintile,Yes,1.0,53,5497,0.81642,1.19236
396,396,1997,Hesse,4th Quintile,Yes,1.0,76,5497,0.85794,1.15802
397,397,1997,Hesse,5th Quintile,Yes,1.0,82,5497,0.87005,1.15056
398,398,1997,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,60,5497,0.80731,1.19336
399,399,1997,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,1.0,41,5497,0.78941,1.22691
400,400,1997,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,1.0,55,5497,0.86215,1.17185
401,401,1997,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.0,55,5497,0.83813,1.16269
402,402,1997,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.0,53,5497,0.84919,1.20442
403,403,1997,Baden-Wuerttemberg,1st Quintile,Yes,0.38243,53,5497,0.26863,0.47647
404,404,1997,Baden-Wuerttemberg,1st Quintile,No,0.61757,108,5497,0.49748,0.7389
405,405,1997,Baden-Wuerttemberg,2nd Quintile,Yes,0.55833,83,5497,0.43802,0.68916
406,406,1997,Baden-Wuerttemberg,2nd Quintile,No,0.44167,76,5497,0.34168,0.56139
407,407,1997,Baden-Wuerttemberg,3rd Quintile,Yes,0.66449,110,5497,0.56247,0.75972
408,408,1997,Baden-Wuerttemberg,3rd Quintile,No,0.33551,67,5497,0.2713,0.42559
409,409,1997,Baden-Wuerttemberg,4th Quintile,Yes,0.71707,134,5497,0.62819,0.79733
410,410,1997,Baden-Wuerttemberg,4th Quintile,No,0.28293,55,5497,0.23549,0.34909
411,411,1997,Baden-Wuerttemberg,5th Quintile,Yes,1.0,115,5497,0.87667,1.13304
412,412,1997,Bavaria,1st Quintile,Yes,0.36461,41,5497,0.27903,0.45713
413,413,1997,Bavaria,1st Quintile,No,0.63539,82,5497,0.53314,0.77325
414,414,1997,Bavaria,2nd Quintile,Yes,0.48675,82,5497,0.40317,0.56929
415,415,1997,Bavaria,2nd Quintile,No,0.51325,80,5497,0.4271,0.63058
416,416,1997,Bavaria,3rd Quintile,Yes,0.6708,104,5497,0.57268,0.7863
417,417,1997,Bavaria,3rd Quintile,No,0.3292,67,5497,0.27075,0.39396
418,418,1997,Bavaria,4th Quintile,Yes,0.76356,132,5497,0.69521,0.84202
419,419,1997,Bavaria,4th Quintile,No,0.23644,46,5497,0.1966,0.29069
420,420,1997,Bavaria,5th Quintile,Yes,0.78556,157,5497,0.71836,0.86374
421,421,1997,Bavaria,5th Quintile,No,0.21444,46,5497,0.17574,0.26247
422,422,1997,Berlin,1st Quintile,No,1.0,41,5497,0.77347,1.23526
423,423,1997,Berlin,3rd Quintile,Yes,1.0,39,5497,0.7794,1.22463
424,424,1997,Berlin,4th Quintile,Yes,1.0,49,5497,0.83005,1.23348
425,425,1997,Berlin,5th Quintile,Yes,1.0,51,5497,0.82178,1.15311
426,426,1997,Brandenburg,1st Quintile,No,1.0,41,5497,0.81832,1.15517
427,427,1997,Brandenburg,2nd Quintile,Yes,1.0,68,5497,0.88164,1.13277
428,428,1997,Brandenburg,3rd Quintile,Yes,1.0,51,5497,0.85719,1.15872
429,429,1997,Brandenburg,4th Quintile,Yes,1.0,40,5497,0.82533,1.19525
430,430,1997,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,31,5497,0.80468,1.17675
431,431,1997,Mecklenburg-Western Pomerania,2nd Quintile,Yes,1.0,37,5497,0.85314,1.18049
432,432,1997,Mecklenburg-Western Pomerania,4th Quintile,Yes,1.0,31,5497,0.83919,1.19194
433,433,1997,Saxony,1st Quintile,Yes,0.49619,65,5497,0.43194,0.56241
434,434,1997,Saxony,1st Quintile,No,0.50381,70,5497,0.43717,0.5865
435,435,1997,Saxony,2nd Quintile,Yes,0.8263,122,5497,0.75204,0.91584
436,436,1997,Saxony,2nd Quintile,No,0.1737,31,5497,0.13793,0.22307
437,437,1997,Saxony,3rd Quintile,Yes,1.0,105,5497,0.89983,1.11292
438,438,1997,Saxony,4th Quintile,Yes,1.0,72,5497,0.85662,1.12547
439,439,1997,Saxony,5th Quintile,Yes,1.0,35,5497,0.80537,1.23001
440,440,1997,Saxony-Anhalt,1st Quintile,Yes,0.56316,38,5497,0.47073,0.65433
441,441,1997,Saxony-Anhalt,1st Quintile,No,0.43684,41,5497,0.35453,0.52471
442,442,1997,Saxony-Anhalt,2nd Quintile,Yes,0.68454,56,5497,0.60312,0.79651
443,443,1997,Saxony-Anhalt,2nd Quintile,No,0.31546,35,5497,0.25089,0.36785
444,444,1997,Saxony-Anhalt,3rd Quintile,Yes,1.0,58,5497,0.84922,1.17568
445,445,1997,Saxony-Anhalt,4th Quintile,Yes,1.0,55,5497,0.84741,1.14582
446,446,1997,Thuringa,1st Quintile,Yes,0.52587,38,5497,0.43122,0.62697
447,447,1997,Thuringa,1st Quintile,No,0.47413,41,5497,0.39143,0.57829
448,448,1997,Thuringa,2nd Quintile,Yes,1.0,60,5497,0.82591,1.18131
449,449,1997,Thuringa,3rd Quintile,Yes,1.0,60,5497,0.87845,1.13829
450,450,1997,Thuringa,4th Quintile,Yes,1.0,46,5497,0.81678,1.21016
451,451,1998,Schleswig-Holstein,5th Quintile,Yes,1.0,42,6294,0.83651,1.18387
452,452,1998,Lower Saxony,1st Quintile,Yes,0.33656,39,6294,0.26678,0.40053
453,453,1998,Lower Saxony,1st Quintile,No,0.66344,76,6294,0.56773,0.76343
454,454,1998,Lower Saxony,2nd Quintile,Yes,0.5263,61,6294,0.44904,0.59641
455,455,1998,Lower Saxony,2nd Quintile,No,0.4737,59,6294,0.39495,0.56736
456,456,1998,Lower Saxony,3rd Quintile,Yes,0.69306,82,6294,0.61231,0.77465
457,457,1998,Lower Saxony,3rd Quintile,No,0.30694,39,6294,0.23856,0.3763
458,458,1998,Lower Saxony,4th Quintile,Yes,0.71842,95,6294,0.62858,0.82589
459,459,1998,Lower Saxony,4th Quintile,No,0.28158,36,6294,0.21904,0.33924
460,460,1998,Lower Saxony,5th Quintile,Yes,1.0,106,6294,0.89368,1.12985
461,461,1998,North Rhine-Westphalia,1st Quintile,Yes,0.29368,91,6294,0.25173,0.33926
462,462,1998,North Rhine-Westphalia,1st Quintile,No,0.70632,233,6294,0.63774,0.77026
463,463,1998,North Rhine-Westphalia,2nd Quintile,Yes,0.52937,146,6294,0.47381,0.58507
464,464,1998,North Rhine-Westphalia,2nd Quintile,No,0.47063,132,6294,0.41061,0.52983
465,465,1998,North Rhine-Westphalia,3rd Quintile,Yes,0.70372,180,6294,0.63933,0.76973
466,466,1998,North Rhine-Westphalia,3rd Quintile,No,0.29628,81,6294,0.24292,0.34558
467,467,1998,North Rhine-Westphalia,4th Quintile,Yes,0.72122,210,6294,0.6687,0.77977
468,468,1998,North Rhine-Westphalia,4th Quintile,No,0.27878,77,6294,0.23518,0.32252
469,469,1998,North Rhine-Westphalia,5th Quintile,Yes,0.82115,255,6294,0.76769,0.88214
470,470,1998,North Rhine-Westphalia,5th Quintile,No,0.17885,58,6294,0.15563,0.20958
471,471,1998,Hesse,1st Quintile,No,1.0,67,6294,0.85073,1.18157
472,472,1998,Hesse,2nd Quintile,Yes,0.59054,56,6294,0.48514,0.70275
473,473,1998,Hesse,2nd Quintile,No,0.40946,42,6294,0.32828,0.50251
474,474,1998,Hesse,3rd Quintile,Yes,0.64474,52,6294,0.5533,0.74021
475,475,1998,Hesse,3rd Quintile,No,0.35526,31,6294,0.25463,0.46671
476,476,1998,Hesse,4th Quintile,Yes,1.0,80,6294,0.8623,1.16125
477,477,1998,Hesse,5th Quintile,Yes,1.0,85,6294,0.88782,1.1281
478,478,1998,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,53,6294,0.80573,1.18307
479,479,1998,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.58181,58,6294,0.49322,0.68993
480,480,1998,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.41819,38,6294,0.33837,0.51008
481,481,1998,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,1.0,61,6294,0.86681,1.16589
482,482,1998,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.0,62,6294,0.88037,1.14135
483,483,1998,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.0,53,6294,0.84388,1.17455
484,484,1998,Baden-Wuerttemberg,1st Quintile,Yes,0.33655,54,6294,0.2599,0.41519
485,485,1998,Baden-Wuerttemberg,1st Quintile,No,0.66345,128,6294,0.56348,0.7941
486,486,1998,Baden-Wuerttemberg,2nd Quintile,Yes,0.59066,100,6294,0.49367,0.70329
487,487,1998,Baden-Wuerttemberg,2nd Quintile,No,0.40934,76,6294,0.33821,0.48797
488,488,1998,Baden-Wuerttemberg,3rd Quintile,Yes,0.72043,128,6294,0.61808,0.82063
489,489,1998,Baden-Wuerttemberg,3rd Quintile,No,0.27957,59,6294,0.22561,0.3483
490,490,1998,Baden-Wuerttemberg,4th Quintile,Yes,0.76087,146,6294,0.6752,0.84625
491,491,1998,Baden-Wuerttemberg,4th Quintile,No,0.23913,51,6294,0.18465,0.30151
492,492,1998,Baden-Wuerttemberg,5th Quintile,Yes,0.79798,137,6294,0.71214,0.87575
493,493,1998,Baden-Wuerttemberg,5th Quintile,No,0.20202,35,6294,0.15281,0.256
494,494,1998,Bavaria,1st Quintile,Yes,0.33991,50,6294,0.28373,0.39989
495,495,1998,Bavaria,1st Quintile,No,0.66009,97,6294,0.58055,0.75186
496,496,1998,Bavaria,2nd Quintile,Yes,0.51972,103,6294,0.44945,0.58236
497,497,1998,Bavaria,2nd Quintile,No,0.48028,84,6294,0.41779,0.55681
498,498,1998,Bavaria,3rd Quintile,Yes,0.69846,129,6294,0.6166,0.80276
499,499,1998,Bavaria,3rd Quintile,No,0.30154,62,6294,0.25158,0.35492
500,500,1998,Bavaria,4th Quintile,Yes,0.72488,157,6294,0.65997,0.80468
501,501,1998,Bavaria,4th Quintile,No,0.27512,58,6294,0.2286,0.32482
502,502,1998,Bavaria,5th Quintile,Yes,0.7868,174,6294,0.70517,0.85754
503,503,1998,Bavaria,5th Quintile,No,0.2132,50,6294,0.18123,0.25553
504,504,1998,Berlin,1st Quintile,No,1.0,50,6294,0.81108,1.16811
505,505,1998,Berlin,2nd Quintile,No,1.0,32,6294,0.8171,1.21588
506,506,1998,Berlin,3rd Quintile,Yes,0.45012,32,6294,0.35056,0.54775
507,507,1998,Berlin,3rd Quintile,No,0.54988,33,6294,0.43673,0.65528
508,508,1998,Berlin,4th Quintile,Yes,1.0,54,6294,0.88144,1.13021
509,509,1998,Berlin,5th Quintile,Yes,1.0,51,6294,0.86148,1.12009
510,510,1998,Brandenburg,1st Quintile,No,1.0,38,6294,0.8034,1.1697
511,511,1998,Brandenburg,2nd Quintile,Yes,1.0,55,6294,0.84024,1.16662
512,512,1998,Brandenburg,3rd Quintile,Yes,1.0,59,6294,0.87729,1.11606
513,513,1998,Brandenburg,4th Quintile,Yes,1.0,45,6294,0.85758,1.16783
514,514,1998,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,34,6294,0.83161,1.15822
515,515,1998,Mecklenburg-Western Pomerania,2nd Quintile,Yes,1.0,36,6294,0.84332,1.18235
516,516,1998,Mecklenburg-Western Pomerania,3rd Quintile,Yes,1.0,31,6294,0.82979,1.17447
517,517,1998,Saxony,1st Quintile,Yes,0.44029,51,6294,0.36118,0.53035
518,518,1998,Saxony,1st Quintile,No,0.55971,72,6294,0.4814,0.62328
519,519,1998,Saxony,2nd Quintile,Yes,0.69834,116,6294,0.63943,0.78031
520,520,1998,Saxony,2nd Quintile,No,0.30166,48,6294,0.26144,0.34211
521,521,1998,Saxony,3rd Quintile,Yes,1.0,127,6294,0.90746,1.1098
522,522,1998,Saxony,4th Quintile,Yes,1.0,81,6294,0.89359,1.12432
523,523,1998,Saxony,5th Quintile,Yes,1.0,37,6294,0.76813,1.2269
524,524,1998,Saxony-Anhalt,1st Quintile,Yes,0.45293,36,6294,0.36727,0.53003
525,525,1998,Saxony-Anhalt,1st Quintile,No,0.54707,51,6294,0.45252,0.64798
526,526,1998,Saxony-Anhalt,2nd Quintile,Yes,1.0,59,6294,0.85738,1.12079
527,527,1998,Saxony-Anhalt,3rd Quintile,Yes,1.0,61,6294,0.87009,1.18185
528,528,1998,Saxony-Anhalt,4th Quintile,Yes,1.0,59,6294,0.86167,1.18124
529,529,1998,Thuringa,1st Quintile,No,1.0,57,6294,0.83201,1.18368
530,530,1998,Thuringa,2nd Quintile,Yes,1.0,65,6294,0.8624,1.16532
531,531,1998,Thuringa,3rd Quintile,Yes,1.0,60,6294,0.85793,1.15886
532,532,1998,Thuringa,4th Quintile,Yes,1.0,50,6294,0.82863,1.19913
533,533,1999,Schleswig-Holstein,5th Quintile,Yes,1.0,33,6034,0.82223,1.17152
534,534,1999,Lower Saxony,1st Quintile,Yes,0.35859,35,6034,0.29434,0.44872
535,535,1999,Lower Saxony,1st Quintile,No,0.64141,72,6034,0.54522,0.72234
536,536,1999,Lower Saxony,2nd Quintile,Yes,0.57171,63,6034,0.48127,0.65284
537,537,1999,Lower Saxony,2nd Quintile,No,0.42829,46,6034,0.33793,0.51897
538,538,1999,Lower Saxony,3rd Quintile,Yes,0.71783,100,6034,0.63603,0.80216
539,539,1999,Lower Saxony,3rd Quintile,No,0.28217,40,6034,0.22591,0.35894
540,540,1999,Lower Saxony,4th Quintile,Yes,1.0,93,6034,0.86656,1.1111
541,541,1999,Lower Saxony,5th Quintile,Yes,1.0,103,6034,0.89486,1.10713
542,542,1999,North Rhine-Westphalia,1st Quintile,Yes,0.28917,75,6034,0.22608,0.3377
543,543,1999,North Rhine-Westphalia,1st Quintile,No,0.71083,205,6034,0.63861,0.77294
544,544,1999,North Rhine-Westphalia,2nd Quintile,Yes,0.50324,153,6034,0.45071,0.56264
545,545,1999,North Rhine-Westphalia,2nd Quintile,No,0.49676,141,6034,0.44014,0.56323
546,546,1999,North Rhine-Westphalia,3rd Quintile,Yes,0.67021,166,6034,0.60525,0.75464
547,547,1999,North Rhine-Westphalia,3rd Quintile,No,0.32979,87,6034,0.27973,0.38792
548,548,1999,North Rhine-Westphalia,4th Quintile,Yes,0.73011,211,6034,0.66997,0.77759
549,549,1999,North Rhine-Westphalia,4th Quintile,No,0.26989,70,6034,0.22324,0.32226
550,550,1999,North Rhine-Westphalia,5th Quintile,Yes,0.8096,236,6034,0.74759,0.87864
551,551,1999,North Rhine-Westphalia,5th Quintile,No,0.1904,59,6034,0.16161,0.21721
552,552,1999,Hesse,1st Quintile,Yes,0.35294,32,6034,0.26542,0.45453
553,553,1999,Hesse,1st Quintile,No,0.64706,61,6034,0.549,0.77281
554,554,1999,Hesse,2nd Quintile,Yes,0.53433,55,6034,0.44739,0.6296
555,555,1999,Hesse,2nd Quintile,No,0.46567,37,6034,0.35266,0.58354
556,556,1999,Hesse,3rd Quintile,Yes,1.0,55,6034,0.83305,1.17324
557,557,1999,Hesse,4th Quintile,Yes,1.0,72,6034,0.87725,1.14885
558,558,1999,Hesse,5th Quintile,Yes,1.0,83,6034,0.87728,1.12189
559,559,1999,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,55,6034,0.81813,1.18812
560,560,1999,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.5529,46,6034,0.44661,0.6592
561,561,1999,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.4471,31,6034,0.36672,0.54364
562,562,1999,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,1.0,59,6034,0.8629,1.15663
563,563,1999,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,1.0,67,6034,0.87727,1.13514
564,564,1999,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,1.0,60,6034,0.83373,1.1447
565,565,1999,Baden-Wuerttemberg,1st Quintile,Yes,0.28354,47,6034,0.2127,0.35665
566,566,1999,Baden-Wuerttemberg,1st Quintile,No,0.71646,122,6034,0.59096,0.84885
567,567,1999,Baden-Wuerttemberg,2nd Quintile,Yes,0.49804,89,6034,0.39878,0.60156
568,568,1999,Baden-Wuerttemberg,2nd Quintile,No,0.50196,87,6034,0.41533,0.58669
569,569,1999,Baden-Wuerttemberg,3rd Quintile,Yes,0.67247,130,6034,0.58322,0.76558
570,570,1999,Baden-Wuerttemberg,3rd Quintile,No,0.32753,66,6034,0.2572,0.39944
571,571,1999,Baden-Wuerttemberg,4th Quintile,Yes,0.72438,126,6034,0.62526,0.82687
572,572,1999,Baden-Wuerttemberg,4th Quintile,No,0.27562,46,6034,0.21822,0.34468
573,573,1999,Baden-Wuerttemberg,5th Quintile,Yes,1.0,130,6034,0.90088,1.1124
574,574,1999,Bavaria,1st Quintile,Yes,0.36564,54,6034,0.31298,0.43343
575,575,1999,Bavaria,1st Quintile,No,0.63436,95,6034,0.5457,0.73601
576,576,1999,Bavaria,2nd Quintile,Yes,0.48457,87,6034,0.41054,0.55755
577,577,1999,Bavaria,2nd Quintile,No,0.51543,68,6034,0.41823,0.60726
578,578,1999,Bavaria,3rd Quintile,Yes,0.70942,119,6034,0.61678,0.80969
579,579,1999,Bavaria,3rd Quintile,No,0.29058,60,6034,0.23998,0.34603
580,580,1999,Bavaria,4th Quintile,Yes,0.80387,178,6034,0.72678,0.87951
581,581,1999,Bavaria,4th Quintile,No,0.19613,52,6034,0.1599,0.23452
582,582,1999,Bavaria,5th Quintile,Yes,0.81852,166,6034,0.73886,0.89454
583,583,1999,Bavaria,5th Quintile,No,0.18148,48,6034,0.14929,0.20882
584,584,1999,Berlin,1st Quintile,No,1.0,52,6034,0.8323,1.18528
585,585,1999,Berlin,3rd Quintile,Yes,1.0,49,6034,0.84518,1.16931
586,586,1999,Berlin,4th Quintile,Yes,1.0,49,6034,0.8648,1.16529
587,587,1999,Berlin,5th Quintile,Yes,1.0,45,6034,0.81807,1.24148
588,588,1999,Brandenburg,1st Quintile,No,1.0,41,6034,0.83122,1.19351
589,589,1999,Brandenburg,2nd Quintile,Yes,0.6177,52,6034,0.51892,0.7019
590,590,1999,Brandenburg,2nd Quintile,No,0.3823,34,6034,0.30844,0.46534
591,591,1999,Brandenburg,3rd Quintile,Yes,1.0,59,6034,0.84419,1.1995
592,592,1999,Brandenburg,4th Quintile,Yes,1.0,41,6034,0.79099,1.1522
593,593,1999,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,36,6034,0.78318,1.26827
594,594,1999,Mecklenburg-Western Pomerania,2nd Quintile,Yes,1.0,34,6034,0.85771,1.15284
595,595,1999,Saxony,1st Quintile,Yes,0.45665,67,6034,0.41013,0.5285
596,596,1999,Saxony,1st Quintile,No,0.54335,75,6034,0.4799,0.62708
