,Unnamed: 0,year,bula_h,rentown,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1565,1565,2021,Lower Saxony,Owner,No,0.18623,96,12015,0.13973,0.23728
1566,1566,2021,Lower Saxony,Tenant,Yes,0.6652,337,12015,0.58851,0.74728
1567,1567,2021,Lower Saxony,Tenant,No,0.3348,291,12015,0.27244,0.39783
1568,1568,2021,Bremen,Tenant,Yes,0.86264,46,12015,0.60549,1.16866
1569,1569,2021,Bremen,Tenant,No,0.13736,36,12015,0.06883,0.22171
1570,1570,2021,North Rhine-Westphalia,Owner,Yes,0.85251,799,12015,0.78371,0.9219
1571,1571,2021,North Rhine-Westphalia,Owner,No,0.14749,139,12015,0.12709,0.17607
1572,1572,2021,North Rhine-Westphalia,Tenant,Yes,0.68399,905,12015,0.63401,0.73368
1573,1573,2021,North Rhine-Westphalia,Tenant,No,0.31601,721,12015,0.2725,0.3537
1574,1574,2021,Hesse,Owner,Yes,0.82787,273,12015,0.69211,0.94474
1575,1575,2021,Hesse,Owner,No,0.17213,38,12015,0.12606,0.22836
1576,1576,2021,Hesse,Tenant,Yes,0.71847,278,12015,0.60739,0.82534
1577,1577,2021,Hesse,Tenant,No,0.28153,238,12015,0.21851,0.34674
1578,1578,2021,"Rhineland-Palatinate, Saarland",Owner,Yes,0.81205,248,12015,0.69894,0.93014
1579,1579,2021,"Rhineland-Palatinate, Saarland",Owner,No,0.18795,40,12015,0.13439,0.24845
1580,1580,2021,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.74009,179,12015,0.60386,0.8723
1581,1581,2021,"Rhineland-Palatinate, Saarland",Tenant,No,0.25991,154,12015,0.1805,0.33062
1582,1582,2021,Baden-Wuerttemberg,Owner,Yes,0.85521,560,12015,0.77144,0.93353
1583,1583,2021,Baden-Wuerttemberg,Owner,No,0.14479,77,12015,0.11091,0.18598
1584,1584,2021,Baden-Wuerttemberg,Tenant,Yes,0.73789,431,12015,0.65849,0.82123
1585,1585,2021,Baden-Wuerttemberg,Tenant,No,0.26211,256,12015,0.20752,0.31821
1586,1586,2021,Bavaria,Owner,Yes,0.84722,708,12015,0.77553,0.92011
1587,1587,2021,Bavaria,Owner,No,0.15278,115,12015,0.12224,0.18405
1588,1588,2021,Bavaria,Tenant,Yes,0.72168,671,12015,0.66132,0.79724
1589,1589,2021,Bavaria,Tenant,No,0.27832,313,12015,0.23591,0.32303
1590,1590,2021,Berlin,Owner,Yes,1.0,86,12015,0.74594,1.3093
1591,1591,2021,Berlin,Tenant,Yes,0.65073,330,12015,0.572,0.73951
1592,1592,2021,Berlin,Tenant,No,0.34927,206,12015,0.28052,0.42466
1593,1593,2021,Brandenburg,Owner,Yes,1.0,195,12015,0.86058,1.21282
1594,1594,2021,Brandenburg,Tenant,Yes,0.76291,154,12015,0.61788,0.9217
1595,1595,2021,Brandenburg,Tenant,No,0.23709,93,12015,0.17854,0.3039
1596,1596,2021,Mecklenburg-Western Pomerania,Owner,Yes,1.0,92,12015,0.76647,1.30755
1597,1597,2021,Mecklenburg-Western Pomerania,Tenant,Yes,0.77333,117,12015,0.63277,0.96163
1598,1598,2021,Mecklenburg-Western Pomerania,Tenant,No,0.22667,52,12015,0.17174,0.29884
1599,1599,2021,Saxony,Owner,Yes,0.88531,224,12015,0.74863,1.02063
1600,1600,2021,Saxony,Owner,No,0.11469,38,12015,0.07661,0.15197
1601,1601,2021,Saxony,Tenant,Yes,0.71264,342,12015,0.62671,0.79909
1602,1602,2021,Saxony,Tenant,No,0.28736,147,12015,0.22016,0.36169
1603,1603,2021,Saxony-Anhalt,Owner,Yes,1.0,119,12015,0.78069,1.24078
1604,1604,2021,Saxony-Anhalt,Tenant,Yes,0.63469,144,12015,0.50359,0.79923
1605,1605,2021,Saxony-Anhalt,Tenant,No,0.36531,97,12015,0.27142,0.45993
1606,1606,2021,Thuringa,Owner,Yes,1.0,141,12015,0.76561,1.2915
1607,1607,2021,Thuringa,Tenant,Yes,0.71308,156,12015,0.60596,0.84252
1608,1608,2021,Thuringa,Tenant,No,0.28692,89,12015,0.2179,0.3679
