year,age_gr,bula_h,pli0095_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2017,17-29 y.,Saxony-Anhalt,At least once per week,0.20570,31,25498,0.20424,0.20716
2017,17-29 y.,Saxony-Anhalt,At least once per month,0.46008,55,25498,0.45828,0.46187
2017,17-29 y.,Saxony-Anhalt,Seldom,0.33422,43,25498,0.33252,0.33592
2017,17-29 y.,Thuringa,At least once per month,0.45980,57,25498,0.45769,0.46191
2017,17-29 y.,Thuringa,Seldom,0.54020,33,25498,0.53809,0.54231
2017,30-45 y.,Schleswig-Holstein,At least once per week,0.12068,34,25498,0.11985,0.12152
2017,30-45 y.,Schleswig-Holstein,At least once per month,0.39165,110,25498,0.39040,0.39291
2017,30-45 y.,Schleswig-Holstein,Seldom,0.48766,135,25498,0.48638,0.48895
2017,30-45 y.,Hamburg,At least once per month,0.31119,38,25498,0.30968,0.31269
2017,30-45 y.,Hamburg,Seldom,0.68881,71,25498,0.68731,0.69032
2017,30-45 y.,Lower Saxony,At least once per week,0.15858,112,25498,0.15796,0.15920
2017,30-45 y.,Lower Saxony,At least once per month,0.36483,243,25498,0.36401,0.36564
2017,30-45 y.,Lower Saxony,Seldom,0.41135,259,25498,0.41052,0.41218
2017,30-45 y.,Lower Saxony,Never,0.06524,39,25498,0.06482,0.06566
2017,30-45 y.,North Rhine-Westphalia,At least once per week,0.12640,233,25498,0.12604,0.12675
2017,30-45 y.,North Rhine-Westphalia,At least once per month,0.40569,613,25498,0.40517,0.40621
2017,30-45 y.,North Rhine-Westphalia,Seldom,0.42529,627,25498,0.42476,0.42581
2017,30-45 y.,North Rhine-Westphalia,Never,0.04263,78,25498,0.04242,0.04284
2017,30-45 y.,Hesse,At least once per week,0.13434,73,25498,0.13375,0.13493
2017,30-45 y.,Hesse,At least once per month,0.36112,193,25498,0.36029,0.36196
2017,30-45 y.,Hesse,Seldom,0.45696,193,25498,0.45610,0.45783
2017,30-45 y.,Hesse,Never,0.04757,31,25498,0.04720,0.04794
2017,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.12139,58,25498,0.12067,0.12210
2017,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.39787,158,25498,0.39681,0.39894
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.48074,142,25498,0.47965,0.48183
2017,30-45 y.,Baden-Wuerttemberg,At least once per week,0.13043,111,25498,0.12997,0.13089
2017,30-45 y.,Baden-Wuerttemberg,At least once per month,0.45436,348,25498,0.45368,0.45504
2017,30-45 y.,Baden-Wuerttemberg,Seldom,0.37049,366,25498,0.36983,0.37115
2017,30-45 y.,Baden-Wuerttemberg,Never,0.04472,58,25498,0.04444,0.04501
2017,30-45 y.,Bavaria,At least once per week,0.15009,170,25498,0.14966,0.15052
2017,30-45 y.,Bavaria,At least once per month,0.40556,476,25498,0.40497,0.40616
2017,30-45 y.,Bavaria,Seldom,0.38577,469,25498,0.38518,0.38636
2017,30-45 y.,Bavaria,Never,0.05858,65,25498,0.05830,0.05887
2017,30-45 y.,Berlin,At least once per month,0.39819,110,25498,0.39706,0.39932
2017,30-45 y.,Berlin,Seldom,0.60181,138,25498,0.60068,0.60294
2017,30-45 y.,Brandenburg,At least once per month,0.45681,92,25498,0.45519,0.45842
2017,30-45 y.,Brandenburg,Seldom,0.54319,113,25498,0.54158,0.54481
2017,30-45 y.,Mecklenburg-Western Pomerania,At least once per week,0.20647,31,25498,0.20506,0.20788
2017,30-45 y.,Mecklenburg-Western Pomerania,At least once per month,0.32024,61,25498,0.31862,0.32187
2017,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.47328,55,25498,0.47154,0.47502
2017,30-45 y.,Saxony,At least once per week,0.13255,56,25498,0.13185,0.13326
2017,30-45 y.,Saxony,At least once per month,0.57972,222,25498,0.57870,0.58075
2017,30-45 y.,Saxony,Seldom,0.28772,154,25498,0.28678,0.28866
2017,30-45 y.,Saxony-Anhalt,At least once per week,0.31792,50,25498,0.31649,0.31935
2017,30-45 y.,Saxony-Anhalt,At least once per month,0.30847,77,25498,0.30705,0.30989
2017,30-45 y.,Saxony-Anhalt,Seldom,0.37361,86,25498,0.37212,0.37510
2017,30-45 y.,Thuringa,At least once per week,0.21876,38,25498,0.21748,0.22005
2017,30-45 y.,Thuringa,At least once per month,0.37183,91,25498,0.37034,0.37333
2017,30-45 y.,Thuringa,Seldom,0.40940,113,25498,0.40788,0.41093
2017,46-65 y.,Schleswig-Holstein,At least once per week,0.09422,36,25498,0.09355,0.09489
2017,46-65 y.,Schleswig-Holstein,At least once per month,0.37108,91,25498,0.36997,0.37219
2017,46-65 y.,Schleswig-Holstein,Seldom,0.53470,160,25498,0.53356,0.53584
2017,46-65 y.,Hamburg,At least once per month,0.24077,37,25498,0.23925,0.24229
2017,46-65 y.,Hamburg,Seldom,0.75923,91,25498,0.75771,0.76075
2017,46-65 y.,Lower Saxony,At least once per week,0.12224,149,25498,0.12182,0.12265
2017,46-65 y.,Lower Saxony,At least once per month,0.34367,354,25498,0.34307,0.34427
2017,46-65 y.,Lower Saxony,Seldom,0.46630,445,25498,0.46567,0.46694
2017,46-65 y.,Lower Saxony,Never,0.06779,63,25498,0.06747,0.06811
2017,46-65 y.,Bremen,Seldom,1.00000,44,25498,1.00000,1.00000
2017,46-65 y.,North Rhine-Westphalia,At least once per week,0.11419,272,25498,0.11392,0.11446
2017,46-65 y.,North Rhine-Westphalia,At least once per month,0.30758,661,25498,0.30719,0.30797
2017,46-65 y.,North Rhine-Westphalia,Seldom,0.51460,1020,25498,0.51418,0.51502
2017,46-65 y.,North Rhine-Westphalia,Never,0.06363,118,25498,0.06343,0.06384
2017,46-65 y.,Hesse,At least once per week,0.12606,85,25498,0.12558,0.12655
2017,46-65 y.,Hesse,At least once per month,0.31848,241,25498,0.31780,0.31915
2017,46-65 y.,Hesse,Seldom,0.48262,332,25498,0.48190,0.48335
2017,46-65 y.,Hesse,Never,0.07283,51,25498,0.07246,0.07321
2017,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.16035,94,25498,0.15977,0.16094
2017,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.32528,182,25498,0.32453,0.32603
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.43049,272,25498,0.42969,0.43128
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.08388,39,25498,0.08344,0.08433
2017,46-65 y.,Baden-Wuerttemberg,At least once per week,0.13345,131,25498,0.13308,0.13382
2017,46-65 y.,Baden-Wuerttemberg,At least once per month,0.33445,392,25498,0.33394,0.33496
2017,46-65 y.,Baden-Wuerttemberg,Seldom,0.43724,502,25498,0.43670,0.43777
2017,46-65 y.,Baden-Wuerttemberg,Never,0.09486,74,25498,0.09454,0.09518
2017,46-65 y.,Bavaria,At least once per week,0.14450,204,25498,0.14415,0.14486
2017,46-65 y.,Bavaria,At least once per month,0.33227,558,25498,0.33179,0.33274
2017,46-65 y.,Bavaria,Seldom,0.44198,710,25498,0.44148,0.44248
2017,46-65 y.,Bavaria,Never,0.08125,112,25498,0.08098,0.08153
2017,46-65 y.,Berlin,At least once per week,0.12708,36,25498,0.12638,0.12778
2017,46-65 y.,Berlin,At least once per month,0.38187,113,25498,0.38085,0.38289
2017,46-65 y.,Berlin,Seldom,0.49105,157,25498,0.49000,0.49210
2017,46-65 y.,Brandenburg,At least once per week,0.08879,36,25498,0.08819,0.08938
2017,46-65 y.,Brandenburg,At least once per month,0.30647,144,25498,0.30550,0.30744
2017,46-65 y.,Brandenburg,Seldom,0.53050,223,25498,0.52945,0.53154
2017,46-65 y.,Brandenburg,Never,0.07425,35,25498,0.07370,0.07480
2017,46-65 y.,Mecklenburg-Western Pomerania,At least once per week,0.16917,33,25498,0.16808,0.17026
2017,46-65 y.,Mecklenburg-Western Pomerania,At least once per month,0.37081,80,25498,0.36941,0.37221
2017,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.46002,94,25498,0.45857,0.46146
2017,46-65 y.,Saxony,At least once per week,0.07087,51,25498,0.07043,0.07131
2017,46-65 y.,Saxony,At least once per month,0.35619,217,25498,0.35536,0.35702
2017,46-65 y.,Saxony,Seldom,0.49734,299,25498,0.49648,0.49820
2017,46-65 y.,Saxony,Never,0.07560,43,25498,0.07514,0.07605
2017,46-65 y.,Saxony-Anhalt,At least once per week,0.12112,49,25498,0.12031,0.12193
2017,46-65 y.,Saxony-Anhalt,At least once per month,0.40372,123,25498,0.40249,0.40494
2017,46-65 y.,Saxony-Anhalt,Seldom,0.47516,175,25498,0.47391,0.47641
2017,46-65 y.,Thuringa,At least once per week,0.10089,35,25498,0.10018,0.10161
2017,46-65 y.,Thuringa,At least once per month,0.32450,141,25498,0.32339,0.32561
2017,46-65 y.,Thuringa,Seldom,0.46422,169,25498,0.46304,0.46540
2017,46-65 y.,Thuringa,Never,0.11039,40,25498,0.10964,0.11113
2017,66 and older,Schleswig-Holstein,Seldom,0.64266,86,25498,0.64138,0.64394
2017,66 and older,Schleswig-Holstein,Never,0.35734,50,25498,0.35606,0.35862
2017,66 and older,Hamburg,Seldom,1.00000,41,25498,1.00000,1.00000
2017,66 and older,Lower Saxony,At least once per week,0.08478,49,25498,0.08436,0.08520
2017,66 and older,Lower Saxony,At least once per month,0.21661,125,25498,0.21599,0.21723
2017,66 and older,Lower Saxony,Seldom,0.43403,219,25498,0.43329,0.43478
2017,66 and older,Lower Saxony,Never,0.26457,100,25498,0.26391,0.26524
2017,66 and older,North Rhine-Westphalia,At least once per week,0.08894,92,25498,0.08864,0.08924
2017,66 and older,North Rhine-Westphalia,At least once per month,0.23569,225,25498,0.23524,0.23613
2017,66 and older,North Rhine-Westphalia,Seldom,0.42015,394,25498,0.41963,0.42067
2017,66 and older,North Rhine-Westphalia,Never,0.25522,197,25498,0.25476,0.25569
2017,66 and older,Hesse,At least once per week,0.13536,43,25498,0.13470,0.13601
2017,66 and older,Hesse,At least once per month,0.17569,54,25498,0.17497,0.17642
2017,66 and older,Hesse,Seldom,0.41229,117,25498,0.41135,0.41323
2017,66 and older,Hesse,Never,0.27666,61,25498,0.27581,0.27751
2017,66 and older,"Rhineland-Palatinate, Saarland",At least once per week,0.10763,35,25498,0.10702,0.10823
2017,66 and older,"Rhineland-Palatinate, Saarland",At least once per month,0.26323,79,25498,0.26237,0.26409
2017,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.37665,115,25498,0.37570,0.37760
2017,66 and older,"Rhineland-Palatinate, Saarland",Never,0.25249,73,25498,0.25165,0.25334
2017,66 and older,Baden-Wuerttemberg,At least once per week,0.17700,103,25498,0.17650,0.17750
2017,66 and older,Baden-Wuerttemberg,At least once per month,0.25855,163,25498,0.25798,0.25912
2017,66 and older,Baden-Wuerttemberg,Seldom,0.35940,188,25498,0.35877,0.36003
2017,66 and older,Baden-Wuerttemberg,Never,0.20506,88,25498,0.20453,0.20558
2017,66 and older,Bavaria,At least once per week,0.12609,106,25498,0.12568,0.12650
2017,66 and older,Bavaria,At least once per month,0.21495,183,25498,0.21444,0.21545
2017,66 and older,Bavaria,Seldom,0.44771,331,25498,0.44710,0.44833
2017,66 and older,Bavaria,Never,0.21125,157,25498,0.21075,0.21175
2017,66 and older,Berlin,At least once per month,0.17545,41,25498,0.17447,0.17642
2017,66 and older,Berlin,Seldom,0.53555,106,25498,0.53426,0.53683
2017,66 and older,Berlin,Never,0.28901,42,25498,0.28784,0.29017
2017,66 and older,Brandenburg,At least once per month,0.21237,52,25498,0.21122,0.21352
2017,66 and older,Brandenburg,Seldom,0.55105,117,25498,0.54965,0.55245
2017,66 and older,Brandenburg,Never,0.23658,49,25498,0.23538,0.23777
2017,66 and older,Mecklenburg-Western Pomerania,At least once per month,0.43320,40,25498,0.43089,0.43551
2017,66 and older,Mecklenburg-Western Pomerania,Seldom,0.56680,46,25498,0.56449,0.56911
2017,66 and older,Saxony,At least once per week,0.14378,44,25498,0.14302,0.14453
2017,66 and older,Saxony,At least once per month,0.29235,109,25498,0.29137,0.29333
2017,66 and older,Saxony,Seldom,0.37186,146,25498,0.37082,0.37291
2017,66 and older,Saxony,Never,0.19201,54,25498,0.19116,0.19286
2017,66 and older,Saxony-Anhalt,At least once per month,0.20718,51,25498,0.20600,0.20836
2017,66 and older,Saxony-Anhalt,Seldom,0.48511,81,25498,0.48365,0.48656
2017,66 and older,Saxony-Anhalt,Never,0.30771,37,25498,0.30637,0.30906
2017,66 and older,Thuringa,At least once per month,0.21067,39,25498,0.20930,0.21205
2017,66 and older,Thuringa,Seldom,0.47593,90,25498,0.47424,0.47762
2017,66 and older,Thuringa,Never,0.31339,51,25498,0.31182,0.31496
