,Unnamed: 0,year,bula_h,pgisced97,plh0185,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1384,1384,2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.62872,63,20709,0.50019,0.78452
1385,1385,2016,Saxony,Lower Secondary Level,Seldom,1.0,36,20709,0.56231,1.66459
1386,1386,2016,Saxony,Upper Secondary Level,Very seldom,0.32097,250,20709,0.27462,0.36369
1387,1387,2016,Saxony,Upper Secondary Level,Seldom,0.38841,285,20709,0.33746,0.43941
1388,1388,2016,Saxony,Upper Secondary Level,Sometimes,0.19618,137,20709,0.16432,0.23012
1389,1389,2016,Saxony,Upper Secondary Level,Often,0.09443,58,20709,0.07013,0.11929
1390,1390,2016,Saxony,Post-secondary Non-tertiary Level,Seldom,1.0,34,20709,0.62279,1.51247
1391,1391,2016,Saxony,First Stage of Tertiary Education,Very seldom,0.4265,39,20709,0.28935,0.58525
1392,1392,2016,Saxony,First Stage of Tertiary Education,Seldom,0.5735,45,20709,0.39555,0.74834
1393,1393,2016,Saxony,Second Stage of Tertiary Education,Very seldom,0.34438,127,20709,0.27314,0.41601
1394,1394,2016,Saxony,Second Stage of Tertiary Education,Seldom,0.42866,161,20709,0.3493,0.51891
1395,1395,2016,Saxony,Second Stage of Tertiary Education,Sometimes,0.22696,76,20709,0.18551,0.28346
1396,1396,2016,Saxony-Anhalt,Upper Secondary Level,Very seldom,0.44571,181,20709,0.37766,0.51557
1397,1397,2016,Saxony-Anhalt,Upper Secondary Level,Seldom,0.41699,164,20709,0.36086,0.4809
1398,1398,2016,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.1373,57,20709,0.10437,0.17299
1399,1399,2016,Saxony-Anhalt,Second Stage of Tertiary Education,Very seldom,0.42058,75,20709,0.33974,0.51882
1400,1400,2016,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.57942,85,20709,0.44293,0.73521
1401,1401,2016,Thuringa,Upper Secondary Level,Very seldom,0.46504,231,20709,0.40426,0.54359
1402,1402,2016,Thuringa,Upper Secondary Level,Seldom,0.24519,143,20709,0.20907,0.29175
1403,1403,2016,Thuringa,Upper Secondary Level,Sometimes,0.19742,85,20709,0.15117,0.24785
1404,1404,2016,Thuringa,Upper Secondary Level,Often,0.09235,33,20709,0.05706,0.13923
1405,1405,2016,Thuringa,Second Stage of Tertiary Education,Very seldom,0.50149,90,20709,0.34924,0.71178
1406,1406,2016,Thuringa,Second Stage of Tertiary Education,Seldom,0.34361,72,20709,0.26454,0.41864
1407,1407,2016,Thuringa,Second Stage of Tertiary Education,Sometimes,0.1549,34,20709,0.10608,0.20672
1408,1408,2017,Schleswig-Holstein,Lower Secondary Level,Very seldom,0.49098,43,22996,0.34807,0.65148
1409,1409,2017,Schleswig-Holstein,Lower Secondary Level,Seldom,0.50902,44,22996,0.37299,0.65434
1410,1410,2017,Schleswig-Holstein,Upper Secondary Level,Very seldom,0.3453,144,22996,0.30152,0.39585
1411,1411,2017,Schleswig-Holstein,Upper Secondary Level,Seldom,0.46757,194,22996,0.39766,0.53795
1412,1412,2017,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.18713,68,22996,0.14557,0.23201
1413,1413,2017,Schleswig-Holstein,Post-secondary Non-tertiary Level,Very seldom,0.47461,32,22996,0.35069,0.68296
1414,1414,2017,Schleswig-Holstein,Post-secondary Non-tertiary Level,Seldom,0.52539,33,22996,0.31887,0.75379
1415,1415,2017,Schleswig-Holstein,Second Stage of Tertiary Education,Very seldom,0.3922,77,22996,0.30672,0.51071
1416,1416,2017,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.42439,74,22996,0.33506,0.52636
1417,1417,2017,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.18341,36,22996,0.12985,0.23803
1418,1418,2017,Hamburg,Upper Secondary Level,Very seldom,0.47395,57,22996,0.33788,0.58384
1419,1419,2017,Hamburg,Upper Secondary Level,Seldom,0.52605,68,22996,0.3954,0.65341
1420,1420,2017,Hamburg,Second Stage of Tertiary Education,Very seldom,0.58819,74,22996,0.4655,0.71718
1421,1421,2017,Hamburg,Second Stage of Tertiary Education,Seldom,0.41181,63,22996,0.30926,0.52321
1422,1422,2017,Lower Saxony,Lower Secondary Level,Very seldom,0.37793,127,22996,0.31553,0.44431
1423,1423,2017,Lower Saxony,Lower Secondary Level,Seldom,0.46545,135,22996,0.39515,0.54441
1424,1424,2017,Lower Saxony,Lower Secondary Level,Sometimes,0.15661,46,22996,0.10709,0.2209
1425,1425,2017,Lower Saxony,Upper Secondary Level,Very seldom,0.41318,503,22996,0.37031,0.45171
1426,1426,2017,Lower Saxony,Upper Secondary Level,Seldom,0.3691,460,22996,0.33894,0.40575
1427,1427,2017,Lower Saxony,Upper Secondary Level,Sometimes,0.16779,202,22996,0.14415,0.19419
1428,1428,2017,Lower Saxony,Upper Secondary Level,Often,0.04993,62,22996,0.03905,0.06018
1429,1429,2017,Lower Saxony,Post-secondary Non-tertiary Level,Very seldom,0.49075,100,22996,0.36188,0.5932
1430,1430,2017,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.34448,76,22996,0.25909,0.43757
1431,1431,2017,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.16477,42,22996,0.10333,0.245
1432,1432,2017,Lower Saxony,First Stage of Tertiary Education,Very seldom,0.49285,52,22996,0.36343,0.68262
1433,1433,2017,Lower Saxony,First Stage of Tertiary Education,Seldom,0.50715,57,22996,0.33717,0.66632
1434,1434,2017,Lower Saxony,Second Stage of Tertiary Education,Very seldom,0.46296,241,22996,0.39996,0.53487
1435,1435,2017,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.34535,205,22996,0.2918,0.40757
1436,1436,2017,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.19169,85,22996,0.14938,0.25136
1437,1437,2017,Bremen,Upper Secondary Level,Very seldom,0.55714,34,22996,0.42378,0.71192
1438,1438,2017,Bremen,Upper Secondary Level,Seldom,0.44286,37,22996,0.30176,0.69131
1439,1439,2017,North Rhine-Westphalia,Pre-primary Level,Very seldom,0.66034,51,22996,0.45377,0.84944
1440,1440,2017,North Rhine-Westphalia,Pre-primary Level,Seldom,0.33966,36,22996,0.22184,0.51139
1441,1441,2017,North Rhine-Westphalia,Primary Level,Very seldom,0.47009,54,22996,0.36699,0.60303
1442,1442,2017,North Rhine-Westphalia,Primary Level,Seldom,0.29006,31,22996,0.19893,0.40401
1443,1443,2017,North Rhine-Westphalia,Primary Level,Sometimes,0.23985,33,22996,0.15589,0.33889
1444,1444,2017,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.39919,251,22996,0.34486,0.46463
1445,1445,2017,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.34777,206,22996,0.30078,0.39995
1446,1446,2017,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.1509,99,22996,0.11531,0.19287
1447,1447,2017,North Rhine-Westphalia,Lower Secondary Level,Often,0.10215,57,22996,0.07833,0.1344
1448,1448,2017,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.37482,959,22996,0.34928,0.40218
1449,1449,2017,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.34671,790,22996,0.32709,0.36933
1450,1450,2017,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.18057,410,22996,0.15875,0.19978
1451,1451,2017,North Rhine-Westphalia,Upper Secondary Level,Often,0.08379,169,22996,0.07006,0.09726
1452,1452,2017,North Rhine-Westphalia,Upper Secondary Level,Very often,0.01411,37,22996,0.0103,0.01768
1453,1453,2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very seldom,0.43303,247,22996,0.37535,0.48509
1454,1454,2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.34794,232,22996,0.29056,0.39712
1455,1455,2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.1652,102,22996,0.13576,0.20724
1456,1456,2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.05383,36,22996,0.03215,0.07947
1457,1457,2017,North Rhine-Westphalia,First Stage of Tertiary Education,Very seldom,0.38903,110,22996,0.31571,0.46556
1458,1458,2017,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.48382,104,22996,0.39491,0.59442
1459,1459,2017,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.12716,37,22996,0.0912,0.16769
1460,1460,2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Very seldom,0.44295,523,22996,0.40091,0.48414
1461,1461,2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.34783,407,22996,0.30626,0.39197
1462,1462,2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.17313,191,22996,0.14654,0.19971
1463,1463,2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.03609,49,22996,0.02444,0.05027
1464,1464,2017,Hesse,Lower Secondary Level,Very seldom,0.44501,73,22996,0.35319,0.56152
1465,1465,2017,Hesse,Lower Secondary Level,Seldom,0.29054,64,22996,0.22896,0.35527
1466,1466,2017,Hesse,Lower Secondary Level,Sometimes,0.26445,38,22996,0.17697,0.38364
1467,1467,2017,Hesse,Upper Secondary Level,Very seldom,0.40539,274,22996,0.36285,0.45244
1468,1468,2017,Hesse,Upper Secondary Level,Seldom,0.34481,268,22996,0.3084,0.37951
1469,1469,2017,Hesse,Upper Secondary Level,Sometimes,0.18411,122,22996,0.14938,0.22528
1470,1470,2017,Hesse,Upper Secondary Level,Often,0.06569,40,22996,0.04316,0.08329
1471,1471,2017,Hesse,Post-secondary Non-tertiary Level,Very seldom,0.42065,65,22996,0.33721,0.52144
1472,1472,2017,Hesse,Post-secondary Non-tertiary Level,Seldom,0.57935,48,22996,0.42502,0.74251
1473,1473,2017,Hesse,First Stage of Tertiary Education,Seldom,1.0,35,22996,0.69548,1.4013
1474,1474,2017,Hesse,Second Stage of Tertiary Education,Very seldom,0.49059,232,22996,0.41447,0.56488
1475,1475,2017,Hesse,Second Stage of Tertiary Education,Seldom,0.35853,176,22996,0.30271,0.42523
1476,1476,2017,Hesse,Second Stage of Tertiary Education,Sometimes,0.15087,68,22996,0.11744,0.18127
1477,1477,2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very seldom,0.46482,108,22996,0.35357,0.57704
1478,1478,2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.38389,66,22996,0.30304,0.47675
1479,1479,2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.15128,35,22996,0.10494,0.19806
1480,1480,2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.46568,322,22996,0.41717,0.51139
1481,1481,2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.32764,237,22996,0.28581,0.37548
1482,1482,2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.14376,106,22996,0.11541,0.17302
1483,1483,2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.06291,45,22996,0.04962,0.08251
1484,1484,2017,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Very seldom,0.51291,50,22996,0.36686,0.67115
1485,1485,2017,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.48709,41,22996,0.34313,0.66428
1486,1486,2017,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Very seldom,0.46961,34,22996,0.35388,0.6142
1487,1487,2017,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Seldom,0.53039,33,22996,0.38685,0.69693
1488,1488,2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.44815,112,22996,0.38509,0.51966
1489,1489,2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.45575,115,22996,0.36263,0.57622
1490,1490,2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.0961,31,22996,0.07099,0.12623
1491,1491,2017,Baden-Wuerttemberg,Lower Secondary Level,Very seldom,0.44048,114,22996,0.36841,0.51125
1492,1492,2017,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.34278,95,22996,0.28787,0.40432
1493,1493,2017,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.21674,60,22996,0.16967,0.26645
1494,1494,2017,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.37118,496,22996,0.34105,0.41095
1495,1495,2017,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.36339,435,22996,0.33138,0.39842
1496,1496,2017,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.19605,238,22996,0.17051,0.22176
1497,1497,2017,Baden-Wuerttemberg,Upper Secondary Level,Often,0.06939,71,22996,0.05564,0.089
1498,1498,2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very seldom,0.41254,109,22996,0.33037,0.49228
1499,1499,2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.38855,83,22996,0.31644,0.47228
1500,1500,2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.19892,41,22996,0.12411,0.27556
1501,1501,2017,Baden-Wuerttemberg,First Stage of Tertiary Education,Very seldom,0.49752,77,22996,0.39073,0.61943
1502,1502,2017,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.50248,75,22996,0.38509,0.61649
1503,1503,2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.44407,396,22996,0.39597,0.48881
1504,1504,2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.34714,304,22996,0.30881,0.38498
1505,1505,2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.16664,114,22996,0.12949,0.1979
1506,1506,2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.04216,32,22996,0.02565,0.06036
1507,1507,2017,Bavaria,Lower Secondary Level,Very seldom,0.39959,165,22996,0.32963,0.47434
1508,1508,2017,Bavaria,Lower Secondary Level,Seldom,0.3538,141,22996,0.29324,0.41528
1509,1509,2017,Bavaria,Lower Secondary Level,Sometimes,0.24661,84,22996,0.18337,0.31858
1510,1510,2017,Bavaria,Upper Secondary Level,Very seldom,0.39734,822,22996,0.37056,0.42578
1511,1511,2017,Bavaria,Upper Secondary Level,Seldom,0.34924,649,22996,0.32143,0.37777
1512,1512,2017,Bavaria,Upper Secondary Level,Sometimes,0.18589,359,22996,0.16365,0.20579
1513,1513,2017,Bavaria,Upper Secondary Level,Often,0.05631,104,22996,0.04508,0.06691
1514,1514,2017,Bavaria,Upper Secondary Level,Very often,0.01122,36,22996,0.00791,0.01441
1515,1515,2017,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.56188,153,22996,0.45211,0.67299
1516,1516,2017,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.26045,82,22996,0.17675,0.32823
1517,1517,2017,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.17767,49,22996,0.12076,0.24908
1518,1518,2017,Bavaria,First Stage of Tertiary Education,Very seldom,0.39112,114,22996,0.31465,0.46861
1519,1519,2017,Bavaria,First Stage of Tertiary Education,Seldom,0.41844,90,22996,0.30188,0.52344
1520,1520,2017,Bavaria,First Stage of Tertiary Education,Sometimes,0.19045,47,22996,0.13499,0.25156
1521,1521,2017,Bavaria,Second Stage of Tertiary Education,Very seldom,0.42411,453,22996,0.38888,0.46009
1522,1522,2017,Bavaria,Second Stage of Tertiary Education,Seldom,0.35741,353,22996,0.31633,0.4056
1523,1523,2017,Bavaria,Second Stage of Tertiary Education,Sometimes,0.17429,171,22996,0.14328,0.21115
1524,1524,2017,Bavaria,Second Stage of Tertiary Education,Often,0.04419,40,22996,0.02848,0.06042
1525,1525,2017,Berlin,Upper Secondary Level,Very seldom,0.4142,128,22996,0.35619,0.47323
1526,1526,2017,Berlin,Upper Secondary Level,Seldom,0.4227,129,22996,0.35915,0.49721
1527,1527,2017,Berlin,Upper Secondary Level,Sometimes,0.16311,61,22996,0.13226,0.19845
1528,1528,2017,Berlin,Second Stage of Tertiary Education,Very seldom,0.43944,168,22996,0.37157,0.50273
1529,1529,2017,Berlin,Second Stage of Tertiary Education,Seldom,0.34802,144,22996,0.29052,0.40877
1530,1530,2017,Berlin,Second Stage of Tertiary Education,Sometimes,0.21254,68,22996,0.16399,0.26739
1531,1531,2017,Brandenburg,Lower Secondary Level,Very seldom,1.0,35,22996,0.65989,1.38216
1532,1532,2017,Brandenburg,Upper Secondary Level,Very seldom,0.31051,177,22996,0.27337,0.35547
1533,1533,2017,Brandenburg,Upper Secondary Level,Seldom,0.43798,214,22996,0.3776,0.50282
1534,1534,2017,Brandenburg,Upper Secondary Level,Sometimes,0.19318,82,22996,0.14971,0.24489
1535,1535,2017,Brandenburg,Upper Secondary Level,Often,0.05833,31,22996,0.03711,0.08369
1536,1536,2017,Brandenburg,Post-secondary Non-tertiary Level,Seldom,1.0,31,22996,0.74033,1.36521
1537,1537,2017,Brandenburg,First Stage of Tertiary Education,Seldom,1.0,33,22996,0.65435,1.42121
1538,1538,2017,Brandenburg,Second Stage of Tertiary Education,Very seldom,0.42629,101,22996,0.34906,0.50044
1539,1539,2017,Brandenburg,Second Stage of Tertiary Education,Seldom,0.32454,84,22996,0.27436,0.39191
1540,1540,2017,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.24917,47,22996,0.15949,0.3639
1541,1541,2017,Mecklenburg-Western Pomerania,Upper Secondary Level,Very seldom,0.46787,138,22996,0.38751,0.54842
1542,1542,2017,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.34649,95,22996,0.26346,0.44828
1543,1543,2017,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.18563,46,22996,0.12097,0.26351
1544,1544,2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very seldom,0.47798,57,22996,0.37657,0.57284
1545,1545,2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.52202,50,22996,0.3685,0.68074
1546,1546,2017,Saxony,Lower Secondary Level,Very seldom,0.56758,49,22996,0.40695,0.77303
1547,1547,2017,Saxony,Lower Secondary Level,Seldom,0.43242,36,22996,0.27853,0.61582
1548,1548,2017,Saxony,Upper Secondary Level,Very seldom,0.34907,312,22996,0.30882,0.39085
1549,1549,2017,Saxony,Upper Secondary Level,Seldom,0.37291,317,22996,0.32851,0.41087
1550,1550,2017,Saxony,Upper Secondary Level,Sometimes,0.20651,156,22996,0.17575,0.23742
1551,1551,2017,Saxony,Upper Secondary Level,Often,0.07151,54,22996,0.05666,0.08851
1552,1552,2017,Saxony,Post-secondary Non-tertiary Level,Very seldom,0.54813,33,22996,0.3985,0.74358
1553,1553,2017,Saxony,Post-secondary Non-tertiary Level,Seldom,0.45187,34,22996,0.33219,0.55962
1554,1554,2017,Saxony,First Stage of Tertiary Education,Very seldom,0.61269,50,22996,0.41098,0.84806
1555,1555,2017,Saxony,First Stage of Tertiary Education,Seldom,0.38731,45,22996,0.2927,0.47112
1556,1556,2017,Saxony,Second Stage of Tertiary Education,Very seldom,0.37605,158,22996,0.32141,0.43505
1557,1557,2017,Saxony,Second Stage of Tertiary Education,Seldom,0.42701,175,22996,0.36749,0.4976
1558,1558,2017,Saxony,Second Stage of Tertiary Education,Sometimes,0.19693,74,22996,0.15276,0.25457
1559,1559,2017,Saxony-Anhalt,Lower Secondary Level,Seldom,1.0,31,22996,0.62583,1.47186
1560,1560,2017,Saxony-Anhalt,Upper Secondary Level,Very seldom,0.36819,180,22996,0.30593,0.41184
1561,1561,2017,Saxony-Anhalt,Upper Secondary Level,Seldom,0.42072,179,22996,0.36835,0.48027
1562,1562,2017,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.2111,76,22996,0.16754,0.26403
1563,1563,2017,Saxony-Anhalt,Second Stage of Tertiary Education,Very seldom,0.33913,79,22996,0.29539,0.38914
1564,1564,2017,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.46604,87,22996,0.35879,0.59242
1565,1565,2017,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.19483,39,22996,0.13978,0.26369
1566,1566,2017,Thuringa,Upper Secondary Level,Very seldom,0.41785,230,22996,0.36847,0.48303
1567,1567,2017,Thuringa,Upper Secondary Level,Seldom,0.29472,188,22996,0.24377,0.33477
1568,1568,2017,Thuringa,Upper Secondary Level,Sometimes,0.21051,90,22996,0.16086,0.26046
1569,1569,2017,Thuringa,Upper Secondary Level,Often,0.07692,36,22996,0.04473,0.11157
1570,1570,2017,Thuringa,Second Stage of Tertiary Education,Very seldom,0.49144,91,22996,0.39183,0.62296
1571,1571,2017,Thuringa,Second Stage of Tertiary Education,Seldom,0.50856,96,22996,0.41899,0.59528
1572,1572,2018,Schleswig-Holstein,Lower Secondary Level,Very seldom,0.44483,41,22132,0.30843,0.60016
1573,1573,2018,Schleswig-Holstein,Lower Secondary Level,Seldom,0.55517,52,22132,0.40166,0.72071
1574,1574,2018,Schleswig-Holstein,Upper Secondary Level,Very seldom,0.38871,167,22132,0.31542,0.45818
1575,1575,2018,Schleswig-Holstein,Upper Secondary Level,Seldom,0.44816,169,22132,0.38857,0.50895
1576,1576,2018,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.16313,69,22132,0.12366,0.21642
1577,1577,2018,Schleswig-Holstein,Post-secondary Non-tertiary Level,Very seldom,1.0,37,22132,0.64705,1.48059
1578,1578,2018,Schleswig-Holstein,Second Stage of Tertiary Education,Very seldom,0.36927,75,22132,0.27275,0.51243
1579,1579,2018,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.45947,75,22132,0.35514,0.56994
1580,1580,2018,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.17126,34,22132,0.12317,0.23417
1581,1581,2018,Hamburg,Upper Secondary Level,Very seldom,0.45881,69,22132,0.33956,0.60963
