,Unnamed: 0,year,bula_h,sampreg,hgseval,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1510,1510,2020,Bavaria,West,Much Too Large,0.0223,46,18957,0.01575,0.03043
1511,1511,2020,Berlin,West,Much Too Small,0.0205,34,18957,0.00841,0.04091
1512,1512,2020,Berlin,West,A Bit Too Small,0.1767,147,18957,0.13152,0.2202
1513,1513,2020,Berlin,West,Just Right,0.69722,420,18957,0.60795,0.78932
1514,1514,2020,Berlin,West,A Bit Too Large,0.10558,49,18957,0.06997,0.1502
1515,1515,2020,Berlin,East,A Bit Too Small,0.15424,73,18957,0.10015,0.23289
1516,1516,2020,Berlin,East,Just Right,0.76648,250,18957,0.65083,0.90273
1517,1517,2020,Berlin,East,A Bit Too Large,0.07927,31,18957,0.0498,0.11167
1518,1518,2020,Brandenburg,East,A Bit Too Small,0.09324,94,18957,0.06177,0.12607
1519,1519,2020,Brandenburg,East,Just Right,0.80646,555,18957,0.73497,0.88883
1520,1520,2020,Brandenburg,East,A Bit Too Large,0.10031,71,18957,0.07201,0.13607
1521,1521,2020,Mecklenburg-Western Pomerania,East,A Bit Too Small,0.11023,40,18957,0.06456,0.16114
1522,1522,2020,Mecklenburg-Western Pomerania,East,Just Right,0.78928,283,18957,0.6859,0.89726
1523,1523,2020,Mecklenburg-Western Pomerania,East,A Bit Too Large,0.10049,35,18957,0.07452,0.12778
1524,1524,2020,Saxony,East,A Bit Too Small,0.14578,143,18957,0.10914,0.19125
1525,1525,2020,Saxony,East,Just Right,0.73105,796,18957,0.67145,0.7925
1526,1526,2020,Saxony,East,A Bit Too Large,0.12317,106,18957,0.09375,0.15243
1527,1527,2020,Saxony-Anhalt,East,A Bit Too Small,0.10479,87,18957,0.08271,0.14204
1528,1528,2020,Saxony-Anhalt,East,Just Right,0.75267,436,18957,0.67034,0.85374
1529,1529,2020,Saxony-Anhalt,East,A Bit Too Large,0.14254,72,18957,0.11017,0.18515
1530,1530,2020,Thuringa,East,A Bit Too Small,0.10775,78,18957,0.08282,0.13479
1531,1531,2020,Thuringa,East,Just Right,0.79527,457,18957,0.69912,0.89653
1532,1532,2020,Thuringa,East,A Bit Too Large,0.09698,70,18957,0.07495,0.11981
1533,1533,2021,Schleswig-Holstein,West,A Bit Too Small,0.09969,65,12187,0.0668,0.13976
1534,1534,2021,Schleswig-Holstein,West,Just Right,0.7261,343,12187,0.63923,0.8458
1535,1535,2021,Schleswig-Holstein,West,A Bit Too Large,0.17421,70,12187,0.13093,0.22485
1536,1536,2021,Hamburg,West,A Bit Too Small,0.14065,49,12187,0.09669,0.20179
1537,1537,2021,Hamburg,West,Just Right,0.85935,224,12187,0.73325,1.00701
1538,1538,2021,Lower Saxony,West,Much Too Small,0.01063,39,12187,0.00512,0.01741
1539,1539,2021,Lower Saxony,West,A Bit Too Small,0.09019,152,12187,0.06961,0.11556
1540,1540,2021,Lower Saxony,West,Just Right,0.67896,809,12187,0.61594,0.74938
1541,1541,2021,Lower Saxony,West,A Bit Too Large,0.17169,166,12187,0.14417,0.2074
1542,1542,2021,Lower Saxony,West,Much Too Large,0.04853,45,12187,0.03479,0.05999
1543,1543,2021,Bremen,West,Just Right,1.0,69,12187,0.72779,1.31234
1544,1544,2021,North Rhine-Westphalia,West,Much Too Small,0.0112,100,12187,0.00676,0.01664
1545,1545,2021,North Rhine-Westphalia,West,A Bit Too Small,0.11412,380,12187,0.09671,0.12939
1546,1546,2021,North Rhine-Westphalia,West,Just Right,0.7009,1836,12187,0.66098,0.74263
1547,1547,2021,North Rhine-Westphalia,West,A Bit Too Large,0.14494,318,12187,0.12741,0.16368
1548,1548,2021,North Rhine-Westphalia,West,Much Too Large,0.02884,51,12187,0.0211,0.03967
1549,1549,2021,Hesse,West,Much Too Small,0.01627,38,12187,0.0082,0.02615
1550,1550,2021,Hesse,West,A Bit Too Small,0.11058,136,12187,0.08381,0.14301
1551,1551,2021,Hesse,West,Just Right,0.69546,551,12187,0.62212,0.76098
1552,1552,2021,Hesse,West,A Bit Too Large,0.17769,119,12187,0.14267,0.22034
1553,1553,2021,"Rhineland-Palatinate, Saarland",West,A Bit Too Small,0.08928,88,12187,0.05923,0.12351
1554,1554,2021,"Rhineland-Palatinate, Saarland",West,Just Right,0.71371,422,12187,0.61887,0.78838
1555,1555,2021,"Rhineland-Palatinate, Saarland",West,A Bit Too Large,0.19702,87,12187,0.16295,0.23416
1556,1556,2021,Baden-Wuerttemberg,West,Much Too Small,0.01524,40,12187,0.00935,0.02314
1557,1557,2021,Baden-Wuerttemberg,West,A Bit Too Small,0.09621,176,12187,0.07459,0.11442
1558,1558,2021,Baden-Wuerttemberg,West,Just Right,0.70873,910,12187,0.66439,0.77017
1559,1559,2021,Baden-Wuerttemberg,West,A Bit Too Large,0.15533,189,12187,0.13451,0.18079
1560,1560,2021,Baden-Wuerttemberg,West,Much Too Large,0.02449,36,12187,0.01468,0.03478
1561,1561,2021,Bavaria,West,Much Too Small,0.01387,41,12187,0.00602,0.023
1562,1562,2021,Bavaria,West,A Bit Too Small,0.10851,263,12187,0.09363,0.12435
1563,1563,2021,Bavaria,West,Just Right,0.67938,1260,12187,0.62869,0.72445
1564,1564,2021,Bavaria,West,A Bit Too Large,0.16396,270,12187,0.14002,0.19288
1565,1565,2021,Bavaria,West,Much Too Large,0.03429,45,12187,0.02394,0.04696
1566,1566,2021,Berlin,West,A Bit Too Small,0.16018,88,12187,0.11733,0.21657
1567,1567,2021,Berlin,West,Just Right,0.68713,247,12187,0.5935,0.79361
1568,1568,2021,Berlin,West,A Bit Too Large,0.15269,48,12187,0.10303,0.22973
1569,1569,2021,Berlin,East,A Bit Too Small,0.18856,47,12187,0.11759,0.26118
1570,1570,2021,Berlin,East,Just Right,0.81144,152,12187,0.62931,0.9695
1571,1571,2021,Brandenburg,East,A Bit Too Small,0.08127,45,12187,0.05313,0.11779
1572,1572,2021,Brandenburg,East,Just Right,0.7737,340,12187,0.67824,0.88262
1573,1573,2021,Brandenburg,East,A Bit Too Large,0.14503,72,12187,0.10076,0.21269
1574,1574,2021,Mecklenburg-Western Pomerania,East,Just Right,0.87241,192,12187,0.72828,1.01964
1575,1575,2021,Mecklenburg-Western Pomerania,East,A Bit Too Large,0.12759,41,12187,0.09674,0.16288
1576,1576,2021,Saxony,East,A Bit Too Small,0.11212,99,12187,0.0865,0.14148
1577,1577,2021,Saxony,East,Just Right,0.76165,566,12187,0.69124,0.84198
1578,1578,2021,Saxony,East,A Bit Too Large,0.12623,78,12187,0.08974,0.15149
1579,1579,2021,Saxony-Anhalt,East,A Bit Too Small,0.07862,53,12187,0.05507,0.10423
1580,1580,2021,Saxony-Anhalt,East,Just Right,0.74659,277,12187,0.63059,0.86092
1581,1581,2021,Saxony-Anhalt,East,A Bit Too Large,0.17479,51,12187,0.11357,0.24718
1582,1582,2021,Thuringa,East,A Bit Too Small,0.09709,50,12187,0.06111,0.16399
1583,1583,2021,Thuringa,East,Just Right,0.75751,304,12187,0.65381,0.85871
1584,1584,2021,Thuringa,East,A Bit Too Large,0.1454,50,12187,0.09356,0.2039
