year,bula_h,quintil_oecd_hh,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,North Rhine-Westphalia,3rd Quintile,A Bit Too Large,0.13171,65,596,0.10454,0.15889
2013,North Rhine-Westphalia,4th Quintile,A Bit Too Small,0.08232,80,604,0.06038,0.10425
2013,North Rhine-Westphalia,4th Quintile,Just Right,0.71118,438,604,0.67501,0.74736
2013,North Rhine-Westphalia,4th Quintile,A Bit Too Large,0.18443,86,604,0.15347,0.21538
2013,North Rhine-Westphalia,5th Quintile,A Bit Too Small,0.07006,54,739,0.05165,0.08848
2013,North Rhine-Westphalia,5th Quintile,Just Right,0.68175,526,739,0.64814,0.71536
2013,North Rhine-Westphalia,5th Quintile,A Bit Too Large,0.19626,128,739,0.16760,0.22491
2013,North Rhine-Westphalia,5th Quintile,Much Too Large,0.04827,31,739,0.03280,0.06373
2013,Hesse,1st Quintile,A Bit Too Small,0.19802,69,237,0.14718,0.24887
2013,Hesse,1st Quintile,Just Right,0.66904,168,237,0.60900,0.72908
2013,Hesse,2nd Quintile,A Bit Too Small,0.11534,53,214,0.07245,0.15824
2013,Hesse,2nd Quintile,Just Right,0.75359,161,214,0.69572,0.81146
2013,Hesse,3rd Quintile,A Bit Too Small,0.12634,47,236,0.08386,0.16881
2013,Hesse,3rd Quintile,Just Right,0.64277,151,236,0.58150,0.70403
2013,Hesse,3rd Quintile,A Bit Too Large,0.18953,38,236,0.13942,0.23965
2013,Hesse,4th Quintile,A Bit Too Small,0.09914,33,198,0.05740,0.14087
2013,Hesse,4th Quintile,Just Right,0.65397,127,198,0.58754,0.72040
2013,Hesse,4th Quintile,A Bit Too Large,0.23652,38,198,0.17718,0.29586
2013,Hesse,5th Quintile,A Bit Too Small,0.12069,54,314,0.08460,0.15678
2013,Hesse,5th Quintile,Just Right,0.65957,205,314,0.60707,0.71206
2013,Hesse,5th Quintile,A Bit Too Large,0.16134,55,314,0.12058,0.20209
2013,"Rhineland-Palatinate, Saarland",1st Quintile,A Bit Too Small,0.14434,44,218,0.09758,0.19110
2013,"Rhineland-Palatinate, Saarland",1st Quintile,Just Right,0.78930,174,218,0.73504,0.84356
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,Just Right,0.76972,166,166,0.70548,0.83396
2013,"Rhineland-Palatinate, Saarland",3rd Quintile,Just Right,0.70274,151,183,0.63634,0.76915
2013,"Rhineland-Palatinate, Saarland",3rd Quintile,A Bit Too Large,0.20032,32,183,0.14217,0.25847
2013,"Rhineland-Palatinate, Saarland",4th Quintile,Just Right,0.72557,125,125,0.64703,0.80411
2013,"Rhineland-Palatinate, Saarland",5th Quintile,Just Right,0.65851,130,175,0.58805,0.72897
2013,"Rhineland-Palatinate, Saarland",5th Quintile,A Bit Too Large,0.25166,45,175,0.18718,0.31614
2013,Baden-Wuerttemberg,1st Quintile,A Bit Too Small,0.13801,86,321,0.10022,0.17580
2013,Baden-Wuerttemberg,1st Quintile,Just Right,0.77189,235,321,0.72591,0.81787
2013,Baden-Wuerttemberg,2nd Quintile,A Bit Too Small,0.11167,88,372,0.07962,0.14372
2013,Baden-Wuerttemberg,2nd Quintile,Just Right,0.73999,284,372,0.69536,0.78463
2013,Baden-Wuerttemberg,3rd Quintile,A Bit Too Small,0.11045,68,413,0.08018,0.14071
2013,Baden-Wuerttemberg,3rd Quintile,Just Right,0.70047,298,413,0.65624,0.74470
2013,Baden-Wuerttemberg,3rd Quintile,A Bit Too Large,0.15968,47,413,0.12431,0.19505
2013,Baden-Wuerttemberg,4th Quintile,A Bit Too Small,0.13933,74,444,0.10708,0.17158
2013,Baden-Wuerttemberg,4th Quintile,Just Right,0.69691,312,444,0.65411,0.73971
2013,Baden-Wuerttemberg,4th Quintile,A Bit Too Large,0.13096,58,444,0.09954,0.16238
2013,Baden-Wuerttemberg,5th Quintile,A Bit Too Small,0.09527,48,451,0.06814,0.12240
2013,Baden-Wuerttemberg,5th Quintile,Just Right,0.63199,314,451,0.58743,0.67655
2013,Baden-Wuerttemberg,5th Quintile,A Bit Too Large,0.21006,89,451,0.17242,0.24770
2013,Bavaria,1st Quintile,A Bit Too Small,0.17358,104,476,0.13952,0.20765
2013,Bavaria,1st Quintile,Just Right,0.68475,330,476,0.64297,0.72654
2013,Bavaria,1st Quintile,A Bit Too Large,0.09838,42,476,0.07160,0.12517
2013,Bavaria,2nd Quintile,A Bit Too Small,0.12578,107,582,0.09882,0.15275
2013,Bavaria,2nd Quintile,Just Right,0.72641,424,582,0.69016,0.76266
2013,Bavaria,2nd Quintile,A Bit Too Large,0.11278,51,582,0.08706,0.13851
2013,Bavaria,3rd Quintile,A Bit Too Small,0.13890,109,550,0.10997,0.16783
2013,Bavaria,3rd Quintile,Just Right,0.63887,370,550,0.59869,0.67905
2013,Bavaria,3rd Quintile,A Bit Too Large,0.17057,71,550,0.13911,0.20204
2013,Bavaria,4th Quintile,A Bit Too Small,0.13821,95,542,0.10913,0.16729
2013,Bavaria,4th Quintile,Just Right,0.70101,384,542,0.66243,0.73959
2013,Bavaria,4th Quintile,A Bit Too Large,0.14351,63,542,0.11396,0.17305
2013,Bavaria,5th Quintile,A Bit Too Small,0.11152,68,577,0.08582,0.13723
2013,Bavaria,5th Quintile,Just Right,0.64534,401,577,0.60627,0.68441
2013,Bavaria,5th Quintile,A Bit Too Large,0.20954,108,577,0.17630,0.24278
2013,Berlin,1st Quintile,A Bit Too Small,0.26873,69,198,0.20682,0.33063
2013,Berlin,1st Quintile,Just Right,0.63743,129,198,0.57030,0.70457
2013,Berlin,2nd Quintile,A Bit Too Small,0.21402,47,148,0.14772,0.28032
2013,Berlin,2nd Quintile,Just Right,0.70808,101,148,0.63458,0.78157
2013,Berlin,3rd Quintile,Just Right,0.71952,98,98,0.63011,0.80892
2013,Berlin,4th Quintile,Just Right,0.68032,95,95,0.58605,0.77460
2013,Berlin,5th Quintile,Just Right,0.77690,81,81,0.68567,0.86813
2013,Brandenburg,1st Quintile,A Bit Too Small,0.17676,39,187,0.12194,0.23159
2013,Brandenburg,1st Quintile,Just Right,0.73280,148,187,0.66920,0.79639
2013,Brandenburg,2nd Quintile,Just Right,0.71449,122,122,0.63401,0.79497
2013,Brandenburg,3rd Quintile,Just Right,0.63049,99,99,0.53492,0.72605
2013,Brandenburg,4th Quintile,Just Right,0.73216,66,66,0.62451,0.83982
2013,Brandenburg,5th Quintile,Just Right,0.83384,57,57,0.73634,0.93133
2013,Mecklenburg-Western Pomerania,1st Quintile,Just Right,0.82183,98,98,0.74568,0.89798
2013,Mecklenburg-Western Pomerania,2nd Quintile,Just Right,0.61010,64,64,0.48967,0.73054
2013,Mecklenburg-Western Pomerania,3rd Quintile,Just Right,0.67492,51,51,0.54509,0.80476
2013,Mecklenburg-Western Pomerania,4th Quintile,Just Right,0.71349,31,31,0.55170,0.87528
2013,Saxony,1st Quintile,A Bit Too Small,0.15832,72,255,0.11343,0.20322
2013,Saxony,1st Quintile,Just Right,0.77714,183,255,0.72595,0.82832
2013,Saxony,2nd Quintile,A Bit Too Small,0.11415,43,270,0.07615,0.15215
2013,Saxony,2nd Quintile,Just Right,0.75139,227,270,0.69974,0.80304
2013,Saxony,3rd Quintile,A Bit Too Small,0.11477,34,197,0.07014,0.15939
2013,Saxony,3rd Quintile,Just Right,0.76396,163,197,0.70451,0.82342
2013,Saxony,4th Quintile,Just Right,0.69395,112,112,0.60821,0.77968
2013,Saxony,5th Quintile,Just Right,0.77647,74,74,0.68090,0.87204
2013,Saxony-Anhalt,1st Quintile,Just Right,0.81501,169,169,0.75630,0.87373
2013,Saxony-Anhalt,2nd Quintile,Just Right,0.74881,115,115,0.66920,0.82843
2013,Saxony-Anhalt,3rd Quintile,Just Right,0.69889,94,94,0.60565,0.79212
2013,Saxony-Anhalt,4th Quintile,Just Right,0.85368,68,68,0.76905,0.93831
2013,Saxony-Anhalt,5th Quintile,Just Right,0.62739,37,37,0.46945,0.78534
2013,Thuringa,1st Quintile,Just Right,0.84402,123,123,0.77963,0.90840
2013,Thuringa,2nd Quintile,Just Right,0.82184,130,130,0.75581,0.88787
2013,Thuringa,3rd Quintile,Just Right,0.71307,90,90,0.61910,0.80705
2013,Thuringa,4th Quintile,Just Right,0.73689,63,63,0.62729,0.84650
2013,Thuringa,5th Quintile,Just Right,0.76610,42,42,0.63652,0.89567
2014,Schleswig-Holstein,1st Quintile,Just Right,0.74406,104,104,0.65978,0.82834
2014,Schleswig-Holstein,2nd Quintile,Just Right,0.66861,73,73,0.55989,0.77734
2014,Schleswig-Holstein,3rd Quintile,Just Right,0.65441,69,69,0.54138,0.76744
2014,Schleswig-Holstein,4th Quintile,Just Right,0.61823,80,80,0.51110,0.72536
2014,Schleswig-Holstein,5th Quintile,Just Right,0.74917,66,66,0.64379,0.85456
2014,Hamburg,1st Quintile,Just Right,0.63472,33,33,0.46789,0.80156
2014,Hamburg,2nd Quintile,Just Right,0.75855,46,46,0.63350,0.88359
2014,Hamburg,4th Quintile,Just Right,0.73389,41,41,0.59694,0.87085
2014,Hamburg,5th Quintile,Just Right,0.65079,44,44,0.50830,0.79328
2014,Lower Saxony,1st Quintile,A Bit Too Small,0.14364,54,272,0.10188,0.18539
2014,Lower Saxony,1st Quintile,Just Right,0.68089,218,272,0.62539,0.73639
2014,Lower Saxony,2nd Quintile,A Bit Too Small,0.13178,43,256,0.09026,0.17329
2014,Lower Saxony,2nd Quintile,Just Right,0.76413,213,256,0.71202,0.81623
2014,Lower Saxony,3rd Quintile,Just Right,0.65121,193,233,0.58988,0.71254
2014,Lower Saxony,3rd Quintile,A Bit Too Large,0.20280,40,233,0.15106,0.25454
2014,Lower Saxony,4th Quintile,Just Right,0.67148,200,258,0.61406,0.72890
2014,Lower Saxony,4th Quintile,A Bit Too Large,0.18929,58,258,0.14139,0.23718
2014,Lower Saxony,5th Quintile,Just Right,0.62141,169,241,0.56004,0.68277
2014,Lower Saxony,5th Quintile,A Bit Too Large,0.24833,72,241,0.19367,0.30299
2014,North Rhine-Westphalia,1st Quintile,Much Too Small,0.02446,39,759,0.01346,0.03545
2014,North Rhine-Westphalia,1st Quintile,A Bit Too Small,0.15346,168,759,0.12780,0.17912
2014,North Rhine-Westphalia,1st Quintile,Just Right,0.73012,512,759,0.69852,0.76172
2014,North Rhine-Westphalia,1st Quintile,A Bit Too Large,0.08837,40,759,0.06817,0.10858
2014,North Rhine-Westphalia,2nd Quintile,A Bit Too Small,0.13602,93,594,0.10842,0.16361
2014,North Rhine-Westphalia,2nd Quintile,Just Right,0.72838,448,594,0.69258,0.76418
2014,North Rhine-Westphalia,2nd Quintile,A Bit Too Large,0.11798,53,594,0.09202,0.14395
2014,North Rhine-Westphalia,3rd Quintile,A Bit Too Small,0.10779,96,587,0.08268,0.13290
2014,North Rhine-Westphalia,3rd Quintile,Just Right,0.66602,419,587,0.62783,0.70421
2014,North Rhine-Westphalia,3rd Quintile,A Bit Too Large,0.16515,72,587,0.13509,0.19522
2014,North Rhine-Westphalia,4th Quintile,A Bit Too Small,0.12148,82,575,0.09476,0.14821
2014,North Rhine-Westphalia,4th Quintile,Just Right,0.67138,408,575,0.63295,0.70981
2014,North Rhine-Westphalia,4th Quintile,A Bit Too Large,0.17188,85,575,0.14101,0.20274
2014,North Rhine-Westphalia,5th Quintile,A Bit Too Small,0.07912,63,644,0.05826,0.09999
2014,North Rhine-Westphalia,5th Quintile,Just Right,0.67517,439,644,0.63897,0.71137
2014,North Rhine-Westphalia,5th Quintile,A Bit Too Large,0.19115,111,644,0.16076,0.22154
2014,North Rhine-Westphalia,5th Quintile,Much Too Large,0.05417,31,644,0.03667,0.07166
2014,Hesse,1st Quintile,A Bit Too Small,0.17096,50,175,0.11502,0.22690
2014,Hesse,1st Quintile,Just Right,0.70620,125,175,0.63852,0.77388
2014,Hesse,2nd Quintile,A Bit Too Small,0.17423,49,175,0.11787,0.23060
2014,Hesse,2nd Quintile,Just Right,0.64362,126,175,0.57246,0.71478
2014,Hesse,3rd Quintile,A Bit Too Small,0.13270,41,201,0.08568,0.17971
2014,Hesse,3rd Quintile,Just Right,0.61577,128,201,0.54836,0.68318
2014,Hesse,3rd Quintile,A Bit Too Large,0.21961,32,201,0.16223,0.27698
2014,Hesse,4th Quintile,A Bit Too Small,0.11641,32,198,0.07162,0.16120
2014,Hesse,4th Quintile,Just Right,0.66945,135,198,0.60376,0.73514
2014,Hesse,4th Quintile,A Bit Too Large,0.16699,31,198,0.11491,0.21907
2014,Hesse,5th Quintile,A Bit Too Small,0.10785,34,277,0.07126,0.14445
2014,Hesse,5th Quintile,Just Right,0.69838,194,277,0.64424,0.75253
2014,Hesse,5th Quintile,A Bit Too Large,0.15295,49,277,0.11049,0.19542
2014,"Rhineland-Palatinate, Saarland",1st Quintile,A Bit Too Small,0.15334,35,190,0.10197,0.20471
2014,"Rhineland-Palatinate, Saarland",1st Quintile,Just Right,0.76239,155,190,0.70171,0.82307
2014,"Rhineland-Palatinate, Saarland",2nd Quintile,Just Right,0.73921,148,148,0.66823,0.81018
2014,"Rhineland-Palatinate, Saarland",3rd Quintile,Just Right,0.67496,138,138,0.59652,0.75339
2014,"Rhineland-Palatinate, Saarland",4th Quintile,Just Right,0.67565,115,148,0.59998,0.75133
2014,"Rhineland-Palatinate, Saarland",4th Quintile,A Bit Too Large,0.24330,33,148,0.17394,0.31266
2014,"Rhineland-Palatinate, Saarland",5th Quintile,Just Right,0.64356,101,142,0.56451,0.72262
2014,"Rhineland-Palatinate, Saarland",5th Quintile,A Bit Too Large,0.26625,41,142,0.19329,0.33920
2014,Baden-Wuerttemberg,1st Quintile,A Bit Too Small,0.14940,62,236,0.10382,0.19498
2014,Baden-Wuerttemberg,1st Quintile,Just Right,0.70742,174,236,0.64925,0.76559
2014,Baden-Wuerttemberg,2nd Quintile,A Bit Too Small,0.12914,76,336,0.09323,0.16505
2014,Baden-Wuerttemberg,2nd Quintile,Just Right,0.66106,228,336,0.61037,0.71174
2014,Baden-Wuerttemberg,2nd Quintile,A Bit Too Large,0.14263,32,336,0.10518,0.18008
2014,Baden-Wuerttemberg,3rd Quintile,A Bit Too Small,0.08267,58,350,0.05378,0.11156
2014,Baden-Wuerttemberg,3rd Quintile,Just Right,0.74132,253,350,0.69538,0.78727
2014,Baden-Wuerttemberg,3rd Quintile,A Bit Too Large,0.14058,39,350,0.10411,0.17705
2014,Baden-Wuerttemberg,4th Quintile,A Bit Too Small,0.12454,49,363,0.09052,0.15855
2014,Baden-Wuerttemberg,4th Quintile,Just Right,0.65042,258,363,0.60130,0.69954
2014,Baden-Wuerttemberg,4th Quintile,A Bit Too Large,0.18159,56,363,0.14187,0.22130
2014,Baden-Wuerttemberg,5th Quintile,A Bit Too Small,0.08818,50,435,0.06150,0.11486
2014,Baden-Wuerttemberg,5th Quintile,Just Right,0.69541,311,435,0.65211,0.73871
2014,Baden-Wuerttemberg,5th Quintile,A Bit Too Large,0.18255,74,435,0.14621,0.21890
2014,Bavaria,1st Quintile,A Bit Too Small,0.14387,84,403,0.10956,0.17818
2014,Bavaria,1st Quintile,Just Right,0.72364,319,403,0.67992,0.76735
2014,Bavaria,2nd Quintile,A Bit Too Small,0.12616,90,479,0.09639,0.15592
2014,Bavaria,2nd Quintile,Just Right,0.68430,334,479,0.64263,0.72597
2014,Bavaria,2nd Quintile,A Bit Too Large,0.14694,55,479,0.11520,0.17868
2014,Bavaria,3rd Quintile,A Bit Too Small,0.13495,83,482,0.10442,0.16548
2014,Bavaria,3rd Quintile,Just Right,0.64600,330,482,0.60326,0.68874
2014,Bavaria,3rd Quintile,A Bit Too Large,0.16345,69,482,0.13041,0.19650
2014,Bavaria,4th Quintile,A Bit Too Small,0.12148,69,477,0.09213,0.15083
2014,Bavaria,4th Quintile,Just Right,0.71828,350,477,0.67786,0.75869
2014,Bavaria,4th Quintile,A Bit Too Large,0.12813,58,477,0.09810,0.15815
2014,Bavaria,5th Quintile,A Bit Too Small,0.10394,78,558,0.07859,0.12928
2014,Bavaria,5th Quintile,Just Right,0.65037,370,558,0.61076,0.68997
2014,Bavaria,5th Quintile,A Bit Too Large,0.20953,110,558,0.17574,0.24333
2014,Berlin,1st Quintile,A Bit Too Small,0.23479,46,143,0.16507,0.30451
2014,Berlin,1st Quintile,Just Right,0.70715,97,143,0.63230,0.78200
2014,Berlin,2nd Quintile,Just Right,0.70569,93,93,0.61256,0.79881
2014,Berlin,3rd Quintile,Just Right,0.62662,79,79,0.51928,0.73397
2014,Berlin,4th Quintile,Just Right,0.70834,83,83,0.60996,0.80672
2014,Berlin,5th Quintile,Just Right,0.62041,79,79,0.51271,0.72810
2014,Brandenburg,1st Quintile,Just Right,0.72827,131,131,0.65180,0.80474
2014,Brandenburg,2nd Quintile,Just Right,0.69135,102,102,0.60126,0.78144
2014,Brandenburg,3rd Quintile,Just Right,0.78119,104,104,0.70135,0.86104
2014,Brandenburg,4th Quintile,Just Right,0.73016,78,78,0.63102,0.82931
2014,Brandenburg,5th Quintile,Just Right,0.70884,48,48,0.57896,0.83872
2014,Mecklenburg-Western Pomerania,1st Quintile,Just Right,0.73410,80,80,0.63667,0.83153
2014,Mecklenburg-Western Pomerania,2nd Quintile,Just Right,0.76280,71,71,0.66315,0.86245
2014,Mecklenburg-Western Pomerania,3rd Quintile,Just Right,0.64989,41,41,0.50206,0.79772
2014,Saxony,1st Quintile,A Bit Too Small,0.14349,44,195,0.09416,0.19283
2014,Saxony,1st Quintile,Just Right,0.76182,151,195,0.70188,0.82176
2014,Saxony,2nd Quintile,A Bit Too Small,0.16407,38,220,0.11502,0.21312
2014,Saxony,2nd Quintile,Just Right,0.66630,182,220,0.60385,0.72875
2014,Saxony,3rd Quintile,A Bit Too Small,0.14943,41,202,0.10015,0.19872
2014,Saxony,3rd Quintile,Just Right,0.69227,161,202,0.62846,0.75608
2014,Saxony,4th Quintile,Just Right,0.61344,95,95,0.51499,0.71188
2014,Saxony,5th Quintile,Just Right,0.71244,68,68,0.60406,0.82082
2014,Saxony-Anhalt,1st Quintile,Just Right,0.76608,128,128,0.69245,0.83970
2014,Saxony-Anhalt,2nd Quintile,Just Right,0.77946,113,113,0.70267,0.85625
2014,Saxony-Anhalt,3rd Quintile,Just Right,0.73982,89,89,0.64816,0.83149
2014,Saxony-Anhalt,4th Quintile,Just Right,0.83492,73,73,0.74917,0.92068
2014,Saxony-Anhalt,5th Quintile,Just Right,0.63781,35,35,0.47626,0.79937
2014,Thuringa,1st Quintile,Just Right,0.78775,115,115,0.71268,0.86281
2014,Thuringa,2nd Quintile,Just Right,0.78719,108,108,0.70963,0.86474
2014,Thuringa,3rd Quintile,Just Right,0.76567,91,91,0.67815,0.85318
2014,Thuringa,4th Quintile,Just Right,0.79953,70,70,0.70506,0.89399
2014,Thuringa,5th Quintile,Just Right,0.79804,45,45,0.67941,0.91666
2015,Schleswig-Holstein,1st Quintile,Just Right,0.72535,96,96,0.63560,0.81511
2015,Schleswig-Holstein,2nd Quintile,Just Right,0.77162,78,78,0.67786,0.86539
2015,Schleswig-Holstein,3rd Quintile,Just Right,0.63160,81,81,0.52590,0.73731
2015,Schleswig-Holstein,4th Quintile,Just Right,0.51057,65,65,0.38810,0.63304
2015,Schleswig-Holstein,5th Quintile,Just Right,0.70635,62,62,0.59206,0.82064
2015,Hamburg,2nd Quintile,Just Right,0.77285,35,35,0.63201,0.91368
2015,Hamburg,3rd Quintile,Just Right,0.92880,45,45,0.85281,1.00478
2015,Hamburg,4th Quintile,Just Right,0.70408,36,36,0.55285,0.85530
2015,Hamburg,5th Quintile,Just Right,0.63357,53,53,0.50261,0.76453
2015,Lower Saxony,1st Quintile,A Bit Too Small,0.16493,57,303,0.12308,0.20679
2015,Lower Saxony,1st Quintile,Just Right,0.69406,246,303,0.64209,0.74604
2015,Lower Saxony,2nd Quintile,A Bit Too Small,0.11088,49,270,0.07336,0.14841
2015,Lower Saxony,2nd Quintile,Just Right,0.71557,221,270,0.66166,0.76948
2015,Lower Saxony,3rd Quintile,A Bit Too Small,0.09024,34,268,0.05588,0.12461
2015,Lower Saxony,3rd Quintile,Just Right,0.70678,199,268,0.65218,0.76139
2015,Lower Saxony,3rd Quintile,A Bit Too Large,0.14031,35,268,0.09865,0.18197
2015,Lower Saxony,4th Quintile,Just Right,0.69644,208,251,0.63945,0.75344
2015,Lower Saxony,4th Quintile,A Bit Too Large,0.19511,43,251,0.14599,0.24423
2015,Lower Saxony,5th Quintile,Just Right,0.64797,176,238,0.58716,0.70877
2015,Lower Saxony,5th Quintile,A Bit Too Large,0.20474,62,238,0.15337,0.25611
2015,North Rhine-Westphalia,1st Quintile,Much Too Small,0.02908,48,818,0.01756,0.04060
2015,North Rhine-Westphalia,1st Quintile,A Bit Too Small,0.11647,166,818,0.09447,0.13846
2015,North Rhine-Westphalia,1st Quintile,Just Right,0.76554,558,818,0.73649,0.79459
2015,North Rhine-Westphalia,1st Quintile,A Bit Too Large,0.08097,46,818,0.06226,0.09967
2015,North Rhine-Westphalia,2nd Quintile,A Bit Too Small,0.11782,119,608,0.09218,0.14347
2015,North Rhine-Westphalia,2nd Quintile,Just Right,0.68227,425,608,0.64523,0.71931
2015,North Rhine-Westphalia,2nd Quintile,A Bit Too Large,0.17899,64,608,0.14849,0.20948
2015,North Rhine-Westphalia,3rd Quintile,A Bit Too Small,0.09907,75,556,0.07421,0.12393
2015,North Rhine-Westphalia,3rd Quintile,Just Right,0.72622,418,556,0.68912,0.76332
2015,North Rhine-Westphalia,3rd Quintile,A Bit Too Large,0.13101,63,556,0.10293,0.15908
2015,North Rhine-Westphalia,4th Quintile,A Bit Too Small,0.13074,78,547,0.10246,0.15902
2015,North Rhine-Westphalia,4th Quintile,Just Right,0.66539,390,547,0.62581,0.70497
2015,North Rhine-Westphalia,4th Quintile,A Bit Too Large,0.16886,79,547,0.13744,0.20028
2015,North Rhine-Westphalia,5th Quintile,A Bit Too Small,0.09115,51,591,0.06793,0.11438
2015,North Rhine-Westphalia,5th Quintile,Just Right,0.66285,425,591,0.62470,0.70100
2015,North Rhine-Westphalia,5th Quintile,A Bit Too Large,0.19839,115,591,0.16621,0.23057
2015,Hesse,1st Quintile,A Bit Too Small,0.19099,56,197,0.13596,0.24602
2015,Hesse,1st Quintile,Just Right,0.66175,141,197,0.59552,0.72799
2015,Hesse,2nd Quintile,A Bit Too Small,0.14558,51,170,0.09241,0.19876
2015,Hesse,2nd Quintile,Just Right,0.66104,119,170,0.58967,0.73241
2015,Hesse,3rd Quintile,A Bit Too Small,0.10359,31,182,0.05920,0.14799
2015,Hesse,3rd Quintile,Just Right,0.71321,151,182,0.64733,0.77910
2015,Hesse,4th Quintile,A Bit Too Small,0.15966,36,195,0.10812,0.21121
2015,Hesse,4th Quintile,Just Right,0.66838,127,195,0.60213,0.73463
2015,Hesse,4th Quintile,A Bit Too Large,0.15339,32,195,0.10268,0.20410
2015,Hesse,5th Quintile,Just Right,0.69543,197,248,0.63804,0.75283
2015,Hesse,5th Quintile,A Bit Too Large,0.19632,51,248,0.14678,0.24585
2015,"Rhineland-Palatinate, Saarland",1st Quintile,A Bit Too Small,0.18627,44,179,0.12908,0.24347
2015,"Rhineland-Palatinate, Saarland",1st Quintile,Just Right,0.70399,135,179,0.63693,0.77105
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,Just Right,0.75174,161,161,0.68481,0.81868
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,Just Right,0.74580,129,129,0.67037,0.82123
2015,"Rhineland-Palatinate, Saarland",4th Quintile,Just Right,0.65594,106,106,0.56508,0.74681
2015,"Rhineland-Palatinate, Saarland",5th Quintile,Just Right,0.62167,103,153,0.54457,0.69877
2015,"Rhineland-Palatinate, Saarland",5th Quintile,A Bit Too Large,0.29799,50,153,0.22528,0.37070
2015,Baden-Wuerttemberg,1st Quintile,A Bit Too Small,0.12999,61,248,0.08805,0.17193
2015,Baden-Wuerttemberg,1st Quintile,Just Right,0.75981,187,248,0.70653,0.81309
2015,Baden-Wuerttemberg,2nd Quintile,A Bit Too Small,0.15615,64,301,0.11507,0.19722
2015,Baden-Wuerttemberg,2nd Quintile,Just Right,0.63195,206,301,0.57738,0.68653
2015,Baden-Wuerttemberg,2nd Quintile,A Bit Too Large,0.14941,31,301,0.10907,0.18975
2015,Baden-Wuerttemberg,3rd Quintile,A Bit Too Small,0.07227,63,358,0.04541,0.09913
2015,Baden-Wuerttemberg,3rd Quintile,Just Right,0.70317,250,358,0.65578,0.75056
2015,Baden-Wuerttemberg,3rd Quintile,A Bit Too Large,0.18659,45,358,0.14618,0.22701
2015,Baden-Wuerttemberg,4th Quintile,A Bit Too Small,0.10441,55,378,0.07354,0.13527
2015,Baden-Wuerttemberg,4th Quintile,Just Right,0.69753,279,378,0.65116,0.74390
2015,Baden-Wuerttemberg,4th Quintile,A Bit Too Large,0.15429,44,378,0.11783,0.19076
2015,Baden-Wuerttemberg,5th Quintile,A Bit Too Small,0.09195,49,423,0.06438,0.11952
