,Unnamed: 0,year,hhtyp,quintil_oecd_hh,hgseval,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1732,1732,2020,Couple without children,3rd Quintile,A Bit Too Large,0.18045,130,18383,0.14841,0.21387
1733,1733,2020,Couple without children,4th Quintile,A Bit Too Small,0.08821,89,18383,0.06767,0.11011
1734,1734,2020,Couple without children,4th Quintile,Just Right,0.70073,685,18383,0.65376,0.75692
1735,1735,2020,Couple without children,4th Quintile,A Bit Too Large,0.21107,189,18383,0.18148,0.25144
1736,1736,2020,Couple without children,5th Quintile,A Bit Too Small,0.07552,116,18383,0.05784,0.09171
1737,1737,2020,Couple without children,5th Quintile,Just Right,0.64281,1106,18383,0.59797,0.68383
1738,1738,2020,Couple without children,5th Quintile,A Bit Too Large,0.22737,416,18383,0.20317,0.25343
1739,1739,2020,Couple without children,5th Quintile,Much Too Large,0.0543,83,18383,0.04012,0.07042
1740,1740,2020,Single parent,1st Quintile,Much Too Small,0.0573,75,18383,0.03544,0.08481
1741,1741,2020,Single parent,1st Quintile,A Bit Too Small,0.26115,166,18383,0.18642,0.33587
1742,1742,2020,Single parent,1st Quintile,Just Right,0.68155,446,18383,0.58422,0.7639
1743,1743,2020,Single parent,2nd Quintile,A Bit Too Small,0.17671,76,18383,0.11985,0.23238
1744,1744,2020,Single parent,2nd Quintile,Just Right,0.71252,261,18383,0.61943,0.82714
1745,1745,2020,Single parent,2nd Quintile,A Bit Too Large,0.11077,33,18383,0.08035,0.16004
1746,1746,2020,Single parent,3rd Quintile,Just Right,0.80367,158,18383,0.67549,0.96657
1747,1747,2020,Single parent,3rd Quintile,A Bit Too Large,0.19633,32,18383,0.12295,0.30525
1748,1748,2020,Single parent,4th Quintile,Just Right,0.75235,100,18383,0.56936,0.95245
1749,1749,2020,Single parent,4th Quintile,A Bit Too Large,0.24765,33,18383,0.14996,0.40848
1750,1750,2020,Single parent,5th Quintile,Just Right,1.0,78,18383,0.72749,1.24143
1751,1751,2020,Couple with children,1st Quintile,Much Too Small,0.09316,357,18383,0.07159,0.12121
1752,1752,2020,Couple with children,1st Quintile,A Bit Too Small,0.26498,631,18383,0.22284,0.3087
1753,1753,2020,Couple with children,1st Quintile,Just Right,0.61806,1345,18383,0.5344,0.69785
1754,1754,2020,Couple with children,1st Quintile,A Bit Too Large,0.0238,43,18383,0.01311,0.03753
1755,1755,2020,Couple with children,2nd Quintile,Much Too Small,0.03971,47,18383,0.02247,0.05733
1756,1756,2020,Couple with children,2nd Quintile,A Bit Too Small,0.25886,258,18383,0.21035,0.31572
1757,1757,2020,Couple with children,2nd Quintile,Just Right,0.64356,711,18383,0.57635,0.69643
1758,1758,2020,Couple with children,2nd Quintile,A Bit Too Large,0.05788,48,18383,0.0368,0.08671
1759,1759,2020,Couple with children,3rd Quintile,A Bit Too Small,0.20997,191,18383,0.17331,0.24388
1760,1760,2020,Couple with children,3rd Quintile,Just Right,0.71411,700,18383,0.6559,0.77754
1761,1761,2020,Couple with children,3rd Quintile,A Bit Too Large,0.07593,75,18383,0.06016,0.09695
1762,1762,2020,Couple with children,4th Quintile,A Bit Too Small,0.1461,143,18383,0.12245,0.17383
1763,1763,2020,Couple with children,4th Quintile,Just Right,0.74279,708,18383,0.68441,0.82216
1764,1764,2020,Couple with children,4th Quintile,A Bit Too Large,0.11111,91,18383,0.08369,0.13616
1765,1765,2020,Couple with children,5th Quintile,A Bit Too Small,0.15392,148,18383,0.12119,0.18432
1766,1766,2020,Couple with children,5th Quintile,Just Right,0.70861,807,18383,0.63356,0.78456
1767,1767,2020,Couple with children,5th Quintile,A Bit Too Large,0.13747,146,18383,0.1074,0.17078
1768,1768,2020,Multi-generational household,1st Quintile,Just Right,1.0,43,18383,0.48064,1.56719
1769,1769,2020,Other Combinations,1st Quintile,A Bit Too Small,0.2521,57,18383,0.1049,0.46452
1770,1770,2020,Other Combinations,1st Quintile,Just Right,0.7479,157,18383,0.45765,1.01004
1771,1771,2020,Other Combinations,2nd Quintile,Just Right,1.0,59,18383,0.64279,1.4254
1772,1772,2020,Other Combinations,3rd Quintile,Just Right,1.0,50,18383,0.75729,1.31525
1773,1773,2020,Other Combinations,4th Quintile,Just Right,1.0,37,18383,0.74012,1.195
1774,1774,2021,Single-person household,1st Quintile,Much Too Small,0.0125,36,11801,0.00716,0.01941
1775,1775,2021,Single-person household,1st Quintile,A Bit Too Small,0.1231,180,11801,0.10305,0.14629
1776,1776,2021,Single-person household,1st Quintile,Just Right,0.77251,881,11801,0.71454,0.82494
1777,1777,2021,Single-person household,1st Quintile,A Bit Too Large,0.09189,88,11801,0.06926,0.11471
1778,1778,2021,Single-person household,2nd Quintile,A Bit Too Small,0.09898,81,11801,0.07801,0.12586
1779,1779,2021,Single-person household,2nd Quintile,Just Right,0.73367,477,11801,0.66717,0.80488
1780,1780,2021,Single-person household,2nd Quintile,A Bit Too Large,0.16735,88,11801,0.1393,0.204
1781,1781,2021,Single-person household,3rd Quintile,A Bit Too Small,0.04614,41,11801,0.03161,0.06264
1782,1782,2021,Single-person household,3rd Quintile,Just Right,0.80568,422,11801,0.72408,0.87527
1783,1783,2021,Single-person household,3rd Quintile,A Bit Too Large,0.14818,88,11801,0.11837,0.17758
1784,1784,2021,Single-person household,4th Quintile,A Bit Too Small,0.08439,49,11801,0.05427,0.11889
1785,1785,2021,Single-person household,4th Quintile,Just Right,0.68454,325,11801,0.6206,0.7469
1786,1786,2021,Single-person household,4th Quintile,A Bit Too Large,0.23107,96,11801,0.18682,0.27875
1787,1787,2021,Single-person household,5th Quintile,A Bit Too Small,0.08458,48,11801,0.05947,0.11018
1788,1788,2021,Single-person household,5th Quintile,Just Right,0.61206,330,11801,0.54375,0.6918
1789,1789,2021,Single-person household,5th Quintile,A Bit Too Large,0.25549,127,11801,0.21243,0.3105
1790,1790,2021,Single-person household,5th Quintile,Much Too Large,0.04788,40,11801,0.03462,0.06311
1791,1791,2021,Couple without children,1st Quintile,A Bit Too Small,0.08457,47,11801,0.05763,0.10896
1792,1792,2021,Couple without children,1st Quintile,Just Right,0.81056,290,11801,0.70836,0.9306
1793,1793,2021,Couple without children,1st Quintile,A Bit Too Large,0.10487,39,11801,0.07523,0.13867
1794,1794,2021,Couple without children,2nd Quintile,A Bit Too Small,0.06182,58,11801,0.04132,0.08112
1795,1795,2021,Couple without children,2nd Quintile,Just Right,0.74904,411,11801,0.67979,0.83721
1796,1796,2021,Couple without children,2nd Quintile,A Bit Too Large,0.18914,90,11801,0.15348,0.22915
1797,1797,2021,Couple without children,3rd Quintile,A Bit Too Small,0.09115,51,11801,0.06304,0.12016
1798,1798,2021,Couple without children,3rd Quintile,Just Right,0.74435,408,11801,0.67026,0.82983
1799,1799,2021,Couple without children,3rd Quintile,A Bit Too Large,0.1645,85,11801,0.12223,0.21338
1800,1800,2021,Couple without children,4th Quintile,A Bit Too Small,0.0614,45,11801,0.04474,0.08192
1801,1801,2021,Couple without children,4th Quintile,Just Right,0.67868,487,11801,0.60043,0.73861
1802,1802,2021,Couple without children,4th Quintile,A Bit Too Large,0.25992,154,11801,0.22287,0.30519
1803,1803,2021,Couple without children,5th Quintile,A Bit Too Small,0.03924,65,11801,0.02944,0.05106
1804,1804,2021,Couple without children,5th Quintile,Just Right,0.67261,781,11801,0.6109,0.73772
1805,1805,2021,Couple without children,5th Quintile,A Bit Too Large,0.24227,321,11801,0.20754,0.2779
1806,1806,2021,Couple without children,5th Quintile,Much Too Large,0.04587,61,11801,0.03244,0.06028
1807,1807,2021,Single parent,1st Quintile,Much Too Small,0.07824,32,11801,0.03463,0.14071
1808,1808,2021,Single parent,1st Quintile,A Bit Too Small,0.26136,94,11801,0.17467,0.35455
1809,1809,2021,Single parent,1st Quintile,Just Right,0.6604,241,11801,0.55248,0.78241
1810,1810,2021,Single parent,2nd Quintile,A Bit Too Small,0.16716,59,11801,0.12256,0.21775
1811,1811,2021,Single parent,2nd Quintile,Just Right,0.83284,188,11801,0.68377,1.00288
1812,1812,2021,Single parent,3rd Quintile,Just Right,1.0,99,11801,0.76367,1.22005
1813,1813,2021,Single parent,4th Quintile,Just Right,1.0,79,11801,0.75251,1.3501
1814,1814,2021,Single parent,5th Quintile,Just Right,1.0,45,11801,0.63771,1.42891
1815,1815,2021,Couple with children,1st Quintile,Much Too Small,0.09546,190,11801,0.07457,0.12859
1816,1816,2021,Couple with children,1st Quintile,A Bit Too Small,0.28577,304,11801,0.23137,0.35195
1817,1817,2021,Couple with children,1st Quintile,Just Right,0.61878,609,11801,0.50735,0.71433
1818,1818,2021,Couple with children,2nd Quintile,Much Too Small,0.03452,41,11801,0.0173,0.05788
1819,1819,2021,Couple with children,2nd Quintile,A Bit Too Small,0.18274,159,11801,0.13996,0.22958
1820,1820,2021,Couple with children,2nd Quintile,Just Right,0.73388,494,11801,0.63879,0.8173
1821,1821,2021,Couple with children,2nd Quintile,A Bit Too Large,0.04885,33,11801,0.02853,0.06812
1822,1822,2021,Couple with children,3rd Quintile,A Bit Too Small,0.21266,128,11801,0.16963,0.26345
1823,1823,2021,Couple with children,3rd Quintile,Just Right,0.68799,483,11801,0.63006,0.76539
1824,1824,2021,Couple with children,3rd Quintile,A Bit Too Large,0.09936,60,11801,0.0685,0.13603
1825,1825,2021,Couple with children,4th Quintile,A Bit Too Small,0.11324,100,11801,0.08955,0.13975
1826,1826,2021,Couple with children,4th Quintile,Just Right,0.79104,516,11801,0.70225,0.86943
1827,1827,2021,Couple with children,4th Quintile,A Bit Too Large,0.09572,55,11801,0.06543,0.13495
1828,1828,2021,Couple with children,5th Quintile,A Bit Too Small,0.15361,88,11801,0.11567,0.19707
1829,1829,2021,Couple with children,5th Quintile,Just Right,0.70869,528,11801,0.62633,0.79668
1830,1830,2021,Couple with children,5th Quintile,A Bit Too Large,0.13769,114,11801,0.10241,0.17403
1831,1831,2021,Other Combinations,1st Quintile,A Bit Too Small,0.19991,34,11801,0.09506,0.30679
1832,1832,2021,Other Combinations,1st Quintile,Just Right,0.80009,79,11801,0.39639,1.34054
1833,1833,2021,Other Combinations,2nd Quintile,Just Right,1.0,41,11801,0.55488,1.42933
1834,1834,2021,Other Combinations,3rd Quintile,Just Right,1.0,40,11801,0.70084,1.31289
1835,1835,2021,Other Combinations,4th Quintile,Just Right,1.0,41,11801,0.65032,1.37454
1836,1836,2021,Other Combinations,5th Quintile,Just Right,1.0,37,11801,0.61412,1.43707
