year,bula_h,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Brandenburg,East,(1a) Inadequately completed,0.00602,60,1083,0.00141,0.01063
2018,Brandenburg,East,(1b) General Elementary School,0.05466,84,1083,0.04111,0.06820
2018,Brandenburg,East,(1c) Basic Vocational Qualification,0.12822,160,1083,0.10830,0.14815
2018,Brandenburg,East,(2) Intermediate General/Vocational Qualification,0.32703,386,1083,0.29907,0.35498
2018,Brandenburg,East,(2c_gen) General Maturity Certificate,0.01373,43,1083,0.00679,0.02066
2018,Brandenburg,East,(2c_voc) Vocational Maturity Certificate,0.07660,98,1083,0.06076,0.09245
2018,Brandenburg,East,(3a) Lower Tertiary Education,0.10959,118,1083,0.09097,0.12820
2018,Brandenburg,East,(3b) Higher Tertiary Education,0.08431,134,1083,0.06776,0.10087
2018,Mecklenburg-Western Pomerania,East,(1a) Inadequately completed,0.01519,31,599,0.00539,0.02500
2018,Mecklenburg-Western Pomerania,East,(1b) General Elementary School,0.05230,40,599,0.03445,0.07014
2018,Mecklenburg-Western Pomerania,East,(1c) Basic Vocational Qualification,0.10901,79,599,0.08403,0.13398
2018,Mecklenburg-Western Pomerania,East,(2) Intermediate General/Vocational Qualification,0.36572,248,599,0.32711,0.40432
2018,Mecklenburg-Western Pomerania,East,(2c_voc) Vocational Maturity Certificate,0.05655,44,599,0.03804,0.07506
2018,Mecklenburg-Western Pomerania,East,(3a) Lower Tertiary Education,0.08264,65,599,0.06057,0.10471
2018,Mecklenburg-Western Pomerania,East,(3b) Higher Tertiary Education,0.09935,92,599,0.07538,0.12333
2018,Saxony,East,(0) No qualification (yet),0.02005,40,1722,0.01343,0.02667
2018,Saxony,East,(1a) Inadequately completed,0.00847,66,1722,0.00414,0.01280
2018,Saxony,East,(1b) General Elementary School,0.02889,95,1722,0.02098,0.03680
2018,Saxony,East,(1c) Basic Vocational Qualification,0.12099,220,1722,0.10558,0.13640
2018,Saxony,East,(2) Intermediate General/Vocational Qualification,0.37236,692,1722,0.34952,0.39520
2018,Saxony,East,(2c_gen) General Maturity Certificate,0.04298,70,1722,0.03340,0.05256
2018,Saxony,East,(2c_voc) Vocational Maturity Certificate,0.04856,99,1722,0.03840,0.05872
2018,Saxony,East,(3a) Lower Tertiary Education,0.09441,178,1722,0.08059,0.10822
2018,Saxony,East,(3b) Higher Tertiary Education,0.10937,262,1722,0.09463,0.12412
2018,Saxony-Anhalt,East,(1a) Inadequately completed,0.02113,54,983,0.01213,0.03012
2018,Saxony-Anhalt,East,(1b) General Elementary School,0.04353,71,983,0.03077,0.05630
2018,Saxony-Anhalt,East,(1c) Basic Vocational Qualification,0.17917,151,983,0.15518,0.20315
2018,Saxony-Anhalt,East,(2) Intermediate General/Vocational Qualification,0.33384,367,983,0.30434,0.36333
2018,Saxony-Anhalt,East,(2c_gen) General Maturity Certificate,0.02675,49,983,0.01665,0.03684
2018,Saxony-Anhalt,East,(2c_voc) Vocational Maturity Certificate,0.05156,65,983,0.03773,0.06539
2018,Saxony-Anhalt,East,(3a) Lower Tertiary Education,0.08916,102,983,0.07134,0.10699
2018,Saxony-Anhalt,East,(3b) Higher Tertiary Education,0.07731,124,983,0.06061,0.09402
2018,Thuringa,East,(1a) Inadequately completed,0.00684,43,1015,0.00177,0.01192
2018,Thuringa,East,(1b) General Elementary School,0.03461,63,1015,0.02336,0.04586
2018,Thuringa,East,(1c) Basic Vocational Qualification,0.16460,179,1015,0.14177,0.18742
2018,Thuringa,East,(2) Intermediate General/Vocational Qualification,0.34598,388,1015,0.31670,0.37526
2018,Thuringa,East,(2c_gen) General Maturity Certificate,0.03803,43,1015,0.02626,0.04980
2018,Thuringa,East,(2c_voc) Vocational Maturity Certificate,0.08136,62,1015,0.06453,0.09819
2018,Thuringa,East,(3a) Lower Tertiary Education,0.06465,88,1015,0.04951,0.07978
2018,Thuringa,East,(3b) Higher Tertiary Education,0.09338,149,1015,0.07547,0.11129
2019,Schleswig-Holstein,West,(1a) Inadequately completed,0.01803,112,1109,0.01019,0.02586
2019,Schleswig-Holstein,West,(1b) General Elementary School,0.06554,106,1109,0.05097,0.08011
2019,Schleswig-Holstein,West,(1c) Basic Vocational Qualification,0.17654,169,1109,0.15409,0.19900
2019,Schleswig-Holstein,West,(2) Intermediate General/Vocational Qualification,0.24905,281,1109,0.22359,0.27452
2019,Schleswig-Holstein,West,(2c_gen) General Maturity Certificate,0.03892,57,1109,0.02753,0.05030
2019,Schleswig-Holstein,West,(2c_voc) Vocational Maturity Certificate,0.07646,128,1109,0.06081,0.09210
2019,Schleswig-Holstein,West,(3a) Lower Tertiary Education,0.07645,98,1109,0.06080,0.09210
2019,Schleswig-Holstein,West,(3b) Higher Tertiary Education,0.08077,158,1109,0.06472,0.09681
2019,Hamburg,West,(1a) Inadequately completed,0.02310,35,555,0.01059,0.03562
2019,Hamburg,West,(1b) General Elementary School,0.06446,48,555,0.04401,0.08491
2019,Hamburg,West,(1c) Basic Vocational Qualification,0.10785,66,555,0.08202,0.13368
2019,Hamburg,West,(2) Intermediate General/Vocational Qualification,0.16825,93,555,0.13710,0.19940
2019,Hamburg,West,(2c_gen) General Maturity Certificate,0.04128,42,555,0.02472,0.05785
2019,Hamburg,West,(2c_voc) Vocational Maturity Certificate,0.11484,68,555,0.08829,0.14139
2019,Hamburg,West,(3a) Lower Tertiary Education,0.08336,52,555,0.06034,0.10638
2019,Hamburg,West,(3b) Higher Tertiary Education,0.18005,151,555,0.14805,0.21204
2019,Lower Saxony,West,(0) No qualification (yet),0.01545,70,2877,0.01094,0.01996
2019,Lower Saxony,West,(1a) Inadequately completed,0.01723,263,2877,0.01248,0.02199
2019,Lower Saxony,West,(1b) General Elementary School,0.08066,299,2877,0.07071,0.09062
2019,Lower Saxony,West,(1c) Basic Vocational Qualification,0.16806,428,2877,0.15440,0.18173
2019,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.24669,725,2877,0.23093,0.26245
2019,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.04155,187,2877,0.03426,0.04884
2019,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.07852,272,2877,0.06869,0.08835
2019,Lower Saxony,West,(3a) Lower Tertiary Education,0.05701,193,2877,0.04853,0.06548
2019,Lower Saxony,West,(3b) Higher Tertiary Education,0.11707,440,2877,0.10532,0.12882
2019,Bremen,West,(1a) Inadequately completed,0.06056,42,163,0.02383,0.09728
2019,Bremen,West,(2) Intermediate General/Vocational Qualification,0.11966,43,163,0.06968,0.16965
2019,Bremen,West,(2c_gen) General Maturity Certificate,0.04406,31,163,0.01245,0.07566
2019,Bremen,West,(3b) Higher Tertiary Education,0.16892,47,163,0.11122,0.22662
2019,North Rhine-Westphalia,West,(0) No qualification (yet),0.01789,165,6077,0.01456,0.02122
2019,North Rhine-Westphalia,West,(1a) Inadequately completed,0.02733,454,6077,0.02323,0.03143
2019,North Rhine-Westphalia,West,(1b) General Elementary School,0.07631,573,6077,0.06964,0.08299
2019,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.18477,1009,6077,0.17501,0.19453
2019,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.16750,1096,6077,0.15812,0.17689
2019,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.05304,540,6077,0.04741,0.05868
2019,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.11268,759,6077,0.10473,0.12063
2019,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.07026,445,6077,0.06383,0.07669
2019,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.11389,1036,6077,0.10590,0.12188
2019,Hesse,West,(0) No qualification (yet),0.01370,41,1973,0.00857,0.01883
2019,Hesse,West,(1a) Inadequately completed,0.02286,162,1973,0.01626,0.02945
2019,Hesse,West,(1b) General Elementary School,0.07128,169,1973,0.05993,0.08264
2019,Hesse,West,(1c) Basic Vocational Qualification,0.14837,245,1973,0.13268,0.16406
2019,Hesse,West,(2) Intermediate General/Vocational Qualification,0.18178,394,1973,0.16476,0.19880
2019,Hesse,West,(2c_gen) General Maturity Certificate,0.07044,186,1973,0.05915,0.08173
2019,Hesse,West,(2c_voc) Vocational Maturity Certificate,0.09361,208,1973,0.08075,0.10647
2019,Hesse,West,(3a) Lower Tertiary Education,0.05376,149,1973,0.04381,0.06372
2019,Hesse,West,(3b) Higher Tertiary Education,0.16640,419,1973,0.14996,0.18284
2019,"Rhineland-Palatinate, Saarland",West,(0) No qualification (yet),0.01144,47,1609,0.00624,0.01664
2019,"Rhineland-Palatinate, Saarland",West,(1a) Inadequately completed,0.01075,94,1609,0.00571,0.01579
2019,"Rhineland-Palatinate, Saarland",West,(1b) General Elementary School,0.09653,208,1609,0.08210,0.11097
2019,"Rhineland-Palatinate, Saarland",West,(1c) Basic Vocational Qualification,0.25313,362,1609,0.23188,0.27438
2019,"Rhineland-Palatinate, Saarland",West,(2) Intermediate General/Vocational Qualification,0.16073,280,1609,0.14278,0.17868
2019,"Rhineland-Palatinate, Saarland",West,(2c_gen) General Maturity Certificate,0.04778,116,1609,0.03735,0.05820
2019,"Rhineland-Palatinate, Saarland",West,(2c_voc) Vocational Maturity Certificate,0.08453,163,1609,0.07093,0.09812
2019,"Rhineland-Palatinate, Saarland",West,(3a) Lower Tertiary Education,0.06130,115,1609,0.04957,0.07302
2019,"Rhineland-Palatinate, Saarland",West,(3b) Higher Tertiary Education,0.09387,224,1609,0.07962,0.10813
2019,Baden-Wuerttemberg,West,(0) No qualification (yet),0.01086,70,3118,0.00722,0.01450
2019,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.01117,166,3118,0.00748,0.01486
2019,Baden-Wuerttemberg,West,(1b) General Elementary School,0.07345,275,3118,0.06429,0.08260
2019,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.18659,524,3118,0.17291,0.20027
2019,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.18151,648,3118,0.16798,0.19504
2019,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.04514,203,3118,0.03785,0.05242
2019,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.08441,289,3118,0.07465,0.09417
2019,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.07245,293,3118,0.06335,0.08155
2019,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.12946,650,3118,0.11767,0.14124
2019,Bavaria,West,(0) No qualification (yet),0.00637,56,4244,0.00398,0.00876
2019,Bavaria,West,(1a) Inadequately completed,0.01946,215,4244,0.01530,0.02362
2019,Bavaria,West,(1b) General Elementary School,0.06340,314,4244,0.05607,0.07073
2019,Bavaria,West,(1c) Basic Vocational Qualification,0.22503,957,4244,0.21246,0.23759
2019,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.18493,976,4244,0.17324,0.19661
2019,Bavaria,West,(2c_gen) General Maturity Certificate,0.03473,244,4244,0.02922,0.04024
2019,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.07293,354,4244,0.06510,0.08075
2019,Bavaria,West,(3a) Lower Tertiary Education,0.08071,375,4244,0.07251,0.08891
2019,Bavaria,West,(3b) Higher Tertiary Education,0.12098,753,4244,0.11117,0.13079
2019,Berlin,West,(1b) General Elementary School,0.04605,39,590,0.02912,0.06298
2019,Berlin,West,(1c) Basic Vocational Qualification,0.12440,61,590,0.09775,0.15106
2019,Berlin,West,(2) Intermediate General/Vocational Qualification,0.19559,115,590,0.16356,0.22763
2019,Berlin,West,(2c_gen) General Maturity Certificate,0.05184,50,590,0.03393,0.06974
2019,Berlin,West,(2c_voc) Vocational Maturity Certificate,0.05493,55,590,0.03653,0.07333
2019,Berlin,West,(3a) Lower Tertiary Education,0.10396,76,590,0.07931,0.12861
2019,Berlin,West,(3b) Higher Tertiary Education,0.22601,194,590,0.19223,0.25978
2019,Berlin,East,(2) Intermediate General/Vocational Qualification,0.25657,89,310,0.20788,0.30527
2019,Berlin,East,(2c_voc) Vocational Maturity Certificate,0.05297,33,310,0.02800,0.07794
2019,Berlin,East,(3a) Lower Tertiary Education,0.11446,56,310,0.07896,0.14995
2019,Berlin,East,(3b) Higher Tertiary Education,0.21541,132,310,0.16957,0.26125
2019,Brandenburg,East,(1a) Inadequately completed,0.00947,53,1157,0.00389,0.01506
2019,Brandenburg,East,(1b) General Elementary School,0.05889,74,1157,0.04532,0.07246
2019,Brandenburg,East,(1c) Basic Vocational Qualification,0.10899,153,1157,0.09103,0.12696
2019,Brandenburg,East,(2) Intermediate General/Vocational Qualification,0.31889,419,1157,0.29202,0.34576
2019,Brandenburg,East,(2c_gen) General Maturity Certificate,0.02183,56,1157,0.01341,0.03025
2019,Brandenburg,East,(2c_voc) Vocational Maturity Certificate,0.07777,102,1157,0.06233,0.09321
2019,Brandenburg,East,(3a) Lower Tertiary Education,0.10128,129,1157,0.08389,0.11868
2019,Brandenburg,East,(3b) Higher Tertiary Education,0.09653,171,1157,0.07950,0.11355
2019,Mecklenburg-Western Pomerania,East,(1b) General Elementary School,0.04685,37,575,0.02956,0.06414
2019,Mecklenburg-Western Pomerania,East,(1c) Basic Vocational Qualification,0.11094,67,575,0.08525,0.13663
2019,Mecklenburg-Western Pomerania,East,(2) Intermediate General/Vocational Qualification,0.37380,246,575,0.33422,0.41338
2019,Mecklenburg-Western Pomerania,East,(2c_voc) Vocational Maturity Certificate,0.05804,49,575,0.03892,0.07717
2019,Mecklenburg-Western Pomerania,East,(3a) Lower Tertiary Education,0.08576,71,575,0.06285,0.10866
2019,Mecklenburg-Western Pomerania,East,(3b) Higher Tertiary Education,0.08494,105,575,0.06214,0.10775
2019,Saxony,East,(0) No qualification (yet),0.01551,35,1710,0.00965,0.02137
2019,Saxony,East,(1a) Inadequately completed,0.00738,51,1710,0.00332,0.01144
2019,Saxony,East,(1b) General Elementary School,0.02789,80,1710,0.02008,0.03569
2019,Saxony,East,(1c) Basic Vocational Qualification,0.10948,186,1710,0.09468,0.12428
2019,Saxony,East,(2) Intermediate General/Vocational Qualification,0.37184,682,1710,0.34893,0.39475
2019,Saxony,East,(2c_gen) General Maturity Certificate,0.03055,58,1710,0.02239,0.03871
2019,Saxony,East,(2c_voc) Vocational Maturity Certificate,0.05677,112,1710,0.04579,0.06774
2019,Saxony,East,(3a) Lower Tertiary Education,0.10252,199,1710,0.08814,0.11690
2019,Saxony,East,(3b) Higher Tertiary Education,0.11769,307,1710,0.10242,0.13297
2019,Saxony-Anhalt,East,(1a) Inadequately completed,0.01725,61,958,0.00900,0.02550
2019,Saxony-Anhalt,East,(1b) General Elementary School,0.04218,64,958,0.02945,0.05492
2019,Saxony-Anhalt,East,(1c) Basic Vocational Qualification,0.18074,134,958,0.15636,0.20512
2019,Saxony-Anhalt,East,(2) Intermediate General/Vocational Qualification,0.33552,350,958,0.30561,0.36544
2019,Saxony-Anhalt,East,(2c_gen) General Maturity Certificate,0.02766,42,958,0.01727,0.03805
2019,Saxony-Anhalt,East,(2c_voc) Vocational Maturity Certificate,0.04668,63,958,0.03332,0.06005
2019,Saxony-Anhalt,East,(3a) Lower Tertiary Education,0.09789,111,958,0.07906,0.11672
2019,Saxony-Anhalt,East,(3b) Higher Tertiary Education,0.07048,133,958,0.05426,0.08669
2019,Thuringa,East,(1b) General Elementary School,0.03530,49,941,0.02351,0.04710
2019,Thuringa,East,(1c) Basic Vocational Qualification,0.16466,158,941,0.14095,0.18837
2019,Thuringa,East,(2) Intermediate General/Vocational Qualification,0.35248,391,941,0.32193,0.38302
2019,Thuringa,East,(2c_gen) General Maturity Certificate,0.03722,35,941,0.02512,0.04933
2019,Thuringa,East,(2c_voc) Vocational Maturity Certificate,0.08029,58,941,0.06292,0.09766
2019,Thuringa,East,(3a) Lower Tertiary Education,0.06266,85,941,0.04717,0.07815
2019,Thuringa,East,(3b) Higher Tertiary Education,0.09984,165,941,0.08068,0.11901
2020,Schleswig-Holstein,West,(1a) Inadequately completed,0.02052,87,1027,0.01185,0.02920
2020,Schleswig-Holstein,West,(1b) General Elementary School,0.05647,98,1027,0.04235,0.07060
2020,Schleswig-Holstein,West,(1c) Basic Vocational Qualification,0.16781,151,1027,0.14494,0.19067
2020,Schleswig-Holstein,West,(2) Intermediate General/Vocational Qualification,0.25675,265,1027,0.23002,0.28348
2020,Schleswig-Holstein,West,(2c_gen) General Maturity Certificate,0.03115,54,1027,0.02052,0.04178
2020,Schleswig-Holstein,West,(2c_voc) Vocational Maturity Certificate,0.08154,125,1027,0.06480,0.09829
2020,Schleswig-Holstein,West,(3a) Lower Tertiary Education,0.07750,91,1027,0.06114,0.09386
2020,Schleswig-Holstein,West,(3b) Higher Tertiary Education,0.08002,156,1027,0.06341,0.09662
2020,Hamburg,West,(1a) Inadequately completed,0.01930,36,577,0.00806,0.03053
2020,Hamburg,West,(1b) General Elementary School,0.06510,58,577,0.04495,0.08525
2020,Hamburg,West,(1c) Basic Vocational Qualification,0.09938,58,577,0.07495,0.12381
2020,Hamburg,West,(2) Intermediate General/Vocational Qualification,0.16384,86,577,0.13362,0.19407
2020,Hamburg,West,(2c_gen) General Maturity Certificate,0.04729,50,577,0.02996,0.06463
2020,Hamburg,West,(2c_voc) Vocational Maturity Certificate,0.11562,70,577,0.08950,0.14173
2020,Hamburg,West,(3a) Lower Tertiary Education,0.09208,56,577,0.06847,0.11570
2020,Hamburg,West,(3b) Higher Tertiary Education,0.17754,163,577,0.14633,0.20875
2020,Lower Saxony,West,(0) No qualification (yet),0.01936,83,2825,0.01428,0.02444
2020,Lower Saxony,West,(1a) Inadequately completed,0.02066,264,2825,0.01541,0.02591
2020,Lower Saxony,West,(1b) General Elementary School,0.07721,305,2825,0.06736,0.08705
2020,Lower Saxony,West,(1c) Basic Vocational Qualification,0.16952,420,2825,0.15568,0.18336
2020,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.24110,663,2825,0.22532,0.25688
2020,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.03896,201,2825,0.03182,0.04609
2020,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.07662,276,2825,0.06681,0.08643
2020,Lower Saxony,West,(3a) Lower Tertiary Education,0.06011,180,2825,0.05134,0.06888
2020,Lower Saxony,West,(3b) Higher Tertiary Education,0.11716,433,2825,0.10530,0.12902
2020,Bremen,West,(1a) Inadequately completed,0.02574,70,202,0.00384,0.04763
2020,Bremen,West,(2) Intermediate General/Vocational Qualification,0.11149,39,202,0.06798,0.15500
2020,Bremen,West,(2c_gen) General Maturity Certificate,0.05517,44,202,0.02360,0.08673
2020,Bremen,West,(3b) Higher Tertiary Education,0.18141,49,202,0.12814,0.23469
2020,North Rhine-Westphalia,West,(0) No qualification (yet),0.01534,192,6287,0.01230,0.01838
2020,North Rhine-Westphalia,West,(1a) Inadequately completed,0.02403,516,6287,0.02025,0.02782
2020,North Rhine-Westphalia,West,(1b) General Elementary School,0.07416,673,6287,0.06768,0.08063
2020,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.18114,952,6287,0.17162,0.19066
2020,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.17113,1015,6287,0.16182,0.18044
2020,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.05398,660,6287,0.04840,0.05957
2020,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.11309,762,6287,0.10526,0.12092
2020,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.07264,406,6287,0.06622,0.07905
2020,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.11102,1111,6287,0.10325,0.11879
2020,Hesse,West,(0) No qualification (yet),0.00807,56,2047,0.00420,0.01195
2020,Hesse,West,(1a) Inadequately completed,0.02305,174,2047,0.01655,0.02956
2020,Hesse,West,(1b) General Elementary School,0.06294,181,2047,0.05242,0.07347
2020,Hesse,West,(1c) Basic Vocational Qualification,0.15079,226,2047,0.13528,0.16630
2020,Hesse,West,(2) Intermediate General/Vocational Qualification,0.18101,371,2047,0.16432,0.19769
2020,Hesse,West,(2c_gen) General Maturity Certificate,0.05955,194,2047,0.04930,0.06981
