"pli0091_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Taeglich","2001","(Fach-)Abitur","Berlin","","","",""
"Taeglich","2001","(Fach-)Abitur","Brandenburg","","","",""
"Taeglich","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Taeglich","2001","(Fach-)Abitur","Sachsen","","","",""
"Taeglich","2001","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Taeglich","2001","(Fach-)Abitur","Thueringen","","","",""
"Taeglich","2001","AkademikerIn","Schleswig-Holstein","","","",""
"Taeglich","2001","AkademikerIn","Hamburg","","","",""
"Taeglich","2001","AkademikerIn","Niedersachsen","","","",""
"Taeglich","2001","AkademikerIn","Bremen","","","",""
"Taeglich","2001","AkademikerIn","Nordrhein-Westfalen","","","",""
"Taeglich","2001","AkademikerIn","Hessen","","","",""
"Taeglich","2001","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2001","AkademikerIn","Baden-Wuerttemberg","","","",""
"Taeglich","2001","AkademikerIn","Bayern","","","",""
"Taeglich","2001","AkademikerIn","Saarland","","","",""
"Taeglich","2001","AkademikerIn","Berlin","","","",""
"Taeglich","2001","AkademikerIn","Brandenburg","","","",""
"Taeglich","2001","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Taeglich","2001","AkademikerIn","Sachsen","","","",""
"Taeglich","2001","AkademikerIn","Sachsen-Anhalt","","","",""
"Taeglich","2001","AkademikerIn","Thueringen","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Schleswig-Holstein","5","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Niedersachsen","14","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Nordrhein-Westfalen","44","0.194038566684828","0.143041727356903","0.245035406012753"
"Min 1x pro Woche","2001","(noch) kein Abschluss","Hessen","14","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","8","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Baden-Wuerttemberg","29","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Bayern","26","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Berlin","7","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Brandenburg","12","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","5","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Sachsen","13","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Sachsen-Anhalt","10","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Thueringen","8","","",""
"Min 1x pro Woche","2001","Hauptschule","Schleswig-Holstein","10","","",""
"Min 1x pro Woche","2001","Hauptschule","Hamburg","4","","",""
"Min 1x pro Woche","2001","Hauptschule","Niedersachsen","36","0.0414376785865725","0.0278297390508378","0.0550456181223072"
"Min 1x pro Woche","2001","Hauptschule","Bremen","1","","",""
"Min 1x pro Woche","2001","Hauptschule","Nordrhein-Westfalen","71","0.0302156926832825","0.022952881778674","0.037478503587891"
"Min 1x pro Woche","2001","Hauptschule","Hessen","28","","",""
"Min 1x pro Woche","2001","Hauptschule","Rheinland-Pfalz,Saarland","27","","",""
"Min 1x pro Woche","2001","Hauptschule","Baden-Wuerttemberg","79","0.0523555351261553","0.0400517357057978","0.0646593345465128"
"Min 1x pro Woche","2001","Hauptschule","Bayern","115","0.0665522733994029","0.0541360630465173","0.0789684837522885"
"Min 1x pro Woche","2001","Hauptschule","Saarland","","","",""
"Min 1x pro Woche","2001","Hauptschule","Berlin","6","","",""
"Min 1x pro Woche","2001","Hauptschule","Brandenburg","4","","",""
"Min 1x pro Woche","2001","Hauptschule","Mecklenburg-Vorpommern","2","","",""
"Min 1x pro Woche","2001","Hauptschule","Sachsen","14","","",""
"Min 1x pro Woche","2001","Hauptschule","Sachsen-Anhalt","6","","",""
"Min 1x pro Woche","2001","Hauptschule","Thueringen","12","","",""
"Min 1x pro Woche","2001","Realschule","Schleswig-Holstein","11","","",""
"Min 1x pro Woche","2001","Realschule","Hamburg","3","","",""
"Min 1x pro Woche","2001","Realschule","Niedersachsen","57","0.106445775126573","0.0797838685566412","0.133107681696505"
"Min 1x pro Woche","2001","Realschule","Bremen","3","","",""
"Min 1x pro Woche","2001","Realschule","Nordrhein-Westfalen","71","0.0739738944651851","0.0572955330929273","0.0906522558374428"
"Min 1x pro Woche","2001","Realschule","Hessen","32","0.0804453845454931","0.0519920046046045","0.108898764486382"
"Min 1x pro Woche","2001","Realschule","Rheinland-Pfalz,Saarland","25","","",""
"Min 1x pro Woche","2001","Realschule","Baden-Wuerttemberg","73","0.125399231267907","0.0974152618427208","0.153383200693092"
"Min 1x pro Woche","2001","Realschule","Bayern","75","0.122894622532275","0.0981450860422341","0.147644159022316"
"Min 1x pro Woche","2001","Realschule","Saarland","","","",""
"Min 1x pro Woche","2001","Realschule","Berlin","18","","",""
"Min 1x pro Woche","2001","Realschule","Brandenburg","26","","",""
"Min 1x pro Woche","2001","Realschule","Mecklenburg-Vorpommern","18","","",""
"Min 1x pro Woche","2001","Realschule","Sachsen","65","0.103565159068166","0.0803370656864574","0.126793252449875"
"Min 1x pro Woche","2001","Realschule","Sachsen-Anhalt","26","","",""
"Min 1x pro Woche","2001","Realschule","Thueringen","34","0.0879766572346354","0.0596820003705623","0.116271314098709"
"Min 1x pro Woche","2001","(Fach-)Abitur","Schleswig-Holstein","4","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Hamburg","11","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Niedersachsen","24","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Bremen","7","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Nordrhein-Westfalen","87","0.128982129673232","0.102912219619012","0.155052039727452"
"Min 1x pro Woche","2001","(Fach-)Abitur","Hessen","20","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","11","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Baden-Wuerttemberg","38","0.133361654055603","0.0935414471186956","0.173181860992511"
"Min 1x pro Woche","2001","(Fach-)Abitur","Bayern","33","0.113009583748273","0.0749622372075207","0.151056930289026"
"Min 1x pro Woche","2001","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Berlin","22","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Brandenburg","15","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","9","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Sachsen","18","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Sachsen-Anhalt","10","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Thueringen","10","","",""
"Min 1x pro Woche","2001","AkademikerIn","Schleswig-Holstein","3","","",""
"Min 1x pro Woche","2001","AkademikerIn","Hamburg","4","","",""
"Min 1x pro Woche","2001","AkademikerIn","Niedersachsen","14","","",""
"Min 1x pro Woche","2001","AkademikerIn","Bremen","5","","",""
"Min 1x pro Woche","2001","AkademikerIn","Nordrhein-Westfalen","53","0.076960676729628","0.0562629372893958","0.0976584161698602"
"Min 1x pro Woche","2001","AkademikerIn","Hessen","9","","",""
"Min 1x pro Woche","2001","AkademikerIn","Rheinland-Pfalz,Saarland","4","","",""
"Min 1x pro Woche","2001","AkademikerIn","Baden-Wuerttemberg","22","","",""
"Min 1x pro Woche","2001","AkademikerIn","Bayern","26","","",""
"Min 1x pro Woche","2001","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","2001","AkademikerIn","Berlin","12","","",""
"Min 1x pro Woche","2001","AkademikerIn","Brandenburg","7","","",""
"Min 1x pro Woche","2001","AkademikerIn","Mecklenburg-Vorpommern","7","","",""
"Min 1x pro Woche","2001","AkademikerIn","Sachsen","17","","",""
"Min 1x pro Woche","2001","AkademikerIn","Sachsen-Anhalt","10","","",""
"Min 1x pro Woche","2001","AkademikerIn","Thueringen","1","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Schleswig-Holstein","9","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Hamburg","2","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Niedersachsen","22","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Bremen","1","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Nordrhein-Westfalen","63","0.275985135939294","0.218340528171652","0.333629743706936"
"Min 1x pro Monat","2001","(noch) kein Abschluss","Hessen","19","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","18","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Baden-Wuerttemberg","32","0.290579834062457","0.210341845001232","0.370817823123683"
"Min 1x pro Monat","2001","(noch) kein Abschluss","Bayern","22","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Berlin","20","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Brandenburg","7","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Sachsen","17","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Sachsen-Anhalt","17","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Thueringen","22","","",""
"Min 1x pro Monat","2001","Hauptschule","Schleswig-Holstein","34","0.106272948991486","0.0717988661486131","0.140747031834358"
"Min 1x pro Monat","2001","Hauptschule","Hamburg","11","","",""
"Min 1x pro Monat","2001","Hauptschule","Niedersachsen","80","0.103403049856725","0.0826132749122846","0.124192824801166"
"Min 1x pro Monat","2001","Hauptschule","Bremen","10","","",""
"Min 1x pro Monat","2001","Hauptschule","Nordrhein-Westfalen","211","0.0885081263177996","0.0764572436633642","0.100559008972235"
"Min 1x pro Monat","2001","Hauptschule","Hessen","56","0.076708955480352","0.056058478003161","0.097359432957543"
"Min 1x pro Monat","2001","Hauptschule","Rheinland-Pfalz,Saarland","52","0.0655445872197932","0.047749447898802","0.0833397265407844"
"Min 1x pro Monat","2001","Hauptschule","Baden-Wuerttemberg","130","0.0877018454346079","0.0720772784548485","0.103326412414367"
"Min 1x pro Monat","2001","Hauptschule","Bayern","181","0.114890906586664","0.0990052985557318","0.130776514617596"
"Min 1x pro Monat","2001","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","2001","Hauptschule","Berlin","24","","",""
"Min 1x pro Monat","2001","Hauptschule","Brandenburg","29","","",""
"Min 1x pro Monat","2001","Hauptschule","Mecklenburg-Vorpommern","11","","",""
"Min 1x pro Monat","2001","Hauptschule","Sachsen","34","0.0806772300327218","0.0560560615574161","0.105298398508027"
"Min 1x pro Monat","2001","Hauptschule","Sachsen-Anhalt","25","","",""
"Min 1x pro Monat","2001","Hauptschule","Thueringen","22","","",""
"Min 1x pro Monat","2001","Realschule","Schleswig-Holstein","36","0.234516777954996","0.170256196199817","0.298777359710175"
"Min 1x pro Monat","2001","Realschule","Hamburg","26","","",""
"Min 1x pro Monat","2001","Realschule","Niedersachsen","117","0.219991369043671","0.184180153969772","0.25580258411757"
"Min 1x pro Monat","2001","Realschule","Bremen","11","","",""
"Min 1x pro Monat","2001","Realschule","Nordrhein-Westfalen","245","0.265344072408564","0.237208923925764","0.293479220891365"
"Min 1x pro Monat","2001","Realschule","Hessen","79","0.221898931731363","0.178428881273759","0.265368982188967"
"Min 1x pro Monat","2001","Realschule","Rheinland-Pfalz,Saarland","47","0.195032791704827","0.147146287945697","0.242919295463957"
"Min 1x pro Monat","2001","Realschule","Baden-Wuerttemberg","123","0.224569501075384","0.189307757776313","0.259831244374454"
"Min 1x pro Monat","2001","Realschule","Bayern","152","0.205725378912526","0.175253164077353","0.236197593747699"
"Min 1x pro Monat","2001","Realschule","Saarland","","","",""
"Min 1x pro Monat","2001","Realschule","Berlin","70","0.258035105736131","0.203904572307431","0.31216563916483"
"Min 1x pro Monat","2001","Realschule","Brandenburg","80","0.261161884273262","0.214470346750822","0.307853421795702"
"Min 1x pro Monat","2001","Realschule","Mecklenburg-Vorpommern","46","0.217164079601019","0.161921929614854","0.272406229587184"
"Min 1x pro Monat","2001","Realschule","Sachsen","118","0.17782282019627","0.148673809651836","0.206971830740703"
"Min 1x pro Monat","2001","Realschule","Sachsen-Anhalt","78","0.23606176203792","0.190450937763749","0.281672586312091"
"Min 1x pro Monat","2001","Realschule","Thueringen","79","0.219578331923076","0.178228178384689","0.260928485461462"
"Min 1x pro Monat","2001","(Fach-)Abitur","Schleswig-Holstein","19","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","Hamburg","13","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","Niedersachsen","47","0.250209342074598","0.187454922204953","0.312963761944244"
"Min 1x pro Monat","2001","(Fach-)Abitur","Bremen","4","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","Nordrhein-Westfalen","177","0.273722562094556","0.239043463295061","0.30840166089405"
"Min 1x pro Monat","2001","(Fach-)Abitur","Hessen","45","0.223926150389813","0.163194828313426","0.2846574724662"
"Min 1x pro Monat","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","28","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","Baden-Wuerttemberg","69","0.221590516137505","0.172944338744346","0.270236693530665"
"Min 1x pro Monat","2001","(Fach-)Abitur","Bayern","78","0.276363286711342","0.222622039225914","0.330104534196771"
"Min 1x pro Monat","2001","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","Berlin","34","0.371351457115075","0.273677071749978","0.469025842480173"
"Min 1x pro Monat","2001","(Fach-)Abitur","Brandenburg","29","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","8","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","Sachsen","41","0.464218735522175","0.366471792361864","0.561965678682487"
"Min 1x pro Monat","2001","(Fach-)Abitur","Sachsen-Anhalt","35","0.454509384957424","0.346737312607948","0.562281457306899"
"Min 1x pro Monat","2001","(Fach-)Abitur","Thueringen","21","","",""
"Min 1x pro Monat","2001","AkademikerIn","Schleswig-Holstein","27","","",""
"Min 1x pro Monat","2001","AkademikerIn","Hamburg","27","","",""
"Min 1x pro Monat","2001","AkademikerIn","Niedersachsen","54","0.240730562160068","0.185598317395859","0.295862806924278"
"Min 1x pro Monat","2001","AkademikerIn","Bremen","9","","",""
"Min 1x pro Monat","2001","AkademikerIn","Nordrhein-Westfalen","145","0.244852359183265","0.211460049744201","0.278244668622328"
"Min 1x pro Monat","2001","AkademikerIn","Hessen","51","0.20948964244405","0.157349138739422","0.261630146148677"
"Min 1x pro Monat","2001","AkademikerIn","Rheinland-Pfalz,Saarland","31","0.177518253500112","0.113996082393686","0.241040424606538"
"Min 1x pro Monat","2001","AkademikerIn","Baden-Wuerttemberg","86","0.233176898964525","0.189556980935433","0.276796816993617"
"Min 1x pro Monat","2001","AkademikerIn","Bayern","89","0.197448955045605","0.15969191803648","0.23520599205473"
"Min 1x pro Monat","2001","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","2001","AkademikerIn","Berlin","52","0.215900753015401","0.161898950484728","0.269902555546075"
"Min 1x pro Monat","2001","AkademikerIn","Brandenburg","32","0.12216632205875","0.0814910668695527","0.162841577247947"
"Min 1x pro Monat","2001","AkademikerIn","Mecklenburg-Vorpommern","32","0.260871545446794","0.180265246336391","0.341477844557197"
"Min 1x pro Monat","2001","AkademikerIn","Sachsen","64","0.146762111563703","0.110258441368391","0.183265781759016"
"Min 1x pro Monat","2001","AkademikerIn","Sachsen-Anhalt","39","0.172361208964935","0.122224014449361","0.222498403480509"
"Min 1x pro Monat","2001","AkademikerIn","Thueringen","36","0.24532060301951","0.178440368469062","0.312200837569959"
"Seltener","2001","(noch) kein Abschluss","Schleswig-Holstein","7","","",""
"Seltener","2001","(noch) kein Abschluss","Hamburg","2","","",""
"Seltener","2001","(noch) kein Abschluss","Niedersachsen","16","","",""
"Seltener","2001","(noch) kein Abschluss","Bremen","2","","",""
"Seltener","2001","(noch) kein Abschluss","Nordrhein-Westfalen","38","0.171254002055728","0.122672248358759","0.219835755752697"
"Seltener","2001","(noch) kein Abschluss","Hessen","13","","",""
"Seltener","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","13","","",""
"Seltener","2001","(noch) kein Abschluss","Baden-Wuerttemberg","15","","",""
"Seltener","2001","(noch) kein Abschluss","Bayern","13","","",""
"Seltener","2001","(noch) kein Abschluss","Saarland","","","",""
"Seltener","2001","(noch) kein Abschluss","Berlin","6","","",""
"Seltener","2001","(noch) kein Abschluss","Brandenburg","8","","",""
"Seltener","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Seltener","2001","(noch) kein Abschluss","Sachsen","9","","",""
"Seltener","2001","(noch) kein Abschluss","Sachsen-Anhalt","4","","",""
"Seltener","2001","(noch) kein Abschluss","Thueringen","6","","",""
"Seltener","2001","Hauptschule","Schleswig-Holstein","120","0.398647795980369","0.343878388764","0.453417203196737"
"Seltener","2001","Hauptschule","Hamburg","32","0.35993607972961","0.259077504372412","0.460794655086808"
"Seltener","2001","Hauptschule","Niedersachsen","327","0.362850299516063","0.330020444123845","0.395680154908281"
"Seltener","2001","Hauptschule","Bremen","19","","",""
"Seltener","2001","Hauptschule","Nordrhein-Westfalen","801","0.364018696806865","0.343604377524936","0.384433016088793"
"Seltener","2001","Hauptschule","Hessen","200","0.296158529008294","0.260731290597249","0.331585767419339"
"Seltener","2001","Hauptschule","Rheinland-Pfalz,Saarland","245","0.326487777886126","0.292769926762506","0.360205629009746"
"Seltener","2001","Hauptschule","Baden-Wuerttemberg","442","0.349600859512391","0.323261121487935","0.375940597536848"
"Seltener","2001","Hauptschule","Bayern","477","0.277592384197954","0.255284543000308","0.299900225395601"
"Seltener","2001","Hauptschule","Saarland","","","",""
"Seltener","2001","Hauptschule","Berlin","90","0.537721419113308","0.463852861238294","0.611589976988322"
"Seltener","2001","Hauptschule","Brandenburg","62","0.205774384393285","0.157192442163107","0.254356326623463"
"Seltener","2001","Hauptschule","Mecklenburg-Vorpommern","35","0.240356041256271","0.168541696507051","0.312170386005492"
"Seltener","2001","Hauptschule","Sachsen","114","0.216569955548586","0.179330924081835","0.253808987015337"
"Seltener","2001","Hauptschule","Sachsen-Anhalt","95","0.263960654442848","0.216186354907516","0.31173495397818"
"Seltener","2001","Hauptschule","Thueringen","88","0.225182080314104","0.179769816493803","0.270594344134405"
