"party","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"SPD","1998","16-34 J.","AkademikerIn","80","0.183246881068928","0.147180658960332","0.219313103177523"
"SPD","1998","35-65 J.","(noch) kein Abschluss","60","0.203451943076886","0.16109542361373","0.245808462540042"
"SPD","1998","35-65 J.","Hauptschule","888","0.273262651476972","0.25866899297727","0.287856309976674"
"SPD","1998","35-65 J.","Realschule","287","0.200788606279009","0.181116966232499","0.220460246325518"
"SPD","1998","35-65 J.","(Fach-)Abitur","77","0.232544441251737","0.189025992612843","0.276062889890631"
"SPD","1998","35-65 J.","AkademikerIn","249","0.20097980124695","0.179451282549134","0.222508319944767"
"SPD","1998","66 und älter","(noch) kein Abschluss","","","",""
"SPD","1998","66 und älter","Hauptschule","313","0.270275643540321","0.245841329229362","0.29470995785128"
"SPD","1998","66 und älter","Realschule","43","0.20313683632595","0.148061472044929","0.258212200606972"
"SPD","1998","66 und älter","(Fach-)Abitur","","","",""
"SPD","1998","66 und älter","AkademikerIn","38","0.194741907293884","0.137523411288331","0.251960403299437"
"FDP","1998","16-34 J.","(noch) kein Abschluss","","","",""
"FDP","1998","16-34 J.","Hauptschule","","","",""
"FDP","1998","16-34 J.","Realschule","","","",""
"FDP","1998","16-34 J.","(Fach-)Abitur","","","",""
"FDP","1998","16-34 J.","AkademikerIn","","","",""
"FDP","1998","35-65 J.","(noch) kein Abschluss","","","",""
"FDP","1998","35-65 J.","Hauptschule","","","",""
"FDP","1998","35-65 J.","Realschule","","","",""
"FDP","1998","35-65 J.","(Fach-)Abitur","","","",""
"FDP","1998","35-65 J.","AkademikerIn","37","0.0358669563944147","0.0258767419766103","0.0458571708122192"
"FDP","1998","66 und älter","(noch) kein Abschluss","","","",""
"FDP","1998","66 und älter","Hauptschule","","","",""
"FDP","1998","66 und älter","Realschule","","","",""
"FDP","1998","66 und älter","(Fach-)Abitur","","","",""
"FDP","1998","66 und älter","AkademikerIn","","","",""
"Grüne","1998","16-34 J.","(noch) kein Abschluss","","","",""
"Grüne","1998","16-34 J.","Hauptschule","","","",""
"Grüne","1998","16-34 J.","Realschule","61","0.0422688728523525","0.0323510969514422","0.0521866487532628"
"Grüne","1998","16-34 J.","(Fach-)Abitur","73","0.127769210229413","0.103552481733975","0.151985938724851"
"Grüne","1998","16-34 J.","AkademikerIn","65","0.151465487464152","0.118043786019407","0.184887188908896"
"Grüne","1998","35-65 J.","(noch) kein Abschluss","","","",""
"Grüne","1998","35-65 J.","Hauptschule","43","0.0141766511201699","0.0103052187575109","0.0180480834828289"
"Grüne","1998","35-65 J.","Realschule","61","0.0463925123596943","0.0360637335909586","0.0567212911284299"
"Grüne","1998","35-65 J.","(Fach-)Abitur","38","0.136451036296579","0.10108994100567","0.171812131587489"
"Grüne","1998","35-65 J.","AkademikerIn","138","0.118073841947637","0.100737717229817","0.135409966665457"
"Grüne","1998","66 und älter","(noch) kein Abschluss","","","",""
"Grüne","1998","66 und älter","Hauptschule","","","",""
"Grüne","1998","66 und älter","Realschule","","","",""
"Grüne","1998","66 und älter","(Fach-)Abitur","","","",""
"Grüne","1998","66 und älter","AkademikerIn","","","",""
"PDS/Linke","1998","16-34 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","1998","16-34 J.","Hauptschule","","","",""
"PDS/Linke","1998","16-34 J.","Realschule","","","",""
"PDS/Linke","1998","16-34 J.","(Fach-)Abitur","","","",""
"PDS/Linke","1998","16-34 J.","AkademikerIn","","","",""
"PDS/Linke","1998","35-65 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","1998","35-65 J.","Hauptschule","33","0.00583287552175375","0.00333910576775506","0.00832664527575245"
"PDS/Linke","1998","35-65 J.","Realschule","","","",""
"PDS/Linke","1998","35-65 J.","(Fach-)Abitur","","","",""
"PDS/Linke","1998","35-65 J.","AkademikerIn","76","0.0416067515772897","0.0308788979080585","0.0523346052465209"
"PDS/Linke","1998","66 und älter","(noch) kein Abschluss","","","",""
"PDS/Linke","1998","66 und älter","Hauptschule","","","",""
"PDS/Linke","1998","66 und älter","Realschule","","","",""
"PDS/Linke","1998","66 und älter","(Fach-)Abitur","","","",""
"PDS/Linke","1998","66 und älter","AkademikerIn","","","",""
"Rechtsextrem","1998","16-34 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","1998","16-34 J.","Hauptschule","","","",""
"Rechtsextrem","1998","16-34 J.","Realschule","","","",""
"Rechtsextrem","1998","16-34 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","1998","16-34 J.","AkademikerIn","","","",""
"Rechtsextrem","1998","35-65 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","1998","35-65 J.","Hauptschule","","","",""
"Rechtsextrem","1998","35-65 J.","Realschule","","","",""
"Rechtsextrem","1998","35-65 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","1998","35-65 J.","AkademikerIn","","","",""
"Rechtsextrem","1998","66 und älter","(noch) kein Abschluss","","","",""
"Rechtsextrem","1998","66 und älter","Hauptschule","","","",""
"Rechtsextrem","1998","66 und älter","Realschule","","","",""
"Rechtsextrem","1998","66 und älter","(Fach-)Abitur","","","",""
"Rechtsextrem","1998","66 und älter","AkademikerIn","","","",""
"AfD","1998","16-34 J.","(noch) kein Abschluss","","","",""
"AfD","1998","16-34 J.","Hauptschule","","","",""
"AfD","1998","16-34 J.","Realschule","","","",""
"AfD","1998","16-34 J.","(Fach-)Abitur","","","",""
"AfD","1998","16-34 J.","AkademikerIn","","","",""
"AfD","1998","35-65 J.","(noch) kein Abschluss","","","",""
"AfD","1998","35-65 J.","Hauptschule","","","",""
"AfD","1998","35-65 J.","Realschule","","","",""
"AfD","1998","35-65 J.","(Fach-)Abitur","","","",""
"AfD","1998","35-65 J.","AkademikerIn","","","",""
"AfD","1998","66 und älter","(noch) kein Abschluss","","","",""
"AfD","1998","66 und älter","Hauptschule","","","",""
"AfD","1998","66 und älter","Realschule","","","",""
"AfD","1998","66 und älter","(Fach-)Abitur","","","",""
"AfD","1998","66 und älter","AkademikerIn","","","",""
"Sonstige","1998","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstige","1998","16-34 J.","Hauptschule","","","",""
"Sonstige","1998","16-34 J.","Realschule","","","",""
"Sonstige","1998","16-34 J.","(Fach-)Abitur","","","",""
"Sonstige","1998","16-34 J.","AkademikerIn","","","",""
"Sonstige","1998","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstige","1998","35-65 J.","Hauptschule","","","",""
"Sonstige","1998","35-65 J.","Realschule","","","",""
"Sonstige","1998","35-65 J.","(Fach-)Abitur","","","",""
"Sonstige","1998","35-65 J.","AkademikerIn","","","",""
"Sonstige","1998","66 und älter","(noch) kein Abschluss","","","",""
"Sonstige","1998","66 und älter","Hauptschule","","","",""
"Sonstige","1998","66 und älter","Realschule","","","",""
"Sonstige","1998","66 und älter","(Fach-)Abitur","","","",""
"Sonstige","1998","66 und älter","AkademikerIn","","","",""
"keine PN","1999","16-34 J.","(noch) kein Abschluss","319","0.771043032619082","0.730072307624627","0.812013757613537"
"keine PN","1999","16-34 J.","Hauptschule","911","0.708678024554307","0.683688537792374","0.733667511316241"
"keine PN","1999","16-34 J.","Realschule","981","0.624891474104152","0.600520142565092","0.649262805643212"
"keine PN","1999","16-34 J.","(Fach-)Abitur","365","0.463983091494769","0.427196795379564","0.500769387609974"
"keine PN","1999","16-34 J.","AkademikerIn","195","0.446855852034328","0.398965193780957","0.494746510287699"
"keine PN","1999","35-65 J.","(noch) kein Abschluss","249","0.742787171162545","0.695192964068417","0.790381378256672"
"keine PN","1999","35-65 J.","Hauptschule","1816","0.482208361076845","0.465575534663848","0.498841187489842"
"keine PN","1999","35-65 J.","Realschule","847","0.448901803007169","0.424975025180093","0.472828580834246"
"keine PN","1999","35-65 J.","(Fach-)Abitur","155","0.399031511462697","0.349268567179557","0.448794455745837"
"keine PN","1999","35-65 J.","AkademikerIn","552","0.373078175972351","0.347145252491658","0.399011099453044"
"keine PN","1999","66 und älter","(noch) kein Abschluss","44","0.63609339841813","0.517288806323425","0.754897990512835"
"keine PN","1999","66 und älter","Hauptschule","552","0.412051038977076","0.384970169726073","0.439131908228079"
"keine PN","1999","66 und älter","Realschule","68","0.315595227734158","0.250027344275197","0.381163111193119"
"keine PN","1999","66 und älter","(Fach-)Abitur","","","",""
"keine PN","1999","66 und älter","AkademikerIn","53","0.266810198650847","0.204890408462955","0.328729988838739"
"CDU/CSU","1999","16-34 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","1999","16-34 J.","Hauptschule","119","0.104560663637986","0.0877320445457392","0.121389282730234"
"CDU/CSU","1999","16-34 J.","Realschule","183","0.131536633271604","0.114522979009069","0.14855028753414"
"CDU/CSU","1999","16-34 J.","(Fach-)Abitur","104","0.164348878782654","0.137012460355791","0.191685297209517"
"CDU/CSU","1999","16-34 J.","AkademikerIn","72","0.175227952241125","0.138608100619573","0.211847803862676"
"CDU/CSU","1999","35-65 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","1999","35-65 J.","Hauptschule","664","0.213628630552474","0.199985477694349","0.2272717834106"
"CDU/CSU","1999","35-65 J.","Realschule","332","0.234176562339332","0.213804730294943","0.254548394383721"
"CDU/CSU","1999","35-65 J.","(Fach-)Abitur","77","0.200024253983631","0.159374646086366","0.240673861880896"
"CDU/CSU","1999","35-65 J.","AkademikerIn","246","0.205245420491512","0.183588429326128","0.226902411656895"
"CDU/CSU","1999","66 und älter","(noch) kein Abschluss","","","",""
"CDU/CSU","1999","66 und älter","Hauptschule","349","0.290330894715366","0.265356679165595","0.315305110265137"
"CDU/CSU","1999","66 und älter","Realschule","79","0.457892367867265","0.387602310186131","0.528182425548398"
"CDU/CSU","1999","66 und älter","(Fach-)Abitur","","","",""
"CDU/CSU","1999","66 und älter","AkademikerIn","54","0.338327568462775","0.272089102000528","0.404566034925022"
"SPD","1999","16-34 J.","(noch) kein Abschluss","","","",""
"SPD","1999","16-34 J.","Hauptschule","181","0.146476703621422","0.127030349092447","0.165923058150397"
"SPD","1999","16-34 J.","Realschule","214","0.152067615812756","0.133991818207064","0.170143413418448"
"SPD","1999","16-34 J.","(Fach-)Abitur","131","0.199494633209895","0.170016941476948","0.228972324942843"
"SPD","1999","16-34 J.","AkademikerIn","75","0.186307749767211","0.148802378360457","0.223813121173964"
"SPD","1999","35-65 J.","(noch) kein Abschluss","56","0.191072127094245","0.148263711413371","0.233880542775119"
"SPD","1999","35-65 J.","Hauptschule","861","0.267215489488476","0.25248591757728","0.281945061399673"
"SPD","1999","35-65 J.","Realschule","354","0.237347752982205","0.216880955778992","0.257814550185418"
"SPD","1999","35-65 J.","(Fach-)Abitur","85","0.230279883881327","0.18749690301971","0.273062864742943"
"SPD","1999","35-65 J.","AkademikerIn","293","0.235763347974768","0.213002054517586","0.25852464143195"
"SPD","1999","66 und älter","(noch) kein Abschluss","","","",""
"SPD","1999","66 und älter","Hauptschule","316","0.262900374912785","0.23868027235204","0.28712047747353"
"SPD","1999","66 und älter","Realschule","36","0.167946124090138","0.115207335082138","0.220684913098139"
"SPD","1999","66 und älter","(Fach-)Abitur","","","",""
"SPD","1999","66 und älter","AkademikerIn","43","0.207255785629259","0.150509174957256","0.264002396301262"
"FDP","1999","16-34 J.","(noch) kein Abschluss","","","",""
"FDP","1999","16-34 J.","Hauptschule","","","",""
"FDP","1999","16-34 J.","Realschule","","","",""
"FDP","1999","16-34 J.","(Fach-)Abitur","","","",""
"FDP","1999","16-34 J.","AkademikerIn","","","",""
"FDP","1999","35-65 J.","(noch) kein Abschluss","","","",""
"FDP","1999","35-65 J.","Hauptschule","","","",""
"FDP","1999","35-65 J.","Realschule","","","",""
"FDP","1999","35-65 J.","(Fach-)Abitur","","","",""
"FDP","1999","35-65 J.","AkademikerIn","43","0.046983083394432","0.0356364787085129","0.058329688080351"
"FDP","1999","66 und älter","(noch) kein Abschluss","","","",""
"FDP","1999","66 und älter","Hauptschule","","","",""
"FDP","1999","66 und älter","Realschule","","","",""
"FDP","1999","66 und älter","(Fach-)Abitur","","","",""
"FDP","1999","66 und älter","AkademikerIn","","","",""
"Grüne","1999","16-34 J.","(noch) kein Abschluss","","","",""
"Grüne","1999","16-34 J.","Hauptschule","","","",""
"Grüne","1999","16-34 J.","Realschule","55","0.0363337305442043","0.0269144698939519","0.0457529911944567"
"Grüne","1999","16-34 J.","(Fach-)Abitur","73","0.130616063251166","0.105758998630795","0.155473127871537"
"Grüne","1999","16-34 J.","AkademikerIn","47","0.115158864402729","0.0844099873860843","0.145907741419374"
"Grüne","1999","35-65 J.","(noch) kein Abschluss","","","",""
"Grüne","1999","35-65 J.","Hauptschule","42","0.0131343295451355","0.00934463553436017","0.0169240235559109"
"Grüne","1999","35-65 J.","Realschule","52","0.0407320496060922","0.031223108745778","0.0502409904664064"
"Grüne","1999","35-65 J.","(Fach-)Abitur","37","0.121181707429381","0.0880194032266477","0.154344011632115"
"Grüne","1999","35-65 J.","AkademikerIn","108","0.0884330697512249","0.0732084486480635","0.103657690854386"
"Grüne","1999","66 und älter","(noch) kein Abschluss","","","",""
"Grüne","1999","66 und älter","Hauptschule","","","",""
"Grüne","1999","66 und älter","Realschule","","","",""
"Grüne","1999","66 und älter","(Fach-)Abitur","","","",""
"Grüne","1999","66 und älter","AkademikerIn","","","",""
"PDS/Linke","1999","16-34 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","1999","16-34 J.","Hauptschule","","","",""
"PDS/Linke","1999","16-34 J.","Realschule","35","0.0214345327399819","0.0141441480779036","0.0287249174020601"
"PDS/Linke","1999","16-34 J.","(Fach-)Abitur","","","",""
"PDS/Linke","1999","16-34 J.","AkademikerIn","","","",""
"PDS/Linke","1999","35-65 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","1999","35-65 J.","Hauptschule","40","0.00912750177105828","0.00596190189334236","0.0122931016487742"
"PDS/Linke","1999","35-65 J.","Realschule","37","0.0145672496790911","0.00880361660497993","0.0203308827532023"
"PDS/Linke","1999","35-65 J.","(Fach-)Abitur","","","",""
"PDS/Linke","1999","35-65 J.","AkademikerIn","90","0.0478377852074924","0.0363935739612511","0.0592819964537337"
"PDS/Linke","1999","66 und älter","(noch) kein Abschluss","","","",""
"PDS/Linke","1999","66 und älter","Hauptschule","33","0.0180843631875033","0.0107526413740517","0.0254160850009549"
"PDS/Linke","1999","66 und älter","Realschule","","","",""
"PDS/Linke","1999","66 und älter","(Fach-)Abitur","","","",""
"PDS/Linke","1999","66 und älter","AkademikerIn","32","0.120033990498863","0.0745346474567157","0.16553333354101"
"Rechtsextrem","1999","16-34 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","1999","16-34 J.","Hauptschule","","","",""
"Rechtsextrem","1999","16-34 J.","Realschule","","","",""
"Rechtsextrem","1999","16-34 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","1999","16-34 J.","AkademikerIn","","","",""
"Rechtsextrem","1999","35-65 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","1999","35-65 J.","Hauptschule","","","",""
"Rechtsextrem","1999","35-65 J.","Realschule","","","",""
"Rechtsextrem","1999","35-65 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","1999","35-65 J.","AkademikerIn","","","",""
"Rechtsextrem","1999","66 und älter","(noch) kein Abschluss","","","",""
"Rechtsextrem","1999","66 und älter","Hauptschule","","","",""
"Rechtsextrem","1999","66 und älter","Realschule","","","",""
"Rechtsextrem","1999","66 und älter","(Fach-)Abitur","","","",""
"Rechtsextrem","1999","66 und älter","AkademikerIn","","","",""
"AfD","1999","16-34 J.","(noch) kein Abschluss","","","",""
"AfD","1999","16-34 J.","Hauptschule","","","",""
"AfD","1999","16-34 J.","Realschule","","","",""
"AfD","1999","16-34 J.","(Fach-)Abitur","","","",""
"AfD","1999","16-34 J.","AkademikerIn","","","",""
"AfD","1999","35-65 J.","(noch) kein Abschluss","","","",""
"AfD","1999","35-65 J.","Hauptschule","","","",""
"AfD","1999","35-65 J.","Realschule","","","",""
"AfD","1999","35-65 J.","(Fach-)Abitur","","","",""
"AfD","1999","35-65 J.","AkademikerIn","","","",""
"AfD","1999","66 und älter","(noch) kein Abschluss","","","",""
"AfD","1999","66 und älter","Hauptschule","","","",""
"AfD","1999","66 und älter","Realschule","","","",""
"AfD","1999","66 und älter","(Fach-)Abitur","","","",""
"AfD","1999","66 und älter","AkademikerIn","","","",""
"Sonstige","1999","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstige","1999","16-34 J.","Hauptschule","","","",""
"Sonstige","1999","16-34 J.","Realschule","","","",""
"Sonstige","1999","16-34 J.","(Fach-)Abitur","","","",""
"Sonstige","1999","16-34 J.","AkademikerIn","","","",""
"Sonstige","1999","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstige","1999","35-65 J.","Hauptschule","","","",""
"Sonstige","1999","35-65 J.","Realschule","","","",""
"Sonstige","1999","35-65 J.","(Fach-)Abitur","","","",""
"Sonstige","1999","35-65 J.","AkademikerIn","","","",""
"Sonstige","1999","66 und älter","(noch) kein Abschluss","","","",""
