"party","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"FDP","1988","(noch) kein Abschluss","Westdeutschland","4","0.00611742314027158","0.00104288820262443","0.0111919580779187"
"FDP","1988","(noch) kein Abschluss","Ostdeutschland","","","",""
"FDP","1988","Hauptschule","Westdeutschland","79","0.0170478674509476","0.0136917188009414","0.0204040161009537"
"FDP","1988","Hauptschule","Ostdeutschland","","","",""
"FDP","1988","Realschule","Westdeutschland","57","0.0386434829179586","0.0294350357332515","0.0478519301026658"
"FDP","1988","Realschule","Ostdeutschland","","","",""
"FDP","1988","(Fach-)Abitur","Westdeutschland","30","0.0510892432709671","0.0351061164025457","0.0670723701393885"
"FDP","1988","(Fach-)Abitur","Ostdeutschland","","","",""
"FDP","1988","AkademikerIn","Westdeutschland","44","0.0677157979404445","0.0489954374942398","0.0864361583866492"
"FDP","1988","AkademikerIn","Ostdeutschland","","","",""
"Grüne","1988","(noch) kein Abschluss","Westdeutschland","19","","",""
"Grüne","1988","(noch) kein Abschluss","Ostdeutschland","","","",""
"Grüne","1988","Hauptschule","Westdeutschland","101","","",""
"Grüne","1988","Hauptschule","Ostdeutschland","","","",""
"Grüne","1988","Realschule","Westdeutschland","57","0.0295661161397918","0.0214735520351579","0.0376586802444258"
"Grüne","1988","Realschule","Ostdeutschland","","","",""
"Grüne","1988","(Fach-)Abitur","Westdeutschland","81","0.124080990458953","0.100149545128406","0.1480124357895"
"Grüne","1988","(Fach-)Abitur","Ostdeutschland","","","",""
"Grüne","1988","AkademikerIn","Westdeutschland","67","0.0920075974658647","0.0704724427454724","0.113542752186257"
"Grüne","1988","AkademikerIn","Ostdeutschland","","","",""
"Linke","1988","(noch) kein Abschluss","Westdeutschland","","","",""
"Linke","1988","(noch) kein Abschluss","Ostdeutschland","","","",""
"Linke","1988","Hauptschule","Westdeutschland","","","",""
"Linke","1988","Hauptschule","Ostdeutschland","","","",""
"Linke","1988","Realschule","Westdeutschland","","","",""
"Linke","1988","Realschule","Ostdeutschland","","","",""
"Linke","1988","(Fach-)Abitur","Westdeutschland","","","",""
"Linke","1988","(Fach-)Abitur","Ostdeutschland","","","",""
"Linke","1988","AkademikerIn","Westdeutschland","","","",""
"Linke","1988","AkademikerIn","Ostdeutschland","","","",""
"Rechte","1988","(noch) kein Abschluss","Westdeutschland","","","",""
"Rechte","1988","(noch) kein Abschluss","Ostdeutschland","","","",""
"Rechte","1988","Hauptschule","Westdeutschland","","","",""
"Rechte","1988","Hauptschule","Ostdeutschland","","","",""
"Rechte","1988","Realschule","Westdeutschland","","","",""
"Rechte","1988","Realschule","Ostdeutschland","","","",""
"Rechte","1988","(Fach-)Abitur","Westdeutschland","","","",""
"Rechte","1988","(Fach-)Abitur","Ostdeutschland","","","",""
"Rechte","1988","AkademikerIn","Westdeutschland","","","",""
"Rechte","1988","AkademikerIn","Ostdeutschland","","","",""
"AfD","1988","(noch) kein Abschluss","Westdeutschland","","","",""
"AfD","1988","(noch) kein Abschluss","Ostdeutschland","","","",""
"AfD","1988","Hauptschule","Westdeutschland","","","",""
"AfD","1988","Hauptschule","Ostdeutschland","","","",""
"AfD","1988","Realschule","Westdeutschland","","","",""
"AfD","1988","Realschule","Ostdeutschland","","","",""
"AfD","1988","(Fach-)Abitur","Westdeutschland","","","",""
"AfD","1988","(Fach-)Abitur","Ostdeutschland","","","",""
"AfD","1988","AkademikerIn","Westdeutschland","","","",""
"AfD","1988","AkademikerIn","Ostdeutschland","","","",""
"Andere","1988","(noch) kein Abschluss","Westdeutschland","5","0.00841686438391038","0.00247142195248602","0.0143623068153347"
"Andere","1988","(noch) kein Abschluss","Ostdeutschland","","","",""
"Andere","1988","Hauptschule","Westdeutschland","25","","",""
"Andere","1988","Hauptschule","Ostdeutschland","","","",""
"Andere","1988","Realschule","Westdeutschland","9","0.0068129768473417","0.00288299985534314","0.0107429538393403"
"Andere","1988","Realschule","Ostdeutschland","","","",""
"Andere","1988","(Fach-)Abitur","Westdeutschland","2","","",""
"Andere","1988","(Fach-)Abitur","Ostdeutschland","","","",""
"Andere","1988","AkademikerIn","Westdeutschland","7","0.0132649992172838","0.00474089158417179","0.0217891068503957"
"Andere","1988","AkademikerIn","Ostdeutschland","","","",""
"keine Parteineigung","1989","(noch) kein Abschluss","Westdeutschland","616","0.662773160182418","0.631555262016861","0.693991058347975"
"keine Parteineigung","1989","(noch) kein Abschluss","Ostdeutschland","","","",""
"keine Parteineigung","1989","Hauptschule","Westdeutschland","2617","","",""
"keine Parteineigung","1989","Hauptschule","Ostdeutschland","","","",""
"keine Parteineigung","1989","Realschule","Westdeutschland","744","0.427360805929573","0.403337906197208","0.451383705661939"
"keine Parteineigung","1989","Realschule","Ostdeutschland","","","",""
"keine Parteineigung","1989","(Fach-)Abitur","Westdeutschland","321","0.388508242744073","0.35348494424678","0.423531541241365"
"keine Parteineigung","1989","(Fach-)Abitur","Ostdeutschland","","","",""
"keine Parteineigung","1989","AkademikerIn","Westdeutschland","215","","",""
"keine Parteineigung","1989","AkademikerIn","Ostdeutschland","","","",""
"SPD","1989","(noch) kein Abschluss","Westdeutschland","204","","",""
"SPD","1989","(noch) kein Abschluss","Ostdeutschland","","","",""
"SPD","1989","Hauptschule","Westdeutschland","1566","","",""
"SPD","1989","Hauptschule","Ostdeutschland","","","",""
"SPD","1989","Realschule","Westdeutschland","392","0.240212902884654","0.219467031953673","0.260958773815635"
"SPD","1989","Realschule","Ostdeutschland","","","",""
"SPD","1989","(Fach-)Abitur","Westdeutschland","192","","",""
"SPD","1989","(Fach-)Abitur","Ostdeutschland","","","",""
"SPD","1989","AkademikerIn","Westdeutschland","181","","",""
"SPD","1989","AkademikerIn","Ostdeutschland","","","",""
"CDU/CSU","1989","(noch) kein Abschluss","Westdeutschland","28","","",""
"CDU/CSU","1989","(noch) kein Abschluss","Ostdeutschland","","","",""
"CDU/CSU","1989","Hauptschule","Westdeutschland","1008","","",""
"CDU/CSU","1989","Hauptschule","Ostdeutschland","","","",""
"CDU/CSU","1989","Realschule","Westdeutschland","364","0.253088572962343","0.231975163547561","0.274201982377126"
"CDU/CSU","1989","Realschule","Ostdeutschland","","","",""
"CDU/CSU","1989","(Fach-)Abitur","Westdeutschland","123","","",""
"CDU/CSU","1989","(Fach-)Abitur","Ostdeutschland","","","",""
"CDU/CSU","1989","AkademikerIn","Westdeutschland","173","","",""
"CDU/CSU","1989","AkademikerIn","Ostdeutschland","","","",""
"FDP","1989","(noch) kein Abschluss","Westdeutschland","3","","",""
"FDP","1989","(noch) kein Abschluss","Ostdeutschland","","","",""
"FDP","1989","Hauptschule","Westdeutschland","44","0.00987816899411512","0.00725519160553891","0.0125011463826913"
"FDP","1989","Hauptschule","Ostdeutschland","","","",""
"FDP","1989","Realschule","Westdeutschland","34","0.022939287769345","0.0156692228506549","0.0302093526880351"
"FDP","1989","Realschule","Ostdeutschland","","","",""
"FDP","1989","(Fach-)Abitur","Westdeutschland","21","","",""
"FDP","1989","(Fach-)Abitur","Ostdeutschland","","","",""
"FDP","1989","AkademikerIn","Westdeutschland","35","0.0520906737404154","0.0355465084985748","0.0686348389822559"
"FDP","1989","AkademikerIn","Ostdeutschland","","","",""
"Grüne","1989","(noch) kein Abschluss","Westdeutschland","20","","",""
"Grüne","1989","(noch) kein Abschluss","Ostdeutschland","","","",""
"Grüne","1989","Hauptschule","Westdeutschland","108","","",""
"Grüne","1989","Hauptschule","Ostdeutschland","","","",""
"Grüne","1989","Realschule","Westdeutschland","64","0.0345161701974023","0.0256513210015007","0.0433810193933039"
"Grüne","1989","Realschule","Ostdeutschland","","","",""
"Grüne","1989","(Fach-)Abitur","Westdeutschland","80","0.123080023395198","0.0994733174610199","0.146686729329376"
"Grüne","1989","(Fach-)Abitur","Ostdeutschland","","","",""
"Grüne","1989","AkademikerIn","Westdeutschland","76","0.107674531132643","0.084596454411475","0.130752607853811"
"Grüne","1989","AkademikerIn","Ostdeutschland","","","",""
"Linke","1989","(noch) kein Abschluss","Westdeutschland","","","",""
"Linke","1989","(noch) kein Abschluss","Ostdeutschland","","","",""
"Linke","1989","Hauptschule","Westdeutschland","","","",""
"Linke","1989","Hauptschule","Ostdeutschland","","","",""
"Linke","1989","Realschule","Westdeutschland","","","",""
"Linke","1989","Realschule","Ostdeutschland","","","",""
"Linke","1989","(Fach-)Abitur","Westdeutschland","","","",""
"Linke","1989","(Fach-)Abitur","Ostdeutschland","","","",""
"Linke","1989","AkademikerIn","Westdeutschland","","","",""
"Linke","1989","AkademikerIn","Ostdeutschland","","","",""
"Rechte","1989","(noch) kein Abschluss","Westdeutschland","","","",""
"Rechte","1989","(noch) kein Abschluss","Ostdeutschland","","","",""
"Rechte","1989","Hauptschule","Westdeutschland","","","",""
"Rechte","1989","Hauptschule","Ostdeutschland","","","",""
"Rechte","1989","Realschule","Westdeutschland","","","",""
"Rechte","1989","Realschule","Ostdeutschland","","","",""
"Rechte","1989","(Fach-)Abitur","Westdeutschland","","","",""
"Rechte","1989","(Fach-)Abitur","Ostdeutschland","","","",""
"Rechte","1989","AkademikerIn","Westdeutschland","","","",""
"Rechte","1989","AkademikerIn","Ostdeutschland","","","",""
"AfD","1989","(noch) kein Abschluss","Westdeutschland","","","",""
"AfD","1989","(noch) kein Abschluss","Ostdeutschland","","","",""
"AfD","1989","Hauptschule","Westdeutschland","","","",""
"AfD","1989","Hauptschule","Ostdeutschland","","","",""
"AfD","1989","Realschule","Westdeutschland","","","",""
"AfD","1989","Realschule","Ostdeutschland","","","",""
"AfD","1989","(Fach-)Abitur","Westdeutschland","","","",""
"AfD","1989","(Fach-)Abitur","Ostdeutschland","","","",""
"AfD","1989","AkademikerIn","Westdeutschland","","","",""
"AfD","1989","AkademikerIn","Ostdeutschland","","","",""
"Andere","1989","(noch) kein Abschluss","Westdeutschland","10","","",""
"Andere","1989","(noch) kein Abschluss","Ostdeutschland","","","",""
"Andere","1989","Hauptschule","Westdeutschland","118","","",""
"Andere","1989","Hauptschule","Ostdeutschland","","","",""
"Andere","1989","Realschule","Westdeutschland","31","0.0218822602566816","0.0147778308019405","0.0289866897114227"
"Andere","1989","Realschule","Ostdeutschland","","","",""
"Andere","1989","(Fach-)Abitur","Westdeutschland","7","0.0132219124874734","0.00501426848952711","0.0214295564854198"
"Andere","1989","(Fach-)Abitur","Ostdeutschland","","","",""
"Andere","1989","AkademikerIn","Westdeutschland","13","","",""
"Andere","1989","AkademikerIn","Ostdeutschland","","","",""
"keine Parteineigung","1990","(noch) kein Abschluss","Westdeutschland","580","0.633355702004287","0.600748508508551","0.665962895500023"
"keine Parteineigung","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"keine Parteineigung","1990","Hauptschule","Westdeutschland","2456","","",""
"keine Parteineigung","1990","Hauptschule","Ostdeutschland","","","",""
"keine Parteineigung","1990","Realschule","Westdeutschland","683","0.395321272544668","0.371453988051183","0.419188557038152"
"keine Parteineigung","1990","Realschule","Ostdeutschland","","","",""
"keine Parteineigung","1990","(Fach-)Abitur","Westdeutschland","314","0.386730223962186","0.351736395271733","0.421724052652639"
"keine Parteineigung","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"keine Parteineigung","1990","AkademikerIn","Westdeutschland","200","","",""
"keine Parteineigung","1990","AkademikerIn","Ostdeutschland","","","",""
"SPD","1990","(noch) kein Abschluss","Westdeutschland","186","","",""
"SPD","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"SPD","1990","Hauptschule","Westdeutschland","1600","","",""
"SPD","1990","Hauptschule","Ostdeutschland","","","",""
"SPD","1990","Realschule","Westdeutschland","417","0.256040450442655","0.234734813363275","0.277346087522034"
"SPD","1990","Realschule","Ostdeutschland","","","",""
"SPD","1990","(Fach-)Abitur","Westdeutschland","207","","",""
"SPD","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"SPD","1990","AkademikerIn","Westdeutschland","202","","",""
"SPD","1990","AkademikerIn","Ostdeutschland","","","",""
"CDU/CSU","1990","(noch) kein Abschluss","Westdeutschland","45","0.0924956246142624","0.0728912916910406","0.112099957537484"
"CDU/CSU","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"CDU/CSU","1990","Hauptschule","Westdeutschland","1051","","",""
"CDU/CSU","1990","Hauptschule","Ostdeutschland","","","",""
"CDU/CSU","1990","Realschule","Westdeutschland","389","0.271234640368035","0.249531028715289","0.292938252020781"
"CDU/CSU","1990","Realschule","Ostdeutschland","","","",""
"CDU/CSU","1990","(Fach-)Abitur","Westdeutschland","126","","",""
"CDU/CSU","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"CDU/CSU","1990","AkademikerIn","Westdeutschland","176","","",""
"CDU/CSU","1990","AkademikerIn","Ostdeutschland","","","",""
"FDP","1990","(noch) kein Abschluss","Westdeutschland","7","0.0232269018823047","0.0130348975816442","0.0334189061829652"
"FDP","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"FDP","1990","Hauptschule","Westdeutschland","65","0.0135772077568507","0.0104694760147122","0.0166849394989893"
"FDP","1990","Hauptschule","Ostdeutschland","","","",""
"FDP","1990","Realschule","Westdeutschland","48","0.0345928539851339","0.0256718440355954","0.0435138639346723"
"FDP","1990","Realschule","Ostdeutschland","","","",""
"FDP","1990","(Fach-)Abitur","Westdeutschland","28","","",""
"FDP","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"FDP","1990","AkademikerIn","Westdeutschland","45","0.0636277479596331","0.0454677456416608","0.0817877502776054"
"FDP","1990","AkademikerIn","Ostdeutschland","","","",""
"Grüne","1990","(noch) kein Abschluss","Westdeutschland","17","","",""
"Grüne","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Grüne","1990","Hauptschule","Westdeutschland","90","0.0148484441184065","0.0116005733473801","0.0180963148894328"
"Grüne","1990","Hauptschule","Ostdeutschland","","","",""
"Grüne","1990","Realschule","Westdeutschland","55","0.0302881869459063","0.0219220772639748","0.0386542966278377"
"Grüne","1990","Realschule","Ostdeutschland","","","",""
"Grüne","1990","(Fach-)Abitur","Westdeutschland","65","0.0974776536616919","0.0761647246403179","0.118790582683066"
"Grüne","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Grüne","1990","AkademikerIn","Westdeutschland","65","0.084214768675073","0.0635533897066793","0.104876147643467"
"Grüne","1990","AkademikerIn","Ostdeutschland","","","",""
"Linke","1990","(noch) kein Abschluss","Westdeutschland","","","",""
"Linke","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Linke","1990","Hauptschule","Westdeutschland","","","",""
"Linke","1990","Hauptschule","Ostdeutschland","","","",""
"Linke","1990","Realschule","Westdeutschland","","","",""
"Linke","1990","Realschule","Ostdeutschland","","","",""
"Linke","1990","(Fach-)Abitur","Westdeutschland","","","",""
"Linke","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Linke","1990","AkademikerIn","Westdeutschland","","","",""
"Linke","1990","AkademikerIn","Ostdeutschland","","","",""
"Rechte","1990","(noch) kein Abschluss","Westdeutschland","2","","",""
"Rechte","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Rechte","1990","Hauptschule","Westdeutschland","47","0.00896939528959207","0.00643758093441736","0.0115012096447668"
"Rechte","1990","Hauptschule","Ostdeutschland","","","",""
"Rechte","1990","Realschule","Westdeutschland","16","","",""
"Rechte","1990","Realschule","Ostdeutschland","","","",""
"Rechte","1990","(Fach-)Abitur","Westdeutschland","1","","",""
"Rechte","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Rechte","1990","AkademikerIn","Westdeutschland","4","0.00518329823624821","-0.000159182793626661","0.0105257792661231"
"Rechte","1990","AkademikerIn","Ostdeutschland","","","",""
"AfD","1990","(noch) kein Abschluss","Westdeutschland","","","",""
"AfD","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"AfD","1990","Hauptschule","Westdeutschland","","","",""
"AfD","1990","Hauptschule","Ostdeutschland","","","",""
"AfD","1990","Realschule","Westdeutschland","","","",""
"AfD","1990","Realschule","Ostdeutschland","","","",""
"AfD","1990","(Fach-)Abitur","Westdeutschland","","","",""
"AfD","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"AfD","1990","AkademikerIn","Westdeutschland","","","",""
"AfD","1990","AkademikerIn","Ostdeutschland","","","",""
"Andere","1990","(noch) kein Abschluss","Westdeutschland","2","","",""
"Andere","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Andere","1990","Hauptschule","Westdeutschland","18","","",""
