"party","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","2006","35-65 J.","West","2054","0.19211501992645","0.184187886282037","0.200042153570863"
"CDU/CSU","2006","35-65 J.","Ost","414","0.13327400492964","0.120793978593486","0.145754031265794"
"CDU/CSU","2006","66 und älter","West","1073","0.321375006363668","0.305363653029871","0.337386359697465"
"CDU/CSU","2006","66 und älter","Ost","163","0.142149909326245","0.121735165730579","0.162564652921911"
"SPD","2006","16-34 J.","West","565","0.146919258784585","0.135661605284074","0.158176912285096"
"SPD","2006","16-34 J.","Ost","111","0.101664638010804","0.0851411878712649","0.118188088150343"
"SPD","2006","35-65 J.","West","1922","0.199464160308343","0.191423650621555","0.207504669995131"
"SPD","2006","35-65 J.","Ost","286","0.0800381914105652","0.0700741528670033","0.0900022299541272"
"SPD","2006","66 und älter","West","715","0.228708896808532","0.214309053792788","0.243108739824276"
"SPD","2006","66 und älter","Ost","189","0.164581039464472","0.14290364903457","0.186258429894373"
"FDP","2006","16-34 J.","West","83","0.0238786394635912","0.019023852895591","0.0287334260315913"
"FDP","2006","16-34 J.","Ost","35","0.02881567718462","0.0196690332300355","0.0379623211392045"
"FDP","2006","35-65 J.","West","244","0.0210414866746274","0.0181535936120492","0.0239293797372057"
"FDP","2006","35-65 J.","Ost","51","0.0153681722394146","0.0108511741065596","0.0198851703722696"
"FDP","2006","66 und älter","West","85","0.0233667945690959","0.0181874789098101","0.0285461102283817"
"FDP","2006","66 und älter","Ost","","","",""
"Grüne","2006","16-34 J.","West","226","0.0546339811979157","0.0474072007244635","0.061860761671368"
"Grüne","2006","16-34 J.","Ost","43","0.038487151737697","0.0279691809767561","0.0490051224986378"
"Grüne","2006","35-65 J.","West","595","0.0594763569355202","0.0547173340718824","0.0642353797991581"
"Grüne","2006","35-65 J.","Ost","69","0.0205030344105915","0.0152993316166975","0.0257067372044856"
"Grüne","2006","66 und älter","West","43","0.0102038526732628","0.00675827506552986","0.0136494302809958"
"Grüne","2006","66 und älter","Ost","","","",""
"PDS/Linke","2006","16-34 J.","West","30","0.00754358397992019","0.00479215675102763","0.0102950112088128"
"PDS/Linke","2006","16-34 J.","Ost","70","0.0587305852797405","0.045875183185579","0.071585987373902"
"PDS/Linke","2006","35-65 J.","West","122","0.0157713037427035","0.0132643716928602","0.0182782357925468"
"PDS/Linke","2006","35-65 J.","Ost","250","0.091797780606762","0.0811952572824435","0.10240030393108"
"PDS/Linke","2006","66 und älter","West","","","",""
"PDS/Linke","2006","66 und älter","Ost","148","0.130584656481162","0.110886541822334","0.15028277113999"
"Rechtsextrem","2006","16-34 J.","West","44","0.0147360538607901","0.0109044523149484","0.0185676554066318"
"Rechtsextrem","2006","16-34 J.","Ost","","","",""
"Rechtsextrem","2006","35-65 J.","West","39","0.00509441347524827","0.0036618997788334","0.00652692717166315"
"Rechtsextrem","2006","35-65 J.","Ost","","","",""
"Rechtsextrem","2006","66 und älter","West","","","",""
"Rechtsextrem","2006","66 und älter","Ost","","","",""
"AfD","2006","16-34 J.","West","","","",""
"AfD","2006","16-34 J.","Ost","","","",""
"AfD","2006","35-65 J.","West","","","",""
"AfD","2006","35-65 J.","Ost","","","",""
"AfD","2006","66 und älter","West","","","",""
"AfD","2006","66 und älter","Ost","","","",""
"Sonstige","2006","16-34 J.","West","","","",""
"Sonstige","2006","16-34 J.","Ost","","","",""
"Sonstige","2006","35-65 J.","West","43","0.00435121471961373","0.00302681495585847","0.005675614483369"
"Sonstige","2006","35-65 J.","Ost","","","",""
"Sonstige","2006","66 und älter","West","","","",""
"Sonstige","2006","66 und älter","Ost","","","",""
"keine PN","2007","16-34 J.","West","2280","0.6776031360395","0.66203388693797","0.69317238514103"
"keine PN","2007","16-34 J.","Ost","895","0.690869864637978","0.66500134045271","0.716738388823246"
"keine PN","2007","35-65 J.","West","4627","0.564050854574936","0.55366250219202","0.574439206957853"
"keine PN","2007","35-65 J.","Ost","1811","0.686205572798385","0.668574636051216","0.703836509545554"
"keine PN","2007","66 und älter","West","1368","0.440818801257388","0.423616781709108","0.458020820805669"
"keine PN","2007","66 und älter","Ost","646","0.587063121791133","0.55822789877781","0.615898344804457"
"CDU/CSU","2007","16-34 J.","West","407","0.109789537619095","0.0993756860250824","0.120203389213107"
"CDU/CSU","2007","16-34 J.","Ost","90","0.0709724680167178","0.0565989822873981","0.0853459537460375"
"CDU/CSU","2007","35-65 J.","West","1619","0.161355438657631","0.15364905904387","0.169061818271391"
"CDU/CSU","2007","35-65 J.","Ost","295","0.103017946977875","0.0914681599556076","0.114567734000142"
"CDU/CSU","2007","66 und älter","West","1011","0.304943020379521","0.288991846285322","0.32089419447372"
"CDU/CSU","2007","66 und älter","Ost","124","0.0948744860744002","0.0777124740699772","0.112036498078823"
"SPD","2007","16-34 J.","West","430","0.113769591455492","0.103192384977672","0.124346797933313"
"SPD","2007","16-34 J.","Ost","85","0.0822262198473895","0.0668490701749112","0.0976033695198678"
"SPD","2007","35-65 J.","West","1564","0.173974149496496","0.166032534897978","0.181915764095015"
"SPD","2007","35-65 J.","Ost","208","0.070756079861057","0.0610135353284927","0.0804986243936214"
"SPD","2007","66 und älter","West","657","0.210045278692678","0.195931910766611","0.224158646618744"
"SPD","2007","66 und älter","Ost","182","0.168168887756325","0.146264582378178","0.190073193134471"
"FDP","2007","16-34 J.","West","76","0.0193459616700805","0.0147578114221032","0.0239341119180578"
"FDP","2007","16-34 J.","Ost","","","",""
"FDP","2007","35-65 J.","West","229","0.0194772584306729","0.0165821663887974","0.0223723504725484"
"FDP","2007","35-65 J.","Ost","47","0.0174183518731273","0.0124476981683979","0.0223890055778567"
"FDP","2007","66 und älter","West","82","0.0217491047183542","0.0166952945947093","0.026802914841999"
"FDP","2007","66 und älter","Ost","","","",""
"Grüne","2007","16-34 J.","West","197","0.0566651684883342","0.0489636637537922","0.0643666732228762"
"Grüne","2007","16-34 J.","Ost","42","0.0511557429102372","0.0388233452364398","0.0634881405840345"
"Grüne","2007","35-65 J.","West","539","0.0585942388535932","0.0536740076467306","0.0635144700604558"
"Grüne","2007","35-65 J.","Ost","66","0.0257087076703547","0.0196954448304003","0.0317219705103091"
"Grüne","2007","66 und älter","West","48","0.013724507801354","0.009693435276292","0.017755580326416"
"Grüne","2007","66 und älter","Ost","","","",""
"PDS/Linke","2007","16-34 J.","West","","","",""
"PDS/Linke","2007","16-34 J.","Ost","64","0.0621361720424727","0.0486233830145458","0.0756489610703996"
"PDS/Linke","2007","35-65 J.","West","100","0.0135914700059538","0.0111658026037185","0.0160171374081891"
"PDS/Linke","2007","35-65 J.","Ost","207","0.0834542130954641","0.0729460484295204","0.0939623777614078"
"PDS/Linke","2007","66 und älter","West","","","",""
"PDS/Linke","2007","66 und älter","Ost","147","0.132866557832789","0.112987770412264","0.152745345253313"
"Rechtsextrem","2007","16-34 J.","West","39","0.0124338274632564","0.00874260618839908","0.0161250487381136"
"Rechtsextrem","2007","16-34 J.","Ost","","","",""
"Rechtsextrem","2007","35-65 J.","West","34","0.00466645689434957","0.00323872199291687","0.00609419179578228"
"Rechtsextrem","2007","35-65 J.","Ost","","","",""
"Rechtsextrem","2007","66 und älter","West","","","",""
"Rechtsextrem","2007","66 und älter","Ost","","","",""
"AfD","2007","16-34 J.","West","","","",""
"AfD","2007","16-34 J.","Ost","","","",""
"AfD","2007","35-65 J.","West","","","",""
"AfD","2007","35-65 J.","Ost","","","",""
"AfD","2007","66 und älter","West","","","",""
"AfD","2007","66 und älter","Ost","","","",""
"Sonstige","2007","16-34 J.","West","","","",""
"Sonstige","2007","16-34 J.","Ost","","","",""
"Sonstige","2007","35-65 J.","West","41","0.00429013308636693","0.00292091882306988","0.00565934734966397"
"Sonstige","2007","35-65 J.","Ost","","","",""
"Sonstige","2007","66 und älter","West","","","",""
"Sonstige","2007","66 und älter","Ost","","","",""
"keine PN","2008","16-34 J.","West","2108","0.676394658910259","0.660141503164581","0.692647814655937"
"keine PN","2008","16-34 J.","Ost","868","0.732829519232004","0.70709863926968","0.758560399194329"
"keine PN","2008","35-65 J.","West","4281","0.561890317407689","0.551084699876148","0.572695934939229"
"keine PN","2008","35-65 J.","Ost","1694","0.667888940688909","0.649453024756512","0.686324856621305"
"keine PN","2008","66 und älter","West","1284","0.417581488544187","0.400378693936163","0.434784283152211"
"keine PN","2008","66 und älter","Ost","636","0.585205347235966","0.556247490521862","0.614163203950069"
"CDU/CSU","2008","16-34 J.","West","397","0.116358937335621","0.105219388814533","0.127498485856708"
"CDU/CSU","2008","16-34 J.","Ost","73","0.0611087835889667","0.0471798334793965","0.0750377336985368"
"CDU/CSU","2008","35-65 J.","West","1547","0.16825652381512","0.160109236178315","0.176403811451926"
"CDU/CSU","2008","35-65 J.","Ost","283","0.116289082266686","0.103740475622794","0.128837688910578"
"CDU/CSU","2008","66 und älter","West","1040","0.316737514538375","0.300509912803236","0.332965116273513"
"CDU/CSU","2008","66 und älter","Ost","143","0.115313884727794","0.0965409960615548","0.134086773394034"
"SPD","2008","16-34 J.","West","382","0.118628204201591","0.107395008524396","0.129861399878786"
"SPD","2008","16-34 J.","Ost","62","0.0589517137921245","0.0452551035662189","0.0726483240180301"
"SPD","2008","35-65 J.","West","1359","0.162031168559645","0.154006158117331","0.17005617900196"
"SPD","2008","35-65 J.","Ost","180","0.0636944271420735","0.0541350312859414","0.0732538229982057"
"SPD","2008","66 und älter","West","627","0.207250791644769","0.193111527508261","0.221390055781277"
"SPD","2008","66 und älter","Ost","165","0.147894730696075","0.127029717038855","0.168759744353295"
"FDP","2008","16-34 J.","West","69","0.020837234395915","0.0158750002209119","0.0257994685709182"
"FDP","2008","16-34 J.","Ost","","","",""
"FDP","2008","35-65 J.","West","211","0.0199531057170194","0.0169075884110271","0.0229986230230117"
"FDP","2008","35-65 J.","Ost","51","0.0182824998060271","0.013038266804092","0.0235267328079622"
"FDP","2008","66 und älter","West","103","0.028812244434383","0.0229771089467402","0.0346473799220259"
"FDP","2008","66 und älter","Ost","","","",""
"Grüne","2008","16-34 J.","West","157","0.047922899297193","0.0405023274583413","0.0553434711360447"
"Grüne","2008","16-34 J.","Ost","34","0.0445928499412063","0.0325899611182944","0.0565957387641182"
"Grüne","2008","35-65 J.","West","513","0.0613219003677363","0.0560967530813073","0.0665470476541652"
"Grüne","2008","35-65 J.","Ost","64","0.025724203875694","0.0195271845252051","0.031921223226183"
"Grüne","2008","66 und älter","West","58","0.0179169831711917","0.0132897930574453","0.022544173284938"
"Grüne","2008","66 und älter","Ost","","","",""
"PDS/Linke","2008","16-34 J.","West","","","",""
"PDS/Linke","2008","16-34 J.","Ost","57","0.0618123836283962","0.04780872487793","0.0758160423788624"
"PDS/Linke","2008","35-65 J.","West","128","0.018851398911614","0.0158894908225551","0.0218133070006729"
"PDS/Linke","2008","35-65 J.","Ost","211","0.0920245654636781","0.0807094273042821","0.103339703623074"
"PDS/Linke","2008","66 und älter","West","34","0.00882030601133432","0.00555872008434489","0.0120818919383238"
"PDS/Linke","2008","66 und älter","Ost","150","0.134071759734509","0.114045248253842","0.154098271215176"
"Rechtsextrem","2008","16-34 J.","West","33","0.0108474552785849","0.00724892350096888","0.0144459870562009"
"Rechtsextrem","2008","16-34 J.","Ost","","","",""
"Rechtsextrem","2008","35-65 J.","West","","","",""
"Rechtsextrem","2008","35-65 J.","Ost","","","",""
"Rechtsextrem","2008","66 und älter","West","","","",""
"Rechtsextrem","2008","66 und älter","Ost","","","",""
"AfD","2008","16-34 J.","West","","","",""
"AfD","2008","16-34 J.","Ost","","","",""
"AfD","2008","35-65 J.","West","","","",""
"AfD","2008","35-65 J.","Ost","","","",""
"AfD","2008","66 und älter","West","","","",""
"AfD","2008","66 und älter","Ost","","","",""
"Sonstige","2008","16-34 J.","West","","","",""
"Sonstige","2008","16-34 J.","Ost","","","",""
"Sonstige","2008","35-65 J.","West","31","0.00399170666329179","0.00261847699290533","0.00536493633367824"
"Sonstige","2008","35-65 J.","Ost","","","",""
"Sonstige","2008","66 und älter","West","","","",""
"Sonstige","2008","66 und älter","Ost","","","",""
"keine PN","2009","16-34 J.","West","1973","0.697054887386984","0.68039587899897","0.713713895774998"
"keine PN","2009","16-34 J.","Ost","791","0.741550374541297","0.714853758638984","0.76824699044361"
"keine PN","2009","35-65 J.","West","4068","0.595135213223561","0.583988860522846","0.606281565924276"
"keine PN","2009","35-65 J.","Ost","1627","0.669641575003129","0.650765234735794","0.688517915270465"
"keine PN","2009","66 und älter","West","1209","0.420274750968259","0.402684859526127","0.437864642410391"
"keine PN","2009","66 und älter","Ost","636","0.585923566614117","0.556960015927052","0.614887117301181"
"CDU/CSU","2009","16-34 J.","West","313","0.100145671546314","0.0892629910253689","0.111028352067259"
"CDU/CSU","2009","16-34 J.","Ost","62","0.0493901449744603","0.0361766033569949","0.0626036865919257"
"CDU/CSU","2009","35-65 J.","West","1301","0.147371189517695","0.139321924049256","0.155420454986133"
"CDU/CSU","2009","35-65 J.","Ost","238","0.0970285570884215","0.0851492613681803","0.108907852808663"
"CDU/CSU","2009","66 und älter","West","969","0.306812156354296","0.290378009934318","0.323246302774274"
"CDU/CSU","2009","66 und älter","Ost","160","0.127918097677356","0.108278359461189","0.147557835893522"
"SPD","2009","16-34 J.","West","302","0.100458072456598","0.0895603232517356","0.11135582166146"
"SPD","2009","16-34 J.","Ost","44","0.0346146639790326","0.0234671419526886","0.0457621860053766"
"SPD","2009","35-65 J.","West","1120","0.136541045834787","0.128744137724408","0.144337953945166"
"SPD","2009","35-65 J.","Ost","166","0.0660183029852888","0.0560526614764424","0.0759839444941352"
"SPD","2009","66 und älter","West","584","0.196215409456654","0.182063279921735","0.210367538991572"
"SPD","2009","66 und älter","Ost","149","0.135872264812197","0.115723638553642","0.156020891070752"
"FDP","2009","16-34 J.","West","102","0.0312805727977391","0.0249699817563076","0.0375911638391706"
"FDP","2009","16-34 J.","Ost","","","",""
"FDP","2009","35-65 J.","West","294","0.0332245111485752","0.0291548142054269","0.0372942080917236"
"FDP","2009","35-65 J.","Ost","60","0.0241450382431658","0.0179846159265091","0.0303054605598225"
"FDP","2009","66 und älter","West","151","0.0420904758358707","0.0349349827742428","0.0492459688974987"
"FDP","2009","66 und älter","Ost","","","",""
"Grüne","2009","16-34 J.","West","165","0.0522612062412632","0.0441931721053731","0.0603292403771533"
"Grüne","2009","16-34 J.","Ost","43","0.0606782136555881","0.0461195497125839","0.0752368775985923"
"Grüne","2009","35-65 J.","West","513","0.0632805581472442","0.0577520255796105","0.0688090907148779"
"Grüne","2009","35-65 J.","Ost","67","0.0261663259804556","0.0197598726459767","0.0325727793149345"
"Grüne","2009","66 und älter","West","62","0.0194860435347912","0.0145602735772201","0.0244118134923623"
"Grüne","2009","66 und älter","Ost","","","",""
"PDS/Linke","2009","16-34 J.","West","","","",""
"PDS/Linke","2009","16-34 J.","Ost","43","0.0519226910869884","0.0383926721918208","0.065452709982156"
"PDS/Linke","2009","35-65 J.","West","96","0.015051833654899","0.0122869851002374","0.0178166822095606"
"PDS/Linke","2009","35-65 J.","Ost","201","0.0953270596946956","0.0835412941243528","0.107112825265038"
"PDS/Linke","2009","66 und älter","West","31","0.010262846253422","0.00667131831028789","0.0138543741965562"
"PDS/Linke","2009","66 und älter","Ost","145","0.126583850960672","0.107031867454569","0.146135834466775"
"Rechtsextrem","2009","16-34 J.","West","30","0.0106734377214646","0.006948185534957","0.0143986899079722"
"Rechtsextrem","2009","16-34 J.","Ost","","","",""
"Rechtsextrem","2009","35-65 J.","West","","","",""
"Rechtsextrem","2009","35-65 J.","Ost","","","",""
"Rechtsextrem","2009","66 und älter","West","","","",""
"Rechtsextrem","2009","66 und älter","Ost","","","",""
"AfD","2009","16-34 J.","West","","","",""
"AfD","2009","16-34 J.","Ost","","","",""
"AfD","2009","35-65 J.","West","","","",""
"AfD","2009","35-65 J.","Ost","","","",""
"AfD","2009","66 und älter","West","","","",""
"AfD","2009","66 und älter","Ost","","","",""
"Sonstige","2009","16-34 J.","West","","","",""
"Sonstige","2009","16-34 J.","Ost","","","",""
"Sonstige","2009","35-65 J.","West","31","0.00449808157475445","0.00297856770369937","0.00601759544580953"
"Sonstige","2009","35-65 J.","Ost","","","",""
"Sonstige","2009","66 und älter","West","","","",""
"Sonstige","2009","66 und älter","Ost","","","",""
"keine PN","2010","16-34 J.","West","3156","0.616587523583694","0.603034401612233","0.630140645555155"
"keine PN","2010","16-34 J.","Ost","1055","0.651432056119317","0.627468708416488","0.675395403822146"
"keine PN","2010","35-65 J.","West","5175","0.52599793732105","0.516380592761793","0.535615281880307"
"keine PN","2010","35-65 J.","Ost","1745","0.612832138943535","0.594945765972481","0.630718511914589"
"keine PN","2010","66 und älter","West","1039","0.378176369659038","0.360653405929073","0.395699333389002"
"keine PN","2010","66 und älter","Ost","514","0.509155538958133","0.479003733972681","0.539307343943584"
"CDU/CSU","2010","16-34 J.","West","586","0.123190224622757","0.114029081353273","0.132351367892241"
"CDU/CSU","2010","16-34 J.","Ost","115","0.0672044457556653","0.0546134105070238","0.0797954810043068"
"CDU/CSU","2010","35-65 J.","West","1921","0.168249712574137","0.161044501883856","0.175454923264417"
"CDU/CSU","2010","35-65 J.","Ost","371","0.125186445330229","0.113034710833109","0.137338179827349"
"CDU/CSU","2010","66 und älter","West","998","0.317404397345321","0.300584824213909","0.334223970476734"
"CDU/CSU","2010","66 und älter","Ost","171","0.147652880750339","0.126256252409489","0.169049509091189"
"SPD","2010","16-34 J.","West","516","0.109853561651657","0.101136970816673","0.118570152486641"
"SPD","2010","16-34 J.","Ost","94","0.0613333517287159","0.0492670759515661","0.0733996275058656"
"SPD","2010","35-65 J.","West","1605","0.163774018171458","0.156646187563245","0.170901848779672"
"SPD","2010","35-65 J.","Ost","193","0.0575096948369194","0.0489607828932505","0.0660586067805882"
"SPD","2010","66 und älter","West","640","0.22299571753063","0.207954370738","0.238037064323259"
"SPD","2010","66 und älter","Ost","172","0.161117373490961","0.138943686189069","0.183291060792852"
"FDP","2010","16-34 J.","West","177","0.0406537733071208","0.0351489044600767","0.0461586421541649"
"FDP","2010","16-34 J.","Ost","40","0.0284297005881473","0.0200718912026484","0.0367875099736462"
"FDP","2010","35-65 J.","West","338","0.0267906065336349","0.0236805559085299","0.0299006571587399"
"FDP","2010","35-65 J.","Ost","70","0.0206391908887561","0.0154186012058819","0.0258597805716303"
"FDP","2010","66 und älter","West","125","0.0377573127735695","0.03086968600513","0.0446449395420089"
"FDP","2010","66 und älter","Ost","","","",""
"Grüne","2010","16-34 J.","West","340","0.072720601628655","0.0654821963251946","0.0799590069321154"
"Grüne","2010","16-34 J.","Ost","63","0.0632774843829031","0.0510341619658818","0.0755208067999244"
"Grüne","2010","35-65 J.","West","1019","0.0813111819866651","0.0760469818551069","0.0865753821182233"
"Grüne","2010","35-65 J.","Ost","126","0.0285484311162073","0.0224333310708503","0.0346635311615644"
"Grüne","2010","66 und älter","West","95","0.0283663989049294","0.0223673814942412","0.0343654163156176"
"Grüne","2010","66 und älter","Ost","","","",""
"PDS/Linke","2010","16-34 J.","West","82","0.0142101263813404","0.0109109919939714","0.0175092607687094"
"PDS/Linke","2010","16-34 J.","Ost","103","0.0946744002511063","0.0799516859040659","0.109397114598147"
"PDS/Linke","2010","35-65 J.","West","211","0.0263386904439826","0.0232542663650676","0.0294231145228975"
"PDS/Linke","2010","35-65 J.","Ost","301","0.127235472038878","0.114999048171005","0.13947189590675"
"PDS/Linke","2010","66 und älter","West","35","0.0111933273785668","0.00739176558655507","0.0149948891705785"
"PDS/Linke","2010","66 und älter","Ost","174","0.157111305521096","0.135162799462338","0.179059811579854"
"Rechtsextrem","2010","16-34 J.","West","53","0.0125901518350643","0.00948220865018876","0.0156980950199399"
"Rechtsextrem","2010","16-34 J.","Ost","37","0.0264296643929958","0.0183629125938606","0.0344964161921311"
"Rechtsextrem","2010","35-65 J.","West","34","0.00293957859628465","0.00189683791765771","0.00398231927491159"
"Rechtsextrem","2010","35-65 J.","Ost","35","0.0249600253535488","0.0192315956488599","0.0306884550582377"
"Rechtsextrem","2010","66 und älter","West","","","",""
"Rechtsextrem","2010","66 und älter","Ost","","","",""
"AfD","2010","16-34 J.","West","","","",""
"AfD","2010","16-34 J.","Ost","","","",""
"AfD","2010","35-65 J.","West","","","",""
"AfD","2010","35-65 J.","Ost","","","",""
"AfD","2010","66 und älter","West","","","",""
"AfD","2010","66 und älter","Ost","","","",""
"Sonstige","2010","16-34 J.","West","34","0.010194036989711","0.00739404366822744","0.0129940303111945"
"Sonstige","2010","16-34 J.","Ost","","","",""
"Sonstige","2010","35-65 J.","West","52","0.0045982743727882","0.00329519858657269","0.0059013501590037"
"Sonstige","2010","35-65 J.","Ost","","","",""
"Sonstige","2010","66 und älter","West","","","",""
"Sonstige","2010","66 und älter","Ost","","","",""
"keine PN","2011","16-34 J.","West","2122","0.637834111310363","0.621302522711515","0.65436569990921"
"keine PN","2011","16-34 J.","Ost","719","0.701891645007132","0.673469381530767","0.730313908483497"
"keine PN","2011","35-65 J.","West","4613","0.557167154035433","0.546672084514393","0.567662223556472"
"keine PN","2011","35-65 J.","Ost","1807","0.683768885739762","0.665976952422607","0.701560819056918"
"keine PN","2011","66 und älter","West","1518","0.408324782502542","0.392707145668142","0.423942419336942"
"keine PN","2011","66 und älter","Ost","684","0.558770357277812","0.531375601459641","0.586165113095983"
"CDU/CSU","2011","16-34 J.","West","353","0.106227215692946","0.0956288619982941","0.116825569387597"
"CDU/CSU","2011","16-34 J.","Ost","76","0.077102856402497","0.0605280511118734","0.0936776616931206"
"CDU/CSU","2011","35-65 J.","West","1431","0.151162569969067","0.143594118193544","0.158731021744589"
"CDU/CSU","2011","35-65 J.","Ost","280","0.108395688691315","0.0965008581280055","0.120290519254625"
"CDU/CSU","2011","66 und älter","West","1222","0.308103928668819","0.2934336011114","0.322774256226237"
"CDU/CSU","2011","66 und älter","Ost","175","0.135382780485197","0.116506689216766","0.154258871753629"
"SPD","2011","16-34 J.","West","293","0.105847031378687","0.0952654104581463","0.116428652299227"
"SPD","2011","16-34 J.","Ost","61","0.0658780844366093","0.0504643166280237","0.0812918522451949"
"SPD","2011","35-65 J.","West","1299","0.151472865649152","0.143898034751996","0.159047696546309"
"SPD","2011","35-65 J.","Ost","157","0.0493040765297327","0.041020299400139","0.0575878536593263"
"SPD","2011","66 und älter","West","792","0.219143019162211","0.205999237705292","0.232286800619131"
"SPD","2011","66 und älter","Ost","208","0.16047061100341","0.140220187106678","0.180721034900141"
"FDP","2011","16-34 J.","West","47","0.0137784994575771","0.0097689539998502","0.0177880449153039"
"FDP","2011","16-34 J.","Ost","","","",""
"FDP","2011","35-65 J.","West","140","0.0118726716222862","0.00958415886854032","0.0141611843760322"
"FDP","2011","35-65 J.","Ost","34","0.00944511638289351","0.0057442014374304","0.0131460313283566"
"FDP","2011","66 und älter","West","86","0.0183163617501274","0.0140557089707228","0.0225770145295319"
"FDP","2011","66 und älter","Ost","","","",""
"Grüne","2011","16-34 J.","West","340","0.10508007426371","0.0945323389942697","0.11562780953315"
"Grüne","2011","16-34 J.","Ost","45","0.0517631053735677","0.0379971886956806","0.0655290220514548"
"Grüne","2011","35-65 J.","West","928","0.102607535284415","0.0961961261627222","0.109018944406108"
"Grüne","2011","35-65 J.","Ost","96","0.0310708322451284","0.0244320467934111","0.0377096176968456"
"Grüne","2011","66 und älter","West","153","0.0360753159290273","0.0301501927572949","0.0420004391007597"
"Grüne","2011","66 und älter","Ost","","","",""
"PDS/Linke","2011","16-34 J.","West","34","0.010206200274467","0.00674910495383967","0.0136632955950943"
"PDS/Linke","2011","16-34 J.","Ost","50","0.0614122885151412","0.046494596955392","0.0763299800748904"
"PDS/Linke","2011","35-65 J.","West","115","0.0149347932344065","0.0123720520353623","0.0174975344334506"
"PDS/Linke","2011","35-65 J.","Ost","216","0.0958985704433549","0.0846322831868893","0.10716485769982"
"PDS/Linke","2011","66 und älter","West","","","",""
"PDS/Linke","2011","66 und älter","Ost","163","0.122352171232928","0.104272755339089","0.140431587126767"
"Rechtsextrem","2011","16-34 J.","West","","","",""
"Rechtsextrem","2011","16-34 J.","Ost","","","",""
"Rechtsextrem","2011","35-65 J.","West","31","0.00380305484335377","0.00250255126744455","0.00510355841926298"
"Rechtsextrem","2011","35-65 J.","Ost","","","",""
"Rechtsextrem","2011","66 und älter","West","","","",""
"Rechtsextrem","2011","66 und älter","Ost","","","",""
"AfD","2011","16-34 J.","West","","","",""
"AfD","2011","16-34 J.","Ost","","","",""
"AfD","2011","35-65 J.","West","","","",""
"AfD","2011","35-65 J.","Ost","","","",""
"AfD","2011","66 und älter","West","","","",""
"AfD","2011","66 und älter","Ost","","","",""
"Sonstige","2011","16-34 J.","West","34","0.0123651749909551","0.0085641101535832","0.0161662398283271"
"Sonstige","2011","16-34 J.","Ost","","","",""
"Sonstige","2011","35-65 J.","West","48","0.00697935536188672","0.00522038124802108","0.00873832947575235"
"Sonstige","2011","35-65 J.","Ost","","","",""
"Sonstige","2011","66 und älter","West","","","",""
"Sonstige","2011","66 und älter","Ost","","","",""
"keine PN","2012","16-34 J.","West","2082","0.658077126838543","0.641572126784579","0.674582126892506"
"keine PN","2012","16-34 J.","Ost","687","0.720643268920329","0.691602831039925","0.749683706800733"
"keine PN","2012","35-65 J.","West","4619","0.567385992324277","0.556814320813328","0.577957663835226"
"keine PN","2012","35-65 J.","Ost","1827","0.693465616661379","0.675841601322564","0.711089632000193"
"keine PN","2012","66 und älter","West","1524","0.41619039022614","0.400617982029717","0.431762798422564"
"keine PN","2012","66 und älter","Ost","686","0.557867683280491","0.530585719935524","0.585149646625458"
"CDU/CSU","2012","16-34 J.","West","348","0.102844453279796","0.0922753689006131","0.113413537658979"
"CDU/CSU","2012","16-34 J.","Ost","70","0.0760802255351953","0.0589202584679291","0.0932401926024615"
"CDU/CSU","2012","35-65 J.","West","1363","0.147089240487041","0.139531424466029","0.154647056508054"
"CDU/CSU","2012","35-65 J.","Ost","272","0.102934566423748","0.0913188639624524","0.114550268885045"
"CDU/CSU","2012","66 und älter","West","1252","0.310049290532929","0.295437664810339","0.324660916255518"
"CDU/CSU","2012","66 und älter","Ost","186","0.151306033450686","0.131620935973975","0.170991130927397"
"SPD","2012","16-34 J.","West","285","0.0938613011941154","0.0837139269129639","0.104008675475267"
"SPD","2012","16-34 J.","Ost","41","0.059566214680118","0.044247316279369","0.0748851130808669"
"SPD","2012","35-65 J.","West","1322","0.154508343692168","0.1467960297835","0.162220657600835"
"SPD","2012","35-65 J.","Ost","170","0.0527184000944386","0.0441761268417856","0.0612606733470916"
"SPD","2012","66 und älter","West","808","0.212447185577358","0.199524895956423","0.225369475198294"
"SPD","2012","66 und älter","Ost","221","0.156335441589594","0.13638522963232","0.176285653546869"
"FDP","2012","16-34 J.","West","","","",""
"FDP","2012","16-34 J.","Ost","","","",""
"FDP","2012","35-65 J.","West","100","0.00919816205403916","0.00716112937315676","0.0112351947349216"
"FDP","2012","35-65 J.","Ost","","","",""
"FDP","2012","66 und älter","West","81","0.0173974635713712","0.0132669310698609","0.0215279960728814"
"FDP","2012","66 und älter","Ost","","","",""
"Grüne","2012","16-34 J.","West","293","0.0911177360846092","0.081104641245084","0.101130830924134"
"Grüne","2012","16-34 J.","Ost","37","0.0454316018021342","0.0319529649012096","0.0589102387030588"
"Grüne","2012","35-65 J.","West","812","0.0911542102495442","0.0850125253278443","0.0972958951712442"
"Grüne","2012","35-65 J.","Ost","82","0.0269485131313653","0.0207585492858561","0.0331384769768745"
"Grüne","2012","66 und älter","West","140","0.0326421144022667","0.0270283153241874","0.0382559134803461"
"Grüne","2012","66 und älter","Ost","","","",""
