"party","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"keine Parteineigung","1996","AkademikerIn","maennlich","390","0.371674957480491","0.341153253053499","0.402196661907482"
"keine Parteineigung","1996","AkademikerIn","weiblich","393","0.420553061897649","0.386259800256289","0.45484632353901"
"SPD","1996","(noch) kein Abschluss","maennlich","58","0.14054404135672","0.105178592992832","0.175909489720608"
"SPD","1996","(noch) kein Abschluss","weiblich","37","0.0664921628597482","0.0439682739753665","0.0890160517441298"
"SPD","1996","Hauptschule","maennlich","630","0.240713275426862","0.225113149400167","0.256313401453556"
"SPD","1996","Hauptschule","weiblich","491","0.182745405414422","0.169025771330075","0.196465039498769"
"SPD","1996","Realschule","maennlich","202","","",""
"SPD","1996","Realschule","weiblich","227","","",""
"SPD","1996","(Fach-)Abitur","maennlich","103","","",""
"SPD","1996","(Fach-)Abitur","weiblich","58","0.138686416314378","0.108452539188993","0.168920293439763"
"SPD","1996","AkademikerIn","maennlich","171","","",""
"SPD","1996","AkademikerIn","weiblich","115","","",""
"CDU/CSU","1996","(noch) kein Abschluss","maennlich","30","0.116060189120803","0.0834679558353874","0.148652422406218"
"CDU/CSU","1996","(noch) kein Abschluss","weiblich","21","","",""
"CDU/CSU","1996","Hauptschule","maennlich","553","0.214394450654984","0.199418850929411","0.229370050380557"
"CDU/CSU","1996","Hauptschule","weiblich","541","0.206799108940048","0.192420842142345","0.221177375737751"
"CDU/CSU","1996","Realschule","maennlich","276","","",""
"CDU/CSU","1996","Realschule","weiblich","271","","",""
"CDU/CSU","1996","(Fach-)Abitur","maennlich","96","0.203835257674929","0.169342845156734","0.238327670193124"
"CDU/CSU","1996","(Fach-)Abitur","weiblich","52","0.128897126698749","0.0995846460210888","0.158209607376409"
"CDU/CSU","1996","AkademikerIn","maennlich","213","","",""
"CDU/CSU","1996","AkademikerIn","weiblich","115","","",""
"FDP","1996","(noch) kein Abschluss","maennlich","2","","",""
"FDP","1996","(noch) kein Abschluss","weiblich","","","",""
"FDP","1996","Hauptschule","maennlich","18","","",""
"FDP","1996","Hauptschule","weiblich","21","","",""
"FDP","1996","Realschule","maennlich","9","0.00760192336019092","0.0030159853213495","0.0121878613990323"
"FDP","1996","Realschule","weiblich","13","","",""
"FDP","1996","(Fach-)Abitur","maennlich","7","0.0196422553539083","0.00776077878516055","0.031523731922656"
"FDP","1996","(Fach-)Abitur","weiblich","5","0.0177350428210651","0.00618917241717236","0.0292809132249578"
"FDP","1996","AkademikerIn","maennlich","26","","",""
"FDP","1996","AkademikerIn","weiblich","14","","",""
"Grüne","1996","(noch) kein Abschluss","maennlich","15","","",""
"Grüne","1996","(noch) kein Abschluss","weiblich","12","","",""
"Grüne","1996","Hauptschule","maennlich","49","0.0160001875723612","0.0114215609717026","0.0205788141730199"
"Grüne","1996","Hauptschule","weiblich","44","0.0153163234230589","0.0109565266743596","0.0196761201717582"
"Grüne","1996","Realschule","maennlich","49","0.034991490054912","0.0252892889546626","0.0446936911551614"
"Grüne","1996","Realschule","weiblich","85","0.0485030565567105","0.0383799620323853","0.0586261510810356"
"Grüne","1996","(Fach-)Abitur","maennlich","53","0.11898858983382","0.0912665059778004","0.14671067368984"
"Grüne","1996","(Fach-)Abitur","weiblich","63","0.153187962334922","0.121681324296733","0.18469460037311"
"Grüne","1996","AkademikerIn","maennlich","91","0.106483391003492","0.0870016754165055","0.125965106590479"
"Grüne","1996","AkademikerIn","weiblich","97","0.150405782580442","0.125572759172509","0.175238805988376"
"Linke","1996","(noch) kein Abschluss","maennlich","1","","",""
"Linke","1996","(noch) kein Abschluss","weiblich","5","0.00713057826520672","-0.000476319953195964","0.0147374764836094"
"Linke","1996","Hauptschule","maennlich","26","","",""
"Linke","1996","Hauptschule","weiblich","43","0.0104635296956671","0.00685113149017939","0.0140759279011547"
"Linke","1996","Realschule","maennlich","31","0.0247636617634019","0.0165585244843977","0.032968799042406"
"Linke","1996","Realschule","weiblich","24","","",""
"Linke","1996","(Fach-)Abitur","maennlich","13","","",""
"Linke","1996","(Fach-)Abitur","weiblich","7","0.00873661693067727","0.000595904544161485","0.0168773293171931"
"Linke","1996","AkademikerIn","maennlich","65","0.0454468131892906","0.032291938029675","0.0586016883489061"
"Linke","1996","AkademikerIn","weiblich","61","0.0577454621533584","0.0415410005260919","0.073949923780625"
"Rechte","1996","(noch) kein Abschluss","maennlich","2","","",""
"Rechte","1996","(noch) kein Abschluss","weiblich","1","","",""
"Rechte","1996","Hauptschule","maennlich","27","","",""
"Rechte","1996","Hauptschule","weiblich","8","0.00307911659658701","0.00111220870042017","0.00504602449275385"
"Rechte","1996","Realschule","maennlich","23","","",""
"Rechte","1996","Realschule","weiblich","5","0.00301438735680574","0.000431122029955897","0.00559765268365559"
"Rechte","1996","(Fach-)Abitur","maennlich","3","","",""
"Rechte","1996","(Fach-)Abitur","weiblich","1","","",""
"Rechte","1996","AkademikerIn","maennlich","3","","",""
"Rechte","1996","AkademikerIn","weiblich","","","",""
"AfD","1996","(noch) kein Abschluss","maennlich","","","",""
"AfD","1996","(noch) kein Abschluss","weiblich","","","",""
"AfD","1996","Hauptschule","maennlich","","","",""
"AfD","1996","Hauptschule","weiblich","","","",""
"AfD","1996","Realschule","maennlich","","","",""
"AfD","1996","Realschule","weiblich","","","",""
"AfD","1996","(Fach-)Abitur","maennlich","","","",""
"AfD","1996","(Fach-)Abitur","weiblich","","","",""
"AfD","1996","AkademikerIn","maennlich","","","",""
"AfD","1996","AkademikerIn","weiblich","","","",""
"Andere","1996","(noch) kein Abschluss","maennlich","3","","",""
"Andere","1996","(noch) kein Abschluss","weiblich","1","","",""
"Andere","1996","Hauptschule","maennlich","10","","",""
"Andere","1996","Hauptschule","weiblich","7","0.00308224885498712","0.00111434387746831","0.00505015383250594"
"Andere","1996","Realschule","maennlich","8","0.00498753249595294","0.00126806632890166","0.00870699866300422"
"Andere","1996","Realschule","weiblich","10","","",""
"Andere","1996","(Fach-)Abitur","maennlich","2","","",""
"Andere","1996","(Fach-)Abitur","weiblich","2","","",""
"Andere","1996","AkademikerIn","maennlich","4","0.00315349779198239","-0.000387660641212243","0.00669465622517702"
"Andere","1996","AkademikerIn","weiblich","1","","",""
"keine Parteineigung","1997","(noch) kein Abschluss","maennlich","280","","",""
"keine Parteineigung","1997","(noch) kein Abschluss","weiblich","380","0.823017397065463","0.787987773810504","0.858047020320421"
"keine Parteineigung","1997","Hauptschule","maennlich","1577","","",""
"keine Parteineigung","1997","Hauptschule","weiblich","1810","","",""
"keine Parteineigung","1997","Realschule","maennlich","840","0.543310376223104","0.516885294617677","0.569735457828532"
"keine Parteineigung","1997","Realschule","weiblich","1130","","",""
"keine Parteineigung","1997","(Fach-)Abitur","maennlich","271","","",""
"keine Parteineigung","1997","(Fach-)Abitur","weiblich","316","0.565494380588388","0.521958707309913","0.609030053866864"
"keine Parteineigung","1997","AkademikerIn","maennlich","420","0.388815891966503","0.358074922601362","0.419556861331645"
"keine Parteineigung","1997","AkademikerIn","weiblich","451","0.488023700174664","0.45332091628756","0.522726484061768"
"SPD","1997","(noch) kein Abschluss","maennlich","50","0.135132460848894","0.100485357517604","0.169779564180183"
"SPD","1997","(noch) kein Abschluss","weiblich","36","0.066025368428089","0.04323304356146","0.088817693294718"
"SPD","1997","Hauptschule","maennlich","641","0.264514448681352","0.248206223345804","0.2808226740169"
"SPD","1997","Hauptschule","weiblich","525","0.20725426130272","0.19262724398748","0.22188127861796"
"SPD","1997","Realschule","maennlich","186","","",""
"SPD","1997","Realschule","weiblich","238","","",""
"SPD","1997","(Fach-)Abitur","maennlich","96","0.206630512453008","0.171796830247125","0.24146419465889"
"SPD","1997","(Fach-)Abitur","weiblich","53","0.132025804071152","0.102294344002014","0.16175726414029"
"SPD","1997","AkademikerIn","maennlich","178","","",""
"SPD","1997","AkademikerIn","weiblich","100","","",""
"CDU/CSU","1997","(noch) kein Abschluss","maennlich","21","","",""
"CDU/CSU","1997","(noch) kein Abschluss","weiblich","23","","",""
"CDU/CSU","1997","Hauptschule","maennlich","477","0.201589060453362","0.186755628254176","0.216422492652549"
"CDU/CSU","1997","Hauptschule","weiblich","497","0.195415933661011","0.181107147845795","0.209724719476226"
"CDU/CSU","1997","Realschule","maennlich","221","","",""
"CDU/CSU","1997","Realschule","weiblich","226","","",""
"CDU/CSU","1997","(Fach-)Abitur","maennlich","93","0.184777084133802","0.151386297042812","0.218167871224792"
"CDU/CSU","1997","(Fach-)Abitur","weiblich","55","0.124795402167379","0.0957693810172141","0.153821423317544"
"CDU/CSU","1997","AkademikerIn","maennlich","188","","",""
"CDU/CSU","1997","AkademikerIn","weiblich","102","","",""
"FDP","1997","(noch) kein Abschluss","maennlich","2","","",""
"FDP","1997","(noch) kein Abschluss","weiblich","","","",""
"FDP","1997","Hauptschule","maennlich","12","","",""
"FDP","1997","Hauptschule","weiblich","25","","",""
"FDP","1997","Realschule","maennlich","11","","",""
"FDP","1997","Realschule","weiblich","7","0.00902246372059516","0.00453943483856662","0.0135054926026237"
"FDP","1997","(Fach-)Abitur","maennlich","6","0.0185035583644641","0.00690947539422527","0.0300976413347029"
"FDP","1997","(Fach-)Abitur","weiblich","6","0.0157847455345147","0.00483769159172287","0.0267317994773066"
"FDP","1997","AkademikerIn","maennlich","25","","",""
"FDP","1997","AkademikerIn","weiblich","12","","",""
"Grüne","1997","(noch) kein Abschluss","maennlich","11","","",""
"Grüne","1997","(noch) kein Abschluss","weiblich","13","","",""
"Grüne","1997","Hauptschule","maennlich","39","0.0158327854539386","0.0112173993182679","0.0204481715896094"
"Grüne","1997","Hauptschule","weiblich","40","0.0142152303675826","0.00994348766592268","0.0184869730692425"
"Grüne","1997","Realschule","maennlich","40","0.0270770064058856","0.0184666461448368","0.0356873666669343"
"Grüne","1997","Realschule","weiblich","74","0.0506986388462386","0.0402975869993113","0.0610996906931659"
"Grüne","1997","(Fach-)Abitur","maennlich","35","0.0801012287561163","0.0567476189027934","0.103454838609439"
"Grüne","1997","(Fach-)Abitur","weiblich","56","0.134819949223356","0.104823921401559","0.164815977045154"
"Grüne","1997","AkademikerIn","maennlich","89","0.110668359057517","0.0908848587038002","0.130451859411234"
"Grüne","1997","AkademikerIn","weiblich","80","0.128816568991246","0.105559252782304","0.152073885200189"
"Linke","1997","(noch) kein Abschluss","maennlich","2","","",""
"Linke","1997","(noch) kein Abschluss","weiblich","3","","",""
"Linke","1997","Hauptschule","maennlich","21","","",""
"Linke","1997","Hauptschule","weiblich","34","0.00898511534868561","0.00557994376767546","0.0123902869296958"
"Linke","1997","Realschule","maennlich","28","","",""
"Linke","1997","Realschule","weiblich","23","","",""
"Linke","1997","(Fach-)Abitur","maennlich","11","","",""
"Linke","1997","(Fach-)Abitur","weiblich","6","0.00718866495181327","-0.000231112928670913","0.0146084428322974"
"Linke","1997","AkademikerIn","maennlich","59","0.0425826047410872","0.0298497349938103","0.0553154744883642"
"Linke","1997","AkademikerIn","weiblich","52","0.0497139199875181","0.0346240631791341","0.064803776795902"
"Rechte","1997","(noch) kein Abschluss","maennlich","5","0.00921106866888854","-0.000470770700362753","0.0188929080381398"
"Rechte","1997","(noch) kein Abschluss","weiblich","","","",""
"Rechte","1997","Hauptschule","maennlich","30","0.0115902650207811","0.00763286345342177","0.0155476665881405"
"Rechte","1997","Hauptschule","weiblich","10","","",""
"Rechte","1997","Realschule","maennlich","32","0.0234564953145179","0.0154275384427382","0.0314854521862977"
"Rechte","1997","Realschule","weiblich","6","0.00488190311374205","0.00157737881347524","0.00818642741400886"
"Rechte","1997","(Fach-)Abitur","maennlich","4","0.00803209750698245","0.000352690106381665","0.0157115049075832"
"Rechte","1997","(Fach-)Abitur","weiblich","4","0.0104357429927647","0.00151056045186404","0.0193609255336653"
"Rechte","1997","AkademikerIn","maennlich","4","0.00580185024504542","0.00101247063994727","0.0105912298501436"
"Rechte","1997","AkademikerIn","weiblich","","","",""
"AfD","1997","(noch) kein Abschluss","maennlich","","","",""
"AfD","1997","(noch) kein Abschluss","weiblich","","","",""
"AfD","1997","Hauptschule","maennlich","","","",""
"AfD","1997","Hauptschule","weiblich","","","",""
"AfD","1997","Realschule","maennlich","","","",""
"AfD","1997","Realschule","weiblich","","","",""
"AfD","1997","(Fach-)Abitur","maennlich","","","",""
"AfD","1997","(Fach-)Abitur","weiblich","","","",""
"AfD","1997","AkademikerIn","maennlich","","","",""
"AfD","1997","AkademikerIn","weiblich","","","",""
"Andere","1997","(noch) kein Abschluss","maennlich","3","","",""
"Andere","1997","(noch) kein Abschluss","weiblich","1","","",""
"Andere","1997","Hauptschule","maennlich","13","","",""
"Andere","1997","Hauptschule","weiblich","9","0.00337102365104997","0.00127939425071688","0.00546265305138305"
"Andere","1997","Realschule","maennlich","7","0.00396347478396541","0.000630304914231974","0.00729664465369884"
"Andere","1997","Realschule","weiblich","5","0.00351328533764582","0.000708048535837588","0.00631852213945405"
"Andere","1997","(Fach-)Abitur","maennlich","3","","",""
"Andere","1997","(Fach-)Abitur","weiblich","2","","",""
"Andere","1997","AkademikerIn","maennlich","3","","",""
"Andere","1997","AkademikerIn","weiblich","","","",""
"keine Parteineigung","1998","(noch) kein Abschluss","maennlich","261","","",""
"keine Parteineigung","1998","(noch) kein Abschluss","weiblich","380","0.812450841573461","0.776504466932367","0.848397216214555"
"keine Parteineigung","1998","Hauptschule","maennlich","1648","","",""
"keine Parteineigung","1998","Hauptschule","weiblich","1936","","",""
"keine Parteineigung","1998","Realschule","maennlich","897","0.528110842750006","0.502914937784252","0.553306747715761"
"keine Parteineigung","1998","Realschule","weiblich","1222","","",""
"keine Parteineigung","1998","(Fach-)Abitur","maennlich","277","","",""
"keine Parteineigung","1998","(Fach-)Abitur","weiblich","360","0.555430984448321","0.514955369458279","0.595906599438364"
"keine Parteineigung","1998","AkademikerIn","maennlich","442","0.397515067262938","0.36806811911939","0.426962015406486"
"keine Parteineigung","1998","AkademikerIn","weiblich","460","0.475415893869067","0.442383104696759","0.508448683041374"
"SPD","1998","(noch) kein Abschluss","maennlich","58","0.173647037997394","0.134944391287635","0.212349684707152"
"SPD","1998","(noch) kein Abschluss","weiblich","38","0.0797125384596578","0.0547709526835655","0.10465412423575"
"SPD","1998","Hauptschule","maennlich","741","0.276898236600819","0.260891509069697","0.29290496413194"
"SPD","1998","Hauptschule","weiblich","610","0.221688514283968","0.207198823543909","0.236178205024027"
"SPD","1998","Realschule","maennlich","254","","",""
"SPD","1998","Realschule","weiblich","283","","",""
"SPD","1998","(Fach-)Abitur","maennlich","114","","",""
"SPD","1998","(Fach-)Abitur","weiblich","83","0.161790592503922","0.13179470561421","0.191786479393634"
"SPD","1998","AkademikerIn","maennlich","232","","",""
"SPD","1998","AkademikerIn","weiblich","135","","",""
"CDU/CSU","1998","(noch) kein Abschluss","maennlich","26","","",""
"CDU/CSU","1998","(noch) kein Abschluss","weiblich","22","","",""
"CDU/CSU","1998","Hauptschule","maennlich","490","0.189254652372724","0.175242389961554","0.203266914783894"
