"plh0012_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Piratenpartei","1987","Thueringen","","","",""
"AfD","1987","Schleswig-Holstein","","","",""
"AfD","1987","Hamburg","","","",""
"AfD","1987","Niedersachsen","","","",""
"AfD","1987","Bremen","","","",""
"AfD","1987","Nordrhein-Westfalen","","","",""
"AfD","1987","Hessen","","","",""
"AfD","1987","Rheinland-Pfalz,Saarland","","","",""
"AfD","1987","Baden-Wuerttemberg","","","",""
"AfD","1987","Bayern","","","",""
"AfD","1987","Saarland","","","",""
"AfD","1987","Berlin","","","",""
"AfD","1987","Brandenburg","","","",""
"AfD","1987","Mecklenburg-Vorpommern","","","",""
"AfD","1987","Sachsen","","","",""
"AfD","1987","Sachsen-Anhalt","","","",""
"AfD","1987","Thueringen","","","",""
"CDU+/oder CSU/AfD","1987","Schleswig-Holstein","","","",""
"CDU+/oder CSU/AfD","1987","Hamburg","","","",""
"CDU+/oder CSU/AfD","1987","Niedersachsen","","","",""
"CDU+/oder CSU/AfD","1987","Bremen","","","",""
"CDU+/oder CSU/AfD","1987","Nordrhein-Westfalen","","","",""
"CDU+/oder CSU/AfD","1987","Hessen","","","",""
"CDU+/oder CSU/AfD","1987","Rheinland-Pfalz,Saarland","","","",""
"CDU+/oder CSU/AfD","1987","Baden-Wuerttemberg","","","",""
"CDU+/oder CSU/AfD","1987","Bayern","","","",""
"CDU+/oder CSU/AfD","1987","Saarland","","","",""
"CDU+/oder CSU/AfD","1987","Berlin","","","",""
"CDU+/oder CSU/AfD","1987","Brandenburg","","","",""
"CDU+/oder CSU/AfD","1987","Mecklenburg-Vorpommern","","","",""
"CDU+/oder CSU/AfD","1987","Sachsen","","","",""
"CDU+/oder CSU/AfD","1987","Sachsen-Anhalt","","","",""
"CDU+/oder CSU/AfD","1987","Thueringen","","","",""
"SPD/AfD","1987","Schleswig-Holstein","","","",""
"SPD/AfD","1987","Hamburg","","","",""
"SPD/AfD","1987","Niedersachsen","","","",""
"SPD/AfD","1987","Bremen","","","",""
"SPD/AfD","1987","Nordrhein-Westfalen","","","",""
"SPD/AfD","1987","Hessen","","","",""
"SPD/AfD","1987","Rheinland-Pfalz,Saarland","","","",""
"SPD/AfD","1987","Baden-Wuerttemberg","","","",""
"SPD/AfD","1987","Bayern","","","",""
"SPD/AfD","1987","Saarland","","","",""
"SPD/AfD","1987","Berlin","","","",""
"SPD/AfD","1987","Brandenburg","","","",""
"SPD/AfD","1987","Mecklenburg-Vorpommern","","","",""
"SPD/AfD","1987","Sachsen","","","",""
"SPD/AfD","1987","Sachsen-Anhalt","","","",""
"SPD/AfD","1987","Thueringen","","","",""
"SPD","1988","Schleswig-Holstein","122","0.588776749407604","0.520411451684912","0.657142047130295"
"SPD","1988","Hamburg","68","0.493530096028206","0.40481412342308","0.582246068633332"
"SPD","1988","Niedersachsen","314","0.495865938570248","0.455893005696913","0.535838871443584"
"SPD","1988","Bremen","50","0.637816536184054","0.530463353429971","0.745169718938138"
"SPD","1988","Nordrhein-Westfalen","786","0.494136280588815","0.468885445678209","0.519387115499421"
"SPD","1988","Hessen","245","0.503474375562326","0.457278696740188","0.549670054384465"
"SPD","1988","Rheinland-Pfalz,Saarland","216","0.516472913887256","0.466425356899555","0.566520470874957"
"SPD","1988","Baden-Wuerttemberg","398","0.384018182790449","0.351606627032541","0.416429738548357"
"SPD","1988","Bayern","307","0.362739894597519","0.330245674344854","0.395234114850184"
"SPD","1988","Saarland","","","",""
"SPD","1988","Berlin","94","0.508897312681416","0.433968082641972","0.583826542720861"
"SPD","1988","Brandenburg","","","",""
"SPD","1988","Mecklenburg-Vorpommern","","","",""
"SPD","1988","Sachsen","","","",""
"SPD","1988","Sachsen-Anhalt","","","",""
"SPD","1988","Thueringen","","","",""
"CDU","1988","Schleswig-Holstein","49","0.26737461152187","0.205882045166502","0.328867177877238"
"CDU","1988","Hamburg","35","0.33622234628948","0.252393637505069","0.42005105507389"
"CDU","1988","Niedersachsen","191","0.3497709568497","0.311643669329705","0.387898244369694"
"CDU","1988","Bremen","","","",""
"CDU","1988","Nordrhein-Westfalen","433","0.322077853792929","0.29847818284208","0.345677524743778"
"CDU","1988","Hessen","100","0.263993421819081","0.223266720581057","0.304720123057105"
"CDU","1988","Rheinland-Pfalz,Saarland","112","0.336275885129364","0.288961808950184","0.383589961308544"
"CDU","1988","Baden-Wuerttemberg","297","0.426313485747238","0.393356924267315","0.459270047227162"
"CDU","1988","Bayern","","","",""
"CDU","1988","Saarland","","","",""
"CDU","1988","Berlin","36","0.256869356537528","0.191384818251492","0.322353894823564"
"CDU","1988","Brandenburg","","","",""
"CDU","1988","Mecklenburg-Vorpommern","","","",""
"CDU","1988","Sachsen","","","",""
"CDU","1988","Sachsen-Anhalt","","","",""
"CDU","1988","Thueringen","","","",""
"CSU","1988","Schleswig-Holstein","","","",""
"CSU","1988","Hamburg","","","",""
"CSU","1988","Niedersachsen","","","",""
"CSU","1988","Bremen","","","",""
"CSU","1988","Nordrhein-Westfalen","","","",""
"CSU","1988","Hessen","","","",""
"CSU","1988","Rheinland-Pfalz,Saarland","","","",""
"CSU","1988","Baden-Wuerttemberg","","","",""
"CSU","1988","Bayern","217","0.274458603284927","0.244299417268826","0.304617789301029"
"CSU","1988","Saarland","","","",""
"CSU","1988","Berlin","","","",""
"CSU","1988","Brandenburg","","","",""
"CSU","1988","Mecklenburg-Vorpommern","","","",""
"CSU","1988","Sachsen","","","",""
"CSU","1988","Sachsen-Anhalt","","","",""
"CSU","1988","Thueringen","","","",""
"FDP","1988","Schleswig-Holstein","","","",""
"FDP","1988","Hamburg","","","",""
"FDP","1988","Niedersachsen","","","",""
"FDP","1988","Bremen","","","",""
"FDP","1988","Nordrhein-Westfalen","58","0.0419180913472102","0.0317967592565968","0.0520394234378236"
"FDP","1988","Hessen","","","",""
"FDP","1988","Rheinland-Pfalz,Saarland","","","",""
"FDP","1988","Baden-Wuerttemberg","41","0.0517740146692863","0.0370083879597045","0.0665396413788682"
"FDP","1988","Bayern","40","0.0507994440089296","0.035958601218777","0.0656402867990823"
"FDP","1988","Saarland","","","",""
"FDP","1988","Berlin","","","",""
"FDP","1988","Brandenburg","","","",""
"FDP","1988","Mecklenburg-Vorpommern","","","",""
"FDP","1988","Sachsen","","","",""
"FDP","1988","Sachsen-Anhalt","","","",""
"FDP","1988","Thueringen","","","",""
"Buendnis90/Gruene","1988","Schleswig-Holstein","","","",""
"Buendnis90/Gruene","1988","Hamburg","","","",""
"Buendnis90/Gruene","1988","Niedersachsen","31","0.0431852329111618","0.0269337714297163","0.0594366943926073"
"Buendnis90/Gruene","1988","Bremen","","","",""
"Buendnis90/Gruene","1988","Nordrhein-Westfalen","101","0.0587444951612729","0.0468684194497629","0.0706205708727829"
"Buendnis90/Gruene","1988","Hessen","51","0.102461717768134","0.074442942937249","0.130480492599019"
"Buendnis90/Gruene","1988","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene","1988","Baden-Wuerttemberg","49","0.0525532431076109","0.0376830295725267","0.0674234566426951"
"Buendnis90/Gruene","1988","Bayern","41","0.0395831487598408","0.0264055843362403","0.0527607131834413"
"Buendnis90/Gruene","1988","Saarland","","","",""
"Buendnis90/Gruene","1988","Berlin","","","",""
"Buendnis90/Gruene","1988","Brandenburg","","","",""
"Buendnis90/Gruene","1988","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene","1988","Sachsen","","","",""
"Buendnis90/Gruene","1988","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene","1988","Thueringen","","","",""
"Die Linke","1988","Schleswig-Holstein","","","",""
"Die Linke","1988","Hamburg","","","",""
"Die Linke","1988","Niedersachsen","","","",""
"Die Linke","1988","Bremen","","","",""
"Die Linke","1988","Nordrhein-Westfalen","","","",""
"Die Linke","1988","Hessen","","","",""
"Die Linke","1988","Rheinland-Pfalz,Saarland","","","",""
"Die Linke","1988","Baden-Wuerttemberg","","","",""
"Die Linke","1988","Bayern","","","",""
"Die Linke","1988","Saarland","","","",""
"Die Linke","1988","Berlin","","","",""
"Die Linke","1988","Brandenburg","","","",""
"Die Linke","1988","Mecklenburg-Vorpommern","","","",""
"Die Linke","1988","Sachsen","","","",""
"Die Linke","1988","Sachsen-Anhalt","","","",""
"Die Linke","1988","Thueringen","","","",""
"NPD/Republikaner/Die Rechte","1988","Schleswig-Holstein","","","",""
"NPD/Republikaner/Die Rechte","1988","Hamburg","","","",""
"NPD/Republikaner/Die Rechte","1988","Niedersachsen","","","",""
"NPD/Republikaner/Die Rechte","1988","Bremen","","","",""
"NPD/Republikaner/Die Rechte","1988","Nordrhein-Westfalen","","","",""
"NPD/Republikaner/Die Rechte","1988","Hessen","","","",""
"NPD/Republikaner/Die Rechte","1988","Rheinland-Pfalz,Saarland","","","",""
"NPD/Republikaner/Die Rechte","1988","Baden-Wuerttemberg","","","",""
"NPD/Republikaner/Die Rechte","1988","Bayern","","","",""
"NPD/Republikaner/Die Rechte","1988","Saarland","","","",""
"NPD/Republikaner/Die Rechte","1988","Berlin","","","",""
"NPD/Republikaner/Die Rechte","1988","Brandenburg","","","",""
"NPD/Republikaner/Die Rechte","1988","Mecklenburg-Vorpommern","","","",""
"NPD/Republikaner/Die Rechte","1988","Sachsen","","","",""
"NPD/Republikaner/Die Rechte","1988","Sachsen-Anhalt","","","",""
"NPD/Republikaner/Die Rechte","1988","Thueringen","","","",""
"Andere","1988","Schleswig-Holstein","","","",""
"Andere","1988","Hamburg","","","",""
"Andere","1988","Niedersachsen","","","",""
"Andere","1988","Bremen","","","",""
"Andere","1988","Nordrhein-Westfalen","","","",""
"Andere","1988","Hessen","","","",""
"Andere","1988","Rheinland-Pfalz,Saarland","","","",""
"Andere","1988","Baden-Wuerttemberg","","","",""
"Andere","1988","Bayern","","","",""
"Andere","1988","Saarland","","","",""
"Andere","1988","Berlin","","","",""
"Andere","1988","Brandenburg","","","",""
"Andere","1988","Mecklenburg-Vorpommern","","","",""
"Andere","1988","Sachsen","","","",""
"Andere","1988","Sachsen-Anhalt","","","",""
"Andere","1988","Thueringen","","","",""
"SPD/Buendnis90/Gruene","1988","Schleswig-Holstein","","","",""
"SPD/Buendnis90/Gruene","1988","Hamburg","","","",""
"SPD/Buendnis90/Gruene","1988","Niedersachsen","","","",""
"SPD/Buendnis90/Gruene","1988","Bremen","","","",""
"SPD/Buendnis90/Gruene","1988","Nordrhein-Westfalen","","","",""
"SPD/Buendnis90/Gruene","1988","Hessen","","","",""
"SPD/Buendnis90/Gruene","1988","Rheinland-Pfalz,Saarland","","","",""
"SPD/Buendnis90/Gruene","1988","Baden-Wuerttemberg","","","",""
"SPD/Buendnis90/Gruene","1988","Bayern","","","",""
"SPD/Buendnis90/Gruene","1988","Saarland","","","",""
"SPD/Buendnis90/Gruene","1988","Berlin","","","",""
"SPD/Buendnis90/Gruene","1988","Brandenburg","","","",""
"SPD/Buendnis90/Gruene","1988","Mecklenburg-Vorpommern","","","",""
"SPD/Buendnis90/Gruene","1988","Sachsen","","","",""
"SPD/Buendnis90/Gruene","1988","Sachsen-Anhalt","","","",""
"SPD/Buendnis90/Gruene","1988","Thueringen","","","",""
"SPD/CDU","1988","Schleswig-Holstein","","","",""
"SPD/CDU","1988","Hamburg","","","",""
"SPD/CDU","1988","Niedersachsen","","","",""
"SPD/CDU","1988","Bremen","","","",""
"SPD/CDU","1988","Nordrhein-Westfalen","","","",""
"SPD/CDU","1988","Hessen","","","",""
"SPD/CDU","1988","Rheinland-Pfalz,Saarland","","","",""
"SPD/CDU","1988","Baden-Wuerttemberg","","","",""
"SPD/CDU","1988","Bayern","","","",""
"SPD/CDU","1988","Saarland","","","",""
"SPD/CDU","1988","Berlin","","","",""
"SPD/CDU","1988","Brandenburg","","","",""
"SPD/CDU","1988","Mecklenburg-Vorpommern","","","",""
"SPD/CDU","1988","Sachsen","","","",""
"SPD/CDU","1988","Sachsen-Anhalt","","","",""
"SPD/CDU","1988","Thueringen","","","",""
"SPD/FDP","1988","Schleswig-Holstein","","","",""
"SPD/FDP","1988","Hamburg","","","",""
"SPD/FDP","1988","Niedersachsen","","","",""
"SPD/FDP","1988","Bremen","","","",""
"SPD/FDP","1988","Nordrhein-Westfalen","","","",""
"SPD/FDP","1988","Hessen","","","",""
"SPD/FDP","1988","Rheinland-Pfalz,Saarland","","","",""
"SPD/FDP","1988","Baden-Wuerttemberg","","","",""
"SPD/FDP","1988","Bayern","","","",""
"SPD/FDP","1988","Saarland","","","",""
"SPD/FDP","1988","Berlin","","","",""
"SPD/FDP","1988","Brandenburg","","","",""
"SPD/FDP","1988","Mecklenburg-Vorpommern","","","",""
"SPD/FDP","1988","Sachsen","","","",""
"SPD/FDP","1988","Sachsen-Anhalt","","","",""
"SPD/FDP","1988","Thueringen","","","",""
"SPD/DVU(Rep/NPD)","1988","Schleswig-Holstein","","","",""
"SPD/DVU(Rep/NPD)","1988","Hamburg","","","",""
"SPD/DVU(Rep/NPD)","1988","Niedersachsen","","","",""
"SPD/DVU(Rep/NPD)","1988","Bremen","","","",""
"SPD/DVU(Rep/NPD)","1988","Nordrhein-Westfalen","","","",""
"SPD/DVU(Rep/NPD)","1988","Hessen","","","",""
"SPD/DVU(Rep/NPD)","1988","Rheinland-Pfalz,Saarland","","","",""
"SPD/DVU(Rep/NPD)","1988","Baden-Wuerttemberg","","","",""
"SPD/DVU(Rep/NPD)","1988","Bayern","","","",""
"SPD/DVU(Rep/NPD)","1988","Saarland","","","",""
"SPD/DVU(Rep/NPD)","1988","Berlin","","","",""
"SPD/DVU(Rep/NPD)","1988","Brandenburg","","","",""
"SPD/DVU(Rep/NPD)","1988","Mecklenburg-Vorpommern","","","",""
"SPD/DVU(Rep/NPD)","1988","Sachsen","","","",""
"SPD/DVU(Rep/NPD)","1988","Sachsen-Anhalt","","","",""
"SPD/DVU(Rep/NPD)","1988","Thueringen","","","",""
"CDU/CSU","1988","Schleswig-Holstein","","","",""
"CDU/CSU","1988","Hamburg","","","",""
"CDU/CSU","1988","Niedersachsen","","","",""
"CDU/CSU","1988","Bremen","","","",""
"CDU/CSU","1988","Nordrhein-Westfalen","107","0.0707299538878084","0.0577817877924399","0.0836781199831769"
"CDU/CSU","1988","Hessen","","","",""
"CDU/CSU","1988","Rheinland-Pfalz,Saarland","","","",""
"CDU/CSU","1988","Baden-Wuerttemberg","66","0.0627826152891415","0.0466174590453783","0.0789477715329047"
"CDU/CSU","1988","Bayern","193","0.223706664051169","0.195542135695655","0.251871192406683"
"CDU/CSU","1988","Saarland","","","",""
"CDU/CSU","1988","Berlin","","","",""
"CDU/CSU","1988","Brandenburg","","","",""
"CDU/CSU","1988","Mecklenburg-Vorpommern","","","",""
"CDU/CSU","1988","Sachsen","","","",""
"CDU/CSU","1988","Sachsen-Anhalt","","","",""
"CDU/CSU","1988","Thueringen","","","",""
"CDU/FDP","1988","Schleswig-Holstein","","","",""
"CDU/FDP","1988","Hamburg","","","",""
"CDU/FDP","1988","Niedersachsen","","","",""
"CDU/FDP","1988","Bremen","","","",""
"CDU/FDP","1988","Nordrhein-Westfalen","","","",""
"CDU/FDP","1988","Hessen","","","",""
"CDU/FDP","1988","Rheinland-Pfalz,Saarland","","","",""
"CDU/FDP","1988","Baden-Wuerttemberg","","","",""
"CDU/FDP","1988","Bayern","","","",""
"CDU/FDP","1988","Saarland","","","",""
"CDU/FDP","1988","Berlin","","","",""
"CDU/FDP","1988","Brandenburg","","","",""
"CDU/FDP","1988","Mecklenburg-Vorpommern","","","",""
"CDU/FDP","1988","Sachsen","","","",""
"CDU/FDP","1988","Sachsen-Anhalt","","","",""
"CDU/FDP","1988","Thueringen","","","",""
"CDU/Buendnis90/Gruene","1988","Schleswig-Holstein","","","",""
"CDU/Buendnis90/Gruene","1988","Hamburg","","","",""
"CDU/Buendnis90/Gruene","1988","Niedersachsen","","","",""
"CDU/Buendnis90/Gruene","1988","Bremen","","","",""
"CDU/Buendnis90/Gruene","1988","Nordrhein-Westfalen","","","",""
"CDU/Buendnis90/Gruene","1988","Hessen","","","",""
"CDU/Buendnis90/Gruene","1988","Rheinland-Pfalz,Saarland","","","",""
"CDU/Buendnis90/Gruene","1988","Baden-Wuerttemberg","","","",""
"CDU/Buendnis90/Gruene","1988","Bayern","","","",""
"CDU/Buendnis90/Gruene","1988","Saarland","","","",""
"CDU/Buendnis90/Gruene","1988","Berlin","","","",""
"CDU/Buendnis90/Gruene","1988","Brandenburg","","","",""
"CDU/Buendnis90/Gruene","1988","Mecklenburg-Vorpommern","","","",""
"CDU/Buendnis90/Gruene","1988","Sachsen","","","",""
"CDU/Buendnis90/Gruene","1988","Sachsen-Anhalt","","","",""
"CDU/Buendnis90/Gruene","1988","Thueringen","","","",""
"Buendnis90/Gruene/Die Linke","1988","Schleswig-Holstein","","","",""
"Buendnis90/Gruene/Die Linke","1988","Hamburg","","","",""
"Buendnis90/Gruene/Die Linke","1988","Niedersachsen","","","",""
"Buendnis90/Gruene/Die Linke","1988","Bremen","","","",""
"Buendnis90/Gruene/Die Linke","1988","Nordrhein-Westfalen","","","",""
"Buendnis90/Gruene/Die Linke","1988","Hessen","","","",""
"Buendnis90/Gruene/Die Linke","1988","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene/Die Linke","1988","Baden-Wuerttemberg","","","",""
"Buendnis90/Gruene/Die Linke","1988","Bayern","","","",""
"Buendnis90/Gruene/Die Linke","1988","Saarland","","","",""
"Buendnis90/Gruene/Die Linke","1988","Berlin","","","",""
"Buendnis90/Gruene/Die Linke","1988","Brandenburg","","","",""
"Buendnis90/Gruene/Die Linke","1988","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene/Die Linke","1988","Sachsen","","","",""
"Buendnis90/Gruene/Die Linke","1988","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene/Die Linke","1988","Thueringen","","","",""
"SPD/Die Linke","1988","Schleswig-Holstein","","","",""
"SPD/Die Linke","1988","Hamburg","","","",""
"SPD/Die Linke","1988","Niedersachsen","","","",""
"SPD/Die Linke","1988","Bremen","","","",""
"SPD/Die Linke","1988","Nordrhein-Westfalen","","","",""
"SPD/Die Linke","1988","Hessen","","","",""
"SPD/Die Linke","1988","Rheinland-Pfalz,Saarland","","","",""
"SPD/Die Linke","1988","Baden-Wuerttemberg","","","",""
"SPD/Die Linke","1988","Bayern","","","",""
"SPD/Die Linke","1988","Saarland","","","",""
"SPD/Die Linke","1988","Berlin","","","",""
"SPD/Die Linke","1988","Brandenburg","","","",""
"SPD/Die Linke","1988","Mecklenburg-Vorpommern","","","",""
"SPD/Die Linke","1988","Sachsen","","","",""
"SPD/Die Linke","1988","Sachsen-Anhalt","","","",""
"SPD/Die Linke","1988","Thueringen","","","",""
"Gruene/DVU(Rep/NPD)","1988","Schleswig-Holstein","","","",""
"Gruene/DVU(Rep/NPD)","1988","Hamburg","","","",""
"Gruene/DVU(Rep/NPD)","1988","Niedersachsen","","","",""
"Gruene/DVU(Rep/NPD)","1988","Bremen","","","",""
"Gruene/DVU(Rep/NPD)","1988","Nordrhein-Westfalen","","","",""
"Gruene/DVU(Rep/NPD)","1988","Hessen","","","",""
"Gruene/DVU(Rep/NPD)","1988","Rheinland-Pfalz,Saarland","","","",""
"Gruene/DVU(Rep/NPD)","1988","Baden-Wuerttemberg","","","",""
"Gruene/DVU(Rep/NPD)","1988","Bayern","","","",""
"Gruene/DVU(Rep/NPD)","1988","Saarland","","","",""
"Gruene/DVU(Rep/NPD)","1988","Berlin","","","",""
"Gruene/DVU(Rep/NPD)","1988","Brandenburg","","","",""
"Gruene/DVU(Rep/NPD)","1988","Mecklenburg-Vorpommern","","","",""
"Gruene/DVU(Rep/NPD)","1988","Sachsen","","","",""
"Gruene/DVU(Rep/NPD)","1988","Sachsen-Anhalt","","","",""
"Gruene/DVU(Rep/NPD)","1988","Thueringen","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Schleswig-Holstein","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Hamburg","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Niedersachsen","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Bremen","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Nordrhein-Westfalen","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Hessen","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Rheinland-Pfalz,Saarland","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Baden-Wuerttemberg","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Bayern","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Saarland","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Berlin","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Brandenburg","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Mecklenburg-Vorpommern","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Sachsen","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Sachsen-Anhalt","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Thueringen","","","",""
"CDU/Die Linke","1988","Schleswig-Holstein","","","",""
"CDU/Die Linke","1988","Hamburg","","","",""
"CDU/Die Linke","1988","Niedersachsen","","","",""
"CDU/Die Linke","1988","Bremen","","","",""
"CDU/Die Linke","1988","Nordrhein-Westfalen","","","",""
"CDU/Die Linke","1988","Hessen","","","",""
"CDU/Die Linke","1988","Rheinland-Pfalz,Saarland","","","",""
"CDU/Die Linke","1988","Baden-Wuerttemberg","","","",""
"CDU/Die Linke","1988","Bayern","","","",""
"CDU/Die Linke","1988","Saarland","","","",""
"CDU/Die Linke","1988","Berlin","","","",""
"CDU/Die Linke","1988","Brandenburg","","","",""
"CDU/Die Linke","1988","Mecklenburg-Vorpommern","","","",""
"CDU/Die Linke","1988","Sachsen","","","",""
"CDU/Die Linke","1988","Sachsen-Anhalt","","","",""
"CDU/Die Linke","1988","Thueringen","","","",""
"CDU/DVU(Rep/NPD)","1988","Schleswig-Holstein","","","",""
"CDU/DVU(Rep/NPD)","1988","Hamburg","","","",""
"CDU/DVU(Rep/NPD)","1988","Niedersachsen","","","",""
"CDU/DVU(Rep/NPD)","1988","Bremen","","","",""
