"plh0012_h","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"Andere","2011","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2011","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2011","35-65 Jahre alt","30","0.0090325701376236","0.00635943666984182","0.0117057036054054"
"SPD/Buendnis90/Gruene","2011","66 und älter","","","",""
"SPD/CDU","2011","16-34 Jahre alt","","","",""
"SPD/CDU","2011","35-65 Jahre alt","","","",""
"SPD/CDU","2011","66 und älter","","","",""
"SPD/FDP","2011","16-34 Jahre alt","","","",""
"SPD/FDP","2011","35-65 Jahre alt","","","",""
"SPD/FDP","2011","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2011","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2011","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2011","66 und älter","","","",""
"CDU/CSU","2011","16-34 Jahre alt","","","",""
"CDU/CSU","2011","35-65 Jahre alt","","","",""
"CDU/CSU","2011","66 und älter","","","",""
"CDU/FDP","2011","16-34 Jahre alt","","","",""
"CDU/FDP","2011","35-65 Jahre alt","","","",""
"CDU/FDP","2011","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2011","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2011","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2011","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2011","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2011","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2011","66 und älter","","","",""
"SPD/Die Linke","2011","16-34 Jahre alt","","","",""
"SPD/Die Linke","2011","35-65 Jahre alt","","","",""
"SPD/Die Linke","2011","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2011","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2011","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2011","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2011","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2011","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2011","66 und älter","","","",""
"CDU/Die Linke","2011","16-34 Jahre alt","","","",""
"CDU/Die Linke","2011","35-65 Jahre alt","","","",""
"CDU/Die Linke","2011","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2011","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2011","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2011","66 und älter","","","",""
"CSU/FDP","2011","16-34 Jahre alt","","","",""
"CSU/FDP","2011","35-65 Jahre alt","","","",""
"CSU/FDP","2011","66 und älter","","","",""
"Gruene/FDP","2011","16-34 Jahre alt","","","",""
"Gruene/FDP","2011","35-65 Jahre alt","","","",""
"Gruene/FDP","2011","66 und älter","","","",""
"FDP/Die Linke","2011","16-34 Jahre alt","","","",""
"FDP/Die Linke","2011","35-65 Jahre alt","","","",""
"FDP/Die Linke","2011","66 und älter","","","",""
"FDP/NPD","2011","16-34 Jahre alt","","","",""
"FDP/NPD","2011","35-65 Jahre alt","","","",""
"FDP/NPD","2011","66 und älter","","","",""
"Piratenpartei","2011","16-34 Jahre alt","","","",""
"Piratenpartei","2011","35-65 Jahre alt","","","",""
"Piratenpartei","2011","66 und älter","","","",""
"AfD","2011","16-34 Jahre alt","","","",""
"AfD","2011","35-65 Jahre alt","","","",""
"AfD","2011","66 und älter","","","",""
"CDU+/oder CSU/AfD","2011","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2011","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2011","66 und älter","","","",""
"SPD/AfD","2011","16-34 Jahre alt","","","",""
"SPD/AfD","2011","35-65 Jahre alt","","","",""
"SPD/AfD","2011","66 und älter","","","",""
"SPD","2012","16-34 Jahre alt","331","0.265384914077648","0.241699799210086","0.28907002894521"
"SPD","2012","35-65 Jahre alt","1495","0.330704644199813","0.31714877424254","0.344260514157087"
"SPD","2012","66 und älter","1040","0.361148103207994","0.343785406093159","0.378510800322828"
"CDU","2012","16-34 Jahre alt","351","0.252648326559762","0.229339083163188","0.275957569956336"
"CDU","2012","35-65 Jahre alt","1347","0.280818816028157","0.267869983875084","0.29376764818123"
"CDU","2012","66 und älter","1172","0.413317840507538","0.395517924927615","0.431117756087462"
"CSU","2012","16-34 Jahre alt","64","0.0343337847655126","0.0245663208145868","0.0441012487164384"
"CSU","2012","35-65 Jahre alt","278","0.0545825629166926","0.0480371491234326","0.0611279767099527"
"CSU","2012","66 und älter","274","0.086698179067379","0.0765266422459813","0.0968697158887768"
"FDP","2012","16-34 Jahre alt","32","0.0302362506092269","0.02105071681733","0.0394217844011238"
"FDP","2012","35-65 Jahre alt","118","0.0190197384312856","0.0150839590541321","0.0229555178084392"
"FDP","2012","66 und älter","78","0.020646416885273","0.0155063765122883","0.0257864572582577"
"Buendnis90/Gruene","2012","16-34 Jahre alt","324","0.242160357620065","0.219180483651456","0.265140231588674"
"Buendnis90/Gruene","2012","35-65 Jahre alt","865","0.189137547315664","0.177853606150003","0.200421488481326"
"Buendnis90/Gruene","2012","66 und älter","154","0.047661493012658","0.0399603724991808","0.0553626135261351"
"Die Linke","2012","16-34 Jahre alt","60","0.0399519238776856","0.0294462770284536","0.0504575707269176"
"Die Linke","2012","35-65 Jahre alt","300","0.0671702570878211","0.0599577203382069","0.0743827938374354"
"Die Linke","2012","66 und älter","170","0.0451529439325733","0.0376473620352401","0.0526585258299065"
"NPD/Republikaner/Die Rechte","2012","16-34 Jahre alt","34","0.0278184675636051","0.0189968598195474","0.0366400753076627"
"NPD/Republikaner/Die Rechte","2012","35-65 Jahre alt","50","0.0142540780790329","0.0108386086495572","0.0176695475085085"
"NPD/Republikaner/Die Rechte","2012","66 und älter","","","",""
"Andere","2012","16-34 Jahre alt","","","",""
"Andere","2012","35-65 Jahre alt","30","0.00910902284962004","0.00637156668208721","0.0118464790171529"
"Andere","2012","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2012","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2012","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2012","66 und älter","","","",""
"SPD/CDU","2012","16-34 Jahre alt","","","",""
"SPD/CDU","2012","35-65 Jahre alt","","","",""
"SPD/CDU","2012","66 und älter","","","",""
"SPD/FDP","2012","16-34 Jahre alt","","","",""
"SPD/FDP","2012","35-65 Jahre alt","","","",""
"SPD/FDP","2012","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2012","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2012","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2012","66 und älter","","","",""
"CDU/CSU","2012","16-34 Jahre alt","","","",""
"CDU/CSU","2012","35-65 Jahre alt","","","",""
"CDU/CSU","2012","66 und älter","","","",""
"CDU/FDP","2012","16-34 Jahre alt","","","",""
"CDU/FDP","2012","35-65 Jahre alt","","","",""
"CDU/FDP","2012","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2012","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2012","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2012","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2012","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2012","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2012","66 und älter","","","",""
"SPD/Die Linke","2012","16-34 Jahre alt","","","",""
"SPD/Die Linke","2012","35-65 Jahre alt","","","",""
"SPD/Die Linke","2012","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2012","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2012","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2012","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2012","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2012","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2012","66 und älter","","","",""
"CDU/Die Linke","2012","16-34 Jahre alt","","","",""
"CDU/Die Linke","2012","35-65 Jahre alt","","","",""
"CDU/Die Linke","2012","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2012","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2012","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2012","66 und älter","","","",""
"CSU/FDP","2012","16-34 Jahre alt","","","",""
"CSU/FDP","2012","35-65 Jahre alt","","","",""
"CSU/FDP","2012","66 und älter","","","",""
"Gruene/FDP","2012","16-34 Jahre alt","","","",""
"Gruene/FDP","2012","35-65 Jahre alt","","","",""
"Gruene/FDP","2012","66 und älter","","","",""
"FDP/Die Linke","2012","16-34 Jahre alt","","","",""
"FDP/Die Linke","2012","35-65 Jahre alt","","","",""
"FDP/Die Linke","2012","66 und älter","","","",""
"FDP/NPD","2012","16-34 Jahre alt","","","",""
"FDP/NPD","2012","35-65 Jahre alt","","","",""
"FDP/NPD","2012","66 und älter","","","",""
"Piratenpartei","2012","16-34 Jahre alt","99","0.0747157167623266","0.0606114330814173","0.0888200004432359"
"Piratenpartei","2012","35-65 Jahre alt","88","0.0215081894995353","0.0173281646271692","0.0256882143719013"
"Piratenpartei","2012","66 und älter","","","",""
"AfD","2012","16-34 Jahre alt","","","",""
"AfD","2012","35-65 Jahre alt","","","",""
"AfD","2012","66 und älter","","","",""
"CDU+/oder CSU/AfD","2012","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2012","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2012","66 und älter","","","",""
"SPD/AfD","2012","16-34 Jahre alt","","","",""
"SPD/AfD","2012","35-65 Jahre alt","","","",""
"SPD/AfD","2012","66 und älter","","","",""
"SPD","2013","16-34 Jahre alt","543","0.30510254830339","0.283329472313332","0.326875624293448"
"SPD","2013","35-65 Jahre alt","1586","0.314376534360928","0.301590782733311","0.327162285988546"
"SPD","2013","66 und älter","998","0.35432302494048","0.336980380409066","0.371665669471894"
"CDU","2013","16-34 Jahre alt","486","0.274983015806231","0.253869355167687","0.296096676444774"
"CDU","2013","35-65 Jahre alt","1634","0.318706591325677","0.305873804424244","0.331539378227109"
"CDU","2013","66 und älter","1200","0.419871216841781","0.401976359361976","0.437766074321586"
"CSU","2013","16-34 Jahre alt","69","0.036478710174647","0.0276135434864357","0.0453438768628582"
"CSU","2013","35-65 Jahre alt","297","0.0583620979278852","0.0519060643692302","0.0648181314865403"
"CSU","2013","66 und älter","254","0.0792753370213233","0.0694794916301967","0.0890711824124499"
"FDP","2013","16-34 Jahre alt","46","0.0262697243386165","0.0187069070941978","0.0338325415830351"
"FDP","2013","35-65 Jahre alt","141","0.0251255866869405","0.0208154523347386","0.0294357210391423"
"FDP","2013","66 und älter","85","0.0253511235346559","0.0196517032434269","0.0310505438258849"
"Buendnis90/Gruene","2013","16-34 Jahre alt","369","0.227022430927134","0.207213805405028","0.246831056449239"
"Buendnis90/Gruene","2013","35-65 Jahre alt","926","0.182070800435362","0.171443171729911","0.192698429140813"
"Buendnis90/Gruene","2013","66 und älter","169","0.055193389306756","0.0469135295872703","0.0634732490262417"
"Die Linke","2013","16-34 Jahre alt","85","0.0449452850584885","0.0351482940973396","0.0547422760196374"
"Die Linke","2013","35-65 Jahre alt","292","0.0565017271330756","0.050143152360818","0.0628603019053332"
"Die Linke","2013","66 und älter","162","0.0419727681014304","0.0347019928851475","0.0492435433177133"
"NPD/Republikaner/Die Rechte","2013","16-34 Jahre alt","","","",""
"NPD/Republikaner/Die Rechte","2013","35-65 Jahre alt","37","0.0102998544563584","0.0075193363519771","0.0130803725607397"
"NPD/Republikaner/Die Rechte","2013","66 und älter","","","",""
"Andere","2013","16-34 Jahre alt","","","",""
"Andere","2013","35-65 Jahre alt","53","0.0139651841512605","0.0107335080658053","0.0171968602367158"
"Andere","2013","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2013","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2013","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2013","66 und älter","","","",""
"SPD/CDU","2013","16-34 Jahre alt","","","",""
"SPD/CDU","2013","35-65 Jahre alt","","","",""
"SPD/CDU","2013","66 und älter","","","",""
"SPD/FDP","2013","16-34 Jahre alt","","","",""
"SPD/FDP","2013","35-65 Jahre alt","","","",""
"SPD/FDP","2013","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2013","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2013","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2013","66 und älter","","","",""
"CDU/CSU","2013","16-34 Jahre alt","","","",""
"CDU/CSU","2013","35-65 Jahre alt","","","",""
"CDU/CSU","2013","66 und älter","","","",""
"CDU/FDP","2013","16-34 Jahre alt","","","",""
"CDU/FDP","2013","35-65 Jahre alt","","","",""
"CDU/FDP","2013","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2013","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2013","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2013","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2013","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2013","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2013","66 und älter","","","",""
"SPD/Die Linke","2013","16-34 Jahre alt","","","",""
"SPD/Die Linke","2013","35-65 Jahre alt","","","",""
"SPD/Die Linke","2013","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2013","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2013","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2013","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2013","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2013","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2013","66 und älter","","","",""
"CDU/Die Linke","2013","16-34 Jahre alt","","","",""
"CDU/Die Linke","2013","35-65 Jahre alt","","","",""
"CDU/Die Linke","2013","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2013","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2013","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2013","66 und älter","","","",""
"CSU/FDP","2013","16-34 Jahre alt","","","",""
"CSU/FDP","2013","35-65 Jahre alt","","","",""
"CSU/FDP","2013","66 und älter","","","",""
"Gruene/FDP","2013","16-34 Jahre alt","","","",""
"Gruene/FDP","2013","35-65 Jahre alt","","","",""
"Gruene/FDP","2013","66 und älter","","","",""
"FDP/Die Linke","2013","16-34 Jahre alt","","","",""
"FDP/Die Linke","2013","35-65 Jahre alt","","","",""
"FDP/Die Linke","2013","66 und älter","","","",""
"FDP/NPD","2013","16-34 Jahre alt","","","",""
"FDP/NPD","2013","35-65 Jahre alt","","","",""
"FDP/NPD","2013","66 und älter","","","",""
"Piratenpartei","2013","16-34 Jahre alt","45","0.0289073659262045","0.02098470441891","0.036830027433499"
"Piratenpartei","2013","35-65 Jahre alt","42","0.00771279276840484","0.00530353707647924","0.0101220484603304"
"Piratenpartei","2013","66 und älter","","","",""
"AfD","2013","16-34 Jahre alt","","","",""
"AfD","2013","35-65 Jahre alt","","","",""
"AfD","2013","66 und älter","","","",""
"CDU+/oder CSU/AfD","2013","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2013","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2013","66 und älter","","","",""
"SPD/AfD","2013","16-34 Jahre alt","","","",""
"SPD/AfD","2013","35-65 Jahre alt","","","",""
"SPD/AfD","2013","66 und älter","","","",""
"SPD","2014","16-34 Jahre alt","576","0.291622919391982","0.272010031120323","0.311235807663642"
"SPD","2014","35-65 Jahre alt","1977","0.307230748973833","0.296263035470527","0.318198462477138"
"SPD","2014","66 und älter","1035","0.343751271662432","0.326977561790793","0.36052498153407"
"CDU","2014","16-34 Jahre alt","591","0.286527202778108","0.267016625625132","0.306037779931085"
"CDU","2014","35-65 Jahre alt","2120","0.301422431275246","0.290513440901938","0.312331421648554"
"CDU","2014","66 und älter","1251","0.428877885931672","0.411399390402938","0.446356381460406"
"CSU","2014","16-34 Jahre alt","100","0.0404234489903522","0.0319247005775587","0.0489221974031456"
"CSU","2014","35-65 Jahre alt","444","0.0630042653991651","0.0572280518737121","0.0687804789246182"
"CSU","2014","66 und älter","265","0.076233921957777","0.0668620171327594","0.0856058267827946"
"FDP","2014","16-34 Jahre alt","59","0.0269364317776832","0.0199502623177154","0.033922601237651"
"FDP","2014","35-65 Jahre alt","165","0.0231899743507235","0.0196119388569869","0.0267680098444601"
"FDP","2014","66 und älter","78","0.0205706464457499","0.0155578131685342","0.0255834797229656"
"Buendnis90/Gruene","2014","16-34 Jahre alt","371","0.184439554971871","0.167703480991588","0.201175628952153"
"Buendnis90/Gruene","2014","35-65 Jahre alt","1187","0.167629941093125","0.158749726164195","0.176510156022056"
"Buendnis90/Gruene","2014","66 und älter","153","0.0463843179395571","0.0389567777159867","0.0538118581631275"
"Die Linke","2014","16-34 Jahre alt","173","0.0782227247100251","0.0666355395907429","0.0898099098293074"
"Die Linke","2014","35-65 Jahre alt","528","0.0734726889938454","0.0672699781458369","0.079675399841854"
"Die Linke","2014","66 und älter","213","0.0547271890348153","0.0466946492191291","0.0627597288505015"
"NPD/Republikaner/Die Rechte","2014","16-34 Jahre alt","42","0.023465532270158","0.0169333623971965","0.0299977021431195"
"NPD/Republikaner/Die Rechte","2014","35-65 Jahre alt","53","0.00936240192087332","0.00707290269994753","0.0116519011417991"
"NPD/Republikaner/Die Rechte","2014","66 und älter","","","",""
"Andere","2014","16-34 Jahre alt","","","",""
"Andere","2014","35-65 Jahre alt","68","0.0103777230961157","0.00796850993633843","0.0127869362558929"
"Andere","2014","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2014","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2014","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2014","66 und älter","","","",""
"SPD/CDU","2014","16-34 Jahre alt","","","",""
"SPD/CDU","2014","35-65 Jahre alt","","","",""
"SPD/CDU","2014","66 und älter","","","",""
"SPD/FDP","2014","16-34 Jahre alt","","","",""
"SPD/FDP","2014","35-65 Jahre alt","","","",""
"SPD/FDP","2014","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2014","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2014","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2014","66 und älter","","","",""
"CDU/CSU","2014","16-34 Jahre alt","","","",""
"CDU/CSU","2014","35-65 Jahre alt","","","",""
"CDU/CSU","2014","66 und älter","","","",""
"CDU/FDP","2014","16-34 Jahre alt","","","",""
"CDU/FDP","2014","35-65 Jahre alt","","","",""
"CDU/FDP","2014","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2014","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2014","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2014","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2014","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2014","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2014","66 und älter","","","",""
"SPD/Die Linke","2014","16-34 Jahre alt","","","",""
"SPD/Die Linke","2014","35-65 Jahre alt","","","",""
"SPD/Die Linke","2014","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2014","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2014","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2014","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2014","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2014","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2014","66 und älter","","","",""
"CDU/Die Linke","2014","16-34 Jahre alt","","","",""
"CDU/Die Linke","2014","35-65 Jahre alt","","","",""
"CDU/Die Linke","2014","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2014","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2014","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2014","66 und älter","","","",""
"CSU/FDP","2014","16-34 Jahre alt","","","",""
"CSU/FDP","2014","35-65 Jahre alt","","","",""
"CSU/FDP","2014","66 und älter","","","",""
"Gruene/FDP","2014","16-34 Jahre alt","","","",""
"Gruene/FDP","2014","35-65 Jahre alt","","","",""
"Gruene/FDP","2014","66 und älter","","","",""
"FDP/Die Linke","2014","16-34 Jahre alt","","","",""
"FDP/Die Linke","2014","35-65 Jahre alt","","","",""
"FDP/Die Linke","2014","66 und älter","","","",""
"FDP/NPD","2014","16-34 Jahre alt","","","",""
"FDP/NPD","2014","35-65 Jahre alt","","","",""
"FDP/NPD","2014","66 und älter","","","",""
"Piratenpartei","2014","16-34 Jahre alt","57","0.0230675058613205","0.0165896530712864","0.0295453586513546"
"Piratenpartei","2014","35-65 Jahre alt","49","0.00892566420631701","0.00668971031671573","0.0111616180959183"
"Piratenpartei","2014","66 und älter","","","",""
"AfD","2014","16-34 Jahre alt","39","0.014068032695623","0.00898598618220745","0.0191500792090386"
"AfD","2014","35-65 Jahre alt","132","0.0168918716497175","0.0138282933408495","0.0199554499585855"
"AfD","2014","66 und älter","38","0.0134996306363956","0.00942411745765521","0.0175751438151359"
"CDU+/oder CSU/AfD","2014","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2014","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2014","66 und älter","","","",""
"SPD/AfD","2014","16-34 Jahre alt","","","",""
"SPD/AfD","2014","35-65 Jahre alt","","","",""
"SPD/AfD","2014","66 und älter","","","",""
"SPD","2015","16-34 Jahre alt","399","0.223535496159343","0.203506156433606","0.243564835885079"
"SPD","2015","35-65 Jahre alt","1623","0.295425050947158","0.28362754152106","0.307222560373256"
"SPD","2015","66 und älter","964","0.336360503256227","0.319200355809698","0.353520650702756"
"CDU","2015","16-34 Jahre alt","467","0.28130116699055","0.259684346403543","0.302917987577557"
"CDU","2015","35-65 Jahre alt","1807","0.310058082061547","0.298098090631389","0.322018073491705"
"CDU","2015","66 und älter","1179","0.429543882317086","0.411564809319708","0.447522955314463"
"CSU","2015","16-34 Jahre alt","74","0.0481481724014126","0.0378559974771497","0.0584403473256754"
"CSU","2015","35-65 Jahre alt","357","0.0614246155140959","0.0552157982521491","0.0676334327760427"
"CSU","2015","66 und älter","238","0.0734609419483484","0.0639852154308818","0.0829366684658151"
"FDP","2015","16-34 Jahre alt","40","0.0279828341558097","0.0200538892913883","0.0359117790202311"
"FDP","2015","35-65 Jahre alt","137","0.0199021145976585","0.016290616321442","0.023513612873875"
"FDP","2015","66 und älter","93","0.02763235262587","0.0216787946493468","0.0335859106023932"
"Buendnis90/Gruene","2015","16-34 Jahre alt","333","0.209591449244573","0.190023506157654","0.229159392331493"
"Buendnis90/Gruene","2015","35-65 Jahre alt","993","0.168923649723429","0.159234877088309","0.178612422358549"
"Buendnis90/Gruene","2015","66 und älter","147","0.0472043157863939","0.0395016128367253","0.0549070187360624"
"Die Linke","2015","16-34 Jahre alt","166","0.0849024710927435","0.0715018033961242","0.0983031387893627"
"Die Linke","2015","35-65 Jahre alt","473","0.0730781462911134","0.0663480946529665","0.0798081979292603"
"Die Linke","2015","66 und älter","183","0.0476880322698555","0.0399479294817082","0.0554281350580029"
"NPD/Republikaner/Die Rechte","2015","16-34 Jahre alt","39","0.0242778703436829","0.0168783945689595","0.0316773461184064"
"NPD/Republikaner/Die Rechte","2015","35-65 Jahre alt","55","0.011812976331489","0.00901913128922677","0.0146068213737512"
"NPD/Republikaner/Die Rechte","2015","66 und älter","","","",""
"Andere","2015","16-34 Jahre alt","32","0.0196132237270846","0.0129466022847461","0.0262798451694232"
"Andere","2015","35-65 Jahre alt","52","0.00992983391415203","0.00736589866076728","0.0124937691675368"
"Andere","2015","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2015","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2015","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2015","66 und älter","","","",""
"SPD/CDU","2015","16-34 Jahre alt","","","",""
"SPD/CDU","2015","35-65 Jahre alt","","","",""
"SPD/CDU","2015","66 und älter","","","",""
"SPD/FDP","2015","16-34 Jahre alt","","","",""
"SPD/FDP","2015","35-65 Jahre alt","","","",""
"SPD/FDP","2015","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2015","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2015","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2015","66 und älter","","","",""
"CDU/CSU","2015","16-34 Jahre alt","","","",""
"CDU/CSU","2015","35-65 Jahre alt","","","",""
"CDU/CSU","2015","66 und älter","","","",""
"CDU/FDP","2015","16-34 Jahre alt","","","",""
"CDU/FDP","2015","35-65 Jahre alt","","","",""
"CDU/FDP","2015","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2015","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2015","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2015","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2015","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2015","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2015","66 und älter","","","",""
"SPD/Die Linke","2015","16-34 Jahre alt","","","",""
"SPD/Die Linke","2015","35-65 Jahre alt","","","",""
"SPD/Die Linke","2015","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2015","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2015","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2015","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2015","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2015","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2015","66 und älter","","","",""
"CDU/Die Linke","2015","16-34 Jahre alt","","","",""
"CDU/Die Linke","2015","35-65 Jahre alt","","","",""
"CDU/Die Linke","2015","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2015","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2015","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2015","66 und älter","","","",""
"CSU/FDP","2015","16-34 Jahre alt","","","",""
"CSU/FDP","2015","35-65 Jahre alt","","","",""
"CSU/FDP","2015","66 und älter","","","",""
"Gruene/FDP","2015","16-34 Jahre alt","","","",""
"Gruene/FDP","2015","35-65 Jahre alt","","","",""
"Gruene/FDP","2015","66 und älter","","","",""
"FDP/Die Linke","2015","16-34 Jahre alt","","","",""
"FDP/Die Linke","2015","35-65 Jahre alt","","","",""
"FDP/Die Linke","2015","66 und älter","","","",""
"FDP/NPD","2015","16-34 Jahre alt","","","",""
"FDP/NPD","2015","35-65 Jahre alt","","","",""
"FDP/NPD","2015","66 und älter","","","",""
"Piratenpartei","2015","16-34 Jahre alt","33","0.0191075592020641","0.0125257410047121","0.0256893773994162"
"Piratenpartei","2015","35-65 Jahre alt","31","0.00459721009850719","0.0028479689807415","0.00634645121627289"
"Piratenpartei","2015","66 und älter","","","",""
"AfD","2015","16-34 Jahre alt","56","0.0383820225301042","0.0291457275139348","0.0476183175462736"
