"plh0012_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"FDP/NPD","1986","AkademikerInnen","","","",""
"Piratenpartei","1986","(noch) kein Abschluss","","","",""
"Piratenpartei","1986","Hauptschulabschluss","","","",""
"Piratenpartei","1986","Realschulabschluss","","","",""
"Piratenpartei","1986","(Fach-)Abitur","","","",""
"Piratenpartei","1986","AkademikerInnen","","","",""
"AfD","1986","(noch) kein Abschluss","","","",""
"AfD","1986","Hauptschulabschluss","","","",""
"AfD","1986","Realschulabschluss","","","",""
"AfD","1986","(Fach-)Abitur","","","",""
"AfD","1986","AkademikerInnen","","","",""
"CDU+/oder CSU/AfD","1986","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","1986","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","1986","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","1986","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","1986","AkademikerInnen","","","",""
"SPD/AfD","1986","(noch) kein Abschluss","","","",""
"SPD/AfD","1986","Hauptschulabschluss","","","",""
"SPD/AfD","1986","Realschulabschluss","","","",""
"SPD/AfD","1986","(Fach-)Abitur","","","",""
"SPD/AfD","1986","AkademikerInnen","","","",""
"SPD","1987","(noch) kein Abschluss","189","0.557665651591802","0.50010478089239","0.615226522291214"
"SPD","1987","Hauptschulabschluss","1667","0.473079381055205","0.456265030433467","0.489893731676944"
"SPD","1987","Realschulabschluss","403","0.343772721104549","0.315666165762845","0.371879276446254"
"SPD","1987","(Fach-)Abitur","162","0.277574650093511","0.236697179261565","0.318452120925458"
"SPD","1987","AkademikerInnen","163","0.285878643464315","0.247411758103038","0.324345528825591"
"CDU","1987","(noch) kein Abschluss","","","",""
"CDU","1987","Hauptschulabschluss","925","0.294141690404508","0.278796313827155","0.309487066981861"
"CDU","1987","Realschulabschluss","351","0.33781003913284","0.309822007933839","0.365798070331842"
"CDU","1987","(Fach-)Abitur","101","0.275339068135077","0.234563598523586","0.316114537746569"
"CDU","1987","AkademikerInnen","139","0.276581363570032","0.238499652009176","0.314663075130888"
"CSU","1987","(noch) kein Abschluss","","","",""
"CSU","1987","Hauptschulabschluss","181","0.0611217813134316","0.0530542041870787","0.0691893584397845"
"CSU","1987","Realschulabschluss","55","0.0579544235894256","0.0441275488057669","0.0717812983730843"
"CSU","1987","(Fach-)Abitur","","","",""
"CSU","1987","AkademikerInnen","","","",""
"FDP","1987","(noch) kein Abschluss","","","",""
"FDP","1987","Hauptschulabschluss","105","0.0359650877602155","0.0296942229828956","0.0422359525375354"
"FDP","1987","Realschulabschluss","74","0.0721889978983055","0.0568742432736035","0.0875037525230074"
"FDP","1987","(Fach-)Abitur","","","",""
"FDP","1987","AkademikerInnen","67","0.133399762852088","0.104453194384416","0.162346331319761"
"Buendnis90/Gruene","1987","(noch) kein Abschluss","33","0.147110081135917","0.106058226490382","0.188161935781452"
"Buendnis90/Gruene","1987","Hauptschulabschluss","152","0.034790304083126","0.0286189503110275","0.0409616578552245"
"Buendnis90/Gruene","1987","Realschulabschluss","77","0.0561014056099307","0.0424840017377029","0.0697188094821585"
"Buendnis90/Gruene","1987","(Fach-)Abitur","111","0.238529472903717","0.199625388226605","0.277433557580829"
"Buendnis90/Gruene","1987","AkademikerInnen","90","0.152065170516396","0.121494408083508","0.182635932949284"
"Die Linke","1987","(noch) kein Abschluss","","","",""
"Die Linke","1987","Hauptschulabschluss","","","",""
"Die Linke","1987","Realschulabschluss","","","",""
"Die Linke","1987","(Fach-)Abitur","","","",""
"Die Linke","1987","AkademikerInnen","","","",""
"NPD/Republikaner/Die Rechte","1987","(noch) kein Abschluss","","","",""
"NPD/Republikaner/Die Rechte","1987","Hauptschulabschluss","","","",""
"NPD/Republikaner/Die Rechte","1987","Realschulabschluss","","","",""
"NPD/Republikaner/Die Rechte","1987","(Fach-)Abitur","","","",""
"NPD/Republikaner/Die Rechte","1987","AkademikerInnen","","","",""
"Andere","1987","(noch) kein Abschluss","","","",""
"Andere","1987","Hauptschulabschluss","","","",""
"Andere","1987","Realschulabschluss","","","",""
"Andere","1987","(Fach-)Abitur","","","",""
"Andere","1987","AkademikerInnen","","","",""
"SPD/Buendnis90/Gruene","1987","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","1987","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","1987","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","1987","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","1987","AkademikerInnen","","","",""
"SPD/CDU","1987","(noch) kein Abschluss","","","",""
"SPD/CDU","1987","Hauptschulabschluss","","","",""
"SPD/CDU","1987","Realschulabschluss","","","",""
"SPD/CDU","1987","(Fach-)Abitur","","","",""
"SPD/CDU","1987","AkademikerInnen","","","",""
"SPD/FDP","1987","(noch) kein Abschluss","","","",""
"SPD/FDP","1987","Hauptschulabschluss","","","",""
"SPD/FDP","1987","Realschulabschluss","","","",""
"SPD/FDP","1987","(Fach-)Abitur","","","",""
"SPD/FDP","1987","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","1987","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","1987","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1987","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1987","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","1987","AkademikerInnen","","","",""
"CDU/CSU","1987","(noch) kein Abschluss","37","0.0998051230231592","0.0650667271405583","0.13454351890576"
"CDU/CSU","1987","Hauptschulabschluss","338","0.0945774197060421","0.0847223458368205","0.104432493575264"
"CDU/CSU","1987","Realschulabschluss","128","0.123474352705079","0.10400661571089","0.142942089699268"
"CDU/CSU","1987","(Fach-)Abitur","41","0.0816494827487427","0.0566530183465391","0.106645947150946"
"CDU/CSU","1987","AkademikerInnen","43","0.0851885344341775","0.0614219633150125","0.108955105553342"
"CDU/FDP","1987","(noch) kein Abschluss","","","",""
"CDU/FDP","1987","Hauptschulabschluss","","","",""
"CDU/FDP","1987","Realschulabschluss","","","",""
"CDU/FDP","1987","(Fach-)Abitur","","","",""
"CDU/FDP","1987","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","1987","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","1987","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1987","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1987","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","1987","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","1987","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","1987","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1987","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1987","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","1987","AkademikerInnen","","","",""
"SPD/Die Linke","1987","(noch) kein Abschluss","","","",""
"SPD/Die Linke","1987","Hauptschulabschluss","","","",""
"SPD/Die Linke","1987","Realschulabschluss","","","",""
"SPD/Die Linke","1987","(Fach-)Abitur","","","",""
"SPD/Die Linke","1987","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","1987","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","1987","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1987","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1987","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","1987","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","1987","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1987","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1987","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","1987","AkademikerInnen","","","",""
"CDU/Die Linke","1987","(noch) kein Abschluss","","","",""
"CDU/Die Linke","1987","Hauptschulabschluss","","","",""
"CDU/Die Linke","1987","Realschulabschluss","","","",""
"CDU/Die Linke","1987","(Fach-)Abitur","","","",""
"CDU/Die Linke","1987","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","1987","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","1987","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1987","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1987","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","1987","AkademikerInnen","","","",""
"CSU/FDP","1987","(noch) kein Abschluss","","","",""
"CSU/FDP","1987","Hauptschulabschluss","","","",""
"CSU/FDP","1987","Realschulabschluss","","","",""
"CSU/FDP","1987","(Fach-)Abitur","","","",""
"CSU/FDP","1987","AkademikerInnen","","","",""
"Gruene/FDP","1987","(noch) kein Abschluss","","","",""
"Gruene/FDP","1987","Hauptschulabschluss","","","",""
"Gruene/FDP","1987","Realschulabschluss","","","",""
"Gruene/FDP","1987","(Fach-)Abitur","","","",""
"Gruene/FDP","1987","AkademikerInnen","","","",""
"FDP/Die Linke","1987","(noch) kein Abschluss","","","",""
"FDP/Die Linke","1987","Hauptschulabschluss","","","",""
"FDP/Die Linke","1987","Realschulabschluss","","","",""
"FDP/Die Linke","1987","(Fach-)Abitur","","","",""
"FDP/Die Linke","1987","AkademikerInnen","","","",""
"FDP/NPD","1987","(noch) kein Abschluss","","","",""
"FDP/NPD","1987","Hauptschulabschluss","","","",""
"FDP/NPD","1987","Realschulabschluss","","","",""
"FDP/NPD","1987","(Fach-)Abitur","","","",""
"FDP/NPD","1987","AkademikerInnen","","","",""
"Piratenpartei","1987","(noch) kein Abschluss","","","",""
"Piratenpartei","1987","Hauptschulabschluss","","","",""
"Piratenpartei","1987","Realschulabschluss","","","",""
"Piratenpartei","1987","(Fach-)Abitur","","","",""
"Piratenpartei","1987","AkademikerInnen","","","",""
"AfD","1987","(noch) kein Abschluss","","","",""
"AfD","1987","Hauptschulabschluss","","","",""
"AfD","1987","Realschulabschluss","","","",""
"AfD","1987","(Fach-)Abitur","","","",""
"AfD","1987","AkademikerInnen","","","",""
"CDU+/oder CSU/AfD","1987","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","1987","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","1987","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","1987","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","1987","AkademikerInnen","","","",""
"SPD/AfD","1987","(noch) kein Abschluss","","","",""
"SPD/AfD","1987","Hauptschulabschluss","","","",""
"SPD/AfD","1987","Realschulabschluss","","","",""
"SPD/AfD","1987","(Fach-)Abitur","","","",""
"SPD/AfD","1987","AkademikerInnen","","","",""
"SPD","1988","(noch) kein Abschluss","146","0.590649983596021","0.523986584800237","0.657313382391804"
"SPD","1988","Hauptschulabschluss","1671","0.525210788355527","0.507523439645998","0.542898137065057"
"SPD","1988","Realschulabschluss","407","0.389405101761262","0.358655681510928","0.420154522011596"
"SPD","1988","(Fach-)Abitur","173","0.338138632416296","0.293320152924662","0.382957111907931"
"SPD","1988","AkademikerInnen","177","0.341930308177339","0.299757288367465","0.384103327987212"
"CDU","1988","(noch) kein Abschluss","","","",""
"CDU","1988","Hauptschulabschluss","764","0.27283166241309","0.257055173276295","0.288608151549885"
"CDU","1988","Realschulabschluss","293","0.333802358368327","0.304064768079989","0.363539948656665"
"CDU","1988","(Fach-)Abitur","80","0.217686423879448","0.178590425101079","0.256782422657816"
"CDU","1988","AkademikerInnen","138","0.293347020562905","0.252868568678075","0.333825472447734"
"CSU","1988","(noch) kein Abschluss","","","",""
"CSU","1988","Hauptschulabschluss","159","0.0575431837638647","0.0492947180938209","0.0657916494339084"
"CSU","1988","Realschulabschluss","47","0.0512705611061847","0.0373625588826976","0.0651785633296717"
"CSU","1988","(Fach-)Abitur","","","",""
"CSU","1988","AkademikerInnen","","","",""
"FDP","1988","(noch) kein Abschluss","","","",""
"FDP","1988","Hauptschulabschluss","79","0.0287089612050455","0.0227943128705804","0.0346236095395107"
"FDP","1988","Realschulabschluss","57","0.0639010731497614","0.0484778736103017","0.079324272689221"
"FDP","1988","(Fach-)Abitur","30","0.0835282753457257","0.0573161341342904","0.109740416557161"
"FDP","1988","AkademikerInnen","44","0.0938555065387932","0.0679281307009294","0.119782882376657"
"Buendnis90/Gruene","1988","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene","1988","Hauptschulabschluss","101","0.0264876014819704","0.0207998899981265","0.0321753129658143"
"Buendnis90/Gruene","1988","Realschulabschluss","57","0.0490706632200097","0.0354485459525138","0.0626927804875055"
"Buendnis90/Gruene","1988","(Fach-)Abitur","82","0.201592380961083","0.163584329977227","0.239600431944939"
"Buendnis90/Gruene","1988","AkademikerInnen","67","0.12929892996885","0.0994683318763671","0.159129528061333"
"Die Linke","1988","(noch) kein Abschluss","","","",""
"Die Linke","1988","Hauptschulabschluss","","","",""
"Die Linke","1988","Realschulabschluss","","","",""
"Die Linke","1988","(Fach-)Abitur","","","",""
"Die Linke","1988","AkademikerInnen","","","",""
"NPD/Republikaner/Die Rechte","1988","(noch) kein Abschluss","","","",""
"NPD/Republikaner/Die Rechte","1988","Hauptschulabschluss","","","",""
"NPD/Republikaner/Die Rechte","1988","Realschulabschluss","","","",""
"NPD/Republikaner/Die Rechte","1988","(Fach-)Abitur","","","",""
"NPD/Republikaner/Die Rechte","1988","AkademikerInnen","","","",""
"Andere","1988","(noch) kein Abschluss","","","",""
"Andere","1988","Hauptschulabschluss","","","",""
"Andere","1988","Realschulabschluss","","","",""
"Andere","1988","(Fach-)Abitur","","","",""
"Andere","1988","AkademikerInnen","","","",""
"SPD/Buendnis90/Gruene","1988","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","1988","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","1988","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","1988","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","1988","AkademikerInnen","","","",""
"SPD/CDU","1988","(noch) kein Abschluss","","","",""
"SPD/CDU","1988","Hauptschulabschluss","","","",""
"SPD/CDU","1988","Realschulabschluss","","","",""
"SPD/CDU","1988","(Fach-)Abitur","","","",""
"SPD/CDU","1988","AkademikerInnen","","","",""
"SPD/FDP","1988","(noch) kein Abschluss","","","",""
"SPD/FDP","1988","Hauptschulabschluss","","","",""
"SPD/FDP","1988","Realschulabschluss","","","",""
"SPD/FDP","1988","(Fach-)Abitur","","","",""
"SPD/FDP","1988","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","1988","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","1988","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1988","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1988","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","1988","AkademikerInnen","","","",""
"CDU/CSU","1988","(noch) kein Abschluss","","","",""
"CDU/CSU","1988","Hauptschulabschluss","263","0.0801444120105716","0.0705273603977948","0.0897614636233485"
"CDU/CSU","1988","Realschulabschluss","96","0.100737386143015","0.0817573018898422","0.119717470396187"
"CDU/CSU","1988","(Fach-)Abitur","46","0.105464807575321","0.07636576470482","0.134563850445821"
"CDU/CSU","1988","AkademikerInnen","","","",""
"CDU/FDP","1988","(noch) kein Abschluss","","","",""
"CDU/FDP","1988","Hauptschulabschluss","","","",""
"CDU/FDP","1988","Realschulabschluss","","","",""
"CDU/FDP","1988","(Fach-)Abitur","","","",""
"CDU/FDP","1988","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","1988","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","1988","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1988","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1988","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","1988","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","1988","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","1988","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1988","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1988","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","1988","AkademikerInnen","","","",""
"SPD/Die Linke","1988","(noch) kein Abschluss","","","",""
"SPD/Die Linke","1988","Hauptschulabschluss","","","",""
"SPD/Die Linke","1988","Realschulabschluss","","","",""
"SPD/Die Linke","1988","(Fach-)Abitur","","","",""
"SPD/Die Linke","1988","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","1988","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","1988","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1988","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1988","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","1988","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","1988","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1988","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1988","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","1988","AkademikerInnen","","","",""
"CDU/Die Linke","1988","(noch) kein Abschluss","","","",""
"CDU/Die Linke","1988","Hauptschulabschluss","","","",""
"CDU/Die Linke","1988","Realschulabschluss","","","",""
"CDU/Die Linke","1988","(Fach-)Abitur","","","",""
"CDU/Die Linke","1988","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","1988","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","1988","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1988","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1988","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","1988","AkademikerInnen","","","",""
"CSU/FDP","1988","(noch) kein Abschluss","","","",""
"CSU/FDP","1988","Hauptschulabschluss","","","",""
"CSU/FDP","1988","Realschulabschluss","","","",""
"CSU/FDP","1988","(Fach-)Abitur","","","",""
"CSU/FDP","1988","AkademikerInnen","","","",""
"Gruene/FDP","1988","(noch) kein Abschluss","","","",""
"Gruene/FDP","1988","Hauptschulabschluss","","","",""
"Gruene/FDP","1988","Realschulabschluss","","","",""
"Gruene/FDP","1988","(Fach-)Abitur","","","",""
"Gruene/FDP","1988","AkademikerInnen","","","",""
"FDP/Die Linke","1988","(noch) kein Abschluss","","","",""
"FDP/Die Linke","1988","Hauptschulabschluss","","","",""
"FDP/Die Linke","1988","Realschulabschluss","","","",""
"FDP/Die Linke","1988","(Fach-)Abitur","","","",""
"FDP/Die Linke","1988","AkademikerInnen","","","",""
"FDP/NPD","1988","(noch) kein Abschluss","","","",""
"FDP/NPD","1988","Hauptschulabschluss","","","",""
"FDP/NPD","1988","Realschulabschluss","","","",""
"FDP/NPD","1988","(Fach-)Abitur","","","",""
"FDP/NPD","1988","AkademikerInnen","","","",""
"Piratenpartei","1988","(noch) kein Abschluss","","","",""
"Piratenpartei","1988","Hauptschulabschluss","","","",""
"Piratenpartei","1988","Realschulabschluss","","","",""
"Piratenpartei","1988","(Fach-)Abitur","","","",""
"Piratenpartei","1988","AkademikerInnen","","","",""
"AfD","1988","(noch) kein Abschluss","","","",""
"AfD","1988","Hauptschulabschluss","","","",""
"AfD","1988","Realschulabschluss","","","",""
"AfD","1988","(Fach-)Abitur","","","",""
"AfD","1988","AkademikerInnen","","","",""
