"plh0012_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Piratenpartei","1993","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1993","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1993","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1993","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1993","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1993","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1993","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1993","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1993","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1993","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1993","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1993","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1993","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1993","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1993","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1993","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1993","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1993","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1993","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1993","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1993","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1993","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","1993","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","1993","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","1993","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"AfD","1993","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","1993","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1993","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1993","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1994","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","76","0.469647143165899","0.3878480722305","0.551446214101297"
"SPD","1994","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1994","Hamburg","Westdeutschland, alte Bundeslaender","38","0.55108873760086","0.438522415189922","0.663655060011797"
"SPD","1994","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1994","Niedersachsen","Westdeutschland, alte Bundeslaender","256","0.509559399830706","0.464650208904706","0.554468590756707"
"SPD","1994","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1994","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD","1994","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1994","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","658","0.510379023777227","0.481844698698945","0.53891334885551"
"SPD","1994","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1994","Hessen","Westdeutschland, alte Bundeslaender","209","0.488650561069841","0.439229745442975","0.538071376696707"
"SPD","1994","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1994","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","151","0.472562075671436","0.414802731660633","0.530321419682238"
"SPD","1994","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1994","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","302","0.401118359458815","0.362569719445533","0.439666999472097"
"SPD","1994","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1994","Bayern","Westdeutschland, alte Bundeslaender","253","0.400075387772534","0.36194047834641","0.438210297198658"
"SPD","1994","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1994","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD","1994","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1994","Berlin","Westdeutschland, alte Bundeslaender","64","0.479262506486948","0.392377991305316","0.566147021668581"
"SPD","1994","Berlin","Ostdeutschland, neue Bundeslaender","40","0.314605446165955","0.226206191923195","0.403004700408715"
"SPD","1994","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD","1994","Brandenburg","Ostdeutschland, neue Bundeslaender","98","0.460503685164519","0.394186051663726","0.526821318665313"
"SPD","1994","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD","1994","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","37","0.346718259985231","0.26156601842346","0.431870501547002"
"SPD","1994","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD","1994","Sachsen","Ostdeutschland, neue Bundeslaender","94","0.307735023822603","0.257321761931752","0.358148285713454"
"SPD","1994","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD","1994","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","68","0.29359945817829","0.232440310270253","0.354758606086327"
"SPD","1994","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD","1994","Thueringen","Ostdeutschland, neue Bundeslaender","46","0.287956683621576","0.217573919689292","0.358339447553861"
"CDU","1994","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","41","0.312848429310154","0.236855474126841","0.388841384493468"
"CDU","1994","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1994","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1994","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1994","Niedersachsen","Westdeutschland, alte Bundeslaender","160","0.366125669989042","0.322848257523269","0.409403082454815"
"CDU","1994","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1994","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1994","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1994","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","380","0.367898946693469","0.340372590987181","0.395425302399758"
"CDU","1994","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1994","Hessen","Westdeutschland, alte Bundeslaender","110","0.315471146697566","0.269527282735737","0.361415010659396"
"CDU","1994","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1994","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","92","0.362667228493742","0.307045507205432","0.418288949782052"
"CDU","1994","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1994","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","235","0.466634817290272","0.427397148947142","0.505872485633402"
"CDU","1994","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1994","Bayern","Westdeutschland, alte Bundeslaender","53","0.0756812166202778","0.0550934894720297","0.096268943768526"
"CDU","1994","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1994","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1994","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1994","Berlin","Westdeutschland, alte Bundeslaender","37","0.28477743122152","0.206286475039019","0.363268387404021"
"CDU","1994","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1994","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1994","Brandenburg","Ostdeutschland, neue Bundeslaender","47","0.215990541097859","0.161239013402087","0.270742068793632"
"CDU","1994","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1994","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","41","0.314179894666592","0.231127574557822","0.397232214775363"
"CDU","1994","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1994","Sachsen","Ostdeutschland, neue Bundeslaender","114","0.340089422049313","0.288345509747834","0.391833334350791"
"CDU","1994","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1994","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","80","0.371867276513093","0.306962302488305","0.436772250537881"
"CDU","1994","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1994","Thueringen","Ostdeutschland, neue Bundeslaender","53","0.315070646971028","0.242864130983779","0.387277162958277"
"CSU","1994","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Bayern","Westdeutschland, alte Bundeslaender","243","0.410049871687765","0.371764801095577","0.448334942279953"
"CSU","1994","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1994","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1994","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1994","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1994","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1994","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1994","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1994","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
