year,age_gr,bula_h,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,46-65 y.,Brandenburg,Poor,0.19731,36,168,0.13695,0.25767
1995,46-65 y.,Mecklenburg-Western Pomerania,Good,0.25951,42,113,0.17832,0.34069
1995,46-65 y.,Mecklenburg-Western Pomerania,Satisfactory,0.50941,71,113,0.41683,0.60200
1995,46-65 y.,Saxony,Good,0.23850,90,341,0.19320,0.28380
1995,46-65 y.,Saxony,Satisfactory,0.54614,182,341,0.49322,0.59906
1995,46-65 y.,Saxony,Poor,0.19234,69,341,0.15045,0.23424
1995,46-65 y.,Saxony-Anhalt,Good,0.32930,72,208,0.26527,0.39332
1995,46-65 y.,Saxony-Anhalt,Satisfactory,0.38577,93,208,0.31946,0.45208
1995,46-65 y.,Saxony-Anhalt,Poor,0.18823,43,208,0.13498,0.24148
1995,46-65 y.,Thuringa,Good,0.25692,51,148,0.18629,0.32755
1995,46-65 y.,Thuringa,Satisfactory,0.50673,97,148,0.42590,0.58755
1995,66 and older,Lower Saxony,Satisfactory,0.43357,53,53,0.29888,0.56827
1995,66 and older,North Rhine-Westphalia,Good,0.17016,50,259,0.12430,0.21601
1995,66 and older,North Rhine-Westphalia,Satisfactory,0.40274,105,259,0.34289,0.46259
1995,66 and older,North Rhine-Westphalia,Poor,0.25177,66,259,0.19881,0.30473
1995,66 and older,North Rhine-Westphalia,Bad,0.13529,38,259,0.09355,0.17703
1995,66 and older,Hesse,Satisfactory,0.43462,49,81,0.32599,0.54324
1995,66 and older,Hesse,Poor,0.26908,32,81,0.17190,0.36626
1995,66 and older,"Rhineland-Palatinate, Saarland",Satisfactory,0.37502,38,73,0.26319,0.48684
1995,66 and older,"Rhineland-Palatinate, Saarland",Poor,0.32152,35,73,0.21364,0.42941
1995,66 and older,Baden-Wuerttemberg,Good,0.19728,38,174,0.13798,0.25658
1995,66 and older,Baden-Wuerttemberg,Satisfactory,0.44013,84,174,0.36616,0.51410
1995,66 and older,Baden-Wuerttemberg,Poor,0.27130,52,174,0.20504,0.33755
1995,66 and older,Bavaria,Good,0.23000,48,173,0.16711,0.29289
1995,66 and older,Bavaria,Satisfactory,0.37605,72,173,0.30366,0.44844
1995,66 and older,Bavaria,Poor,0.27156,53,173,0.20509,0.33803
1995,66 and older,Saxony,Satisfactory,0.39562,53,84,0.29042,0.50082
1995,66 and older,Saxony,Poor,0.23208,31,84,0.14125,0.32290
1995,66 and older,Saxony-Anhalt,Satisfactory,0.49188,37,37,0.32857,0.65519
1995,66 and older,Thuringa,Satisfactory,0.38661,32,32,0.21518,0.55804
1996,17-29 y.,Schleswig-Holstein,Good,0.61380,40,40,0.46100,0.76661
1996,17-29 y.,Lower Saxony,Very good,0.20151,51,233,0.14990,0.25313
1996,17-29 y.,Lower Saxony,Good,0.53337,135,233,0.46917,0.59756
1996,17-29 y.,Lower Saxony,Satisfactory,0.18924,47,233,0.13883,0.23964
1996,17-29 y.,North Rhine-Westphalia,Very good,0.21219,152,612,0.17977,0.24461
1996,17-29 y.,North Rhine-Westphalia,Good,0.53486,334,612,0.49531,0.57441
1996,17-29 y.,North Rhine-Westphalia,Satisfactory,0.19271,126,612,0.16144,0.22399
1996,17-29 y.,Hesse,Very good,0.19199,59,196,0.13670,0.24727
1996,17-29 y.,Hesse,Good,0.59819,105,196,0.52938,0.66700
1996,17-29 y.,Hesse,Satisfactory,0.16560,32,196,0.11342,0.21777
1996,17-29 y.,"Rhineland-Palatinate, Saarland",Very good,0.18461,32,119,0.11461,0.25462
1996,17-29 y.,"Rhineland-Palatinate, Saarland",Good,0.51407,87,119,0.42389,0.60425
1996,17-29 y.,Baden-Wuerttemberg,Very good,0.18078,94,443,0.14491,0.21666
1996,17-29 y.,Baden-Wuerttemberg,Good,0.54036,256,443,0.49389,0.58682
1996,17-29 y.,Baden-Wuerttemberg,Satisfactory,0.23043,93,443,0.19117,0.26969
1996,17-29 y.,Bavaria,Very good,0.19954,94,392,0.15993,0.23916
1996,17-29 y.,Bavaria,Good,0.52547,215,392,0.47597,0.57496
1996,17-29 y.,Bavaria,Satisfactory,0.20363,83,392,0.16372,0.24355
1996,17-29 y.,Berlin,Good,0.36179,45,45,0.21980,0.50377
1996,17-29 y.,Brandenburg,Good,0.55737,79,79,0.44714,0.66760
1996,17-29 y.,Mecklenburg-Western Pomerania,Good,0.51663,52,52,0.37948,0.65379
1996,17-29 y.,Saxony,Very good,0.16305,44,240,0.11621,0.20988
1996,17-29 y.,Saxony,Good,0.61302,143,240,0.55127,0.67477
1996,17-29 y.,Saxony,Satisfactory,0.20171,53,240,0.15084,0.25259
1996,17-29 y.,Saxony-Anhalt,Good,0.47272,75,120,0.38302,0.56243
1996,17-29 y.,Saxony-Anhalt,Satisfactory,0.34358,45,120,0.25826,0.42891
1996,17-29 y.,Thuringa,Good,0.61346,90,122,0.52669,0.70023
1996,17-29 y.,Thuringa,Satisfactory,0.22338,32,122,0.14916,0.29759
1996,30-45 y.,Schleswig-Holstein,Good,0.43900,36,67,0.31927,0.55872
1996,30-45 y.,Schleswig-Holstein,Satisfactory,0.31043,31,67,0.19880,0.42205
1996,30-45 y.,Lower Saxony,Very good,0.12204,34,355,0.08794,0.15614
1996,30-45 y.,Lower Saxony,Good,0.47001,172,355,0.41802,0.52200
1996,30-45 y.,Lower Saxony,Satisfactory,0.31641,113,355,0.26797,0.36486
1996,30-45 y.,Lower Saxony,Poor,0.08052,36,355,0.05217,0.10886
1996,30-45 y.,North Rhine-Westphalia,Very good,0.10391,95,852,0.08341,0.12441
1996,30-45 y.,North Rhine-Westphalia,Good,0.46085,397,852,0.42736,0.49435
1996,30-45 y.,North Rhine-Westphalia,Satisfactory,0.32668,282,852,0.29517,0.35819
1996,30-45 y.,North Rhine-Westphalia,Poor,0.08406,78,852,0.06541,0.10270
1996,30-45 y.,Hesse,Very good,0.10343,34,274,0.06731,0.13955
1996,30-45 y.,Hesse,Good,0.48645,146,274,0.42716,0.54574
1996,30-45 y.,Hesse,Satisfactory,0.31857,94,274,0.26330,0.37384
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Very good,0.13851,39,240,0.09472,0.18231
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Good,0.46419,121,240,0.40096,0.52741
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.33069,80,240,0.27104,0.39033
1996,30-45 y.,Baden-Wuerttemberg,Very good,0.10681,61,557,0.08114,0.13249
1996,30-45 y.,Baden-Wuerttemberg,Good,0.49398,277,557,0.45242,0.53554
1996,30-45 y.,Baden-Wuerttemberg,Satisfactory,0.25556,161,557,0.21931,0.29182
1996,30-45 y.,Baden-Wuerttemberg,Poor,0.10560,58,557,0.08005,0.13114
1996,30-45 y.,Bavaria,Very good,0.14543,76,560,0.11620,0.17465
1996,30-45 y.,Bavaria,Good,0.48346,289,560,0.44203,0.52489
1996,30-45 y.,Bavaria,Satisfactory,0.24322,137,560,0.20765,0.27879
1996,30-45 y.,Bavaria,Poor,0.11066,58,560,0.08466,0.13667
1996,30-45 y.,Berlin,Good,0.46803,77,137,0.38417,0.55189
1996,30-45 y.,Berlin,Satisfactory,0.35914,60,137,0.27851,0.43977
1996,30-45 y.,Brandenburg,Good,0.51180,106,173,0.43710,0.58651
1996,30-45 y.,Brandenburg,Satisfactory,0.29668,67,173,0.22841,0.36495
1996,30-45 y.,Mecklenburg-Western Pomerania,Good,0.51160,66,103,0.41460,0.60861
1996,30-45 y.,Mecklenburg-Western Pomerania,Satisfactory,0.32302,37,103,0.23227,0.41378
1996,30-45 y.,Saxony,Good,0.54597,197,324,0.49167,0.60027
1996,30-45 y.,Saxony,Satisfactory,0.33020,127,324,0.27891,0.38149
1996,30-45 y.,Saxony-Anhalt,Good,0.51157,106,176,0.43751,0.58563
1996,30-45 y.,Saxony-Anhalt,Satisfactory,0.31647,70,176,0.24756,0.38538
1996,30-45 y.,Thuringa,Good,0.46621,110,207,0.39809,0.53434
1996,30-45 y.,Thuringa,Satisfactory,0.40088,97,207,0.33396,0.46781
1996,46-65 y.,Schleswig-Holstein,Good,0.40662,33,33,0.23643,0.57682
1996,46-65 y.,Lower Saxony,Good,0.29316,95,284,0.24012,0.34620
1996,46-65 y.,Lower Saxony,Satisfactory,0.44690,137,284,0.38897,0.50482
1996,46-65 y.,Lower Saxony,Poor,0.15719,52,284,0.11478,0.19959
1996,46-65 y.,North Rhine-Westphalia,Very good,0.04489,35,755,0.03011,0.05967
1996,46-65 y.,North Rhine-Westphalia,Good,0.31019,237,755,0.27717,0.34321
1996,46-65 y.,North Rhine-Westphalia,Satisfactory,0.42524,307,755,0.38996,0.46053
1996,46-65 y.,North Rhine-Westphalia,Poor,0.17555,138,755,0.14840,0.20271
1996,46-65 y.,North Rhine-Westphalia,Bad,0.04176,38,755,0.02748,0.05604
1996,46-65 y.,Hesse,Good,0.33729,93,242,0.27760,0.39698
1996,46-65 y.,Hesse,Satisfactory,0.38709,98,242,0.32560,0.44859
1996,46-65 y.,Hesse,Poor,0.18100,51,242,0.13239,0.22961
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Good,0.26075,52,162,0.19293,0.32857
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.41639,72,162,0.34024,0.49253
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Poor,0.22121,38,162,0.15709,0.28532
1996,46-65 y.,Baden-Wuerttemberg,Good,0.25483,119,432,0.21369,0.29597
1996,46-65 y.,Baden-Wuerttemberg,Satisfactory,0.46398,198,432,0.41690,0.51106
1996,46-65 y.,Baden-Wuerttemberg,Poor,0.21728,115,432,0.17835,0.25622
1996,46-65 y.,Bavaria,Good,0.30910,142,429,0.26532,0.35288
1996,46-65 y.,Bavaria,Satisfactory,0.38718,186,429,0.34103,0.43333
1996,46-65 y.,Bavaria,Poor,0.20192,101,429,0.16389,0.23995
1996,46-65 y.,Berlin,Good,0.24868,42,162,0.18191,0.31545
1996,46-65 y.,Berlin,Satisfactory,0.43037,75,162,0.35389,0.50686
1996,46-65 y.,Berlin,Poor,0.25977,45,162,0.19204,0.32751
1996,46-65 y.,Brandenburg,Good,0.27573,50,140,0.20144,0.35002
1996,46-65 y.,Brandenburg,Satisfactory,0.47398,90,140,0.39097,0.55699
1996,46-65 y.,Mecklenburg-Western Pomerania,Good,0.27164,41,109,0.18775,0.35553
1996,46-65 y.,Mecklenburg-Western Pomerania,Satisfactory,0.51096,68,109,0.41668,0.60523
1996,46-65 y.,Saxony,Good,0.28414,103,337,0.23591,0.33236
1996,46-65 y.,Saxony,Satisfactory,0.50625,171,337,0.45279,0.55971
1996,46-65 y.,Saxony,Poor,0.17818,63,337,0.13726,0.21910
1996,46-65 y.,Saxony-Anhalt,Good,0.32995,73,218,0.26739,0.39251
1996,46-65 y.,Saxony-Anhalt,Satisfactory,0.43219,102,218,0.36628,0.49810
1996,46-65 y.,Saxony-Anhalt,Poor,0.18147,43,218,0.13019,0.23275
1996,46-65 y.,Thuringa,Good,0.32170,61,157,0.24840,0.39501
1996,46-65 y.,Thuringa,Satisfactory,0.50529,96,157,0.42683,0.58375
1996,66 and older,Lower Saxony,Satisfactory,0.39810,49,80,0.29016,0.50605
1996,66 and older,Lower Saxony,Poor,0.27038,31,80,0.17243,0.36832
1996,66 and older,North Rhine-Westphalia,Good,0.12952,40,269,0.08932,0.16972
1996,66 and older,North Rhine-Westphalia,Satisfactory,0.44644,122,269,0.38692,0.50596
1996,66 and older,North Rhine-Westphalia,Poor,0.27626,73,269,0.22273,0.32980
1996,66 and older,North Rhine-Westphalia,Bad,0.12690,34,269,0.08705,0.16676
1996,66 and older,Hesse,Satisfactory,0.37731,46,77,0.26833,0.48629
1996,66 and older,Hesse,Poor,0.25082,31,77,0.15336,0.34827
1996,66 and older,"Rhineland-Palatinate, Saarland",Satisfactory,0.43650,39,39,0.27881,0.59419
1996,66 and older,Baden-Wuerttemberg,Good,0.16318,33,181,0.10920,0.21717
1996,66 and older,Baden-Wuerttemberg,Satisfactory,0.51496,99,181,0.44194,0.58797
1996,66 and older,Baden-Wuerttemberg,Poor,0.23119,49,181,0.16960,0.29278
1996,66 and older,Bavaria,Good,0.17313,38,176,0.11707,0.22919
1996,66 and older,Bavaria,Satisfactory,0.44040,90,176,0.36684,0.51395
1996,66 and older,Bavaria,Poor,0.26358,48,176,0.19830,0.32886
1996,66 and older,Berlin,Satisfactory,0.46328,32,32,0.28774,0.63881
1996,66 and older,Saxony,Satisfactory,0.39750,59,94,0.29804,0.49697
1996,66 and older,Saxony,Poor,0.26393,35,94,0.17435,0.35351
1996,66 and older,Saxony-Anhalt,Satisfactory,0.51297,37,37,0.34969,0.67625
1996,66 and older,Thuringa,Satisfactory,0.55571,47,47,0.41211,0.69930
1997,17-29 y.,Schleswig-Holstein,Good,0.67348,38,38,0.52238,0.82459
1997,17-29 y.,Lower Saxony,Very good,0.24890,62,224,0.19215,0.30565
1997,17-29 y.,Lower Saxony,Good,0.52963,129,224,0.46412,0.59514
1997,17-29 y.,Lower Saxony,Satisfactory,0.16333,33,224,0.11481,0.21185
1997,17-29 y.,North Rhine-Westphalia,Very good,0.21512,136,572,0.18142,0.24883
1997,17-29 y.,North Rhine-Westphalia,Good,0.53993,322,572,0.49905,0.58081
1997,17-29 y.,North Rhine-Westphalia,Satisfactory,0.19452,114,572,0.16205,0.22698
1997,17-29 y.,Hesse,Very good,0.26536,46,145,0.19324,0.33748
1997,17-29 y.,Hesse,Good,0.56593,99,145,0.48498,0.64689
1997,17-29 y.,"Rhineland-Palatinate, Saarland",Good,0.55358,97,97,0.45413,0.65302
1997,17-29 y.,Baden-Wuerttemberg,Very good,0.23366,100,426,0.19343,0.27389
1997,17-29 y.,Baden-Wuerttemberg,Good,0.53800,263,426,0.49060,0.58540
1997,17-29 y.,Baden-Wuerttemberg,Satisfactory,0.18127,63,426,0.14464,0.21789
1997,17-29 y.,Bavaria,Very good,0.22147,83,363,0.17869,0.26424
1997,17-29 y.,Bavaria,Good,0.52612,208,363,0.47468,0.57756
1997,17-29 y.,Bavaria,Satisfactory,0.18143,72,363,0.14173,0.22113
1997,17-29 y.,Berlin,Good,0.55961,53,53,0.42467,0.69454
1997,17-29 y.,Brandenburg,Good,0.52921,78,109,0.43507,0.62335
1997,17-29 y.,Brandenburg,Satisfactory,0.24494,31,109,0.16383,0.32605
1997,17-29 y.,Mecklenburg-Western Pomerania,Good,0.52239,52,52,0.38530,0.65948
1997,17-29 y.,Saxony,Very good,0.20521,42,226,0.15244,0.25798
1997,17-29 y.,Saxony,Good,0.60876,144,226,0.54499,0.67253
1997,17-29 y.,Saxony,Satisfactory,0.15717,40,226,0.10961,0.20472
1997,17-29 y.,Saxony-Anhalt,Good,0.62651,102,141,0.54638,0.70664
1997,17-29 y.,Saxony-Anhalt,Satisfactory,0.27004,39,141,0.19649,0.34358
1997,17-29 y.,Thuringa,Good,0.59829,94,94,0.49865,0.69793
1997,30-45 y.,Schleswig-Holstein,Good,0.45661,44,44,0.30773,0.60549
1997,30-45 y.,Lower Saxony,Good,0.51472,191,300,0.45807,0.57137
1997,30-45 y.,Lower Saxony,Satisfactory,0.29714,109,300,0.24534,0.34894
1997,30-45 y.,North Rhine-Westphalia,Very good,0.08816,78,861,0.06921,0.10712
1997,30-45 y.,North Rhine-Westphalia,Good,0.49843,434,861,0.46502,0.53185
1997,30-45 y.,North Rhine-Westphalia,Satisfactory,0.30093,262,861,0.27027,0.33158
1997,30-45 y.,North Rhine-Westphalia,Poor,0.10070,87,861,0.08058,0.12081
1997,30-45 y.,Hesse,Very good,0.13089,32,253,0.08925,0.17254
1997,30-45 y.,Hesse,Good,0.47853,148,253,0.41685,0.54020
1997,30-45 y.,Hesse,Satisfactory,0.28752,73,253,0.23164,0.34341
1997,30-45 y.,"Rhineland-Palatinate, Saarland",Good,0.55701,154,218,0.49091,0.62310
1997,30-45 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.26699,64,218,0.20813,0.32585
1997,30-45 y.,Baden-Wuerttemberg,Very good,0.11406,60,582,0.08821,0.13991
1997,30-45 y.,Baden-Wuerttemberg,Good,0.49791,317,582,0.45725,0.53856
1997,30-45 y.,Baden-Wuerttemberg,Satisfactory,0.29084,161,582,0.25391,0.32777
1997,30-45 y.,Baden-Wuerttemberg,Poor,0.08692,44,582,0.06401,0.10983
1997,30-45 y.,Bavaria,Very good,0.10187,58,561,0.07682,0.12693
1997,30-45 y.,Bavaria,Good,0.49043,291,561,0.44902,0.53183
1997,30-45 y.,Bavaria,Satisfactory,0.30409,162,561,0.26599,0.34219
1997,30-45 y.,Bavaria,Poor,0.09391,50,561,0.06975,0.11807
1997,30-45 y.,Berlin,Good,0.44309,77,133,0.35835,0.52784
1997,30-45 y.,Berlin,Satisfactory,0.36518,56,133,0.28304,0.44732
1997,30-45 y.,Brandenburg,Good,0.42915,87,164,0.35316,0.50513
1997,30-45 y.,Brandenburg,Satisfactory,0.39324,77,164,0.31825,0.46823
1997,30-45 y.,Mecklenburg-Western Pomerania,Good,0.53114,66,103,0.43429,0.62799
1997,30-45 y.,Mecklenburg-Western Pomerania,Satisfactory,0.28372,37,103,0.19623,0.37120
1997,30-45 y.,Saxony,Good,0.57919,203,299,0.52314,0.63524
1997,30-45 y.,Saxony,Satisfactory,0.26814,96,299,0.21784,0.31844
1997,30-45 y.,Saxony-Anhalt,Good,0.42890,88,160,0.35197,0.50583
1997,30-45 y.,Saxony-Anhalt,Satisfactory,0.37982,72,160,0.30438,0.45526
1997,30-45 y.,Thuringa,Good,0.47126,118,202,0.40225,0.54027
1997,30-45 y.,Thuringa,Satisfactory,0.39685,84,202,0.32921,0.46449
1997,46-65 y.,Schleswig-Holstein,Satisfactory,0.48727,35,35,0.31925,0.65528
1997,46-65 y.,Lower Saxony,Good,0.32261,95,274,0.26716,0.37807
1997,46-65 y.,Lower Saxony,Satisfactory,0.42409,130,274,0.36546,0.48271
1997,46-65 y.,Lower Saxony,Poor,0.15765,49,274,0.11443,0.20088
1997,46-65 y.,North Rhine-Westphalia,Good,0.33748,248,724,0.30301,0.37195
1997,46-65 y.,North Rhine-Westphalia,Satisfactory,0.38789,294,724,0.35238,0.42341
1997,46-65 y.,North Rhine-Westphalia,Poor,0.19696,143,724,0.16797,0.22595
1997,46-65 y.,North Rhine-Westphalia,Bad,0.05579,39,724,0.03906,0.07252
1997,46-65 y.,Hesse,Good,0.36119,99,243,0.30067,0.42171
1997,46-65 y.,Hesse,Satisfactory,0.38587,101,243,0.32454,0.44721
1997,46-65 y.,Hesse,Poor,0.14534,43,243,0.10093,0.18974
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Good,0.30183,57,165,0.23157,0.37209
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.39310,68,165,0.31834,0.46785
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Poor,0.22370,40,165,0.15992,0.28748
1997,46-65 y.,Baden-Wuerttemberg,Good,0.29048,146,463,0.24909,0.33188
1997,46-65 y.,Baden-Wuerttemberg,Satisfactory,0.41657,171,463,0.37162,0.46153
1997,46-65 y.,Baden-Wuerttemberg,Poor,0.21772,113,463,0.18009,0.25535
1997,46-65 y.,Baden-Wuerttemberg,Bad,0.04166,33,463,0.02344,0.05988
1997,46-65 y.,Bavaria,Good,0.29557,146,421,0.25193,0.33921
1997,46-65 y.,Bavaria,Satisfactory,0.42548,190,421,0.37820,0.47277
1997,46-65 y.,Bavaria,Poor,0.18338,85,421,0.14637,0.22039
1997,46-65 y.,Berlin,Good,0.26878,43,149,0.19736,0.34021
1997,46-65 y.,Berlin,Satisfactory,0.38393,68,149,0.30558,0.46229
1997,46-65 y.,Berlin,Poor,0.23403,38,149,0.16581,0.30224
1997,46-65 y.,Brandenburg,Good,0.26894,52,178,0.20362,0.33426
1997,46-65 y.,Brandenburg,Satisfactory,0.47454,94,178,0.40097,0.54810
1997,46-65 y.,Brandenburg,Poor,0.16677,32,178,0.11185,0.22168
1997,46-65 y.,Mecklenburg-Western Pomerania,Good,0.30658,44,103,0.21710,0.39606
1997,46-65 y.,Mecklenburg-Western Pomerania,Satisfactory,0.46196,59,103,0.36521,0.55872
1997,46-65 y.,Saxony,Good,0.30476,115,341,0.25583,0.35369
1997,46-65 y.,Saxony,Satisfactory,0.48631,174,341,0.43318,0.53943
1997,46-65 y.,Saxony,Poor,0.14984,52,341,0.11190,0.18778
1997,46-65 y.,Saxony-Anhalt,Good,0.30801,69,202,0.24419,0.37184
1997,46-65 y.,Saxony-Anhalt,Satisfactory,0.42592,94,202,0.35756,0.49428
1997,46-65 y.,Saxony-Anhalt,Poor,0.16528,39,202,0.11393,0.21663
1997,46-65 y.,Thuringa,Good,0.34360,67,182,0.27441,0.41279
1997,46-65 y.,Thuringa,Satisfactory,0.40841,84,182,0.33680,0.48002
1997,46-65 y.,Thuringa,Poor,0.16435,31,182,0.11036,0.21834
1997,66 and older,Lower Saxony,Satisfactory,0.51013,68,68,0.39043,0.62983
1997,66 and older,North Rhine-Westphalia,Good,0.12925,37,280,0.08989,0.16862
1997,66 and older,North Rhine-Westphalia,Satisfactory,0.46771,134,280,0.40916,0.52626
1997,66 and older,North Rhine-Westphalia,Poor,0.24588,69,280,0.19535,0.29640
1997,66 and older,North Rhine-Westphalia,Bad,0.14167,40,280,0.10075,0.18259
1997,66 and older,Hesse,Satisfactory,0.45109,48,48,0.30883,0.59336
1997,66 and older,"Rhineland-Palatinate, Saarland",Satisfactory,0.44651,43,79,0.33618,0.55683
1997,66 and older,"Rhineland-Palatinate, Saarland",Poor,0.30386,36,79,0.20179,0.40593
1997,66 and older,Baden-Wuerttemberg,Satisfactory,0.49221,93,149,0.41167,0.57276
1997,66 and older,Baden-Wuerttemberg,Poor,0.28743,56,149,0.21452,0.36034
1997,66 and older,Bavaria,Good,0.17122,40,185,0.11679,0.22566
1997,66 and older,Bavaria,Satisfactory,0.44281,90,185,0.37103,0.51458
1997,66 and older,Bavaria,Poor,0.27715,55,185,0.21247,0.34182
1997,66 and older,Berlin,Satisfactory,0.57643,36,36,0.41273,0.74013
1997,66 and older,Brandenburg,Satisfactory,0.46075,31,31,0.28238,0.63912
1997,66 and older,Saxony,Satisfactory,0.47326,66,101,0.37540,0.57112
1997,66 and older,Saxony,Poor,0.25027,35,101,0.16537,0.33517
1997,66 and older,Saxony-Anhalt,Satisfactory,0.53911,42,42,0.38653,0.69169
1997,66 and older,Thuringa,Satisfactory,0.35215,32,32,0.18401,0.52029
1998,17-29 y.,Schleswig-Holstein,Good,0.61717,40,40,0.46461,0.76972
1998,17-29 y.,Lower Saxony,Very good,0.26744,72,259,0.21343,0.32145
1998,17-29 y.,Lower Saxony,Good,0.48574,136,259,0.42475,0.54672
1998,17-29 y.,Lower Saxony,Satisfactory,0.20795,51,259,0.15842,0.25747
1998,17-29 y.,North Rhine-Westphalia,Very good,0.25705,156,622,0.22267,0.29142
1998,17-29 y.,North Rhine-Westphalia,Good,0.51037,324,622,0.47105,0.54969
1998,17-29 y.,North Rhine-Westphalia,Satisfactory,0.17597,110,622,0.14602,0.20592
1998,17-29 y.,North Rhine-Westphalia,Poor,0.04624,32,622,0.02972,0.06275
1998,17-29 y.,Hesse,Very good,0.27317,49,184,0.20861,0.33773
1998,17-29 y.,Hesse,Good,0.49182,98,184,0.41939,0.56426
1998,17-29 y.,Hesse,Satisfactory,0.19875,37,184,0.14093,0.25657
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Very good,0.21252,34,129,0.14165,0.28339
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Good,0.59750,95,129,0.51254,0.68246
1998,17-29 y.,Baden-Wuerttemberg,Very good,0.25873,114,424,0.21699,0.30046
1998,17-29 y.,Baden-Wuerttemberg,Good,0.53390,248,424,0.48637,0.58144
1998,17-29 y.,Baden-Wuerttemberg,Satisfactory,0.16606,62,424,0.13059,0.20152
1998,17-29 y.,Bavaria,Very good,0.27688,117,392,0.23253,0.32123
1998,17-29 y.,Bavaria,Good,0.49228,201,392,0.44272,0.54183
1998,17-29 y.,Bavaria,Satisfactory,0.17848,74,392,0.14052,0.21643
1998,17-29 y.,Berlin,Good,0.59668,57,57,0.46819,0.72516
1998,17-29 y.,Brandenburg,Good,0.57483,90,90,0.47212,0.67754
1998,17-29 y.,Mecklenburg-Western Pomerania,Good,0.53629,54,54,0.40203,0.67055
1998,17-29 y.,Saxony,Very good,0.23095,57,245,0.17807,0.28383
1998,17-29 y.,Saxony,Good,0.59766,152,245,0.53613,0.65919
1998,17-29 y.,Saxony,Satisfactory,0.12899,36,245,0.08693,0.17104
1998,17-29 y.,Saxony-Anhalt,Good,0.56284,87,87,0.45800,0.66768
1998,17-29 y.,Thuringa,Good,0.54844,100,137,0.46480,0.63207
1998,17-29 y.,Thuringa,Satisfactory,0.22894,37,137,0.15832,0.29955
1998,30-45 y.,Schleswig-Holstein,Good,0.55713,68,100,0.45928,0.65498
1998,30-45 y.,Schleswig-Holstein,Satisfactory,0.25879,32,100,0.17252,0.34507
1998,30-45 y.,Lower Saxony,Very good,0.13219,49,415,0.09957,0.16482
1998,30-45 y.,Lower Saxony,Good,0.49530,209,415,0.44713,0.54346
1998,30-45 y.,Lower Saxony,Satisfactory,0.27117,126,415,0.22834,0.31399
1998,30-45 y.,Lower Saxony,Poor,0.07794,31,415,0.05212,0.10376
1998,30-45 y.,North Rhine-Westphalia,Very good,0.09747,102,962,0.07872,0.11622
1998,30-45 y.,North Rhine-Westphalia,Good,0.54043,525,962,0.50892,0.57194
1998,30-45 y.,North Rhine-Westphalia,Satisfactory,0.27838,271,962,0.25004,0.30671
1998,30-45 y.,North Rhine-Westphalia,Poor,0.06999,64,962,0.05386,0.08612
1998,30-45 y.,Hesse,Very good,0.13027,39,280,0.09078,0.16977
1998,30-45 y.,Hesse,Good,0.46862,147,280,0.41007,0.52718
1998,30-45 y.,Hesse,Satisfactory,0.32370,94,280,0.26880,0.37861
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Good,0.54745,162,241,0.48447,0.61042
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.26683,79,241,0.21087,0.32279
1998,30-45 y.,Baden-Wuerttemberg,Very good,0.11448,62,632,0.08964,0.13932
1998,30-45 y.,Baden-Wuerttemberg,Good,0.51527,366,632,0.47627,0.55426
1998,30-45 y.,Baden-Wuerttemberg,Satisfactory,0.26752,154,632,0.23298,0.30206
1998,30-45 y.,Baden-Wuerttemberg,Poor,0.07612,50,632,0.05542,0.09681
1998,30-45 y.,Bavaria,Very good,0.15218,79,622,0.12393,0.18043
1998,30-45 y.,Bavaria,Good,0.52319,355,622,0.48391,0.56248
1998,30-45 y.,Bavaria,Satisfactory,0.23023,143,622,0.19712,0.26334
1998,30-45 y.,Bavaria,Poor,0.07523,45,622,0.05448,0.09597
1998,30-45 y.,Berlin,Good,0.51448,97,144,0.43256,0.59640
1998,30-45 y.,Berlin,Satisfactory,0.27297,47,144,0.19995,0.34599
1998,30-45 y.,Brandenburg,Good,0.46497,90,159,0.38720,0.54275
1998,30-45 y.,Brandenburg,Satisfactory,0.37166,69,159,0.29631,0.44702
1998,30-45 y.,Mecklenburg-Western Pomerania,Good,0.50073,65,107,0.40554,0.59592
1998,30-45 y.,Mecklenburg-Western Pomerania,Satisfactory,0.32526,42,107,0.23608,0.41445
1998,30-45 y.,Saxony,Very good,0.09674,35,364,0.06633,0.12715
1998,30-45 y.,Saxony,Good,0.58107,222,364,0.53032,0.63183
