"pgoeffd","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"ja","1995","AkademikerInnen","Thueringen","41","0.436524184166819","0.335726997228126","0.537321371105511"
"nein","1995","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"nein","1995","(noch) kein Abschluss","Hamburg","","","",""
"nein","1995","(noch) kein Abschluss","Niedersachsen","","","",""
"nein","1995","(noch) kein Abschluss","Bremen","","","",""
"nein","1995","(noch) kein Abschluss","Nordrhein-Westfalen","59","0.822810724398657","0.733363316606721","0.912258132190594"
"nein","1995","(noch) kein Abschluss","Hessen","30","0.945953919950815","0.869951797056148","1.02195604284548"
"nein","1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"nein","1995","(noch) kein Abschluss","Baden-Wuerttemberg","71","0.870296954024768","0.79887241476274","0.941721493286796"
"nein","1995","(noch) kein Abschluss","Bayern","","","",""
"nein","1995","(noch) kein Abschluss","Saarland","","","",""
"nein","1995","(noch) kein Abschluss","Berlin","","","",""
"nein","1995","(noch) kein Abschluss","Brandenburg","","","",""
"nein","1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"nein","1995","(noch) kein Abschluss","Sachsen","","","",""
"nein","1995","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"nein","1995","(noch) kein Abschluss","Thueringen","","","",""
"nein","1995","Hauptschulabschluss","Schleswig-Holstein","55","0.719645069984552","0.61730504770192","0.821985092267185"
"nein","1995","Hauptschulabschluss","Hamburg","","","",""
"nein","1995","Hauptschulabschluss","Niedersachsen","218","0.794960312187975","0.746073790835797","0.843846833540153"
"nein","1995","Hauptschulabschluss","Bremen","","","",""
"nein","1995","Hauptschulabschluss","Nordrhein-Westfalen","571","0.845846104214134","0.81856490305016","0.873127305378107"
"nein","1995","Hauptschulabschluss","Hessen","206","0.780673742550863","0.730084097823214","0.831263387278511"
"nein","1995","Hauptschulabschluss","Rheinland-Pfalz,Saarland","194","0.824417850502164","0.775670160987113","0.873165540017216"
"nein","1995","Hauptschulabschluss","Baden-Wuerttemberg","503","0.839616904175988","0.809648975092529","0.869584833259447"
"nein","1995","Hauptschulabschluss","Bayern","442","0.792220459579182","0.757776830457021","0.826664088701342"
"nein","1995","Hauptschulabschluss","Saarland","","","",""
"nein","1995","Hauptschulabschluss","Berlin","61","0.679901854595677","0.581304887206904","0.77849882198445"
"nein","1995","Hauptschulabschluss","Brandenburg","52","0.740630743451345","0.634891490051663","0.846369996851026"
"nein","1995","Hauptschulabschluss","Mecklenburg-Vorpommern","34","0.83039826957075","0.718229431671862","0.942567107469639"
"nein","1995","Hauptschulabschluss","Sachsen","95","0.728153972582082","0.651377820348025","0.804930124816139"
"nein","1995","Hauptschulabschluss","Sachsen-Anhalt","78","0.84170418375516","0.767116239324374","0.916292128185946"
"nein","1995","Hauptschulabschluss","Thueringen","61","0.688466698590936","0.590587011300481","0.78634638588139"
"nein","1995","Realschulabschluss","Schleswig-Holstein","","","",""
"nein","1995","Realschulabschluss","Hamburg","","","",""
"nein","1995","Realschulabschluss","Niedersachsen","120","0.665730948523352","0.594818727453998","0.736643169592707"
"nein","1995","Realschulabschluss","Bremen","","","",""
"nein","1995","Realschulabschluss","Nordrhein-Westfalen","224","0.721224879826498","0.671941908179322","0.770507851473675"
"nein","1995","Realschulabschluss","Hessen","75","0.634152084373353","0.544947723833329","0.723356444913377"
"nein","1995","Realschulabschluss","Rheinland-Pfalz,Saarland","47","0.60336004419046","0.490362671248182","0.716357417132738"
"nein","1995","Realschulabschluss","Baden-Wuerttemberg","137","0.722501580938522","0.658324945432638","0.786678216444405"
"nein","1995","Realschulabschluss","Bayern","161","0.715943618843864","0.657789057084973","0.774098180602755"
"nein","1995","Realschulabschluss","Saarland","","","",""
"nein","1995","Realschulabschluss","Berlin","73","0.638923898815371","0.548754581659077","0.729093215971665"
"nein","1995","Realschulabschluss","Brandenburg","126","0.771465251886785","0.708531395906076","0.834399107867494"
"nein","1995","Realschulabschluss","Mecklenburg-Vorpommern","82","0.659310617968392","0.577206027269084","0.741415208667699"
"nein","1995","Realschulabschluss","Sachsen","218","0.748307477335233","0.698867594288133","0.797747360382334"
"nein","1995","Realschulabschluss","Sachsen-Anhalt","130","0.728196262818793","0.662281756838288","0.794110768799297"
"nein","1995","Realschulabschluss","Thueringen","164","0.846457284468986","0.795330492934576","0.897584076003395"
"nein","1995","(Fach-)Abitur","Schleswig-Holstein","","","",""
"nein","1995","(Fach-)Abitur","Hamburg","","","",""
"nein","1995","(Fach-)Abitur","Niedersachsen","38","0.687612176529774","0.567294484884718","0.807929868174831"
"nein","1995","(Fach-)Abitur","Bremen","","","",""
"nein","1995","(Fach-)Abitur","Nordrhein-Westfalen","128","0.682655498786246","0.614279391086423","0.751031606486068"
"nein","1995","(Fach-)Abitur","Hessen","42","0.673178645064188","0.55032884446672","0.796028445661656"
"nein","1995","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"nein","1995","(Fach-)Abitur","Baden-Wuerttemberg","68","0.729969331247226","0.637730893050219","0.822207769444232"
"nein","1995","(Fach-)Abitur","Bayern","62","0.694186685133325","0.591273963598447","0.797099406668203"
"nein","1995","(Fach-)Abitur","Saarland","","","",""
"nein","1995","(Fach-)Abitur","Berlin","","","",""
"nein","1995","(Fach-)Abitur","Brandenburg","","","",""
"nein","1995","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"nein","1995","(Fach-)Abitur","Sachsen","","","",""
"nein","1995","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"nein","1995","(Fach-)Abitur","Thueringen","","","",""
"nein","1995","AkademikerInnen","Schleswig-Holstein","","","",""
"nein","1995","AkademikerInnen","Hamburg","","","",""
"nein","1995","AkademikerInnen","Niedersachsen","47","0.617402623229701","0.509543715267802","0.7252615311916"
"nein","1995","AkademikerInnen","Bremen","","","",""
"nein","1995","AkademikerInnen","Nordrhein-Westfalen","125","0.552313961702143","0.487484314597348","0.617143608806937"
"nein","1995","AkademikerInnen","Hessen","54","0.657497615899969","0.554785883236987","0.760209348562951"
"nein","1995","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"nein","1995","AkademikerInnen","Baden-Wuerttemberg","70","0.669126500050343","0.579127320741731","0.759125679358955"
"nein","1995","AkademikerInnen","Bayern","84","0.593010158557558","0.508560233976258","0.677460083138858"
"nein","1995","AkademikerInnen","Saarland","","","",""
"nein","1995","AkademikerInnen","Berlin","63","0.61885499870943","0.523665803105654","0.714044194313206"
"nein","1995","AkademikerInnen","Brandenburg","55","0.521302533170794","0.423879221916397","0.618725844425191"
"nein","1995","AkademikerInnen","Mecklenburg-Vorpommern","30","0.466853503767157","0.345569087115448","0.588137920418867"
"nein","1995","AkademikerInnen","Sachsen","97","0.555448162882499","0.482855151864233","0.628041173900765"
"nein","1995","AkademikerInnen","Sachsen-Anhalt","54","0.522829299019082","0.430326276597511","0.615332321440653"
"nein","1995","AkademikerInnen","Thueringen","52","0.563475815833182","0.462678628894489","0.664273002771874"
"ja","1996","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"ja","1996","(noch) kein Abschluss","Hamburg","","","",""
"ja","1996","(noch) kein Abschluss","Niedersachsen","","","",""
"ja","1996","(noch) kein Abschluss","Bremen","","","",""
"ja","1996","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"ja","1996","(noch) kein Abschluss","Hessen","","","",""
"ja","1996","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"ja","1996","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"ja","1996","(noch) kein Abschluss","Bayern","","","",""
"ja","1996","(noch) kein Abschluss","Saarland","","","",""
"ja","1996","(noch) kein Abschluss","Berlin","","","",""
"ja","1996","(noch) kein Abschluss","Brandenburg","","","",""
"ja","1996","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"ja","1996","(noch) kein Abschluss","Sachsen","","","",""
"ja","1996","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"ja","1996","(noch) kein Abschluss","Thueringen","","","",""
"ja","1996","Hauptschulabschluss","Schleswig-Holstein","","","",""
"ja","1996","Hauptschulabschluss","Hamburg","","","",""
"ja","1996","Hauptschulabschluss","Niedersachsen","43","0.195975483985533","0.147910039385801","0.244040928585265"
"ja","1996","Hauptschulabschluss","Bremen","","","",""
"ja","1996","Hauptschulabschluss","Nordrhein-Westfalen","95","0.156737629003538","0.128393863330562","0.185081394676514"
"ja","1996","Hauptschulabschluss","Hessen","49","0.25521848091893","0.198502471246596","0.311934490591264"
"ja","1996","Hauptschulabschluss","Rheinland-Pfalz,Saarland","40","0.181595992510778","0.13166532712138","0.231526657900176"
"ja","1996","Hauptschulabschluss","Baden-Wuerttemberg","63","0.155515627804486","0.124125293710557","0.186905961898415"
"ja","1996","Hauptschulabschluss","Bayern","89","0.185422412804693","0.151824378145913","0.219020447463472"
"ja","1996","Hauptschulabschluss","Saarland","","","",""
"ja","1996","Hauptschulabschluss","Berlin","","","",""
"ja","1996","Hauptschulabschluss","Brandenburg","","","",""
"ja","1996","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"ja","1996","Hauptschulabschluss","Sachsen","","","",""
"ja","1996","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"ja","1996","Hauptschulabschluss","Thueringen","","","",""
"ja","1996","Realschulabschluss","Schleswig-Holstein","","","",""
"ja","1996","Realschulabschluss","Hamburg","","","",""
"ja","1996","Realschulabschluss","Niedersachsen","45","0.322972197138232","0.250516269570401","0.395428124706063"
"ja","1996","Realschulabschluss","Bremen","","","",""
"ja","1996","Realschulabschluss","Nordrhein-Westfalen","101","0.282160292404415","0.233529445895466","0.330791138913364"
"ja","1996","Realschulabschluss","Hessen","33","0.342664195777831","0.251450630849486","0.433877760706176"
"ja","1996","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"ja","1996","Realschulabschluss","Baden-Wuerttemberg","50","0.309025498731964","0.23996781046003","0.378083187003898"
"ja","1996","Realschulabschluss","Bayern","58","0.259964555046091","0.201335595009598","0.318593515082584"
"ja","1996","Realschulabschluss","Saarland","","","",""
"ja","1996","Realschulabschluss","Berlin","37","0.430603302224302","0.334035231672813","0.527171372775792"
"ja","1996","Realschulabschluss","Brandenburg","39","0.206997847165246","0.145732690604046","0.268263003726446"
"ja","1996","Realschulabschluss","Mecklenburg-Vorpommern","34","0.272864666856193","0.190000288392133","0.355729045320253"
"ja","1996","Realschulabschluss","Sachsen","77","0.258949252712915","0.208269037731405","0.309629467694424"
"ja","1996","Realschulabschluss","Sachsen-Anhalt","43","0.298101585735702","0.227444710551891","0.368758460919512"
"ja","1996","Realschulabschluss","Thueringen","","","",""
"ja","1996","(Fach-)Abitur","Schleswig-Holstein","","","",""
"ja","1996","(Fach-)Abitur","Hamburg","","","",""
"ja","1996","(Fach-)Abitur","Niedersachsen","","","",""
"ja","1996","(Fach-)Abitur","Bremen","","","",""
"ja","1996","(Fach-)Abitur","Nordrhein-Westfalen","49","0.332156852279033","0.261769810541024","0.402543894017041"
"ja","1996","(Fach-)Abitur","Hessen","","","",""
"ja","1996","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"ja","1996","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"ja","1996","(Fach-)Abitur","Bayern","","","",""
"ja","1996","(Fach-)Abitur","Saarland","","","",""
"ja","1996","(Fach-)Abitur","Berlin","","","",""
"ja","1996","(Fach-)Abitur","Brandenburg","","","",""
"ja","1996","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"ja","1996","(Fach-)Abitur","Sachsen","","","",""
"ja","1996","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"ja","1996","(Fach-)Abitur","Thueringen","","","",""
"ja","1996","AkademikerInnen","Schleswig-Holstein","","","",""
"ja","1996","AkademikerInnen","Hamburg","","","",""
"ja","1996","AkademikerInnen","Niedersachsen","","","",""
"ja","1996","AkademikerInnen","Bremen","","","",""
"ja","1996","AkademikerInnen","Nordrhein-Westfalen","102","0.48068239753394","0.414661354439263","0.546703440628616"
"ja","1996","AkademikerInnen","Hessen","30","0.37052592977207","0.266627910013221","0.474423949530919"
"ja","1996","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"ja","1996","AkademikerInnen","Baden-Wuerttemberg","31","0.349944583766732","0.256463676295873","0.44342549123759"
"ja","1996","AkademikerInnen","Bayern","44","0.376642037171224","0.29169930314543","0.461584771197018"
"ja","1996","AkademikerInnen","Saarland","","","",""
"ja","1996","AkademikerInnen","Berlin","37","0.424493973367392","0.32613297544033","0.522854971294455"
"ja","1996","AkademikerInnen","Brandenburg","43","0.44091160457874","0.342612161597947","0.539211047559533"
"ja","1996","AkademikerInnen","Mecklenburg-Vorpommern","34","0.533625339726031","0.409449261046435","0.657801418405628"
"ja","1996","AkademikerInnen","Sachsen","86","0.462458969441428","0.389823087027246","0.53509485185561"
"ja","1996","AkademikerInnen","Sachsen-Anhalt","57","0.50308151857147","0.405571517682241","0.6005915194607"
"ja","1996","AkademikerInnen","Thueringen","35","0.412645648747804","0.309196434836117","0.516094862659491"
"nein","1996","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"nein","1996","(noch) kein Abschluss","Hamburg","","","",""
"nein","1996","(noch) kein Abschluss","Niedersachsen","","","",""
"nein","1996","(noch) kein Abschluss","Bremen","","","",""
"nein","1996","(noch) kein Abschluss","Nordrhein-Westfalen","56","0.808507196729781","0.713579204228518","0.903435189231044"
"nein","1996","(noch) kein Abschluss","Hessen","","","",""
"nein","1996","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"nein","1996","(noch) kein Abschluss","Baden-Wuerttemberg","62","0.880786618167894","0.807935008361484","0.953638227974303"
"nein","1996","(noch) kein Abschluss","Bayern","","","",""
"nein","1996","(noch) kein Abschluss","Saarland","","","",""
"nein","1996","(noch) kein Abschluss","Berlin","","","",""
"nein","1996","(noch) kein Abschluss","Brandenburg","","","",""
"nein","1996","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"nein","1996","(noch) kein Abschluss","Sachsen","","","",""
"nein","1996","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"nein","1996","(noch) kein Abschluss","Thueringen","","","",""
"nein","1996","Hauptschulabschluss","Schleswig-Holstein","58","0.713646397443233","0.612675644936298","0.814617149950169"
"nein","1996","Hauptschulabschluss","Hamburg","","","",""
"nein","1996","Hauptschulabschluss","Niedersachsen","219","0.804024516014467","0.755959071414735","0.852089960614199"
"nein","1996","Hauptschulabschluss","Bremen","","","",""
"nein","1996","Hauptschulabschluss","Nordrhein-Westfalen","537","0.843262370996462","0.814918605323486","0.871606136669438"
"nein","1996","Hauptschulabschluss","Hessen","178","0.74478151908107","0.688065509408736","0.801497528753404"
"nein","1996","Hauptschulabschluss","Rheinland-Pfalz,Saarland","189","0.818404007489222","0.768473342099824","0.86833467287862"
"nein","1996","Hauptschulabschluss","Baden-Wuerttemberg","449","0.844484372195514","0.813094038101585","0.875874706289443"
"nein","1996","Hauptschulabschluss","Bayern","425","0.814577587195307","0.780979552536528","0.848175621854087"
"nein","1996","Hauptschulabschluss","Saarland","","","",""
"nein","1996","Hauptschulabschluss","Berlin","54","0.668644191383929","0.564185249625944","0.773103133141915"
"nein","1996","Hauptschulabschluss","Brandenburg","42","0.756974169789656","0.640397091378416","0.873551248200895"
"nein","1996","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"nein","1996","Hauptschulabschluss","Sachsen","88","0.747670645852464","0.668967115563016","0.826374176141912"
"nein","1996","Hauptschulabschluss","Sachsen-Anhalt","72","0.853937196057473","0.779295474476528","0.928578917638419"
"nein","1996","Hauptschulabschluss","Thueringen","57","0.697539427409688","0.596252520095862","0.798826334723514"
"nein","1996","Realschulabschluss","Schleswig-Holstein","30","0.599134308480475","0.463295260945657","0.734973356015292"
